SED_NAME16	Religion	Denomination	Sex	persons
Central Wheatbelt (Agricultural)	Christianity	Latter Day Saints	M	15
Central Wheatbelt (Agricultural)	Christianity	Lutheran	F	62
Central Wheatbelt (Agricultural)	Christianity	Lutheran	M	39
Central Wheatbelt (Agricultural)	Christianity	Oriental Orthodox	F	10
Central Wheatbelt (Agricultural)	Christianity	Oriental Orthodox	M	13
Central Wheatbelt (Agricultural)	Christianity	Pentecostal	F	62
Central Wheatbelt (Agricultural)	Christianity	Pentecostal	M	53
Central Wheatbelt (Agricultural)	Christianity	Presbyterian Reformed	F	301
Central Wheatbelt (Agricultural)	Christianity	Presbyterian Reformed	M	284
Central Wheatbelt (Agricultural)	Christianity	Protestant (Other)	F	73
Central Wheatbelt (Agricultural)	Christianity	Protestant (Other)	M	63
Central Wheatbelt (Agricultural)	Christianity	Salvation Army	F	99
Central Wheatbelt (Agricultural)	Christianity	Salvation Army	M	69
Central Wheatbelt (Agricultural)	Christianity	Seventh Day Adventist	F	95
Central Wheatbelt (Agricultural)	Christianity	Seventh Day Adventist	M	86
Central Wheatbelt (Agricultural)	Christianity	Uniting Church	F	951
Central Wheatbelt (Agricultural)	Christianity	Uniting Church	M	815
Central Wheatbelt (Agricultural)	Hinduism		F	24
Central Wheatbelt (Agricultural)	Hinduism		M	31
Central Wheatbelt (Agricultural)	Islam		F	23
Central Wheatbelt (Agricultural)	Islam		M	34
Central Wheatbelt (Agricultural)	Judaism		F	5
Central Wheatbelt (Agricultural)	Judaism		M	8
Central Wheatbelt (Agricultural)	No religion		F	4552
Central Wheatbelt (Agricultural)	No religion		M	5749
Churchlands (North Metropolitan)	(Other)		F	1697
Churchlands (North Metropolitan)	(Other)		M	1724
Churchlands (North Metropolitan)	(Other)	(Other)	F	78
Churchlands (North Metropolitan)	(Other)	(Other)	M	61
Churchlands (North Metropolitan)	(Other)	Other spiritual beliefs	F	40
Churchlands (North Metropolitan)	(Other)	Other spiritual beliefs	M	43
Churchlands (North Metropolitan)	(Other)	Secular beliefs	F	62
Churchlands (North Metropolitan)	(Other)	Secular beliefs	M	85
Churchlands (North Metropolitan)	(Other)	Sikhism	F	61
Churchlands (North Metropolitan)	(Other)	Sikhism	M	72
Churchlands (North Metropolitan)	Buddhism		F	655
Churchlands (North Metropolitan)	Buddhism		M	547
Churchlands (North Metropolitan)	Christianity		F	551
Churchlands (North Metropolitan)	Christianity		M	474
Churchlands (North Metropolitan)	Christianity	(Other)	F	24
Churchlands (North Metropolitan)	Christianity	(Other)	M	14
Churchlands (North Metropolitan)	Christianity	Anglican	F	3336
Churchlands (North Metropolitan)	Christianity	Anglican	M	2939
Churchlands (North Metropolitan)	Christianity	Baptist	F	169
Churchlands (North Metropolitan)	Christianity	Baptist	M	166
Churchlands (North Metropolitan)	Christianity	Catholic	F	5415
Churchlands (North Metropolitan)	Christianity	Catholic	M	4713
Churchlands (North Metropolitan)	Christianity	Churches Of Christ	F	75
Churchlands (North Metropolitan)	Christianity	Churches Of Christ	M	60
Churchlands (North Metropolitan)	Christianity	Eastern Orthodox	F	428
Churchlands (North Metropolitan)	Christianity	Eastern Orthodox	M	356
Churchlands (North Metropolitan)	Christianity	Jehovah's Witnesses	F	38
Churchlands (North Metropolitan)	Christianity	Jehovah's Witnesses	M	34
Churchlands (North Metropolitan)	Christianity	Latter Day Saints	F	23
Churchlands (North Metropolitan)	Christianity	Latter Day Saints	M	17
Churchlands (North Metropolitan)	Christianity	Lutheran	F	84
Churchlands (North Metropolitan)	Christianity	Lutheran	M	49
Churchlands (North Metropolitan)	Christianity	Oriental Orthodox	F	19
Churchlands (North Metropolitan)	Christianity	Oriental Orthodox	M	29
Churchlands (North Metropolitan)	Christianity	Pentecostal	F	148
Churchlands (North Metropolitan)	Christianity	Pentecostal	M	112
Churchlands (North Metropolitan)	Christianity	Presbyterian Reformed	F	361
Churchlands (North Metropolitan)	Christianity	Presbyterian Reformed	M	304
Churchlands (North Metropolitan)	Christianity	Protestant (Other)	F	142
Churchlands (North Metropolitan)	Christianity	Protestant (Other)	M	111
Churchlands (North Metropolitan)	Christianity	Salvation Army	F	25
Churchlands (North Metropolitan)	Christianity	Salvation Army	M	11
Churchlands (North Metropolitan)	Christianity	Seventh Day Adventist	F	10
Churchlands (North Metropolitan)	Christianity	Seventh Day Adventist	M	8
Churchlands (North Metropolitan)	Christianity	Uniting Church	F	677
Churchlands (North Metropolitan)	Christianity	Uniting Church	M	459
Churchlands (North Metropolitan)	Hinduism		F	620
Churchlands (North Metropolitan)	Hinduism		M	653
Churchlands (North Metropolitan)	Islam		F	179
Churchlands (North Metropolitan)	Islam		M	181
Churchlands (North Metropolitan)	Judaism		F	61
Churchlands (North Metropolitan)	Judaism		M	68
Churchlands (North Metropolitan)	No religion		F	6086
Churchlands (North Metropolitan)	No religion		M	7174
Cockburn (South Metropolitan)	(Other)		F	2014
Cockburn (South Metropolitan)	(Other)		M	2165
Cockburn (South Metropolitan)	(Other)	(Other)	F	110
Cockburn (South Metropolitan)	(Other)	(Other)	M	89
Cockburn (South Metropolitan)	(Other)	Other spiritual beliefs	F	41
Cockburn (South Metropolitan)	(Other)	Other spiritual beliefs	M	25
Cockburn (South Metropolitan)	(Other)	Secular beliefs	F	46
Cockburn (South Metropolitan)	(Other)	Secular beliefs	M	58
Cockburn (South Metropolitan)	(Other)	Sikhism	F	75
Cockburn (South Metropolitan)	(Other)	Sikhism	M	97
Cockburn (South Metropolitan)	Buddhism		F	461
Cockburn (South Metropolitan)	Buddhism		M	318
Cockburn (South Metropolitan)	Christianity		F	827
Cockburn (South Metropolitan)	Christianity		M	680
Cockburn (South Metropolitan)	Christianity	(Other)	F	42
Cockburn (South Metropolitan)	Christianity	(Other)	M	31
Cockburn (South Metropolitan)	Christianity	Anglican	F	2889
Cockburn (South Metropolitan)	Christianity	Anglican	M	2367
Cockburn (South Metropolitan)	Christianity	Baptist	F	353
Cockburn (South Metropolitan)	Christianity	Baptist	M	293
Cockburn (South Metropolitan)	Christianity	Brethren	F	10
Cockburn (South Metropolitan)	Christianity	Brethren	M	5
Cockburn (South Metropolitan)	Christianity	Catholic	F	8272
Cockburn (South Metropolitan)	Christianity	Catholic	M	7771
Cockburn (South Metropolitan)	Christianity	Churches Of Christ	F	40
Cockburn (South Metropolitan)	Christianity	Churches Of Christ	M	33
Cockburn (South Metropolitan)	Christianity	Eastern Orthodox	F	329
Cockburn (South Metropolitan)	Christianity	Eastern Orthodox	M	289
Cockburn (South Metropolitan)	Christianity	Jehovah's Witnesses	F	65
Cockburn (South Metropolitan)	Christianity	Jehovah's Witnesses	M	41
Cockburn (South Metropolitan)	Christianity	Latter Day Saints	F	15
Cockburn (South Metropolitan)	Christianity	Latter Day Saints	M	23
Cockburn (South Metropolitan)	Christianity	Lutheran	F	49
Cockburn (South Metropolitan)	Christianity	Lutheran	M	43
Cockburn (South Metropolitan)	Christianity	Oriental Orthodox	F	34
Cockburn (South Metropolitan)	Christianity	Oriental Orthodox	M	22
Cockburn (South Metropolitan)	Christianity	Pentecostal	F	341
Cockburn (South Metropolitan)	Christianity	Pentecostal	M	337
Cockburn (South Metropolitan)	Christianity	Presbyterian Reformed	F	379
Cockburn (South Metropolitan)	Christianity	Presbyterian Reformed	M	362
Cockburn (South Metropolitan)	Christianity	Protestant (Other)	F	150
Cockburn (South Metropolitan)	Christianity	Protestant (Other)	M	148
Cockburn (South Metropolitan)	Christianity	Salvation Army	F	25
Cockburn (South Metropolitan)	Christianity	Salvation Army	M	23
Cockburn (South Metropolitan)	Christianity	Seventh Day Adventist	F	30
Cockburn (South Metropolitan)	Christianity	Seventh Day Adventist	M	24
Cockburn (South Metropolitan)	Christianity	Uniting Church	F	455
Cockburn (South Metropolitan)	Christianity	Uniting Church	M	343
Cockburn (South Metropolitan)	Hinduism		F	337
Cockburn (South Metropolitan)	Hinduism		M	377
Cockburn (South Metropolitan)	Islam		F	228
Cockburn (South Metropolitan)	Islam		M	237
Cockburn (South Metropolitan)	Judaism		F	8
Cockburn (South Metropolitan)	Judaism		M	10
Cockburn (South Metropolitan)	No religion		F	6814
Cockburn (South Metropolitan)	No religion		M	7576
Collie-Preston (South West)	(Other)		F	1772
Collie-Preston (South West)	(Other)		M	1913
Collie-Preston (South West)	(Other)	(Other)	F	108
Collie-Preston (South West)	(Other)	(Other)	M	46
Collie-Preston (South West)	(Other)	Other spiritual beliefs	F	37
Collie-Preston (South West)	(Other)	Other spiritual beliefs	M	27
Collie-Preston (South West)	(Other)	Secular beliefs	F	41
Collie-Preston (South West)	(Other)	Secular beliefs	M	61
Collie-Preston (South West)	(Other)	Sikhism	F	22
Collie-Preston (South West)	(Other)	Sikhism	M	18
Collie-Preston (South West)	Buddhism		F	164
Collie-Preston (South West)	Buddhism		M	125
Collie-Preston (South West)	Christianity		F	740
Collie-Preston (South West)	Christianity		M	672
Collie-Preston (South West)	Christianity	(Other)	F	39
Collie-Preston (South West)	Christianity	(Other)	M	39
Collie-Preston (South West)	Christianity	Anglican	F	4063
Collie-Preston (South West)	Christianity	Anglican	M	3489
Collie-Preston (South West)	Christianity	Baptist	F	404
Collie-Preston (South West)	Christianity	Baptist	M	381
Collie-Preston (South West)	Christianity	Catholic	F	4134
Collie-Preston (South West)	Christianity	Catholic	M	3837
Collie-Preston (South West)	Christianity	Churches Of Christ	F	79
Collie-Preston (South West)	Christianity	Churches Of Christ	M	60
Collie-Preston (South West)	Christianity	Eastern Orthodox	F	51
Collie-Preston (South West)	Christianity	Eastern Orthodox	M	44
Collie-Preston (South West)	Christianity	Jehovah's Witnesses	F	110
Collie-Preston (South West)	Christianity	Jehovah's Witnesses	M	85
Collie-Preston (South West)	Christianity	Latter Day Saints	F	88
Collie-Preston (South West)	Christianity	Latter Day Saints	M	94
Collie-Preston (South West)	Christianity	Lutheran	F	83
Collie-Preston (South West)	Christianity	Lutheran	M	65
Collie-Preston (South West)	Christianity	Oriental Orthodox	F	3
Collie-Preston (South West)	Christianity	Oriental Orthodox	M	4
Collie-Preston (South West)	Christianity	Pentecostal	F	162
Collie-Preston (South West)	Christianity	Pentecostal	M	148
Collie-Preston (South West)	Christianity	Presbyterian Reformed	F	380
Collie-Preston (South West)	Christianity	Presbyterian Reformed	M	360
Collie-Preston (South West)	Christianity	Protestant (Other)	F	74
Collie-Preston (South West)	Christianity	Protestant (Other)	M	93
Collie-Preston (South West)	Christianity	Salvation Army	F	50
Collie-Preston (South West)	Christianity	Salvation Army	M	36
Collie-Preston (South West)	Christianity	Seventh Day Adventist	F	61
Collie-Preston (South West)	Christianity	Seventh Day Adventist	M	56
Collie-Preston (South West)	Christianity	Uniting Church	F	681
Collie-Preston (South West)	Christianity	Uniting Church	M	553
Collie-Preston (South West)	Hinduism		F	53
Collie-Preston (South West)	Hinduism		M	61
Collie-Preston (South West)	Islam		F	82
Collie-Preston (South West)	Islam		M	84
Collie-Preston (South West)	Judaism		F	6
Collie-Preston (South West)	Judaism		M	6
Collie-Preston (South West)	No religion		F	6728
Collie-Preston (South West)	No religion		M	7446
Cottesloe (North Metropolitan)	(Other)		F	2061
Cottesloe (North Metropolitan)	(Other)		M	2025
Cottesloe (North Metropolitan)	(Other)	(Other)	F	88
Cottesloe (North Metropolitan)	(Other)	(Other)	M	74
Cottesloe (North Metropolitan)	(Other)	Other spiritual beliefs	F	46
Cottesloe (North Metropolitan)	(Other)	Other spiritual beliefs	M	44
Cottesloe (North Metropolitan)	(Other)	Secular beliefs	F	55
Cottesloe (North Metropolitan)	(Other)	Secular beliefs	M	74
Cottesloe (North Metropolitan)	(Other)	Sikhism	F	12
Cottesloe (North Metropolitan)	(Other)	Sikhism	M	14
Cottesloe (North Metropolitan)	Buddhism		F	286
Cottesloe (North Metropolitan)	Buddhism		M	180
Cottesloe (North Metropolitan)	Christianity		F	328
Cottesloe (North Metropolitan)	Christianity		M	248
Cottesloe (North Metropolitan)	Christianity	(Other)	F	12
Cottesloe (North Metropolitan)	Christianity	(Other)	M	17
Cottesloe (North Metropolitan)	Christianity	Anglican	F	4378
Cottesloe (North Metropolitan)	Christianity	Anglican	M	3509
Cottesloe (North Metropolitan)	Christianity	Baptist	F	127
Cottesloe (North Metropolitan)	Christianity	Baptist	M	108
Cottesloe (North Metropolitan)	Christianity	Brethren	F	3
Cottesloe (North Metropolitan)	Christianity	Catholic	F	4174
Cottesloe (North Metropolitan)	Christianity	Catholic	M	3423
Cottesloe (North Metropolitan)	Christianity	Churches Of Christ	F	43
Cottesloe (North Metropolitan)	Christianity	Churches Of Christ	M	32
Cottesloe (North Metropolitan)	Christianity	Eastern Orthodox	F	221
Cottesloe (North Metropolitan)	Christianity	Eastern Orthodox	M	205
Cottesloe (North Metropolitan)	Christianity	Jehovah's Witnesses	F	17
Cottesloe (North Metropolitan)	Christianity	Jehovah's Witnesses	M	10
Cottesloe (North Metropolitan)	Christianity	Latter Day Saints	F	9
Cottesloe (North Metropolitan)	Christianity	Latter Day Saints	M	11
Cottesloe (North Metropolitan)	Christianity	Lutheran	F	71
Cottesloe (North Metropolitan)	Christianity	Lutheran	M	55
Cottesloe (North Metropolitan)	Christianity	Oriental Orthodox	F	12
Cottesloe (North Metropolitan)	Christianity	Oriental Orthodox	M	7
Cottesloe (North Metropolitan)	Christianity	Pentecostal	F	80
Cottesloe (North Metropolitan)	Christianity	Pentecostal	M	74
Cottesloe (North Metropolitan)	Christianity	Presbyterian Reformed	F	477
Cottesloe (North Metropolitan)	Christianity	Presbyterian Reformed	M	328
Cottesloe (North Metropolitan)	Christianity	Protestant (Other)	F	81
Cottesloe (North Metropolitan)	Christianity	Protestant (Other)	M	83
Cottesloe (North Metropolitan)	Christianity	Salvation Army	F	7
Cottesloe (North Metropolitan)	Christianity	Salvation Army	M	4
Cottesloe (North Metropolitan)	Christianity	Seventh Day Adventist	F	13
Cottesloe (North Metropolitan)	Christianity	Seventh Day Adventist	M	5
Cottesloe (North Metropolitan)	Christianity	Uniting Church	F	651
Cottesloe (North Metropolitan)	Christianity	Uniting Church	M	487
Cottesloe (North Metropolitan)	Hinduism		F	149
Cottesloe (North Metropolitan)	Hinduism		M	152
Cottesloe (North Metropolitan)	Islam		F	90
Cottesloe (North Metropolitan)	Islam		M	90
Cottesloe (North Metropolitan)	Judaism		F	66
Cottesloe (North Metropolitan)	Judaism		M	66
Cottesloe (North Metropolitan)	No religion		F	6018
Cottesloe (North Metropolitan)	No religion		M	6740
Darling Range (East Metropolitan)	(Other)		F	2284
Darling Range (East Metropolitan)	(Other)		M	2970
Darling Range (East Metropolitan)	(Other)	(Other)	F	114
Darling Range (East Metropolitan)	(Other)	(Other)	M	76
Darling Range (East Metropolitan)	(Other)	Australian Aboriginal Traditional	F	3
Darling Range (East Metropolitan)	(Other)	Other spiritual beliefs	F	50
Darling Range (East Metropolitan)	(Other)	Other spiritual beliefs	M	36
Darling Range (East Metropolitan)	(Other)	Secular beliefs	F	80
Darling Range (East Metropolitan)	(Other)	Secular beliefs	M	95
Darling Range (East Metropolitan)	(Other)	Sikhism	F	493
Darling Range (East Metropolitan)	(Other)	Sikhism	M	554
Darling Range (East Metropolitan)	Buddhism		F	672
Darling Range (East Metropolitan)	Buddhism		M	530
Darling Range (East Metropolitan)	Christianity		F	1516
Darling Range (East Metropolitan)	Christianity		M	1423
Darling Range (East Metropolitan)	Christianity	(Other)	F	46
Darling Range (East Metropolitan)	Christianity	(Other)	M	55
Darling Range (East Metropolitan)	Christianity	Anglican	F	5010
Darling Range (East Metropolitan)	Christianity	Anglican	M	4421
Darling Range (East Metropolitan)	Christianity	Baptist	F	685
Darling Range (East Metropolitan)	Christianity	Baptist	M	646
Darling Range (East Metropolitan)	Christianity	Brethren	F	51
Darling Range (East Metropolitan)	Christianity	Brethren	M	55
Darling Range (East Metropolitan)	Christianity	Catholic	F	5602
Darling Range (East Metropolitan)	Christianity	Catholic	M	5323
Darling Range (East Metropolitan)	Christianity	Churches Of Christ	F	72
Darling Range (East Metropolitan)	Christianity	Churches Of Christ	M	55
Darling Range (East Metropolitan)	Christianity	Eastern Orthodox	F	91
Darling Range (East Metropolitan)	Christianity	Eastern Orthodox	M	93
Darling Range (East Metropolitan)	Christianity	Jehovah's Witnesses	F	135
Darling Range (East Metropolitan)	Christianity	Jehovah's Witnesses	M	96
Darling Range (East Metropolitan)	Christianity	Latter Day Saints	F	87
Darling Range (East Metropolitan)	Christianity	Latter Day Saints	M	91
Darling Range (East Metropolitan)	Christianity	Lutheran	F	78
Darling Range (East Metropolitan)	Christianity	Lutheran	M	83
Darling Range (East Metropolitan)	Christianity	Oriental Orthodox	F	31
Darling Range (East Metropolitan)	Christianity	Oriental Orthodox	M	43
Darling Range (East Metropolitan)	Christianity	Pentecostal	F	463
Darling Range (East Metropolitan)	Christianity	Pentecostal	M	457
Darling Range (East Metropolitan)	Christianity	Presbyterian Reformed	F	962
Darling Range (East Metropolitan)	Christianity	Presbyterian Reformed	M	891
Darling Range (East Metropolitan)	Christianity	Protestant (Other)	F	244
Darling Range (East Metropolitan)	Christianity	Protestant (Other)	M	221
Darling Range (East Metropolitan)	Christianity	Salvation Army	F	46
Darling Range (East Metropolitan)	Christianity	Salvation Army	M	40
Darling Range (East Metropolitan)	Christianity	Seventh Day Adventist	F	175
Darling Range (East Metropolitan)	Christianity	Seventh Day Adventist	M	132
Darling Range (East Metropolitan)	Christianity	Uniting Church	F	549
Darling Range (East Metropolitan)	Christianity	Uniting Church	M	463
Darling Range (East Metropolitan)	Hinduism		F	866
Darling Range (East Metropolitan)	Hinduism		M	912
Darling Range (East Metropolitan)	Islam		F	425
Darling Range (East Metropolitan)	Islam		M	432
Darling Range (East Metropolitan)	Judaism		F	14
Darling Range (East Metropolitan)	Judaism		M	9
Darling Range (East Metropolitan)	No religion		F	9948
Darling Range (East Metropolitan)	No religion		M	11012
Dawesville (South West)	(Other)		F	1728
Dawesville (South West)	(Other)		M	1931
Dawesville (South West)	(Other)	(Other)	F	74
Dawesville (South West)	(Other)	(Other)	M	40
Dawesville (South West)	(Other)	Other spiritual beliefs	F	47
Dawesville (South West)	(Other)	Other spiritual beliefs	M	19
Dawesville (South West)	(Other)	Secular beliefs	F	52
Dawesville (South West)	(Other)	Secular beliefs	M	79
Dawesville (South West)	(Other)	Sikhism	F	26
Dawesville (South West)	(Other)	Sikhism	M	31
Dawesville (South West)	Buddhism		F	286
Dawesville (South West)	Buddhism		M	160
Dawesville (South West)	Christianity		F	658
Dawesville (South West)	Christianity		M	553
Dawesville (South West)	Christianity	(Other)	F	28
Dawesville (South West)	Christianity	(Other)	M	21
Dawesville (South West)	Christianity	Anglican	F	5019
Dawesville (South West)	Christianity	Anglican	M	4247
Dawesville (South West)	Christianity	Baptist	F	346
Dawesville (South West)	Christianity	Baptist	M	356
Dawesville (South West)	Christianity	Brethren	F	3
Dawesville (South West)	Christianity	Brethren	M	3
Dawesville (South West)	Christianity	Catholic	F	4228
Dawesville (South West)	Christianity	Catholic	M	3688
Dawesville (South West)	Christianity	Churches Of Christ	F	55
Dawesville (South West)	Christianity	Churches Of Christ	M	30
Dawesville (South West)	Christianity	Eastern Orthodox	F	67
Dawesville (South West)	Christianity	Eastern Orthodox	M	65
Dawesville (South West)	Christianity	Jehovah's Witnesses	F	167
Dawesville (South West)	Christianity	Jehovah's Witnesses	M	121
Dawesville (South West)	Christianity	Latter Day Saints	F	68
Dawesville (South West)	Christianity	Latter Day Saints	M	79
Dawesville (South West)	Christianity	Lutheran	F	111
Dawesville (South West)	Christianity	Lutheran	M	70
Dawesville (South West)	Christianity	Oriental Orthodox	F	3
Dawesville (South West)	Christianity	Oriental Orthodox	M	3
Dawesville (South West)	Christianity	Pentecostal	F	143
Dawesville (South West)	Christianity	Pentecostal	M	116
Dawesville (South West)	Christianity	Presbyterian Reformed	F	511
Dawesville (South West)	Christianity	Presbyterian Reformed	M	525
Dawesville (South West)	Christianity	Protestant (Other)	F	115
Dawesville (South West)	Christianity	Protestant (Other)	M	84
Dawesville (South West)	Christianity	Salvation Army	F	54
Dawesville (South West)	Christianity	Salvation Army	M	39
Dawesville (South West)	Christianity	Seventh Day Adventist	F	32
Dawesville (South West)	Christianity	Seventh Day Adventist	M	12
Dawesville (South West)	Christianity	Uniting Church	F	714
Dawesville (South West)	Christianity	Uniting Church	M	485
Dawesville (South West)	Hinduism		F	50
Dawesville (South West)	Hinduism		M	33
Dawesville (South West)	Islam		F	53
Dawesville (South West)	Islam		M	42
Dawesville (South West)	Judaism		F	13
Dawesville (South West)	Judaism		M	16
Dawesville (South West)	No religion		F	6104
Dawesville (South West)	No religion		M	7011
Eyre (Mining and Pastoral)	(Other)		F	3161
Eyre (Mining and Pastoral)	(Other)		M	3961
Eyre (Mining and Pastoral)	(Other)	(Other)	F	84
Eyre (Mining and Pastoral)	(Other)	(Other)	M	62
Eyre (Mining and Pastoral)	(Other)	Australian Aboriginal Traditional	F	13
Eyre (Mining and Pastoral)	(Other)	Australian Aboriginal Traditional	M	12
Eyre (Mining and Pastoral)	(Other)	Other spiritual beliefs	F	48
Eyre (Mining and Pastoral)	(Other)	Other spiritual beliefs	M	30
Eyre (Mining and Pastoral)	(Other)	Secular beliefs	F	82
Eyre (Mining and Pastoral)	(Other)	Secular beliefs	M	98
Eyre (Mining and Pastoral)	(Other)	Sikhism	F	37
Eyre (Mining and Pastoral)	(Other)	Sikhism	M	30
Eyre (Mining and Pastoral)	Buddhism		F	261
Eyre (Mining and Pastoral)	Buddhism		M	167
Eyre (Mining and Pastoral)	Christianity		F	1207
Eyre (Mining and Pastoral)	Christianity		M	1131
Eyre (Mining and Pastoral)	Christianity	(Other)	F	63
Eyre (Mining and Pastoral)	Christianity	(Other)	M	48
Eyre (Mining and Pastoral)	Christianity	Anglican	F	3474
Eyre (Mining and Pastoral)	Christianity	Anglican	M	3447
Eyre (Mining and Pastoral)	Christianity	Baptist	F	466
Eyre (Mining and Pastoral)	Christianity	Baptist	M	460
Eyre (Mining and Pastoral)	Christianity	Brethren	F	5
Eyre (Mining and Pastoral)	Christianity	Catholic	F	5202
Eyre (Mining and Pastoral)	Christianity	Catholic	M	5068
Eyre (Mining and Pastoral)	Christianity	Churches Of Christ	F	264
Eyre (Mining and Pastoral)	Christianity	Churches Of Christ	M	190
Eyre (Mining and Pastoral)	Christianity	Eastern Orthodox	F	48
Eyre (Mining and Pastoral)	Christianity	Eastern Orthodox	M	49
Eyre (Mining and Pastoral)	Christianity	Jehovah's Witnesses	F	186
Eyre (Mining and Pastoral)	Christianity	Jehovah's Witnesses	M	116
Eyre (Mining and Pastoral)	Christianity	Latter Day Saints	F	148
Eyre (Mining and Pastoral)	Christianity	Latter Day Saints	M	130
Eyre (Mining and Pastoral)	Christianity	Lutheran	F	184
Eyre (Mining and Pastoral)	Christianity	Lutheran	M	180
Eyre (Mining and Pastoral)	Christianity	Oriental Orthodox	F	5
Eyre (Mining and Pastoral)	Christianity	Oriental Orthodox	M	9
Eyre (Mining and Pastoral)	Christianity	Pentecostal	F	250
Eyre (Mining and Pastoral)	Christianity	Pentecostal	M	241
Eyre (Mining and Pastoral)	Christianity	Presbyterian Reformed	F	478
Eyre (Mining and Pastoral)	Christianity	Presbyterian Reformed	M	538
Eyre (Mining and Pastoral)	Christianity	Protestant (Other)	F	183
Eyre (Mining and Pastoral)	Christianity	Protestant (Other)	M	170
Eyre (Mining and Pastoral)	Christianity	Salvation Army	F	71
Eyre (Mining and Pastoral)	Christianity	Salvation Army	M	49
Eyre (Mining and Pastoral)	Christianity	Seventh Day Adventist	F	149
Eyre (Mining and Pastoral)	Christianity	Seventh Day Adventist	M	145
Eyre (Mining and Pastoral)	Christianity	Uniting Church	F	872
Eyre (Mining and Pastoral)	Christianity	Uniting Church	M	737
Eyre (Mining and Pastoral)	Hinduism		F	158
Eyre (Mining and Pastoral)	Hinduism		M	192
Eyre (Mining and Pastoral)	Islam		F	103
Eyre (Mining and Pastoral)	Islam		M	139
Eyre (Mining and Pastoral)	Judaism		F	3
Eyre (Mining and Pastoral)	Judaism		M	10
Eyre (Mining and Pastoral)	No religion		F	7664
Eyre (Mining and Pastoral)	No religion		M	9631
Forrestfield (East Metropolitan)	(Other)		F	1742
Forrestfield (East Metropolitan)	(Other)		M	1960
Forrestfield (East Metropolitan)	(Other)	(Other)	F	98
Forrestfield (East Metropolitan)	(Other)	(Other)	M	68
Forrestfield (East Metropolitan)	(Other)	Australian Aboriginal Traditional	F	8
Forrestfield (East Metropolitan)	(Other)	Australian Aboriginal Traditional	M	3
Forrestfield (East Metropolitan)	(Other)	Other spiritual beliefs	F	32
Forrestfield (East Metropolitan)	(Other)	Other spiritual beliefs	M	32
Forrestfield (East Metropolitan)	(Other)	Secular beliefs	F	56
Forrestfield (East Metropolitan)	(Other)	Secular beliefs	M	63
Forrestfield (East Metropolitan)	(Other)	Sikhism	F	121
Forrestfield (East Metropolitan)	(Other)	Sikhism	M	126
Forrestfield (East Metropolitan)	Buddhism		F	433
Forrestfield (East Metropolitan)	Buddhism		M	336
Forrestfield (East Metropolitan)	Christianity		F	880
Forrestfield (East Metropolitan)	Christianity		M	743
Forrestfield (East Metropolitan)	Christianity	(Other)	F	85
Forrestfield (East Metropolitan)	Christianity	(Other)	M	93
Forrestfield (East Metropolitan)	Christianity	Anglican	F	3369
Forrestfield (East Metropolitan)	Christianity	Anglican	M	2819
Forrestfield (East Metropolitan)	Christianity	Baptist	F	486
Forrestfield (East Metropolitan)	Christianity	Baptist	M	431
Forrestfield (East Metropolitan)	Christianity	Brethren	F	58
Forrestfield (East Metropolitan)	Christianity	Brethren	M	49
Forrestfield (East Metropolitan)	Christianity	Catholic	F	4603
Forrestfield (East Metropolitan)	Christianity	Catholic	M	4319
Forrestfield (East Metropolitan)	Christianity	Churches Of Christ	F	75
Forrestfield (East Metropolitan)	Christianity	Churches Of Christ	M	50
Forrestfield (East Metropolitan)	Christianity	Eastern Orthodox	F	100
Forrestfield (East Metropolitan)	Christianity	Eastern Orthodox	M	81
Forrestfield (East Metropolitan)	Christianity	Jehovah's Witnesses	F	110
Forrestfield (East Metropolitan)	Christianity	Jehovah's Witnesses	M	84
Forrestfield (East Metropolitan)	Christianity	Latter Day Saints	F	67
Forrestfield (East Metropolitan)	Christianity	Latter Day Saints	M	71
Forrestfield (East Metropolitan)	Christianity	Lutheran	F	57
Forrestfield (East Metropolitan)	Christianity	Lutheran	M	53
Forrestfield (East Metropolitan)	Christianity	Oriental Orthodox	F	31
Forrestfield (East Metropolitan)	Christianity	Oriental Orthodox	M	29
Forrestfield (East Metropolitan)	Christianity	Pentecostal	F	299
Forrestfield (East Metropolitan)	Christianity	Pentecostal	M	252
Forrestfield (East Metropolitan)	Christianity	Presbyterian Reformed	F	429
Forrestfield (East Metropolitan)	Christianity	Presbyterian Reformed	M	372
Forrestfield (East Metropolitan)	Christianity	Protestant (Other)	F	145
Forrestfield (East Metropolitan)	Christianity	Protestant (Other)	M	149
Forrestfield (East Metropolitan)	Christianity	Salvation Army	F	38
Forrestfield (East Metropolitan)	Christianity	Salvation Army	M	36
Forrestfield (East Metropolitan)	Christianity	Seventh Day Adventist	F	172
Forrestfield (East Metropolitan)	Christianity	Seventh Day Adventist	M	148
Forrestfield (East Metropolitan)	Christianity	Uniting Church	F	451
Forrestfield (East Metropolitan)	Christianity	Uniting Church	M	356
Forrestfield (East Metropolitan)	Hinduism		F	457
Forrestfield (East Metropolitan)	Hinduism		M	513
Forrestfield (East Metropolitan)	Islam		F	674
Forrestfield (East Metropolitan)	Islam		M	785
Forrestfield (East Metropolitan)	Judaism		F	14
Forrestfield (East Metropolitan)	Judaism		M	13
Forrestfield (East Metropolitan)	No religion		F	6312
Forrestfield (East Metropolitan)	No religion		M	7456
