SED_NAME16	CountryOfBirth	Sex	persons
Kimberley (Mining and Pastoral)	CHL	F	4
Kimberley (Mining and Pastoral)	CHL	M	6
Kimberley (Mining and Pastoral)	CHN	F	35
Kimberley (Mining and Pastoral)	CHN	M	14
Kimberley (Mining and Pastoral)	DEU	F	90
Kimberley (Mining and Pastoral)	DEU	M	80
Kimberley (Mining and Pastoral)	EGY	M	6
Kimberley (Mining and Pastoral)	FJI	F	7
Kimberley (Mining and Pastoral)	FJI	M	11
Kimberley (Mining and Pastoral)	FRA	F	45
Kimberley (Mining and Pastoral)	FRA	M	46
Kimberley (Mining and Pastoral)	GBR	F	530
Kimberley (Mining and Pastoral)	GBR	M	525
Kimberley (Mining and Pastoral)	GRC	M	3
Kimberley (Mining and Pastoral)	HKG	F	22
Kimberley (Mining and Pastoral)	HKG	M	21
Kimberley (Mining and Pastoral)	HRV	F	3
Kimberley (Mining and Pastoral)	HRV	M	8
Kimberley (Mining and Pastoral)	IDN	F	29
Kimberley (Mining and Pastoral)	IDN	M	20
Kimberley (Mining and Pastoral)	IND	F	78
Kimberley (Mining and Pastoral)	IND	M	89
Kimberley (Mining and Pastoral)	IRL	F	46
Kimberley (Mining and Pastoral)	IRL	M	45
Kimberley (Mining and Pastoral)	IRQ	M	4
Kimberley (Mining and Pastoral)	ITA	F	26
Kimberley (Mining and Pastoral)	ITA	M	43
Kimberley (Mining and Pastoral)	JPN	F	30
Kimberley (Mining and Pastoral)	JPN	M	19
Kimberley (Mining and Pastoral)	KHM	F	6
Kimberley (Mining and Pastoral)	KHM	M	4
Kimberley (Mining and Pastoral)	KOR	F	27
Kimberley (Mining and Pastoral)	KOR	M	32
Kimberley (Mining and Pastoral)	LKA	F	22
Kimberley (Mining and Pastoral)	LKA	M	27
Kimberley (Mining and Pastoral)	MLT	M	4
Kimberley (Mining and Pastoral)	MUS	F	6
Kimberley (Mining and Pastoral)	MUS	M	3
Kimberley (Mining and Pastoral)	MYS	F	28
Kimberley (Mining and Pastoral)	MYS	M	25
Kimberley (Mining and Pastoral)	NLD	F	28
Kimberley (Mining and Pastoral)	NLD	M	43
Kimberley (Mining and Pastoral)	NPL	M	4
Kimberley (Mining and Pastoral)	NZL	F	340
Kimberley (Mining and Pastoral)	NZL	M	360
Kimberley (Mining and Pastoral)	PAK	F	8
Kimberley (Mining and Pastoral)	PAK	M	7
Kimberley (Mining and Pastoral)	PHL	F	180
Kimberley (Mining and Pastoral)	PHL	M	140
Kimberley (Mining and Pastoral)	PNG	F	23
Kimberley (Mining and Pastoral)	PNG	M	21
Kimberley (Mining and Pastoral)	POL	F	5
Kimberley (Mining and Pastoral)	POL	M	3
Kimberley (Mining and Pastoral)	SGP	F	11
Kimberley (Mining and Pastoral)	SGP	M	8
Kimberley (Mining and Pastoral)	THA	F	91
Kimberley (Mining and Pastoral)	THA	M	14
Kimberley (Mining and Pastoral)	TUR	M	3
Kimberley (Mining and Pastoral)	TWN	F	59
Kimberley (Mining and Pastoral)	TWN	M	42
Kimberley (Mining and Pastoral)	USA	F	37
Kimberley (Mining and Pastoral)	USA	M	30
Kimberley (Mining and Pastoral)	VNM	F	15
Kimberley (Mining and Pastoral)	VNM	M	18
Kimberley (Mining and Pastoral)	ZAF	F	63
Kimberley (Mining and Pastoral)	ZAF	M	64
Kimberley (Mining and Pastoral)	ZWE	F	27
Kimberley (Mining and Pastoral)	ZWE	M	31
Kingsley (North Metropolitan)		F	1037
Kingsley (North Metropolitan)		M	1011
Kingsley (North Metropolitan)	AUS	F	10981
Kingsley (North Metropolitan)	AUS	M	10594
Kingsley (North Metropolitan)	BIH	F	12
Kingsley (North Metropolitan)	BIH	M	11
Kingsley (North Metropolitan)	CAN	F	39
Kingsley (North Metropolitan)	CAN	M	34
Kingsley (North Metropolitan)	CHL	F	14
Kingsley (North Metropolitan)	CHL	M	6
Kingsley (North Metropolitan)	CHN	F	125
Kingsley (North Metropolitan)	CHN	M	95
Kingsley (North Metropolitan)	DEU	F	100
Kingsley (North Metropolitan)	DEU	M	99
Kingsley (North Metropolitan)	EGY	F	7
Kingsley (North Metropolitan)	EGY	M	9
Kingsley (North Metropolitan)	FJI	F	5
Kingsley (North Metropolitan)	FJI	M	3
Kingsley (North Metropolitan)	FRA	F	21
Kingsley (North Metropolitan)	FRA	M	19
Kingsley (North Metropolitan)	GBR	F	2477
Kingsley (North Metropolitan)	GBR	M	2545
Kingsley (North Metropolitan)	GRC	F	14
Kingsley (North Metropolitan)	GRC	M	19
Kingsley (North Metropolitan)	HKG	F	23
Kingsley (North Metropolitan)	HKG	M	26
Kingsley (North Metropolitan)	HRV	F	24
Kingsley (North Metropolitan)	HRV	M	27
Kingsley (North Metropolitan)	IDN	F	40
Kingsley (North Metropolitan)	IDN	M	12
Kingsley (North Metropolitan)	IND	F	148
Kingsley (North Metropolitan)	IND	M	160
Kingsley (North Metropolitan)	IRL	F	200
Kingsley (North Metropolitan)	IRL	M	222
Kingsley (North Metropolitan)	IRN	F	48
Kingsley (North Metropolitan)	IRN	M	38
Kingsley (North Metropolitan)	ITA	F	91
Kingsley (North Metropolitan)	ITA	M	125
Kingsley (North Metropolitan)	JPN	F	44
Kingsley (North Metropolitan)	JPN	M	21
Kingsley (North Metropolitan)	KHM	F	10
Kingsley (North Metropolitan)	KOR	F	23
Kingsley (North Metropolitan)	KOR	M	12
Kingsley (North Metropolitan)	LBN	F	7
Kingsley (North Metropolitan)	LBN	M	3
Kingsley (North Metropolitan)	LKA	F	22
Kingsley (North Metropolitan)	LKA	M	24
Kingsley (North Metropolitan)	MKD	F	19
Kingsley (North Metropolitan)	MKD	M	24
Kingsley (North Metropolitan)	MLT	F	6
Kingsley (North Metropolitan)	MLT	M	5
Kingsley (North Metropolitan)	MMR	F	45
Kingsley (North Metropolitan)	MMR	M	29
Kingsley (North Metropolitan)	MUS	F	21
Kingsley (North Metropolitan)	MUS	M	13
Kingsley (North Metropolitan)	MYS	F	121
Kingsley (North Metropolitan)	MYS	M	100
Kingsley (North Metropolitan)	NLD	F	71
Kingsley (North Metropolitan)	NLD	M	83
Kingsley (North Metropolitan)	NPL	F	4
Kingsley (North Metropolitan)	NZL	F	443
Kingsley (North Metropolitan)	NZL	M	516
Kingsley (North Metropolitan)	PAK	F	6
Kingsley (North Metropolitan)	PAK	M	6
Kingsley (North Metropolitan)	PHL	F	83
Kingsley (North Metropolitan)	PHL	M	47
Kingsley (North Metropolitan)	PNG	F	14
Kingsley (North Metropolitan)	PNG	M	10
Kingsley (North Metropolitan)	POL	F	50
Kingsley (North Metropolitan)	POL	M	36
Kingsley (North Metropolitan)	SGP	F	84
Kingsley (North Metropolitan)	SGP	M	42
Kingsley (North Metropolitan)	THA	F	65
Kingsley (North Metropolitan)	THA	M	19
Kingsley (North Metropolitan)	TUR	F	3
Kingsley (North Metropolitan)	TWN	F	14
Kingsley (North Metropolitan)	TWN	M	6
Kingsley (North Metropolitan)	USA	F	47
Kingsley (North Metropolitan)	USA	M	59
Kingsley (North Metropolitan)	VNM	F	40
Kingsley (North Metropolitan)	VNM	M	28
Kingsley (North Metropolitan)	ZAF	F	434
Kingsley (North Metropolitan)	ZAF	M	425
Kingsley (North Metropolitan)	ZWE	F	111
Kingsley (North Metropolitan)	ZWE	M	110
Kwinana (South Metropolitan)		F	3368
Kwinana (South Metropolitan)		M	3551
Kwinana (South Metropolitan)	AFG	F	4
Kwinana (South Metropolitan)	AFG	M	16
Kwinana (South Metropolitan)	AUS	F	18937
Kwinana (South Metropolitan)	AUS	M	19368
Kwinana (South Metropolitan)	BGD	F	40
Kwinana (South Metropolitan)	BGD	M	33
Kwinana (South Metropolitan)	BIH	F	38
Kwinana (South Metropolitan)	BIH	M	30
Kwinana (South Metropolitan)	CAN	F	61
Kwinana (South Metropolitan)	CAN	M	64
Kwinana (South Metropolitan)	CHL	F	35
Kwinana (South Metropolitan)	CHL	M	39
Kwinana (South Metropolitan)	CHN	F	183
Kwinana (South Metropolitan)	CHN	M	133
Kwinana (South Metropolitan)	DEU	F	136
Kwinana (South Metropolitan)	DEU	M	108
Kwinana (South Metropolitan)	EGY	F	5
Kwinana (South Metropolitan)	EGY	M	11
Kwinana (South Metropolitan)	FJI	F	58
Kwinana (South Metropolitan)	FJI	M	40
Kwinana (South Metropolitan)	FRA	F	20
Kwinana (South Metropolitan)	FRA	M	23
Kwinana (South Metropolitan)	GBR	F	3348
Kwinana (South Metropolitan)	GBR	M	3286
Kwinana (South Metropolitan)	GRC	F	3
Kwinana (South Metropolitan)	HKG	F	30
Kwinana (South Metropolitan)	HKG	M	29
Kwinana (South Metropolitan)	HRV	F	51
Kwinana (South Metropolitan)	HRV	M	62
Kwinana (South Metropolitan)	IDN	F	105
Kwinana (South Metropolitan)	IDN	M	54
Kwinana (South Metropolitan)	IND	F	738
Kwinana (South Metropolitan)	IND	M	841
Kwinana (South Metropolitan)	IRL	F	111
Kwinana (South Metropolitan)	IRL	M	140
Kwinana (South Metropolitan)	IRN	F	31
Kwinana (South Metropolitan)	IRN	M	44
Kwinana (South Metropolitan)	IRQ	F	13
Kwinana (South Metropolitan)	IRQ	M	15
Kwinana (South Metropolitan)	ITA	F	56
Kwinana (South Metropolitan)	ITA	M	97
Kwinana (South Metropolitan)	JPN	F	42
Kwinana (South Metropolitan)	JPN	M	12
Kwinana (South Metropolitan)	KHM	F	15
Kwinana (South Metropolitan)	KHM	M	3
Kwinana (South Metropolitan)	KOR	F	71
Kwinana (South Metropolitan)	KOR	M	68
Kwinana (South Metropolitan)	LBN	F	9
Kwinana (South Metropolitan)	LBN	M	14
Kwinana (South Metropolitan)	LKA	F	77
Kwinana (South Metropolitan)	LKA	M	84
Kwinana (South Metropolitan)	MKD	F	7
Kwinana (South Metropolitan)	MKD	M	7
Kwinana (South Metropolitan)	MLT	F	8
Kwinana (South Metropolitan)	MLT	M	15
Kwinana (South Metropolitan)	MMR	F	24
Kwinana (South Metropolitan)	MMR	M	36
Kwinana (South Metropolitan)	MUS	F	31
Kwinana (South Metropolitan)	MUS	M	49
Kwinana (South Metropolitan)	MYS	F	196
Kwinana (South Metropolitan)	MYS	M	164
Kwinana (South Metropolitan)	NLD	F	108
Kwinana (South Metropolitan)	NLD	M	96
Kwinana (South Metropolitan)	NPL	F	41
Kwinana (South Metropolitan)	NPL	M	28
Kwinana (South Metropolitan)	NZL	F	1776
Kwinana (South Metropolitan)	NZL	M	1960
Kwinana (South Metropolitan)	PAK	F	49
Kwinana (South Metropolitan)	PAK	M	64
Kwinana (South Metropolitan)	PHL	F	1131
Kwinana (South Metropolitan)	PHL	M	1007
Kwinana (South Metropolitan)	PNG	F	27
Kwinana (South Metropolitan)	PNG	M	28
Kwinana (South Metropolitan)	POL	F	49
Kwinana (South Metropolitan)	POL	M	45
Kwinana (South Metropolitan)	SGP	F	142
Kwinana (South Metropolitan)	SGP	M	127
Kwinana (South Metropolitan)	THA	F	134
Kwinana (South Metropolitan)	THA	M	21
Kwinana (South Metropolitan)	TUR	M	10
Kwinana (South Metropolitan)	TWN	F	33
Kwinana (South Metropolitan)	TWN	M	20
Kwinana (South Metropolitan)	USA	F	80
Kwinana (South Metropolitan)	USA	M	96
Kwinana (South Metropolitan)	VNM	F	81
Kwinana (South Metropolitan)	VNM	M	62
Kwinana (South Metropolitan)	ZAF	F	549
Kwinana (South Metropolitan)	ZAF	M	576
Kwinana (South Metropolitan)	ZWE	F	218
Kwinana (South Metropolitan)	ZWE	M	204
Mandurah (South West)		F	1926
Mandurah (South West)		M	1866
Mandurah (South West)	AFG	M	8
Mandurah (South West)	AUS	F	14151
Mandurah (South West)	AUS	M	13322
Mandurah (South West)	BGD	F	8
Mandurah (South West)	BGD	M	8
Mandurah (South West)	BIH	F	4
Mandurah (South West)	CAN	F	35
Mandurah (South West)	CAN	M	32
Mandurah (South West)	CHL	F	13
Mandurah (South West)	CHL	M	9
Mandurah (South West)	CHN	F	70
Mandurah (South West)	CHN	M	35
Mandurah (South West)	DEU	F	94
Mandurah (South West)	DEU	M	69
Mandurah (South West)	EGY	F	10
Mandurah (South West)	EGY	M	10
Mandurah (South West)	FJI	F	8
Mandurah (South West)	FJI	M	10
Mandurah (South West)	FRA	F	8
Mandurah (South West)	FRA	M	8
Mandurah (South West)	GBR	F	2671
Mandurah (South West)	GBR	M	2468
Mandurah (South West)	GRC	F	7
Mandurah (South West)	GRC	M	4
Mandurah (South West)	HKG	F	18
Mandurah (South West)	HKG	M	13
Mandurah (South West)	HRV	F	9
Mandurah (South West)	HRV	M	14
Mandurah (South West)	IDN	F	60
Mandurah (South West)	IDN	M	22
Mandurah (South West)	IND	F	194
Mandurah (South West)	IND	M	210
Mandurah (South West)	IRL	F	119
Mandurah (South West)	IRL	M	113
Mandurah (South West)	IRN	F	25
Mandurah (South West)	IRN	M	22
Mandurah (South West)	ITA	F	41
Mandurah (South West)	ITA	M	64
Mandurah (South West)	JPN	F	24
Mandurah (South West)	JPN	M	3
Mandurah (South West)	KHM	F	8
Mandurah (South West)	KOR	F	25
Mandurah (South West)	KOR	M	15
Mandurah (South West)	LKA	F	51
Mandurah (South West)	LKA	M	51
Mandurah (South West)	MKD	F	3
Mandurah (South West)	MKD	M	3
Mandurah (South West)	MLT	F	3
Mandurah (South West)	MLT	M	8
Mandurah (South West)	MMR	F	19
Mandurah (South West)	MMR	M	20
Mandurah (South West)	MUS	F	24
Mandurah (South West)	MUS	M	14
Mandurah (South West)	MYS	F	63
Mandurah (South West)	MYS	M	40
Mandurah (South West)	NLD	F	106
Mandurah (South West)	NLD	M	100
Mandurah (South West)	NPL	F	14
Mandurah (South West)	NPL	M	21
Mandurah (South West)	NZL	F	862
Mandurah (South West)	NZL	M	872
Mandurah (South West)	PAK	F	30
Mandurah (South West)	PAK	M	29
Mandurah (South West)	PHL	F	344
Mandurah (South West)	PHL	M	221
Mandurah (South West)	PNG	F	14
Mandurah (South West)	PNG	M	15
Mandurah (South West)	POL	F	29
Mandurah (South West)	POL	M	16
Mandurah (South West)	SGP	F	33
Mandurah (South West)	SGP	M	38
Mandurah (South West)	THA	F	123
Mandurah (South West)	THA	M	30
Mandurah (South West)	TUR	M	5
Mandurah (South West)	TWN	F	8
Mandurah (South West)	TWN	M	8
Mandurah (South West)	USA	F	55
Mandurah (South West)	USA	M	52
Mandurah (South West)	VNM	F	24
Mandurah (South West)	VNM	M	10
Mandurah (South West)	ZAF	F	331
Mandurah (South West)	ZAF	M	306
Mandurah (South West)	ZWE	F	91
Mandurah (South West)	ZWE	M	83
Maylands (East Metropolitan)		F	2290
Maylands (East Metropolitan)		M	2278
Maylands (East Metropolitan)	AFG	F	3
Maylands (East Metropolitan)	AFG	M	42
Maylands (East Metropolitan)	AUS	F	11811
Maylands (East Metropolitan)	AUS	M	11578
Maylands (East Metropolitan)	BGD	F	42
Maylands (East Metropolitan)	BGD	M	60
Maylands (East Metropolitan)	BIH	F	55
Maylands (East Metropolitan)	BIH	M	42
Maylands (East Metropolitan)	CAN	F	60
Maylands (East Metropolitan)	CAN	M	53
Maylands (East Metropolitan)	CHL	F	22
Maylands (East Metropolitan)	CHL	M	17
Maylands (East Metropolitan)	CHN	F	342
Maylands (East Metropolitan)	CHN	M	234
Maylands (East Metropolitan)	DEU	F	118
Maylands (East Metropolitan)	DEU	M	101
Maylands (East Metropolitan)	EGY	F	16
Maylands (East Metropolitan)	EGY	M	18
Maylands (East Metropolitan)	FJI	F	13
Maylands (East Metropolitan)	FJI	M	4
Maylands (East Metropolitan)	FRA	F	50
Maylands (East Metropolitan)	FRA	M	42
Maylands (East Metropolitan)	GBR	F	1412
Maylands (East Metropolitan)	GBR	M	1560
Maylands (East Metropolitan)	GRC	F	32
Maylands (East Metropolitan)	GRC	M	33
Maylands (East Metropolitan)	HKG	F	72
Maylands (East Metropolitan)	HKG	M	74
Maylands (East Metropolitan)	HRV	F	36
Maylands (East Metropolitan)	HRV	M	47
Maylands (East Metropolitan)	IDN	F	123
Maylands (East Metropolitan)	IDN	M	65
Maylands (East Metropolitan)	IND	F	718
Maylands (East Metropolitan)	IND	M	810
Maylands (East Metropolitan)	IRL	F	255
Maylands (East Metropolitan)	IRL	M	313
Maylands (East Metropolitan)	IRN	F	56
Maylands (East Metropolitan)	IRN	M	73
Maylands (East Metropolitan)	IRQ	F	27
Maylands (East Metropolitan)	IRQ	M	33
Maylands (East Metropolitan)	ITA	F	265
Maylands (East Metropolitan)	ITA	M	291
Maylands (East Metropolitan)	JPN	F	101
Maylands (East Metropolitan)	JPN	M	32
Maylands (East Metropolitan)	KHM	F	13
Maylands (East Metropolitan)	KHM	M	9
Maylands (East Metropolitan)	KOR	F	77
Maylands (East Metropolitan)	KOR	M	64
Maylands (East Metropolitan)	LBN	F	6
Maylands (East Metropolitan)	LBN	M	5
Maylands (East Metropolitan)	LKA	F	74
Maylands (East Metropolitan)	LKA	M	108
Maylands (East Metropolitan)	MKD	F	19
Maylands (East Metropolitan)	MKD	M	20
Maylands (East Metropolitan)	MLT	F	3
Maylands (East Metropolitan)	MLT	M	16
Maylands (East Metropolitan)	MMR	F	130
Maylands (East Metropolitan)	MMR	M	85
Maylands (East Metropolitan)	MUS	F	57
Maylands (East Metropolitan)	MUS	M	61
Maylands (East Metropolitan)	MYS	F	262
Maylands (East Metropolitan)	MYS	M	235
Maylands (East Metropolitan)	NLD	F	63
Maylands (East Metropolitan)	NLD	M	82
Maylands (East Metropolitan)	NPL	F	63
Maylands (East Metropolitan)	NPL	M	68
Maylands (East Metropolitan)	NZL	F	509
Maylands (East Metropolitan)	NZL	M	572
Maylands (East Metropolitan)	PAK	F	72
Maylands (East Metropolitan)	PAK	M	142
Maylands (East Metropolitan)	PHL	F	230
Maylands (East Metropolitan)	PHL	M	150
Maylands (East Metropolitan)	PNG	F	13
Maylands (East Metropolitan)	PNG	M	13
Maylands (East Metropolitan)	POL	F	133
Maylands (East Metropolitan)	POL	M	98
Maylands (East Metropolitan)	SGP	F	117
Maylands (East Metropolitan)	SGP	M	97
Maylands (East Metropolitan)	THA	F	142
Maylands (East Metropolitan)	THA	M	45
Maylands (East Metropolitan)	TUR	F	12
Maylands (East Metropolitan)	TUR	M	15
Maylands (East Metropolitan)	TWN	F	91
Maylands (East Metropolitan)	TWN	M	48
Maylands (East Metropolitan)	USA	F	85
Maylands (East Metropolitan)	USA	M	75
Maylands (East Metropolitan)	VNM	F	387
Maylands (East Metropolitan)	VNM	M	306
Maylands (East Metropolitan)	ZAF	F	142
Maylands (East Metropolitan)	ZAF	M	152
Maylands (East Metropolitan)	ZWE	F	65
Maylands (East Metropolitan)	ZWE	M	68
Midland (East Metropolitan)		F	1999
Midland (East Metropolitan)		M	1968
Midland (East Metropolitan)	AFG	F	7
Midland (East Metropolitan)	AFG	M	20
Midland (East Metropolitan)	AUS	F	13177
Midland (East Metropolitan)	AUS	M	13254
Midland (East Metropolitan)	BGD	F	13
Midland (East Metropolitan)	BGD	M	12
Midland (East Metropolitan)	BIH	F	24
Midland (East Metropolitan)	BIH	M	27
Midland (East Metropolitan)	CAN	F	29
Midland (East Metropolitan)	CAN	M	29
Midland (East Metropolitan)	CHL	F	14
Midland (East Metropolitan)	CHL	M	7
Midland (East Metropolitan)	CHN	F	116
Midland (East Metropolitan)	CHN	M	84
Midland (East Metropolitan)	DEU	F	113
Midland (East Metropolitan)	DEU	M	106
Midland (East Metropolitan)	EGY	F	10
Midland (East Metropolitan)	EGY	M	10
Midland (East Metropolitan)	FJI	F	12
Midland (East Metropolitan)	FJI	M	9
Midland (East Metropolitan)	FRA	F	13
Midland (East Metropolitan)	FRA	M	16
Midland (East Metropolitan)	GBR	F	1574
Midland (East Metropolitan)	GBR	M	1611
Midland (East Metropolitan)	GRC	F	12
Midland (East Metropolitan)	GRC	M	5
Midland (East Metropolitan)	HKG	F	20
Midland (East Metropolitan)	HKG	M	14
Midland (East Metropolitan)	HRV	F	87
Midland (East Metropolitan)	HRV	M	78
Midland (East Metropolitan)	IDN	F	35
Midland (East Metropolitan)	IDN	M	18
Midland (East Metropolitan)	IND	F	359
Midland (East Metropolitan)	IND	M	378
Midland (East Metropolitan)	IRL	F	81
Midland (East Metropolitan)	IRL	M	84
Midland (East Metropolitan)	IRN	F	7
Midland (East Metropolitan)	IRN	M	18
Midland (East Metropolitan)	IRQ	F	10
Midland (East Metropolitan)	IRQ	M	10
Midland (East Metropolitan)	ITA	F	245
Midland (East Metropolitan)	ITA	M	241
Midland (East Metropolitan)	JPN	F	30
Midland (East Metropolitan)	JPN	M	12
Midland (East Metropolitan)	KHM	F	10
Midland (East Metropolitan)	KHM	M	3
Midland (East Metropolitan)	KOR	F	16
Midland (East Metropolitan)	LBN	F	3
Midland (East Metropolitan)	LKA	F	29
Midland (East Metropolitan)	LKA	M	37
Midland (East Metropolitan)	MKD	F	9
Midland (East Metropolitan)	MKD	M	8
Midland (East Metropolitan)	MLT	F	7
Midland (East Metropolitan)	MLT	M	12
Midland (East Metropolitan)	MMR	F	23
Midland (East Metropolitan)	MMR	M	20
Midland (East Metropolitan)	MUS	F	28
Midland (East Metropolitan)	MUS	M	20
Midland (East Metropolitan)	MYS	F	88
Midland (East Metropolitan)	MYS	M	63
Midland (East Metropolitan)	NLD	F	88
Midland (East Metropolitan)	NLD	M	67
Midland (East Metropolitan)	NPL	F	14
Midland (East Metropolitan)	NPL	M	16
Midland (East Metropolitan)	NZL	F	802
Midland (East Metropolitan)	NZL	M	873
Midland (East Metropolitan)	PAK	F	17
Midland (East Metropolitan)	PAK	M	15
Midland (East Metropolitan)	PHL	F	455
Midland (East Metropolitan)	PHL	M	399
Midland (East Metropolitan)	PNG	F	15
Midland (East Metropolitan)	PNG	M	14
Midland (East Metropolitan)	POL	F	73
Midland (East Metropolitan)	POL	M	40
Midland (East Metropolitan)	SGP	F	50
Midland (East Metropolitan)	SGP	M	33
Midland (East Metropolitan)	THA	F	94
Midland (East Metropolitan)	THA	M	20
Midland (East Metropolitan)	TUR	F	5
Midland (East Metropolitan)	TUR	M	3
Midland (East Metropolitan)	TWN	F	23
Midland (East Metropolitan)	TWN	M	18
Midland (East Metropolitan)	USA	F	66
Midland (East Metropolitan)	USA	M	62
Midland (East Metropolitan)	VNM	F	52
Midland (East Metropolitan)	VNM	M	38
Midland (East Metropolitan)	ZAF	F	142
Midland (East Metropolitan)	ZAF	M	149
Midland (East Metropolitan)	ZWE	F	97
Midland (East Metropolitan)	ZWE	M	92
Mirrabooka (East Metropolitan)		F	3426
Mirrabooka (East Metropolitan)		M	3587
Mirrabooka (East Metropolitan)	AFG	F	165
Mirrabooka (East Metropolitan)	AFG	M	420
Mirrabooka (East Metropolitan)	AUS	F	10563
Mirrabooka (East Metropolitan)	AUS	M	10702
Mirrabooka (East Metropolitan)	BGD	F	24
Mirrabooka (East Metropolitan)	BGD	M	23
Mirrabooka (East Metropolitan)	BIH	F	155
Mirrabooka (East Metropolitan)	BIH	M	159
Mirrabooka (East Metropolitan)	CAN	F	24
Mirrabooka (East Metropolitan)	CAN	M	12
Mirrabooka (East Metropolitan)	CHL	F	29
Mirrabooka (East Metropolitan)	CHL	M	22
Mirrabooka (East Metropolitan)	CHN	F	236
Mirrabooka (East Metropolitan)	CHN	M	188
Mirrabooka (East Metropolitan)	DEU	F	66
Mirrabooka (East Metropolitan)	DEU	M	78
Mirrabooka (East Metropolitan)	EGY	F	49
Mirrabooka (East Metropolitan)	EGY	M	46
Mirrabooka (East Metropolitan)	FJI	F	14
Mirrabooka (East Metropolitan)	FJI	M	11
Mirrabooka (East Metropolitan)	FRA	F	17
Mirrabooka (East Metropolitan)	FRA	M	15
Mirrabooka (East Metropolitan)	GBR	F	955
Mirrabooka (East Metropolitan)	GBR	M	971
Mirrabooka (East Metropolitan)	GRC	F	79
Mirrabooka (East Metropolitan)	GRC	M	82
Mirrabooka (East Metropolitan)	HKG	F	58
Mirrabooka (East Metropolitan)	HKG	M	72
Mirrabooka (East Metropolitan)	HRV	F	99
Mirrabooka (East Metropolitan)	HRV	M	93
Mirrabooka (East Metropolitan)	IDN	F	97
Mirrabooka (East Metropolitan)	IDN	M	50
Mirrabooka (East Metropolitan)	IND	F	776
Mirrabooka (East Metropolitan)	IND	M	993
Mirrabooka (East Metropolitan)	IRL	F	113
Mirrabooka (East Metropolitan)	IRL	M	127
Mirrabooka (East Metropolitan)	IRN	F	118
Mirrabooka (East Metropolitan)	IRN	M	143
Mirrabooka (East Metropolitan)	IRQ	F	297
Mirrabooka (East Metropolitan)	IRQ	M	329
Mirrabooka (East Metropolitan)	ITA	F	215
Mirrabooka (East Metropolitan)	ITA	M	280
Mirrabooka (East Metropolitan)	JPN	F	40
Mirrabooka (East Metropolitan)	JPN	M	12
Mirrabooka (East Metropolitan)	KHM	F	53
Mirrabooka (East Metropolitan)	KHM	M	43
Mirrabooka (East Metropolitan)	KOR	F	39
Mirrabooka (East Metropolitan)	KOR	M	41
Mirrabooka (East Metropolitan)	LBN	F	29
Mirrabooka (East Metropolitan)	LBN	M	32
Mirrabooka (East Metropolitan)	LKA	F	90
Mirrabooka (East Metropolitan)	LKA	M	101
Mirrabooka (East Metropolitan)	MKD	F	315
Mirrabooka (East Metropolitan)	MKD	M	312
Mirrabooka (East Metropolitan)	MLT	F	10
Mirrabooka (East Metropolitan)	MLT	M	13
Mirrabooka (East Metropolitan)	MMR	F	676
Mirrabooka (East Metropolitan)	MMR	M	686
Mirrabooka (East Metropolitan)	MUS	F	108
Mirrabooka (East Metropolitan)	MUS	M	86
Mirrabooka (East Metropolitan)	MYS	F	311
Mirrabooka (East Metropolitan)	MYS	M	323
Mirrabooka (East Metropolitan)	NLD	F	56
Mirrabooka (East Metropolitan)	NLD	M	43
Mirrabooka (East Metropolitan)	NPL	F	12
Mirrabooka (East Metropolitan)	NPL	M	18
Mirrabooka (East Metropolitan)	NZL	F	544
Mirrabooka (East Metropolitan)	NZL	M	545
Mirrabooka (East Metropolitan)	PAK	F	102
Mirrabooka (East Metropolitan)	PAK	M	169
Mirrabooka (East Metropolitan)	PHL	F	413
Mirrabooka (East Metropolitan)	PHL	M	308
Mirrabooka (East Metropolitan)	PNG	F	13
Mirrabooka (East Metropolitan)	PNG	M	8
Mirrabooka (East Metropolitan)	POL	F	101
Mirrabooka (East Metropolitan)	POL	M	94
Mirrabooka (East Metropolitan)	SGP	F	98
Mirrabooka (East Metropolitan)	SGP	M	85
Mirrabooka (East Metropolitan)	THA	F	223
Mirrabooka (East Metropolitan)	THA	M	174
Mirrabooka (East Metropolitan)	TUR	F	25
Mirrabooka (East Metropolitan)	TUR	M	30
Mirrabooka (East Metropolitan)	TWN	F	46
Mirrabooka (East Metropolitan)	TWN	M	35
Mirrabooka (East Metropolitan)	USA	F	41
Mirrabooka (East Metropolitan)	USA	M	46
Mirrabooka (East Metropolitan)	VNM	F	1173
Mirrabooka (East Metropolitan)	VNM	M	1045
Mirrabooka (East Metropolitan)	ZAF	F	173
Mirrabooka (East Metropolitan)	ZAF	M	185
Mirrabooka (East Metropolitan)	ZWE	F	54
Mirrabooka (East Metropolitan)	ZWE	M	52
Moore (Agricultural)		F	2031
Moore (Agricultural)		M	2286
Moore (Agricultural)	AFG	M	5
Moore (Agricultural)	AUS	F	12246
Moore (Agricultural)	AUS	M	13611
Moore (Agricultural)	BIH	F	3
Moore (Agricultural)	CAN	F	28
Moore (Agricultural)	CAN	M	12
Moore (Agricultural)	CHL	F	4
Moore (Agricultural)	CHL	M	3
Moore (Agricultural)	CHN	F	17
Moore (Agricultural)	CHN	M	9
Moore (Agricultural)	DEU	F	101
Moore (Agricultural)	DEU	M	80
Moore (Agricultural)	EGY	F	6
Moore (Agricultural)	EGY	M	5
Moore (Agricultural)	FJI	F	4
