SED_NAME16	Ancestry	responses
Jandakot (South Metropolitan)	Italian	2023
Jandakot (South Metropolitan)	Korean	254
Jandakot (South Metropolitan)	Lebanese	69
Jandakot (South Metropolitan)	Macedonian	29
Jandakot (South Metropolitan)	Maltese	92
Jandakot (South Metropolitan)	Maori	311
Jandakot (South Metropolitan)	NZ	490
Jandakot (South Metropolitan)	(Other)	4369
Jandakot (South Metropolitan)	Polish	340
Jandakot (South Metropolitan)	Russian	91
Jandakot (South Metropolitan)	Scottish	3744
Jandakot (South Metropolitan)	Serbian	105
Jandakot (South Metropolitan)	South African	667
Jandakot (South Metropolitan)	Spanish	203
Jandakot (South Metropolitan)	Sri Lankan	204
Jandakot (South Metropolitan)	Turkish	33
Jandakot (South Metropolitan)	Vietnamese	158
Jandakot (South Metropolitan)	Welsh	347
Joondalup (North Metropolitan)		1864
Joondalup (North Metropolitan)	Australian	10099
Joondalup (North Metropolitan)	Australian Aboriginal	49
Joondalup (North Metropolitan)	Chinese	1030
Joondalup (North Metropolitan)	Croatian	217
Joondalup (North Metropolitan)	Dutch	844
Joondalup (North Metropolitan)	English	16852
Joondalup (North Metropolitan)	Filipino	297
Joondalup (North Metropolitan)	French	314
Joondalup (North Metropolitan)	German	1159
Joondalup (North Metropolitan)	Greek	183
Joondalup (North Metropolitan)	Hungarian	102
Joondalup (North Metropolitan)	Indian	617
Joondalup (North Metropolitan)	Irish	4403
Joondalup (North Metropolitan)	Italian	1178
Joondalup (North Metropolitan)	Korean	73
Joondalup (North Metropolitan)	Lebanese	43
Joondalup (North Metropolitan)	Macedonian	106
Joondalup (North Metropolitan)	Maltese	72
Joondalup (North Metropolitan)	Maori	310
Joondalup (North Metropolitan)	NZ	593
Joondalup (North Metropolitan)	(Other)	3695
Joondalup (North Metropolitan)	Polish	483
Joondalup (North Metropolitan)	Russian	107
Joondalup (North Metropolitan)	Scottish	3677
Joondalup (North Metropolitan)	Serbian	66
Joondalup (North Metropolitan)	South African	758
Joondalup (North Metropolitan)	Spanish	174
Joondalup (North Metropolitan)	Sri Lankan	65
Joondalup (North Metropolitan)	Turkish	32
Joondalup (North Metropolitan)	Vietnamese	94
Joondalup (North Metropolitan)	Welsh	540
Kalamunda (East Metropolitan)		2147
Kalamunda (East Metropolitan)	Australian	11375
Kalamunda (East Metropolitan)	Australian Aboriginal	84
Kalamunda (East Metropolitan)	Chinese	517
Kalamunda (East Metropolitan)	Croatian	200
Kalamunda (East Metropolitan)	Dutch	976
Kalamunda (East Metropolitan)	English	15687
Kalamunda (East Metropolitan)	Filipino	674
Kalamunda (East Metropolitan)	French	223
Kalamunda (East Metropolitan)	German	1264
Kalamunda (East Metropolitan)	Greek	111
Kalamunda (East Metropolitan)	Hungarian	94
Kalamunda (East Metropolitan)	Indian	923
Kalamunda (East Metropolitan)	Irish	3663
Kalamunda (East Metropolitan)	Italian	2116
Kalamunda (East Metropolitan)	Korean	53
Kalamunda (East Metropolitan)	Lebanese	72
Kalamunda (East Metropolitan)	Macedonian	30
Kalamunda (East Metropolitan)	Maltese	49
Kalamunda (East Metropolitan)	Maori	236
Kalamunda (East Metropolitan)	NZ	453
Kalamunda (East Metropolitan)	(Other)	4279
Kalamunda (East Metropolitan)	Polish	321
Kalamunda (East Metropolitan)	Russian	102
Kalamunda (East Metropolitan)	Scottish	3443
Kalamunda (East Metropolitan)	Serbian	61
Kalamunda (East Metropolitan)	South African	316
Kalamunda (East Metropolitan)	Spanish	100
Kalamunda (East Metropolitan)	Sri Lankan	88
Kalamunda (East Metropolitan)	Turkish	19
Kalamunda (East Metropolitan)	Vietnamese	77
Kalamunda (East Metropolitan)	Welsh	371
Kalgoorlie (Mining and Pastoral)		733
Kalgoorlie (Mining and Pastoral)	Australian	969
Kalgoorlie (Mining and Pastoral)	Australian Aboriginal	1769
Kalgoorlie (Mining and Pastoral)	Chinese	23
Kalgoorlie (Mining and Pastoral)	Croatian	10
Kalgoorlie (Mining and Pastoral)	Dutch	41
Kalgoorlie (Mining and Pastoral)	English	903
Kalgoorlie (Mining and Pastoral)	Filipino	34
Kalgoorlie (Mining and Pastoral)	French	10
Kalgoorlie (Mining and Pastoral)	German	93
Kalgoorlie (Mining and Pastoral)	Greek	8
Kalgoorlie (Mining and Pastoral)	Hungarian	7
Kalgoorlie (Mining and Pastoral)	Indian	16
Kalgoorlie (Mining and Pastoral)	Irish	221
Kalgoorlie (Mining and Pastoral)	Italian	63
Kalgoorlie (Mining and Pastoral)	Korean	6
Kalgoorlie (Mining and Pastoral)	Maltese	7
Kalgoorlie (Mining and Pastoral)	Maori	81
Kalgoorlie (Mining and Pastoral)	NZ	60
Kalgoorlie (Mining and Pastoral)	(Other)	196
Kalgoorlie (Mining and Pastoral)	Polish	20
Kalgoorlie (Mining and Pastoral)	Russian	3
Kalgoorlie (Mining and Pastoral)	Scottish	233
Kalgoorlie (Mining and Pastoral)	Serbian	3
Kalgoorlie (Mining and Pastoral)	South African	15
Kalgoorlie (Mining and Pastoral)	Spanish	16
Kalgoorlie (Mining and Pastoral)	Vietnamese	3
Kalgoorlie (Mining and Pastoral)	Welsh	15
Kimberley (Mining and Pastoral)		4525
Kimberley (Mining and Pastoral)	Australian	11655
Kimberley (Mining and Pastoral)	Australian Aboriginal	8273
Kimberley (Mining and Pastoral)	Chinese	452
Kimberley (Mining and Pastoral)	Croatian	61
Kimberley (Mining and Pastoral)	Dutch	349
Kimberley (Mining and Pastoral)	English	8078
Kimberley (Mining and Pastoral)	Filipino	371
Kimberley (Mining and Pastoral)	French	179
Kimberley (Mining and Pastoral)	German	865
Kimberley (Mining and Pastoral)	Greek	93
Kimberley (Mining and Pastoral)	Hungarian	39
Kimberley (Mining and Pastoral)	Indian	265
Kimberley (Mining and Pastoral)	Irish	2199
Kimberley (Mining and Pastoral)	Italian	642
Kimberley (Mining and Pastoral)	Korean	56
Kimberley (Mining and Pastoral)	Lebanese	5
Kimberley (Mining and Pastoral)	Macedonian	49
Kimberley (Mining and Pastoral)	Maltese	47
Kimberley (Mining and Pastoral)	Maori	220
Kimberley (Mining and Pastoral)	NZ	275
Kimberley (Mining and Pastoral)	(Other)	1854
Kimberley (Mining and Pastoral)	Polish	105
Kimberley (Mining and Pastoral)	Russian	28
Kimberley (Mining and Pastoral)	Scottish	1970
Kimberley (Mining and Pastoral)	Serbian	21
Kimberley (Mining and Pastoral)	South African	110
Kimberley (Mining and Pastoral)	Spanish	93
Kimberley (Mining and Pastoral)	Sri Lankan	69
Kimberley (Mining and Pastoral)	Turkish	15
Kimberley (Mining and Pastoral)	Vietnamese	51
Kimberley (Mining and Pastoral)	Welsh	126
Kingsley (North Metropolitan)		1329
Kingsley (North Metropolitan)	Australian	11308
Kingsley (North Metropolitan)	Australian Aboriginal	30
Kingsley (North Metropolitan)	Chinese	800
Kingsley (North Metropolitan)	Croatian	289
Kingsley (North Metropolitan)	Dutch	733
Kingsley (North Metropolitan)	English	15158
Kingsley (North Metropolitan)	Filipino	170
Kingsley (North Metropolitan)	French	235
Kingsley (North Metropolitan)	German	1047
Kingsley (North Metropolitan)	Greek	280
Kingsley (North Metropolitan)	Hungarian	102
Kingsley (North Metropolitan)	Indian	542
Kingsley (North Metropolitan)	Irish	4005
Kingsley (North Metropolitan)	Italian	1650
Kingsley (North Metropolitan)	Korean	51
Kingsley (North Metropolitan)	Lebanese	34
Kingsley (North Metropolitan)	Macedonian	182
Kingsley (North Metropolitan)	Maltese	76
Kingsley (North Metropolitan)	Maori	181
Kingsley (North Metropolitan)	NZ	534
Kingsley (North Metropolitan)	(Other)	2559
Kingsley (North Metropolitan)	Polish	329
Kingsley (North Metropolitan)	Russian	88
Kingsley (North Metropolitan)	Scottish	3777
Kingsley (North Metropolitan)	Serbian	52
Kingsley (North Metropolitan)	South African	586
Kingsley (North Metropolitan)	Spanish	142
Kingsley (North Metropolitan)	Sri Lankan	72
Kingsley (North Metropolitan)	Turkish	9
Kingsley (North Metropolitan)	Vietnamese	114
Kingsley (North Metropolitan)	Welsh	436
Kwinana (South Metropolitan)		5970
Kwinana (South Metropolitan)	Australian	20497
Kwinana (South Metropolitan)	Australian Aboriginal	219
Kwinana (South Metropolitan)	Chinese	1227
Kwinana (South Metropolitan)	Croatian	376
Kwinana (South Metropolitan)	Dutch	1225
Kwinana (South Metropolitan)	English	25900
Kwinana (South Metropolitan)	Filipino	2372
Kwinana (South Metropolitan)	French	308
Kwinana (South Metropolitan)	German	1938
Kwinana (South Metropolitan)	Greek	168
Kwinana (South Metropolitan)	Hungarian	65
Kwinana (South Metropolitan)	Indian	2022
Kwinana (South Metropolitan)	Irish	4942
Kwinana (South Metropolitan)	Italian	2095
Kwinana (South Metropolitan)	Korean	189
Kwinana (South Metropolitan)	Lebanese	63
Kwinana (South Metropolitan)	Macedonian	58
Kwinana (South Metropolitan)	Maltese	128
Kwinana (South Metropolitan)	Maori	1945
Kwinana (South Metropolitan)	NZ	1163
Kwinana (South Metropolitan)	(Other)	6993
Kwinana (South Metropolitan)	Polish	375
Kwinana (South Metropolitan)	Russian	145
Kwinana (South Metropolitan)	Scottish	5317
Kwinana (South Metropolitan)	Serbian	253
Kwinana (South Metropolitan)	South African	852
Kwinana (South Metropolitan)	Spanish	529
Kwinana (South Metropolitan)	Sri Lankan	160
Kwinana (South Metropolitan)	Turkish	37
Kwinana (South Metropolitan)	Vietnamese	201
Kwinana (South Metropolitan)	Welsh	594
Mandurah (South West)		2898
Mandurah (South West)	Australian	15442
Mandurah (South West)	Australian Aboriginal	130
Mandurah (South West)	Chinese	412
Mandurah (South West)	Croatian	155
Mandurah (South West)	Dutch	760
Mandurah (South West)	English	19534
Mandurah (South West)	Filipino	672
Mandurah (South West)	French	187
Mandurah (South West)	German	1288
Mandurah (South West)	Greek	103
Mandurah (South West)	Hungarian	64
Mandurah (South West)	Indian	522
Mandurah (South West)	Irish	4004
Mandurah (South West)	Italian	1255
Mandurah (South West)	Korean	63
Mandurah (South West)	Lebanese	14
Mandurah (South West)	Macedonian	16
Mandurah (South West)	Maltese	84
Mandurah (South West)	Maori	678
Mandurah (South West)	NZ	614
Mandurah (South West)	(Other)	2725
Mandurah (South West)	Polish	250
Mandurah (South West)	Russian	82
Mandurah (South West)	Scottish	4116
Mandurah (South West)	Serbian	17
Mandurah (South West)	South African	464
Mandurah (South West)	Spanish	184
Mandurah (South West)	Sri Lankan	77
Mandurah (South West)	Turkish	4
Mandurah (South West)	Vietnamese	46
Mandurah (South West)	Welsh	410
Maylands (East Metropolitan)		2889
Maylands (East Metropolitan)	Australian	10618
Maylands (East Metropolitan)	Australian Aboriginal	114
Maylands (East Metropolitan)	Chinese	2224
Maylands (East Metropolitan)	Croatian	329
Maylands (East Metropolitan)	Dutch	718
Maylands (East Metropolitan)	English	13541
Maylands (East Metropolitan)	Filipino	473
Maylands (East Metropolitan)	French	341
Maylands (East Metropolitan)	German	1198
Maylands (East Metropolitan)	Greek	369
Maylands (East Metropolitan)	Hungarian	138
Maylands (East Metropolitan)	Indian	1788
Maylands (East Metropolitan)	Irish	4532
Maylands (East Metropolitan)	Italian	2824
Maylands (East Metropolitan)	Korean	168
Maylands (East Metropolitan)	Lebanese	34
Maylands (East Metropolitan)	Macedonian	158
Maylands (East Metropolitan)	Maltese	83
Maylands (East Metropolitan)	Maori	271
Maylands (East Metropolitan)	NZ	461
Maylands (East Metropolitan)	(Other)	5824
Maylands (East Metropolitan)	Polish	618
Maylands (East Metropolitan)	Russian	149
Maylands (East Metropolitan)	Scottish	3406
Maylands (East Metropolitan)	Serbian	270
Maylands (East Metropolitan)	South African	226
Maylands (East Metropolitan)	Spanish	190
Maylands (East Metropolitan)	Sri Lankan	229
Maylands (East Metropolitan)	Turkish	32
Maylands (East Metropolitan)	Vietnamese	892
Maylands (East Metropolitan)	Welsh	362
Midland (East Metropolitan)		3144
Midland (East Metropolitan)	Australian	13905
Midland (East Metropolitan)	Australian Aboriginal	257
Midland (East Metropolitan)	Chinese	593
Midland (East Metropolitan)	Croatian	544
Midland (East Metropolitan)	Dutch	789
Midland (East Metropolitan)	English	16454
Midland (East Metropolitan)	Filipino	968
Midland (East Metropolitan)	French	206
Midland (East Metropolitan)	German	1317
Midland (East Metropolitan)	Greek	188
Midland (East Metropolitan)	Hungarian	89
Midland (East Metropolitan)	Indian	921
Midland (East Metropolitan)	Irish	3687
Midland (East Metropolitan)	Italian	2413
Midland (East Metropolitan)	Korean	20
Midland (East Metropolitan)	Lebanese	19
Midland (East Metropolitan)	Macedonian	44
Midland (East Metropolitan)	Maltese	79
Midland (East Metropolitan)	Maori	640
Midland (East Metropolitan)	NZ	632
Midland (East Metropolitan)	(Other)	3286
Midland (East Metropolitan)	Polish	455
Midland (East Metropolitan)	Russian	83
Midland (East Metropolitan)	Scottish	3640
Midland (East Metropolitan)	Serbian	71
Midland (East Metropolitan)	South African	209
Midland (East Metropolitan)	Spanish	198
Midland (East Metropolitan)	Sri Lankan	73
Midland (East Metropolitan)	Turkish	17
Midland (East Metropolitan)	Vietnamese	138
Midland (East Metropolitan)	Welsh	336
Mirrabooka (East Metropolitan)		3319
Mirrabooka (East Metropolitan)	Australian	8962
Mirrabooka (East Metropolitan)	Australian Aboriginal	173
Mirrabooka (East Metropolitan)	Chinese	1948
Mirrabooka (East Metropolitan)	Croatian	391
Mirrabooka (East Metropolitan)	Dutch	446
Mirrabooka (East Metropolitan)	English	10060
Mirrabooka (East Metropolitan)	Filipino	867
Mirrabooka (East Metropolitan)	French	219
Mirrabooka (East Metropolitan)	German	758
Mirrabooka (East Metropolitan)	Greek	555
Mirrabooka (East Metropolitan)	Hungarian	126
Mirrabooka (East Metropolitan)	Indian	2030
Mirrabooka (East Metropolitan)	Irish	2390
Mirrabooka (East Metropolitan)	Italian	2413
Mirrabooka (East Metropolitan)	Korean	98
Mirrabooka (East Metropolitan)	Lebanese	113
Mirrabooka (East Metropolitan)	Macedonian	1259
Mirrabooka (East Metropolitan)	Maltese	88
Mirrabooka (East Metropolitan)	Maori	495
Mirrabooka (East Metropolitan)	NZ	346
Mirrabooka (East Metropolitan)	(Other)	12336
Mirrabooka (East Metropolitan)	Polish	423
Mirrabooka (East Metropolitan)	Russian	91
Mirrabooka (East Metropolitan)	Scottish	2108
Mirrabooka (East Metropolitan)	Serbian	418
Mirrabooka (East Metropolitan)	South African	228
Mirrabooka (East Metropolitan)	Spanish	233
Mirrabooka (East Metropolitan)	Sri Lankan	189
Mirrabooka (East Metropolitan)	Turkish	70
Mirrabooka (East Metropolitan)	Vietnamese	2998
Mirrabooka (East Metropolitan)	Welsh	218
Moore (Agricultural)		3347
Moore (Agricultural)	Australian	15589
Moore (Agricultural)	Australian Aboriginal	147
Moore (Agricultural)	Chinese	225
Moore (Agricultural)	Croatian	114
Moore (Agricultural)	Dutch	671
Moore (Agricultural)	English	15386
Moore (Agricultural)	Filipino	290
Moore (Agricultural)	French	168
Moore (Agricultural)	German	1292
Moore (Agricultural)	Greek	83
Moore (Agricultural)	Hungarian	48
Moore (Agricultural)	Indian	110
Moore (Agricultural)	Irish	3115
Moore (Agricultural)	Italian	862
Moore (Agricultural)	Korean	8
Moore (Agricultural)	Lebanese	11
Moore (Agricultural)	Macedonian	21
Moore (Agricultural)	Maltese	54
Moore (Agricultural)	Maori	230
Moore (Agricultural)	NZ	396
Moore (Agricultural)	(Other)	1384
Moore (Agricultural)	Polish	209
Moore (Agricultural)	Russian	49
Moore (Agricultural)	Scottish	3363
Moore (Agricultural)	Serbian	20
Moore (Agricultural)	South African	216
Moore (Agricultural)	Spanish	111
Moore (Agricultural)	Sri Lankan	30
Moore (Agricultural)	Turkish	4
Moore (Agricultural)	Vietnamese	43
Moore (Agricultural)	Welsh	254
Morley (East Metropolitan)		2402
Morley (East Metropolitan)	Australian	7742
Morley (East Metropolitan)	Australian Aboriginal	69
Morley (East Metropolitan)	Chinese	3008
Morley (East Metropolitan)	Croatian	339
Morley (East Metropolitan)	Dutch	534
Morley (East Metropolitan)	English	9442
Morley (East Metropolitan)	Filipino	701
Morley (East Metropolitan)	French	243
Morley (East Metropolitan)	German	845
Morley (East Metropolitan)	Greek	792
Morley (East Metropolitan)	Hungarian	105
Morley (East Metropolitan)	Indian	1856
Morley (East Metropolitan)	Irish	2792
Morley (East Metropolitan)	Italian	4548
Morley (East Metropolitan)	Korean	174
Morley (East Metropolitan)	Lebanese	90
Morley (East Metropolitan)	Macedonian	676
Morley (East Metropolitan)	Maltese	90
Morley (East Metropolitan)	Maori	384
Morley (East Metropolitan)	NZ	310
Morley (East Metropolitan)	(Other)	6557
Morley (East Metropolitan)	Polish	527
Morley (East Metropolitan)	Russian	149
Morley (East Metropolitan)	Scottish	2139
Morley (East Metropolitan)	Serbian	340
Morley (East Metropolitan)	South African	481
Morley (East Metropolitan)	Spanish	221
Morley (East Metropolitan)	Sri Lankan	157
Morley (East Metropolitan)	Turkish	55
Morley (East Metropolitan)	Vietnamese	1887
Morley (East Metropolitan)	Welsh	200
Mount Lawley (East Metropolitan)		2857
Mount Lawley (East Metropolitan)	Australian	9079
Mount Lawley (East Metropolitan)	Australian Aboriginal	41
Mount Lawley (East Metropolitan)	Chinese	2141
Mount Lawley (East Metropolitan)	Croatian	418
Mount Lawley (East Metropolitan)	Dutch	624
Mount Lawley (East Metropolitan)	English	11729
Mount Lawley (East Metropolitan)	Filipino	329
Mount Lawley (East Metropolitan)	French	284
Mount Lawley (East Metropolitan)	German	1093
Mount Lawley (East Metropolitan)	Greek	864
Mount Lawley (East Metropolitan)	Hungarian	125
Mount Lawley (East Metropolitan)	Indian	1338
Mount Lawley (East Metropolitan)	Irish	3794
Mount Lawley (East Metropolitan)	Italian	4013
Mount Lawley (East Metropolitan)	Korean	194
Mount Lawley (East Metropolitan)	Lebanese	45
Mount Lawley (East Metropolitan)	Macedonian	525
Mount Lawley (East Metropolitan)	Maltese	103
Mount Lawley (East Metropolitan)	Maori	134
Mount Lawley (East Metropolitan)	NZ	380
Mount Lawley (East Metropolitan)	(Other)	5583
Mount Lawley (East Metropolitan)	Polish	658
Mount Lawley (East Metropolitan)	Russian	279
Mount Lawley (East Metropolitan)	Scottish	2972
Mount Lawley (East Metropolitan)	Serbian	236
Mount Lawley (East Metropolitan)	South African	678
Mount Lawley (East Metropolitan)	Spanish	250
Mount Lawley (East Metropolitan)	Sri Lankan	206
Mount Lawley (East Metropolitan)	Turkish	76
Mount Lawley (East Metropolitan)	Vietnamese	930
Mount Lawley (East Metropolitan)	Welsh	296
Murray-Wellington (South West)		3457
Murray-Wellington (South West)	Australian	16825
Murray-Wellington (South West)	Australian Aboriginal	132
Murray-Wellington (South West)	Chinese	253
Murray-Wellington (South West)	Croatian	124
Murray-Wellington (South West)	Dutch	793
Murray-Wellington (South West)	English	18473
Murray-Wellington (South West)	Filipino	535
Murray-Wellington (South West)	French	158
Murray-Wellington (South West)	German	1289
Murray-Wellington (South West)	Greek	120
Murray-Wellington (South West)	Hungarian	39
Murray-Wellington (South West)	Indian	180
Murray-Wellington (South West)	Irish	3732
Murray-Wellington (South West)	Italian	2752
Murray-Wellington (South West)	Korean	40
Murray-Wellington (South West)	Lebanese	14
Murray-Wellington (South West)	Macedonian	17
Murray-Wellington (South West)	Maltese	38
Murray-Wellington (South West)	Maori	529
Murray-Wellington (South West)	NZ	593
Murray-Wellington (South West)	(Other)	1584
Murray-Wellington (South West)	Polish	232
Murray-Wellington (South West)	Russian	47
Murray-Wellington (South West)	Scottish	3794
Murray-Wellington (South West)	Serbian	14
Murray-Wellington (South West)	South African	311
Murray-Wellington (South West)	Spanish	125
Murray-Wellington (South West)	Sri Lankan	21
Murray-Wellington (South West)	Turkish	8
Murray-Wellington (South West)	Vietnamese	22
Murray-Wellington (South West)	Welsh	334
Nedlands (North Metropolitan)		2445
Nedlands (North Metropolitan)	Australian	11051
Nedlands (North Metropolitan)	Australian Aboriginal	49
Nedlands (North Metropolitan)	Chinese	4388
Nedlands (North Metropolitan)	Croatian	319
Nedlands (North Metropolitan)	Dutch	747
Nedlands (North Metropolitan)	English	14530
Nedlands (North Metropolitan)	Filipino	207
Nedlands (North Metropolitan)	French	494
Nedlands (North Metropolitan)	German	1386
Nedlands (North Metropolitan)	Greek	472
Nedlands (North Metropolitan)	Hungarian	124
Nedlands (North Metropolitan)	Indian	1125
Nedlands (North Metropolitan)	Irish	4555
Nedlands (North Metropolitan)	Italian	1603
Nedlands (North Metropolitan)	Korean	180
Nedlands (North Metropolitan)	Lebanese	64
Nedlands (North Metropolitan)	Macedonian	73
Nedlands (North Metropolitan)	Maltese	52
Nedlands (North Metropolitan)	Maori	55
Nedlands (North Metropolitan)	NZ	364
Nedlands (North Metropolitan)	(Other)	4675
Nedlands (North Metropolitan)	Polish	403
Nedlands (North Metropolitan)	Russian	175
Nedlands (North Metropolitan)	Scottish	4085
Nedlands (North Metropolitan)	Serbian	74
Nedlands (North Metropolitan)	South African	443
Nedlands (North Metropolitan)	Spanish	201
Nedlands (North Metropolitan)	Sri Lankan	227
Nedlands (North Metropolitan)	Turkish	49
Nedlands (North Metropolitan)	Vietnamese	227
Nedlands (North Metropolitan)	Welsh	370
North West Central (Mining and Pastoral)		4108
North West Central (Mining and Pastoral)	Australian	9114
North West Central (Mining and Pastoral)	Australian Aboriginal	1007
North West Central (Mining and Pastoral)	Chinese	298
North West Central (Mining and Pastoral)	Croatian	172
North West Central (Mining and Pastoral)	Dutch	408
North West Central (Mining and Pastoral)	English	7978
North West Central (Mining and Pastoral)	Filipino	425
North West Central (Mining and Pastoral)	French	121
North West Central (Mining and Pastoral)	German	842
North West Central (Mining and Pastoral)	Greek	89
North West Central (Mining and Pastoral)	Hungarian	31
North West Central (Mining and Pastoral)	Indian	247
North West Central (Mining and Pastoral)	Irish	2110
North West Central (Mining and Pastoral)	Italian	685
North West Central (Mining and Pastoral)	Korean	49
North West Central (Mining and Pastoral)	Lebanese	21
North West Central (Mining and Pastoral)	Macedonian	33
North West Central (Mining and Pastoral)	Maltese	44
North West Central (Mining and Pastoral)	Maori	487
North West Central (Mining and Pastoral)	NZ	367
North West Central (Mining and Pastoral)	(Other)	1635
North West Central (Mining and Pastoral)	Polish	123
North West Central (Mining and Pastoral)	Russian	34
North West Central (Mining and Pastoral)	Scottish	2027
North West Central (Mining and Pastoral)	Serbian	32
North West Central (Mining and Pastoral)	South African	158
North West Central (Mining and Pastoral)	Spanish	86
North West Central (Mining and Pastoral)	Sri Lankan	28
North West Central (Mining and Pastoral)	Turkish	14
North West Central (Mining and Pastoral)	Vietnamese	236
North West Central (Mining and Pastoral)	Welsh	169
Ocean Reef (North Metropolitan)		1638
Ocean Reef (North Metropolitan)	Australian	10294
Ocean Reef (North Metropolitan)	Australian Aboriginal	29
Ocean Reef (North Metropolitan)	Chinese	825
Ocean Reef (North Metropolitan)	Croatian	202
Ocean Reef (North Metropolitan)	Dutch	858
Ocean Reef (North Metropolitan)	English	20804
Ocean Reef (North Metropolitan)	Filipino	257
Ocean Reef (North Metropolitan)	French	359
Ocean Reef (North Metropolitan)	German	1362
Ocean Reef (North Metropolitan)	Greek	265
Ocean Reef (North Metropolitan)	Hungarian	108
Ocean Reef (North Metropolitan)	Indian	698
Ocean Reef (North Metropolitan)	Irish	4769
Ocean Reef (North Metropolitan)	Italian	1522
Ocean Reef (North Metropolitan)	Korean	34
Ocean Reef (North Metropolitan)	Lebanese	31
Ocean Reef (North Metropolitan)	Macedonian	142
Ocean Reef (North Metropolitan)	Maltese	117
Ocean Reef (North Metropolitan)	Maori	275
Ocean Reef (North Metropolitan)	NZ	604
Ocean Reef (North Metropolitan)	(Other)	3626
Ocean Reef (North Metropolitan)	Polish	418
Ocean Reef (North Metropolitan)	Russian	100
Ocean Reef (North Metropolitan)	Scottish	4578
Ocean Reef (North Metropolitan)	Serbian	65
Ocean Reef (North Metropolitan)	South African	1618
Ocean Reef (North Metropolitan)	Spanish	207
Ocean Reef (North Metropolitan)	Sri Lankan	57
Ocean Reef (North Metropolitan)	Turkish	22
Ocean Reef (North Metropolitan)	Vietnamese	130
Ocean Reef (North Metropolitan)	Welsh	753
Perth (North Metropolitan)		6370
Perth (North Metropolitan)	Australian	10685
Perth (North Metropolitan)	Australian Aboriginal	77
Perth (North Metropolitan)	Chinese	4378
Perth (North Metropolitan)	Croatian	435
Perth (North Metropolitan)	Dutch	778
Perth (North Metropolitan)	English	14788
Perth (North Metropolitan)	Filipino	546
Perth (North Metropolitan)	French	611
Perth (North Metropolitan)	German	1599
Perth (North Metropolitan)	Greek	851
Perth (North Metropolitan)	Hungarian	141
Perth (North Metropolitan)	Indian	1586
Perth (North Metropolitan)	Irish	5389
Perth (North Metropolitan)	Italian	4233
Perth (North Metropolitan)	Korean	887
Perth (North Metropolitan)	Lebanese	92
Perth (North Metropolitan)	Macedonian	433
Perth (North Metropolitan)	Maltese	96
Perth (North Metropolitan)	Maori	191
Perth (North Metropolitan)	NZ	516
Perth (North Metropolitan)	(Other)	7532
Perth (North Metropolitan)	Polish	605
Perth (North Metropolitan)	Russian	248
Perth (North Metropolitan)	Scottish	4026
Perth (North Metropolitan)	Serbian	217
Perth (North Metropolitan)	South African	381
Perth (North Metropolitan)	Spanish	440
Perth (North Metropolitan)	Sri Lankan	190
Perth (North Metropolitan)	Turkish	80
Perth (North Metropolitan)	Vietnamese	846
Perth (North Metropolitan)	Welsh	475
Pilbara (Mining and Pastoral)		7237
Pilbara (Mining and Pastoral)	Australian	17506
Pilbara (Mining and Pastoral)	Australian Aboriginal	2477
Pilbara (Mining and Pastoral)	Chinese	591
Pilbara (Mining and Pastoral)	Croatian	194
Pilbara (Mining and Pastoral)	Dutch	650
Pilbara (Mining and Pastoral)	English	13452
Pilbara (Mining and Pastoral)	Filipino	1212
Pilbara (Mining and Pastoral)	French	224
Pilbara (Mining and Pastoral)	German	1376
Pilbara (Mining and Pastoral)	Greek	145
Pilbara (Mining and Pastoral)	Hungarian	61
Pilbara (Mining and Pastoral)	Indian	632
Pilbara (Mining and Pastoral)	Irish	3432
Pilbara (Mining and Pastoral)	Italian	1031
Pilbara (Mining and Pastoral)	Korean	62
Pilbara (Mining and Pastoral)	Lebanese	35
Pilbara (Mining and Pastoral)	Macedonian	83
Pilbara (Mining and Pastoral)	Maltese	76
Pilbara (Mining and Pastoral)	Maori	1130
Pilbara (Mining and Pastoral)	NZ	791
Pilbara (Mining and Pastoral)	(Other)	3829
Pilbara (Mining and Pastoral)	Polish	240
Pilbara (Mining and Pastoral)	Russian	66
Pilbara (Mining and Pastoral)	Scottish	3359
Pilbara (Mining and Pastoral)	Serbian	54
Pilbara (Mining and Pastoral)	South African	419
Pilbara (Mining and Pastoral)	Spanish	157
Pilbara (Mining and Pastoral)	Sri Lankan	103
Pilbara (Mining and Pastoral)	Turkish	29
Pilbara (Mining and Pastoral)	Vietnamese	70
Pilbara (Mining and Pastoral)	Welsh	229
Riverton (South Metropolitan)		1248
Riverton (South Metropolitan)	Australian	8243
Riverton (South Metropolitan)	Australian Aboriginal	31
Riverton (South Metropolitan)	Chinese	7646
Riverton (South Metropolitan)	Croatian	148
Riverton (South Metropolitan)	Dutch	578
Riverton (South Metropolitan)	English	10983
Riverton (South Metropolitan)	Filipino	312
Riverton (South Metropolitan)	French	214
Riverton (South Metropolitan)	German	830
Riverton (South Metropolitan)	Greek	157
Riverton (South Metropolitan)	Hungarian	77
Riverton (South Metropolitan)	Indian	3151
Riverton (South Metropolitan)	Irish	2593
Riverton (South Metropolitan)	Italian	973
Riverton (South Metropolitan)	Korean	649
Riverton (South Metropolitan)	Lebanese	28
Riverton (South Metropolitan)	Macedonian	30
Riverton (South Metropolitan)	Maltese	62
Riverton (South Metropolitan)	Maori	131
Riverton (South Metropolitan)	NZ	330
