SSC_CODE_2016,Num_Psns_UR_1_FamHhold,Num_Psns_UR_1_NonFamHhold,Num_Psns_UR_1_Total,Num_Psns_UR_2_FamHhold,Num_Psns_UR_2_NonFamHhold,Num_Psns_UR_2_Total,Num_Psns_UR_3_FamHhold,Num_Psns_UR_3_NonFamHhold,Num_Psns_UR_3_Total,Num_Psns_UR_4_FamHhold,Num_Psns_UR_4_NonFamHhold,Num_Psns_UR_4_Total,Num_Psns_UR_5_FamHhold,Num_Psns_UR_5_NonFamHhold,Num_Psns_UR_5_Total,Num_Psns_UR_6mo_FamHhold,Num_Psns_UR_6mo_NonFamHhold,Num_Psns_UR_6mo_Total,Total_FamHhold,Total_NonFamHhold,Total_Total
SSC12777,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12778,..,17,17,14,3,17,0,0,0,3,0,3,0,0,0,0,0,0,21,18,36
SSC12779,..,7,7,6,0,6,4,0,4,3,0,3,0,0,0,0,0,0,16,7,22
SSC12780,..,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6
SSC12781,..,10,10,26,0,26,6,0,6,7,0,7,0,0,0,0,0,0,45,10,57
SSC12782,..,101,101,174,12,181,94,8,103,112,3,113,40,0,40,21,0,21,443,115,555
SSC12783,..,9,9,14,0,15,4,0,4,3,0,3,0,0,0,6,0,6,26,7,35
SSC12784,..,83,83,146,0,147,82,0,80,87,0,87,46,0,46,17,0,17,376,89,457
SSC12785,..,565,565,642,44,683,502,8,508,494,0,494,311,3,317,343,0,343,2295,613,2909
SSC12786,..,18,18,41,3,46,15,0,15,24,0,24,11,0,11,8,0,8,96,22,117
SSC12787,..,3,3,9,0,9,0,0,0,0,0,0,3,0,3,0,0,0,16,3,15
SSC12788,..,135,135,375,12,389,199,0,198,197,0,197,75,0,73,48,0,48,891,150,1040
SSC12789,..,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10
SSC12790,..,7,7,18,0,18,7,0,7,4,0,4,0,0,0,0,0,0,30,7,39
SSC12791,..,140,140,167,16,179,92,3,94,82,0,84,33,0,33,20,0,20,389,154,551
SSC12792,..,3,3,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,5,3,11
SSC12793,..,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10
SSC12794,..,5,5,5,0,5,3,0,3,3,0,3,0,0,0,0,0,0,20,5,23
SSC12795,..,12,12,10,0,10,5,0,5,3,0,3,0,0,0,0,0,0,20,12,27
SSC12796,..,25,25,72,3,76,47,0,46,63,0,63,67,0,67,30,0,30,272,27,301
SSC12797,..,138,138,120,18,142,58,0,59,37,0,37,19,0,19,6,0,6,240,152,396
SSC12798,..,7,7,17,0,17,4,0,4,4,0,4,0,0,0,0,0,0,32,7,37
SSC12799,..,20,20,41,4,46,20,0,20,14,0,14,11,0,11,5,0,5,93,23,119
SSC12800,..,29,29,9,0,9,6,0,6,5,0,5,0,0,0,3,0,3,16,24,47
SSC12801,..,310,310,617,24,642,281,3,288,255,0,255,131,0,131,76,0,76,1359,338,1697
SSC12802,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12803,..,40,40,20,0,23,7,0,8,9,0,9,5,0,5,0,0,0,39,48,83
SSC12804,..,14,14,10,0,17,0,0,0,0,0,0,0,0,0,0,0,0,19,14,33
SSC12805,..,9,9,6,0,6,3,0,3,3,0,3,3,0,3,0,0,0,13,9,18
SSC12806,..,8,8,15,0,15,8,0,8,5,0,5,0,0,0,0,0,0,26,8,35
SSC12807,..,9,9,5,0,3,0,0,0,0,0,0,3,0,3,0,0,0,14,9,22
SSC12808,..,10,10,21,0,17,12,0,12,9,0,9,8,0,8,0,0,0,49,14,63
SSC12809,..,7,7,10,0,8,7,0,7,0,0,0,3,0,3,0,0,0,17,8,26
SSC12810,..,0,0,9,0,9,3,0,3,3,0,3,3,0,3,4,0,4,22,0,23
SSC12811,..,9,9,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,12,9,20
SSC12812,..,1160,1160,1202,109,1309,611,21,626,534,3,537,248,0,251,100,0,102,2693,1298,3988
SSC12813,..,34,34,63,0,70,31,0,31,23,0,23,25,0,25,10,0,10,163,36,201
SSC12814,..,62,62,166,9,166,79,0,75,108,0,108,62,0,63,52,0,52,464,72,534
SSC12815,..,3,3,7,3,10,0,0,0,6,0,6,3,0,3,0,0,0,20,10,24
SSC12816,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12817,..,3,3,4,0,4,3,0,3,0,0,0,3,0,3,0,0,0,14,3,15
SSC12818,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7
SSC12819,..,0,0,21,0,21,3,0,3,4,0,4,0,0,0,0,0,0,28,3,28
SSC12820,..,18,18,24,0,27,7,0,7,6,0,6,3,0,3,3,0,3,49,14,63
SSC12821,..,5,5,11,0,8,0,0,0,0,0,0,3,0,3,3,0,3,13,11,19
SSC12822,..,36,36,75,3,75,25,3,32,35,0,35,13,0,13,0,0,0,152,40,193
SSC12823,..,6,6,21,0,21,3,0,3,0,0,0,5,0,5,3,0,3,36,6,44
SSC12824,..,7,7,4,0,4,3,0,3,3,0,3,3,0,3,0,0,0,10,7,20
SSC12825,..,3,3,13,0,13,8,0,8,4,0,4,0,0,0,0,0,0,27,3,31
SSC12826,..,19,19,55,0,56,32,0,32,32,0,32,18,0,18,11,0,11,142,17,162
SSC12827,..,7,7,21,0,21,8,0,8,8,0,8,4,0,4,3,0,3,37,7,43
SSC12828,..,401,401,394,47,440,210,13,222,172,0,176,73,0,74,30,0,30,871,467,1338
SSC12829,..,45,45,47,7,58,33,0,33,30,0,30,17,0,17,3,0,3,124,54,179
SSC12830,..,273,273,359,13,375,71,0,71,88,0,88,47,0,47,18,0,18,581,294,875
SSC12831,..,3,3,13,0,13,0,0,0,6,0,6,0,0,0,0,0,0,17,3,22
SSC12832,..,45,45,26,0,29,9,0,9,13,0,13,4,0,4,4,0,4,58,47,105
SSC12833,..,3,3,8,0,8,0,0,0,4,0,4,0,0,0,0,0,0,9,3,15
SSC12834,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12835,..,10,10,11,0,11,7,0,7,12,0,12,0,0,0,0,0,0,29,10,42
SSC12836,..,10,10,15,0,15,3,0,3,3,0,3,3,0,3,3,0,3,25,10,34
SSC12837,..,7,7,10,0,10,3,0,3,4,0,4,3,0,3,0,0,0,19,7,21
SSC12838,..,3,3,14,0,11,7,0,7,3,0,3,3,0,3,3,0,3,22,3,29
SSC12839,..,7,7,9,0,9,3,0,3,0,0,0,0,0,0,0,0,0,14,7,20
SSC12840,..,4,4,36,0,35,6,0,6,13,0,13,4,0,4,7,0,7,67,8,67
SSC12841,..,14,14,12,4,20,6,0,6,5,0,5,0,0,0,0,0,0,30,16,46
SSC12842,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12843,..,87,87,61,7,67,15,0,15,24,0,24,12,0,12,15,0,15,123,95,223
SSC12844,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12845,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12846,..,7,7,0,0,4,5,0,5,0,0,0,0,0,0,0,0,0,9,9,12
SSC12847,..,3,3,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,13,3,20
SSC12848,..,6,6,5,0,5,4,0,4,0,0,0,0,0,0,0,0,0,16,6,25
SSC12849,..,11,11,11,0,15,0,0,0,0,0,0,0,0,0,0,0,0,16,7,22
SSC12850,..,17,17,19,0,27,3,0,3,16,0,16,12,0,12,3,0,3,61,19,79
SSC12851,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12852,..,8,8,38,0,38,15,0,15,13,0,13,5,0,5,0,0,0,67,8,79
SSC12853,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12854,..,16,16,86,0,86,38,0,39,48,0,48,10,0,10,10,0,10,194,16,206
SSC12855,..,12,12,27,3,35,7,0,7,6,0,6,0,0,0,0,0,0,44,19,62
SSC12856,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12857,..,5,5,3,0,3,3,0,3,4,0,4,0,0,0,4,0,4,13,5,23
SSC12858,..,42,42,55,0,58,23,0,23,16,0,16,10,0,10,7,0,7,103,42,142
SSC12859,..,3,3,11,0,11,3,0,3,0,0,0,0,0,0,0,0,0,11,3,14
SSC12860,..,105,105,343,9,353,129,3,136,229,0,229,120,0,120,50,0,50,875,123,1002
SSC12861,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12862,..,6,6,11,0,11,8,0,8,6,0,6,0,0,0,0,0,0,21,6,31
SSC12863,..,4,4,22,0,19,6,0,6,3,0,3,3,0,3,4,0,4,31,11,40
SSC12864,..,144,144,139,7,144,53,0,52,30,0,30,15,0,15,13,0,13,247,153,406
SSC12865,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
SSC12866,..,826,826,824,88,908,344,11,354,320,0,320,179,0,179,74,0,74,1743,922,2664
SSC12867,..,6,6,23,0,24,13,0,13,34,0,34,10,0,10,0,0,0,87,11,91
SSC12868,..,1237,1237,1304,137,1443,679,17,687,619,7,623,276,0,276,128,0,128,3003,1393,4395
SSC12869,..,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,5,0,8
SSC12870,..,3,3,11,0,16,6,0,6,4,0,4,3,0,3,0,0,0,27,6,37
SSC12871,..,3,3,3,0,3,0,0,0,0,0,0,4,0,4,0,0,0,12,3,11
SSC12872,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12873,..,9,9,18,4,18,5,0,5,11,0,11,7,0,7,0,0,0,50,12,56
SSC12874,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12875,..,44,44,60,0,66,13,0,13,15,0,15,3,0,3,3,0,3,99,51,147
SSC12876,..,4,4,15,0,14,3,0,3,3,0,3,0,0,0,3,0,3,27,5,31
SSC12877,..,81,81,119,22,141,43,4,48,50,4,52,22,0,22,9,0,6,242,114,358
SSC12878,..,14,14,23,0,24,4,0,4,0,0,0,0,0,0,0,0,0,28,15,39
SSC12879,..,6,6,11,0,10,11,0,11,3,0,3,3,0,3,0,0,0,26,8,27
SSC12880,..,3,3,11,0,11,6,0,6,0,0,0,0,0,0,0,0,0,17,3,21
SSC12881,..,0,0,4,0,3,0,0,0,4,0,4,0,0,0,0,0,0,10,4,15
SSC12882,..,0,0,15,0,15,0,0,0,3,0,3,3,0,3,0,0,0,24,0,22
SSC12883,..,29,29,32,0,37,9,0,9,10,0,10,0,0,0,0,0,0,52,30,79
SSC12884,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12885,..,103,103,165,4,168,66,0,65,62,0,62,29,0,29,19,0,19,346,110,453
SSC12886,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12887,..,1108,1108,979,75,1062,292,5,296,167,0,167,108,0,114,51,0,51,1591,1197,2791
SSC12888,..,7,7,7,0,8,3,0,3,0,0,0,0,0,0,5,0,5,14,9,22
SSC12889,..,69,69,135,8,142,62,0,59,44,0,44,35,0,35,12,0,12,284,81,370
SSC12890,..,17,17,23,3,24,12,0,12,11,0,11,3,0,3,6,0,6,61,19,77
SSC12891,..,3,3,26,0,26,9,0,9,18,0,18,0,0,0,0,0,0,51,3,57
SSC12892,..,3,3,4,0,4,0,0,0,0,0,0,0,0,0,3,0,3,6,3,9
SSC12893,..,9,9,25,0,30,7,0,7,4,0,4,3,0,3,0,0,0,44,13,57
SSC12894,..,6,6,13,0,13,3,0,3,4,0,4,3,0,3,3,0,3,22,3,30
SSC12895,..,476,476,838,65,903,509,7,519,508,5,516,194,3,198,103,3,110,2159,561,2716
SSC12896,..,254,254,376,31,402,245,6,248,219,0,221,84,0,84,52,0,52,975,294,1265
SSC12897,..,259,259,560,26,582,402,4,405,579,3,579,251,0,251,119,0,119,1901,287,2195
SSC12898,..,522,522,690,93,778,360,22,383,405,5,406,108,0,108,24,0,24,1577,650,2227
SSC12899,..,3,3,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,3,12
SSC12900,..,479,479,455,28,484,96,4,104,52,0,52,32,0,32,20,0,20,658,506,1165
SSC12901,..,9,9,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,9,12
SSC12902,..,1370,1370,1166,88,1253,427,14,439,320,3,321,74,3,77,38,0,38,2022,1480,3505
SSC12903,..,735,735,905,67,971,367,4,372,368,0,364,187,0,188,79,0,79,1906,811,2714
SSC12904,..,4,4,10,0,8,3,0,3,7,0,7,0,0,0,0,0,0,17,8,24
SSC12905,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12906,..,552,552,549,40,588,192,4,192,183,0,183,92,0,98,36,0,36,1050,597,1646
SSC12907,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6
SSC12908,..,8,8,9,0,9,4,0,4,6,0,6,0,0,0,0,0,0,24,8,38
SSC12909,..,144,144,205,10,206,64,0,64,56,0,56,27,0,27,5,0,5,351,150,505
SSC12910,..,570,570,494,45,541,331,6,337,425,4,428,209,0,210,114,0,117,1568,626,2197
SSC12911,..,457,457,566,26,593,224,3,222,193,0,193,126,0,126,75,0,75,1185,485,1671
SSC12912,..,466,466,478,38,519,320,12,336,316,3,321,141,3,145,132,3,138,1398,524,1918
SSC12913,..,23,23,46,7,51,11,4,18,21,0,21,16,0,16,7,0,7,99,29,132
SSC12914,..,22,22,28,3,29,17,0,17,16,0,16,3,0,3,3,0,3,69,29,92
SSC12915,..,9,9,7,0,5,0,0,0,7,0,7,0,0,0,0,0,0,16,15,29
SSC12916,..,6,6,12,0,12,3,0,3,5,0,5,3,0,3,0,0,0,23,6,28
SSC12917,..,77,77,54,0,56,19,0,19,21,0,21,10,0,10,8,0,8,112,78,188
SSC12918,..,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3
SSC12919,..,0,0,13,0,13,0,0,0,4,0,4,3,0,3,3,0,3,19,0,21
SSC12920,..,35,35,64,0,68,15,0,15,16,0,16,0,0,0,0,0,0,104,36,141
SSC12921,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12922,..,24,24,42,4,44,19,0,17,26,0,26,17,0,17,13,0,13,117,28,141
SSC12923,..,710,710,881,72,957,282,4,288,248,5,251,87,0,87,58,0,58,1554,790,2342
SSC12924,..,11,11,38,4,38,17,0,17,20,0,20,14,0,14,11,0,11,94,12,107
SSC12925,..,5,5,6,0,5,0,0,0,0,0,0,3,0,3,0,0,0,16,3,20
SSC12926,..,66,66,85,10,93,32,0,32,40,0,40,20,0,20,9,0,9,183,70,254
SSC12927,..,19,19,31,0,33,10,0,10,15,0,15,6,0,6,10,0,10,77,19,96
SSC12928,..,3,3,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,3,7
SSC12929,..,12,12,29,0,27,4,0,4,3,0,3,0,0,0,0,0,0,33,19,53
SSC12930,..,10,10,17,0,17,3,0,3,0,0,0,0,0,0,0,0,0,23,10,31
SSC12931,..,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6
SSC12932,..,11,11,61,3,61,12,0,12,20,0,20,3,0,3,4,0,4,106,14,120
SSC12933,..,8,8,15,0,11,7,0,7,5,0,5,5,0,5,0,0,0,34,10,43
SSC12934,..,1674,1674,1524,290,1812,575,78,656,372,8,379,84,4,87,21,0,21,2575,2047,4622
SSC12935,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12936,..,19,19,29,0,27,4,0,4,9,0,9,3,0,3,3,0,3,50,14,66
SSC12937,..,22,22,37,0,36,16,0,16,7,0,7,10,0,10,0,0,0,68,24,90
SSC12938,..,59,59,73,3,79,36,0,36,23,0,23,13,0,13,6,0,6,162,62,222
SSC12939,..,47,47,42,5,46,12,3,20,14,0,15,3,0,3,0,0,0,72,57,132
SSC12940,..,7,7,12,0,8,0,0,0,0,0,0,0,0,0,0,0,0,10,11,20
SSC12941,..,17,17,20,0,25,4,0,4,8,0,8,3,0,3,3,0,3,45,17,61
SSC12942,..,1219,1219,1139,106,1238,568,31,597,655,9,665,207,3,207,70,0,70,2638,1363,3999
SSC12943,..,119,119,264,6,269,160,7,168,173,0,174,68,0,66,28,3,29,690,126,816
SSC12944,..,3,3,8,0,8,0,0,0,3,0,3,0,0,0,3,0,3,13,3,17
SSC12945,..,18,18,15,0,15,10,0,10,3,0,3,6,0,6,3,0,3,35,18,53
SSC12946,..,6,6,4,0,4,0,0,0,0,0,0,3,0,3,0,0,0,11,6,15
SSC12947,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12948,..,32,32,30,3,30,10,0,10,7,0,7,3,0,3,3,0,3,48,35,77
SSC12949,..,563,563,475,73,541,107,26,132,31,3,41,13,3,14,5,0,5,627,664,1288
SSC12950,..,175,175,134,24,160,47,15,63,36,0,34,10,0,8,4,0,4,226,213,437
SSC12951,..,150,150,79,33,110,15,8,20,10,0,7,0,0,0,0,0,0,99,191,292
SSC12952,..,19,19,63,6,64,21,0,24,15,0,15,12,0,12,3,0,3,107,26,135
SSC12953,..,249,249,470,47,522,420,4,426,490,0,490,139,0,140,62,0,62,1580,299,1884
SSC12954,..,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
SSC12955,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12956,..,740,740,1010,53,1066,524,18,541,603,0,602,294,0,296,94,0,98,2525,809,3339
SSC12957,..,29,29,66,3,74,26,4,30,21,0,22,5,0,5,4,0,4,129,36,162
SSC12958,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
SSC12959,..,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,5,10
SSC12960,..,2058,2058,1782,485,2272,662,315,976,496,105,600,107,43,141,41,11,49,3085,3018,6101
SSC12961,..,188,188,274,26,298,181,3,185,166,0,166,76,0,76,34,0,34,731,217,946
SSC12962,..,12,12,24,0,24,4,0,4,0,0,0,3,0,3,0,0,0,38,12,49
SSC12963,..,7,7,6,0,6,3,0,3,0,0,0,0,0,0,0,0,0,13,7,18
SSC12964,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12965,..,266,266,160,49,206,61,4,66,43,0,43,26,0,26,5,0,5,302,316,617
SSC12966,..,47,47,51,0,56,10,0,10,14,0,14,3,0,3,3,0,3,82,48,137
SSC12967,..,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3
SSC12968,..,20,20,40,0,41,15,0,17,16,0,16,6,0,6,3,0,3,78,20,103
SSC12969,..,3,3,3,0,3,3,0,3,0,0,0,3,0,3,0,0,0,7,3,12
SSC12970,..,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4
SSC12971,..,3,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,3,9
SSC12972,..,0,0,3,0,3,4,0,4,3,0,3,0,0,0,0,0,0,13,0,13
SSC12973,..,75,75,164,3,166,52,0,52,69,0,69,28,0,28,12,0,12,319,86,400
SSC12974,..,265,265,328,38,372,184,3,180,160,0,160,68,0,68,24,0,24,764,302,1073
SSC12975,..,59,59,108,7,120,60,0,60,47,0,47,25,0,25,10,0,10,243,67,317
SSC12976,..,356,356,450,25,476,263,7,266,382,0,387,164,0,164,62,0,62,1330,387,1715
SSC12977,..,839,839,701,90,786,320,15,336,262,0,269,98,0,98,55,0,54,1441,944,2382
SSC12978,..,0,0,17,3,19,0,0,0,3,0,3,4,0,4,0,0,0,37,4,36
SSC12979,..,57,57,82,4,93,19,0,19,15,0,15,9,0,9,0,0,0,133,58,191
SSC12980,..,122,122,225,22,244,125,5,130,157,6,155,62,0,62,21,0,21,590,153,735
SSC12981,..,133,133,224,16,237,168,0,168,376,0,376,154,0,154,35,0,39,953,145,1098
SSC12982,..,75,75,98,5,100,18,0,22,24,0,24,5,0,5,3,0,3,147,82,234
SSC12983,..,175,175,250,16,263,91,0,90,81,0,80,47,0,47,22,0,25,489,195,684
SSC12984,..,748,748,830,241,1071,486,80,565,565,28,598,191,9,202,68,8,79,2149,1108,3258
SSC12985,..,24,24,33,0,34,12,0,12,9,0,9,8,0,8,4,0,4,67,26,94
SSC12986,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12987,..,27,27,106,3,110,53,0,53,57,0,57,29,0,29,23,0,23,268,32,294
SSC12988,..,136,136,250,21,271,199,10,204,329,3,331,172,4,172,66,0,65,1010,170,1189
SSC12989,..,20,20,32,0,31,6,0,6,8,0,8,3,0,3,3,0,3,55,19,76
SSC12990,..,191,191,369,17,387,229,3,234,370,0,371,167,3,170,65,0,65,1205,217,1425
SSC12991,..,443,443,397,63,458,253,15,262,182,3,187,55,0,55,37,0,37,917,521,1445
SSC12992,..,321,321,321,13,333,52,0,52,35,3,40,17,0,17,17,0,17,445,328,773
SSC12993,..,287,287,362,61,425,157,38,195,166,17,180,65,13,77,39,13,57,784,435,1217
SSC12994,..,94,94,82,13,96,46,3,54,27,0,28,16,0,14,11,0,11,180,114,293
SSC12995,..,77,77,92,3,101,25,0,28,30,0,30,14,0,14,3,0,3,167,85,246
SSC12996,..,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,8,0,8
SSC12997,..,143,143,212,14,224,159,3,165,244,5,246,113,3,111,55,0,55,773,169,941
SSC12998,..,56,56,145,3,148,30,0,30,20,0,20,12,0,12,3,0,3,201,56,263
SSC12999,..,285,285,446,51,494,323,11,331,455,3,460,193,0,193,78,0,78,1491,352,1837
SSC13000,..,551,551,677,46,731,329,8,337,309,0,308,117,0,117,53,0,53,1486,610,2103
SSC13001,..,1397,1397,1217,190,1407,826,45,869,667,15,681,245,5,253,127,0,126,3084,1650,4730
SSC13002,..,407,407,541,21,566,296,5,300,258,0,265,136,0,136,75,0,75,1308,438,1744
SSC13003,..,326,326,694,22,721,522,7,530,602,3,608,226,0,226,130,0,130,2173,352,2528
SSC13004,..,63,63,70,7,78,57,0,62,57,0,57,33,0,33,11,0,11,230,73,303
SSC13005,..,631,631,870,60,930,647,32,677,793,15,802,312,4,320,151,4,157,2768,745,3510
SSC13006,..,43,43,40,4,47,17,0,23,18,0,18,12,0,12,0,0,0,88,44,136
SSC13007,..,312,312,343,40,376,235,11,244,159,0,159,100,0,100,93,0,93,930,355,1283
SSC13008,..,22,22,28,3,26,10,0,10,11,0,11,10,0,10,0,0,0,60,24,78
SSC13009,..,321,321,399,80,483,311,44,355,279,20,294,99,10,107,42,3,42,1130,480,1602
SSC13010,..,1271,1271,1167,159,1324,405,61,470,199,18,214,53,3,54,17,0,21,1846,1517,3359
SSC13011,..,733,733,569,61,631,218,13,233,214,3,219,94,0,94,32,5,39,1133,820,1946
SSC13012,..,20,20,22,4,26,14,3,18,17,0,15,7,0,7,3,0,3,62,29,91
SSC13013,..,372,372,504,26,527,187,0,187,241,0,241,107,0,107,25,0,25,1063,396,1465
SSC13014,..,47,47,77,6,85,33,4,41,23,3,30,13,0,13,13,0,13,166,61,229
SSC13015,..,73,73,205,3,213,116,0,116,164,0,164,70,0,66,24,0,24,576,78,653
SSC13016,..,310,310,390,32,418,271,10,284,281,3,281,128,0,131,42,0,42,1109,356,1473
SSC13017,..,312,312,275,77,352,102,30,134,47,16,65,15,4,25,7,7,16,454,443,896
SSC13018,..,5,5,7,3,10,4,0,4,3,0,3,4,0,4,0,0,0,24,9,28
SSC13019,..,0,0,3,0,3,5,0,5,4,0,4,5,0,5,0,0,0,17,0,19
SSC13020,..,5,5,14,0,14,3,0,3,5,0,5,0,0,0,0,0,0,22,6,28
SSC13021,..,5,5,5,0,8,0,0,0,3,0,3,0,0,0,0,0,0,12,7,20
SSC13022,..,313,313,576,22,601,315,4,318,467,0,467,258,0,262,59,0,59,1677,338,2017
SSC13023,..,1132,1132,1270,102,1373,716,23,738,653,3,654,250,3,251,107,3,110,2998,1262,4261
SSC13024,..,26,26,103,0,103,47,0,42,72,0,72,46,0,46,11,0,11,264,26,292
SSC13025,..,3,3,13,0,13,3,0,4,6,0,6,0,0,0,0,0,0,24,6,24
SSC13026,..,18,18,24,3,25,11,0,11,3,0,3,3,0,3,0,0,0,41,19,58
SSC13027,..,0,0,5,0,5,4,0,4,0,0,0,7,0,7,0,0,0,13,0,17
SSC13028,..,1346,1346,1064,102,1165,482,21,498,337,3,341,172,0,178,92,0,96,2149,1474,3622
SSC13029,..,40,40,118,0,117,56,0,56,57,0,57,55,0,55,29,0,29,304,43,349
SSC13030,..,5,5,8,0,8,0,0,3,6,0,6,3,0,3,0,0,0,23,12,32
SSC13031,..,27,27,64,0,64,42,0,42,46,0,46,23,0,23,11,0,11,188,27,211
SSC13032,..,16,16,21,0,21,8,0,8,8,0,8,3,0,3,3,0,3,42,16,55
SSC13033,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
SSC13034,..,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,3,8
SSC13035,..,9,9,17,3,17,6,0,6,8,0,8,8,0,8,0,0,0,34,15,43
SSC13036,..,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,10
SSC13037,..,5,5,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,5,15
SSC13038,..,9,9,17,0,17,13,0,13,10,0,10,0,0,0,0,0,0,35,9,45
SSC13039,..,19,19,30,0,31,11,0,11,10,0,10,7,0,7,3,0,3,66,19,85
SSC13040,..,15,15,12,0,12,10,0,10,3,0,3,3,0,3,0,0,0,26,15,48
SSC13041,..,10,10,28,3,24,17,0,19,10,0,10,3,0,3,3,0,3,57,13,70
SSC13042,..,38,38,74,5,76,36,0,34,43,0,43,21,0,22,5,0,5,179,50,224
SSC13043,..,81,81,69,9,74,22,0,22,21,0,21,5,0,5,3,0,3,117,85,201
SSC13044,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13045,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13046,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC13047,..,8,8,17,0,16,3,0,3,3,0,3,3,0,3,3,0,3,28,4,33
SSC13048,..,36,36,40,6,44,11,0,11,11,0,11,0,0,0,4,0,4,71,43,114
SSC13049,..,269,269,259,18,278,90,3,92,98,0,98,45,0,45,28,0,28,519,290,812
SSC13050,..,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3
SSC13051,..,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5
SSC13052,..,28,28,62,3,63,31,0,31,34,0,34,17,0,17,3,0,3,150,35,184
SSC13053,..,516,516,781,44,820,375,5,377,353,0,356,158,0,158,76,0,76,1751,568,2314
SSC13054,..,109,109,145,11,159,99,3,103,112,0,112,70,0,70,36,0,36,462,127,582
SSC13055,..,41,41,50,0,48,26,0,26,11,0,11,7,0,7,0,0,0,90,44,138
SSC13056,..,18,18,22,4,25,6,0,6,3,0,3,7,0,7,0,0,0,39,25,65
SSC13057,..,0,0,13,0,13,3,0,3,13,0,13,3,0,3,5,0,5,38,0,35
