POA_CODE_2016,FOL_Korean_NS,FOL_Korean_Tot,FOL_Macedonian_SEO,FOL_Macedonian_SOLSE_VWorW,FOL_Macedonian_SOLSE_NWorNAA,FOL_Macedonian_SOLSE_Tot,FOL_Macedonian_NS,FOL_Macedonian_Tot,FOL_Maltese_SEO,FOL_Maltese_SOLSE_VWorW,FOL_Maltese_SOLSE_NWorNAA,FOL_Maltese_SOLSE_Tot,FOL_Maltese_NS,FOL_Maltese_Tot,FOL_Persian_ED_SEO,FOL_Persian_ED_SOLSE_VWorW,FOL_Persian_ED_SOLSE_NWorNAA,FOL_Persian_ED_SOLSE_Tot,FOL_Persian_ED_NS,FOL_Persian_ED_Tot,FOL_Polish_SEO,FOL_Polish_SOLSE_VWorW,FOL_Polish_SOLSE_NWorNAA,FOL_Polish_SOLSE_Tot,FOL_Polish_NS,FOL_Polish_Tot,FOL_Russian_SEO,FOL_Russian_SOLSE_VWorW,FOL_Russian_SOLSE_NWorNAA,FOL_Russian_SOLSE_Tot,FOL_Russian_NS,FOL_Russian_Tot,FOL_Samoan_SEO,FOL_Samoan_SOLSE_VWorW,FOL_Samoan_SOLSE_NWorNAA,FOL_Samoan_SOLSE_Tot,FOL_Samoan_NS,FOL_Samoan_Tot,FOL_Serbian_SEO,FOL_Serbian_SOLSE_VWorW,FOL_Serbian_SOLSE_NWorNAA,FOL_Serbian_SOLSE_Tot,FOL_Serbian_NS,FOL_Serbian_Tot,FOL_SAL_Filipino_SEO,FOL_SAL_Filipino_SOLSE_VWorW,FOL_SAL_Filipin_SOLSE_NWorNAA,FOL_SAL_Filipino_SOLSE_Tot,FOL_SAL_Filipino_NS,FOL_SAL_Filipino_Tot,FOL_SAL_Indonesian_SEO,FOL_SAL_Indonesia_SOLSE_VWorW,FOL_SAL_Indones_SOLSE_NWorNAA,FOL_SAL_Indonesian_SOLSE_Tot,FOL_SAL_Indonesian_NS,FOL_SAL_Indonesian_Tot,FOL_SAL_Tagalog_SEO,FOL_SAL_Tagalog_SOLSE_VWorW,FOL_SAL_Tagalog_SOLSE_NWorNAA,FOL_SAL_Tagalog_SOLSE_Tot,FOL_SAL_Tagalog_NS,FOL_SAL_Tagalog_Tot,FOL_SAL_Oth_SEO,FOL_SAL_Oth_SOLSE_VWorW,FOL_SAL_Oth_SOLSE_NWorNAA,FOL_SAL_Oth_SOLSE_Tot,FOL_SAL_Oth_NS,FOL_SAL_Oth_Tot,FOL_SAL_Tot_SEO,FOL_SAL_Tot_SOLSE_VWorW,FOL_SAL_Tot_SOLSE_NWorNAA,FOL_SAL_Tot_SOLSE_Tot,FOL_SAL_Tot_NS,FOL_SAL_Tot_Tot,FOL_Spanish_SEO,FOL_Spanish_SOLSE_VWorW,FOL_Spanish_SOLSE_NWorNAA,FOL_Spanish_SOLSE_Tot,FOL_Spanish_NS,FOL_Spanish_Tot,FOL_Tamil_SEO,FOL_Tamil_SOLSE_VWorW,FOL_Tamil_SOLSE_NWorNAA,FOL_Tamil_SOLSE_Tot,FOL_Tamil_NS,FOL_Tamil_Tot,FOL_Thai_SEO,FOL_Thai_SOLSE_VWorW,FOL_Thai_SOLSE_NWorNAA,FOL_Thai_SOLSE_Tot,FOL_Thai_NS,FOL_Thai_Tot,FOL_Turkish_SEO,FOL_Turkish_SOLSE_VWorW,FOL_Turkish_SOLSE_NWorNAA,FOL_Turkish_SOLSE_Tot,FOL_Turkish_NS,FOL_Turkish_Tot,FOL_Vietnamese_SEO,FOL_Vietnamese_SOLSE_VWorW,FOL_Vietnamese_SOLSE_NWorNAA,FOL_Vietnamese_SOLSE_Tot,FOL_Vietnamese_NS,FOL_Vietnamese_Tot,FOL_Oth_SEO,FOL_Oth_SOLSE_VWorW,FOL_Oth_SOLSE_NWorNAA,FOL_Oth_SOLSE_Tot,FOL_Oth_NS,FOL_Oth_Tot,FOL_Tot_SEO,FOL_Tot_SOLSE_VWorW,FOL_Tot_SOLSE_NWorNAA,FOL_Tot_SOLSE_Tot,FOL_Tot_NS,FOL_Tot_Tot,F_LSatH_NS_SEO,F_LSatH_NS_SOLSE_VWorW,F_LSatH_NS_SOLSE_NWorNAA,F_LSatH_NS_SOLSE_Tot,F_LSatH_NS_NS,F_LSatH_NS_Tot,F_Tot_SEO,F_Tot_SOLSE_VWorW,F_Tot_SOLSE_NWorNAA,F_Tot_SOLSE_Tot,F_Tot_NS,F_Tot_Tot,PSEO_SEO,PSEO_SOLSE_VWorW,PSEO_SOLSE_NWorNAA,PSEO_SOLSE_Tot,PSEO_NS,PSEO_Tot,POL_Afrikaans_SEO,POL_Afrikaans_SOLSE_VWorW,POL_Afrikaans_SOLSE_NWorNAA,POL_Afrikaans_SOLSE_Tot,POL_Afrikaans_NS,POL_Afrikaans_Tot,POL_Arabic_SEO,POL_Arabic_SOLSE_VWorW,POL_Arabic_SOLSE_NWorNAA,POL_Arabic_SOLSE_Tot,POL_Arabic_NS,POL_Arabic_Tot,POL_AIndLng_SEO,POL_AIndLng_SOLSE_VWorW,POL_AIndLng_SOLSE_NWorNAA,POL_AIndLng_SOLSE_Tot,POL_AIndLng_NS,POL_AIndLng_Tot,POL_CL_Cantones_SEO,POL_CL_Cantones_SOLSE_VWorW,POL_CL_Cantones_SOLSE_NWorNAA,POL_CL_Cantones_SOLSE_Tot,POL_CL_Cantones_NS,POL_CL_Cantones_Tot,POL_CL_Mandarin_SEO,POL_CL_Mandarin_SOLSE_VWorW,POL_CL_Mandarin_SOLSE_NWorNAA,POL_CL_Mandarin_SOLSE_Tot,POL_CL_Mandarin_NS,POL_CL_Mandarin_Tot,POL_CL_Oth_SEO,POL_CL_Oth_SOLSE_VWorW,POL_CL_Oth_SOLSE_NWorNAA,POL_CL_Oth_SOLSE_Tot,POL_CL_Oth_NS,POL_CL_Oth_Tot,POL_CL_Tot_SEO,POL_CL_Tot_SOLSE_VWorW,POL_CL_Tot_SOLSE_NWorNAA,POL_CL_Tot_SOLSE_Tot,POL_CL_Tot_NS,POL_CL_Tot_Tot,POL_Croatian_SEO,POL_Croatian_SOLSE_VWorW,POL_Croatian_SOLSE_NWorNAA,POL_Croatian_SOLSE_Tot,POL_Croatian_NS,POL_Croatian_Tot,POL_Dutch_SEO,POL_Dutch_SOLSE_VWorW,POL_Dutch_SOLSE_NWorNAA,POL_Dutch_SOLSE_Tot,POL_Dutch_NS,POL_Dutch_Tot,POL_French_SEO,POL_French_SOLSE_VWorW,POL_French_SOLSE_NWorNAA,POL_French_SOLSE_Tot,POL_French_NS,POL_French_Tot,POL_German_SEO,POL_German_SOLSE_VWorW,POL_German_SOLSE_NWorNAA,POL_German_SOLSE_Tot,POL_German_NS,POL_German_Tot
POA2018,0,64,..,11,0,8,0,8,..,18,0,21,0,20,..,48,6,57,3,62,..,32,5,31,0,31,..,182,46,226,0,226,..,3,0,3,0,3,..,27,12,43,0,43,..,50,5,47,0,47,..,306,57,365,0,365,..,84,8,96,0,97,..,30,3,35,0,35,..,472,71,538,0,544,..,188,47,238,4,238,..,21,3,23,0,23,..,50,13,68,0,70,..,132,45,177,0,177,..,42,9,51,0,54,..,357,92,450,10,457,..,3853,879,4732,39,4770,..,22,3,25,504,533,3197,3869,884,4758,543,8498,6717,..,..,..,..,6717,..,7,0,7,0,7,..,350,59,412,0,412,..,3,0,3,0,3,..,407,121,526,0,526,..,1201,227,1429,9,1437,..,69,30,102,0,102,..,1673,378,2048,9,2060,..,62,8,72,3,72,..,5,0,5,0,5,..,63,0,66,3,67,..,40,0,40,0,40
POA2019,0,14,..,15,6,21,0,21,..,16,0,20,0,17,..,4,0,8,0,8,..,11,0,11,0,11,..,48,7,48,0,50,..,3,0,3,0,3,..,36,4,46,0,46,..,21,3,23,0,23,..,94,11,107,0,112,..,57,3,64,0,64,..,3,0,8,0,8,..,183,16,203,0,206,..,96,11,105,0,105,..,3,0,3,0,3,..,15,6,21,0,21,..,14,0,16,0,16,..,22,4,27,0,27,..,161,19,178,3,187,..,1245,185,1429,21,1449,..,26,0,24,310,337,3635,1265,190,1452,327,5421,7412,..,..,..,..,7412,..,0,0,0,0,0,..,62,7,70,4,73,..,3,0,3,0,8,..,130,38,169,3,172,..,196,51,249,3,256,..,21,5,29,0,29,..,349,93,442,5,451,..,91,16,115,0,110,..,14,0,11,0,11,..,76,6,85,0,88,..,38,0,38,0,38
POA2020,0,57,..,7,0,7,0,7,..,24,7,31,0,31,..,14,0,18,0,18,..,14,0,13,0,13,..,58,11,66,0,66,..,12,0,12,0,12,..,22,3,27,0,27,..,75,0,75,0,75,..,446,61,502,0,505,..,103,0,108,0,106,..,9,0,9,0,9,..,639,63,702,4,702,..,176,28,205,0,202,..,37,3,43,0,43,..,128,36,164,0,167,..,72,15,82,0,82,..,48,10,56,0,58,..,265,57,321,11,330,..,3255,637,3895,42,3934,..,16,4,22,409,428,2975,3277,636,3915,447,7334,6344,..,..,..,..,6344,..,10,0,10,0,10,..,160,22,182,5,186,..,3,0,3,0,3,..,475,105,574,0,574,..,1270,301,1573,14,1583,..,118,28,146,0,147,..,1862,427,2292,14,2303,..,37,15,52,3,56,..,3,0,3,0,3,..,56,0,56,0,56,..,23,0,23,0,26
POA2021,0,18,..,12,0,12,0,12,..,4,0,4,0,4,..,12,0,12,0,12,..,18,0,20,0,20,..,48,12,52,0,52,..,0,0,0,0,0,..,8,0,8,0,8,..,3,0,3,0,3,..,22,0,22,0,22,..,18,3,25,0,25,..,3,0,3,0,3,..,47,4,52,0,52,..,114,11,131,0,127,..,0,0,0,0,0,..,37,10,46,0,46,..,8,0,8,0,8,..,27,0,27,0,24,..,160,17,181,4,183,..,1041,95,1139,13,1153,..,20,0,20,769,791,6092,1061,95,1157,785,8036,11697,..,..,..,..,11697,..,19,0,22,0,22,..,21,0,23,0,23,..,0,0,0,0,0,..,82,6,92,6,93,..,116,15,124,0,129,..,6,0,11,0,11,..,206,20,224,3,229,..,21,3,20,0,20,..,28,3,30,0,30,..,245,3,251,3,247,..,100,3,102,0,108
POA2022,0,43,..,0,0,0,0,0,..,6,0,6,0,6,..,19,0,15,0,15,..,29,0,29,0,33,..,138,22,165,0,165,..,0,0,0,0,0,..,6,0,7,0,7,..,20,0,23,0,23,..,22,0,25,0,25,..,39,3,37,0,44,..,6,0,6,0,6,..,87,3,93,0,91,..,117,12,135,0,137,..,4,0,4,0,4,..,40,4,44,0,44,..,3,0,3,0,3,..,17,3,17,0,17,..,345,29,375,0,375,..,1521,202,1720,5,1728,..,9,0,9,749,763,4019,1529,202,1734,756,6510,7901,..,..,..,..,7901,..,6,0,6,0,6,..,20,6,30,0,30,..,0,0,0,0,0,..,112,13,124,0,124,..,245,67,314,0,318,..,31,8,35,0,35,..,391,88,478,0,481,..,19,4,22,0,22,..,18,0,17,0,17,..,182,9,190,0,192,..,81,0,87,0,87
POA2023,0,23,..,3,0,3,0,3,..,0,0,0,0,0,..,6,0,6,0,6,..,24,4,24,0,24,..,69,6,79,0,79,..,0,0,0,0,0,..,7,0,7,0,7,..,13,0,13,0,13,..,10,0,9,0,9,..,28,0,28,0,28,..,0,0,0,0,0,..,46,0,44,0,44,..,68,3,76,0,71,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,3,0,5,0,9,..,260,16,279,3,284,..,914,73,983,7,998,..,13,3,19,403,417,4082,926,77,1005,412,5496,8024,..,..,..,..,8024,..,26,0,26,0,29,..,23,4,25,0,25,..,0,0,0,0,3,..,97,16,110,0,110,..,150,30,181,0,182,..,14,9,20,0,20,..,259,52,304,0,306,..,6,3,8,0,8,..,20,0,19,0,25,..,120,0,125,0,125,..,67,3,71,0,71
POA2024,0,14,..,5,0,6,0,6,..,3,0,3,3,6,..,7,0,7,0,7,..,27,4,30,0,30,..,72,19,88,0,88,..,0,0,0,0,0,..,9,0,11,0,7,..,3,0,3,0,3,..,7,0,7,0,7,..,6,0,6,0,6,..,0,0,0,0,0,..,19,0,19,0,19,..,74,7,84,0,84,..,0,0,0,0,0,..,12,0,14,0,14,..,0,0,0,0,0,..,9,0,9,0,9,..,177,14,191,3,190,..,902,89,986,11,1001,..,34,3,32,515,547,4249,931,86,1022,521,5797,8291,..,..,..,..,8291,..,12,0,12,0,12,..,38,4,45,0,45,..,0,0,0,0,0,..,56,7,63,0,63,..,70,21,87,0,87,..,12,0,9,0,9,..,134,26,158,0,158,..,14,0,14,0,14,..,26,3,29,0,29,..,184,8,197,3,200,..,105,3,106,3,109
POA2025,0,7,..,7,0,7,0,7,..,0,0,0,0,0,..,4,0,4,0,4,..,11,0,12,0,12,..,21,3,30,0,30,..,0,0,0,0,0,..,3,0,3,0,3,..,6,0,6,0,6,..,3,0,3,0,3,..,12,0,12,0,12,..,0,0,0,0,0,..,19,0,19,0,19,..,35,0,39,0,39,..,6,0,6,0,6,..,14,0,10,0,10,..,3,0,3,0,3,..,14,0,14,0,14,..,88,9,99,0,99,..,528,34,569,3,571,..,6,0,10,400,414,3053,539,36,577,407,4036,5596,..,..,..,..,5596,..,11,0,11,0,11,..,19,0,19,0,19,..,0,0,0,0,0,..,48,9,58,0,58,..,94,23,121,0,121,..,7,0,7,0,7,..,147,29,182,0,182,..,10,0,16,0,16,..,21,0,21,0,21,..,91,0,91,0,91,..,47,0,51,0,48
POA2026,0,25,..,14,0,16,0,16,..,5,0,5,0,5,..,8,0,8,0,8,..,54,7,62,0,62,..,323,67,390,0,389,..,4,0,4,0,4,..,18,4,20,0,20,..,26,0,26,0,26,..,18,3,20,0,20,..,39,0,39,0,43,..,3,0,3,0,3,..,87,3,89,0,92,..,391,33,427,0,427,..,0,0,0,0,0,..,35,4,38,0,38,..,9,0,11,0,11,..,16,0,19,0,19,..,913,62,971,9,980,..,3263,265,3522,31,3556,..,35,3,36,1852,1884,10985,3293,263,3564,1882,16424,22038,..,..,..,..,22038,..,33,0,34,0,34,..,83,10,92,0,95,..,3,0,3,0,3,..,105,14,118,0,120,..,142,30,174,0,175,..,14,0,14,3,19,..,265,48,313,4,315,..,40,0,42,0,42,..,98,3,103,0,103,..,663,26,688,3,692,..,364,4,370,3,374
POA2027,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,18,0,17,0,17,..,14,0,14,0,14,..,23,3,24,0,24,..,0,0,0,0,0,..,8,0,8,0,8,..,7,0,7,0,7,..,5,0,5,0,5,..,10,0,10,0,10,..,3,0,3,0,3,..,20,0,20,0,20,..,41,0,41,0,41,..,0,0,0,0,0,..,23,0,23,0,23,..,0,0,0,0,0,..,18,0,18,0,18,..,100,5,106,0,106,..,648,50,699,10,702,..,9,0,9,555,569,3165,659,50,709,565,4437,5918,..,..,..,..,5918,..,16,0,16,0,16,..,19,0,18,0,18,..,0,0,0,0,0,..,100,3,106,3,107,..,126,37,167,0,167,..,8,5,14,0,14,..,235,47,285,3,289,..,9,0,9,0,9,..,5,0,5,0,5,..,101,5,104,0,106,..,59,0,59,0,59
POA2028,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,6,0,6,0,6,..,4,0,4,0,4,..,16,0,16,0,16,..,0,0,0,0,0,..,11,0,11,0,11,..,0,0,0,0,0,..,5,0,5,0,5,..,3,0,3,0,3,..,3,0,3,0,3,..,16,0,16,0,16,..,38,3,42,0,42,..,0,0,0,0,0,..,6,0,6,0,6,..,4,0,7,0,7,..,3,0,3,0,3,..,87,3,87,0,87,..,399,20,421,0,422,..,10,0,10,248,259,1925,408,20,429,254,2608,3449,..,..,..,..,3449,..,5,0,5,0,5,..,9,0,9,0,9,..,0,0,0,0,0,..,56,3,65,0,66,..,70,14,86,0,86,..,0,0,0,0,3,..,129,23,151,3,151,..,3,0,8,0,8,..,3,0,3,0,3,..,70,3,73,0,73,..,33,0,34,0,34
POA2029,0,18,..,0,0,0,0,0,..,0,0,0,0,0,..,12,0,16,0,16,..,19,0,19,0,19,..,113,11,121,0,122,..,0,0,0,0,0,..,13,3,18,0,18,..,18,0,18,0,18,..,7,0,10,0,10,..,28,0,28,0,28,..,3,0,3,0,3,..,58,0,63,0,63,..,60,9,65,0,67,..,5,0,5,0,5,..,6,0,6,0,6,..,8,0,8,0,8,..,6,0,12,0,12,..,258,17,272,3,278,..,964,82,1039,10,1051,..,14,0,17,390,404,3870,974,77,1058,398,5327,7329,..,..,..,..,7329,..,13,0,13,0,14,..,24,0,31,0,31,..,3,0,3,0,3,..,66,6,77,0,77,..,109,29,135,0,135,..,6,0,11,0,11,..,184,42,225,0,225,..,13,0,13,0,13,..,16,0,16,0,16,..,104,3,108,0,108,..,48,3,51,0,51
POA2030,0,13,..,3,0,3,0,3,..,4,0,4,0,4,..,24,3,22,0,25,..,20,0,20,0,20,..,149,21,170,0,172,..,0,0,0,0,0,..,16,0,16,0,16,..,18,0,18,0,18,..,14,3,15,0,15,..,17,0,22,0,22,..,6,0,6,3,9,..,56,0,59,3,63,..,70,0,70,0,69,..,0,0,0,0,0,..,10,3,7,0,7,..,17,3,16,0,20,..,15,3,13,0,13,..,288,21,306,0,310,..,1368,133,1503,12,1515,..,24,3,26,398,420,5444,1395,130,1524,412,7380,10495,..,..,..,..,10495,..,25,0,25,0,25,..,40,0,44,0,44,..,0,0,0,0,0,..,119,18,136,0,136,..,237,75,306,0,308,..,17,5,26,0,26,..,371,97,471,0,471,..,15,0,15,0,15,..,21,0,21,0,21,..,127,9,131,0,131,..,95,5,101,0,105
POA2031,0,69,..,5,0,6,0,6,..,4,0,4,0,4,..,24,0,27,0,27,..,66,5,71,0,76,..,233,29,255,0,259,..,0,0,0,0,0,..,29,0,31,0,31,..,45,0,49,0,49,..,72,7,82,4,81,..,86,0,87,0,89,..,34,0,37,0,37,..,243,8,250,4,254,..,274,28,302,3,301,..,14,0,14,0,14,..,62,16,81,0,83,..,15,0,15,0,15,..,60,4,67,0,67,..,646,59,700,10,710,..,3735,429,4165,33,4192,..,44,0,44,1285,1334,12617,3782,432,4209,1319,18145,24201,..,..,..,..,24201,..,27,0,27,0,27,..,139,9,153,0,152,..,0,0,0,0,0,..,343,58,398,0,399,..,1017,206,1224,3,1228,..,82,22,102,0,102,..,1440,291,1730,4,1735,..,36,3,41,0,41,..,75,6,77,3,79,..,407,20,427,3,429,..,272,14,290,9,294
POA2032,0,43,..,0,0,0,0,0,..,12,0,12,0,11,..,26,5,33,0,33,..,26,5,28,0,28,..,71,13,87,0,84,..,0,0,0,0,0,..,17,0,19,0,19,..,26,0,26,0,25,..,268,40,306,0,306,..,45,0,45,0,44,..,102,4,101,0,101,..,438,40,479,3,477,..,100,16,119,0,122,..,19,0,19,0,19,..,74,16,84,0,84,..,15,4,23,0,23,..,63,15,74,0,74,..,225,23,251,4,257,..,3798,719,4519,28,4549,..,13,0,18,416,435,3284,3816,722,4536,447,8266,6656,..,..,..,..,6656,..,10,0,10,0,9,..,133,20,156,3,157,..,0,0,0,0,0,..,643,117,761,3,767,..,3026,605,3631,11,3645,..,239,101,337,0,337,..,3906,822,4729,19,4747,..,16,0,19,0,19,..,21,3,22,0,22,..,101,0,107,0,107,..,60,4,61,0,61
POA2033,0,47,..,3,0,3,0,3,..,4,0,4,0,4,..,31,0,28,0,28,..,20,0,25,0,25,..,56,5,56,0,56,..,0,0,0,0,0,..,12,0,12,0,12,..,28,0,28,0,28,..,156,11,167,0,166,..,35,0,35,0,35,..,49,0,49,0,49,..,268,10,285,0,286,..,113,15,129,0,126,..,9,0,9,0,9,..,49,4,56,0,56,..,13,0,14,0,14,..,60,7,68,0,68,..,142,25,168,0,169,..,2154,319,2473,14,2489,..,12,0,12,423,438,2878,2168,317,2488,441,5803,5855,..,..,..,..,5855,..,11,0,11,0,11,..,126,13,140,0,136,..,0,0,0,0,0,..,373,75,445,3,447,..,1138,202,1339,10,1347,..,117,47,171,0,172,..,1634,325,1956,18,1970,..,18,0,18,0,18,..,11,0,11,0,11,..,74,3,78,0,84,..,47,0,47,0,47
POA2034,0,16,..,3,0,3,0,3,..,3,0,3,0,3,..,13,0,11,0,11,..,42,13,51,0,53,..,146,37,185,0,181,..,0,0,0,0,0,..,20,4,26,0,24,..,15,0,15,0,18,..,40,0,41,0,41,..,17,0,20,0,20,..,11,0,11,0,11,..,79,3,80,0,82,..,146,17,157,0,160,..,3,0,3,0,8,..,17,3,18,0,18,..,20,6,21,0,21,..,23,4,28,0,28,..,323,35,357,14,370,..,1864,204,2074,35,2107,..,20,3,22,924,944,7912,1883,207,2094,961,10965,14968,..,..,..,..,14968,..,28,0,28,0,28,..,125,6,131,4,135,..,0,0,0,0,0,..,145,31,176,0,176,..,167,44,210,0,214,..,21,4,22,0,22,..,334,81,416,0,416,..,41,7,43,0,43,..,57,0,59,0,59,..,382,16,396,3,403,..,202,4,209,5,207
POA2035,0,79,..,8,0,8,0,8,..,30,4,33,0,33,..,44,3,42,3,48,..,86,10,92,0,92,..,267,64,333,0,333,..,3,0,0,0,0,..,43,9,50,0,51,..,30,0,26,0,26,..,438,54,492,3,495,..,66,0,73,0,69,..,17,0,16,0,16,..,549,61,614,0,613,..,318,47,366,3,368,..,15,0,15,0,15,..,87,18,102,0,102,..,31,3,34,0,34,..,70,11,84,0,84,..,671,110,780,7,787,..,5849,1129,6975,61,7033,..,37,7,49,950,997,9724,5883,1140,7023,1014,17753,19310,..,..,..,..,19310,..,20,0,20,0,23,..,379,94,472,3,477,..,3,0,3,0,3,..,1159,285,1447,7,1453,..,1811,440,2257,5,2258,..,142,36,179,0,185,..,3119,767,3885,11,3895,..,115,12,131,0,131,..,41,0,41,0,41,..,536,41,580,3,579,..,204,5,215,3,214
POA2036,0,63,..,10,0,10,0,10,..,52,7,56,0,63,..,35,6,42,0,42,..,73,9,77,0,82,..,146,42,184,0,183,..,15,0,15,0,15,..,52,8,60,0,63,..,64,4,67,0,72,..,191,24,213,0,217,..,92,8,100,0,100,..,21,3,22,0,22,..,365,39,408,3,411,..,273,60,328,3,335,..,10,0,10,0,10,..,55,17,73,0,73,..,67,20,86,0,86,..,56,17,78,0,78,..,586,102,686,8,694,..,3998,797,4789,50,4842,..,47,7,52,1109,1158,8688,4043,799,4838,1161,14691,17433,..,..,..,..,17433,..,29,0,32,0,32,..,285,45,330,6,336,..,27,0,27,3,28,..,626,213,841,4,841,..,792,249,1039,12,1053,..,111,34,139,0,139,..,1525,496,2020,13,2040,..,89,12,98,0,98,..,37,0,43,0,40,..,334,13,350,0,350,..,91,0,96,0,96
POA2037,0,43,..,6,0,6,0,6,..,0,0,0,0,0,..,13,0,14,0,14,..,33,0,31,0,31,..,45,6,47,0,47,..,10,0,10,0,10,..,13,0,9,0,9,..,20,0,20,0,20,..,32,3,40,0,40,..,26,0,26,0,26,..,5,0,5,0,5,..,91,3,90,0,90,..,132,18,151,0,152,..,6,0,6,0,6,..,83,23,110,0,110,..,23,9,25,4,28,..,100,87,188,0,188,..,218,27,249,3,247,..,1959,362,2324,13,2337,..,17,7,26,818,839,5341,1973,372,2344,836,8517,10377,..,..,..,..,10377,..,7,0,7,0,7,..,102,16,115,0,115,..,6,0,5,0,5,..,224,65,286,0,289,..,809,156,962,5,965,..,62,12,76,0,76,..,1099,224,1324,3,1331,..,19,0,19,0,19,..,38,0,39,0,37,..,142,4,149,3,149,..,109,5,116,0,118
POA2038,0,7,..,3,0,4,0,4,..,6,0,6,0,6,..,7,0,10,0,10,..,14,0,14,0,14,..,9,0,9,0,9,..,0,0,0,0,0,..,12,0,12,0,12,..,12,0,12,0,12,..,27,0,28,0,28,..,4,0,4,0,4,..,0,0,0,0,0,..,46,0,48,0,48,..,45,10,52,5,58,..,0,0,0,0,0,..,25,5,33,0,33,..,9,3,10,0,10,..,16,4,20,0,20,..,64,10,76,3,75,..,690,83,768,14,781,..,8,0,10,341,345,3792,692,78,773,348,4911,7314,..,..,..,..,7314,..,12,0,12,0,12,..,40,3,39,0,39,..,0,0,0,0,0,..,91,11,105,0,105,..,124,20,149,0,149,..,9,6,13,0,13,..,225,37,264,0,264,..,12,0,12,0,12,..,18,0,18,0,18,..,81,3,79,0,82,..,49,3,51,0,52
POA2039,0,26,..,0,0,0,0,0,..,4,0,4,0,4,..,7,0,7,0,7,..,10,0,10,0,10,..,11,0,11,0,14,..,0,0,0,0,0,..,3,0,4,0,4,..,8,0,8,0,8,..,9,0,9,0,9,..,3,0,3,0,3,..,3,0,3,0,3,..,27,0,27,0,27,..,44,4,53,0,53,..,3,0,3,0,3,..,15,12,23,0,23,..,14,3,18,0,18,..,16,0,20,0,20,..,83,3,86,0,85,..,586,67,651,6,659,..,11,0,12,349,363,3536,597,68,667,354,4553,6802,..,..,..,..,6802,..,28,0,26,0,26,..,22,0,22,0,22,..,0,0,0,0,0,..,65,9,74,3,75,..,91,14,103,0,103,..,7,0,7,0,7,..,161,23,180,3,186,..,15,0,15,0,19,..,42,4,42,0,42,..,76,0,76,0,76,..,42,3,49,0,49
POA2040,0,38,..,19,3,26,0,26,..,29,3,33,0,32,..,18,0,18,0,18,..,12,3,14,0,14,..,24,3,27,0,27,..,0,0,0,0,0,..,38,6,50,0,49,..,23,0,26,0,26,..,31,0,34,0,34,..,27,0,27,0,27,..,4,0,4,0,4,..,93,3,91,0,91,..,168,16,183,0,180,..,8,0,8,0,8,..,54,14,66,0,66,..,38,3,39,0,39,..,58,24,82,0,86,..,209,35,250,9,259,..,1936,358,2292,25,2319,..,37,8,43,733,776,8516,1970,361,2335,761,11612,16529,..,..,..,..,16529,..,6,0,11,0,11,..,95,4,100,0,101,..,4,0,9,0,9,..,163,42,202,0,202,..,198,37,236,0,234,..,15,3,19,0,19,..,379,85,462,0,461,..,58,5,69,0,69,..,27,0,27,0,27,..,128,3,131,3,129,..,121,3,124,0,122
POA2041,0,15,..,12,0,12,0,12,..,0,0,4,0,4,..,6,0,6,0,6,..,15,0,15,0,15,..,15,0,23,0,23,..,0,0,0,0,0,..,12,0,12,0,12,..,6,0,6,0,6,..,3,0,4,0,4,..,14,0,14,0,14,..,6,0,6,0,6,..,26,0,28,0,28,..,58,4,64,0,64,..,13,0,13,0,13,..,20,9,32,0,32,..,9,3,11,0,11,..,23,6,35,0,35,..,100,13,112,3,116,..,852,107,952,9,963,..,12,4,19,643,664,6544,861,111,975,650,8170,12585,..,..,..,..,12585,..,7,0,7,0,7,..,73,4,76,0,74,..,0,0,0,0,0,..,81,11,84,3,89,..,121,19,143,3,146,..,11,3,17,0,17,..,211,27,247,9,252,..,15,0,15,0,15,..,54,0,57,0,60,..,131,3,136,0,136,..,120,3,123,0,123
POA2042,0,42,..,21,4,25,0,25,..,3,3,6,0,6,..,15,0,15,0,15,..,23,0,23,0,23,..,34,0,41,0,41,..,3,0,3,0,3,..,18,3,25,0,25,..,13,0,13,0,13,..,30,3,37,0,37,..,18,0,18,0,18,..,17,0,17,0,17,..,82,3,84,0,84,..,124,10,137,0,137,..,12,0,12,0,12,..,60,33,96,0,96,..,13,6,21,0,21,..,64,25,90,0,90,..,220,37,261,3,261,..,1628,297,1918,11,1934,..,19,0,22,846,870,6754,1645,293,1939,861,9557,13705,..,..,..,..,13705,..,5,0,5,0,5,..,65,12,72,0,72,..,3,0,3,0,3,..,205,41,245,3,245,..,408,48,449,0,455,..,39,14,59,0,59,..,650,102,756,5,761,..,21,13,32,0,32,..,39,0,43,0,43,..,166,9,181,0,176,..,98,3,98,0,98
