POA_CODE_2016,CF_C_BPBO_DC_0_4,CF_C_BPBO_DC_5_9,CF_C_BPBO_DC_10_12,CF_C_BPBO_DC_13_14,CF_C_BPBO_DC_15_17,CF_C_BPBO_DC_18_20,CF_C_BPBO_DC_21_24,CF_C_BPBO_Tot,CF_C_FBO_DC_0_4,CF_C_FBO_DC_5_9,CF_C_FBO_DC_10_12,CF_C_FBO_DC_13_14,CF_C_FBO_DC_15_17,CF_C_FBO_DC_18_20,CF_C_FBO_DC_21_24,CF_C_FBO_Tot,CF_C_MBO_DC_0_4,CF_C_MBO_DC_5_9,CF_C_MBO_DC_10_12,CF_C_MBO_DC_13_14,CF_C_MBO_DC_15_17,CF_C_MBO_DC_18_20,CF_C_MBO_DC_21_24,CF_C_MBO_Tot,CF_C_BPBAu_DC_0_4,CF_C_BPBAu_DC_5_9,CF_C_BPBAu_DC_10_12,CF_C_BPBAu_DC_13_14,CF_C_BPBAu_DC_15_17,CF_C_BPBAu_DC_18_20,CF_C_BPBAu_DC_21_24,CF_C_BPBAu_Tot,CF_C_BP_NS_DC_0_4,CF_C_BP_NS_DC_5_9,CF_C_BP_NS_DC_10_12,CF_C_BP_NS_DC_13_14,CF_C_BP_NS_DC_15_17,CF_C_BP_NS_DC_18_20,CF_C_BP_NS_DC_21_24,CF_C_BP_NS_Tot,CF_C_Tot_DC_0_4,CF_C_Tot_DC_5_9,CF_C_Tot_DC_10_12,CF_C_Tot_DC_13_14,CF_C_Tot_DC_15_17,CF_C_Tot_DC_18_20,CF_C_Tot_DC_21_24,CF_C_Tot_Tot,One_PF_BPBO_DC_0_4,One_PF_BPBO_DC_5_9,One_PF_BPBO_DC_10_12,One_PF_BPBO_DC_13_14,One_PF_BPBO_DC_15_17,One_PF_BPBO_DC_18_20,One_PF_BPBO_DC_21_24,One_PF_BPBO_Tot,One_PF_FBO_DC_0_4,One_PF_FBO_DC_5_9,One_PF_FBO_DC_10_12,One_PF_FBO_DC_13_14,One_PF_FBO_DC_15_17,One_PF_FBO_DC_18_20,One_PF_FBO_DC_21_24,One_PF_FBO_Tot,One_PF_MBO_DC_0_4,One_PF_MBO_DC_5_9,One_PF_MBO_DC_10_12,One_PF_MBO_DC_13_14,One_PF_MBO_DC_15_17,One_PF_MBO_DC_18_20,One_PF_MBO_DC_21_24,One_PF_MBO_Tot,One_PF_BPBAu_DC_0_4,One_PF_BPBAu_DC_5_9,One_PF_BPBAu_DC_10_12,One_PF_BPBAu_DC_13_14,One_PF_BPBAu_DC_15_17,One_PF_BPBAu_DC_18_20,One_PF_BPBAu_DC_21_24,One_PF_BPBAu_Tot,One_PF_BP_NS_DC_0_4,One_PF_BP_NS_DC_5_9,One_PF_BP_NS_DC_10_12,One_PF_BP_NS_DC_13_14,One_PF_BP_NS_DC_15_17,One_PF_BP_NS_DC_18_20,One_PF_BP_NS_DC_21_24,One_PF_BP_NS_Tot,One_PF_Tot_DC_0_4,One_PF_Tot_DC_5_9,One_PF_Tot_DC_10_12,One_PF_Tot_DC_13_14,One_PF_Tot_DC_15_17,One_PF_Tot_DC_18_20,One_PF_Tot_DC_21_24,One_PF_Tot_Tot,Tot_DC_0_4,Tot_DC_5_9,Tot_DC_10_12,Tot_DC_13_14,Tot_DC_15_17,Tot_DC_18_20,Tot_DC_21_24,Tot_Tot
POA4350,888,730,409,245,288,94,35,2695,235,268,151,98,142,26,7,930,288,246,148,102,152,16,9,952,3574,3778,2016,1331,1678,289,116,12786,28,25,7,0,8,0,0,76,5017,5049,2734,1782,2265,429,163,17436,85,141,84,82,120,48,28,589,64,119,54,54,63,8,3,373,39,60,27,31,52,3,0,220,956,1291,777,536,716,104,45,4424,31,23,9,13,16,3,0,96,1179,1639,959,711,967,170,77,5701,6189,6695,3690,2498,3238,598,243,23138
POA4352,39,77,72,53,68,13,10,332,83,97,67,48,49,5,4,354,80,110,82,36,52,4,3,371,1449,1717,1011,627,750,126,43,5724,9,7,3,6,4,0,0,39,1659,2003,1237,772,927,152,63,6818,6,5,5,5,8,0,0,22,6,20,19,12,5,0,0,60,7,3,11,7,5,0,0,40,121,225,158,126,126,19,7,777,12,6,7,0,0,0,0,25,155,253,192,142,147,21,5,918,1813,2259,1429,912,1079,169,69,7736
POA4353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,15,16,0,8,0,0,55,0,0,0,0,0,0,0,0,9,22,13,0,8,0,0,55,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,9,14,28,18,0,10,0,0,70
POA4354,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,8,3,3,4,0,0,0,0,7,52,57,26,15,22,3,3,185,0,0,0,0,0,0,0,0,57,62,34,20,22,6,3,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,18,23,16,3,12,0,0,69,0,0,0,0,0,0,0,0,19,27,19,9,15,0,0,74,72,83,49,28,36,6,3,279
POA4355,4,3,7,3,0,0,0,16,5,3,0,0,0,0,0,7,6,0,0,0,3,0,0,9,103,110,53,27,36,3,3,345,0,0,0,0,0,0,0,0,114,119,63,33,39,3,3,379,0,0,0,0,0,0,0,6,3,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,32,40,35,14,11,3,0,133,0,0,0,0,0,0,0,4,39,46,41,16,16,3,0,153,153,166,100,52,55,6,3,528
POA4356,10,14,5,3,6,0,0,38,4,6,7,3,3,0,0,31,11,8,6,3,0,0,0,36,235,266,142,92,117,15,9,875,3,3,3,0,0,0,0,8,267,299,165,104,128,15,9,984,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,3,7,0,3,0,0,17,31,61,34,29,25,6,0,184,7,4,0,0,0,0,0,9,39,69,45,28,28,8,0,212,312,362,209,129,164,14,4,1193
POA4357,12,6,14,6,4,0,0,41,0,0,7,0,3,0,0,8,0,0,4,0,0,0,0,9,99,99,69,28,37,0,0,335,0,0,0,0,0,0,0,0,116,110,83,35,44,0,0,393,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,19,23,15,10,14,0,0,81,0,0,0,0,0,0,0,0,24,25,21,9,14,0,0,89,138,135,102,44,61,0,0,477
POA4358,0,3,3,0,0,0,0,5,0,0,0,0,5,0,0,15,9,9,0,0,4,0,0,21,129,129,75,39,41,10,5,427,0,0,0,0,0,0,0,0,140,139,77,39,49,10,5,461,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,5,3,0,0,0,3,0,0,10,27,22,11,17,8,3,0,94,3,0,0,0,0,0,0,3,37,24,11,15,8,3,3,108,176,166,88,58,60,8,6,572
POA4359,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,4,3,0,0,0,0,0,12,69,54,32,15,35,13,3,216,0,0,0,0,0,0,0,3,74,57,37,20,37,9,4,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,14,11,5,4,3,0,0,40,0,0,0,0,0,0,0,0,13,11,6,4,0,3,0,46,91,71,45,19,46,12,4,280
POA4360,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,4,6,3,0,0,0,0,0,11,20,40,19,5,8,0,0,99,0,0,0,0,0,0,0,0,29,41,19,9,12,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,14,0,0,0,0,0,0,0,4,0,6,3,0,8,0,0,16,34,47,26,8,18,3,0,130
POA4361,7,11,4,3,4,0,0,27,0,6,3,3,4,0,0,15,7,3,7,0,5,0,0,24,85,115,70,45,50,3,5,374,0,0,0,3,0,0,0,6,99,126,86,56,66,9,5,444,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,13,22,11,10,5,3,0,66,0,3,0,0,0,0,0,6,12,24,12,14,10,3,0,77,114,158,98,66,75,13,7,523
POA4362,4,9,0,0,0,0,0,15,6,3,4,3,3,0,0,21,3,4,0,0,3,0,0,7,91,102,57,45,49,3,0,355,0,0,0,0,0,0,0,0,104,117,67,51,62,5,0,408,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,9,0,0,3,0,0,0,0,9,20,30,11,6,14,3,0,83,0,0,0,0,0,0,0,0,24,36,14,10,12,3,0,99,134,152,79,64,75,7,0,502
POA4363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,21,26,23,6,14,0,0,94,0,0,0,0,0,0,0,0,24,30,23,6,14,3,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,3,0,0,0,15,0,0,0,0,0,0,0,0,5,4,3,3,3,0,0,13,26,32,21,11,18,3,0,119
POA4364,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,6,4,7,0,0,42,0,0,0,0,0,0,0,0,9,14,6,4,8,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,11,18,6,5,8,0,0,52
POA4365,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,14,18,9,5,6,0,0,54,0,0,0,0,0,0,0,0,14,21,11,5,9,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,11,17,28,13,10,12,0,0,76
POA4370,48,39,33,25,34,5,0,184,38,37,22,8,24,0,0,137,48,41,16,14,24,3,0,131,667,724,450,300,387,34,17,2572,3,4,0,4,3,0,0,13,803,839,526,352,469,38,17,3041,3,3,7,0,9,0,0,18,20,23,8,8,7,0,0,65,10,10,4,6,6,0,0,37,232,293,179,126,115,9,6,965,16,9,4,3,6,0,0,32,273,330,206,140,145,16,6,1119,1074,1172,729,492,613,53,20,4162
POA4371,0,0,0,0,3,0,0,3,3,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,33,34,16,14,17,0,0,118,0,0,0,0,0,0,0,0,37,34,19,14,25,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4,3,0,4,0,0,16,38,41,29,14,26,0,0,146
POA4372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,7,0,3,0,0,25,0,0,0,0,0,0,0,0,10,10,7,0,3,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,10,13,7,0,3,0,0,29
POA4373,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,26,47,21,18,22,0,0,122,0,0,0,0,0,0,0,0,26,46,21,20,21,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,13,11,10,4,3,0,0,38,0,0,0,0,0,0,0,0,9,8,10,4,3,0,0,46,37,60,31,23,31,0,0,181
POA4374,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,3,8,4,7,5,5,0,0,34,0,0,0,0,0,0,0,0,14,8,6,7,8,0,0,45,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,7,17,10,6,5,8,0,0,49
POA4375,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,3,0,0,0,0,20,0,0,0,0,0,0,0,0,10,3,7,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,3,0,0,9,0,0,0,0,0,0,0,0,3,6,0,3,3,0,0,11,10,7,4,9,5,0,0,34
POA4376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,4,11,6,5,6,0,0,36,0,0,0,0,0,0,0,0,7,9,9,8,8,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,4,6,16,13,8,8,0,0,47
POA4377,0,0,0,0,0,0,0,0,3,0,3,0,6,0,0,9,0,0,0,0,0,0,0,0,24,17,7,4,5,0,0,66,0,0,0,0,0,0,0,0,25,21,15,5,12,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,12,29,21,11,7,18,0,0,88
POA4378,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,23,22,15,17,7,0,0,84,0,0,0,0,0,0,0,0,26,28,16,14,10,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,7,0,0,0,0,0,0,0,0,4,3,3,0,5,0,0,15,29,28,17,17,13,0,0,103
POA4380,10,6,6,3,5,3,0,39,9,16,9,10,20,0,0,63,17,25,15,10,6,0,0,68,248,339,181,117,139,8,0,1031,0,0,0,3,0,0,0,3,290,383,213,141,168,11,0,1208,3,5,0,0,3,0,0,6,3,4,3,4,4,0,0,20,0,4,0,0,6,0,0,11,69,87,34,41,34,3,0,273,0,10,0,0,3,0,0,13,75,110,41,48,53,3,0,323,361,489,250,188,221,13,3,1534
POA4381,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,7,0,0,0,0,0,0,0,3,21,25,19,14,14,0,0,92,0,0,0,0,0,0,0,0,30,28,18,14,15,0,0,102,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,3,9,4,4,0,0,0,17,0,0,0,0,0,0,0,3,3,9,4,0,5,0,0,27,28,35,20,16,22,0,0,130
POA4382,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,12,3,25,19,11,12,0,3,81,0,0,0,0,0,0,0,3,5,29,19,10,12,0,3,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,3,0,0,9,0,0,0,0,0,0,0,0,7,4,0,0,3,0,0,9,12,37,25,16,21,0,3,101
POA4383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,16,26,12,17,11,0,0,85,0,0,0,0,0,0,0,0,16,32,12,12,16,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,3,0,3,0,0,24,0,0,0,0,0,0,0,6,11,11,8,3,4,0,0,35,25,40,18,18,18,0,0,120
POA4384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,3,0,0,0,11,0,0,0,0,0,0,0,0,0,8,7,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,3,0,0,0,12
POA4385,0,3,0,0,0,0,0,3,0,4,3,0,0,0,0,9,0,0,0,0,0,0,0,4,35,52,25,14,14,0,0,140,0,0,0,0,0,0,0,0,34,65,29,14,15,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,14,3,5,0,0,0,43,0,0,0,0,0,0,0,3,17,14,3,5,4,0,0,47,52,80,34,18,23,0,0,202
POA4387,3,3,0,0,0,0,0,8,3,0,3,0,0,0,0,7,3,0,3,3,5,0,0,14,42,48,28,11,8,0,0,141,0,0,0,0,0,0,0,0,51,50,31,15,10,3,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,11,11,7,10,9,0,0,52,0,0,0,0,0,0,0,0,15,17,10,6,9,0,0,60,61,68,45,20,16,3,0,221
POA4388,3,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,21,10,7,4,0,0,70,0,0,0,0,0,0,0,0,14,30,10,12,4,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,4,0,0,0,19,0,0,0,0,0,0,0,0,4,6,0,4,0,0,0,20,23,37,12,13,11,0,0,95
POA4390,15,19,8,7,8,0,0,67,0,9,5,3,3,0,0,17,20,8,3,3,5,0,0,37,351,369,192,91,109,9,3,1120,0,0,3,0,0,0,0,4,384,403,204,113,131,7,7,1247,0,0,0,0,0,0,0,3,4,6,0,0,0,0,0,11,0,0,0,0,3,0,0,7,49,85,46,30,32,0,0,242,0,0,0,0,0,0,0,9,54,94,48,34,42,3,0,275,442,496,259,144,169,8,6,1519
POA4400,3,3,0,0,0,0,0,11,8,3,0,0,0,0,0,15,5,6,3,3,3,0,3,26,110,107,50,27,41,7,3,345,0,0,0,0,0,0,0,0,128,125,61,32,48,6,6,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,15,3,12,0,0,70,0,0,0,0,0,0,0,0,19,25,15,3,12,0,0,78,149,142,78,36,55,6,6,473
POA4401,39,33,11,18,19,0,0,126,7,9,7,6,4,0,0,32,19,8,0,4,8,0,0,36,221,216,159,87,103,17,3,801,0,0,0,0,0,0,0,0,285,272,173,109,131,24,9,995,0,0,0,3,0,0,0,4,6,5,0,0,0,0,0,13,0,4,0,0,0,0,0,6,80,96,57,39,38,3,0,312,3,0,0,0,0,0,0,7,92,103,58,39,37,4,0,344,378,374,232,151,170,30,10,1344
POA4402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,7,3,0,0,0,38,0,0,0,0,0,0,0,0,5,15,7,3,3,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,14,9,22,17,4,3,0,0,50
POA4403,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,48,57,20,16,10,0,0,150,0,0,0,0,0,0,0,0,45,60,23,16,16,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,4,0,0,0,0,25,0,0,0,0,0,0,0,0,6,13,4,0,0,0,0,25,55,68,23,14,12,0,0,181
POA4404,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,31,32,24,11,7,0,0,109,0,0,0,0,0,0,0,0,38,40,21,9,11,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,38,40,21,9,10,0,0,126
POA4405,64,60,32,32,31,4,0,225,18,31,17,13,11,0,0,86,23,22,5,6,11,3,0,80,662,750,405,271,292,14,3,2394,0,9,6,0,0,0,0,15,769,872,465,312,350,20,6,2796,3,7,5,0,0,0,0,19,4,5,3,3,6,0,0,22,0,10,6,9,4,0,0,29,174,194,137,74,94,0,0,668,5,8,5,3,0,0,0,21,188,223,161,89,104,4,0,770,954,1093,627,405,456,29,5,3566
POA4406,0,3,3,5,0,0,0,13,0,9,3,0,3,0,0,12,4,3,0,0,0,0,0,12,62,69,45,23,26,3,0,225,0,0,0,0,0,0,0,0,64,82,51,32,30,3,0,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,16,11,3,3,0,0,46,0,0,0,0,0,0,0,4,13,19,11,3,3,0,0,48,80,102,59,34,32,3,0,306
POA4407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,15,13,15,8,10,0,0,65,0,0,0,0,0,0,0,0,15,15,15,8,15,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,13,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,15,17,25,16,9,15,0,0,87
POA4408,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,34,17,12,10,3,0,100,0,0,0,0,0,0,0,0,28,33,24,12,16,3,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,7,3,3,0,0,19,0,0,0,0,0,0,0,0,3,6,7,3,3,0,0,19,32,38,29,14,17,3,0,128
POA4410,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,29,44,23,16,20,0,0,136,0,0,0,0,0,0,0,5,33,45,28,18,20,3,3,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,5,3,4,0,0,31,0,0,0,0,0,0,0,0,8,9,5,5,4,0,0,37,45,58,31,20,25,3,3,185
POA4411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,21,25,8,3,3,0,0,55,0,0,0,0,0,0,0,0,25,25,5,3,3,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,3,0,0,0,0,13,0,0,0,0,0,0,0,0,10,3,3,0,0,0,0,16,27,29,9,4,3,0,0,73
POA4412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,0,3,7,0,0,35,0,0,0,0,0,0,0,0,10,15,0,3,7,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,12,3,3,7,0,0,42
POA4413,40,28,10,8,15,0,0,111,23,14,11,8,4,0,0,49,8,25,11,3,12,0,0,62,406,406,206,119,162,8,0,1314,4,0,0,4,3,0,0,7,481,474,246,143,192,15,0,1545,0,0,0,5,5,0,0,12,6,3,4,0,3,0,0,24,0,0,0,0,0,0,0,4,88,110,68,43,29,4,0,345,12,0,0,0,0,0,0,8,107,115,83,54,40,4,0,391,587,586,322,194,225,19,6,1942
POA4415,3,4,0,3,0,0,0,13,3,4,3,0,0,0,0,13,0,3,0,0,4,0,0,11,60,97,57,33,34,3,0,284,0,0,0,0,0,0,0,0,70,111,68,40,35,5,0,326,0,0,0,0,3,0,0,4,0,3,0,0,0,0,0,6,4,0,0,0,4,0,0,4,33,27,12,5,10,0,0,88,0,0,0,0,0,0,0,4,41,35,12,10,11,0,0,105,113,141,76,43,52,8,0,429
POA4416,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,21,23,15,3,6,0,0,72,0,0,0,0,0,0,0,7,27,31,18,7,11,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,27,32,18,7,11,0,0,86
POA4417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,40,46,23,4,8,0,0,113,0,0,0,0,0,0,0,0,43,46,23,4,8,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,4,0,0,0,19,0,0,0,0,0,0,0,0,6,7,0,4,0,0,0,22,46,54,19,5,5,0,0,139
POA4418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,3,0,0,0,21,0,0,0,0,0,0,0,0,9,4,5,3,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,5,3,0,0,0,22
POA4419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,8,34,34,14,6,6,0,0,100,0,0,0,0,0,0,0,3,41,35,18,9,6,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,4,0,0,0,0,15,0,0,0,0,0,0,0,0,7,5,4,0,0,0,0,15,49,43,20,9,4,0,0,129
POA4420,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,8,0,0,0,0,0,0,0,4,61,68,33,15,10,0,0,184,0,0,0,0,0,0,0,0,68,68,39,19,10,0,0,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,10,5,7,0,0,0,22,0,0,0,0,0,0,0,0,0,11,5,7,0,0,0,22,68,76,45,22,10,0,0,215
POA4421,4,3,4,0,0,0,0,18,3,3,3,0,3,0,0,15,7,3,0,0,0,0,0,19,43,70,37,12,21,0,0,188,0,0,0,0,0,0,0,0,60,82,42,16,25,3,0,232,0,0,0,0,0,0,0,4,0,0,0,3,3,0,0,9,0,0,0,0,0,0,0,3,35,42,14,11,11,0,0,113,4,0,3,0,3,0,0,9,39,42,20,16,19,0,0,133,103,128,67,33,44,3,0,367
POA4422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,10,29,42,18,0,3,0,0,86,0,0,0,0,0,0,0,0,34,46,18,0,3,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,32,48,16,0,3,0,0,102
POA4423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,16,10,0,0,0,0,39,0,0,0,0,0,0,0,0,15,16,10,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,20,17,10,0,0,0,0,47
POA4424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,27,13,6,5,0,0,0,59,0,0,0,0,0,0,0,0,27,13,3,7,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,27,13,7,7,0,0,0,63
POA4425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,14,0,8,4,0,0,32,0,0,0,0,0,0,0,0,13,14,3,10,4,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,10,0,0,0,0,0,0,0,3,4,9,3,0,0,0,0,18,16,24,6,7,4,0,0,53
