POA_CODE_2016,MOL_SAL_Oth_SOLSE_NWorNAA,MOL_SAL_Oth_SOLSE_Tot,MOL_SAL_Oth_NS,MOL_SAL_Oth_Tot,MOL_SAL_Tot_SEO,MOL_SAL_Tot_SOLSE_VWorW,MOL_SAL_Tot_SOLSE_NWorNAA,MOL_SAL_Tot_SOLSE_Tot,MOL_SAL_Tot_NS,MOL_SAL_Tot_Tot,MOL_Spanish_SEO,MOL_Spanish_SOLSE_VWorW,MOL_Spanish_SOLSE_NWorNAA,MOL_Spanish_SOLSE_Tot,MOL_Spanish_NS,MOL_Spanish_Tot,MOL_Tamil_SEO,MOL_Tamil_SOLSE_VWorW,MOL_Tamil_SOLSE_NWorNAA,MOL_Tamil_SOLSE_Tot,MOL_Tamil_NS,MOL_Tamil_Tot,MOL_Thai_SEO,MOL_Thai_SOLSE_VWorW,MOL_Thai_SOLSE_NWorNAA,MOL_Thai_SOLSE_Tot,MOL_Thai_NS,MOL_Thai_Tot,MOL_Turkish_SEO,MOL_Turkish_SOLSE_VWorW,MOL_Turkish_SOLSE_NWorNAA,MOL_Turkish_SOLSE_Tot,MOL_Turkish_NS,MOL_Turkish_Tot,MOL_Vietnamese_SEO,MOL_Vietnamese_SOLSE_VWorW,MOL_Vietnamese_SOLSE_NWorNAA,MOL_Vietnamese_SOLSE_Tot,MOL_Vietnamese_NS,MOL_Vietnamese_Tot,MOL_Oth_SEO,MOL_Oth_SOLSE_VWorW,MOL_Oth_SOLSE_NWorNAA,MOL_Oth_SOLSE_Tot,MOL_Oth_NS,MOL_Oth_Tot,MOL_Tot_SEO,MOL_Tot_SOLSE_VWorW,MOL_Tot_SOLSE_NWorNAA,MOL_Tot_SOLSE_Tot,MOL_Tot_NS,MOL_Tot_Tot,M_LSatH_NS_SEO,M_LSatH_NS_SOLSE_VWorW,M_LSatH_NS_SOLSE_NWorNAA,M_LSatH_NS_SOLSE_Tot,M_LSatH_NS_NS,M_LSatH_NS_Tot,M_Tot_SEO,M_Tot_SOLSE_VWorW,M_Tot_SOLSE_NWorNAA,M_Tot_SOLSE_Tot,M_Tot_NS,M_Tot_Tot,FSEO_SEO,FSEO_SOLSE_VWorW,FSEO_SOLSE_NWorNAA,FSEO_SOLSE_Tot,FSEO_NS,FSEO_Tot,FOL_Afrikaans_SEO,FOL_Afrikaans_SOLSE_VWorW,FOL_Afrikaans_SOLSE_NWorNAA,FOL_Afrikaans_SOLSE_Tot,FOL_Afrikaans_NS,FOL_Afrikaans_Tot,FOL_Arabic_SEO,FOL_Arabic_SOLSE_VWorW,FOL_Arabic_SOLSE_NWorNAA,FOL_Arabic_SOLSE_Tot,FOL_Arabic_NS,FOL_Arabic_Tot,FOL_AIndLng_SEO,FOL_AIndLng_SOLSE_VWorW,FOL_AIndLng_SOLSE_NWorNAA,FOL_AIndLng_SOLSE_Tot,FOL_AIndLng_NS,FOL_AIndLng_Tot,FOL_CL_Cantones_SEO,FOL_CL_Cantones_SOLSE_VWorW,FOL_CL_Cantones_SOLSE_NWorNAA,FOL_CL_Cantones_SOLSE_Tot,FOL_CL_Cantones_NS,FOL_CL_Cantones_Tot,FOL_CL_Mandarin_SEO,FOL_CL_Mandarin_SOLSE_VWorW,FOL_CL_Mandarin_SOLSE_NWorNAA,FOL_CL_Mandarin_SOLSE_Tot,FOL_CL_Mandarin_NS,FOL_CL_Mandarin_Tot,FOL_CL_Oth_SEO,FOL_CL_Oth_SOLSE_VWorW,FOL_CL_Oth_SOLSE_NWorNAA,FOL_CL_Oth_SOLSE_Tot,FOL_CL_Oth_NS,FOL_CL_Oth_Tot,FOL_CL_Tot_SEO,FOL_CL_Tot_SOLSE_VWorW,FOL_CL_Tot_SOLSE_NWorNAA,FOL_CL_Tot_SOLSE_Tot,FOL_CL_Tot_NS,FOL_CL_Tot_Tot,FOL_Croatian_SEO,FOL_Croatian_SOLSE_VWorW,FOL_Croatian_SOLSE_NWorNAA,FOL_Croatian_SOLSE_Tot,FOL_Croatian_NS,FOL_Croatian_Tot,FOL_Dutch_SEO,FOL_Dutch_SOLSE_VWorW,FOL_Dutch_SOLSE_NWorNAA,FOL_Dutch_SOLSE_Tot,FOL_Dutch_NS,FOL_Dutch_Tot,FOL_French_SEO,FOL_French_SOLSE_VWorW,FOL_French_SOLSE_NWorNAA,FOL_French_SOLSE_Tot,FOL_French_NS,FOL_French_Tot,FOL_German_SEO,FOL_German_SOLSE_VWorW,FOL_German_SOLSE_NWorNAA,FOL_German_SOLSE_Tot,FOL_German_NS,FOL_German_Tot,FOL_Greek_SEO,FOL_Greek_SOLSE_VWorW,FOL_Greek_SOLSE_NWorNAA,FOL_Greek_SOLSE_Tot,FOL_Greek_NS,FOL_Greek_Tot,FOL_IAL_Bengali_SEO,FOL_IAL_Bengali_SOLSE_VWorW,FOL_IAL_Bengali_SOLSE_NWorNAA,FOL_IAL_Bengali_SOLSE_Tot,FOL_IAL_Bengali_NS,FOL_IAL_Bengali_Tot,FOL_IAL_Hindi_SEO,FOL_IAL_Hindi_SOLSE_VWorW,FOL_IAL_Hindi_SOLSE_NWorNAA,FOL_IAL_Hindi_SOLSE_Tot,FOL_IAL_Hindi_NS,FOL_IAL_Hindi_Tot,FOL_IAL_Punjabi_SEO,FOL_IAL_Punjabi_SOLSE_VWorW,FOL_IAL_Punjabi_SOLSE_NWorNAA,FOL_IAL_Punjabi_SOLSE_Tot,FOL_IAL_Punjabi_NS,FOL_IAL_Punjabi_Tot,FOL_IAL_Sinhalese_SEO,FOL_IAL_Sinhalese_SOLSE_VWorW,FOL_IAL_Sinhale_SOLSE_NWorNAA,FOL_IAL_Sinhalese_SOLSE_Tot,FOL_IAL_Sinhalese_NS,FOL_IAL_Sinhalese_Tot,FOL_IAL_Urdu_SEO,FOL_IAL_Urdu_SOLSE_VWorW,FOL_IAL_Urdu_SOLSE_NWorNAA,FOL_IAL_Urdu_SOLSE_Tot,FOL_IAL_Urdu_NS,FOL_IAL_Urdu_Tot,FOL_IAL_Oth_SEO,FOL_IAL_Oth_SOLSE_VWorW,FOL_IAL_Oth_SOLSE_NWorNAA,FOL_IAL_Oth_SOLSE_Tot,FOL_IAL_Oth_NS,FOL_IAL_Oth_Tot,FOL_IAL_Tot_SEO,FOL_IAL_Tot_SOLSE_VWorW,FOL_IAL_Tot_SOLSE_NWorNAA,FOL_IAL_Tot_SOLSE_Tot,FOL_IAL_Tot_NS,FOL_IAL_Tot_Tot,FOL_Italian_SEO,FOL_Italian_SOLSE_VWorW,FOL_Italian_SOLSE_NWorNAA,FOL_Italian_SOLSE_Tot,FOL_Italian_NS,FOL_Italian_Tot,FOL_Japanese_SEO,FOL_Japanese_SOLSE_VWorW,FOL_Japanese_SOLSE_NWorNAA,FOL_Japanese_SOLSE_Tot,FOL_Japanese_NS,FOL_Japanese_Tot,FOL_Korean_SEO,FOL_Korean_SOLSE_VWorW,FOL_Korean_SOLSE_NWorNAA,FOL_Korean_SOLSE_Tot
POA2488,0,0,0,0,..,8,0,8,0,8,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,0,0,0,..,0,0,0,0,0,..,6,3,10,0,10,..,57,3,63,8,71,..,3,0,3,112,119,1442,59,3,64,122,1627,1440,..,..,..,..,1440,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,0,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,8,0,7,0,10,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,6,0,6,0,6,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,8,0,5,0,5,..,10,0,15,0,15,..,0,0,0
POA2489,0,0,0,0,..,3,0,3,0,3,..,5,0,5,0,5,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,13,4,14,0,21,..,81,8,91,3,94,..,7,9,12,152,165,3244,91,17,103,150,3505,3553,..,..,..,..,3553,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,7,0,7,..,0,0,0,0,0,..,3,0,10,0,10,..,0,0,0,0,0,..,11,0,11,0,11,..,9,0,10,0,10,..,11,4,14,0,14,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,8,0,8,0,8,..,3,0,3,0,3,..,6,3,9,0,9,..,0,0,0
POA2490,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,4,0,4,..,0,0,0,25,25,297,4,0,3,25,322,304,..,..,..,..,304,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0
POA2500,8,59,0,59,..,169,21,187,0,188,..,144,16,162,0,162,..,68,0,68,0,68,..,56,22,76,0,80,..,96,15,113,0,113,..,153,41,192,0,192,..,559,145,701,5,712,..,4759,986,5743,36,5775,..,42,10,54,1392,1446,13318,4804,994,5799,1425,20541,13330,..,..,..,..,13330,..,15,0,15,0,15,..,345,146,488,3,493,..,0,0,0,0,0,..,97,28,127,0,127,..,594,195,789,8,794,..,62,42,102,0,102,..,757,266,1015,8,1025,..,55,15,73,0,69,..,43,0,42,0,42,..,38,3,45,0,42,..,57,3,64,6,67,..,242,58,303,3,304,..,38,3,42,0,42,..,64,3,68,0,68,..,16,0,16,0,16,..,48,3,49,0,49,..,32,4,40,0,40,..,51,3,51,0,51,..,250,21,265,0,265,..,269,34,300,4,307,..,44,12,54,0,54,..,59,22,86
POA2502,0,4,0,4,..,14,3,17,0,17,..,54,14,76,0,72,..,3,0,3,0,3,..,6,0,13,0,13,..,85,14,97,0,101,..,40,19,54,0,58,..,291,96,392,6,396,..,1643,460,2102,37,2141,..,16,3,22,397,418,3652,1659,468,2131,427,6207,3507,..,..,..,..,3507,..,5,0,5,0,5,..,230,74,303,4,309,..,0,0,0,0,0,..,4,0,4,0,4,..,14,6,19,0,19,..,0,0,0,0,0,..,15,6,22,0,22,..,39,17,52,0,54,..,7,0,7,0,7,..,3,0,9,0,5,..,19,0,22,0,22,..,56,38,88,0,87,..,3,0,3,0,3,..,3,3,7,0,7,..,0,0,0,0,0,..,0,3,3,0,3,..,3,0,4,0,4,..,0,0,0,0,0,..,12,9,19,0,19,..,223,108,328,7,335,..,0,0,0,0,0,..,3,3,3
POA2505,0,0,0,0,..,6,0,6,0,6,..,14,7,18,3,24,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,8,9,0,9,..,42,21,66,5,73,..,533,136,666,17,689,..,3,0,3,165,174,1693,539,136,678,184,2551,1627,..,..,..,..,1627,..,0,0,0,0,0,..,3,6,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,8,0,8,..,0,0,0,0,0,..,5,0,4,0,4,..,4,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,33,9,49,0,46,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,66,36,101,0,103,..,4,0,4,0,4,..,0,0,3
POA2506,0,0,0,0,..,13,0,13,0,19,..,33,3,42,0,42,..,0,0,0,0,0,..,3,0,3,0,3,..,12,3,16,0,16,..,43,10,57,0,57,..,118,23,136,0,143,..,623,103,731,8,740,..,11,0,11,184,195,2776,633,103,737,190,3706,2864,..,..,..,..,2864,..,0,0,0,0,0,..,91,29,117,0,117,..,0,0,0,0,0,..,8,0,7,0,7,..,30,3,34,0,33,..,0,0,0,0,0,..,34,3,41,0,38,..,11,3,16,0,16,..,9,0,9,0,9,..,3,0,3,0,3,..,28,0,28,0,26,..,16,0,13,4,16,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,4,..,47,3,53,0,53,..,3,0,3,0,3,..,3,3,6
POA2508,0,0,0,0,..,3,0,3,0,3,..,20,4,21,0,21,..,0,4,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,29,7,35,0,35,..,180,35,214,3,214,..,36,3,42,185,233,4100,219,40,260,188,4544,4005,..,..,..,..,4005,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,13,3,19,0,19,..,0,0,0,0,0,..,22,8,27,0,27,..,0,0,0,0,0,..,9,0,9,0,9,..,15,0,15,0,15,..,21,3,25,0,25,..,15,0,19,0,19,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,3,0,3,0,3,..,13,0,13,0,16,..,14,0,14,0,14,..,0,0,0
POA2515,0,0,0,0,..,3,0,3,0,3,..,23,0,29,0,29,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,3,9,0,9,..,50,0,54,3,56,..,251,21,266,4,275,..,12,0,12,229,242,4983,260,21,277,230,5496,4991,..,..,..,..,4991,..,5,0,5,0,5,..,11,0,9,0,9,..,3,0,3,0,3,..,5,0,5,0,5,..,11,0,14,0,14,..,3,0,3,0,3,..,25,0,27,0,27,..,0,0,0,0,0,..,19,0,15,0,15,..,14,3,17,0,17,..,32,0,28,0,28,..,8,0,8,0,11,..,0,0,0,0,0,..,8,0,8,0,8,..,3,0,3,0,3,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,17,0,17,0,17,..,24,0,28,0,28,..,12,0,12,0,12,..,4,0,7
POA2516,0,0,0,0,..,6,0,6,3,8,..,10,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,24,0,25,0,25,..,128,13,141,3,140,..,5,0,5,116,127,2702,131,13,142,126,2970,2805,..,..,..,..,2805,..,0,0,0,0,0,..,9,6,19,0,19,..,0,0,0,0,0,..,3,6,6,0,6,..,7,0,4,0,4,..,0,0,0,0,0,..,8,3,13,0,13,..,8,0,8,0,8,..,10,0,10,0,10,..,0,3,6,0,6,..,20,0,20,0,20,..,5,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,13,0,16,0,16,..,5,0,3,0,3,..,0,0,0
POA2517,0,3,0,3,..,12,4,14,0,14,..,19,3,23,0,23,..,4,0,4,0,4,..,7,0,5,0,5,..,0,0,0,0,0,..,20,8,25,0,25,..,59,17,75,0,71,..,350,52,402,3,412,..,14,0,14,265,277,5923,365,52,417,269,6615,6354,..,..,..,..,6354,..,18,0,18,0,18,..,17,0,23,0,23,..,0,0,0,0,0,..,4,4,8,0,8,..,12,3,14,0,14,..,0,0,3,0,3,..,17,10,26,0,26,..,7,0,11,0,11,..,17,0,17,0,17,..,12,0,12,0,12,..,34,0,35,0,36,..,17,3,21,0,21,..,4,0,4,0,4,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,6,0,6,..,9,0,9,0,9,..,24,0,28,0,28,..,42,3,47,0,53,..,4,0,9,0,9,..,8,0,7
POA2518,0,0,0,0,..,36,0,37,0,37,..,60,8,74,0,74,..,4,0,4,0,4,..,19,3,16,0,16,..,39,8,45,0,42,..,40,13,45,0,50,..,108,22,130,3,127,..,946,125,1072,14,1082,..,29,0,33,364,398,7735,978,125,1102,379,9213,8137,..,..,..,..,8137,..,3,0,3,0,3,..,80,11,95,0,95,..,8,0,8,0,8,..,9,14,22,0,27,..,34,10,42,0,42,..,5,0,5,0,5,..,51,25,76,0,75,..,24,4,35,0,35,..,32,0,27,0,27,..,19,0,19,0,19,..,34,0,34,0,34,..,50,16,64,0,69,..,0,0,0,0,0,..,11,3,12,0,12,..,7,0,7,0,7,..,5,0,5,0,5,..,5,0,7,0,7,..,8,0,8,0,8,..,40,3,44,0,44,..,217,47,265,3,271,..,13,3,11,0,11,..,9,8,11
POA2519,0,4,0,4,..,23,0,23,0,23,..,57,0,57,0,57,..,8,0,13,0,9,..,13,3,21,0,21,..,102,25,124,0,125,..,68,15,82,0,82,..,135,21,156,3,155,..,1414,232,1639,16,1659,..,16,0,17,359,375,6306,1430,236,1664,370,8344,6385,..,..,..,..,6385,..,5,0,5,0,5,..,85,42,121,0,125,..,0,0,0,0,0,..,34,10,46,0,46,..,165,46,212,0,212,..,15,3,20,0,20,..,207,65,271,0,271,..,31,3,40,0,40,..,12,0,12,0,12,..,20,4,21,0,21,..,24,0,24,0,24,..,61,16,75,3,80,..,4,0,4,0,4,..,20,0,20,4,20,..,3,3,8,0,8,..,9,0,9,0,9,..,7,0,7,0,7,..,22,0,24,0,24,..,69,5,70,4,71,..,296,66,368,3,367,..,7,0,12,0,12,..,8,0,7
POA2522,0,3,0,3,..,3,3,6,0,6,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,33,12,46,0,46,..,0,0,0,3,3,73,33,12,46,3,118,135,..,..,..,..,135,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,3,3,0,3,..,5,0,6,0,6,..,0,0,0,0,0,..,11,3,18,0,18,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
POA2525,0,3,0,3,..,16,0,16,0,16,..,27,9,35,0,35,..,3,0,3,0,3,..,6,0,6,0,6,..,22,3,25,0,25,..,7,3,9,0,9,..,114,8,122,0,127,..,897,125,1017,9,1030,..,8,0,11,210,222,4466,908,125,1033,221,5712,4465,..,..,..,..,4465,..,6,0,6,0,6,..,82,15,90,0,90,..,0,0,0,0,0,..,20,3,21,0,21,..,71,24,98,0,98,..,3,0,6,0,6,..,96,22,119,0,121,..,30,4,32,0,32,..,6,0,9,0,9,..,12,0,12,0,12,..,19,3,26,0,26,..,75,17,88,0,85,..,3,0,3,0,3,..,21,0,21,0,21,..,5,0,4,0,4,..,4,0,9,0,9,..,7,0,7,0,7,..,15,0,15,0,15,..,60,0,64,0,64,..,107,23,126,0,126,..,12,0,12,0,12,..,11,4,11
POA2526,0,3,0,3,..,24,0,24,0,24,..,66,5,71,3,74,..,4,0,4,0,4,..,10,0,12,0,12,..,14,3,18,0,18,..,12,3,10,0,10,..,124,18,144,3,149,..,1003,111,1112,44,1155,..,17,0,21,330,354,6089,1021,116,1133,376,7597,6300,..,..,..,..,6300,..,3,0,3,0,3,..,67,11,77,0,72,..,0,0,0,0,0,..,13,8,18,0,18,..,31,4,35,0,35,..,0,0,0,0,0,..,44,11,56,0,54,..,70,17,90,10,97,..,14,0,14,6,22,..,4,0,7,0,7,..,31,3,28,3,32,..,67,10,83,3,87,..,3,0,3,0,3,..,20,0,20,0,20,..,3,0,3,0,3,..,10,0,10,0,10,..,0,0,0,0,0,..,8,0,8,0,8,..,39,3,41,0,41,..,123,22,148,20,170,..,4,0,4,0,4,..,13,3,15
POA2527,0,6,0,6,..,24,0,24,0,25,..,71,9,79,0,79,..,0,0,0,0,0,..,6,0,6,0,6,..,4,0,4,0,4,..,8,11,21,0,21,..,76,23,99,0,105,..,503,69,571,5,576,..,18,4,26,419,445,9366,526,73,595,427,10383,9881,..,..,..,..,9881,..,4,0,5,0,5,..,9,0,14,0,15,..,0,0,0,0,0,..,5,4,9,0,9,..,20,7,22,0,22,..,3,0,3,0,3,..,22,15,36,0,36,..,6,0,6,0,10,..,17,0,18,0,18,..,14,0,14,0,14,..,46,3,52,0,52,..,26,3,26,0,29,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,3,0,3,0,3,..,7,3,13,0,15,..,0,0,0,0,0,..,20,3,23,0,23,..,51,0,53,0,57,..,5,3,5,0,5,..,3,0,3
POA2528,0,3,0,3,..,25,0,30,0,29,..,117,25,145,0,145,..,0,0,0,0,0,..,16,0,15,0,15,..,63,14,82,0,80,..,16,5,20,0,20,..,111,43,156,7,156,..,997,202,1197,17,1211,..,37,4,42,720,762,9718,1028,210,1237,743,11690,9991,..,..,..,..,9991,..,4,0,4,0,4,..,39,24,57,0,59,..,0,0,0,0,0,..,8,3,7,0,7,..,20,15,33,0,38,..,0,0,0,0,0,..,29,19,49,0,45,..,41,6,46,0,48,..,15,0,15,0,15,..,8,0,9,0,9,..,58,3,64,0,65,..,58,9,67,0,70,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,9,0,9,..,3,0,3,0,3,..,14,0,15,0,15,..,102,30,127,0,131,..,9,0,9,0,9,..,0,0,3
POA2529,0,6,0,6,..,30,0,29,0,29,..,117,22,135,0,135,..,0,0,0,0,0,..,11,5,18,0,18,..,56,8,69,0,69,..,33,3,37,0,37,..,163,29,186,10,194,..,1456,194,1647,16,1663,..,30,0,35,515,550,10546,1486,193,1675,535,12760,10855,..,..,..,..,10855,..,17,0,17,0,17,..,43,5,51,0,51,..,0,0,0,0,0,..,31,3,38,0,39,..,32,4,38,0,38,..,3,3,4,0,4,..,71,14,81,0,81,..,49,4,51,0,54,..,14,0,14,0,14,..,12,0,12,0,12,..,65,3,67,0,67,..,55,9,61,0,66,..,10,0,10,0,10,..,22,0,26,0,26,..,14,6,19,0,19,..,11,0,11,0,11,..,13,0,13,0,13,..,5,0,5,0,5,..,66,9,73,0,73,..,96,8,111,3,114,..,10,0,10,0,10,..,9,12,18
POA2530,0,6,0,6,..,48,5,50,0,50,..,105,5,110,0,110,..,13,0,13,0,13,..,3,0,3,0,3,..,28,4,29,0,29,..,24,7,35,0,35,..,152,28,187,6,188,..,1086,145,1227,17,1245,..,40,4,42,509,554,13781,1125,146,1267,530,15576,14469,..,..,..,..,14469,..,7,0,7,0,7,..,29,12,38,0,38,..,4,0,4,0,4,..,21,9,34,0,34,..,52,26,76,0,76,..,4,0,4,0,4,..,82,35,112,0,118,..,24,3,29,0,29,..,25,0,23,3,30,..,14,0,14,0,14,..,59,4,58,3,63,..,65,3,73,0,75,..,11,0,9,0,9,..,18,0,18,0,23,..,3,0,3,0,3,..,14,0,14,0,14,..,3,0,3,0,3,..,3,0,3,0,3,..,54,3,55,0,59,..,104,17,117,3,119,..,5,0,7,0,7,..,9,4,10
POA2533,0,4,0,4,..,3,0,7,0,7,..,22,0,22,0,20,..,0,0,0,0,0,..,9,3,12,0,12,..,3,0,3,0,3,..,0,0,0,0,0,..,44,13,55,5,57,..,294,36,332,3,336,..,16,0,16,385,401,6958,305,36,348,389,7689,7130,..,..,..,..,7130,..,9,0,9,0,9,..,7,0,7,0,7,..,0,0,0,0,0,..,8,3,17,0,17,..,15,3,19,0,19,..,3,0,4,0,4,..,29,10,40,0,40,..,7,0,7,0,7,..,13,0,18,0,18,..,20,0,20,0,20,..,39,0,39,0,39,..,17,0,22,0,22,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,31,3,37,0,39,..,4,0,4,0,4,..,4,0,4
POA2534,0,3,0,3,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,81,7,90,5,94,..,3,0,4,231,238,2446,84,4,96,235,2775,2577,..,..,..,..,2577,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,3,3,..,4,3,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,8,3,7,0,7,..,3,0,3,0,3,..,8,0,8,0,8,..,8,0,8,0,8,..,9,0,9,0,9,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,3,0,3,0,3,..,17,0,17,0,17,..,0,0,0,0,3,..,0,0,0
POA2535,0,0,0,0,..,3,0,3,0,3,..,4,0,8,0,8,..,0,0,0,0,0,..,0,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,14,0,14,0,14,..,89,5,95,0,100,..,9,0,9,222,233,3208,102,5,106,223,3543,3426,..,..,..,..,3426,..,3,0,3,0,3,..,4,0,4,0,4,..,0,0,0,0,0,..,0,5,3,0,3,..,4,0,4,0,4,..,0,0,0,0,0,..,7,5,12,0,12,..,0,0,0,0,0,..,5,0,5,0,5,..,8,0,8,0,8,..,12,3,12,0,12,..,3,0,4,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,9,0,9,..,10,0,10,0,10,..,0,0,0
POA2536,0,0,0,0,..,3,0,3,0,3,..,17,3,19,3,17,..,0,0,0,0,0,..,4,3,7,0,7,..,3,0,3,0,3,..,11,3,12,0,12,..,48,6,58,3,59,..,320,47,368,7,379,..,28,0,29,644,677,7552,349,47,398,653,8604,8034,..,..,..,..,8034,..,7,0,7,0,7,..,3,0,5,0,5,..,11,0,11,0,11,..,15,0,15,0,15,..,6,3,13,0,16,..,0,0,0,0,0,..,22,3,28,0,24,..,26,7,31,0,33,..,25,0,25,0,25,..,19,0,19,0,19,..,43,3,51,0,52,..,18,3,21,0,21,..,8,0,8,0,8,..,0,0,0,0,0,..,7,0,6,0,6,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,22,0,17,0,17,..,35,4,41,0,41,..,4,0,4,0,4,..,0,0,0
POA2537,0,3,0,3,..,3,0,3,0,3,..,7,0,6,0,6,..,0,0,0,0,0,..,0,0,4,0,4,..,0,0,3,0,3,..,5,3,11,0,11,..,34,8,36,0,36,..,143,19,164,0,165,..,14,0,15,389,405,5286,162,21,183,387,5855,5376,..,..,..,..,5376,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,7,0,7,..,4,0,4,0,4,..,9,0,9,0,9,..,0,0,0,0,0,..,6,0,6,0,6,..,15,0,12,0,12,..,8,0,8,0,8,..,12,0,12,0,12,..,28,0,26,0,26,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,3,0,3,0,3,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0
