POA_CODE_2016,Canada_Before_1946,Canada_1946_1955,Canada_1956_1965,Canada_1966_1975,Canada_1976_1985,Canada_1986_1995,Canada_1996_2005,Canada_2006_2010,Canada_2011,Canada_2012,Canada_2013,Canada_2014,Canada_2015,Canada_2016,Canada_Yr_arrival_NS,Canada_Tot,China_exc_SARs_Taiw_Bef_1946,China_exc_SARs_Taiwan_46_55,China_exc_SARs_Taiwan_56_65,China_exc_SARs_Taiwan_66_75,China_exc_SARs_Taiwan_76_85,China_exc_SARs_Taiwan_86_95,China_exc_SARs_Taiwan_96_05,China_exc_SARs_Taiwan_06_10,China_exc_SARs_Taiwan_2011,China_exc_SARs_Taiwan_2012,China_exc_SARs_Taiwan_2013,China_exc_SARs_Taiwan_2014,China_exc_SARs_Taiwan_2015,China_exc_SARs_Taiwan_2016,China_exc_SARs_Tawan_arr_ns,China_exc_SARs_Taiwan_Tot,Croatia_Before_1946,Croatia_1946_1955,Croatia_1956_1965,Croatia_1966_1975,Croatia_1976_1985,Croatia_1986_1995,Croatia_1996_2005,Croatia_2006_2010,Croatia_2011,Croatia_2012,Croatia_2013,Croatia_2014,Croatia_2015,Croatia_2016,Croatia_Yr_arrival_NS,Croatia_Tot,Egypt_Before_1946,Egypt_1946_1955,Egypt_1956_1965,Egypt_1966_1975,Egypt_1976_1985,Egypt_1986_1995,Egypt_1996_2005,Egypt_2006_2010,Egypt_2011,Egypt_2012,Egypt_2013,Egypt_2014,Egypt_2015,Egypt_2016,Egypt_Yr_arrival_NS,Egypt_Tot,Fiji_Before_1946,Fiji_1946_1955,Fiji_1956_1965,Fiji_1966_1975,Fiji_1976_1985,Fiji_1986_1995,Fiji_1996_2005,Fiji_2006_2010,Fiji_2011,Fiji_2012,Fiji_2013,Fiji_2014,Fiji_2015,Fiji_2016,Fiji_Yr_arrival_NS,Fiji_Tot,Germany_Before_1946,Germany_1946_1955,Germany_1956_1965,Germany_1966_1975,Germany_1976_1985,Germany_1986_1995,Germany_1996_2005,Germany_2006_2010,Germany_2011,Germany_2012,Germany_2013,Germany_2014,Germany_2015,Germany_2016,Germany_Yr_arrival_NS,Germany_Tot,Greece_Before_1946,Greece_1946_1955,Greece_1956_1965,Greece_1966_1975,Greece_1976_1985,Greece_1986_1995,Greece_1996_2005,Greece_2006_2010,Greece_2011,Greece_2012,Greece_2013,Greece_2014,Greece_2015,Greece_2016,Greece_Yr_arrival_NS,Greece_Tot,Hng_Kng_SAR_China_Bfre_1946,Hng_Kng_SAR_China_1946_1955,Hng_Kng_SAR_China_1956_1965,Hng_Kng_SAR_China_1966_1975,Hng_Kng_SAR_China_1976_1985,Hng_Kng_SAR_China_1986_1995,Hng_Kng_SAR_China_1996_2005,Hng_Kng_SAR_China_2006_2010,Hong_Kong_SAR_China_2011,Hong_Kong_SAR_China_2012,Hong_Kong_SAR_China_2013,Hong_Kong_SAR_China_2014,Hong_Kong_SAR_China_2015,Hong_Kong_SAR_China_2016,Hng_Kng_SAR_Chna_arrival_ns,Hong_Kong_SAR_China_Tot,India_Before_1946,India_1946_1955,India_1956_1965,India_1966_1975,India_1976_1985,India_1986_1995,India_1996_2005,India_2006_2010,India_2011,India_2012,India_2013,India_2014,India_2015,India_2016,India_Yr_arrival_NS,India_Tot,Indonesia_Before_1946,Indonesia_1946_1955,Indonesia_1956_1965,Indonesia_1966_1975,Indonesia_1976_1985,Indonesia_1986_1995,Indonesia_1996_2005,Indonesia_2006_2010,Indonesia_2011,Indonesia_2012,Indonesia_2013,Indonesia_2014,Indonesia_2015,Indonesia_2016,Indonesia_Yr_arrival_ns,Indonesia_Tot,Iran_Before_1946,Iran_1946_1955,Iran_1956_1965,Iran_1966_1975,Iran_1976_1985,Iran_1986_1995,Iran_1996_2005,Iran_2006_2010,Iran_2011,Iran_2012,Iran_2013,Iran_2014,Iran_2015,Iran_2016,Iran_Yr_arrival_NS,Iran_Tot,Iraq_Before_1946,Iraq_1946_1955,Iraq_1956_1965,Iraq_1966_1975,Iraq_1976_1985,Iraq_1986_1995,Iraq_1996_2005,Iraq_2006_2010,Iraq_2011,Iraq_2012,Iraq_2013,Iraq_2014,Iraq_2015,Iraq_2016,Iraq_Yr_arrival_NS,Iraq_Tot,Ireland_Before_1946,Ireland_1946_1955,Ireland_1956_1965,Ireland_1966_1975,Ireland_1976_1985,Ireland_1986_1995,Ireland_1996_2005,Ireland_2006_2010
POA2031,0,0,3,13,12,16,36,25,3,4,12,11,12,3,0,162,0,4,14,13,18,118,136,102,28,43,76,134,176,191,72,1132,0,4,6,9,0,0,3,0,0,0,0,0,0,0,0,22,0,7,21,12,3,0,0,4,0,0,0,0,0,0,5,57,0,0,0,9,17,28,8,10,0,0,5,0,0,0,0,81,11,23,26,20,19,17,46,47,15,10,9,8,14,9,8,281,3,28,97,20,6,4,3,0,0,0,3,0,3,3,5,173,0,0,5,18,32,54,19,8,3,9,10,3,11,3,3,174,0,0,4,33,21,26,32,49,14,31,30,33,33,44,11,362,0,0,4,10,14,26,58,25,0,3,13,7,9,6,0,177,0,0,0,0,5,8,11,10,3,3,8,3,3,3,0,70,0,0,3,11,8,3,8,3,0,0,3,0,0,0,0,32,0,4,10,28,22,54,155,334
POA2032,0,0,0,0,3,3,5,7,0,0,0,4,3,0,0,33,0,3,5,8,23,126,188,308,111,215,310,564,927,691,247,3724,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,7,0,6,8,22,0,7,3,0,0,0,0,0,0,0,3,46,0,0,0,0,7,4,11,4,0,0,0,4,3,0,3,32,0,9,6,3,3,8,4,6,3,0,0,3,6,7,0,59,5,79,183,60,13,4,0,0,4,0,0,5,0,0,13,367,0,0,4,19,36,49,47,27,9,23,25,22,21,12,13,302,0,0,0,8,6,15,38,57,3,19,25,21,27,46,7,269,0,0,0,4,53,98,144,93,22,20,32,30,51,60,13,635,0,0,0,0,3,8,4,6,4,10,12,17,12,9,3,78,0,0,0,6,0,3,7,5,0,0,0,3,0,0,0,26,0,0,0,7,3,10,33,41
POA2033,0,0,0,3,4,3,3,6,3,0,0,0,3,0,0,27,0,4,8,9,32,74,95,110,28,77,92,166,278,257,117,1336,0,3,3,3,0,0,5,0,0,0,0,0,0,0,0,15,0,12,3,7,0,0,0,0,0,0,6,0,0,0,0,32,0,0,0,3,3,4,10,0,0,0,4,0,0,0,0,29,0,3,4,3,3,4,7,11,0,0,3,5,0,3,0,50,3,37,74,30,5,0,0,3,0,0,0,3,0,0,3,165,0,0,0,5,33,41,32,19,5,9,6,13,10,10,3,191,0,0,0,3,10,13,20,27,3,7,9,17,26,17,5,162,0,0,0,8,24,58,87,64,8,11,32,28,16,27,6,375,0,0,0,0,5,3,5,13,3,3,8,20,7,0,0,69,0,0,0,0,0,5,0,3,0,0,5,3,0,0,0,17,0,0,0,3,0,13,21,39
POA2034,0,0,0,11,5,10,25,27,4,12,4,10,9,7,4,130,0,6,6,6,7,50,34,37,8,8,3,0,6,11,3,183,0,0,8,11,0,0,6,0,0,0,0,0,0,0,0,31,0,6,15,7,5,4,3,0,0,0,0,0,0,0,0,51,0,0,0,6,9,8,6,0,0,0,3,0,0,0,0,33,0,12,15,9,6,10,45,28,5,21,3,7,3,10,11,171,3,28,41,27,3,0,0,3,0,0,0,0,0,0,5,112,0,0,3,4,11,27,6,8,0,3,6,0,3,0,4,82,0,0,7,23,8,8,16,12,4,0,0,3,7,3,7,89,0,0,0,4,12,11,19,8,3,3,11,0,5,0,3,88,0,0,0,0,0,4,0,6,0,0,3,0,0,0,0,18,0,0,0,3,3,12,7,0,0,0,0,0,0,0,0,31,0,0,0,25,6,44,69,169
POA2035,0,0,0,9,4,4,17,19,11,13,7,5,0,3,0,91,3,8,30,33,75,271,276,253,77,101,146,254,328,195,97,2158,0,3,21,37,5,8,7,0,0,0,0,0,0,0,5,73,0,47,87,54,6,21,4,6,0,3,3,0,0,3,8,249,0,0,0,8,17,27,11,17,0,3,0,4,3,0,3,98,7,18,14,10,8,19,35,32,3,4,9,9,6,8,6,188,7,134,291,107,11,10,3,4,3,3,0,3,0,0,17,591,0,0,11,36,70,122,123,32,12,20,12,29,15,10,22,524,0,0,8,40,20,19,32,37,6,5,14,24,10,16,5,246,0,0,0,19,97,146,315,136,37,31,36,32,18,21,22,917,0,0,0,0,14,15,9,23,3,7,5,8,5,0,4,83,0,0,0,3,7,27,10,3,0,0,12,0,0,0,5,71,0,6,6,17,9,42,57,117
POA2036,0,0,0,5,11,7,16,12,0,0,5,0,3,0,4,71,0,9,11,16,58,204,173,171,22,27,40,74,119,72,79,1078,0,3,27,17,3,7,0,3,0,0,0,0,0,0,11,77,0,49,57,60,10,13,6,15,0,3,5,0,0,0,11,222,0,0,4,8,35,35,27,0,0,6,3,0,0,0,28,139,3,13,13,13,3,10,16,13,0,3,0,4,3,3,10,101,0,18,88,36,8,5,0,5,0,0,0,3,3,0,18,187,0,0,0,19,60,96,37,20,0,3,4,5,3,0,16,269,0,3,0,34,26,50,61,68,12,16,17,11,15,7,19,342,0,0,4,9,45,83,137,67,7,5,11,21,6,8,9,421,0,0,0,11,14,15,16,14,0,6,5,6,3,3,17,111,0,0,4,10,19,56,115,14,3,8,6,13,4,8,12,275,0,8,12,33,17,32,47,73
POA2037,0,0,3,3,9,9,10,15,7,6,6,8,8,7,3,91,0,0,3,9,21,51,96,117,34,29,55,107,214,160,44,935,0,0,0,4,0,0,0,0,0,3,3,0,0,0,0,20,0,7,3,3,0,3,3,3,3,0,0,0,0,0,0,28,0,0,0,5,13,16,4,3,0,0,0,0,0,0,0,40,3,9,10,5,10,3,15,20,4,8,5,3,9,7,4,121,0,13,18,12,3,0,0,0,0,0,0,0,0,0,0,51,0,0,3,13,13,26,15,12,5,4,11,3,8,3,3,106,0,0,0,7,3,11,27,22,4,3,11,29,16,7,3,145,0,0,0,4,10,9,19,19,0,3,7,3,0,5,0,92,0,0,0,4,7,3,9,3,0,7,4,4,7,0,0,47,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,7,9,4,14,23,22
POA2038,0,0,3,4,6,3,9,4,0,0,0,0,8,0,3,44,0,0,0,0,8,13,22,14,0,3,10,5,22,11,9,118,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,3,3,8,0,0,0,0,0,0,0,0,0,19,0,4,3,7,9,9,7,11,0,0,0,0,3,0,0,51,0,6,21,3,0,3,0,0,0,0,0,0,0,0,0,39,0,0,0,4,15,7,11,0,0,0,0,0,0,0,0,47,0,0,0,10,3,5,7,6,0,0,7,0,6,12,3,57,0,0,0,8,4,7,9,3,0,0,0,0,0,0,3,42,0,0,0,0,0,9,0,3,0,0,3,7,3,4,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,11,15,9
POA2039,0,0,0,10,6,4,13,7,3,3,0,3,3,0,0,56,0,3,0,6,0,23,28,10,11,3,0,0,3,3,0,95,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,13,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,6,4,6,0,0,0,0,0,0,0,0,0,24,0,11,3,5,7,0,10,3,3,3,0,4,3,3,0,54,0,0,23,13,3,3,3,3,0,0,0,0,0,0,0,45,0,0,3,3,8,7,3,0,0,0,3,0,0,0,0,36,0,0,0,7,10,16,13,11,0,0,3,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,17,0,0,0,3,0,3,0,0,3,3,0,3,0,0,0,20,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,3,3,0,12,31,31
POA2040,0,0,0,7,14,12,22,12,3,0,0,13,0,3,0,83,0,0,13,8,4,32,44,49,3,5,6,11,15,7,12,217,0,0,9,9,0,7,0,0,0,0,0,0,0,0,4,35,0,4,12,22,3,3,3,0,0,0,7,0,0,0,0,45,0,0,0,3,14,19,9,0,0,0,0,0,0,0,0,60,0,6,15,10,8,10,25,22,0,0,3,4,4,0,3,105,0,14,51,53,6,0,0,0,0,4,0,0,0,0,8,139,0,0,3,4,14,29,13,9,0,0,0,0,4,3,3,94,0,0,0,23,11,8,15,15,5,9,16,4,6,3,9,121,0,0,0,3,5,18,18,8,5,3,0,0,0,0,0,63,0,0,0,4,7,11,9,4,5,3,4,3,4,0,0,45,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,5,0,4,5,15,17,26,48,27
POA2041,0,0,7,4,13,8,12,3,3,3,3,3,3,0,0,62,0,5,0,0,3,28,26,32,6,0,3,3,4,0,3,122,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,10,0,0,3,3,3,3,0,0,0,0,0,0,0,0,0,14,0,0,0,3,6,11,0,0,0,0,0,0,0,0,0,23,3,17,6,4,18,12,20,12,0,0,0,4,6,7,0,113,0,3,26,4,3,0,0,0,0,0,0,0,0,0,0,42,0,0,4,0,10,14,4,0,0,7,0,0,0,0,0,41,0,6,0,6,4,12,17,11,0,0,7,7,3,4,10,85,0,0,0,3,3,4,3,0,0,0,0,0,0,0,0,21,0,0,0,3,0,3,5,4,0,0,0,0,0,3,0,27,0,0,0,0,4,0,0,3,0,0,3,0,0,0,0,10,0,0,4,13,22,42,57,40
POA2042,0,0,0,8,12,5,19,14,0,0,6,7,15,10,0,104,0,0,6,8,17,53,52,40,5,10,33,38,65,46,9,390,0,0,3,19,0,3,0,0,0,0,0,0,0,0,3,23,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,5,9,14,4,0,0,0,0,0,0,0,0,40,0,10,8,5,6,12,23,14,7,3,8,0,6,7,7,120,0,9,98,43,3,0,3,3,0,0,0,0,0,0,10,178,0,0,0,4,18,27,14,9,7,3,4,3,10,9,5,106,0,0,0,9,10,21,16,12,0,0,9,12,11,11,3,111,0,0,0,0,6,4,14,8,3,0,3,0,7,11,0,78,0,0,0,3,3,0,3,12,3,4,7,0,3,0,3,42,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,5,12,3,26,33,28
POA2043,0,0,0,3,4,7,5,14,3,4,0,4,3,0,0,51,0,0,0,4,6,33,30,49,9,13,6,17,14,9,7,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,16,0,4,0,3,3,8,15,10,3,3,4,6,3,0,0,57,0,0,3,3,3,3,0,0,0,0,0,0,0,0,0,17,0,0,0,0,10,17,6,0,0,0,0,4,0,0,3,49,0,0,0,0,8,8,13,10,0,0,0,4,0,0,0,43,0,0,0,0,0,6,13,0,0,0,0,0,0,0,3,20,0,0,0,0,3,0,3,4,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,25,24
POA2044,0,0,0,7,4,0,8,5,0,0,0,0,0,0,0,29,0,9,0,5,18,61,30,16,0,0,8,8,6,11,0,176,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,14,0,0,3,3,0,0,8,0,0,0,0,0,0,0,0,20,0,0,0,7,12,9,4,3,0,0,0,0,0,0,0,36,0,6,0,3,5,0,3,3,0,3,0,0,0,0,0,36,0,3,51,58,0,0,0,0,0,3,0,0,0,0,0,120,0,0,0,3,6,11,6,3,0,0,0,0,0,0,3,36,0,0,0,4,0,10,10,4,0,0,3,0,5,3,0,51,0,0,0,4,10,13,14,19,9,3,9,9,3,0,0,86,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,13,0,0,0,3,3,6,11,10
POA2045,0,0,0,3,0,0,3,0,3,0,0,0,0,3,0,15,0,0,0,0,0,25,14,11,3,3,0,4,11,3,6,75,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,11,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,5,0,6,3,0,0,0,0,0,0,0,0,0,11,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,8,0,14,24,15,3,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,10,8,3,0,0,0,0,0,0,0,0,24,0,0,0,0,3,10,3,4,0,0,0,0,0,0,5,25,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,7,9,0
POA2046,0,0,0,3,4,3,5,6,3,0,0,0,0,0,0,35,0,4,16,11,40,198,243,89,29,29,27,33,22,17,24,777,0,0,15,20,0,0,8,0,0,0,0,0,0,0,0,50,0,13,23,30,12,13,8,0,3,0,0,0,0,0,4,106,0,5,3,6,15,16,0,4,0,0,0,0,0,0,3,42,0,17,8,5,12,3,15,13,3,0,0,4,0,0,0,97,0,24,117,46,11,0,3,0,0,0,3,0,0,0,7,213,0,4,8,8,71,70,37,11,3,0,4,8,3,0,9,227,0,0,0,33,22,29,31,28,11,4,5,3,9,3,3,188,0,0,3,3,24,7,29,7,3,0,0,0,0,0,3,76,0,0,0,3,12,23,3,13,9,3,3,3,0,0,0,67,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,14,0,7,9,14,10,29,45,30
POA2047,0,0,0,3,4,4,4,5,0,0,0,0,0,0,0,21,0,4,9,11,8,68,54,34,0,19,3,6,7,3,4,222,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,19,0,7,6,18,6,10,0,0,0,0,0,0,5,0,3,64,0,0,0,0,11,6,7,3,0,0,0,0,0,0,0,32,0,13,4,3,6,10,12,10,3,3,0,7,3,0,0,71,0,10,89,27,3,0,0,4,0,0,0,0,0,0,0,135,0,0,3,6,21,21,14,3,0,0,0,0,0,0,3,79,0,0,0,10,15,25,18,11,0,3,0,5,5,4,4,104,0,0,0,3,8,3,5,7,0,0,0,3,0,0,0,32,0,0,0,0,4,14,0,3,0,0,3,0,0,0,0,28,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,5,7,0,14,17,25
POA2048,0,0,0,3,0,3,7,3,0,5,0,0,0,0,0,31,0,3,0,3,4,31,20,15,0,3,4,5,7,4,3,108,0,0,3,7,0,0,0,0,0,0,0,0,0,0,4,15,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,3,0,0,0,0,0,0,0,3,14,0,3,5,5,0,0,10,7,0,3,3,3,0,0,3,44,0,4,46,37,0,3,4,0,0,0,0,0,0,0,3,103,0,0,0,0,9,3,5,0,0,0,0,0,0,0,0,23,0,0,0,0,3,10,4,11,4,5,0,6,7,3,0,65,0,0,0,3,5,5,3,3,0,0,0,0,0,0,0,18,0,0,0,0,0,7,0,0,0,0,4,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,8,3,11,16
POA2049,0,0,0,9,7,4,8,5,0,7,0,4,3,0,0,48,0,0,3,0,3,58,28,24,8,8,10,10,10,9,10,185,0,0,0,5,0,3,3,0,0,0,0,0,0,0,0,22,0,6,3,5,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,3,8,18,3,5,0,0,0,0,0,0,0,35,0,8,6,3,6,3,8,6,0,3,3,5,0,0,0,53,0,16,56,43,6,0,0,0,0,0,0,0,0,0,4,120,0,0,0,0,3,5,9,4,0,0,0,0,5,3,0,33,0,0,3,10,0,6,8,8,0,3,3,3,5,4,0,63,0,0,0,3,3,11,9,3,0,0,4,0,3,3,0,41,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,8,0,3,0,7,4,13,18,7
POA2050,0,0,0,0,3,5,9,7,4,0,8,14,4,12,3,77,0,0,0,3,0,31,87,59,23,35,49,110,345,144,48,928,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,11,0,3,3,0,3,3,12,12,0,3,0,0,3,4,3,47,0,0,4,5,0,0,0,0,0,0,0,0,0,0,3,15,0,0,0,0,12,15,24,4,5,5,6,8,8,9,3,97,0,0,0,0,5,15,12,8,0,4,9,8,28,9,4,102,0,0,0,3,3,5,18,12,3,3,9,3,3,5,3,74,0,0,0,0,0,3,5,7,8,0,9,0,6,3,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,11,11,16
POA2052,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,29,41,21,36,84,139,216,122,42,729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,19,16,14,35,40,56,33,11,253,0,0,0,0,0,4,20,10,3,3,8,8,14,38,7,101,0,0,0,0,0,0,5,0,0,7,8,16,9,10,0,61,0,0,0,0,0,0,0,5,11,8,16,15,8,6,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2060,0,4,0,12,6,9,16,9,4,4,3,3,3,6,0,78,0,4,6,9,11,73,104,106,8,20,20,23,20,7,3,419,0,0,4,4,0,0,0,3,0,0,0,0,0,0,0,19,0,3,3,4,0,4,0,0,0,0,0,0,0,0,0,13,0,0,3,4,9,9,4,0,0,3,0,0,0,0,0,42,0,16,9,5,6,3,9,9,3,7,0,7,10,3,0,80,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,12,0,0,7,6,56,96,24,5,0,3,5,3,7,0,9,220,0,0,9,10,13,28,49,61,21,26,44,40,76,31,13,430,0,3,0,0,0,8,13,5,0,3,4,0,3,0,4,56,0,0,0,0,11,14,10,23,8,3,4,3,15,3,3,102,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,4,0,0,4,7,3,10,15,14
POA2061,0,0,0,3,0,6,13,13,0,0,3,0,7,0,0,50,4,3,3,3,17,78,59,19,3,3,13,3,10,0,9,224,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,5,0,0,0,0,0,4,0,3,0,18,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,12,0,7,0,3,3,0,0,0,12,0,3,4,6,3,4,48,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,11,0,0,3,9,23,26,17,5,4,0,0,9,4,4,7,107,0,0,0,3,9,21,16,17,4,9,16,8,9,3,3,130,3,0,0,0,7,3,9,0,0,0,0,3,3,3,0,32,0,0,0,0,5,7,3,5,4,3,3,0,3,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,11,4
POA2062,0,0,0,3,0,4,15,0,0,0,3,5,4,0,0,43,0,3,3,3,4,16,28,11,5,3,0,5,3,5,0,101,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,13,0,0,9,10,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,7,0,3,3,3,0,0,0,0,0,0,0,16,0,8,6,0,0,0,5,3,0,0,4,0,0,0,0,32,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,7,28,17,8,0,0,0,4,0,3,0,3,68,0,0,0,11,4,6,18,23,3,7,15,4,11,3,0,105,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,13,0,0,0,3,5,9,3,5,0,3,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,3,7,7,12,6
POA2063,0,3,0,0,3,0,5,4,0,0,0,0,7,5,3,36,0,0,3,3,18,62,42,24,3,6,10,4,4,0,3,190,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,4,0,3,8,7,0,0,0,0,0,0,0,0,0,0,0,18,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,11,0,3,3,3,5,7,5,0,0,0,0,0,3,0,0,34,0,6,10,3,0,0,0,0,0,0,0,0,0,0,0,17,0,0,3,12,28,34,7,10,4,3,3,7,0,3,0,120,0,0,0,3,6,3,0,3,0,0,0,5,0,0,0,32,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,9,0,0,0,6,8,0,0,0,0,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,10,4,7
POA2064,0,0,0,5,3,3,5,0,3,0,0,0,0,0,0,27,0,0,8,3,18,154,276,205,29,31,35,61,42,36,26,930,0,0,3,4,3,3,4,0,0,0,0,0,0,0,0,20,0,0,3,3,0,6,0,0,0,0,0,0,0,0,0,15,0,0,0,4,6,0,3,0,0,0,0,0,0,0,0,21,0,0,3,0,0,3,3,5,0,0,0,0,0,0,0,26,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,7,54,104,52,18,5,6,0,9,0,0,6,278,0,0,0,7,3,24,48,107,36,26,44,53,55,52,4,456,0,0,0,0,8,9,19,11,3,3,0,0,10,0,0,68,0,0,0,6,4,16,7,21,4,6,15,0,4,3,0,83,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,4,4,10,5
POA2065,0,0,3,8,16,17,25,13,4,3,4,7,13,0,8,124,4,13,11,8,41,248,336,256,35,45,49,42,46,24,47,1214,0,0,24,21,0,0,4,0,0,0,0,0,0,0,0,47,0,3,17,7,0,0,0,5,0,0,0,0,7,0,3,46,0,0,7,7,8,23,9,10,0,0,3,0,0,0,0,69,3,11,9,10,18,13,26,32,9,11,6,6,11,0,3,168,0,7,24,4,5,3,0,0,0,0,0,0,0,0,0,44,0,0,12,18,123,221,127,45,5,15,3,10,16,3,10,614,0,5,0,24,31,61,112,154,57,74,69,73,98,40,18,822,0,0,0,8,5,23,51,20,0,6,0,3,9,0,4,123,0,0,0,7,26,45,23,54,20,21,15,14,14,11,0,245,0,0,0,6,0,0,3,8,0,0,0,0,0,0,0,17,0,0,3,12,15,18,60,49
POA2066,0,0,4,10,16,19,31,14,7,3,3,3,7,3,0,124,0,3,23,16,48,269,362,325,49,56,60,48,61,25,40,1390,0,7,19,28,0,11,4,0,3,0,3,0,0,0,0,70,0,9,26,20,4,10,3,0,0,0,0,0,8,0,9,77,0,0,4,13,3,11,9,7,0,0,0,0,3,0,0,64,3,26,19,16,17,14,28,26,5,0,3,0,4,7,5,173,0,6,34,17,0,0,0,4,0,0,0,0,0,0,6,67,0,0,15,42,83,152,81,29,4,8,6,5,12,3,12,451,0,3,4,29,29,69,126,162,27,32,60,58,57,53,19,735,0,0,0,10,22,24,32,29,4,3,3,3,3,0,6,148,0,0,0,14,53,56,40,76,21,24,28,12,20,20,9,367,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,6,4,0,7,10,16,42,29,24
POA2067,0,0,0,5,10,7,12,10,4,3,0,3,10,9,0,75,5,14,27,39,98,603,1150,1027,235,299,319,451,494,299,227,5293,0,5,26,29,3,8,5,3,0,0,0,0,0,0,0,75,0,4,13,15,0,5,0,0,0,0,0,0,6,10,0,51,0,0,3,8,12,12,5,3,3,0,0,0,0,0,0,44,0,10,10,4,8,3,13,6,3,0,0,0,0,0,0,55,0,6,11,5,3,0,0,0,3,0,0,0,0,0,0,36,0,0,5,47,176,498,265,89,20,45,39,47,54,21,32,1341,0,3,4,21,22,35,81,132,59,69,70,101,133,119,29,884,3,0,5,17,20,47,142,78,19,14,21,32,23,17,11,435,0,0,3,11,26,37,38,28,6,16,13,9,13,0,7,204,0,0,0,3,3,4,3,3,0,0,0,0,0,0,0,22,0,3,5,6,7,8,13,11
