POA_CODE_2016,MSEO_SEO,MSEO_SOLSE_VWorW,MSEO_SOLSE_NWorNAA,MSEO_SOLSE_Tot,MSEO_NS,MSEO_Tot,MOL_Afrikaans_SEO,MOL_Afrikaans_SOLSE_VWorW,MOL_Afrikaans_SOLSE_NWorNAA,MOL_Afrikaans_SOLSE_Tot,MOL_Afrikaans_NS,MOL_Afrikaans_Tot,MOL_Arabic_SEO,MOL_Arabic_SOLSE_VWorW,MOL_Arabic_SOLSE_NWorNAA,MOL_Arabic_SOLSE_Tot,MOL_Arabic_NS,MOL_Arabic_Tot,MOL_AIndLng_SEO,MOL_AIndLng_SOLSE_VWorW,MOL_AIndLng_SOLSE_NWorNAA,MOL_AIndLng_SOLSE_Tot,MOL_AIndLng_NS,MOL_AIndLng_Tot,MOL_CL_Canton_SEO,MOL_CL_Canton_SOLSE_VWorW,MOL_CL_Canton_SOLSE_NWorNAA,MOL_CL_Canton_SOLSE_Tot,MOL_CL_Canton_NS,MOL_CL_Canton_Tot,MOL_CL_Mandarin_SEO,MOL_CL_Mandarin_SOLSE_VWorW,MOL_CL_Mandarin_SOLSE_NWorNAA,MOL_CL_Mandarin_SOLSE_Tot,MOL_CL_Mandarin_NS,MOL_CL_Mandarin_Tot,MOL_CL_Oth_SEO,MOL_CL_Oth_SOLSE_VWorW,MOL_CL_Oth_SOLSE_NWorNAA,MOL_CL_Oth_SOLSE_Tot,MOL_CL_Oth_NS,MOL_CL_Oth_Tot,MOL_CL_Tot_SEO,MOL_CL_Tot_SOLSE_VWorW,MOL_CL_Tot_SOLSE_NWorNAA,MOL_CL_Tot_SOLSE_Tot,MOL_CL_Tot_NS,MOL_CL_Tot_Tot,MOL_Croatian_SEO,MOL_Croatian_SOLSE_VWorW,MOL_Croatian_SOLSE_NWorNAA,MOL_Croatian_SOLSE_Tot,MOL_Croatian_NS,MOL_Croatian_Tot,MOL_Dutch_SEO,MOL_Dutch_SOLSE_VWorW,MOL_Dutch_SOLSE_NWorNAA,MOL_Dutch_SOLSE_Tot,MOL_Dutch_NS,MOL_Dutch_Tot,MOL_French_SEO,MOL_French_SOLSE_VWorW,MOL_French_SOLSE_NWorNAA,MOL_French_SOLSE_Tot,MOL_French_NS,MOL_French_Tot,MOL_German_SEO,MOL_German_SOLSE_VWorW,MOL_German_SOLSE_NWorNAA,MOL_German_SOLSE_Tot,MOL_German_NS,MOL_German_Tot,MOL_Greek_SEO,MOL_Greek_SOLSE_VWorW,MOL_Greek_SOLSE_NWorNAA,MOL_Greek_SOLSE_Tot,MOL_Greek_NS,MOL_Greek_Tot,MOL_IAL_Bengali_SEO,MOL_IAL_Bengali_SOLSE_VWorW,MOL_IAL_Bengali_SOLSE_NWorNAA,MOL_IAL_Bengali_SOLSE_Tot,MOL_IAL_Bengali_NS,MOL_IAL_Bengali_Tot,MOL_IAL_Hindi_SEO,MOL_IAL_Hindi_SOLSE_VWorW,MOL_IAL_Hindi_SOLSE_NWorNAA,MOL_IAL_Hindi_SOLSE_Tot,MOL_IAL_Hindi_NS,MOL_IAL_Hindi_Tot,MOL_IAL_Punjabi_SEO,MOL_IAL_Punjabi_SOLSE_VWorW,MOL_IAL_Punjabi_SOLSE_NWorNAA,MOL_IAL_Punjabi_SOLSE_Tot,MOL_IAL_Punjabi_NS,MOL_IAL_Punjabi_Tot,MOL_IAL_Sinhal_SEO,MOL_IAL_Sinhal_SOLSE_VWorW,MOL_IAL_Sinhal_SOLSE_NWorNAA,MOL_IAL_Sinhal_SOLSE_Tot,MOL_IAL_Sinhal_NS,MOL_IAL_Sinhal_Tot,MOL_IAL_Urdu_SEO,MOL_IAL_Urdu_SOLSE_VWorW,MOL_IAL_Urdu_SOLSE_NWorNAA,MOL_IAL_Urdu_SOLSE_Tot,MOL_IAL_Urdu_NS,MOL_IAL_Urdu_Tot,MOL_IAL_Oth_SEO,MOL_IAL_Oth_SOLSE_VWorW,MOL_IAL_Oth_SOLSE_NWorNAA,MOL_IAL_Oth_SOLSE_Tot,MOL_IAL_Oth_NS,MOL_IAL_Oth_Tot,MOL_IAL_Tot_SEO,MOL_IAL_Tot_SOLSE_VWorW,MOL_IAL_Tot_SOLSE_NWorNAA,MOL_IAL_Tot_SOLSE_Tot,MOL_IAL_Tot_NS,MOL_IAL_Tot_Tot,MOL_Italian_SEO,MOL_Italian_SOLSE_VWorW,MOL_Italian_SOLSE_NWorNAA,MOL_Italian_SOLSE_Tot,MOL_Italian_NS,MOL_Italian_Tot,MOL_Japan_SEO,MOL_Japan_SOLSE_VWorW,MOL_Japan_SOLSE_NWorNAA,MOL_Japan_SOLSE_Tot,MOL_Japan_NS,MOL_Japan_Tot,MOL_Korean_SEO,MOL_Korean_SOLSE_VWorW,MOL_Korean_SOLSE_NWorNAA,MOL_Korean_SOLSE_Tot,MOL_Korean_NS,MOL_Korean_Tot,MOL_Macedon_SEO,MOL_Macedon_SOLSE_VWorW,MOL_Macedon_SOLSE_NWorNAA,MOL_Macedon_SOLSE_Tot,MOL_Macedon_NS,MOL_Macedon_Tot,MOL_Maltese_SEO,MOL_Maltese_SOLSE_VWorW,MOL_Maltese_SOLSE_NWorNAA,MOL_Maltese_SOLSE_Tot,MOL_Maltese_NS,MOL_Maltese_Tot,MOL_Persian_ED_SEO,MOL_Persian_ED_SOLSE_VWorW,MOL_Persian_ED_SOLSE_NWorNAA,MOL_Persian_ED_SOLSE_Tot,MOL_Persian_ED_NS,MOL_Persian_ED_Tot,MOL_Polish_SEO,MOL_Polish_SOLSE_VWorW,MOL_Polish_SOLSE_NWorNAA,MOL_Polish_SOLSE_Tot,MOL_Polish_NS,MOL_Polish_Tot,MOL_Russian_SEO,MOL_Russian_SOLSE_VWorW,MOL_Russian_SOLSE_NWorNAA,MOL_Russian_SOLSE_Tot,MOL_Russian_NS,MOL_Russian_Tot,MOL_Samoan_SEO,MOL_Samoan_SOLSE_VWorW,MOL_Samoan_SOLSE_NWorNAA,MOL_Samoan_SOLSE_Tot,MOL_Samoan_NS,MOL_Samoan_Tot,MOL_Serbian_SEO,MOL_Serbian_SOLSE_VWorW,MOL_Serbian_SOLSE_NWorNAA,MOL_Serbian_SOLSE_Tot,MOL_Serbian_NS,MOL_Serbian_Tot,MOL_SAL_Filipin_SEO,MOL_SAL_Filipin_SOLSE_VWorW,MOL_SAL_Filipin_SOLSE_NWorNAA,MOL_SAL_Filipin_SOLSE_Tot,MOL_SAL_Filipin_NS,MOL_SAL_Filipin_Tot,MOL_SAL_Indon_SEO,MOL_SAL_Indon_SOLSE_VWorW,MOL_SAL_Indon_SOLSE_NWorNAA,MOL_SAL_Indon_SOLSE_Tot,MOL_SAL_Indon_NS,MOL_SAL_Indon_Tot,MOL_SAL_Tagalog_SEO,MOL_SAL_Tagalog_SOLSE_VWorW,MOL_SAL_Tagalog_SOLSE_NWorNAA,MOL_SAL_Tagalog_SOLSE_Tot,MOL_SAL_Tagalog_NS,MOL_SAL_Tagalog_Tot,MOL_SAL_Oth_SEO,MOL_SAL_Oth_SOLSE_VWorW
POA2265,2444,..,..,..,..,2444,..,18,0,18,0,18,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,9,0,9,0,9,..,3,0,6,3,9,..,0,0,3,0,3,..,5,3,9,0,9,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,34,4,31,0,31,..,0,0,0,0,0,..,4,0,4,0,4,..,3,0,3,0,3,..,0,0,0,0,0,..,0
POA2267,1274,..,..,..,..,1274,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,4,3,0,3,..,0,0,0,0,0,..,0,4,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0
POA2278,1234,..,..,..,..,1234,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0
POA2280,12130,..,..,..,..,12130,..,12,0,16,0,16,..,12,0,18,0,14,..,6,0,6,0,6,..,32,11,40,0,43,..,32,3,34,0,34,..,5,3,3,0,3,..,60,14,76,0,76,..,5,0,10,0,10,..,6,0,6,0,3,..,12,0,12,0,12,..,23,0,23,0,23,..,14,0,14,0,14,..,6,0,6,0,6,..,10,0,10,0,10,..,9,0,9,0,5,..,3,0,3,0,3,..,4,0,4,0,4,..,7,0,6,0,6,..,41,3,39,0,39,..,29,0,37,0,37,..,9,0,12,0,12,..,3,3,3,0,3,..,17,0,17,3,21,..,4,0,4,0,4,..,4,0,3,0,3,..,3,0,3,0,3,..,3,0,3,0,3,..,4,0,4,0,4,..,0,0,0,0,0,..,3,0,3,0,3,..,4,0,4,0,4,..,8,0,8,0,13,..,4
POA2281,6562,..,..,..,..,6562,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,7,0,7,..,14,5,21,0,21,..,0,0,0,0,0,..,19,6,23,0,23,..,4,0,4,0,4,..,3,0,3,0,3,..,4,0,6,0,6,..,6,0,6,0,6,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,9,0,9,..,3,0,3,0,3,..,0,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,0
POA2282,6480,..,..,..,..,6480,..,12,0,12,0,12,..,11,0,11,0,11,..,0,0,0,0,0,..,10,10,21,0,21,..,14,10,25,0,25,..,4,0,4,0,4,..,29,14,45,0,45,..,3,0,5,0,5,..,7,0,7,0,7,..,4,0,4,0,4,..,19,0,17,0,17,..,9,0,14,0,14,..,0,0,0,0,0,..,9,0,9,0,9,..,6,0,6,0,6,..,7,3,6,0,6,..,3,0,3,0,3,..,9,0,9,0,9,..,31,3,33,0,33,..,21,3,24,3,23,..,4,3,3,0,3,..,0,0,0,0,0,..,21,0,23,0,23,..,0,0,0,0,0,..,0,0,0,0,0,..,13,0,13,0,13,..,3,0,3,0,4,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,4,0,5,0,5,..,0,0,0,0,0,..,0
POA2283,10501,..,..,..,..,10501,..,13,0,13,0,13,..,7,0,14,0,14,..,0,0,0,0,0,..,10,4,15,0,15,..,22,4,26,0,26,..,0,0,0,0,0,..,28,13,36,0,36,..,13,0,13,0,13,..,21,0,21,0,21,..,10,0,10,0,10,..,13,0,13,0,13,..,9,0,9,0,9,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,22,0,24,0,24,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,6,0,6,..,7,0,9,0,9,..,7,0,7,0,7,..,4,0,4,0,4,..,0,0,3,0,3,..,0,0,0,0,0,..,8,0,8,0,8,..,0
POA2284,4766,..,..,..,..,4766,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,8,0,3,..,20,0,20,0,20,..,0,0,0,0,0,..,23,0,25,0,20,..,0,0,0,0,0,..,3,0,3,0,3,..,7,0,7,0,7,..,14,0,14,0,13,..,13,0,12,0,12,..,3,0,3,0,3,..,3,0,3,0,3,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,4,0,4,0,4,..,12,0,12,0,12,..,7,0,12,0,12,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,13,0,13,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,15,0,15,0,16,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,7,0,7,0,7,..,0
POA2285,13588,..,..,..,..,13588,..,4,0,4,0,4,..,27,0,22,0,26,..,3,0,3,0,3,..,19,7,24,0,24,..,35,8,39,0,39,..,0,0,0,0,0,..,54,15,66,0,66,..,19,0,22,0,22,..,6,0,7,0,7,..,6,0,6,0,6,..,24,0,25,0,25,..,24,0,26,0,26,..,11,3,18,0,18,..,44,0,44,0,44,..,9,3,14,0,14,..,23,0,23,0,23,..,23,3,27,0,28,..,20,3,19,0,19,..,138,14,152,0,152,..,38,3,42,0,46,..,12,0,12,0,12,..,12,6,22,0,22,..,36,4,42,0,42,..,0,0,0,0,0,..,6,0,8,0,8,..,34,3,36,0,36,..,8,0,8,0,8,..,35,0,36,0,36,..,6,0,8,0,8,..,3,0,3,0,3,..,8,4,10,0,10,..,18,0,18,0,18,..,6
POA2286,1798,..,..,..,..,1798,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0
POA2287,15075,..,..,..,..,15075,..,11,0,11,0,11,..,108,51,156,0,156,..,4,0,4,0,4,..,49,17,71,0,71,..,236,59,302,0,302,..,27,16,39,0,39,..,312,93,406,0,412,..,26,3,29,0,29,..,12,0,12,0,12,..,14,3,13,0,14,..,25,0,27,0,27,..,40,0,44,0,44,..,44,0,44,0,44,..,51,3,48,3,50,..,41,0,43,0,43,..,21,0,21,0,21,..,39,4,48,0,48,..,36,8,39,0,39,..,230,15,240,3,244,..,41,6,50,0,51,..,12,0,12,0,12,..,63,29,89,0,89,..,165,29,192,0,192,..,6,0,6,0,6,..,36,3,36,0,36,..,42,4,49,0,51,..,10,0,10,0,10,..,18,3,21,0,21,..,42,4,43,0,43,..,25,0,25,0,30,..,12,0,12,0,12,..,20,0,20,0,20,..,12
POA2289,8418,..,..,..,..,8418,..,11,0,11,0,11,..,11,0,10,0,10,..,0,0,0,0,0,..,22,3,23,0,24,..,31,3,31,0,31,..,0,0,0,0,0,..,51,8,59,0,63,..,6,0,12,0,12,..,6,0,6,0,12,..,21,0,21,0,24,..,28,0,28,0,28,..,48,5,57,0,57,..,3,0,3,0,3,..,11,0,15,0,14,..,7,0,9,0,9,..,7,0,7,0,7,..,7,0,7,0,7,..,19,0,19,0,19,..,55,3,58,0,58,..,56,5,59,0,62,..,8,0,13,0,13,..,6,6,15,0,15,..,107,15,124,0,124,..,3,0,3,0,3,..,3,0,6,0,6,..,12,0,12,0,12,..,3,0,5,0,5,..,3,0,3,0,3,..,9,3,13,0,13,..,7,0,7,0,7,..,11,0,11,0,11,..,11,0,11,0,12,..,5
POA2290,14646,..,..,..,..,14646,..,11,0,11,0,11,..,7,0,8,0,11,..,0,0,0,0,0,..,39,21,54,0,54,..,37,10,47,0,47,..,3,0,5,0,5,..,79,33,112,0,112,..,4,4,4,0,4,..,14,0,14,0,14,..,23,0,23,0,23,..,44,3,51,0,54,..,49,4,46,0,49,..,5,0,5,0,5,..,19,0,19,0,19,..,13,3,18,0,18,..,0,0,0,0,0,..,5,3,3,0,3,..,6,0,6,0,6,..,52,6,59,0,59,..,61,7,72,3,70,..,15,0,15,0,15,..,20,6,26,0,26,..,92,4,100,0,97,..,0,0,0,0,0,..,7,0,7,0,7,..,11,0,11,0,11,..,11,0,13,0,13,..,14,3,19,3,19,..,15,0,13,0,13,..,11,0,11,0,11,..,7,0,8,0,8,..,19,0,15,0,15,..,6
POA2291,6031,..,..,..,..,6031,..,3,0,3,0,3,..,3,0,4,0,4,..,4,0,4,0,4,..,7,3,10,0,10,..,12,4,13,0,13,..,0,0,0,0,0,..,18,3,27,0,27,..,5,0,5,0,5,..,7,0,7,0,7,..,12,0,12,0,12,..,13,0,13,0,13,..,44,0,50,0,51,..,3,0,3,0,3,..,3,0,3,0,3,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,20,0,20,0,20,..,29,5,38,0,38,..,3,0,3,0,3,..,0,0,0,0,0,..,18,4,17,0,17,..,0,0,0,0,0,..,0,0,0,0,0,..,12,0,12,0,12,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0
POA2292,1066,..,..,..,..,1066,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,3,0,4,0,4,..,3,0,7,0,7,..,0,0,0,0,0,..,11,3,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,7,0,7,0,7,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,20,0,20,0,20,..,3,0,3,0,3,..,0,0,0,0,0,..,26,0,27,0,27,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,3,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0
POA2293,1109,..,..,..,..,1109,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,7,0,7,0,7,..,0,0,0,0,0,..,10,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,4,0,4,0,4,..,8,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0
POA2294,866,..,..,..,..,866,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,5,0,5,..,0,0,0,0,0,..,3,3,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0
POA2295,2955,..,..,..,..,2955,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,5,0,5,..,0,0,0,0,0,..,7,0,8,0,8,..,0,0,0,0,0,..,4,0,4,0,4,..,3,0,3,0,3,..,10,0,10,0,10,..,6,0,10,0,10,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0
POA2296,788,..,..,..,..,788,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,12,0,12,0,12,..,4,0,4,0,4,..,8,0,8,0,8,..,0,0,0,0,0,..,0,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0
POA2297,717,..,..,..,..,717,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,0,..,0,0,0,0,0,..,3,0,4,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,6,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,4,3,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0
POA2298,3794,..,..,..,..,3794,..,7,0,7,0,7,..,17,0,18,0,18,..,0,0,0,0,0,..,15,4,18,0,18,..,33,15,46,0,51,..,3,0,3,0,3,..,51,17,67,0,68,..,13,3,19,0,19,..,3,0,3,0,3,..,10,0,10,0,10,..,3,0,3,0,3,..,20,7,22,0,22,..,12,0,12,0,12,..,8,0,8,0,8,..,14,0,14,0,14,..,8,0,9,0,9,..,15,0,11,0,11,..,15,3,18,0,18,..,64,6,68,0,68,..,21,0,24,0,24,..,5,0,3,0,3,..,7,0,7,0,7,..,10,0,17,0,17,..,0,0,0,0,0,..,15,3,16,0,16,..,7,0,7,0,7,..,0,0,0,0,0,..,14,0,14,0,14,..,5,0,8,0,8,..,3,0,3,0,3,..,4,0,4,0,4,..,4,0,4,0,4,..,3
POA2299,4169,..,..,..,..,4169,..,0,0,0,0,0,..,61,39,105,0,104,..,0,0,0,0,0,..,45,16,54,0,58,..,132,29,167,0,167,..,18,10,24,0,24,..,193,52,249,0,248,..,11,3,11,0,11,..,3,0,3,0,3,..,11,0,18,0,18,..,4,0,4,0,4,..,13,3,15,0,15,..,19,0,23,0,23,..,23,0,23,0,20,..,4,0,6,0,6,..,6,3,9,0,9,..,35,0,35,0,33,..,15,0,15,0,16,..,108,6,109,0,115,..,26,5,32,0,37,..,3,0,3,0,3,..,23,10,32,0,31,..,60,8,60,0,60,..,0,0,0,0,0,..,30,5,33,0,33,..,5,0,5,0,5,..,4,0,4,0,4,..,11,0,11,0,11,..,10,4,14,0,14,..,6,0,6,0,6,..,23,0,26,0,26,..,9,0,9,0,10,..,8
POA2300,4484,..,..,..,..,4484,..,8,0,8,0,8,..,20,6,22,0,22,..,0,0,0,0,0,..,8,3,10,0,10,..,35,0,36,0,36,..,0,0,0,0,0,..,39,3,44,0,44,..,5,0,5,0,5,..,4,0,4,0,4,..,23,0,24,0,30,..,20,0,24,0,22,..,16,0,16,0,16,..,8,0,8,0,8,..,4,0,4,0,4,..,3,0,3,0,3,..,0,0,0,0,0,..,4,0,4,0,4,..,4,0,4,0,4,..,34,0,34,0,34,..,13,3,17,0,21,..,5,0,5,0,5,..,8,3,15,0,15,..,9,0,9,0,9,..,0,0,0,0,0,..,11,4,16,0,16,..,10,0,10,0,10,..,3,0,3,0,3,..,0,0,0,0,0,..,4,0,4,0,4,..,3,0,3,0,3,..,0,0,0,0,0,..,4,0,4,0,4,..,0
POA2302,234,..,..,..,..,234,..,0,0,0,0,0,..,12,0,9,0,9,..,0,0,0,0,0,..,3,0,3,0,3,..,4,0,4,0,4,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0
POA2303,3735,..,..,..,..,3735,..,3,0,3,0,3,..,12,0,15,0,15,..,0,0,0,0,0,..,6,0,7,0,7,..,28,0,30,0,30,..,3,0,3,0,3,..,36,4,39,0,39,..,3,0,3,0,3,..,7,0,7,0,7,..,16,0,18,0,18,..,5,0,11,0,13,..,86,16,108,0,108,..,0,0,0,0,0,..,7,0,7,0,7,..,8,0,8,0,8,..,8,0,8,0,8,..,0,0,0,0,0,..,9,0,9,0,9,..,30,0,30,0,30,..,53,7,61,0,61,..,0,0,0,0,0,..,8,0,8,0,8,..,46,9,55,0,56,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,4,0,4,0,4,..,3,0,3,0,3,..,0,0,0,0,0,..,3
