LGA_NAME16	Ancestry	responses
Kalamunda (S)	Greek	197
Kalamunda (S)	Hungarian	149
Kalamunda (S)	Indian	1433
Kalamunda (S)	Irish	5702
Kalamunda (S)	Italian	3307
Kalamunda (S)	Korean	74
Kalamunda (S)	Lebanese	74
Kalamunda (S)	Macedonian	39
Kalamunda (S)	Maltese	106
Kalamunda (S)	Maori	672
Kalamunda (S)	NZ	869
Kalamunda (S)	(Other)	5223
Kalamunda (S)	Polish	503
Kalamunda (S)	Russian	145
Kalamunda (S)	Scottish	5576
Kalamunda (S)	Serbian	93
Kalamunda (S)	South African	498
Kalamunda (S)	Spanish	196
Kalamunda (S)	Sri Lankan	144
Kalamunda (S)	Turkish	52
Kalamunda (S)	Vietnamese	89
Kalamunda (S)	Welsh	548
Kalgoorlie/Boulder (C)		3243
Kalgoorlie/Boulder (C)	Australian	11058
Kalgoorlie/Boulder (C)	Australian Aboriginal	513
Kalgoorlie/Boulder (C)	Chinese	390
Kalgoorlie/Boulder (C)	Croatian	187
Kalgoorlie/Boulder (C)	Dutch	398
Kalgoorlie/Boulder (C)	English	10453
Kalgoorlie/Boulder (C)	Filipino	716
Kalgoorlie/Boulder (C)	French	133
Kalgoorlie/Boulder (C)	German	1156
Kalgoorlie/Boulder (C)	Greek	86
Kalgoorlie/Boulder (C)	Hungarian	33
Kalgoorlie/Boulder (C)	Indian	478
Kalgoorlie/Boulder (C)	Irish	2844
Kalgoorlie/Boulder (C)	Italian	1032
Kalgoorlie/Boulder (C)	Korean	30
Kalgoorlie/Boulder (C)	Lebanese	21
Kalgoorlie/Boulder (C)	Macedonian	19
Kalgoorlie/Boulder (C)	Maltese	37
Kalgoorlie/Boulder (C)	Maori	1096
Kalgoorlie/Boulder (C)	NZ	655
Kalgoorlie/Boulder (C)	(Other)	2507
Kalgoorlie/Boulder (C)	Polish	181
Kalgoorlie/Boulder (C)	Russian	55
Kalgoorlie/Boulder (C)	Scottish	2643
Kalgoorlie/Boulder (C)	Serbian	17
Kalgoorlie/Boulder (C)	South African	383
Kalgoorlie/Boulder (C)	Spanish	85
Kalgoorlie/Boulder (C)	Sri Lankan	40
Kalgoorlie/Boulder (C)	Turkish	27
Kalgoorlie/Boulder (C)	Vietnamese	40
Kalgoorlie/Boulder (C)	Welsh	214
Karratha (C)		2894
Karratha (C)	Australian	8665
Karratha (C)	Australian Aboriginal	770
Karratha (C)	Chinese	342
Karratha (C)	Croatian	81
Karratha (C)	Dutch	335
Karratha (C)	English	6571
Karratha (C)	Filipino	599
Karratha (C)	French	117
Karratha (C)	German	644
Karratha (C)	Greek	58
Karratha (C)	Hungarian	31
Karratha (C)	Indian	347
Karratha (C)	Irish	1616
Karratha (C)	Italian	512
Karratha (C)	Korean	22
Karratha (C)	Lebanese	10
Karratha (C)	Macedonian	35
Karratha (C)	Maltese	51
Karratha (C)	Maori	461
Karratha (C)	NZ	371
Karratha (C)	(Other)	1524
Karratha (C)	Polish	120
Karratha (C)	Russian	28
Karratha (C)	Scottish	1625
Karratha (C)	Serbian	19
Karratha (C)	South African	227
Karratha (C)	Spanish	85
Karratha (C)	Sri Lankan	51
Karratha (C)	Turkish	17
Karratha (C)	Vietnamese	35
Karratha (C)	Welsh	113
Katanning (S)		557
Katanning (S)	Australian	1559
Katanning (S)	Australian Aboriginal	46
Katanning (S)	Chinese	57
Katanning (S)	Croatian	6
Katanning (S)	Dutch	42
Katanning (S)	English	1248
Katanning (S)	Filipino	31
Katanning (S)	French	12
Katanning (S)	German	152
Katanning (S)	Greek	5
Katanning (S)	Indian	34
Katanning (S)	Irish	201
Katanning (S)	Italian	109
Katanning (S)	Korean	8
Katanning (S)	Maori	74
Katanning (S)	NZ	52
Katanning (S)	(Other)	738
Katanning (S)	Polish	16
Katanning (S)	Scottish	247
Katanning (S)	Serbian	7
Katanning (S)	South African	37
Katanning (S)	Spanish	9
Katanning (S)	Vietnamese	3
Katanning (S)	Welsh	16
Kellerberrin (S)		139
Kellerberrin (S)	Australian	592
Kellerberrin (S)	Australian Aboriginal	14
Kellerberrin (S)	Croatian	3
Kellerberrin (S)	Dutch	11
Kellerberrin (S)	English	468
Kellerberrin (S)	Filipino	8
Kellerberrin (S)	French	3
Kellerberrin (S)	German	28
Kellerberrin (S)	Greek	7
Kellerberrin (S)	Hungarian	3
Kellerberrin (S)	Indian	7
Kellerberrin (S)	Irish	89
Kellerberrin (S)	Italian	26
Kellerberrin (S)	NZ	18
Kellerberrin (S)	(Other)	34
Kellerberrin (S)	Polish	3
Kellerberrin (S)	Russian	3
Kellerberrin (S)	Scottish	102
Kellerberrin (S)	Spanish	3
Kellerberrin (S)	Welsh	14
Kent (S)		80
Kent (S)	Australian	246
Kent (S)	Chinese	3
Kent (S)	Croatian	9
Kent (S)	Dutch	5
Kent (S)	English	226
Kent (S)	German	26
Kent (S)	Irish	37
Kent (S)	Italian	18
Kent (S)	Maori	10
Kent (S)	NZ	4
Kent (S)	(Other)	10
Kent (S)	Russian	5
Kent (S)	Scottish	57
Kent (S)	Serbian	5
Kent (S)	South African	4
Kojonup (S)		196
Kojonup (S)	Australian	854
Kojonup (S)	Australian Aboriginal	11
Kojonup (S)	Croatian	3
Kojonup (S)	Dutch	19
Kojonup (S)	English	870
Kojonup (S)	Filipino	35
Kojonup (S)	French	10
Kojonup (S)	German	54
Kojonup (S)	Indian	6
Kojonup (S)	Irish	149
Kojonup (S)	Italian	97
Kojonup (S)	Maltese	3
Kojonup (S)	Maori	75
Kojonup (S)	NZ	36
Kojonup (S)	(Other)	45
Kojonup (S)	Polish	10
Kojonup (S)	Scottish	195
Kojonup (S)	South African	3
Kojonup (S)	Spanish	3
Kojonup (S)	Welsh	7
Kondinin (S)		78
Kondinin (S)	Australian	348
Kondinin (S)	Australian Aboriginal	6
Kondinin (S)	Croatian	7
Kondinin (S)	Dutch	11
Kondinin (S)	English	374
Kondinin (S)	Filipino	8
Kondinin (S)	German	26
Kondinin (S)	Hungarian	3
Kondinin (S)	Indian	4
Kondinin (S)	Irish	96
Kondinin (S)	Italian	21
Kondinin (S)	Maori	3
Kondinin (S)	NZ	15
Kondinin (S)	(Other)	46
Kondinin (S)	Polish	5
Kondinin (S)	Russian	3
Kondinin (S)	Scottish	87
Kondinin (S)	South African	6
Kondinin (S)	Welsh	8
Koorda (S)		28
Koorda (S)	Australian	197
Koorda (S)	Dutch	3
Koorda (S)	English	174
Koorda (S)	Filipino	3
Koorda (S)	French	3
Koorda (S)	German	21
Koorda (S)	Greek	3
Koorda (S)	Irish	47
Koorda (S)	Italian	14
Koorda (S)	NZ	5
Koorda (S)	(Other)	12
Koorda (S)	Polish	4
Koorda (S)	Scottish	47
Kulin (S)		54
Kulin (S)	Australian	390
Kulin (S)	Australian Aboriginal	3
Kulin (S)	Dutch	11
Kulin (S)	English	322
Kulin (S)	French	6
Kulin (S)	German	17
Kulin (S)	Irish	71
Kulin (S)	Italian	46
Kulin (S)	Maori	8
Kulin (S)	NZ	5
Kulin (S)	(Other)	9
Kulin (S)	Scottish	73
Kulin (S)	South African	3
Kulin (S)	Welsh	9
Kwinana (C)		3886
Kwinana (C)	Australian	11739
Kwinana (C)	Australian Aboriginal	131
Kwinana (C)	Chinese	950
Kwinana (C)	Croatian	218
Kwinana (C)	Dutch	666
Kwinana (C)	English	14367
Kwinana (C)	Filipino	1918
Kwinana (C)	French	191
Kwinana (C)	German	1109
Kwinana (C)	Greek	100
Kwinana (C)	Hungarian	30
Kwinana (C)	Indian	1573
Kwinana (C)	Irish	2726
Kwinana (C)	Italian	1309
Kwinana (C)	Korean	143
Kwinana (C)	Lebanese	28
Kwinana (C)	Macedonian	41
Kwinana (C)	Maltese	64
Kwinana (C)	Maori	1127
Kwinana (C)	NZ	647
Kwinana (C)	(Other)	4584
Kwinana (C)	Polish	231
Kwinana (C)	Russian	98
Kwinana (C)	Scottish	2956
Kwinana (C)	Serbian	176
Kwinana (C)	South African	427
Kwinana (C)	Spanish	330
Kwinana (C)	Sri Lankan	131
Kwinana (C)	Turkish	22
Kwinana (C)	Vietnamese	122
Kwinana (C)	Welsh	316
Lake Grace (S)		130
Lake Grace (S)	Australian	607
Lake Grace (S)	Australian Aboriginal	3
Lake Grace (S)	Chinese	9
Lake Grace (S)	Croatian	4
Lake Grace (S)	Dutch	25
Lake Grace (S)	English	522
Lake Grace (S)	Filipino	8
Lake Grace (S)	French	6
Lake Grace (S)	German	45
Lake Grace (S)	Greek	4
Lake Grace (S)	Indian	9
Lake Grace (S)	Irish	92
Lake Grace (S)	Italian	24
Lake Grace (S)	Korean	3
Lake Grace (S)	Lebanese	3
Lake Grace (S)	Maori	4
Lake Grace (S)	NZ	14
Lake Grace (S)	(Other)	37
Lake Grace (S)	Russian	3
Lake Grace (S)	Scottish	109
Lake Grace (S)	South African	9
Lake Grace (S)	Spanish	4
Lake Grace (S)	Welsh	8
Laverton (S)		216
Laverton (S)	Australian	298
Laverton (S)	Australian Aboriginal	235
Laverton (S)	Chinese	12
Laverton (S)	Dutch	16
Laverton (S)	English	292
Laverton (S)	Filipino	3
Laverton (S)	French	11
Laverton (S)	German	32
Laverton (S)	Greek	3
Laverton (S)	Hungarian	3
Laverton (S)	Indian	8
Laverton (S)	Irish	89
Laverton (S)	Italian	23
Laverton (S)	Korean	3
Laverton (S)	Maori	29
Laverton (S)	NZ	21
Laverton (S)	(Other)	68
Laverton (S)	Polish	4
Laverton (S)	Scottish	99
Laverton (S)	South African	7
Laverton (S)	Spanish	3
Laverton (S)	Welsh	3
Leonora (S)		330
Leonora (S)	Australian	489
Leonora (S)	Australian Aboriginal	55
Leonora (S)	Chinese	9
Leonora (S)	Croatian	6
Leonora (S)	Dutch	24
Leonora (S)	English	434
Leonora (S)	Filipino	18
Leonora (S)	German	44
Leonora (S)	Greek	5
Leonora (S)	Hungarian	3
Leonora (S)	Indian	8
Leonora (S)	Irish	87
Leonora (S)	Italian	29
Leonora (S)	Maori	35
Leonora (S)	NZ	27
Leonora (S)	(Other)	84
Leonora (S)	Polish	6
Leonora (S)	Russian	3
Leonora (S)	Scottish	86
Leonora (S)	Serbian	3
Leonora (S)	South African	7
Leonora (S)	Spanish	8
Leonora (S)	Vietnamese	4
Leonora (S)	Welsh	3
Mandurah (C)		5565
Mandurah (C)	Australian	28968
Mandurah (C)	Australian Aboriginal	210
Mandurah (C)	Chinese	756
Mandurah (C)	Croatian	305
Mandurah (C)	Dutch	1624
Mandurah (C)	English	38278
Mandurah (C)	Filipino	1008
Mandurah (C)	French	435
Mandurah (C)	German	2628
Mandurah (C)	Greek	242
Mandurah (C)	Hungarian	137
Mandurah (C)	Indian	752
Mandurah (C)	Irish	7930
Mandurah (C)	Italian	2491
Mandurah (C)	Korean	132
Mandurah (C)	Lebanese	27
Mandurah (C)	Macedonian	40
Mandurah (C)	Maltese	182
Mandurah (C)	Maori	1196
Mandurah (C)	NZ	1149
Mandurah (C)	(Other)	4803
Mandurah (C)	Polish	537
Mandurah (C)	Russian	180
Mandurah (C)	Scottish	8213
Mandurah (C)	Serbian	44
Mandurah (C)	South African	949
Mandurah (C)	Spanish	334
Mandurah (C)	Sri Lankan	105
Mandurah (C)	Turkish	17
Mandurah (C)	Vietnamese	95
Mandurah (C)	Welsh	917
Manjimup (S)		829
Manjimup (S)	Australian	3675
Manjimup (S)	Australian Aboriginal	35
Manjimup (S)	Chinese	41
Manjimup (S)	Croatian	52
Manjimup (S)	Dutch	173
Manjimup (S)	English	4045
Manjimup (S)	Filipino	62
Manjimup (S)	French	37
Manjimup (S)	German	299
Manjimup (S)	Greek	48
Manjimup (S)	Hungarian	8
Manjimup (S)	Indian	36
Manjimup (S)	Irish	786
Manjimup (S)	Italian	658
Manjimup (S)	Korean	3
Manjimup (S)	Lebanese	10
Manjimup (S)	Macedonian	180
Manjimup (S)	Maltese	9
Manjimup (S)	Maori	26
Manjimup (S)	NZ	75
Manjimup (S)	(Other)	424
Manjimup (S)	Polish	63
Manjimup (S)	Russian	10
Manjimup (S)	Scottish	938
Manjimup (S)	Serbian	4
Manjimup (S)	South African	14
Manjimup (S)	Spanish	19
Manjimup (S)	Sri Lankan	3
Manjimup (S)	Vietnamese	6
Manjimup (S)	Welsh	71
Meekatharra (S)		241
Meekatharra (S)	Australian	412
Meekatharra (S)	Australian Aboriginal	84
Meekatharra (S)	Chinese	15
Meekatharra (S)	Croatian	4
Meekatharra (S)	Dutch	10
Meekatharra (S)	English	276
Meekatharra (S)	Filipino	5
Meekatharra (S)	German	34
Meekatharra (S)	Greek	4
Meekatharra (S)	Indian	9
Meekatharra (S)	Irish	75
Meekatharra (S)	Italian	8
Meekatharra (S)	Maori	11
Meekatharra (S)	NZ	13
Meekatharra (S)	(Other)	45
Meekatharra (S)	Polish	7
Meekatharra (S)	Scottish	70
Meekatharra (S)	Serbian	3
Meekatharra (S)	South African	3
Meekatharra (S)	Spanish	5
Meekatharra (S)	Sri Lankan	5
Meekatharra (S)	Welsh	6
Melville (C)		4961
Melville (C)	Australian	27931
Melville (C)	Australian Aboriginal	89
Melville (C)	Chinese	10473
Melville (C)	Croatian	1133
Melville (C)	Dutch	1823
Melville (C)	English	35761
Melville (C)	Filipino	655
Melville (C)	French	786
Melville (C)	German	2925
Melville (C)	Greek	588
Melville (C)	Hungarian	242
Melville (C)	Indian	2748
Melville (C)	Irish	9862
Melville (C)	Italian	6249
Melville (C)	Korean	687
Melville (C)	Lebanese	217
Melville (C)	Macedonian	154
Melville (C)	Maltese	184
Melville (C)	Maori	266
Melville (C)	NZ	945
Melville (C)	(Other)	10251
Melville (C)	Polish	776
Melville (C)	Russian	273
Melville (C)	Scottish	9398
Melville (C)	Serbian	218
Melville (C)	South African	1104
Melville (C)	Spanish	524
Melville (C)	Sri Lankan	532
Melville (C)	Turkish	83
Melville (C)	Vietnamese	387
Melville (C)	Welsh	1000
Menzies (S)		52
Menzies (S)	Australian	107
Menzies (S)	Australian Aboriginal	184
Menzies (S)	Chinese	8
Menzies (S)	English	110
Menzies (S)	Filipino	6
Menzies (S)	German	11
Menzies (S)	Hungarian	3
Menzies (S)	Indian	3
Menzies (S)	Irish	23
Menzies (S)	Italian	12
Menzies (S)	Maori	7
Menzies (S)	NZ	3
Menzies (S)	(Other)	21
Menzies (S)	Polish	3
Menzies (S)	Scottish	29
Menzies (S)	South African	3
Merredin (S)		259
Merredin (S)	Australian	1557
Merredin (S)	Australian Aboriginal	31
Merredin (S)	Chinese	113
Merredin (S)	Croatian	9
Merredin (S)	Dutch	60
Merredin (S)	English	1341
Merredin (S)	Filipino	50
Merredin (S)	French	8
Merredin (S)	German	108
Merredin (S)	Greek	5
Merredin (S)	Hungarian	4
Merredin (S)	Indian	13
Merredin (S)	Irish	280
Merredin (S)	Italian	160
Merredin (S)	Maltese	3
Merredin (S)	Maori	37
Merredin (S)	NZ	44
Merredin (S)	(Other)	93
Merredin (S)	Polish	19
Merredin (S)	Russian	3
Merredin (S)	Scottish	282
Merredin (S)	South African	25
Merredin (S)	Spanish	7
Merredin (S)	Turkish	3
Merredin (S)	Welsh	20
Mingenew (S)		47
Mingenew (S)	Australian	202
Mingenew (S)	Dutch	5
Mingenew (S)	English	193
Mingenew (S)	Filipino	3
Mingenew (S)	French	4
Mingenew (S)	German	19
Mingenew (S)	Indian	3
Mingenew (S)	Irish	55
Mingenew (S)	Italian	10
Mingenew (S)	Maori	3
Mingenew (S)	(Other)	5
Mingenew (S)	Scottish	33
Mingenew (S)	Serbian	3
Mingenew (S)	Spanish	3
Mingenew (S)	Welsh	3
Moora (S)		241
Moora (S)	Australian	1127
Moora (S)	Australian Aboriginal	21
Moora (S)	Chinese	9
Moora (S)	Croatian	7
Moora (S)	Dutch	66
Moora (S)	English	1012
Moora (S)	Filipino	26
Moora (S)	French	8
Moora (S)	German	58
Moora (S)	Greek	6
Moora (S)	Hungarian	3
Moora (S)	Indian	6
Moora (S)	Irish	178
Moora (S)	Italian	52
Moora (S)	Lebanese	3
Moora (S)	Maori	18
Moora (S)	NZ	28
Moora (S)	(Other)	58
Moora (S)	Polish	6
Moora (S)	Scottish	263
Moora (S)	South African	10
Moora (S)	Spanish	10
Moora (S)	Welsh	12
Morawa (S)		66
Morawa (S)	Australian	350
Morawa (S)	Australian Aboriginal	30
Morawa (S)	Croatian	3
Morawa (S)	Dutch	5
Morawa (S)	English	279
Morawa (S)	French	4
Morawa (S)	German	19
Morawa (S)	Indian	17
Morawa (S)	Irish	67
Morawa (S)	Italian	15
Morawa (S)	Maori	5
Morawa (S)	NZ	12
Morawa (S)	(Other)	24
Morawa (S)	Polish	3
Morawa (S)	Scottish	87
Morawa (S)	Welsh	5
Mosman Park (T)		724
Mosman Park (T)	Australian	2722
Mosman Park (T)	Australian Aboriginal	12
Mosman Park (T)	Chinese	314
Mosman Park (T)	Croatian	73
Mosman Park (T)	Dutch	142
Mosman Park (T)	English	3577
Mosman Park (T)	Filipino	56
Mosman Park (T)	French	103
Mosman Park (T)	German	301
Mosman Park (T)	Greek	101
Mosman Park (T)	Hungarian	17
Mosman Park (T)	Indian	168
Mosman Park (T)	Irish	1080
Mosman Park (T)	Italian	341
Mosman Park (T)	Korean	24
Mosman Park (T)	Lebanese	4
Mosman Park (T)	Macedonian	11
Mosman Park (T)	Maltese	11
Mosman Park (T)	Maori	14
Mosman Park (T)	NZ	65
Mosman Park (T)	(Other)	882
Mosman Park (T)	Polish	81
Mosman Park (T)	Russian	32
Mosman Park (T)	Scottish	977
Mosman Park (T)	Serbian	11
Mosman Park (T)	South African	99
Mosman Park (T)	Spanish	58
Mosman Park (T)	Sri Lankan	24
Mosman Park (T)	Vietnamese	26
Mosman Park (T)	Welsh	86
Mount Magnet (S)		124
Mount Magnet (S)	Australian	201
Mount Magnet (S)	Australian Aboriginal	11
Mount Magnet (S)	Dutch	4
Mount Magnet (S)	English	101
Mount Magnet (S)	Filipino	5
Mount Magnet (S)	German	20
Mount Magnet (S)	Indian	3
Mount Magnet (S)	Irish	43
Mount Magnet (S)	Italian	4
Mount Magnet (S)	Maori	3
Mount Magnet (S)	NZ	6
Mount Magnet (S)	(Other)	24
Mount Magnet (S)	Polish	3
Mount Magnet (S)	Scottish	28
Mount Magnet (S)	Spanish	4
Mount Magnet (S)	Welsh	5
Mount Marshall (S)		46
Mount Marshall (S)	Australian	236
Mount Marshall (S)	Dutch	7
Mount Marshall (S)	English	236
Mount Marshall (S)	French	4
Mount Marshall (S)	German	24
Mount Marshall (S)	Irish	59
Mount Marshall (S)	Italian	11
Mount Marshall (S)	Maori	9
Mount Marshall (S)	NZ	4
Mount Marshall (S)	(Other)	11
Mount Marshall (S)	Polish	5
Mount Marshall (S)	Scottish	45
Mount Marshall (S)	Spanish	8
Mukinbudin (S)		42
Mukinbudin (S)	Australian	259
Mukinbudin (S)	Dutch	3
Mukinbudin (S)	English	264
Mukinbudin (S)	German	12
Mukinbudin (S)	Irish	53
Mukinbudin (S)	Italian	18
Mukinbudin (S)	Maori	9
Mukinbudin (S)	NZ	7
Mukinbudin (S)	(Other)	13
Mukinbudin (S)	Polish	3
Mukinbudin (S)	Scottish	66
Mukinbudin (S)	South African	6
Mukinbudin (S)	Welsh	3
Mundaring (S)		3939
Mundaring (S)	Australian	13501
Mundaring (S)	Australian Aboriginal	84
Mundaring (S)	Chinese	329
Mundaring (S)	Croatian	312
Mundaring (S)	Dutch	961
Mundaring (S)	English	17410
Mundaring (S)	Filipino	282
Mundaring (S)	French	245
Mundaring (S)	German	1397
Mundaring (S)	Greek	167
Mundaring (S)	Hungarian	81
Mundaring (S)	Indian	340
Mundaring (S)	Irish	3661
Mundaring (S)	Italian	1728
Mundaring (S)	Korean	12
Mundaring (S)	Lebanese	24
Mundaring (S)	Macedonian	38
Mundaring (S)	Maltese	58
Mundaring (S)	Maori	218
Mundaring (S)	NZ	529
Mundaring (S)	(Other)	2231
Mundaring (S)	Polish	421
Mundaring (S)	Russian	92
Mundaring (S)	Scottish	3969
Mundaring (S)	Serbian	41
Mundaring (S)	South African	250
Mundaring (S)	Spanish	97
Mundaring (S)	Sri Lankan	28
Mundaring (S)	Turkish	8
Mundaring (S)	Vietnamese	46
Mundaring (S)	Welsh	436
Murchison (S)		43
Murchison (S)	Australian	34
Murchison (S)	Australian Aboriginal	49
Murchison (S)	Dutch	7
Murchison (S)	English	27
Murchison (S)	German	8
Murchison (S)	Irish	3
Murchison (S)	(Other)	7
Murchison (S)	Scottish	7
Murchison (S)	South African	4
Murray (S)		1375
Murray (S)	Australian	6967
Murray (S)	Australian Aboriginal	46
Murray (S)	Chinese	71
Murray (S)	Croatian	60
Murray (S)	Dutch	287
Murray (S)	English	7889
Murray (S)	Filipino	92
Murray (S)	French	68
Murray (S)	German	538
Murray (S)	Greek	30
Murray (S)	Hungarian	13
Murray (S)	Indian	66
Murray (S)	Irish	1572
Murray (S)	Italian	552
Murray (S)	Korean	4
Murray (S)	Lebanese	3
Murray (S)	Macedonian	9
Murray (S)	Maltese	24
Murray (S)	Maori	113
Murray (S)	NZ	226
Murray (S)	(Other)	595
Murray (S)	Polish	75
Murray (S)	Russian	18
Murray (S)	Scottish	1669
Murray (S)	Serbian	3
Murray (S)	South African	68
Murray (S)	Spanish	48
Murray (S)	Sri Lankan	10
Murray (S)	Turkish	3
Murray (S)	Vietnamese	17
Murray (S)	Welsh	154
Nannup (S)		124
Nannup (S)	Australian	526
Nannup (S)	Chinese	9
Nannup (S)	Dutch	15
Nannup (S)	English	645
Nannup (S)	French	15
Nannup (S)	German	44
Nannup (S)	Hungarian	8
Nannup (S)	Indian	3
Nannup (S)	Irish	123
Nannup (S)	Italian	48
Nannup (S)	Macedonian	3
Nannup (S)	Maori	5
Nannup (S)	NZ	24
Nannup (S)	(Other)	46
Nannup (S)	Polish	9
Nannup (S)	Scottish	139
Nannup (S)	South African	3
Nannup (S)	Spanish	4
Nannup (S)	Welsh	10
Narembeen (S)		69
Narembeen (S)	Australian	370
Narembeen (S)	Dutch	8
Narembeen (S)	English	345
Narembeen (S)	Filipino	12
Narembeen (S)	French	4
Narembeen (S)	German	34
Narembeen (S)	Indian	7
Narembeen (S)	Irish	72
Narembeen (S)	Italian	34
Narembeen (S)	Korean	3
Narembeen (S)	Maori	9
Narembeen (S)	NZ	5
Narembeen (S)	(Other)	18
Narembeen (S)	Polish	3
Narembeen (S)	Russian	4
Narembeen (S)	Scottish	84
Narembeen (S)	Welsh	5
Narrogin (S)		576
Narrogin (S)	Australian	2353
Narrogin (S)	Australian Aboriginal	50
Narrogin (S)	Chinese	32
Narrogin (S)	Croatian	8
Narrogin (S)	Dutch	89
Narrogin (S)	English	2034
Narrogin (S)	Filipino	99
Narrogin (S)	French	21
Narrogin (S)	German	155
Narrogin (S)	Greek	10
Narrogin (S)	Indian	46
Narrogin (S)	Irish	421
Narrogin (S)	Italian	157
Narrogin (S)	Maori	37
Narrogin (S)	NZ	56
Narrogin (S)	(Other)	200
Narrogin (S)	Polish	72
Narrogin (S)	Russian	19
Narrogin (S)	Scottish	378
Narrogin (S)	Serbian	3
Narrogin (S)	South African	36
Narrogin (S)	Spanish	11
Narrogin (S)	Vietnamese	11
Narrogin (S)	Welsh	30
Nedlands (C)		993
Nedlands (C)	Australian	6666
Nedlands (C)	Australian Aboriginal	6
Nedlands (C)	Chinese	2202
Nedlands (C)	Croatian	150
Nedlands (C)	Dutch	364
Nedlands (C)	English	8270
Nedlands (C)	Filipino	55
Nedlands (C)	French	191
Nedlands (C)	German	747
Nedlands (C)	Greek	291
Nedlands (C)	Hungarian	59
Nedlands (C)	Indian	535
Nedlands (C)	Irish	2390
Nedlands (C)	Italian	843
Nedlands (C)	Korean	38
Nedlands (C)	Lebanese	37
Nedlands (C)	Macedonian	34
Nedlands (C)	Maltese	29
Nedlands (C)	Maori	20
Nedlands (C)	NZ	190
Nedlands (C)	(Other)	1933
Nedlands (C)	Polish	200
Nedlands (C)	Russian	80
Nedlands (C)	Scottish	2397
Nedlands (C)	Serbian	17
Nedlands (C)	South African	287
Nedlands (C)	Spanish	81
Nedlands (C)	Sri Lankan	136
Nedlands (C)	Turkish	8
Nedlands (C)	Vietnamese	88
Nedlands (C)	Welsh	216
Ngaanyatjarraku (S)		139
Ngaanyatjarraku (S)	Australian	79
Ngaanyatjarraku (S)	Australian Aboriginal	1292
Ngaanyatjarraku (S)	Dutch	3
Ngaanyatjarraku (S)	English	75
Ngaanyatjarraku (S)	Filipino	8
Ngaanyatjarraku (S)	German	8
Ngaanyatjarraku (S)	Irish	24
Ngaanyatjarraku (S)	Maori	13
Ngaanyatjarraku (S)	NZ	12
Ngaanyatjarraku (S)	(Other)	20
Ngaanyatjarraku (S)	Scottish	20
Ngaanyatjarraku (S)	Welsh	4
Northam (S)		1505
Northam (S)	Australian	4579
Northam (S)	Australian Aboriginal	92
Northam (S)	Chinese	50
Northam (S)	Croatian	32
Northam (S)	Dutch	191
Northam (S)	English	4337
Northam (S)	Filipino	210
Northam (S)	French	47
Northam (S)	German	349
Northam (S)	Greek	26
Northam (S)	Hungarian	13
Northam (S)	Indian	86
Northam (S)	Irish	871
Northam (S)	Italian	273
Northam (S)	Korean	3
Northam (S)	Lebanese	3
Northam (S)	Macedonian	13
Northam (S)	Maltese	13
Northam (S)	Maori	65
Northam (S)	NZ	128
Northam (S)	(Other)	446
Northam (S)	Polish	149
Northam (S)	Russian	16
Northam (S)	Scottish	985
Northam (S)	Serbian	22
Northam (S)	South African	31
Northam (S)	Spanish	23
Northam (S)	Sri Lankan	4
Northam (S)	Vietnamese	14
Northam (S)	Welsh	74
Northampton (S)		335
Northampton (S)	Australian	1520
Northampton (S)	Australian Aboriginal	30
Northampton (S)	Chinese	16
Northampton (S)	Croatian	5
Northampton (S)	Dutch	44
Northampton (S)	English	1425
Northampton (S)	Filipino	13
Northampton (S)	French	8
Northampton (S)	German	138
Northampton (S)	Greek	9
Northampton (S)	Hungarian	7
Northampton (S)	Indian	10
Northampton (S)	Irish	276
Northampton (S)	Italian	62
Northampton (S)	Maltese	3
Northampton (S)	Maori	14
Northampton (S)	NZ	22
Northampton (S)	(Other)	106
Northampton (S)	Polish	17
Northampton (S)	Russian	3
Northampton (S)	Scottish	311
Northampton (S)	South African	15
Northampton (S)	Spanish	24
Northampton (S)	Welsh	41
Nungarin (S)		19
Nungarin (S)	Australian	102
Nungarin (S)	Australian Aboriginal	4
Nungarin (S)	Croatian	4
Nungarin (S)	English	115
Nungarin (S)	French	5
Nungarin (S)	German	14
Nungarin (S)	Irish	27
Nungarin (S)	Italian	3
Nungarin (S)	Maori	3
Nungarin (S)	NZ	3
Nungarin (S)	(Other)	12
Nungarin (S)	Scottish	16
Peppermint Grove (S)		100
Peppermint Grove (S)	Australian	618
Peppermint Grove (S)	Chinese	56
Peppermint Grove (S)	Croatian	12
Peppermint Grove (S)	Dutch	24
Peppermint Grove (S)	English	676
Peppermint Grove (S)	Filipino	3
Peppermint Grove (S)	French	16
Peppermint Grove (S)	German	54
Peppermint Grove (S)	Greek	19
Peppermint Grove (S)	Hungarian	3
Peppermint Grove (S)	Indian	19
Peppermint Grove (S)	Irish	233
Peppermint Grove (S)	Italian	61
Peppermint Grove (S)	Maori	3
Peppermint Grove (S)	NZ	16
Peppermint Grove (S)	(Other)	129
Peppermint Grove (S)	Polish	19
Peppermint Grove (S)	Russian	4
Peppermint Grove (S)	Scottish	200
Peppermint Grove (S)	South African	40
Peppermint Grove (S)	Spanish	3
Peppermint Grove (S)	Sri Lankan	3
Peppermint Grove (S)	Welsh	11
Perenjori (S)		67
Perenjori (S)	Australian	267
Perenjori (S)	Australian Aboriginal	3
Perenjori (S)	Chinese	10
Perenjori (S)	Dutch	14
Perenjori (S)	English	266
Perenjori (S)	Filipino	3
