LGA_NAME16	Age	EnglishProficiency	SpeaksEnglishOnly	YearOfArrival.max	persons_born_overseas
Cockburn (C)	35-44	Speaks English well or very well	0	2011	201
Cockburn (C)	35-44	Speaks English well or very well	0	2012	284
Cockburn (C)	35-44	Speaks English well or very well	0	2013	196
Cockburn (C)	35-44	Speaks English well or very well	0	2014	127
Cockburn (C)	35-44	Speaks English well or very well	0	2015	111
Cockburn (C)	35-44	Speaks English well or very well	0	2016	37
Cockburn (C)	45-54				3
Cockburn (C)	45-54			2000	6
Cockburn (C)	45-54			2011	4
Cockburn (C)	45-54		0	2000	14
Cockburn (C)	45-54		0	2005	3
Cockburn (C)	45-54		0	2010	10
Cockburn (C)	45-54		0	2012	3
Cockburn (C)	45-54		1		50
Cockburn (C)	45-54		1	2000	2303
Cockburn (C)	45-54		1	2005	415
Cockburn (C)	45-54		1	2010	481
Cockburn (C)	45-54		1	2011	96
Cockburn (C)	45-54		1	2012	86
Cockburn (C)	45-54		1	2013	51
Cockburn (C)	45-54		1	2014	26
Cockburn (C)	45-54		1	2015	29
Cockburn (C)	45-54		1	2016	4
Cockburn (C)	45-54	Speaks English not well or not at all	0		18
Cockburn (C)	45-54	Speaks English not well or not at all	0	2000	78
Cockburn (C)	45-54	Speaks English not well or not at all	0	2005	37
Cockburn (C)	45-54	Speaks English not well or not at all	0	2010	93
Cockburn (C)	45-54	Speaks English not well or not at all	0	2011	5
Cockburn (C)	45-54	Speaks English not well or not at all	0	2012	22
Cockburn (C)	45-54	Speaks English not well or not at all	0	2013	7
Cockburn (C)	45-54	Speaks English not well or not at all	0	2014	8
Cockburn (C)	45-54	Speaks English not well or not at all	0	2015	9
Cockburn (C)	45-54	Speaks English not well or not at all	0	2016	5
Cockburn (C)	45-54	Speaks English well or very well	0		39
Cockburn (C)	45-54	Speaks English well or very well	0	2000	1067
Cockburn (C)	45-54	Speaks English well or very well	0	2005	266
Cockburn (C)	45-54	Speaks English well or very well	0	2010	575
Cockburn (C)	45-54	Speaks English well or very well	0	2011	69
Cockburn (C)	45-54	Speaks English well or very well	0	2012	84
Cockburn (C)	45-54	Speaks English well or very well	0	2013	54
Cockburn (C)	45-54	Speaks English well or very well	0	2014	27
Cockburn (C)	45-54	Speaks English well or very well	0	2015	27
Cockburn (C)	45-54	Speaks English well or very well	0	2016	10
Cockburn (C)	55-64			2000	3
Cockburn (C)	55-64		0	2000	7
Cockburn (C)	55-64		1		48
Cockburn (C)	55-64		1	2000	2492
Cockburn (C)	55-64		1	2005	160
Cockburn (C)	55-64		1	2010	135
Cockburn (C)	55-64		1	2011	37
Cockburn (C)	55-64		1	2012	25
Cockburn (C)	55-64		1	2013	24
Cockburn (C)	55-64		1	2014	17
Cockburn (C)	55-64		1	2015	18
Cockburn (C)	55-64		1	2016	4
Cockburn (C)	55-64	Speaks English not well or not at all	0		26
Cockburn (C)	55-64	Speaks English not well or not at all	0	2000	194
Cockburn (C)	55-64	Speaks English not well or not at all	0	2005	44
Cockburn (C)	55-64	Speaks English not well or not at all	0	2010	44
Cockburn (C)	55-64	Speaks English not well or not at all	0	2011	10
Cockburn (C)	55-64	Speaks English not well or not at all	0	2012	15
Cockburn (C)	55-64	Speaks English not well or not at all	0	2013	8
Cockburn (C)	55-64	Speaks English not well or not at all	0	2014	16
Cockburn (C)	55-64	Speaks English not well or not at all	0	2015	16
Cockburn (C)	55-64	Speaks English not well or not at all	0	2016	8
Cockburn (C)	55-64	Speaks English well or very well	0		27
Cockburn (C)	55-64	Speaks English well or very well	0	2000	1223
Cockburn (C)	55-64	Speaks English well or very well	0	2005	121
Cockburn (C)	55-64	Speaks English well or very well	0	2010	98
Cockburn (C)	55-64	Speaks English well or very well	0	2011	10
Cockburn (C)	55-64	Speaks English well or very well	0	2012	22
Cockburn (C)	55-64	Speaks English well or very well	0	2013	15
Cockburn (C)	55-64	Speaks English well or very well	0	2014	7
Cockburn (C)	55-64	Speaks English well or very well	0	2015	14
Cockburn (C)	55-64	Speaks English well or very well	0	2016	5
Cockburn (C)	65-74				4
Cockburn (C)	65-74			2000	5
Cockburn (C)	65-74		0		3
Cockburn (C)	65-74		0	2000	3
Cockburn (C)	65-74		1		33
Cockburn (C)	65-74		1	2000	1799
Cockburn (C)	65-74		1	2005	54
Cockburn (C)	65-74		1	2010	55
Cockburn (C)	65-74		1	2011	10
Cockburn (C)	65-74		1	2012	16
Cockburn (C)	65-74		1	2013	7
Cockburn (C)	65-74		1	2014	3
Cockburn (C)	65-74		1	2015	15
Cockburn (C)	65-74		1	2016	3
Cockburn (C)	65-74	Speaks English not well or not at all	0		15
Cockburn (C)	65-74	Speaks English not well or not at all	0	2000	276
Cockburn (C)	65-74	Speaks English not well or not at all	0	2005	23
Cockburn (C)	65-74	Speaks English not well or not at all	0	2010	11
Cockburn (C)	65-74	Speaks English not well or not at all	0	2011	3
Cockburn (C)	65-74	Speaks English not well or not at all	0	2012	3
Cockburn (C)	65-74	Speaks English not well or not at all	0	2013	10
Cockburn (C)	65-74	Speaks English not well or not at all	0	2014	3
Cockburn (C)	65-74	Speaks English not well or not at all	0	2015	6
Cockburn (C)	65-74	Speaks English not well or not at all	0	2016	8
Cockburn (C)	65-74	Speaks English well or very well	0		28
Cockburn (C)	65-74	Speaks English well or very well	0	2000	1019
Cockburn (C)	65-74	Speaks English well or very well	0	2005	25
Cockburn (C)	65-74	Speaks English well or very well	0	2010	19
Cockburn (C)	65-74	Speaks English well or very well	0	2013	5
Cockburn (C)	65-74	Speaks English well or very well	0	2014	8
Cockburn (C)	65-74	Speaks English well or very well	0	2015	3
Cockburn (C)	65-74	Speaks English well or very well	0	2016	5
Cockburn (C)	75-84				3
Cockburn (C)	75-84			2000	7
Cockburn (C)	75-84		0	2000	4
Cockburn (C)	75-84		1		25
Cockburn (C)	75-84		1	2000	822
Cockburn (C)	75-84		1	2005	37
Cockburn (C)	75-84		1	2010	30
Cockburn (C)	75-84		1	2011	3
Cockburn (C)	75-84		1	2012	3
Cockburn (C)	75-84		1	2013	3
Cockburn (C)	75-84		1	2014	5
Cockburn (C)	75-84	Speaks English not well or not at all	0		10
Cockburn (C)	75-84	Speaks English not well or not at all	0	2000	327
Cockburn (C)	75-84	Speaks English not well or not at all	0	2005	14
Cockburn (C)	75-84	Speaks English not well or not at all	0	2010	4
Cockburn (C)	75-84	Speaks English not well or not at all	0	2013	4
Cockburn (C)	75-84	Speaks English well or very well	0		19
Cockburn (C)	75-84	Speaks English well or very well	0	2000	528
Cockburn (C)	75-84	Speaks English well or very well	0	2005	8
Cockburn (C)	75-84	Speaks English well or very well	0	2010	8
Cockburn (C)	85+				4
Cockburn (C)	85+			2000	12
Cockburn (C)	85+		0	2000	5
Cockburn (C)	85+		1		19
Cockburn (C)	85+		1	2000	279
Cockburn (C)	85+		1	2005	7
Cockburn (C)	85+		1	2010	3
Cockburn (C)	85+		1	2015	3
Cockburn (C)	85+	Speaks English not well or not at all	0		4
Cockburn (C)	85+	Speaks English not well or not at all	0	2000	128
Cockburn (C)	85+	Speaks English not well or not at all	0	2005	6
Cockburn (C)	85+	Speaks English not well or not at all	0	2010	3
Cockburn (C)	85+	Speaks English well or very well	0		10
Cockburn (C)	85+	Speaks English well or very well	0	2000	132
Cockburn (C)	85+	Speaks English well or very well	0	2005	4
Collie (S)	0-14		1		3
Collie (S)	0-14		1	2005	3
Collie (S)	0-14		1	2010	16
Collie (S)	0-14		1	2012	4
Collie (S)	0-14	Speaks English well or very well	0	2010	3
Collie (S)	0-14	Speaks English well or very well	0	2013	4
Collie (S)	15-24		1	2005	7
Collie (S)	15-24		1	2010	16
Collie (S)	15-24	Speaks English well or very well	0		3
Collie (S)	15-24	Speaks English well or very well	0	2010	4
Collie (S)	25-34		1		3
Collie (S)	25-34		1	2000	16
Collie (S)	25-34		1	2005	7
Collie (S)	25-34		1	2010	14
Collie (S)	25-34		1	2013	6
Collie (S)	25-34		1	2016	3
Collie (S)	25-34	Speaks English not well or not at all	0	2014	3
Collie (S)	25-34	Speaks English well or very well	0	2000	3
Collie (S)	25-34	Speaks English well or very well	0	2005	6
Collie (S)	25-34	Speaks English well or very well	0	2010	8
Collie (S)	25-34	Speaks English well or very well	0	2011	4
Collie (S)	25-34	Speaks English well or very well	0	2012	3
Collie (S)	25-34	Speaks English well or very well	0	2013	3
Collie (S)	25-34	Speaks English well or very well	0	2014	3
Collie (S)	25-34	Speaks English well or very well	0	2015	3
Collie (S)	35-44		1		3
Collie (S)	35-44		1	2000	49
Collie (S)	35-44		1	2005	8
Collie (S)	35-44		1	2010	8
Collie (S)	35-44		1	2013	3
Collie (S)	35-44	Speaks English not well or not at all	0	2000	3
Collie (S)	35-44	Speaks English not well or not at all	0	2010	3
Collie (S)	35-44	Speaks English well or very well	0	2000	5
Collie (S)	35-44	Speaks English well or very well	0	2005	3
Collie (S)	35-44	Speaks English well or very well	0	2010	8
Collie (S)	35-44	Speaks English well or very well	0	2011	4
Collie (S)	35-44	Speaks English well or very well	0	2013	4
Collie (S)	35-44	Speaks English well or very well	0	2016	3
Collie (S)	45-54		1		9
Collie (S)	45-54		1	2000	124
Collie (S)	45-54		1	2005	15
Collie (S)	45-54		1	2010	12
Collie (S)	45-54		1	2012	6
Collie (S)	45-54	Speaks English not well or not at all	0	2000	4
Collie (S)	45-54	Speaks English well or very well	0	2000	3
Collie (S)	45-54	Speaks English well or very well	0	2005	6
Collie (S)	45-54	Speaks English well or very well	0	2010	5
Collie (S)	55-64		1		11
Collie (S)	55-64		1	2000	169
Collie (S)	55-64		1	2005	3
Collie (S)	55-64		1	2010	3
Collie (S)	55-64		1	2011	6
Collie (S)	55-64	Speaks English not well or not at all	0	2010	4
Collie (S)	55-64	Speaks English well or very well	0	2000	5
Collie (S)	65-74		1		4
Collie (S)	65-74		1	2000	159
Collie (S)	65-74		1	2010	4
Collie (S)	65-74		1	2012	3
Collie (S)	65-74		1	2016	3
Collie (S)	65-74	Speaks English well or very well	0	2000	26
Collie (S)	75-84		1		4
Collie (S)	75-84		1	2000	61
Collie (S)	75-84		1	2010	3
Collie (S)	75-84	Speaks English not well or not at all	0	2000	4
Collie (S)	75-84	Speaks English well or very well	0		3
Collie (S)	75-84	Speaks English well or very well	0	2000	25
Collie (S)	85+		1	2000	12
Collie (S)	85+	Speaks English well or very well	0	2000	7
Coolgardie (S)	0-14		1		4
Coolgardie (S)	0-14		1	2005	5
Coolgardie (S)	0-14		1	2010	21
Coolgardie (S)	0-14		1	2011	4
Coolgardie (S)	0-14		1	2014	3
Coolgardie (S)	0-14		1	2015	3
Coolgardie (S)	0-14	Speaks English well or very well	0	2010	5
Coolgardie (S)	0-14	Speaks English well or very well	0	2011	3
Coolgardie (S)	0-14	Speaks English well or very well	0	2013	3
Coolgardie (S)	15-24		1		4
Coolgardie (S)	15-24		1	2000	3
Coolgardie (S)	15-24		1	2005	6
Coolgardie (S)	15-24		1	2010	11
Coolgardie (S)	15-24		1	2011	8
Coolgardie (S)	15-24		1	2012	9
Coolgardie (S)	15-24		1	2015	8
Coolgardie (S)	15-24	Speaks English well or very well	0	2010	3
Coolgardie (S)	15-24	Speaks English well or very well	0	2016	4
Coolgardie (S)	25-34		1		9
Coolgardie (S)	25-34		1	2000	10
Coolgardie (S)	25-34		1	2005	15
Coolgardie (S)	25-34		1	2010	24
Coolgardie (S)	25-34		1	2011	7
Coolgardie (S)	25-34		1	2012	3
Coolgardie (S)	25-34		1	2014	5
Coolgardie (S)	25-34	Speaks English well or very well	0		5
Coolgardie (S)	25-34	Speaks English well or very well	0	2010	10
Coolgardie (S)	25-34	Speaks English well or very well	0	2011	8
Coolgardie (S)	35-44		1		4
Coolgardie (S)	35-44		1	2000	33
Coolgardie (S)	35-44		1	2005	11
Coolgardie (S)	35-44		1	2010	19
Coolgardie (S)	35-44		1	2011	3
Coolgardie (S)	35-44		1	2012	3
Coolgardie (S)	35-44		1	2014	3
Coolgardie (S)	35-44	Speaks English well or very well	0	2000	7
Coolgardie (S)	35-44	Speaks English well or very well	0	2005	5
Coolgardie (S)	35-44	Speaks English well or very well	0	2010	15
Coolgardie (S)	35-44	Speaks English well or very well	0	2011	3
Coolgardie (S)	35-44	Speaks English well or very well	0	2015	3
Coolgardie (S)	35-44	Speaks English well or very well	0	2016	3
Coolgardie (S)	45-54		1		3
Coolgardie (S)	45-54		1	2000	68
Coolgardie (S)	45-54		1	2005	12
Coolgardie (S)	45-54		1	2010	14
Coolgardie (S)	45-54		1	2011	4
Coolgardie (S)	45-54		1	2012	11
Coolgardie (S)	45-54		1	2013	3
Coolgardie (S)	45-54		1	2015	3
Coolgardie (S)	45-54	Speaks English well or very well	0	2000	8
Coolgardie (S)	45-54	Speaks English well or very well	0	2005	3
Coolgardie (S)	45-54	Speaks English well or very well	0	2010	15
Coolgardie (S)	45-54	Speaks English well or very well	0	2011	3
Coolgardie (S)	45-54	Speaks English well or very well	0	2013	3
Coolgardie (S)	55-64		1		3
Coolgardie (S)	55-64		1	2000	66
Coolgardie (S)	55-64		1	2005	4
Coolgardie (S)	55-64		1	2010	11
Coolgardie (S)	55-64		1	2011	3
Coolgardie (S)	55-64		1	2012	3
Coolgardie (S)	55-64	Speaks English well or very well	0	2000	16
Coolgardie (S)	55-64	Speaks English well or very well	0	2010	4
Coolgardie (S)	65-74		1	2000	33
Coolgardie (S)	65-74		1	2010	3
Coolgardie (S)	65-74	Speaks English well or very well	0	2000	7
Coolgardie (S)	75-84		1	2000	16
Coolgardie (S)	75-84	Speaks English well or very well	0	2000	3
Coorow (S)	25-34		1	2000	3
Coorow (S)	25-34		1	2010	3
Coorow (S)	35-44		1	2000	6
Coorow (S)	45-54		1	2000	16
Coorow (S)	45-54		1	2005	3
Coorow (S)	45-54		1	2013	3
Coorow (S)	55-64		1	2000	29
Coorow (S)	65-74		1	2000	20
Coorow (S)	75-84		1	2000	5
Corrigin (S)	0-14	Speaks English well or very well	0	2014	3
Corrigin (S)	15-24		1	2010	3
Corrigin (S)	25-34		1	2000	3
Corrigin (S)	25-34		1	2010	3
Corrigin (S)	35-44		1	2000	8
Corrigin (S)	35-44		1	2010	3
Corrigin (S)	35-44	Speaks English well or very well	0	2010	6
Corrigin (S)	45-54		1	2000	6
Corrigin (S)	45-54		1	2005	3
Corrigin (S)	55-64		1	2000	16
Corrigin (S)	55-64		1	2005	3
Corrigin (S)	65-74		1	2000	12
Corrigin (S)	65-74		1	2010	3
Corrigin (S)	75-84		1	2000	8
Corrigin (S)	75-84	Speaks English well or very well	0	2000	4
Cottesloe (T)	0-14		1		9
Cottesloe (T)	0-14		1	2005	14
Cottesloe (T)	0-14		1	2010	30
Cottesloe (T)	0-14		1	2011	16
Cottesloe (T)	0-14		1	2012	12
Cottesloe (T)	0-14		1	2013	15
Cottesloe (T)	0-14		1	2014	16
Cottesloe (T)	0-14		1	2015	26
Cottesloe (T)	0-14		1	2016	17
Cottesloe (T)	0-14	Speaks English well or very well	0		3
Cottesloe (T)	0-14	Speaks English well or very well	0	2010	3
Cottesloe (T)	0-14	Speaks English well or very well	0	2012	3
Cottesloe (T)	0-14	Speaks English well or very well	0	2013	6
Cottesloe (T)	0-14	Speaks English well or very well	0	2014	10
Cottesloe (T)	0-14	Speaks English well or very well	0	2015	8
Cottesloe (T)	15-24		1		5
Cottesloe (T)	15-24		1	2000	18
Cottesloe (T)	15-24		1	2005	35
Cottesloe (T)	15-24		1	2010	13
Cottesloe (T)	15-24		1	2011	8
Cottesloe (T)	15-24		1	2012	3
Cottesloe (T)	15-24		1	2013	7
Cottesloe (T)	15-24		1	2016	3
Cottesloe (T)	15-24	Speaks English not well or not at all	0	2015	3
Cottesloe (T)	15-24	Speaks English well or very well	0		4
Cottesloe (T)	15-24	Speaks English well or very well	0	2005	3
Cottesloe (T)	15-24	Speaks English well or very well	0	2010	4
Cottesloe (T)	15-24	Speaks English well or very well	0	2013	3
Cottesloe (T)	15-24	Speaks English well or very well	0	2015	6
Cottesloe (T)	15-24	Speaks English well or very well	0	2016	6
Cottesloe (T)	25-34		1		10
Cottesloe (T)	25-34		1	2000	39
Cottesloe (T)	25-34		1	2005	12
Cottesloe (T)	25-34		1	2010	40
Cottesloe (T)	25-34		1	2011	18
Cottesloe (T)	25-34		1	2012	21
Cottesloe (T)	25-34		1	2013	16
Cottesloe (T)	25-34		1	2014	11
Cottesloe (T)	25-34		1	2015	38
Cottesloe (T)	25-34		1	2016	15
Cottesloe (T)	25-34	Speaks English well or very well	0		3
Cottesloe (T)	25-34	Speaks English well or very well	0	2000	9
Cottesloe (T)	25-34	Speaks English well or very well	0	2005	8
Cottesloe (T)	25-34	Speaks English well or very well	0	2010	15
Cottesloe (T)	25-34	Speaks English well or very well	0	2012	11
Cottesloe (T)	25-34	Speaks English well or very well	0	2013	3
Cottesloe (T)	25-34	Speaks English well or very well	0	2014	16
Cottesloe (T)	25-34	Speaks English well or very well	0	2015	9
Cottesloe (T)	35-44		1		4
Cottesloe (T)	35-44		1	2000	67
Cottesloe (T)	35-44		1	2005	28
Cottesloe (T)	35-44		1	2010	33
Cottesloe (T)	35-44		1	2011	12
Cottesloe (T)	35-44		1	2012	7
Cottesloe (T)	35-44		1	2013	13
Cottesloe (T)	35-44		1	2014	14
Cottesloe (T)	35-44		1	2015	11
Cottesloe (T)	35-44		1	2016	13
Cottesloe (T)	35-44	Speaks English well or very well	0	2000	8
Cottesloe (T)	35-44	Speaks English well or very well	0	2005	10
Cottesloe (T)	35-44	Speaks English well or very well	0	2010	17
Cottesloe (T)	35-44	Speaks English well or very well	0	2011	3
Cottesloe (T)	35-44	Speaks English well or very well	0	2012	9
Cottesloe (T)	35-44	Speaks English well or very well	0	2013	12
Cottesloe (T)	35-44	Speaks English well or very well	0	2014	9
Cottesloe (T)	35-44	Speaks English well or very well	0	2015	5
Cottesloe (T)	35-44	Speaks English well or very well	0	2016	3
Cottesloe (T)	45-54		1		3
Cottesloe (T)	45-54		1	2000	201
Cottesloe (T)	45-54		1	2005	41
Cottesloe (T)	45-54		1	2010	14
Cottesloe (T)	45-54		1	2011	11
Cottesloe (T)	45-54		1	2012	7
Cottesloe (T)	45-54		1	2013	6
Cottesloe (T)	45-54		1	2014	4
Cottesloe (T)	45-54		1	2015	5
Cottesloe (T)	45-54		1	2016	4
Cottesloe (T)	45-54	Speaks English not well or not at all	0	2015	3
Cottesloe (T)	45-54	Speaks English well or very well	0	2000	33
Cottesloe (T)	45-54	Speaks English well or very well	0	2005	10
Cottesloe (T)	45-54	Speaks English well or very well	0	2010	3
Cottesloe (T)	55-64		1		3
Cottesloe (T)	55-64		1	2000	218
Cottesloe (T)	55-64		1	2005	11
Cottesloe (T)	55-64		1	2010	13
Cottesloe (T)	55-64		1	2011	5
Cottesloe (T)	55-64		1	2013	3
Cottesloe (T)	55-64		1	2015	3
Cottesloe (T)	55-64	Speaks English well or very well	0	2000	30
Cottesloe (T)	55-64	Speaks English well or very well	0	2010	5
Cottesloe (T)	65-74		1		3
Cottesloe (T)	65-74		1	2000	178
Cottesloe (T)	65-74		1	2005	4
Cottesloe (T)	65-74		1	2010	3
Cottesloe (T)	65-74	Speaks English well or very well	0	2000	21
Cottesloe (T)	75-84		1		3
Cottesloe (T)	75-84		1	2000	64
Cottesloe (T)	75-84	Speaks English well or very well	0	2000	16
Cottesloe (T)	85+		1		5
Cottesloe (T)	85+		1	2000	49
Cottesloe (T)	85+	Speaks English well or very well	0	2000	7
Cranbrook (S)	15-24		1	2005	3
Cranbrook (S)	25-34		1	2005	4
Cranbrook (S)	25-34	Speaks English well or very well	0	2010	3
Cranbrook (S)	25-34	Speaks English well or very well	0	2015	4
Cranbrook (S)	25-34	Speaks English well or very well	0	2016	3
Cranbrook (S)	35-44		1	2005	5
Cranbrook (S)	35-44		1	2010	5
Cranbrook (S)	35-44		1	2013	3
Cranbrook (S)	35-44	Speaks English well or very well	0	2010	7
Cranbrook (S)	45-54		1	2000	14
Cranbrook (S)	45-54		1	2005	4
Cranbrook (S)	45-54	Speaks English well or very well	0	2000	4
Cranbrook (S)	55-64		1	2000	25
Cranbrook (S)	55-64		1	2010	3
Cranbrook (S)	65-74		1	2000	27
Cranbrook (S)	75-84		1	2000	21
Cuballing (S)	25-34		1	2000	5
Cuballing (S)	25-34		1	2013	3
Cuballing (S)	35-44		1	2000	3
Cuballing (S)	45-54		1		3
Cuballing (S)	45-54		1	2000	16
Cuballing (S)	55-64		1	2000	17
Cuballing (S)	55-64	Speaks English well or very well	0	2000	4
Cuballing (S)	65-74		1	2000	22
Cuballing (S)	75-84		1	2000	7
Cue (S)	45-54		1	2000	3
Cue (S)	55-64		1	2000	4
Cue (S)	65-74		1	2000	7
Cunderdin (S)	0-14		1	2010	3
Cunderdin (S)	0-14		1	2011	3
Cunderdin (S)	0-14	Speaks English well or very well	0	2011	6
Cunderdin (S)	0-14	Speaks English well or very well	0	2012	3
Cunderdin (S)	0-14	Speaks English well or very well	0	2014	5
Cunderdin (S)	0-14	Speaks English well or very well	0	2015	8
Cunderdin (S)	0-14	Speaks English well or very well	0	2016	3
Cunderdin (S)	15-24		1	2010	4
Cunderdin (S)	15-24		1	2016	4
Cunderdin (S)	15-24	Speaks English well or very well	0	2011	4
Cunderdin (S)	25-34		1	2000	5
Cunderdin (S)	25-34		1	2012	3
Cunderdin (S)	25-34	Speaks English well or very well	0	2012	10
Cunderdin (S)	25-34	Speaks English well or very well	0	2013	3
Cunderdin (S)	25-34	Speaks English well or very well	0	2015	3
Cunderdin (S)	35-44		1	2000	8
Cunderdin (S)	35-44		1	2010	3
Cunderdin (S)	35-44	Speaks English not well or not at all	0	2013	3
Cunderdin (S)	35-44	Speaks English well or very well	0	2000	3
Cunderdin (S)	35-44	Speaks English well or very well	0	2010	4
Cunderdin (S)	35-44	Speaks English well or very well	0	2011	4
Cunderdin (S)	35-44	Speaks English well or very well	0	2012	9
Cunderdin (S)	35-44	Speaks English well or very well	0	2013	3
Cunderdin (S)	35-44	Speaks English well or very well	0	2014	3
Cunderdin (S)	35-44	Speaks English well or very well	0	2015	6
Cunderdin (S)	45-54		1	2000	18
Cunderdin (S)	45-54	Speaks English well or very well	0	2010	3
Cunderdin (S)	45-54	Speaks English well or very well	0	2015	3
Cunderdin (S)	55-64		1	2000	19
Cunderdin (S)	55-64		1	2010	3
Cunderdin (S)	55-64	Speaks English well or very well	0		3
Cunderdin (S)	65-74		1	2000	24
Cunderdin (S)	75-84		1	2000	4
Cunderdin (S)	85+		1	2000	4
Dalwallinu (S)	0-14		1	2013	4
Dalwallinu (S)	0-14	Speaks English well or very well	0		3
Dalwallinu (S)	0-14	Speaks English well or very well	0	2012	4
Dalwallinu (S)	0-14	Speaks English well or very well	0	2013	8
Dalwallinu (S)	0-14	Speaks English well or very well	0	2014	3
Dalwallinu (S)	0-14	Speaks English well or very well	0	2015	3
Dalwallinu (S)	15-24		1	2005	3
Dalwallinu (S)	15-24		1	2014	3
Dalwallinu (S)	15-24	Speaks English well or very well	0		3
Dalwallinu (S)	15-24	Speaks English well or very well	0	2012	7
Dalwallinu (S)	15-24	Speaks English well or very well	0	2013	3
Dalwallinu (S)	25-34		1		3
Dalwallinu (S)	25-34		1	2000	4
Dalwallinu (S)	25-34		1	2010	5
Dalwallinu (S)	25-34		1	2011	11
Dalwallinu (S)	25-34		1	2012	3
Dalwallinu (S)	25-34	Speaks English well or very well	0	2013	9
Dalwallinu (S)	25-34	Speaks English well or very well	0	2014	4
Dalwallinu (S)	35-44		1	2000	11
Dalwallinu (S)	35-44		1	2005	5
Dalwallinu (S)	35-44		1	2010	6
Dalwallinu (S)	35-44		1	2013	4
Dalwallinu (S)	35-44	Speaks English well or very well	0	2005	3
Dalwallinu (S)	35-44	Speaks English well or very well	0	2011	9
Dalwallinu (S)	35-44	Speaks English well or very well	0	2012	11
Dalwallinu (S)	35-44	Speaks English well or very well	0	2013	9
Dalwallinu (S)	35-44	Speaks English well or very well	0	2014	4
Dalwallinu (S)	45-54		1	2000	13
Dalwallinu (S)	45-54	Speaks English well or very well	0	2005	3
Dalwallinu (S)	45-54	Speaks English well or very well	0	2011	3
Dalwallinu (S)	45-54	Speaks English well or very well	0	2012	5
Dalwallinu (S)	45-54	Speaks English well or very well	0	2013	4
Dalwallinu (S)	55-64		1	2000	18
Dalwallinu (S)	55-64	Speaks English well or very well	0	2005	3
Dalwallinu (S)	65-74		1	2000	14
Dalwallinu (S)	65-74	Speaks English well or very well	0	2000	4
Dalwallinu (S)	75-84		1	2000	4
Dandaragan (S)	0-14	Speaks English well or very well	0	2015	3
Dandaragan (S)	15-24	Speaks English well or very well	0	2013	3
Dandaragan (S)	15-24	Speaks English well or very well	0	2015	5
Dandaragan (S)	25-34		1		4
Dandaragan (S)	25-34		1	2000	6
Dandaragan (S)	25-34		1	2005	5
Dandaragan (S)	25-34		1	2010	14
Dandaragan (S)	25-34		1	2012	4
Dandaragan (S)	25-34		1	2014	3
Dandaragan (S)	25-34		1	2015	3
Dandaragan (S)	25-34	Speaks English not well or not at all	0		3
Dandaragan (S)	25-34	Speaks English not well or not at all	0	2015	5
Dandaragan (S)	25-34	Speaks English not well or not at all	0	2016	3
Dandaragan (S)	25-34	Speaks English well or very well	0	2010	8
Dandaragan (S)	25-34	Speaks English well or very well	0	2014	6
Dandaragan (S)	25-34	Speaks English well or very well	0	2015	3
Dandaragan (S)	25-34	Speaks English well or very well	0	2016	4
Dandaragan (S)	35-44		1	2000	13
Dandaragan (S)	35-44		1	2005	6
Dandaragan (S)	35-44		1	2010	3
Dandaragan (S)	35-44	Speaks English well or very well	0	2000	3
Dandaragan (S)	35-44	Speaks English well or very well	0	2010	5
Dandaragan (S)	35-44	Speaks English well or very well	0	2015	3
Dandaragan (S)	45-54		1		3
Dandaragan (S)	45-54		1	2000	59
Dandaragan (S)	45-54		1	2005	3
Dandaragan (S)	45-54	Speaks English well or very well	0	2000	3
Dandaragan (S)	45-54	Speaks English well or very well	0	2005	3
Dandaragan (S)	55-64		1		3
Dandaragan (S)	55-64		1	2000	64
Dandaragan (S)	55-64		1	2010	8
Dandaragan (S)	55-64		1	2011	3
Dandaragan (S)	55-64	Speaks English not well or not at all	0	2000	3
Dandaragan (S)	55-64	Speaks English well or very well	0	2000	8
Dandaragan (S)	55-64	Speaks English well or very well	0	2010	3
Dandaragan (S)	65-74		1		5
Dandaragan (S)	65-74		1	2000	80
Dandaragan (S)	65-74		1	2014	3
Dandaragan (S)	65-74	Speaks English well or very well	0	2000	3
Dandaragan (S)	75-84		1	2000	16
Dandaragan (S)	85+		1	2000	4
Dardanup (S)	0-14		1		13
Dardanup (S)	0-14		1	2005	10
Dardanup (S)	0-14		1	2010	56
Dardanup (S)	0-14		1	2011	6
Dardanup (S)	0-14		1	2012	22
Dardanup (S)	0-14		1	2013	7
Dardanup (S)	0-14		1	2014	3
Dardanup (S)	0-14		1	2015	6
Dardanup (S)	0-14		1	2016	9
Dardanup (S)	0-14	Speaks English well or very well	0	2010	14
Dardanup (S)	0-14	Speaks English well or very well	0	2011	7
Dardanup (S)	0-14	Speaks English well or very well	0	2012	5
Dardanup (S)	0-14	Speaks English well or very well	0	2013	5
Dardanup (S)	0-14	Speaks English well or very well	0	2014	5
Dardanup (S)	15-24		1	2000	16
Dardanup (S)	15-24		1	2005	33
Dardanup (S)	15-24		1	2010	44
Dardanup (S)	15-24		1	2011	3
Dardanup (S)	15-24		1	2012	11
Dardanup (S)	15-24		1	2013	6
Dardanup (S)	15-24		1	2014	4
Dardanup (S)	15-24		1	2015	9
Dardanup (S)	15-24		1	2016	3
Dardanup (S)	15-24	Speaks English not well or not at all	0		7
Dardanup (S)	15-24	Speaks English not well or not at all	0	2016	3
Dardanup (S)	15-24	Speaks English well or very well	0	2005	8
