POA_CODE_2016	Ancestry	responses
POA5374	Russian	4
POA5374	Scottish	102
POA5374	South African	3
POA5374	Welsh	9
POA5381		25
POA5381	Australian	125
POA5381	English	163
POA5381	German	100
POA5381	Greek	3
POA5381	Irish	30
POA5381	Italian	7
POA5381	(Other)	8
POA5381	Polish	3
POA5381	Scottish	23
POA5400		49
POA5400	Australian	415
POA5400	Australian Aboriginal	6
POA5400	Chinese	16
POA5400	Croatian	4
POA5400	Dutch	21
POA5400	English	424
POA5400	Filipino	3
POA5400	German	89
POA5400	Greek	6
POA5400	Irish	73
POA5400	Italian	10
POA5400	Maori	3
POA5400	NZ	3
POA5400	(Other)	31
POA5400	Polish	5
POA5400	Russian	4
POA5400	Scottish	69
POA5400	South African	7
POA5400	Spanish	3
POA5400	Welsh	4
POA5401		80
POA5401	Australian	332
POA5401	Australian Aboriginal	3
POA5401	Dutch	20
POA5401	English	441
POA5401	Filipino	7
POA5401	French	3
POA5401	German	70
POA5401	Irish	58
POA5401	Italian	6
POA5401	Maori	9
POA5401	NZ	3
POA5401	(Other)	11
POA5401	Polish	9
POA5401	Russian	3
POA5401	Scottish	91
POA5401	Welsh	6
POA5410		33
POA5410	Australian	123
POA5410	Dutch	7
POA5410	English	146
POA5410	German	26
POA5410	Irish	34
POA5410	NZ	3
POA5410	(Other)	4
POA5410	Scottish	28
POA5411		35
POA5411	Australian	143
POA5411	Dutch	3
POA5411	English	136
POA5411	German	31
POA5411	Irish	29
POA5411	Italian	3
POA5411	Maltese	9
POA5411	(Other)	3
POA5411	Scottish	30
POA5412		73
POA5412	Australian	503
POA5412	Australian Aboriginal	3
POA5412	Chinese	3
POA5412	Croatian	4
POA5412	Dutch	15
POA5412	English	569
POA5412	Filipino	4
POA5412	French	7
POA5412	German	118
POA5412	Hungarian	3
POA5412	Indian	3
POA5412	Irish	99
POA5412	Italian	6
POA5412	Maltese	3
POA5412	(Other)	36
POA5412	Polish	4
POA5412	Russian	5
POA5412	Scottish	100
POA5412	South African	3
POA5412	Spanish	3
POA5412	Welsh	6
POA5413		57
POA5413	Australian	344
POA5413	Dutch	11
POA5413	English	323
POA5413	French	3
POA5413	German	170
POA5413	Greek	3
POA5413	Irish	69
POA5413	Italian	19
POA5413	Maltese	3
POA5413	NZ	3
POA5413	(Other)	14
POA5413	Polish	11
POA5413	Scottish	56
POA5413	Spanish	3
POA5413	Welsh	5
POA5414		12
POA5414	Australian	36
POA5414	Dutch	3
POA5414	English	74
POA5414	German	29
POA5414	Irish	22
POA5414	Polish	5
POA5414	Scottish	8
POA5415		13
POA5415	Australian	88
POA5415	English	115
POA5415	German	34
POA5415	Irish	28
POA5415	Italian	5
POA5415	(Other)	3
POA5415	Polish	3
POA5415	Scottish	24
POA5416		17
POA5416	Australian	122
POA5416	English	96
POA5416	German	25
POA5416	Greek	3
POA5416	Irish	17
POA5416	Italian	3
POA5416	NZ	3
POA5416	(Other)	5
POA5416	Polish	4
POA5416	Scottish	13
POA5416	Welsh	4
POA5417		124
POA5417	Australian	661
POA5417	Chinese	4
POA5417	Dutch	16
POA5417	English	623
POA5417	Filipino	3
POA5417	French	3
POA5417	German	146
POA5417	Indian	3
POA5417	Irish	152
POA5417	Italian	19
POA5417	Maori	4
POA5417	NZ	13
POA5417	(Other)	28
POA5417	Polish	8
POA5417	Scottish	128
POA5417	Welsh	16
POA5418		4
POA5418	Australian	46
POA5418	English	61
POA5418	German	16
POA5418	Irish	21
POA5418	(Other)	4
POA5418	Scottish	15
POA5419		10
POA5419	Australian	98
POA5419	English	101
POA5419	German	20
POA5419	Irish	40
POA5419	Italian	3
POA5419	Maori	3
POA5419	NZ	3
POA5419	(Other)	4
POA5419	Scottish	30
POA5419	Welsh	3
POA5420		8
POA5420	Australian	33
POA5420	English	38
POA5420	German	12
POA5420	Irish	4
POA5420	(Other)	3
POA5420	Scottish	4
POA5421		23
POA5421	Australian	65
POA5421	Australian Aboriginal	3
POA5421	English	53
POA5421	French	3
POA5421	German	8
POA5421	Irish	6
POA5421	(Other)	7
POA5421	Scottish	7
POA5422		138
POA5422	Australian	749
POA5422	Australian Aboriginal	9
POA5422	Croatian	3
POA5422	Dutch	26
POA5422	English	742
POA5422	Filipino	3
POA5422	French	4
POA5422	German	152
POA5422	Hungarian	3
POA5422	Indian	9
POA5422	Irish	181
POA5422	Italian	17
POA5422	Maori	8
POA5422	NZ	3
POA5422	(Other)	35
POA5422	Polish	22
POA5422	Russian	3
POA5422	Scottish	163
POA5422	South African	3
POA5422	Spanish	4
POA5422	Turkish	3
POA5422	Welsh	12
POA5431		66
POA5431	Australian	433
POA5431	Dutch	13
POA5431	English	373
POA5431	German	74
POA5431	Indian	6
POA5431	Irish	82
POA5431	Italian	3
POA5431	Lebanese	10
POA5431	Maltese	4
POA5431	(Other)	12
POA5431	Polish	6
POA5431	Scottish	78
POA5431	Welsh	6
POA5432		7
POA5432	Australian	71
POA5432	English	50
POA5432	German	13
POA5432	Irish	26
POA5432	Scottish	12
POA5433		61
POA5433	Australian	656
POA5433	Australian Aboriginal	22
POA5433	Chinese	5
POA5433	Dutch	19
POA5433	English	494
POA5433	French	4
POA5433	German	89
POA5433	Indian	4
POA5433	Irish	126
POA5433	Italian	9
POA5433	NZ	3
POA5433	(Other)	30
POA5433	Polish	7
POA5433	Russian	3
POA5433	Scottish	117
POA5433	Welsh	6
POA5434		94
POA5434	Australian	159
POA5434	Australian Aboriginal	22
POA5434	Dutch	9
POA5434	English	150
POA5434	German	46
POA5434	Irish	37
POA5434	Italian	6
POA5434	(Other)	9
POA5434	Scottish	39
POA5440		38
POA5440	Australian	89
POA5440	Dutch	3
POA5440	English	113
POA5440	German	27
POA5440	Greek	3
POA5440	Irish	25
POA5440	Italian	4
POA5440	Maori	3
POA5440	(Other)	6
POA5440	Scottish	34
POA5451		71
POA5451	Australian	232
POA5451	Dutch	16
POA5451	English	317
POA5451	Filipino	3
POA5451	French	3
POA5451	German	61
POA5451	Indian	3
POA5451	Irish	67
POA5451	Italian	14
POA5451	NZ	4
POA5451	(Other)	19
POA5451	Polish	8
POA5451	Scottish	74
POA5451	Serbian	4
POA5451	South African	7
POA5451	Spanish	4
POA5451	Welsh	4
POA5452		32
POA5452	Australian	189
POA5452	Dutch	5
POA5452	English	167
POA5452	German	50
POA5452	Irish	49
POA5452	Italian	3
POA5452	(Other)	15
POA5452	Polish	13
POA5452	Scottish	58
POA5453		315
POA5453	Australian	2156
POA5453	Australian Aboriginal	4
POA5453	Chinese	22
POA5453	Croatian	4
POA5453	Dutch	55
POA5453	English	2183
POA5453	Filipino	17
POA5453	French	3
POA5453	German	567
POA5453	Greek	14
POA5453	Hungarian	4
POA5453	Indian	17
POA5453	Irish	493
POA5453	Italian	70
POA5453	Korean	3
POA5453	Maltese	3
POA5453	Maori	3
POA5453	NZ	21
POA5453	(Other)	153
POA5453	Polish	37
POA5453	Russian	4
POA5453	Scottish	509
POA5453	Serbian	5
POA5453	South African	9
POA5453	Spanish	9
POA5453	Sri Lankan	3
POA5453	Welsh	34
POA5454		32
POA5454	Australian	179
POA5454	English	174
POA5454	German	52
POA5454	Hungarian	3
POA5454	Irish	52
POA5454	Polish	8
POA5454	Scottish	40
POA5454	Welsh	3
POA5455		7
POA5455	Australian	35
POA5455	Australian Aboriginal	3
POA5455	Dutch	8
POA5455	English	16
POA5455	German	4
POA5455	Scottish	3
POA5460		38
POA5460	Australian	341
POA5460	Australian Aboriginal	3
POA5460	Dutch	17
POA5460	English	318
POA5460	French	3
POA5460	German	76
POA5460	Irish	79
POA5460	Italian	14
POA5460	Maori	5
POA5460	NZ	3
POA5460	(Other)	26
POA5460	Polish	5
POA5460	Russian	10
POA5460	Scottish	81
POA5460	Spanish	3
POA5460	Welsh	3
POA5461		156
POA5461	Australian	1163
POA5461	Australian Aboriginal	3
POA5461	Chinese	16
POA5461	Croatian	3
POA5461	Dutch	25
POA5461	English	1087
POA5461	Filipino	52
POA5461	French	4
POA5461	German	283
POA5461	Greek	9
POA5461	Irish	176
POA5461	Italian	33
POA5461	Maltese	3
POA5461	NZ	13
POA5461	(Other)	61
POA5461	Polish	14
POA5461	Scottish	250
POA5461	South African	4
POA5461	Spanish	3
POA5461	Welsh	9
POA5462		19
POA5462	Australian	251
POA5462	Australian Aboriginal	7
POA5462	Chinese	5
POA5462	Dutch	12
POA5462	English	199
POA5462	German	81
POA5462	Irish	39
POA5462	Italian	15
POA5462	(Other)	4
POA5462	Polish	3
POA5462	Scottish	58
POA5462	Welsh	7
POA5464		51
POA5464	Australian	243
POA5464	Australian Aboriginal	3
POA5464	Dutch	4
POA5464	English	273
POA5464	Filipino	11
POA5464	French	6
POA5464	German	137
POA5464	Greek	3
POA5464	Hungarian	6
POA5464	Irish	38
POA5464	Italian	4
POA5464	(Other)	14
POA5464	Polish	3
POA5464	Scottish	63
POA5464	Welsh	7
POA5470		10
POA5470	Australian	67
POA5470	English	48
POA5470	German	19
POA5470	Irish	15
POA5470	Scottish	13
POA5471		5
POA5471	Australian	35
POA5471	English	59
POA5471	German	7
POA5471	Irish	4
POA5471	Scottish	8
POA5472		16
POA5472	Australian	55
POA5472	English	77
POA5472	German	26
POA5472	Irish	27
POA5472	Italian	6
POA5472	Scottish	27
POA5473		60
POA5473	Australian	359
POA5473	Australian Aboriginal	8
POA5473	Chinese	3
POA5473	Croatian	3
POA5473	Dutch	10
POA5473	English	318
POA5473	French	3
POA5473	German	64
POA5473	Irish	69
POA5473	Italian	7
POA5473	NZ	3
POA5473	(Other)	24
POA5473	Polish	6
POA5473	Russian	4
POA5473	Scottish	52
POA5473	Welsh	3
POA5480		28
POA5480	Australian	358
POA5480	Chinese	3
POA5480	Dutch	12
POA5480	English	352
POA5480	Filipino	3
POA5480	French	4
POA5480	German	116
POA5480	Greek	3
POA5480	Indian	4
POA5480	Irish	71
POA5480	Italian	10
POA5480	Maori	3
POA5480	NZ	3
POA5480	(Other)	23
POA5480	Scottish	48
POA5480	Spanish	4
POA5480	Welsh	4
POA5481		27
POA5481	Australian	219
POA5481	Dutch	11
POA5481	English	259
POA5481	Filipino	3
POA5481	German	96
POA5481	Irish	51
POA5481	Maltese	3
POA5481	(Other)	9
POA5481	Scottish	53
POA5481	Welsh	3
POA5482		31
POA5482	Australian	225
POA5482	English	209
POA5482	French	3
POA5482	German	77
POA5482	Irish	29
POA5482	Italian	4
POA5482	(Other)	4
POA5482	Scottish	53
POA5482	South African	5
POA5483		28
POA5483	Australian	152
POA5483	Chinese	9
POA5483	Dutch	3
POA5483	English	142
POA5483	German	36
POA5483	Irish	16
POA5483	(Other)	7
POA5483	Scottish	53
POA5483	Welsh	6
POA5485		45
POA5485	Australian	265
POA5485	Australian Aboriginal	3
POA5485	Chinese	3
POA5485	Dutch	4
POA5485	English	203
POA5485	French	3
POA5485	German	83
POA5485	Greek	3
POA5485	Indian	3
POA5485	Irish	51
POA5485	Italian	9
POA5485	Maori	4
POA5485	(Other)	8
POA5485	Polish	3
POA5485	Russian	3
POA5485	Scottish	53
POA5490		21
POA5490	Australian	84
POA5490	Dutch	5
POA5490	English	73
POA5490	German	25
POA5490	Irish	11
POA5490	Polish	3
POA5490	Scottish	14
POA5490	Welsh	6
POA5491		141
POA5491	Australian	889
POA5491	Chinese	5
POA5491	Croatian	3
POA5491	Dutch	19
POA5491	English	755
POA5491	Filipino	4
POA5491	French	5
POA5491	German	169
POA5491	Greek	3
POA5491	Irish	216
POA5491	Italian	16
POA5491	(Other)	24
POA5491	Polish	3
POA5491	Scottish	148
POA5491	Sri Lankan	3
POA5491	Welsh	7
POA5493		7
POA5493	Australian	29
POA5493	English	53
POA5493	German	3
POA5493	Irish	12
POA5493	Italian	4
POA5493	Polish	3
POA5493	Scottish	4
POA5495		55
POA5495	Australian	236
POA5495	Australian Aboriginal	3
POA5495	Chinese	3
POA5495	Croatian	3
POA5495	Dutch	10
POA5495	English	242
POA5495	Filipino	3
POA5495	German	56
POA5495	Greek	5
POA5495	Hungarian	8
POA5495	Indian	3
POA5495	Irish	49
POA5495	Italian	11
POA5495	Maori	5
POA5495	(Other)	15
POA5495	Polish	5
POA5495	Scottish	72
POA5495	Welsh	7
POA5501		517
POA5501	Australian	3130
POA5501	Australian Aboriginal	37
POA5501	Chinese	25
POA5501	Croatian	34
POA5501	Dutch	160
POA5501	English	3130
POA5501	Filipino	40
POA5501	French	20
POA5501	German	467
POA5501	Greek	130
POA5501	Hungarian	17
POA5501	Indian	11
POA5501	Irish	481
POA5501	Italian	442
POA5501	Lebanese	14
POA5501	Maltese	78
POA5501	Maori	15
POA5501	NZ	21
POA5501	(Other)	252
POA5501	Polish	53
POA5501	Russian	13
POA5501	Scottish	620
POA5501	Serbian	5
POA5501	South African	14
POA5501	Spanish	8
POA5501	Vietnamese	45
POA5501	Welsh	49
POA5502		104
POA5502	Australian	707
POA5502	Australian Aboriginal	8
POA5502	Dutch	29
POA5502	English	664
POA5502	Filipino	20
POA5502	French	3
POA5502	German	102
POA5502	Greek	11
POA5502	Indian	3
POA5502	Irish	104
POA5502	Italian	40
POA5502	Maltese	12
POA5502	NZ	3
POA5502	(Other)	39
POA5502	Polish	15
POA5502	Scottish	117
POA5502	Spanish	4
POA5502	Welsh	11
POA5510		11
POA5510	Australian	36
POA5510	English	56
POA5510	Filipino	5
POA5510	German	10
POA5510	Irish	11
POA5510	Italian	3
POA5510	(Other)	3
POA5510	Polish	3
POA5510	Scottish	12
POA5520		24
POA5520	Australian	334
POA5520	Dutch	6
POA5520	English	229
POA5520	Filipino	6
POA5520	German	50
POA5520	Hungarian	3
POA5520	Indian	6
POA5520	Irish	57
POA5520	Italian	7
POA5520	(Other)	16
POA5520	Polish	4
POA5520	Scottish	45
POA5520	Welsh	3
POA5521		5
POA5521	Australian	64
POA5521	English	45
POA5521	German	18
POA5521	Irish	26
POA5521	Italian	3
POA5521	Polish	3
POA5521	Scottish	19
POA5521	Welsh	3
POA5522		104
POA5522	Australian	628
POA5522	Croatian	3
POA5522	Dutch	16
POA5522	English	670
POA5522	French	3
POA5522	German	120
POA5522	Irish	86
POA5522	Italian	13
POA5522	Maltese	3
POA5522	(Other)	39
POA5522	Polish	10
POA5522	Russian	7
POA5522	Scottish	102
POA5522	Welsh	4
POA5523		114
POA5523	Australian	887
POA5523	Australian Aboriginal	5
POA5523	Chinese	4
POA5523	Dutch	37
POA5523	English	798
POA5523	French	4
POA5523	German	197
POA5523	Greek	4
POA5523	Irish	201
POA5523	Italian	16
POA5523	Maltese	3
POA5523	Maori	3
POA5523	NZ	10
POA5523	(Other)	33
POA5523	Scottish	202
POA5523	Spanish	9
POA5523	Welsh	17
POA5540		999
POA5540	Australian	6998
POA5540	Australian Aboriginal	56
POA5540	Chinese	37
POA5540	Croatian	27
POA5540	Dutch	166
POA5540	English	6134
POA5540	Filipino	114
POA5540	French	69
POA5540	German	1157
POA5540	Greek	212
POA5540	Hungarian	19
POA5540	Indian	47
POA5540	Irish	1355
POA5540	Italian	920
POA5540	Korean	3
POA5540	Maltese	50
POA5540	Maori	9
POA5540	NZ	54
POA5540	(Other)	513
POA5540	Polish	70
POA5540	Russian	10
POA5540	Scottish	1098
POA5540	Serbian	9
POA5540	South African	39
POA5540	Spanish	24
POA5540	Sri Lankan	12
POA5540	Turkish	3
POA5540	Vietnamese	20
POA5540	Welsh	74
POA5550		42
POA5550	Australian	408
POA5550	Chinese	20
POA5550	Dutch	5
POA5550	English	348
POA5550	Filipino	46
POA5550	French	3
POA5550	German	68
POA5550	Greek	6
POA5550	Indian	7
POA5550	Irish	73
POA5550	Italian	29
POA5550	NZ	4
POA5550	(Other)	32
POA5550	Polish	4
POA5550	Scottish	86
POA5550	Spanish	3
POA5550	Sri Lankan	7
POA5550	Vietnamese	6
POA5552		37
POA5552	Australian	182
POA5552	Dutch	5
POA5552	English	167
POA5552	Filipino	3
POA5552	German	16
POA5552	Irish	20
POA5552	NZ	3
POA5552	(Other)	4
POA5552	Scottish	14
POA5552	Welsh	3
POA5554		464
POA5554	Australian	2450
POA5554	Australian Aboriginal	28
POA5554	Chinese	16
POA5554	Croatian	3
POA5554	Dutch	64
POA5554	English	2292
POA5554	Filipino	22
POA5554	French	17
POA5554	German	442
POA5554	Greek	12
POA5554	Hungarian	5
POA5554	Indian	17
POA5554	Irish	357
POA5554	Italian	70
POA5554	Maltese	10
POA5554	NZ	13
POA5554	(Other)	108
POA5554	Polish	18
POA5554	Russian	6
POA5554	Scottish	347
POA5554	South African	3
POA5554	Spanish	8
POA5554	Vietnamese	3
POA5554	Welsh	12
POA5555		38
POA5555	Australian	243
POA5555	Dutch	10
POA5555	English	215
POA5555	French	3
POA5555	German	42
POA5555	Irish	38
POA5555	Italian	7
POA5555	NZ	3
POA5555	(Other)	9
POA5555	Polish	3
POA5555	Scottish	42
POA5555	Welsh	4
POA5556		301
POA5556	Australian	1872
POA5556	Australian Aboriginal	6
POA5556	Chinese	11
POA5556	Croatian	8
POA5556	Dutch	58
POA5556	English	1724
POA5556	Filipino	10
POA5556	French	12
POA5556	German	296
POA5556	Greek	37
POA5556	Hungarian	12
POA5556	Indian	8
POA5556	Irish	276
POA5556	Italian	84
POA5556	Maltese	12
POA5556	Maori	7
POA5556	NZ	10
POA5556	(Other)	85
POA5556	Polish	16
POA5556	Russian	3
POA5556	Scottish	322
POA5556	Serbian	4
POA5556	South African	18
POA5556	Spanish	11
POA5556	Welsh	21
POA5558		327
POA5558	Australian	2151
POA5558	Australian Aboriginal	22
POA5558	Chinese	25
POA5558	Croatian	6
POA5558	Dutch	75
POA5558	English	2153
POA5558	Filipino	5
POA5558	French	13
POA5558	German	394
POA5558	Greek	29
POA5558	Hungarian	6
POA5558	Indian	20
POA5558	Irish	324
POA5558	Italian	68
POA5558	Korean	4
POA5558	Lebanese	3
POA5558	Maltese	14
POA5558	Maori	9
POA5558	NZ	23
POA5558	(Other)	112
POA5558	Polish	30
POA5558	Russian	3
POA5558	Scottish	399
POA5558	South African	9
POA5558	Spanish	10
POA5558	Sri Lankan	4
POA5558	Welsh	38
POA5560		27
POA5560	Australian	219
POA5560	Croatian	3
POA5560	Dutch	5
POA5560	English	232
POA5560	Filipino	3
POA5560	French	5
POA5560	German	40
POA5560	Irish	36
POA5560	Italian	3
POA5560	(Other)	8
POA5560	Scottish	38
POA5570		60
POA5570	Australian	222
POA5570	Dutch	6
POA5570	English	230
POA5570	German	63
POA5570	Irish	51
POA5570	Italian	12
POA5570	Maltese	3
POA5570	(Other)	19
POA5570	Polish	3
POA5570	Russian	4
POA5570	Scottish	41
POA5570	Spanish	4
POA5570	Welsh	9
POA5571		81
POA5571	Australian	864
POA5571	Australian Aboriginal	4
POA5571	Dutch	22
POA5571	English	838
POA5571	Filipino	5
POA5571	French	8
POA5571	German	179
POA5571	Greek	10
POA5571	Irish	146
POA5571	Italian	14
POA5571	Maori	3
POA5571	NZ	3
POA5571	(Other)	42
POA5571	Polish	6
POA5571	Scottish	158
POA5571	Welsh	10
POA5572		9
POA5572	Australian	73
POA5572	English	63
POA5572	German	16
POA5572	Irish	10
POA5572	Scottish	19
POA5572	Spanish	3
POA5573		95
POA5573	Australian	890
POA5573	Australian Aboriginal	94
POA5573	Chinese	3
POA5573	Dutch	31
POA5573	English	894
POA5573	French	3
POA5573	German	251
POA5573	Indian	7
POA5573	Irish	167
POA5573	Italian	25
POA5573	Maltese	3
POA5573	Maori	3
POA5573	(Other)	37
POA5573	Polish	9
POA5573	Russian	3
POA5573	Scottish	172
POA5573	Spanish	4
POA5573	Welsh	8
POA5575		166
POA5575	Australian	979
POA5575	Australian Aboriginal	4
POA5575	Croatian	3
POA5575	Dutch	17
POA5575	English	1094
POA5575	Filipino	5
POA5575	French	13
POA5575	German	205
POA5575	Greek	4
POA5575	Indian	10
POA5575	Irish	201
POA5575	Italian	17
POA5575	Maltese	5
POA5575	Maori	4
POA5575	(Other)	56
POA5575	Polish	9
POA5575	Scottish	208
POA5575	Spanish	9
POA5575	Vietnamese	3
POA5575	Welsh	12
POA5576		42
POA5576	Australian	496
POA5576	Croatian	3
POA5576	Dutch	16
POA5576	English	510
POA5576	Filipino	3
POA5576	German	146
POA5576	Irish	76
POA5576	Italian	14
POA5576	NZ	3
POA5576	(Other)	20
POA5576	Polish	13
POA5576	Scottish	93
POA5576	Sri Lankan	3
POA5576	Welsh	10
POA5577		32
POA5577	Australian	234
POA5577	Chinese	3
POA5577	Dutch	3
POA5577	English	222
POA5577	Filipino	4
POA5577	French	4
POA5577	German	33
POA5577	Indian	3
POA5577	Irish	57
POA5577	Italian	3
POA5577	Maltese	3
POA5577	(Other)	13
POA5577	Polish	3
POA5577	Scottish	84
POA5580		7
POA5580	Australian	176
POA5580	Chinese	5
POA5580	English	152
POA5580	German	42
POA5580	Greek	4
POA5580	Irish	31
POA5580	Italian	3
POA5580	(Other)	4
POA5580	Scottish	23
POA5581		15
POA5581	Australian	229
POA5581	Dutch	7
POA5581	English	261
POA5581	German	50
POA5581	Greek	3
POA5581	Irish	45
POA5581	Italian	3
POA5581	(Other)	18
POA5581	Polish	3
POA5581	Scottish	60
POA5581	Welsh	5
POA5582		45
POA5582	Australian	270
POA5582	Croatian	5
POA5582	Dutch	3
POA5582	English	294
POA5582	Filipino	7
POA5582	French	3
POA5582	German	57
POA5582	Irish	66
POA5582	Italian	13
POA5582	(Other)	12
POA5582	Polish	4
POA5582	Scottish	87
POA5582	Welsh	5
POA5583		50
POA5583	Australian	300
POA5583	Croatian	3
POA5583	Dutch	8
POA5583	English	383
POA5583	Filipino	10
POA5583	French	3
POA5583	German	78
POA5583	Greek	3
POA5583	Hungarian	3
POA5583	Irish	66
POA5583	Italian	8
POA5583	Maltese	3
POA5583	Maori	6
POA5583	(Other)	32
POA5583	Polish	6
POA5583	Scottish	51
POA5583	Welsh	11
POA5600		305
POA5600	Australian	2565
POA5600	Australian Aboriginal	24
POA5600	Chinese	29
POA5600	Croatian	70
POA5600	Dutch	119
POA5600	English	2537
POA5600	Filipino	45
POA5600	French	23
POA5600	German	494
POA5600	Greek	116
POA5600	Hungarian	11
POA5600	Indian	61
POA5600	Irish	581
POA5600	Italian	143
POA5600	Korean	9
POA5600	Lebanese	3
POA5600	Maltese	26
POA5600	Maori	11
POA5600	NZ	29
POA5600	(Other)	254
POA5600	Polish	43
POA5600	Russian	11
POA5600	Scottish	712
POA5600	Serbian	17
POA5600	South African	28
POA5600	Spanish	45
POA5600	Sri Lankan	9
POA5600	Vietnamese	6
POA5600	Welsh	59
POA5601		30
POA5601	Australian	238
POA5601	Dutch	6
POA5601	English	194
POA5601	Filipino	5
POA5601	German	30
POA5601	Greek	3
POA5601	Hungarian	3
POA5601	Irish	34
POA5601	Italian	10
POA5601	(Other)	4
POA5601	Scottish	33
POA5601	South African	3
POA5602		159
POA5602	Australian	609
POA5602	Croatian	8
POA5602	Dutch	33
POA5602	English	541
POA5602	French	4
POA5602	German	177
POA5602	Greek	4
POA5602	Hungarian	4
POA5602	Irish	87
POA5602	Italian	15
POA5602	Maori	4
POA5602	(Other)	23
POA5602	Polish	4
POA5602	Scottish	106
POA5602	South African	8
POA5602	Welsh	5
POA5603		37
POA5603	Australian	209
POA5603	English	183
POA5603	Filipino	3
POA5603	German	53
POA5603	Irish	29
POA5603	Italian	7
POA5603	(Other)	16
POA5603	Scottish	30
POA5604		10
POA5604	Australian	94
POA5604	English	87
POA5604	German	19
POA5604	Irish	16
POA5604	Italian	3
POA5604	(Other)	8
POA5604	Polish	3
POA5604	Scottish	17
POA5605		92
POA5605	Australian	783
POA5605	Australian Aboriginal	8
POA5605	Chinese	3
POA5605	Dutch	25
POA5605	English	731
POA5605	French	6
POA5605	German	157
POA5605	Indian	3
POA5605	Irish	114
POA5605	Italian	31
POA5605	NZ	3
POA5605	(Other)	30
POA5605	Polish	9
POA5605	Russian	3
POA5605	Scottish	200
POA5605	Spanish	3
POA5605	Welsh	6
POA5606		1172
POA5606	Australian	6203
POA5606	Australian Aboriginal	124
POA5606	Chinese	56
POA5606	Croatian	218
POA5606	Dutch	209
POA5606	English	5753
POA5606	Filipino	119
POA5606	French	67
POA5606	German	1333
POA5606	Greek	131
POA5606	Hungarian	16
POA5606	Indian	46
POA5606	Irish	1209
POA5606	Italian	269
POA5606	Korean	8
POA5606	Lebanese	14
POA5606	Macedonian	5
POA5606	Maltese	28
POA5606	Maori	47
POA5606	NZ	45
POA5606	(Other)	485
POA5606	Polish	78
POA5606	Russian	27
POA5606	Scottish	1290
POA5606	Serbian	8
POA5606	South African	27
POA5606	Spanish	31
POA5606	Sri Lankan	12
POA5606	Turkish	3
POA5606	Vietnamese	14
POA5606	Welsh	79
POA5607		581
POA5607	Australian	2215
POA5607	Australian Aboriginal	22
POA5607	Chinese	10
POA5607	Croatian	24
POA5607	Dutch	70
POA5607	English	1867
POA5607	Filipino	27
POA5607	French	20
POA5607	German	441
POA5607	Greek	17
POA5607	Hungarian	8
POA5607	Indian	9
POA5607	Irish	370
POA5607	Italian	77
POA5607	Lebanese	3
POA5607	Maltese	10
POA5607	Maori	9
POA5607	NZ	17
POA5607	(Other)	136
POA5607	Polish	27
POA5607	Scottish	469
POA5607	Serbian	8
POA5607	South African	13
POA5607	Spanish	8
POA5607	Welsh	25
POA5608		1192
POA5608	Australian	5530
POA5608	Australian Aboriginal	169
POA5608	Chinese	90
POA5608	Croatian	70
POA5608	Dutch	255
POA5608	English	5522
POA5608	Filipino	272
POA5608	French	71
POA5608	German	848
POA5608	Greek	108
POA5608	Hungarian	22
POA5608	Indian	59
POA5608	Irish	913
POA5608	Italian	268
POA5608	Korean	4
POA5608	Lebanese	9
POA5608	Maltese	38
POA5608	Maori	42
POA5608	NZ	30
POA5608	(Other)	421
POA5608	Polish	64
POA5608	Russian	7
POA5608	Scottish	1410
POA5608	Serbian	28
POA5608	South African	39
POA5608	Spanish	106
POA5608	Sri Lankan	5
POA5608	Turkish	3
POA5608	Vietnamese	17
POA5608	Welsh	155
POA5609		110
POA5609	Australian	744
POA5609	Australian Aboriginal	7
POA5609	Chinese	5
POA5609	Croatian	20
POA5609	Dutch	42
POA5609	English	821
POA5609	Filipino	15
POA5609	French	12
POA5609	German	141
POA5609	Greek	20
POA5609	Hungarian	7
POA5609	Indian	32
POA5609	Irish	168
POA5609	Italian	55
POA5609	Korean	3
POA5609	Lebanese	4
POA5609	Maltese	7
POA5609	Maori	8
POA5609	NZ	6
POA5609	(Other)	105
POA5609	Polish	12
POA5609	Scottish	245
POA5609	Serbian	8
POA5609	South African	25
POA5609	Spanish	17
POA5609	Welsh	26
POA5630		12
POA5630	Australian	79
POA5630	English	48
POA5630	German	8
POA5630	Irish	17
POA5630	(Other)	7
POA5630	Scottish	9
POA5631		83
POA5631	Australian	519
POA5631	Chinese	6
POA5631	Croatian	3
POA5631	Dutch	11
POA5631	English	415
POA5631	French	7
POA5631	German	101
POA5631	Greek	4
POA5631	Irish	128
POA5631	Italian	11
POA5631	(Other)	23
POA5631	Polish	4
POA5631	Scottish	77
POA5631	South African	5
POA5631	Welsh	7
POA5632		17
POA5632	Australian	134
POA5632	Croatian	3
POA5632	Dutch	3
POA5632	English	99
POA5632	German	31
POA5632	Irish	13
POA5632	(Other)	9
POA5632	Polish	5
POA5632	Scottish	28
POA5633		24
POA5633	Australian	152
POA5633	Chinese	3
POA5633	Croatian	3
POA5633	English	147
POA5633	German	36
POA5633	Irish	24
POA5633	Italian	3
POA5633	(Other)	5
POA5633	Scottish	21
POA5640		74
POA5640	Australian	501
POA5640	Dutch	12
POA5640	English	383
POA5640	French	3
POA5640	German	155
POA5640	Irish	71
POA5640	Italian	13
POA5640	NZ	3
POA5640	(Other)	19
POA5640	Polish	5
POA5640	Scottish	77
POA5640	Welsh	9
