POA_CODE_2016	Landlord	Rent.min	occupied_private_dwellings_being_rented
POA5039	Co-op/church group etc	5250	7
POA5039	Co-op/church group etc	7875	16
POA5039	Co-op/church group etc	10500	3
POA5039	Co-op/church group etc	11812	6
POA5039	Co-op/church group etc	14437	3
POA5039	Person not in same household	0	15
POA5039	Person not in same household	3937	4
POA5039	Person not in same household	5250	22
POA5039	Person not in same household	7875	28
POA5039	Person not in same household	10500	18
POA5039	Person not in same household	11812	49
POA5039	Person not in same household	14437	100
POA5039	Person not in same household	18375	87
POA5039	Person not in same household	23625	9
POA5039	Person not in same household	28875	4
POA5039	Person not in same household	34125	4
POA5039	Real estate agent	5250	6
POA5039	Real estate agent	7875	15
POA5039	Real estate agent	10500	14
POA5039	Real estate agent	11812	86
POA5039	Real estate agent	14437	133
POA5039	Real estate agent	18375	162
POA5039	Real estate agent	23625	27
POA5039	Real estate agent	28875	8
POA5039	State or territory housing authority	0	29
POA5039	State or territory housing authority	3937	69
POA5039	State or territory housing authority	5250	112
POA5039	State or territory housing authority	7875	47
POA5039	State or territory housing authority	10500	24
POA5039	State or territory housing authority	11812	18
POA5039	State or territory housing authority	14437	18
POA5039	State or territory housing authority	18375	4
POA5040		0	3
POA5040	Person not in same household	5250	3
POA5040	Person not in same household	10500	3
POA5040	Person not in same household	11812	3
POA5040	Person not in same household	14437	3
POA5040	Person not in same household	18375	10
POA5040	Person not in same household	23625	8
POA5040	Real estate agent	14437	9
POA5040	Real estate agent	18375	22
POA5040	Real estate agent	23625	7
POA5040	State or territory housing authority	0	14
POA5040	State or territory housing authority	3937	51
POA5040	State or territory housing authority	5250	52
POA5040	State or territory housing authority	7875	40
POA5040	State or territory housing authority	10500	5
POA5040	State or territory housing authority	11812	9
POA5040	State or territory housing authority	14437	10
POA5040	State or territory housing authority	18375	4
POA5041		0	12
POA5041		5250	3
POA5041		14437	3
POA5041	(Other)	14437	9
POA5041	(Other)	18375	3
POA5041	Co-op/church group etc	0	4
POA5041	Co-op/church group etc	3937	3
POA5041	Co-op/church group etc	5250	5
POA5041	Co-op/church group etc	7875	13
POA5041	Co-op/church group etc	10500	3
POA5041	Co-op/church group etc	11812	5
POA5041	Co-op/church group etc	14437	4
POA5041	Person not in same household	0	20
POA5041	Person not in same household	3937	3
POA5041	Person not in same household	5250	20
POA5041	Person not in same household	7875	31
POA5041	Person not in same household	10500	25
POA5041	Person not in same household	11812	71
POA5041	Person not in same household	14437	88
POA5041	Person not in same household	18375	65
POA5041	Person not in same household	23625	13
POA5041	Person not in same household	28875	10
POA5041	Person not in same household	34125	4
POA5041	Real estate agent	5250	4
POA5041	Real estate agent	7875	3
POA5041	Real estate agent	10500	13
POA5041	Real estate agent	11812	118
POA5041	Real estate agent	14437	157
POA5041	Real estate agent	18375	143
POA5041	Real estate agent	23625	54
POA5041	Real estate agent	28875	9
POA5041	Real estate agent	34125	4
POA5041	Real estate agent	39375	9
POA5041	State or territory housing authority	0	4
POA5041	State or territory housing authority	3937	10
POA5041	State or territory housing authority	5250	9
POA5041	State or territory housing authority	7875	12
POA5041	State or territory housing authority	11812	5
POA5041	State or territory housing authority	14437	3
POA5042		0	14
POA5042	(Other)	5250	3
POA5042	(Other)	7875	7
POA5042	(Other)	10500	3
POA5042	(Other)	11812	11
POA5042	(Other)	14437	13
POA5042	(Other)	18375	16
POA5042	(Other)	28875	3
POA5042	Co-op/church group etc	3937	6
POA5042	Co-op/church group etc	5250	14
POA5042	Co-op/church group etc	7875	8
POA5042	Co-op/church group etc	10500	11
POA5042	Co-op/church group etc	11812	7
POA5042	Person not in same household	0	21
POA5042	Person not in same household	5250	26
POA5042	Person not in same household	7875	31
POA5042	Person not in same household	10500	28
POA5042	Person not in same household	11812	84
POA5042	Person not in same household	14437	112
POA5042	Person not in same household	18375	88
POA5042	Person not in same household	23625	23
POA5042	Person not in same household	28875	3
POA5042	Person not in same household	34125	3
POA5042	Person not in same household	39375	3
POA5042	Real estate agent	5250	8
POA5042	Real estate agent	7875	15
POA5042	Real estate agent	10500	33
POA5042	Real estate agent	11812	129
POA5042	Real estate agent	14437	215
POA5042	Real estate agent	18375	180
POA5042	Real estate agent	23625	37
POA5042	Real estate agent	28875	8
POA5042	State or territory housing authority	0	14
POA5042	State or territory housing authority	3937	29
POA5042	State or territory housing authority	5250	38
POA5042	State or territory housing authority	7875	23
POA5042	State or territory housing authority	10500	11
POA5042	State or territory housing authority	11812	10
POA5042	State or territory housing authority	14437	8
POA5043		0	10
POA5043		7875	6
POA5043		14437	3
POA5043		18375	3
POA5043	(Other)	0	5
POA5043	(Other)	5250	3
POA5043	(Other)	7875	5
POA5043	(Other)	10500	3
POA5043	(Other)	11812	6
POA5043	(Other)	14437	11
POA5043	(Other)	18375	17
POA5043	Co-op/church group etc	0	9
POA5043	Co-op/church group etc	3937	16
POA5043	Co-op/church group etc	5250	69
POA5043	Co-op/church group etc	7875	101
POA5043	Co-op/church group etc	10500	16
POA5043	Co-op/church group etc	11812	21
POA5043	Co-op/church group etc	14437	17
POA5043	Co-op/church group etc	18375	6
POA5043	Co-op/church group etc	23625	4
POA5043	Person not in same household	0	33
POA5043	Person not in same household	3937	4
POA5043	Person not in same household	5250	29
POA5043	Person not in same household	7875	43
POA5043	Person not in same household	10500	48
POA5043	Person not in same household	11812	121
POA5043	Person not in same household	14437	193
POA5043	Person not in same household	18375	139
POA5043	Person not in same household	23625	31
POA5043	Person not in same household	28875	9
POA5043	Real estate agent	0	4
POA5043	Real estate agent	3937	4
POA5043	Real estate agent	5250	15
POA5043	Real estate agent	7875	21
POA5043	Real estate agent	10500	30
POA5043	Real estate agent	11812	150
POA5043	Real estate agent	14437	421
POA5043	Real estate agent	18375	430
POA5043	Real estate agent	23625	71
POA5043	Real estate agent	28875	9
POA5043	Real estate agent	34125	6
POA5043	State or territory housing authority	0	46
POA5043	State or territory housing authority	3937	158
POA5043	State or territory housing authority	5250	297
POA5043	State or territory housing authority	7875	245
POA5043	State or territory housing authority	10500	89
POA5043	State or territory housing authority	11812	69
POA5043	State or territory housing authority	14437	65
POA5043	State or territory housing authority	18375	22
POA5043	State or territory housing authority	23625	3
POA5043	State or territory housing authority	28875	3
POA5044		0	10
POA5044	(Other)	7875	3
POA5044	(Other)	14437	4
POA5044	(Other)	18375	8
POA5044	Co-op/church group etc	0	3
POA5044	Co-op/church group etc	3937	6
POA5044	Co-op/church group etc	5250	23
POA5044	Co-op/church group etc	7875	16
POA5044	Person not in same household	0	8
POA5044	Person not in same household	5250	5
POA5044	Person not in same household	7875	21
POA5044	Person not in same household	10500	31
POA5044	Person not in same household	11812	42
POA5044	Person not in same household	14437	91
POA5044	Person not in same household	18375	78
POA5044	Person not in same household	23625	21
POA5044	Person not in same household	28875	7
POA5044	Person not in same household	49875	3
POA5044	Real estate agent	5250	3
POA5044	Real estate agent	7875	6
POA5044	Real estate agent	10500	5
POA5044	Real estate agent	11812	45
POA5044	Real estate agent	14437	183
POA5044	Real estate agent	18375	155
POA5044	Real estate agent	23625	76
POA5044	Real estate agent	28875	25
POA5044	Real estate agent	34125	14
POA5044	Real estate agent	44625	3
POA5044	Real estate agent	49875	3
POA5044	State or territory housing authority	0	7
POA5044	State or territory housing authority	3937	29
POA5044	State or territory housing authority	5250	53
POA5044	State or territory housing authority	7875	15
POA5045		0	28
POA5045		3937	7
POA5045		7875	3
POA5045		11812	4
POA5045		14437	3
POA5045	(Other)	7875	6
POA5045	(Other)	10500	3
POA5045	(Other)	11812	6
POA5045	(Other)	14437	10
POA5045	(Other)	18375	7
POA5045	(Other)	23625	3
POA5045	Co-op/church group etc	0	5
POA5045	Co-op/church group etc	3937	25
POA5045	Co-op/church group etc	5250	10
POA5045	Co-op/church group etc	7875	17
POA5045	Co-op/church group etc	10500	3
POA5045	Co-op/church group etc	11812	4
POA5045	Person not in same household	0	48
POA5045	Person not in same household	3937	3
POA5045	Person not in same household	5250	27
POA5045	Person not in same household	7875	51
POA5045	Person not in same household	10500	58
POA5045	Person not in same household	11812	102
POA5045	Person not in same household	14437	193
POA5045	Person not in same household	18375	119
POA5045	Person not in same household	23625	38
POA5045	Person not in same household	28875	16
POA5045	Person not in same household	34125	10
POA5045	Person not in same household	39375	5
POA5045	Person not in same household	44625	4
POA5045	Real estate agent	0	3
POA5045	Real estate agent	5250	6
POA5045	Real estate agent	7875	28
POA5045	Real estate agent	10500	57
POA5045	Real estate agent	11812	354
POA5045	Real estate agent	14437	506
POA5045	Real estate agent	18375	361
POA5045	Real estate agent	23625	171
POA5045	Real estate agent	28875	83
POA5045	Real estate agent	34125	36
POA5045	Real estate agent	39375	14
POA5045	Real estate agent	44625	10
POA5045	Real estate agent	49875	10
POA5045	State or territory housing authority	0	6
POA5045	State or territory housing authority	3937	15
POA5045	State or territory housing authority	5250	25
POA5045	State or territory housing authority	7875	9
POA5045	State or territory housing authority	11812	3
POA5045	State or territory housing authority	14437	3
POA5046		0	6
POA5046		5250	3
POA5046		10500	3
POA5046	(Other)	11812	4
POA5046	(Other)	14437	6
POA5046	(Other)	18375	4
POA5046	Co-op/church group etc	5250	14
POA5046	Co-op/church group etc	7875	11
POA5046	Co-op/church group etc	10500	3
POA5046	Co-op/church group etc	14437	3
POA5046	Person not in same household	0	18
POA5046	Person not in same household	5250	17
POA5046	Person not in same household	7875	12
POA5046	Person not in same household	10500	20
POA5046	Person not in same household	11812	41
POA5046	Person not in same household	14437	78
POA5046	Person not in same household	18375	88
POA5046	Person not in same household	23625	20
POA5046	Person not in same household	28875	6
POA5046	Person not in same household	34125	3
POA5046	Real estate agent	5250	3
POA5046	Real estate agent	7875	15
POA5046	Real estate agent	10500	8
POA5046	Real estate agent	11812	77
POA5046	Real estate agent	14437	180
POA5046	Real estate agent	18375	275
POA5046	Real estate agent	23625	75
POA5046	Real estate agent	28875	3
POA5046	State or territory housing authority	0	29
POA5046	State or territory housing authority	3937	55
POA5046	State or territory housing authority	5250	128
POA5046	State or territory housing authority	7875	53
POA5046	State or territory housing authority	10500	11
POA5046	State or territory housing authority	11812	10
POA5046	State or territory housing authority	14437	18
POA5046	State or territory housing authority	18375	3
POA5047		0	6
POA5047		5250	3
POA5047		18375	3
POA5047	(Other)	0	3
POA5047	(Other)	5250	3
POA5047	(Other)	14437	3
POA5047	(Other)	18375	4
POA5047	Co-op/church group etc	3937	3
POA5047	Co-op/church group etc	5250	23
POA5047	Co-op/church group etc	7875	21
POA5047	Co-op/church group etc	10500	8
POA5047	Co-op/church group etc	11812	3
POA5047	Co-op/church group etc	18375	5
POA5047	Person not in same household	0	5
POA5047	Person not in same household	5250	9
POA5047	Person not in same household	7875	17
POA5047	Person not in same household	10500	9
POA5047	Person not in same household	11812	35
POA5047	Person not in same household	14437	60
POA5047	Person not in same household	18375	98
POA5047	Person not in same household	23625	15
POA5047	Person not in same household	28875	3
POA5047	Person not in same household	49875	3
POA5047	Real estate agent	7875	3
POA5047	Real estate agent	10500	9
POA5047	Real estate agent	11812	14
POA5047	Real estate agent	14437	106
POA5047	Real estate agent	18375	308
POA5047	Real estate agent	23625	30
POA5047	Real estate agent	28875	5
POA5047	State or territory housing authority	0	18
POA5047	State or territory housing authority	3937	63
POA5047	State or territory housing authority	5250	101
POA5047	State or territory housing authority	7875	66
POA5047	State or territory housing authority	10500	32
POA5047	State or territory housing authority	11812	32
POA5047	State or territory housing authority	14437	16
POA5047	State or territory housing authority	18375	15
POA5047	State or territory housing authority	49875	3
POA5048		0	16
POA5048		3937	3
POA5048		7875	3
POA5048	(Other)	5250	6
POA5048	(Other)	7875	5
POA5048	(Other)	11812	3
POA5048	(Other)	14437	8
POA5048	(Other)	18375	3
POA5048	Co-op/church group etc	0	3
POA5048	Co-op/church group etc	3937	3
POA5048	Co-op/church group etc	5250	13
POA5048	Co-op/church group etc	7875	20
POA5048	Co-op/church group etc	10500	12
POA5048	Co-op/church group etc	11812	8
POA5048	Co-op/church group etc	18375	3
POA5048	Person not in same household	0	21
POA5048	Person not in same household	5250	12
POA5048	Person not in same household	7875	19
POA5048	Person not in same household	10500	21
POA5048	Person not in same household	11812	57
POA5048	Person not in same household	14437	102
POA5048	Person not in same household	18375	121
POA5048	Person not in same household	23625	24
POA5048	Person not in same household	28875	7
POA5048	Person not in same household	34125	3
POA5048	Person not in same household	44625	3
POA5048	Person not in same household	49875	4
POA5048	Real estate agent	5250	3
POA5048	Real estate agent	7875	12
POA5048	Real estate agent	10500	14
POA5048	Real estate agent	11812	83
POA5048	Real estate agent	14437	219
POA5048	Real estate agent	18375	260
POA5048	Real estate agent	23625	86
POA5048	Real estate agent	28875	19
POA5048	Real estate agent	34125	3
POA5048	Real estate agent	39375	5
POA5048	Real estate agent	49875	5
POA5048	State or territory housing authority	0	14
POA5048	State or territory housing authority	3937	32
POA5048	State or territory housing authority	5250	99
POA5048	State or territory housing authority	7875	49
POA5048	State or territory housing authority	10500	18
POA5048	State or territory housing authority	11812	24
POA5048	State or territory housing authority	14437	12
POA5048	State or territory housing authority	18375	9
POA5049		0	3
POA5049		14437	3
POA5049	(Other)	7875	3
POA5049	(Other)	18375	3
POA5049	Person not in same household	0	19
POA5049	Person not in same household	5250	4
POA5049	Person not in same household	7875	16
POA5049	Person not in same household	10500	11
POA5049	Person not in same household	11812	23
POA5049	Person not in same household	14437	59
POA5049	Person not in same household	18375	57
POA5049	Person not in same household	23625	21
POA5049	Person not in same household	28875	3
POA5049	Person not in same household	34125	4
POA5049	Person not in same household	39375	3
POA5049	Person not in same household	44625	5
POA5049	Real estate agent	0	3
POA5049	Real estate agent	5250	4
POA5049	Real estate agent	7875	7
POA5049	Real estate agent	10500	12
POA5049	Real estate agent	11812	55
POA5049	Real estate agent	14437	110
POA5049	Real estate agent	18375	138
POA5049	Real estate agent	23625	51
POA5049	Real estate agent	28875	21
POA5049	Real estate agent	34125	6
POA5049	Real estate agent	39375	4
POA5049	Real estate agent	49875	3
POA5049	State or territory housing authority	3937	4
POA5049	State or territory housing authority	5250	3
POA5049	State or territory housing authority	7875	5
POA5050		0	5
POA5050	Co-op/church group etc	5250	3
POA5050	Co-op/church group etc	7875	3
POA5050	Person not in same household	0	5
POA5050	Person not in same household	5250	5
POA5050	Person not in same household	7875	8
POA5050	Person not in same household	10500	7
POA5050	Person not in same household	11812	10
POA5050	Person not in same household	14437	19
POA5050	Person not in same household	18375	23
POA5050	Person not in same household	23625	11
POA5050	Person not in same household	28875	3
POA5050	Real estate agent	7875	4
POA5050	Real estate agent	11812	15
POA5050	Real estate agent	14437	33
POA5050	Real estate agent	18375	48
POA5050	Real estate agent	23625	10
POA5051		0	15
POA5051	(Other)	14437	4
POA5051	(Other)	18375	3
POA5051	Co-op/church group etc	44625	3
POA5051	Person not in same household	0	8
POA5051	Person not in same household	3937	4
POA5051	Person not in same household	5250	6
POA5051	Person not in same household	7875	19
POA5051	Person not in same household	10500	7
POA5051	Person not in same household	11812	26
POA5051	Person not in same household	14437	51
POA5051	Person not in same household	18375	42
POA5051	Person not in same household	23625	24
POA5051	Person not in same household	28875	5
POA5051	Real estate agent	7875	3
POA5051	Real estate agent	10500	3
POA5051	Real estate agent	11812	17
POA5051	Real estate agent	14437	84
POA5051	Real estate agent	18375	91
POA5051	Real estate agent	23625	41
POA5051	Real estate agent	28875	26
POA5051	Real estate agent	34125	8
POA5051	State or territory housing authority	5250	9
POA5051	State or territory housing authority	7875	3
POA5051	State or territory housing authority	11812	3
POA5052	Co-op/church group etc	5250	3
POA5052	Co-op/church group etc	7875	7
POA5052	Person not in same household	0	5
POA5052	Person not in same household	5250	5
POA5052	Person not in same household	7875	6
POA5052	Person not in same household	10500	8
POA5052	Person not in same household	11812	4
POA5052	Person not in same household	14437	13
POA5052	Person not in same household	18375	20
POA5052	Person not in same household	23625	4
POA5052	Real estate agent	11812	15
POA5052	Real estate agent	14437	28
POA5052	Real estate agent	18375	52
POA5052	Real estate agent	23625	23
POA5052	Real estate agent	28875	13
POA5052	Real estate agent	34125	3
POA5052	Real estate agent	44625	3
POA5061		0	5
POA5061	(Other)	14437	3
POA5061	(Other)	49875	3
POA5061	Co-op/church group etc	3937	3
POA5061	Co-op/church group etc	5250	3
POA5061	Co-op/church group etc	7875	14
POA5061	Person not in same household	0	14
POA5061	Person not in same household	5250	21
POA5061	Person not in same household	7875	23
POA5061	Person not in same household	10500	18
POA5061	Person not in same household	11812	44
POA5061	Person not in same household	14437	95
POA5061	Person not in same household	18375	51
POA5061	Person not in same household	23625	48
POA5061	Person not in same household	28875	9
POA5061	Person not in same household	34125	5
POA5061	Person not in same household	39375	3
POA5061	Person not in same household	44625	3
POA5061	Real estate agent	5250	3
POA5061	Real estate agent	7875	3
POA5061	Real estate agent	10500	11
POA5061	Real estate agent	11812	83
POA5061	Real estate agent	14437	157
POA5061	Real estate agent	18375	165
POA5061	Real estate agent	23625	101
POA5061	Real estate agent	28875	40
POA5061	Real estate agent	34125	27
POA5061	Real estate agent	39375	17
POA5061	Real estate agent	44625	3
POA5061	Real estate agent	49875	4
POA5061	State or territory housing authority	0	3
POA5061	State or territory housing authority	3937	14
POA5061	State or territory housing authority	5250	24
POA5061	State or territory housing authority	7875	12
POA5061	State or territory housing authority	14437	3
POA5062		0	21
POA5062		10500	3
POA5062	(Other)	0	7
POA5062	(Other)	5250	4
POA5062	(Other)	10500	3
POA5062	(Other)	11812	4
POA5062	(Other)	14437	5
POA5062	Co-op/church group etc	3937	17
POA5062	Co-op/church group etc	5250	12
POA5062	Co-op/church group etc	7875	24
POA5062	Co-op/church group etc	11812	3
POA5062	Person not in same household	0	25
POA5062	Person not in same household	5250	17
POA5062	Person not in same household	7875	19
POA5062	Person not in same household	10500	31
POA5062	Person not in same household	11812	43
POA5062	Person not in same household	14437	88
POA5062	Person not in same household	18375	70
POA5062	Person not in same household	23625	23
POA5062	Person not in same household	28875	14
POA5062	Person not in same household	34125	3
POA5062	Real estate agent	3937	3
POA5062	Real estate agent	5250	5
POA5062	Real estate agent	10500	15
POA5062	Real estate agent	11812	105
POA5062	Real estate agent	14437	179
POA5062	Real estate agent	18375	127
POA5062	Real estate agent	23625	57
POA5062	Real estate agent	28875	29
POA5062	Real estate agent	34125	22
POA5062	Real estate agent	39375	9
POA5062	Real estate agent	44625	5
POA5062	Real estate agent	49875	11
POA5062	State or territory housing authority	0	3
POA5062	State or territory housing authority	3937	20
POA5062	State or territory housing authority	5250	18
POA5062	State or territory housing authority	7875	6
POA5062	State or territory housing authority	10500	4
POA5063		0	17
POA5063	(Other)	7875	4
POA5063	(Other)	10500	3
POA5063	(Other)	11812	3
POA5063	(Other)	14437	3
POA5063	(Other)	18375	3
POA5063	Co-op/church group etc	0	6
POA5063	Co-op/church group etc	3937	11
POA5063	Co-op/church group etc	5250	3
POA5063	Co-op/church group etc	7875	19
POA5063	Co-op/church group etc	11812	3
POA5063	Person not in same household	0	22
POA5063	Person not in same household	3937	3
POA5063	Person not in same household	5250	12
POA5063	Person not in same household	7875	34
POA5063	Person not in same household	10500	30
POA5063	Person not in same household	11812	54
POA5063	Person not in same household	14437	118
POA5063	Person not in same household	18375	115
POA5063	Person not in same household	23625	42
POA5063	Person not in same household	28875	13
POA5063	Person not in same household	34125	3
POA5063	Person not in same household	44625	4
POA5063	Real estate agent	0	3
POA5063	Real estate agent	5250	3
POA5063	Real estate agent	7875	9
POA5063	Real estate agent	10500	16
POA5063	Real estate agent	11812	90
POA5063	Real estate agent	14437	211
POA5063	Real estate agent	18375	257
POA5063	Real estate agent	23625	143
POA5063	Real estate agent	28875	73
POA5063	Real estate agent	34125	27
POA5063	Real estate agent	39375	13
POA5063	Real estate agent	44625	4
POA5063	Real estate agent	49875	3
POA5063	State or territory housing authority	0	21
POA5063	State or territory housing authority	3937	33
POA5063	State or territory housing authority	5250	66
POA5063	State or territory housing authority	7875	18
POA5063	State or territory housing authority	10500	6
POA5063	State or territory housing authority	11812	7
POA5064		0	9
POA5064	(Other)	0	5
POA5064	(Other)	5250	3
POA5064	Co-op/church group etc	0	3
POA5064	Co-op/church group etc	3937	4
POA5064	Co-op/church group etc	5250	3
POA5064	Co-op/church group etc	7875	10
POA5064	Person not in same household	0	12
POA5064	Person not in same household	5250	4
POA5064	Person not in same household	7875	11
POA5064	Person not in same household	10500	11
POA5064	Person not in same household	11812	14
POA5064	Person not in same household	14437	34
POA5064	Person not in same household	18375	36
POA5064	Person not in same household	23625	26
POA5064	Person not in same household	28875	10
POA5064	Person not in same household	34125	8
POA5064	Person not in same household	39375	9
POA5064	Person not in same household	49875	4
POA5064	Real estate agent	7875	12
POA5064	Real estate agent	10500	3
POA5064	Real estate agent	11812	20
POA5064	Real estate agent	14437	67
POA5064	Real estate agent	18375	84
POA5064	Real estate agent	23625	56
POA5064	Real estate agent	28875	29
POA5064	Real estate agent	34125	18
POA5064	Real estate agent	39375	11
POA5064	Real estate agent	44625	3
POA5064	Real estate agent	49875	8
POA5064	State or territory housing authority	5250	3
POA5065		0	7
POA5065		18375	3
POA5065	(Other)	0	6
POA5065	(Other)	5250	3
POA5065	(Other)	7875	3
POA5065	(Other)	11812	6
POA5065	(Other)	14437	8
POA5065	(Other)	18375	3
POA5065	Co-op/church group etc	0	3
POA5065	Co-op/church group etc	3937	15
POA5065	Co-op/church group etc	5250	3
POA5065	Person not in same household	0	20
POA5065	Person not in same household	5250	13
POA5065	Person not in same household	7875	18
POA5065	Person not in same household	10500	16
POA5065	Person not in same household	11812	49
POA5065	Person not in same household	14437	87
POA5065	Person not in same household	18375	55
POA5065	Person not in same household	23625	38
POA5065	Person not in same household	28875	11
POA5065	Person not in same household	34125	3
POA5065	Person not in same household	49875	3
POA5065	Real estate agent	0	3
POA5065	Real estate agent	3937	6
POA5065	Real estate agent	5250	6
POA5065	Real estate agent	7875	8
POA5065	Real estate agent	10500	22
POA5065	Real estate agent	11812	133
POA5065	Real estate agent	14437	242
POA5065	Real estate agent	18375	101
POA5065	Real estate agent	23625	76
POA5065	Real estate agent	28875	41
POA5065	Real estate agent	34125	17
POA5065	Real estate agent	39375	5
POA5065	Real estate agent	49875	12
POA5065	State or territory housing authority	0	11
POA5065	State or territory housing authority	3937	18
POA5065	State or territory housing authority	5250	40
POA5065	State or territory housing authority	7875	3
POA5065	State or territory housing authority	11812	3
POA5066		0	15
POA5066	(Other)	14437	3
POA5066	(Other)	18375	3
POA5066	Co-op/church group etc	7875	3
POA5066	Person not in same household	0	18
POA5066	Person not in same household	5250	5
POA5066	Person not in same household	7875	11
POA5066	Person not in same household	10500	5
POA5066	Person not in same household	11812	13
POA5066	Person not in same household	14437	44
POA5066	Person not in same household	18375	39
POA5066	Person not in same household	23625	26
POA5066	Person not in same household	28875	17
POA5066	Person not in same household	34125	8
POA5066	Real estate agent	7875	3
POA5066	Real estate agent	10500	8
POA5066	Real estate agent	11812	28
POA5066	Real estate agent	14437	70
POA5066	Real estate agent	18375	92
POA5066	Real estate agent	23625	68
POA5066	Real estate agent	28875	29
POA5066	Real estate agent	34125	15
POA5066	Real estate agent	39375	10
POA5066	Real estate agent	44625	3
POA5066	Real estate agent	49875	7
POA5066	State or territory housing authority	7875	4
POA5067		0	10
POA5067	(Other)	0	6
POA5067	(Other)	5250	5
POA5067	(Other)	7875	5
POA5067	(Other)	10500	3
POA5067	(Other)	14437	3
POA5067	(Other)	18375	3
POA5067	(Other)	23625	3
POA5067	(Other)	28875	3
POA5067	Co-op/church group etc	3937	6
POA5067	Co-op/church group etc	5250	14
POA5067	Co-op/church group etc	7875	6
POA5067	Co-op/church group etc	14437	3
POA5067	Person not in same household	0	26
POA5067	Person not in same household	3937	3
POA5067	Person not in same household	5250	15
POA5067	Person not in same household	7875	40
POA5067	Person not in same household	10500	25
POA5067	Person not in same household	11812	79
POA5067	Person not in same household	14437	102
POA5067	Person not in same household	18375	138
POA5067	Person not in same household	23625	63
POA5067	Person not in same household	28875	18
POA5067	Person not in same household	34125	9
POA5067	Person not in same household	39375	4
POA5067	Person not in same household	44625	3
POA5067	Person not in same household	49875	8
POA5067	Real estate agent	5250	11
POA5067	Real estate agent	7875	17
POA5067	Real estate agent	10500	22
POA5067	Real estate agent	11812	114
POA5067	Real estate agent	14437	263
POA5067	Real estate agent	18375	265
POA5067	Real estate agent	23625	186
POA5067	Real estate agent	28875	74
POA5067	Real estate agent	34125	42
POA5067	Real estate agent	39375	17
POA5067	Real estate agent	44625	3
POA5067	Real estate agent	49875	10
POA5067	State or territory housing authority	0	17
POA5067	State or territory housing authority	3937	49
POA5067	State or territory housing authority	5250	69
POA5067	State or territory housing authority	7875	21
POA5067	State or territory housing authority	10500	7
POA5067	State or territory housing authority	11812	7
POA5068		0	20
POA5068		3937	3
POA5068		11812	3
POA5068	(Other)	5250	5
POA5068	(Other)	11812	4
POA5068	(Other)	14437	8
POA5068	(Other)	18375	6
POA5068	Co-op/church group etc	0	11
POA5068	Co-op/church group etc	3937	37
POA5068	Co-op/church group etc	5250	11
POA5068	Co-op/church group etc	7875	11
POA5068	Co-op/church group etc	11812	4
POA5068	Person not in same household	0	20
POA5068	Person not in same household	3937	13
POA5068	Person not in same household	5250	20
POA5068	Person not in same household	7875	42
POA5068	Person not in same household	10500	29
POA5068	Person not in same household	11812	84
POA5068	Person not in same household	14437	138
POA5068	Person not in same household	18375	101
POA5068	Person not in same household	23625	39
POA5068	Person not in same household	28875	9
POA5068	Person not in same household	34125	8
POA5068	Person not in same household	49875	3
POA5068	Real estate agent	5250	5
POA5068	Real estate agent	7875	9
POA5068	Real estate agent	10500	17
POA5068	Real estate agent	11812	124
POA5068	Real estate agent	14437	314
POA5068	Real estate agent	18375	200
POA5068	Real estate agent	23625	81
POA5068	Real estate agent	28875	33
POA5068	Real estate agent	34125	20
POA5068	Real estate agent	39375	9
POA5068	Real estate agent	44625	3
POA5068	Real estate agent	49875	3
POA5068	State or territory housing authority	0	11
POA5068	State or territory housing authority	3937	26
POA5068	State or territory housing authority	5250	42
POA5068	State or territory housing authority	7875	15
POA5068	State or territory housing authority	11812	9
POA5068	State or territory housing authority	14437	5
POA5069		0	16
POA5069	(Other)	0	3
POA5069	(Other)	14437	5
POA5069	Co-op/church group etc	0	5
POA5069	Co-op/church group etc	5250	7
POA5069	Co-op/church group etc	7875	11
POA5069	Person not in same household	0	18
POA5069	Person not in same household	5250	10
POA5069	Person not in same household	7875	20
POA5069	Person not in same household	10500	12
POA5069	Person not in same household	11812	42
POA5069	Person not in same household	14437	83
POA5069	Person not in same household	18375	57
POA5069	Person not in same household	23625	21
POA5069	Person not in same household	28875	13
POA5069	Person not in same household	34125	10
POA5069	Person not in same household	39375	3
POA5069	Person not in same household	49875	3
POA5069	Real estate agent	5250	10
POA5069	Real estate agent	7875	14
POA5069	Real estate agent	10500	17
POA5069	Real estate agent	11812	107
POA5069	Real estate agent	14437	157
POA5069	Real estate agent	18375	140
POA5069	Real estate agent	23625	70
POA5069	Real estate agent	28875	35
POA5069	Real estate agent	34125	11
POA5069	Real estate agent	39375	3
POA5069	Real estate agent	49875	3
POA5069	State or territory housing authority	0	12
POA5069	State or territory housing authority	3937	25
POA5069	State or territory housing authority	5250	54
POA5069	State or territory housing authority	7875	9
POA5069	State or territory housing authority	10500	4
POA5069	State or territory housing authority	14437	3
POA5069	State or territory housing authority	18375	3
POA5070		0	14
POA5070		14437	3
POA5070	(Other)	0	7
POA5070	(Other)	3937	3
POA5070	(Other)	7875	3
POA5070	(Other)	10500	3
POA5070	(Other)	11812	16
POA5070	(Other)	14437	19
POA5070	(Other)	18375	7
POA5070	Co-op/church group etc	0	9
POA5070	Co-op/church group etc	3937	9
POA5070	Co-op/church group etc	5250	30
POA5070	Co-op/church group etc	7875	10
POA5070	Co-op/church group etc	10500	4
POA5070	Co-op/church group etc	14437	7
