SA4_NAME16	Ancestry	responses
Mandurah	NZ	1375
Mandurah	(Other)	5380
Mandurah	Polish	611
Mandurah	Russian	193
Mandurah	Scottish	9807
Mandurah	Serbian	47
Mandurah	South African	1014
Mandurah	Spanish	376
Mandurah	Sri Lankan	112
Mandurah	Turkish	19
Mandurah	Vietnamese	108
Mandurah	Welsh	1063
Perth - Inner		14126
Perth - Inner	Australian	44834
Perth - Inner	Australian Aboriginal	193
Perth - Inner	Chinese	11890
Perth - Inner	Croatian	1484
Perth - Inner	Dutch	2842
Perth - Inner	English	58872
Perth - Inner	Filipino	1085
Perth - Inner	French	1845
Perth - Inner	German	5533
Perth - Inner	Greek	2473
Perth - Inner	Hungarian	481
Perth - Inner	Indian	4759
Perth - Inner	Irish	19398
Perth - Inner	Italian	9930
Perth - Inner	Korean	1262
Perth - Inner	Lebanese	251
Perth - Inner	Macedonian	763
Perth - Inner	Maltese	260
Perth - Inner	Maori	370
Perth - Inner	NZ	1598
Perth - Inner	(Other)	20236
Perth - Inner	Polish	1871
Perth - Inner	Russian	713
Perth - Inner	Scottish	16237
Perth - Inner	Serbian	495
Perth - Inner	South African	1662
Perth - Inner	Spanish	1017
Perth - Inner	Sri Lankan	715
Perth - Inner	Turkish	175
Perth - Inner	Vietnamese	1503
Perth - Inner	Welsh	1558
Perth - North East		18642
Perth - North East	Australian	74358
Perth - North East	Australian Aboriginal	936
Perth - North East	Chinese	8986
Perth - North East	Croatian	2521
Perth - North East	Dutch	4660
Perth - North East	English	90072
Perth - North East	Filipino	4534
Perth - North East	French	1590
Perth - North East	German	7176
Perth - North East	Greek	1786
Perth - North East	Hungarian	638
Perth - North East	Indian	9086
Perth - North East	Irish	21764
Perth - North East	Italian	15167
Perth - North East	Korean	434
Perth - North East	Lebanese	338
Perth - North East	Macedonian	997
Perth - North East	Maltese	712
Perth - North East	Maori	3073
Perth - North East	NZ	3492
Perth - North East	(Other)	31321
Perth - North East	Polish	2889
Perth - North East	Russian	592
Perth - North East	Scottish	20705
Perth - North East	Serbian	1172
Perth - North East	South African	2181
Perth - North East	Spanish	1155
Perth - North East	Sri Lankan	916
Perth - North East	Turkish	183
Perth - North East	Vietnamese	5409
Perth - North East	Welsh	1956
Perth - North West		30946
Perth - North West	Australian	142729
Perth - North West	Australian Aboriginal	886
Perth - North West	Chinese	17810
Perth - North West	Croatian	4772
Perth - North West	Dutch	9591
Perth - North West	English	203460
Perth - North West	Filipino	5540
Perth - North West	French	3653
Perth - North West	German	14925
Perth - North West	Greek	5538
Perth - North West	Hungarian	1405
Perth - North West	Indian	15716
Perth - North West	Irish	51946
Perth - North West	Italian	32559
Perth - North West	Korean	984
Perth - North West	Lebanese	737
Perth - North West	Macedonian	6495
Perth - North West	Maltese	1124
Perth - North West	Maori	5223
Perth - North West	NZ	7267
Perth - North West	(Other)	67270
Perth - North West	Polish	5498
Perth - North West	Russian	1574
Perth - North West	Scottish	46129
Perth - North West	Serbian	2060
Perth - North West	South African	10462
Perth - North West	Spanish	2803
Perth - North West	Sri Lankan	1291
Perth - North West	Turkish	420
Perth - North West	Vietnamese	10040
Perth - North West	Welsh	5853
Perth - South East		33814
Perth - South East	Australian	129972
Perth - South East	Australian Aboriginal	1494
Perth - South East	Chinese	41138
Perth - South East	Croatian	2165
Perth - South East	Dutch	10707
Perth - South East	English	164126
Perth - South East	Filipino	9425
Perth - South East	French	2764
Perth - South East	German	12368
Perth - South East	Greek	1794
Perth - South East	Hungarian	929
Perth - South East	Indian	25823
Perth - South East	Irish	37798
Perth - South East	Italian	19377
Perth - South East	Korean	3424
Perth - South East	Lebanese	1024
Perth - South East	Macedonian	427
Perth - South East	Maltese	776
Perth - South East	Maori	5048
Perth - South East	NZ	5867
Perth - South East	(Other)	73573
Perth - South East	Polish	3619
Perth - South East	Russian	1125
Perth - South East	Scottish	36674
Perth - South East	Serbian	652
Perth - South East	South African	4670
Perth - South East	Spanish	2082
Perth - South East	Sri Lankan	3355
Perth - South East	Turkish	1197
Perth - South East	Vietnamese	2599
Perth - South East	Welsh	3645
Perth - South West		28075
Perth - South West	Australian	121758
Perth - South West	Australian Aboriginal	837
Perth - South West	Chinese	18585
Perth - South West	Croatian	5578
Perth - South West	Dutch	7697
Perth - South West	English	160103
Perth - South West	Filipino	6762
Perth - South West	French	2728
Perth - South West	German	12145
Perth - South West	Greek	1682
Perth - South West	Hungarian	750
Perth - South West	Indian	8736
Perth - South West	Irish	37919
Perth - South West	Italian	23734
Perth - South West	Korean	1479
Perth - South West	Lebanese	538
Perth - South West	Macedonian	469
Perth - South West	Maltese	831
Perth - South West	Maori	5853
Perth - South West	NZ	5521
Perth - South West	(Other)	40456
Perth - South West	Polish	2930
Perth - South West	Russian	994
Perth - South West	Scottish	37909
Perth - South West	Serbian	1726
Perth - South West	South African	5004
Perth - South West	Spanish	2446
Perth - South West	Sri Lankan	1136
Perth - South West	Turkish	282
Perth - South West	Vietnamese	1138
Perth - South West	Welsh	4220
Western Australia - Wheat Belt		13055
Western Australia - Wheat Belt	Australian	56965
Western Australia - Wheat Belt	Australian Aboriginal	673
Western Australia - Wheat Belt	Chinese	838
Western Australia - Wheat Belt	Croatian	365
Western Australia - Wheat Belt	Dutch	3011
Western Australia - Wheat Belt	English	58757
Western Australia - Wheat Belt	Filipino	1665
Western Australia - Wheat Belt	French	593
Western Australia - Wheat Belt	German	4720
Western Australia - Wheat Belt	Greek	258
Western Australia - Wheat Belt	Hungarian	161
Western Australia - Wheat Belt	Indian	633
Western Australia - Wheat Belt	Irish	11213
Western Australia - Wheat Belt	Italian	3753
Western Australia - Wheat Belt	Korean	46
Western Australia - Wheat Belt	Lebanese	28
Western Australia - Wheat Belt	Macedonian	70
Western Australia - Wheat Belt	Maltese	134
Western Australia - Wheat Belt	Maori	977
Western Australia - Wheat Belt	NZ	1457
Western Australia - Wheat Belt	(Other)	6071
Western Australia - Wheat Belt	Polish	985
Western Australia - Wheat Belt	Russian	195
Western Australia - Wheat Belt	Scottish	12633
Western Australia - Wheat Belt	Serbian	79
Western Australia - Wheat Belt	South African	757
Western Australia - Wheat Belt	Spanish	288
Western Australia - Wheat Belt	Sri Lankan	66
Western Australia - Wheat Belt	Turkish	23
Western Australia - Wheat Belt	Vietnamese	145
Western Australia - Wheat Belt	Welsh	1024
Western Australia - Outback (North)		13953
Western Australia - Outback (North)	Australian	33460
Western Australia - Outback (North)	Australian Aboriginal	11024
Western Australia - Outback (North)	Chinese	1235
Western Australia - Outback (North)	Croatian	319
Western Australia - Outback (North)	Dutch	1201
Western Australia - Outback (North)	English	25593
Western Australia - Outback (North)	Filipino	1884
Western Australia - Outback (North)	French	455
Western Australia - Outback (North)	German	2659
Western Australia - Outback (North)	Greek	276
Western Australia - Outback (North)	Hungarian	118
Western Australia - Outback (North)	Indian	1075
Western Australia - Outback (North)	Irish	6862
Western Australia - Outback (North)	Italian	2005
Western Australia - Outback (North)	Korean	151
Western Australia - Outback (North)	Lebanese	53
Western Australia - Outback (North)	Macedonian	159
Western Australia - Outback (North)	Maltese	163
Western Australia - Outback (North)	Maori	1751
Western Australia - Outback (North)	NZ	1321
Western Australia - Outback (North)	(Other)	6627
Western Australia - Outback (North)	Polish	408
Western Australia - Outback (North)	Russian	120
Western Australia - Outback (North)	Scottish	6496
Western Australia - Outback (North)	Serbian	90
Western Australia - Outback (North)	South African	627
Western Australia - Outback (North)	Spanish	307
Western Australia - Outback (North)	Sri Lankan	185
Western Australia - Outback (North)	Turkish	45
Western Australia - Outback (North)	Vietnamese	137
Western Australia - Outback (North)	Welsh	445
Western Australia - Outback (South)		13214
Western Australia - Outback (South)	Australian	48151
Western Australia - Outback (South)	Australian Aboriginal	3826
Western Australia - Outback (South)	Chinese	943
Western Australia - Outback (South)	Croatian	466
Western Australia - Outback (South)	Dutch	1689
Western Australia - Outback (South)	English	43626
Western Australia - Outback (South)	Filipino	1667
Western Australia - Outback (South)	French	505
Western Australia - Outback (South)	German	4184
Western Australia - Outback (South)	Greek	327
Western Australia - Outback (South)	Hungarian	140
Western Australia - Outback (South)	Indian	1017
Western Australia - Outback (South)	Irish	10459
Western Australia - Outback (South)	Italian	3697
Western Australia - Outback (South)	Korean	80
Western Australia - Outback (South)	Lebanese	45
Western Australia - Outback (South)	Macedonian	124
Western Australia - Outback (South)	Maltese	131
Western Australia - Outback (South)	Maori	2019
Western Australia - Outback (South)	NZ	1576
Western Australia - Outback (South)	(Other)	6867
Western Australia - Outback (South)	Polish	571
Western Australia - Outback (South)	Russian	154
Western Australia - Outback (South)	Scottish	9990
Western Australia - Outback (South)	Serbian	56
Western Australia - Outback (South)	South African	1016
Western Australia - Outback (South)	Spanish	345
Western Australia - Outback (South)	Sri Lankan	116
Western Australia - Outback (South)	Turkish	41
Western Australia - Outback (South)	Vietnamese	395
Western Australia - Outback (South)	Welsh	773
Migratory - Offshore - Shipping (WA)		73
Migratory - Offshore - Shipping (WA)	Australian	72
Migratory - Offshore - Shipping (WA)	Chinese	9
Migratory - Offshore - Shipping (WA)	Croatian	3
Migratory - Offshore - Shipping (WA)	Dutch	3
Migratory - Offshore - Shipping (WA)	English	169
Migratory - Offshore - Shipping (WA)	Filipino	5
Migratory - Offshore - Shipping (WA)	German	21
Migratory - Offshore - Shipping (WA)	Indian	3
Migratory - Offshore - Shipping (WA)	Irish	54
Migratory - Offshore - Shipping (WA)	Italian	17
Migratory - Offshore - Shipping (WA)	Maori	8
Migratory - Offshore - Shipping (WA)	NZ	5
Migratory - Offshore - Shipping (WA)	(Other)	43
Migratory - Offshore - Shipping (WA)	Polish	3
Migratory - Offshore - Shipping (WA)	Russian	4
Migratory - Offshore - Shipping (WA)	Scottish	49
Migratory - Offshore - Shipping (WA)	Serbian	3
Migratory - Offshore - Shipping (WA)	Vietnamese	3
Migratory - Offshore - Shipping (WA)	Welsh	8
No usual address (WA)		1561
No usual address (WA)	Australian	1716
No usual address (WA)	Australian Aboriginal	70
No usual address (WA)	Chinese	134
No usual address (WA)	Croatian	14
No usual address (WA)	Dutch	116
No usual address (WA)	English	1752
No usual address (WA)	Filipino	25
No usual address (WA)	French	40
No usual address (WA)	German	231
No usual address (WA)	Greek	13
No usual address (WA)	Hungarian	7
No usual address (WA)	Indian	42
No usual address (WA)	Irish	501
No usual address (WA)	Italian	139
No usual address (WA)	Korean	11
No usual address (WA)	Lebanese	3
No usual address (WA)	Macedonian	10
No usual address (WA)	Maltese	13
No usual address (WA)	Maori	65
No usual address (WA)	NZ	72
No usual address (WA)	(Other)	426
No usual address (WA)	Polish	29
No usual address (WA)	Russian	12
No usual address (WA)	Scottish	459
No usual address (WA)	Serbian	4
No usual address (WA)	South African	35
No usual address (WA)	Spanish	16
No usual address (WA)	Turkish	4
No usual address (WA)	Vietnamese	10
No usual address (WA)	Welsh	34
Hobart		13717
Hobart	Australian	90922
Hobart	Australian Aboriginal	651
Hobart	Chinese	4778
Hobart	Croatian	637
Hobart	Dutch	4259
Hobart	English	98766
Hobart	Filipino	964
Hobart	French	1045
Hobart	German	8505
Hobart	Greek	1788
Hobart	Hungarian	496
Hobart	Indian	1785
Hobart	Irish	26378
Hobart	Italian	4020
Hobart	Korean	430
Hobart	Lebanese	198
Hobart	Macedonian	43
Hobart	Maltese	277
Hobart	Maori	414
Hobart	NZ	1142
Hobart	(Other)	13133
Hobart	Polish	2192
Hobart	Russian	436
Hobart	Scottish	21098
Hobart	Serbian	196
Hobart	South African	543
Hobart	Spanish	597
Hobart	Sri Lankan	210
Hobart	Turkish	88
Hobart	Vietnamese	309
Hobart	Welsh	1430
Launceston and North East		10134
Launceston and North East	Australian	61049
Launceston and North East	Australian Aboriginal	438
Launceston and North East	Chinese	1604
Launceston and North East	Croatian	168
Launceston and North East	Dutch	3309
Launceston and North East	English	62577
Launceston and North East	Filipino	632
Launceston and North East	French	454
Launceston and North East	German	4865
Launceston and North East	Greek	355
Launceston and North East	Hungarian	255
Launceston and North East	Indian	690
Launceston and North East	Irish	14053
Launceston and North East	Italian	2025
Launceston and North East	Korean	190
Launceston and North East	Lebanese	61
Launceston and North East	Macedonian	18
Launceston and North East	Maltese	169
Launceston and North East	Maori	297
Launceston and North East	NZ	638
Launceston and North East	(Other)	6326
Launceston and North East	Polish	722
Launceston and North East	Russian	212
Launceston and North East	Scottish	13092
Launceston and North East	Serbian	48
Launceston and North East	South African	288
Launceston and North East	Spanish	251
Launceston and North East	Sri Lankan	104
Launceston and North East	Turkish	37
Launceston and North East	Vietnamese	124
Launceston and North East	Welsh	741
South East		2846
South East	Australian	16085
South East	Australian Aboriginal	159
South East	Chinese	167
South East	Croatian	43
South East	Dutch	615
South East	English	16987
South East	Filipino	81
South East	French	139
South East	German	1457
South East	Greek	76
South East	Hungarian	76
South East	Indian	75
South East	Irish	4112
South East	Italian	353
South East	Korean	29
South East	Lebanese	26
South East	Macedonian	3
South East	Maltese	52
South East	Maori	81
South East	NZ	176
South East	(Other)	1401
South East	Polish	209
South East	Russian	69
South East	Scottish	3374
South East	Serbian	15
South East	South African	70
South East	Spanish	70
South East	Sri Lankan	6
South East	Turkish	11
South East	Vietnamese	13
South East	Welsh	270
West and North West		7201
West and North West	Australian	51980
West and North West	Australian Aboriginal	411
West and North West	Chinese	565
West and North West	Croatian	122
West and North West	Dutch	2086
West and North West	English	48405
West and North West	Filipino	489
West and North West	French	291
West and North West	German	3513
West and North West	Greek	166
West and North West	Hungarian	166
West and North West	Indian	354
West and North West	Irish	11055
West and North West	Italian	949
West and North West	Korean	59
West and North West	Lebanese	45
West and North West	Macedonian	13
West and North West	Maltese	151
West and North West	Maori	252
West and North West	NZ	555
West and North West	(Other)	3092
West and North West	Polish	357
West and North West	Russian	123
West and North West	Scottish	9904
West and North West	Serbian	41
West and North West	South African	183
West and North West	Spanish	178
West and North West	Sri Lankan	91
West and North West	Turkish	15
West and North West	Vietnamese	52
West and North West	Welsh	560
Migratory - Offshore - Shipping (Tas.)		3
Migratory - Offshore - Shipping (Tas.)	Australian	20
Migratory - Offshore - Shipping (Tas.)	Chinese	3
Migratory - Offshore - Shipping (Tas.)	Dutch	6
Migratory - Offshore - Shipping (Tas.)	English	30
Migratory - Offshore - Shipping (Tas.)	German	3
Migratory - Offshore - Shipping (Tas.)	Irish	5
Migratory - Offshore - Shipping (Tas.)	(Other)	7
Migratory - Offshore - Shipping (Tas.)	Polish	3
Migratory - Offshore - Shipping (Tas.)	Scottish	7
No usual address (Tas.)		170
No usual address (Tas.)	Australian	337
No usual address (Tas.)	Australian Aboriginal	5
No usual address (Tas.)	Chinese	28
No usual address (Tas.)	Croatian	3
No usual address (Tas.)	Dutch	17
No usual address (Tas.)	English	314
No usual address (Tas.)	Filipino	3
No usual address (Tas.)	French	8
No usual address (Tas.)	German	44
No usual address (Tas.)	Greek	3
No usual address (Tas.)	Indian	3
No usual address (Tas.)	Irish	91
No usual address (Tas.)	Italian	7
No usual address (Tas.)	NZ	5
No usual address (Tas.)	(Other)	52
No usual address (Tas.)	Polish	3
No usual address (Tas.)	Scottish	71
No usual address (Tas.)	South African	3
No usual address (Tas.)	Vietnamese	3
No usual address (Tas.)	Welsh	10
Darwin		16897
Darwin	Australian	44859
Darwin	Australian Aboriginal	2098
Darwin	Chinese	5451
Darwin	Croatian	260
Darwin	Dutch	1830
Darwin	English	39259
Darwin	Filipino	5815
Darwin	French	796
Darwin	German	6044
Darwin	Greek	3889
Darwin	Hungarian	277
Darwin	Indian	3365
Darwin	Irish	13283
Darwin	Italian	3128
Darwin	Korean	369
Darwin	Lebanese	115
Darwin	Macedonian	53
Darwin	Maltese	296
Darwin	Maori	969
Darwin	NZ	1264
Darwin	(Other)	16118
Darwin	Polish	629
Darwin	Russian	288
Darwin	Scottish	10597
Darwin	Serbian	111
Darwin	South African	467
Darwin	Spanish	749
Darwin	Sri Lankan	609
Darwin	Turkish	86
Darwin	Vietnamese	1114
Darwin	Welsh	744
Northern Territory - Outback		11790
Northern Territory - Outback	Australian	19654
Northern Territory - Outback	Australian Aboriginal	35403
Northern Territory - Outback	Chinese	766
Northern Territory - Outback	Croatian	61
Northern Territory - Outback	Dutch	651
Northern Territory - Outback	English	15101
Northern Territory - Outback	Filipino	1116
Northern Territory - Outback	French	327
Northern Territory - Outback	German	2594
Northern Territory - Outback	Greek	189
Northern Territory - Outback	Hungarian	83
Northern Territory - Outback	Indian	1160
Northern Territory - Outback	Irish	5019
Northern Territory - Outback	Italian	986
Northern Territory - Outback	Korean	102
Northern Territory - Outback	Lebanese	48
Northern Territory - Outback	Macedonian	15
Northern Territory - Outback	Maltese	94
Northern Territory - Outback	Maori	664
Northern Territory - Outback	NZ	547
Northern Territory - Outback	(Other)	4609
Northern Territory - Outback	Polish	239
Northern Territory - Outback	Russian	85
Northern Territory - Outback	Scottish	4214
Northern Territory - Outback	Serbian	19
Northern Territory - Outback	South African	186
Northern Territory - Outback	Spanish	165
Northern Territory - Outback	Sri Lankan	151
Northern Territory - Outback	Turkish	19
Northern Territory - Outback	Vietnamese	202
Northern Territory - Outback	Welsh	235
Migratory - Offshore - Shipping (NT)		11
Migratory - Offshore - Shipping (NT)	Australian	12
Migratory - Offshore - Shipping (NT)	English	10
Migratory - Offshore - Shipping (NT)	Filipino	5
Migratory - Offshore - Shipping (NT)	Irish	10
Migratory - Offshore - Shipping (NT)	(Other)	36
No usual address (NT)		705
No usual address (NT)	Australian	912
No usual address (NT)	Australian Aboriginal	62
No usual address (NT)	Chinese	16
No usual address (NT)	Croatian	4
No usual address (NT)	Dutch	30
No usual address (NT)	English	592
No usual address (NT)	Filipino	10
No usual address (NT)	French	24
No usual address (NT)	German	96
No usual address (NT)	Greek	3
No usual address (NT)	Hungarian	4
No usual address (NT)	Indian	8
No usual address (NT)	Irish	157
No usual address (NT)	Italian	28
No usual address (NT)	Korean	3
No usual address (NT)	Maltese	6
No usual address (NT)	Maori	10
No usual address (NT)	NZ	23
No usual address (NT)	(Other)	133
No usual address (NT)	Polish	10
No usual address (NT)	Russian	3
No usual address (NT)	Scottish	166
No usual address (NT)	South African	5
No usual address (NT)	Spanish	7
No usual address (NT)	Welsh	16
Australian Capital Territory		23296
Australian Capital Territory	Australian	127124
Australian Capital Territory	Australian Aboriginal	1059
Australian Capital Territory	Chinese	22445
Australian Capital Territory	Croatian	4617
Australian Capital Territory	Dutch	6491
Australian Capital Territory	English	131873
Australian Capital Territory	Filipino	4954
Australian Capital Territory	French	2578
Australian Capital Territory	German	17611
Australian Capital Territory	Greek	4780
Australian Capital Territory	Hungarian	1747
Australian Capital Territory	Indian	14543
Australian Capital Territory	Irish	51554
Australian Capital Territory	Italian	12968
Australian Capital Territory	Korean	2780
Australian Capital Territory	Lebanese	1391
Australian Capital Territory	Macedonian	1085
Australian Capital Territory	Maltese	1642
Australian Capital Territory	Maori	977
Australian Capital Territory	NZ	2650
Australian Capital Territory	(Other)	49754
Australian Capital Territory	Polish	4183
Australian Capital Territory	Russian	1657
Australian Capital Territory	Scottish	40120
Australian Capital Territory	Serbian	1711
Australian Capital Territory	South African	1526
Australian Capital Territory	Spanish	2777
Australian Capital Territory	Sri Lankan	2624
Australian Capital Territory	Turkish	495
Australian Capital Territory	Vietnamese	4932
Australian Capital Territory	Welsh	3058
No usual address (ACT)		104
No usual address (ACT)	Australian	157
No usual address (ACT)	Australian Aboriginal	7
No usual address (ACT)	Chinese	26
No usual address (ACT)	Croatian	4
No usual address (ACT)	Dutch	5
No usual address (ACT)	English	161
No usual address (ACT)	Filipino	8
No usual address (ACT)	German	21
No usual address (ACT)	Greek	4
No usual address (ACT)	Hungarian	3
No usual address (ACT)	Indian	10
No usual address (ACT)	Irish	56
No usual address (ACT)	Italian	9
No usual address (ACT)	Lebanese	3
No usual address (ACT)	Maori	6
No usual address (ACT)	NZ	7
No usual address (ACT)	(Other)	54
No usual address (ACT)	Polish	5
No usual address (ACT)	Russian	7
No usual address (ACT)	Scottish	39
No usual address (ACT)	South African	3
No usual address (ACT)	Spanish	3
No usual address (ACT)	Sri Lankan	3
No usual address (ACT)	Vietnamese	3
No usual address (ACT)	Welsh	6
Other Territories		764
Other Territories	Australian	1087
Other Territories	Australian Aboriginal	98
Other Territories	Chinese	492
Other Territories	Croatian	5
Other Territories	Dutch	45
Other Territories	English	938
Other Territories	Filipino	71
Other Territories	French	16
Other Territories	German	89
Other Territories	Greek	3
Other Territories	Hungarian	5
Other Territories	Indian	22
Other Territories	Irish	205
Other Territories	Italian	45
Other Territories	Lebanese	6
Other Territories	Maltese	22
Other Territories	Maori	42
Other Territories	NZ	107
Other Territories	(Other)	1340
Other Territories	Polish	10
Other Territories	Russian	3
Other Territories	Scottish	215
Other Territories	South African	18
Other Territories	Spanish	6
Other Territories	Vietnamese	4
Other Territories	Welsh	8
Migratory - Offshore - Shipping (OT)	English	3
No usual address (OT)		6
No usual address (OT)	Australian	14
No usual address (OT)	Chinese	3
No usual address (OT)	English	15
No usual address (OT)	German	10
No usual address (OT)	Irish	7
No usual address (OT)	Italian	3
No usual address (OT)	(Other)	4
No usual address (OT)	Scottish	8
No usual address (OT)	Vietnamese	3
