SA4_NAME16	Age	EnglishProficiency	SpeaksEnglishOnly	YearOfArrival.max	persons_born_overseas
No usual address (Qld)	25-34	Speaks English well or very well	0	2011	11
No usual address (Qld)	25-34	Speaks English well or very well	0	2012	11
No usual address (Qld)	25-34	Speaks English well or very well	0	2013	18
No usual address (Qld)	25-34	Speaks English well or very well	0	2014	61
No usual address (Qld)	25-34	Speaks English well or very well	0	2015	97
No usual address (Qld)	25-34	Speaks English well or very well	0	2016	114
No usual address (Qld)	25-34	Speaks English not well or not at all	0		25
No usual address (Qld)	25-34	Speaks English not well or not at all	0	2005	3
No usual address (Qld)	25-34	Speaks English not well or not at all	0	2010	3
No usual address (Qld)	25-34	Speaks English not well or not at all	0	2011	3
No usual address (Qld)	25-34	Speaks English not well or not at all	0	2013	3
No usual address (Qld)	25-34	Speaks English not well or not at all	0	2014	26
No usual address (Qld)	25-34	Speaks English not well or not at all	0	2015	44
No usual address (Qld)	25-34	Speaks English not well or not at all	0	2016	16
No usual address (Qld)	35-44				12
No usual address (Qld)	35-44		1		11
No usual address (Qld)	35-44		1	2000	60
No usual address (Qld)	35-44		1	2005	22
No usual address (Qld)	35-44		1	2010	28
No usual address (Qld)	35-44		1	2011	4
No usual address (Qld)	35-44		1	2012	7
No usual address (Qld)	35-44		1	2013	3
No usual address (Qld)	35-44		1	2015	3
No usual address (Qld)	35-44		1	2016	7
No usual address (Qld)	35-44	Speaks English well or very well	0		5
No usual address (Qld)	35-44	Speaks English well or very well	0	2000	22
No usual address (Qld)	35-44	Speaks English well or very well	0	2005	7
No usual address (Qld)	35-44	Speaks English well or very well	0	2010	18
No usual address (Qld)	35-44	Speaks English well or very well	0	2011	3
No usual address (Qld)	35-44	Speaks English well or very well	0	2016	11
No usual address (Qld)	35-44	Speaks English not well or not at all	0		5
No usual address (Qld)	35-44	Speaks English not well or not at all	0	2005	3
No usual address (Qld)	35-44	Speaks English not well or not at all	0	2010	4
No usual address (Qld)	45-54				12
No usual address (Qld)	45-54		1		18
No usual address (Qld)	45-54		1	2000	167
No usual address (Qld)	45-54		1	2005	28
No usual address (Qld)	45-54		1	2010	22
No usual address (Qld)	45-54		1	2011	3
No usual address (Qld)	45-54		1	2012	7
No usual address (Qld)	45-54		1	2013	5
No usual address (Qld)	45-54		1	2014	5
No usual address (Qld)	45-54		1	2015	7
No usual address (Qld)	45-54		1	2016	7
No usual address (Qld)	45-54	Speaks English well or very well	0		6
No usual address (Qld)	45-54	Speaks English well or very well	0	2000	20
No usual address (Qld)	45-54	Speaks English well or very well	0	2005	6
No usual address (Qld)	45-54	Speaks English well or very well	0	2010	3
No usual address (Qld)	45-54	Speaks English well or very well	0	2011	3
No usual address (Qld)	45-54	Speaks English well or very well	0	2016	3
No usual address (Qld)	45-54	Speaks English not well or not at all	0		8
No usual address (Qld)	45-54	Speaks English not well or not at all	0	2010	3
No usual address (Qld)	45-54	Speaks English not well or not at all	0	2016	7
No usual address (Qld)	55-64				11
No usual address (Qld)	55-64		1		23
No usual address (Qld)	55-64		1	2000	330
No usual address (Qld)	55-64		1	2005	19
No usual address (Qld)	55-64		1	2010	17
No usual address (Qld)	55-64		1	2011	3
No usual address (Qld)	55-64		1	2012	3
No usual address (Qld)	55-64		1	2013	4
No usual address (Qld)	55-64		1	2014	3
No usual address (Qld)	55-64		1	2015	3
No usual address (Qld)	55-64	Speaks English well or very well	0		5
No usual address (Qld)	55-64	Speaks English well or very well	0	2000	37
No usual address (Qld)	55-64	Speaks English well or very well	0	2005	3
No usual address (Qld)	55-64	Speaks English well or very well	0	2010	4
No usual address (Qld)	55-64	Speaks English not well or not at all	0	2000	3
No usual address (Qld)	65-74				9
No usual address (Qld)	65-74		1		25
No usual address (Qld)	65-74		1	2000	371
No usual address (Qld)	65-74		1	2005	26
No usual address (Qld)	65-74		1	2010	10
No usual address (Qld)	65-74		1	2013	3
No usual address (Qld)	65-74		1	2015	3
No usual address (Qld)	65-74		1	2016	4
No usual address (Qld)	65-74	Speaks English well or very well	0	2000	31
No usual address (Qld)	65-74	Speaks English not well or not at all	0	2000	3
No usual address (Qld)	75-84		1		6
No usual address (Qld)	75-84		1	2000	50
No usual address (Qld)	75-84		1	2016	3
No usual address (Qld)	75-84	Speaks English well or very well	0	2000	15
No usual address (Qld)	85+		1	2000	5
No usual address (Qld)	85+	Speaks English well or very well	0	2000	3
Adelaide - Central and Hills	0-14				3
Adelaide - Central and Hills	0-14			2014	3
Adelaide - Central and Hills	0-14			2015	3
Adelaide - Central and Hills	0-14		0	2010	6
Adelaide - Central and Hills	0-14		0	2015	6
Adelaide - Central and Hills	0-14		0	2016	4
Adelaide - Central and Hills	0-14		1		53
Adelaide - Central and Hills	0-14		1	2005	205
Adelaide - Central and Hills	0-14		1	2010	612
Adelaide - Central and Hills	0-14		1	2011	142
Adelaide - Central and Hills	0-14		1	2012	194
Adelaide - Central and Hills	0-14		1	2013	167
Adelaide - Central and Hills	0-14		1	2014	155
Adelaide - Central and Hills	0-14		1	2015	142
Adelaide - Central and Hills	0-14		1	2016	83
Adelaide - Central and Hills	0-14	Speaks English well or very well	0		81
Adelaide - Central and Hills	0-14	Speaks English well or very well	0	2005	101
Adelaide - Central and Hills	0-14	Speaks English well or very well	0	2010	768
Adelaide - Central and Hills	0-14	Speaks English well or very well	0	2011	242
Adelaide - Central and Hills	0-14	Speaks English well or very well	0	2012	342
Adelaide - Central and Hills	0-14	Speaks English well or very well	0	2013	353
Adelaide - Central and Hills	0-14	Speaks English well or very well	0	2014	353
Adelaide - Central and Hills	0-14	Speaks English well or very well	0	2015	374
Adelaide - Central and Hills	0-14	Speaks English well or very well	0	2016	187
Adelaide - Central and Hills	0-14	Speaks English not well or not at all	0		67
Adelaide - Central and Hills	0-14	Speaks English not well or not at all	0	2010	6
Adelaide - Central and Hills	0-14	Speaks English not well or not at all	0	2011	6
Adelaide - Central and Hills	0-14	Speaks English not well or not at all	0	2012	11
Adelaide - Central and Hills	0-14	Speaks English not well or not at all	0	2013	24
Adelaide - Central and Hills	0-14	Speaks English not well or not at all	0	2014	70
Adelaide - Central and Hills	0-14	Speaks English not well or not at all	0	2015	157
Adelaide - Central and Hills	0-14	Speaks English not well or not at all	0	2016	173
Adelaide - Central and Hills	15-24				11
Adelaide - Central and Hills	15-24		0		4
Adelaide - Central and Hills	15-24		0	2012	5
Adelaide - Central and Hills	15-24		0	2014	4
Adelaide - Central and Hills	15-24		0	2015	8
Adelaide - Central and Hills	15-24		0	2016	9
Adelaide - Central and Hills	15-24		1		63
Adelaide - Central and Hills	15-24		1	2000	403
Adelaide - Central and Hills	15-24		1	2005	663
Adelaide - Central and Hills	15-24		1	2010	493
Adelaide - Central and Hills	15-24		1	2011	86
Adelaide - Central and Hills	15-24		1	2012	83
Adelaide - Central and Hills	15-24		1	2013	79
Adelaide - Central and Hills	15-24		1	2014	99
Adelaide - Central and Hills	15-24		1	2015	122
Adelaide - Central and Hills	15-24		1	2016	152
Adelaide - Central and Hills	15-24	Speaks English well or very well	0		280
Adelaide - Central and Hills	15-24	Speaks English well or very well	0	2000	160
Adelaide - Central and Hills	15-24	Speaks English well or very well	0	2005	498
Adelaide - Central and Hills	15-24	Speaks English well or very well	0	2010	1181
Adelaide - Central and Hills	15-24	Speaks English well or very well	0	2011	385
Adelaide - Central and Hills	15-24	Speaks English well or very well	0	2012	549
Adelaide - Central and Hills	15-24	Speaks English well or very well	0	2013	733
Adelaide - Central and Hills	15-24	Speaks English well or very well	0	2014	1176
Adelaide - Central and Hills	15-24	Speaks English well or very well	0	2015	1464
Adelaide - Central and Hills	15-24	Speaks English well or very well	0	2016	845
Adelaide - Central and Hills	15-24	Speaks English not well or not at all	0		117
Adelaide - Central and Hills	15-24	Speaks English not well or not at all	0	2005	21
Adelaide - Central and Hills	15-24	Speaks English not well or not at all	0	2010	28
Adelaide - Central and Hills	15-24	Speaks English not well or not at all	0	2011	24
Adelaide - Central and Hills	15-24	Speaks English not well or not at all	0	2012	36
Adelaide - Central and Hills	15-24	Speaks English not well or not at all	0	2013	93
Adelaide - Central and Hills	15-24	Speaks English not well or not at all	0	2014	237
Adelaide - Central and Hills	15-24	Speaks English not well or not at all	0	2015	275
Adelaide - Central and Hills	15-24	Speaks English not well or not at all	0	2016	201
Adelaide - Central and Hills	25-34				15
Adelaide - Central and Hills	25-34			2005	3
Adelaide - Central and Hills	25-34		0		3
Adelaide - Central and Hills	25-34		0	2005	3
Adelaide - Central and Hills	25-34		0	2010	12
Adelaide - Central and Hills	25-34		0	2015	5
Adelaide - Central and Hills	25-34		0	2016	3
Adelaide - Central and Hills	25-34		1		81
Adelaide - Central and Hills	25-34		1	2000	980
Adelaide - Central and Hills	25-34		1	2005	302
Adelaide - Central and Hills	25-34		1	2010	508
Adelaide - Central and Hills	25-34		1	2011	134
Adelaide - Central and Hills	25-34		1	2012	174
Adelaide - Central and Hills	25-34		1	2013	133
Adelaide - Central and Hills	25-34		1	2014	114
Adelaide - Central and Hills	25-34		1	2015	156
Adelaide - Central and Hills	25-34		1	2016	94
Adelaide - Central and Hills	25-34	Speaks English well or very well	0		162
Adelaide - Central and Hills	25-34	Speaks English well or very well	0	2000	593
Adelaide - Central and Hills	25-34	Speaks English well or very well	0	2005	883
Adelaide - Central and Hills	25-34	Speaks English well or very well	0	2010	2842
Adelaide - Central and Hills	25-34	Speaks English well or very well	0	2011	477
Adelaide - Central and Hills	25-34	Speaks English well or very well	0	2012	629
Adelaide - Central and Hills	25-34	Speaks English well or very well	0	2013	759
Adelaide - Central and Hills	25-34	Speaks English well or very well	0	2014	933
Adelaide - Central and Hills	25-34	Speaks English well or very well	0	2015	1059
Adelaide - Central and Hills	25-34	Speaks English well or very well	0	2016	564
Adelaide - Central and Hills	25-34	Speaks English not well or not at all	0		44
Adelaide - Central and Hills	25-34	Speaks English not well or not at all	0	2000	3
Adelaide - Central and Hills	25-34	Speaks English not well or not at all	0	2005	26
Adelaide - Central and Hills	25-34	Speaks English not well or not at all	0	2010	122
Adelaide - Central and Hills	25-34	Speaks English not well or not at all	0	2011	42
Adelaide - Central and Hills	25-34	Speaks English not well or not at all	0	2012	81
Adelaide - Central and Hills	25-34	Speaks English not well or not at all	0	2013	78
Adelaide - Central and Hills	25-34	Speaks English not well or not at all	0	2014	94
Adelaide - Central and Hills	25-34	Speaks English not well or not at all	0	2015	125
Adelaide - Central and Hills	25-34	Speaks English not well or not at all	0	2016	87
Adelaide - Central and Hills	35-44				20
Adelaide - Central and Hills	35-44		0		3
Adelaide - Central and Hills	35-44		0	2000	4
Adelaide - Central and Hills	35-44		0	2005	11
Adelaide - Central and Hills	35-44		0	2010	17
Adelaide - Central and Hills	35-44		0	2011	4
Adelaide - Central and Hills	35-44		0	2012	4
Adelaide - Central and Hills	35-44		0	2013	3
Adelaide - Central and Hills	35-44		0	2014	3
Adelaide - Central and Hills	35-44		0	2015	3
Adelaide - Central and Hills	35-44		1		93
Adelaide - Central and Hills	35-44		1	2000	1742
Adelaide - Central and Hills	35-44		1	2005	513
Adelaide - Central and Hills	35-44		1	2010	555
Adelaide - Central and Hills	35-44		1	2011	90
Adelaide - Central and Hills	35-44		1	2012	111
Adelaide - Central and Hills	35-44		1	2013	89
Adelaide - Central and Hills	35-44		1	2014	67
Adelaide - Central and Hills	35-44		1	2015	71
Adelaide - Central and Hills	35-44		1	2016	57
Adelaide - Central and Hills	35-44	Speaks English well or very well	0		110
Adelaide - Central and Hills	35-44	Speaks English well or very well	0	2000	1218
Adelaide - Central and Hills	35-44	Speaks English well or very well	0	2005	999
Adelaide - Central and Hills	35-44	Speaks English well or very well	0	2010	2063
Adelaide - Central and Hills	35-44	Speaks English well or very well	0	2011	346
Adelaide - Central and Hills	35-44	Speaks English well or very well	0	2012	494
Adelaide - Central and Hills	35-44	Speaks English well or very well	0	2013	415
Adelaide - Central and Hills	35-44	Speaks English well or very well	0	2014	389
Adelaide - Central and Hills	35-44	Speaks English well or very well	0	2015	479
Adelaide - Central and Hills	35-44	Speaks English well or very well	0	2016	244
Adelaide - Central and Hills	35-44	Speaks English not well or not at all	0		40
Adelaide - Central and Hills	35-44	Speaks English not well or not at all	0	2000	17
Adelaide - Central and Hills	35-44	Speaks English not well or not at all	0	2005	63
Adelaide - Central and Hills	35-44	Speaks English not well or not at all	0	2010	204
Adelaide - Central and Hills	35-44	Speaks English not well or not at all	0	2011	48
Adelaide - Central and Hills	35-44	Speaks English not well or not at all	0	2012	70
Adelaide - Central and Hills	35-44	Speaks English not well or not at all	0	2013	83
Adelaide - Central and Hills	35-44	Speaks English not well or not at all	0	2014	93
Adelaide - Central and Hills	35-44	Speaks English not well or not at all	0	2015	74
Adelaide - Central and Hills	35-44	Speaks English not well or not at all	0	2016	53
Adelaide - Central and Hills	45-54				13
Adelaide - Central and Hills	45-54			2000	8
Adelaide - Central and Hills	45-54			2013	3
Adelaide - Central and Hills	45-54		0	2000	13
Adelaide - Central and Hills	45-54		0	2010	12
Adelaide - Central and Hills	45-54		1		117
Adelaide - Central and Hills	45-54		1	2000	4119
Adelaide - Central and Hills	45-54		1	2005	570
Adelaide - Central and Hills	45-54		1	2010	545
Adelaide - Central and Hills	45-54		1	2011	58
Adelaide - Central and Hills	45-54		1	2012	88
Adelaide - Central and Hills	45-54		1	2013	62
Adelaide - Central and Hills	45-54		1	2014	39
Adelaide - Central and Hills	45-54		1	2015	31
Adelaide - Central and Hills	45-54		1	2016	25
Adelaide - Central and Hills	45-54	Speaks English well or very well	0		68
Adelaide - Central and Hills	45-54	Speaks English well or very well	0	2000	1809
Adelaide - Central and Hills	45-54	Speaks English well or very well	0	2005	564
Adelaide - Central and Hills	45-54	Speaks English well or very well	0	2010	699
Adelaide - Central and Hills	45-54	Speaks English well or very well	0	2011	113
Adelaide - Central and Hills	45-54	Speaks English well or very well	0	2012	137
Adelaide - Central and Hills	45-54	Speaks English well or very well	0	2013	97
Adelaide - Central and Hills	45-54	Speaks English well or very well	0	2014	105
Adelaide - Central and Hills	45-54	Speaks English well or very well	0	2015	73
Adelaide - Central and Hills	45-54	Speaks English well or very well	0	2016	50
Adelaide - Central and Hills	45-54	Speaks English not well or not at all	0		46
Adelaide - Central and Hills	45-54	Speaks English not well or not at all	0	2000	88
Adelaide - Central and Hills	45-54	Speaks English not well or not at all	0	2005	106
Adelaide - Central and Hills	45-54	Speaks English not well or not at all	0	2010	204
Adelaide - Central and Hills	45-54	Speaks English not well or not at all	0	2011	46
Adelaide - Central and Hills	45-54	Speaks English not well or not at all	0	2012	56
Adelaide - Central and Hills	45-54	Speaks English not well or not at all	0	2013	47
Adelaide - Central and Hills	45-54	Speaks English not well or not at all	0	2014	50
Adelaide - Central and Hills	45-54	Speaks English not well or not at all	0	2015	42
Adelaide - Central and Hills	45-54	Speaks English not well or not at all	0	2016	20
Adelaide - Central and Hills	55-64				8
Adelaide - Central and Hills	55-64			2000	16
Adelaide - Central and Hills	55-64		0		3
Adelaide - Central and Hills	55-64		0	2000	19
Adelaide - Central and Hills	55-64		1		130
Adelaide - Central and Hills	55-64		1	2000	5659
Adelaide - Central and Hills	55-64		1	2005	228
Adelaide - Central and Hills	55-64		1	2010	129
Adelaide - Central and Hills	55-64		1	2011	25
Adelaide - Central and Hills	55-64		1	2012	24
Adelaide - Central and Hills	55-64		1	2013	15
Adelaide - Central and Hills	55-64		1	2014	12
Adelaide - Central and Hills	55-64		1	2015	20
Adelaide - Central and Hills	55-64		1	2016	5
Adelaide - Central and Hills	55-64	Speaks English well or very well	0		64
Adelaide - Central and Hills	55-64	Speaks English well or very well	0	2000	2532
Adelaide - Central and Hills	55-64	Speaks English well or very well	0	2005	149
Adelaide - Central and Hills	55-64	Speaks English well or very well	0	2010	99
Adelaide - Central and Hills	55-64	Speaks English well or very well	0	2011	22
Adelaide - Central and Hills	55-64	Speaks English well or very well	0	2012	13
Adelaide - Central and Hills	55-64	Speaks English well or very well	0	2013	21
Adelaide - Central and Hills	55-64	Speaks English well or very well	0	2014	10
Adelaide - Central and Hills	55-64	Speaks English well or very well	0	2015	21
Adelaide - Central and Hills	55-64	Speaks English well or very well	0	2016	9
Adelaide - Central and Hills	55-64	Speaks English not well or not at all	0		77
Adelaide - Central and Hills	55-64	Speaks English not well or not at all	0	2000	246
Adelaide - Central and Hills	55-64	Speaks English not well or not at all	0	2005	78
Adelaide - Central and Hills	55-64	Speaks English not well or not at all	0	2010	106
Adelaide - Central and Hills	55-64	Speaks English not well or not at all	0	2011	38
Adelaide - Central and Hills	55-64	Speaks English not well or not at all	0	2012	48
Adelaide - Central and Hills	55-64	Speaks English not well or not at all	0	2013	32
Adelaide - Central and Hills	55-64	Speaks English not well or not at all	0	2014	28
Adelaide - Central and Hills	55-64	Speaks English not well or not at all	0	2015	46
Adelaide - Central and Hills	55-64	Speaks English not well or not at all	0	2016	42
Adelaide - Central and Hills	65-74				13
Adelaide - Central and Hills	65-74			2000	9
Adelaide - Central and Hills	65-74		0		3
Adelaide - Central and Hills	65-74		0	2000	32
Adelaide - Central and Hills	65-74		1		108
Adelaide - Central and Hills	65-74		1	2000	5477
Adelaide - Central and Hills	65-74		1	2005	62
Adelaide - Central and Hills	65-74		1	2010	66
Adelaide - Central and Hills	65-74		1	2011	14
Adelaide - Central and Hills	65-74		1	2012	12
Adelaide - Central and Hills	65-74		1	2013	11
Adelaide - Central and Hills	65-74		1	2014	6
Adelaide - Central and Hills	65-74		1	2015	15
Adelaide - Central and Hills	65-74	Speaks English well or very well	0		57
Adelaide - Central and Hills	65-74	Speaks English well or very well	0	2000	3280
Adelaide - Central and Hills	65-74	Speaks English well or very well	0	2005	42
Adelaide - Central and Hills	65-74	Speaks English well or very well	0	2010	25
Adelaide - Central and Hills	65-74	Speaks English well or very well	0	2011	3
Adelaide - Central and Hills	65-74	Speaks English well or very well	0	2012	7
Adelaide - Central and Hills	65-74	Speaks English well or very well	0	2013	3
Adelaide - Central and Hills	65-74	Speaks English well or very well	0	2014	4
Adelaide - Central and Hills	65-74	Speaks English well or very well	0	2015	15
Adelaide - Central and Hills	65-74	Speaks English well or very well	0	2016	7
Adelaide - Central and Hills	65-74	Speaks English not well or not at all	0		54
Adelaide - Central and Hills	65-74	Speaks English not well or not at all	0	2000	469
Adelaide - Central and Hills	65-74	Speaks English not well or not at all	0	2005	28
Adelaide - Central and Hills	65-74	Speaks English not well or not at all	0	2010	49
Adelaide - Central and Hills	65-74	Speaks English not well or not at all	0	2011	15
Adelaide - Central and Hills	65-74	Speaks English not well or not at all	0	2012	15
Adelaide - Central and Hills	65-74	Speaks English not well or not at all	0	2013	12
Adelaide - Central and Hills	65-74	Speaks English not well or not at all	0	2014	19
Adelaide - Central and Hills	65-74	Speaks English not well or not at all	0	2015	25
Adelaide - Central and Hills	65-74	Speaks English not well or not at all	0	2016	21
Adelaide - Central and Hills	75-84				11
Adelaide - Central and Hills	75-84			2000	7
Adelaide - Central and Hills	75-84		0		7
Adelaide - Central and Hills	75-84		0	2000	45
Adelaide - Central and Hills	75-84		1		93
Adelaide - Central and Hills	75-84		1	2000	2686
Adelaide - Central and Hills	75-84		1	2005	46
Adelaide - Central and Hills	75-84		1	2010	13
Adelaide - Central and Hills	75-84		1	2011	6
Adelaide - Central and Hills	75-84		1	2012	3
Adelaide - Central and Hills	75-84		1	2013	8
Adelaide - Central and Hills	75-84		1	2016	3
Adelaide - Central and Hills	75-84	Speaks English well or very well	0		65
Adelaide - Central and Hills	75-84	Speaks English well or very well	0	2000	2625
Adelaide - Central and Hills	75-84	Speaks English well or very well	0	2005	9
Adelaide - Central and Hills	75-84	Speaks English well or very well	0	2010	15
Adelaide - Central and Hills	75-84	Speaks English well or very well	0	2011	9
Adelaide - Central and Hills	75-84	Speaks English well or very well	0	2012	3
Adelaide - Central and Hills	75-84	Speaks English not well or not at all	0		57
Adelaide - Central and Hills	75-84	Speaks English not well or not at all	0	2000	1124
Adelaide - Central and Hills	75-84	Speaks English not well or not at all	0	2005	14
Adelaide - Central and Hills	75-84	Speaks English not well or not at all	0	2010	19
Adelaide - Central and Hills	75-84	Speaks English not well or not at all	0	2011	3
Adelaide - Central and Hills	75-84	Speaks English not well or not at all	0	2012	5
Adelaide - Central and Hills	75-84	Speaks English not well or not at all	0	2013	6
Adelaide - Central and Hills	75-84	Speaks English not well or not at all	0	2014	4
Adelaide - Central and Hills	75-84	Speaks English not well or not at all	0	2015	3
Adelaide - Central and Hills	75-84	Speaks English not well or not at all	0	2016	4
Adelaide - Central and Hills	85+				12
Adelaide - Central and Hills	85+			2000	14
Adelaide - Central and Hills	85+		0		3
Adelaide - Central and Hills	85+		0	2000	20
Adelaide - Central and Hills	85+		1		121
Adelaide - Central and Hills	85+		1	2000	1209
Adelaide - Central and Hills	85+		1	2005	11
Adelaide - Central and Hills	85+		1	2010	7
Adelaide - Central and Hills	85+		1	2012	3
Adelaide - Central and Hills	85+	Speaks English well or very well	0		38
Adelaide - Central and Hills	85+	Speaks English well or very well	0	2000	932
Adelaide - Central and Hills	85+	Speaks English well or very well	0	2005	3
Adelaide - Central and Hills	85+	Speaks English well or very well	0	2011	3
Adelaide - Central and Hills	85+	Speaks English not well or not at all	0		53
Adelaide - Central and Hills	85+	Speaks English not well or not at all	0	2000	741
Adelaide - Central and Hills	85+	Speaks English not well or not at all	0	2005	9
Adelaide - Central and Hills	85+	Speaks English not well or not at all	0	2010	4
Adelaide - Central and Hills	85+	Speaks English not well or not at all	0	2011	3
Adelaide - North	0-14				9
Adelaide - North	0-14			2010	4
Adelaide - North	0-14			2014	3
Adelaide - North	0-14			2015	3
Adelaide - North	0-14		0		3
Adelaide - North	0-14		0	2005	3
Adelaide - North	0-14		0	2010	11
Adelaide - North	0-14		0	2013	7
Adelaide - North	0-14		0	2015	8
Adelaide - North	0-14		0	2016	3
Adelaide - North	0-14		1		62
Adelaide - North	0-14		1	2005	200
Adelaide - North	0-14		1	2010	666
Adelaide - North	0-14		1	2011	108
Adelaide - North	0-14		1	2012	162
Adelaide - North	0-14		1	2013	146
Adelaide - North	0-14		1	2014	114
Adelaide - North	0-14		1	2015	112
Adelaide - North	0-14		1	2016	59
Adelaide - North	0-14	Speaks English well or very well	0		137
Adelaide - North	0-14	Speaks English well or very well	0	2005	188
Adelaide - North	0-14	Speaks English well or very well	0	2010	1685
Adelaide - North	0-14	Speaks English well or very well	0	2011	483
Adelaide - North	0-14	Speaks English well or very well	0	2012	448
Adelaide - North	0-14	Speaks English well or very well	0	2013	612
Adelaide - North	0-14	Speaks English well or very well	0	2014	413
Adelaide - North	0-14	Speaks English well or very well	0	2015	349
Adelaide - North	0-14	Speaks English well or very well	0	2016	111
Adelaide - North	0-14	Speaks English not well or not at all	0		93
Adelaide - North	0-14	Speaks English not well or not at all	0	2005	7
Adelaide - North	0-14	Speaks English not well or not at all	0	2010	34
Adelaide - North	0-14	Speaks English not well or not at all	0	2011	12
Adelaide - North	0-14	Speaks English not well or not at all	0	2012	57
Adelaide - North	0-14	Speaks English not well or not at all	0	2013	133
Adelaide - North	0-14	Speaks English not well or not at all	0	2014	149
Adelaide - North	0-14	Speaks English not well or not at all	0	2015	214
Adelaide - North	0-14	Speaks English not well or not at all	0	2016	432
Adelaide - North	15-24				23
Adelaide - North	15-24			2005	3
Adelaide - North	15-24			2010	3
Adelaide - North	15-24		0		4
Adelaide - North	15-24		0	2000	3
Adelaide - North	15-24		0	2005	11
Adelaide - North	15-24		0	2010	13
Adelaide - North	15-24		0	2012	3
Adelaide - North	15-24		0	2013	5
Adelaide - North	15-24		0	2015	3
Adelaide - North	15-24		0	2016	6
Adelaide - North	15-24		1		83
Adelaide - North	15-24		1	2000	372
Adelaide - North	15-24		1	2005	608
Adelaide - North	15-24		1	2010	645
Adelaide - North	15-24		1	2011	62
Adelaide - North	15-24		1	2012	64
Adelaide - North	15-24		1	2013	45
Adelaide - North	15-24		1	2014	59
Adelaide - North	15-24		1	2015	52
Adelaide - North	15-24		1	2016	43
Adelaide - North	15-24	Speaks English well or very well	0		187
Adelaide - North	15-24	Speaks English well or very well	0	2000	298
Adelaide - North	15-24	Speaks English well or very well	0	2005	1104
Adelaide - North	15-24	Speaks English well or very well	0	2010	2510
Adelaide - North	15-24	Speaks English well or very well	0	2011	480
Adelaide - North	15-24	Speaks English well or very well	0	2012	457
Adelaide - North	15-24	Speaks English well or very well	0	2013	739
Adelaide - North	15-24	Speaks English well or very well	0	2014	603
Adelaide - North	15-24	Speaks English well or very well	0	2015	700
Adelaide - North	15-24	Speaks English well or very well	0	2016	364
Adelaide - North	15-24	Speaks English not well or not at all	0		88
Adelaide - North	15-24	Speaks English not well or not at all	0	2005	19
Adelaide - North	15-24	Speaks English not well or not at all	0	2010	65
Adelaide - North	15-24	Speaks English not well or not at all	0	2011	29
Adelaide - North	15-24	Speaks English not well or not at all	0	2012	55
Adelaide - North	15-24	Speaks English not well or not at all	0	2013	144
Adelaide - North	15-24	Speaks English not well or not at all	0	2014	120
Adelaide - North	15-24	Speaks English not well or not at all	0	2015	221
Adelaide - North	15-24	Speaks English not well or not at all	0	2016	219
Adelaide - North	25-34				55
Adelaide - North	25-34			2005	4
Adelaide - North	25-34			2010	12
Adelaide - North	25-34		0		4
Adelaide - North	25-34		0	2000	17
Adelaide - North	25-34		0	2005	15
Adelaide - North	25-34		0	2010	35
Adelaide - North	25-34		0	2011	12
Adelaide - North	25-34		0	2012	7
Adelaide - North	25-34		0	2013	7
Adelaide - North	25-34		0	2014	5
Adelaide - North	25-34		0	2015	8
Adelaide - North	25-34		0	2016	5
Adelaide - North	25-34		1		98
Adelaide - North	25-34		1	2000	1408
Adelaide - North	25-34		1	2005	405
Adelaide - North	25-34		1	2010	523
Adelaide - North	25-34		1	2011	128
Adelaide - North	25-34		1	2012	111
Adelaide - North	25-34		1	2013	105
Adelaide - North	25-34		1	2014	80
Adelaide - North	25-34		1	2015	66
Adelaide - North	25-34		1	2016	41
Adelaide - North	25-34	Speaks English well or very well	0		224
Adelaide - North	25-34	Speaks English well or very well	0	2000	1335
Adelaide - North	25-34	Speaks English well or very well	0	2005	1578
Adelaide - North	25-34	Speaks English well or very well	0	2010	4962
Adelaide - North	25-34	Speaks English well or very well	0	2011	764
Adelaide - North	25-34	Speaks English well or very well	0	2012	833
Adelaide - North	25-34	Speaks English well or very well	0	2013	829
Adelaide - North	25-34	Speaks English well or very well	0	2014	755
Adelaide - North	25-34	Speaks English well or very well	0	2015	813
Adelaide - North	25-34	Speaks English well or very well	0	2016	402
Adelaide - North	25-34	Speaks English not well or not at all	0		80
Adelaide - North	25-34	Speaks English not well or not at all	0	2000	23
Adelaide - North	25-34	Speaks English not well or not at all	0	2005	106
Adelaide - North	25-34	Speaks English not well or not at all	0	2010	504
Adelaide - North	25-34	Speaks English not well or not at all	0	2011	132
Adelaide - North	25-34	Speaks English not well or not at all	0	2012	245
Adelaide - North	25-34	Speaks English not well or not at all	0	2013	270
Adelaide - North	25-34	Speaks English not well or not at all	0	2014	217
Adelaide - North	25-34	Speaks English not well or not at all	0	2015	230
Adelaide - North	25-34	Speaks English not well or not at all	0	2016	181
Adelaide - North	35-44				34
Adelaide - North	35-44			2000	3
Adelaide - North	35-44			2010	4
Adelaide - North	35-44			2013	3
Adelaide - North	35-44		0		5
Adelaide - North	35-44		0	2000	22
Adelaide - North	35-44		0	2005	14
Adelaide - North	35-44		0	2010	26
Adelaide - North	35-44		0	2013	10
Adelaide - North	35-44		0	2014	5
Adelaide - North	35-44		1		107
Adelaide - North	35-44		1	2000	2202
Adelaide - North	35-44		1	2005	435
Adelaide - North	35-44		1	2010	537
Adelaide - North	35-44		1	2011	76
Adelaide - North	35-44		1	2012	107
Adelaide - North	35-44		1	2013	72
Adelaide - North	35-44		1	2014	65
