LGA_CODE_2016,Separate_house_NofB_0_i_b,Separate_house_NofB_1,Separate_house_NofB_2,Separate_house_NofB_3,Separate_house_NofB_4,Separate_house_NofB_5,Separate_house_NofB_6_or_m,Separate_house_NofB_NS,Separate_house_Total,Se_d_r_or_t_h_t_1_s_NofB_0_ib,Se_d_r_or_t_h_t_1_st_NofB_1,Se_d_r_or_t_h_t_1_st_NofB_2,Se_d_r_or_t_h_t_1_st_NofB_3,Se_d_r_or_t_h_t_1_st_NofB_4,Se_d_r_or_t_h_t_1_st_NofB_5,Se_d_r_or_t_h_t_1_st_NofB_6_m,Se_d_r_or_t_h_t_1_st_NofB_NS,Se_d_r_or_t_h_t_1_st_Total,Se_d_r_or_t_h_t_2_s_NofB_0_ib,Se_d_r_or_t_h_t_2_sts_NofB_1,Se_d_r_or_t_h_t_2_sts_NofB_2,Se_d_r_or_t_h_t_2_sts_NofB_3,Se_d_r_or_t_h_t_2_sts_NofB_4,Se_d_r_or_t_h_t_2_sts_NofB_5,Se_d_r_or_t_h_t_2_st_NofB_6_m,Se_d_r_or_t_h_t_2_sts_NofB_NS,Se_d_r_or_t_h_t_2_sts_Total,Se_d_r_or_t_h_t_Tot_NofB_0_ib,Se_d_r_or_t_h_t_Tot_NofB_1,Se_d_r_or_t_h_t_Tot_NofB_2,Se_d_r_or_t_h_t_Tot_NofB_3,Se_d_r_or_t_h_t_Tot_NofB_4,Se_d_r_or_t_h_t_Tot_NofB_5,Se_d_r_or_t_h_t_Tot_NofB_6_m,Se_d_r_or_t_h_t_Tot_NofB_NS,Se_d_r_or_t_h_t_Tot_Total,Flt_at_1_or2_st_bl_NofB_0_ib,Flt_at_In_1_or2_s_b_NofB_1,Flt_at_In_1_or2_s_b_NofB_2,Flt_at_In_1_or2_s_b_NofB_3,Flt_at_In_1_or2_s_b_NofB_4,Flt_at_In_1_or2_s_b_NofB_5,Flt_at_In_1_or2_s_b_NoB_6_m,Flt_at_In_1_or2_s_b_NoB_NS,Flt_at_In_1_or2_s_b_Total,Flt_apt_3_st_bl_NoB_0_ib,Flt_apt_In_3_st_bl_NofB_1,Flt_apt_In_3_st_bl_NofB_2,Flt_apt_In_3_st_bl_NofB_3,Flt_apt_In_3_st_bl_NofB_4,Flt_apt_In_3_st_bl_NofB_5,Flt_apt_In_3_s_bl_NofB_6_m,Flt_apt_In_3_st_bl_NofB_NS,Flt_apt_In_3_st_bl_Total,Flt_apt_4_or_m_s_b_NofB_0_ib,Flt_apt_4_or_m_s_b_NofB_1,Flt_apt_4_or_m_s_b_NofB_2,Flt_apt_4_or_m_s_b_NofB_3,Flt_apt_4_or_m_s_b_NofB_4,Flt_apt_4_or_m_s_b_NofB_5,Flt_apt_4_or_m_s_b_NofB_6_m,Flt_apt_4_or_m_s_b_NofB_NS,Flt_apt_4_or_m_s_b_Total,Flt_apt_At_to_a_h_NofB_0_ib,Flt_apt_At_to_a_hse_NofB_1,Flt_apt_At_to_a_hse_NofB_2,Flt_apt_At_to_a_hse_NofB_3,Flt_apt_At_to_a_hse_NofB_4,Flt_apt_At_to_a_hse_NofB_5,Flt_apt_At_to_a_hs_NofB_6_m,Flt_apt_At_to_a_hs_NofB_NS,Flt_apt_At_to_a_hse_Total,Flt_apart_Tot_NofB_0_i_b,Flt_apart_Tot_NofB_1,Flt_apart_Tot_NofB_2,Flt_apart_Tot_NofB_3,Flt_apart_Tot_NofB_4,Flt_apart_Tot_NofB_5,Flt_apart_Tot_NofB_6_or_m,Flt_apart_Tot_NofB_NS,Flt_apart_Tot_Total,Other_dwelling_NofB_0_i_b,Other_dwelling_NofB_1,Other_dwelling_NofB_2,Other_dwelling_NofB_3,Other_dwelling_NofB_4,Other_dwelling_NofB_5,Other_dwelling_NofB_6_or_m,Other_dwelling_NofB_NS,Other_dwelling_Total,Dweling_structu_NS_NofB_0_i_b,Dweling_structur_NS_NofB_1,Dweling_structur_NS_NofB_2,Dweling_structur_NS_NofB_3,Dweling_structur_NS_NofB_4,Dweling_structur_NS_NofB_5,Dwelig_struct_NS_NofB_6_or_m,Dweling_structur_NS_NofB_NS,Dweling_structur_NS_Total,Total_NofB_0_i_b,Total_NofB_1,Total_NofB_2,Total_NofB_3,Total_NofB_4,Total_NofB_5,Total_NofB_6_or_m,Total_NofB_NS,Total_Total
LGA17000,28,51,449,2759,2789,513,88,116,6790,3,21,117,210,18,3,0,14,375,0,20,98,54,5,0,0,3,182,3,35,220,262,25,3,0,17,558,4,50,133,59,3,0,0,14,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,52,133,61,3,0,0,14,269,13,36,9,7,7,0,0,3,63,0,8,11,9,9,0,3,5,53,42,174,817,3101,2832,516,93,154,7741
LGA17040,28,149,849,3019,1691,397,115,150,6402,0,29,77,45,6,0,0,12,172,0,21,53,79,9,3,0,7,177,0,50,128,125,19,3,4,22,342,3,66,147,58,9,0,0,44,332,0,14,18,11,4,0,0,0,50,0,14,3,3,7,0,0,0,27,0,0,0,0,0,0,0,0,4,8,89,169,77,26,0,0,51,414,10,33,30,18,14,0,0,10,111,5,35,51,43,24,3,38,45,244,51,362,1223,3276,1773,402,160,269,7518
LGA17080,13,92,693,2564,1325,194,35,123,5033,4,34,48,17,0,0,0,5,105,0,6,16,3,0,0,0,0,27,4,40,60,21,0,0,0,8,135,0,32,104,5,0,0,0,12,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,104,5,0,0,0,12,153,0,10,6,8,5,0,0,4,32,0,8,7,14,10,3,0,4,41,26,174,863,2602,1337,199,32,152,5388
LGA17100,9,41,368,1744,1661,1021,346,113,5299,13,14,48,54,16,0,0,5,148,4,18,172,335,117,3,3,13,660,17,31,215,383,135,9,3,18,808,15,190,649,133,23,6,5,118,1137,6,169,1490,309,26,6,0,88,2099,10,301,2115,485,30,39,0,94,3079,0,0,0,0,0,0,0,0,3,31,662,4261,932,76,43,5,301,6316,3,12,57,41,3,0,0,9,132,0,15,48,20,11,3,0,14,116,62,766,4944,3123,1886,1077,352,456,12674
LGA17150,30,287,2367,18439,19990,5899,1034,652,48705,37,198,725,1214,189,18,4,63,2454,6,366,1621,4929,728,75,14,173,7914,48,564,2347,6145,922,94,17,234,10368,21,1306,1548,583,52,5,5,116,3625,11,725,6520,1062,23,0,3,196,8545,54,452,3131,770,9,3,0,105,4526,0,5,8,0,0,0,0,3,23,80,2490,11210,2413,85,6,9,419,16718,25,107,137,57,17,4,0,25,367,7,20,41,52,32,0,3,36,199,188,3467,16100,27110,21042,6012,1067,1372,76356
LGA17200,11,81,292,680,398,140,36,81,1717,15,474,1642,940,206,34,14,75,3400,133,1132,4092,5034,2050,405,155,431,13434,145,1603,5735,5977,2259,432,167,510,16835,221,1082,820,269,36,13,26,149,2612,691,3261,3878,769,85,14,17,212,8935,2936,20735,23435,5187,335,62,97,1522,54303,4,5,13,3,0,0,0,3,32,3850,25090,28139,6228,459,87,146,1888,65879,34,131,110,75,18,7,5,42,416,29,121,134,58,27,8,15,180,574,4066,27033,34411,13020,3153,677,366,2695,85423
LGA17310,22,237,1645,8723,6402,1183,225,480,18918,11,193,910,235,24,0,0,107,1482,0,72,192,55,7,0,0,12,345,11,264,1106,290,27,0,0,120,1830,10,110,213,38,3,0,0,27,399,0,0,19,0,0,0,0,0,24,0,0,13,0,0,0,0,0,13,0,0,0,0,0,0,0,0,3,10,113,247,38,3,3,0,27,441,24,56,44,228,49,4,0,24,417,3,20,18,49,21,4,5,15,139,66,687,3064,9326,6502,1189,235,670,21752
LGA17350,0,30,284,1035,624,99,26,49,2149,0,10,19,11,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,10,19,11,0,0,0,0,40,3,50,44,13,0,0,0,7,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,50,44,13,0,0,0,7,118,0,8,3,3,7,0,0,0,23,0,0,0,3,6,3,0,4,14,3,101,347,1063,638,100,31,57,2344
LGA17400,30,124,487,1126,539,117,32,85,2536,4,14,18,13,3,0,0,0,51,0,0,0,0,0,0,0,0,0,4,14,18,13,3,0,0,0,51,0,9,21,3,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,21,3,0,0,0,0,36,4,15,10,5,3,0,3,5,43,3,3,0,10,0,0,0,3,19,40,162,540,1154,545,115,32,92,2682
LGA17420,32,171,685,7702,21746,7050,1538,499,39414,0,52,477,359,42,5,3,25,962,3,52,509,2493,1276,208,22,62,4617,3,102,986,2849,1314,213,27,83,5577,0,35,334,228,15,4,5,19,636,0,35,575,268,7,0,0,10,891,3,186,605,267,16,0,0,21,1092,3,7,3,4,0,0,0,3,19,5,257,1512,763,31,4,5,59,2636,0,20,12,10,14,3,3,7,72,0,17,21,17,32,17,3,20,134,43,566,3216,11345,23139,7289,1575,674,47836
LGA17550,72,428,2745,10085,7417,1405,290,493,22929,9,258,1587,2134,60,8,5,185,4243,5,136,660,1269,107,18,7,45,2248,15,389,2249,3402,167,24,12,228,6489,32,300,1208,376,27,8,0,96,2051,0,98,881,311,5,0,3,79,1368,0,64,446,205,7,0,0,31,751,0,3,3,0,0,0,0,0,5,37,470,2532,894,33,8,3,202,4180,109,507,429,68,18,0,3,77,1211,11,45,112,54,23,0,7,24,282,240,1835,8073,14503,7661,1441,313,1022,35089
LGA17620,5,85,574,2099,1479,268,67,115,4698,0,4,57,28,0,0,0,3,92,0,0,0,0,0,0,0,0,0,0,4,57,28,0,0,0,3,92,4,59,112,48,6,0,0,8,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,62,112,48,6,0,0,8,242,7,20,39,10,0,0,0,3,75,0,5,10,17,11,11,3,3,48,15,169,787,2197,1504,277,77,141,5161
LGA17640,4,73,364,1223,826,161,43,65,2763,0,13,28,10,0,0,0,8,66,0,0,3,0,0,0,0,0,7,0,11,29,13,0,0,0,5,73,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,4,11,8,0,0,4,46,0,0,10,6,5,0,0,0,26,14,99,406,1256,847,170,48,74,2912
LGA17650,3,57,288,1041,568,135,44,53,2191,0,0,12,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,15,0,7,21,0,0,0,0,3,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,21,0,0,0,0,3,34,6,7,7,5,0,0,0,0,28,0,0,0,4,6,0,0,0,11,12,76,328,1055,573,142,45,56,2281
LGA17750,25,89,1457,8625,6910,1271,219,428,19013,3,56,520,113,7,0,0,38,739,0,3,99,68,3,0,0,0,175,3,65,621,178,12,0,0,38,917,21,256,1504,189,14,0,3,86,2074,0,24,39,12,0,0,0,4,81,3,11,13,6,0,0,0,0,35,0,0,3,3,3,0,0,0,7,24,296,1560,213,18,0,3,90,2194,3,29,31,47,55,3,5,18,202,0,0,7,24,21,3,3,10,71,56,476,3681,9088,7014,1281,227,583,22397
LGA17850,8,25,158,503,305,76,21,38,1124,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,4,14,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,14,0,0,0,0,0,24,3,0,5,8,0,0,0,0,13,0,0,7,7,5,0,0,0,20,12,32,180,520,307,74,21,43,1187
LGA17900,29,156,384,695,418,98,24,91,1892,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,3,44,54,5,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,3,11,0,0,0,0,3,0,0,0,3,0,48,54,4,3,0,0,5,116,10,60,47,33,14,0,0,26,190,6,9,20,25,10,6,3,6,91,51,272,504,753,444,102,24,134,2286
LGA17950,0,17,112,427,276,58,18,37,944,0,0,5,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,6,0,14,17,6,0,0,0,4,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,17,6,0,0,0,4,39,0,3,0,0,0,0,0,0,8,0,3,3,4,0,0,0,0,8,3,34,135,440,278,58,19,39,1007
LGA18020,16,89,511,1527,850,169,41,90,3299,4,11,20,4,0,0,0,6,45,0,0,0,6,0,0,0,0,6,4,11,17,6,0,0,0,6,50,0,22,31,3,4,0,0,3,61,0,0,4,0,0,0,0,0,4,0,3,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,26,38,3,4,0,0,3,78,3,9,5,10,3,3,0,4,45,0,4,10,19,12,3,0,4,55,29,141,583,1562,871,181,40,108,3517
LGA18050,0,30,293,1385,1581,646,133,82,4160,3,19,736,1017,269,46,4,46,2148,3,30,391,1055,907,170,16,55,2630,7,57,1124,2077,1176,220,15,104,4774,53,773,1835,545,92,22,17,106,3433,176,1687,4599,918,85,8,10,220,7691,242,1057,2383,752,32,3,5,141,4614,0,3,14,3,3,0,0,0,20,466,3517,8825,2213,209,31,26,469,15759,12,101,137,71,12,0,0,7,344,0,15,39,32,19,3,5,16,129,485,3715,10420,5777,3002,900,187,679,25166
LGA18100,3,46,223,560,390,78,17,48,1365,0,0,30,9,5,0,0,4,51,0,0,0,0,0,0,0,0,0,0,0,30,9,5,0,0,4,53,0,3,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,7,3,3,4,3,3,0,0,0,9,0,0,4,3,3,3,0,0,11,10,54,263,574,405,81,17,47,1449
LGA18200,6,47,268,1086,582,92,13,74,2163,0,6,27,4,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,6,27,4,0,0,0,0,38,0,29,64,10,0,0,0,6,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,64,10,0,0,0,6,115,13,29,14,7,6,0,0,9,74,0,4,3,8,9,0,3,0,23,21,114,376,1118,594,95,11,95,2420
LGA18230,13,145,1138,6349,5702,937,173,331,14789,0,75,656,198,42,0,0,28,999,0,3,28,16,0,0,0,4,55,0,81,685,210,42,0,0,30,1054,21,246,771,86,14,0,0,55,1191,0,4,11,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,255,776,86,14,0,0,55,1208,15,30,50,96,92,23,5,21,339,0,5,26,22,19,5,5,9,87,50,514,2673,6780,5864,962,188,448,17474
LGA18250,14,60,959,4283,4658,1617,301,192,12077,4,27,377,360,73,11,0,15,865,0,52,311,651,176,15,4,12,1217,4,81,687,1006,242,25,4,30,2077,22,265,917,272,16,4,0,43,1546,24,485,2227,418,6,0,3,58,3225,160,1913,3647,1171,39,3,8,150,7086,3,6,0,0,0,0,0,0,12,207,2668,6792,1870,65,5,12,253,11873,0,16,33,9,5,0,0,3,72,0,14,11,12,10,3,3,8,58,225,2838,8482,7180,4978,1645,318,485,26155
LGA18350,29,240,1521,6586,5820,1309,317,308,16121,0,68,442,201,23,0,4,24,764,0,0,93,164,23,0,0,3,293,0,68,541,361,46,4,4,30,1055,4,80,168,38,11,0,0,15,319,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,4,81,170,44,11,0,0,13,324,10,30,46,15,8,3,0,14,136,0,5,33,35,27,3,10,16,129,47,425,2312,7038,5912,1322,327,384,17759
LGA18400,26,155,801,4586,6175,1723,432,284,14179,3,53,309,166,24,4,3,26,589,0,8,20,14,6,0,0,0,61,3,64,332,183,31,4,3,31,647,0,29,50,14,3,0,0,0,91,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,26,57,12,3,0,0,0,108,8,46,20,21,14,9,0,0,113,0,0,10,17,12,5,9,4,55,41,292,1213,4815,6235,1736,439,318,15094
LGA18450,68,471,4905,24941,15632,3565,767,1015,51367,31,450,1956,1333,100,16,3,123,4016,9,379,1733,2589,250,23,5,145,5141,44,825,3694,3925,350,40,12,272,9154,92,1164,2981,907,123,23,12,227,5540,21,378,1999,424,19,6,3,122,2979,25,372,2210,1134,47,3,3,91,3892,0,17,12,7,3,0,0,3,48,143,1935,7202,2480,197,39,11,444,12454,18,124,193,94,32,7,4,36,511,3,34,112,134,31,12,8,136,468,283,3400,16107,31567,16238,3659,801,1898,73953
LGA18500,8,36,239,1063,1756,1021,294,79,4500,3,50,255,278,79,13,0,14,690,11,79,910,2012,785,107,22,85,4013,14,126,1169,2290,865,123,21,102,4703,19,242,890,484,80,19,7,102,1826,75,661,2388,1012,100,15,5,115,4366,188,1183,2474,1300,77,6,8,141,5376,0,13,18,27,10,0,3,0,64,280,2101,5774,2816,261,36,20,352,11636,3,51,53,35,8,0,0,11,158,0,14,36,26,11,8,3,8,106,301,2328,7263,6229,2903,1197,329,549,21105
LGA18710,19,86,455,1907,1963,541,137,86,5185,3,22,125,49,0,0,0,7,207,0,0,3,0,3,0,0,4,9,5,22,131,51,8,0,0,10,220,0,0,15,6,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,0,0,0,0,26,3,9,11,9,3,0,0,3,40,0,0,7,18,15,3,0,0,51,26,122,615,1987,1988,541,138,103,5519
LGA19399,0,31,52,100,92,20,19,12,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,3,0,0,0,0,4,0,31,52,99,94,20,19,19,336
LGA19499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA19799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA20110,7,83,682,2392,1024,131,32,124,4476,0,30,77,9,3,0,0,11,133,0,3,7,5,0,0,0,0,23,0,36,87,21,3,0,0,11,155,0,13,52,16,5,0,0,6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,52,16,5,0,0,6,100,0,7,13,9,0,0,0,0,32,0,8,10,37,14,3,0,0,71,17,142,831,2476,1042,135,36,141,4832
LGA20260,15,55,591,2124,908,156,35,111,3995,0,39,68,9,0,0,0,9,121,0,0,0,0,0,0,0,0,0,0,39,68,9,0,0,0,9,121,3,8,65,25,3,0,0,7,110,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,66,25,3,0,0,7,113,10,14,6,12,3,0,0,4,43,0,0,0,8,4,0,0,3,25,24,116,726,2179,923,155,43,133,4298
LGA20570,29,263,3742,17102,8495,1100,185,665,31586,13,697,1990,1554,403,27,12,156,4855,0,19,158,212,99,9,4,10,506,12,718,2147,1770,498,39,16,166,5362,15,315,556,167,10,3,7,48,1117,0,17,31,12,0,0,0,5,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,332,591,175,14,3,7,52,1185,4,37,36,44,17,0,0,4,146,0,26,35,45,24,5,0,23,167,61,1381,6549,19140,9050,1146,209,910,38449
LGA20660,22,197,3589,18346,9597,1853,308,623,34541,12,489,2457,1200,99,19,0,146,4420,4,58,763,1438,190,24,8,48,2541,12,554,3217,2639,292,38,8,192,6962,8,349,1312,369,41,0,3,57,2139,0,26,182,15,0,0,0,4,232,4,140,207,14,6,0,0,7,373,0,3,0,0,0,0,0,0,7,9,520,1697,395,46,3,7,68,2749,0,13,22,15,9,0,0,0,50,0,12,39,38,12,0,0,23,130,51,1290,8560,21443,9954,1898,324,906,44431
LGA20740,23,182,1943,6270,2836,391,79,299,12019,5,144,272,109,7,3,0,29,569,0,4,50,74,5,0,0,3,146,3,155,323,180,17,3,0,35,714,4,25,86,36,6,0,0,5,173,0,9,3,3,0,0,0,0,13,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,37,91,41,6,0,0,6,192,6,61,85,5,3,0,0,14,176,0,3,9,20,18,0,0,8,69,45,440,2450,6519,2878,398,84,362,13175
LGA20830,12,131,1460,7909,5282,674,144,335,15945,0,64,383,134,5,0,0,27,608,0,26,3,8,0,0,0,0,47,0,85,386,142,8,0,0,27,655,0,70,568,99,4,0,0,29,776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,568,99,4,0,0,29,776,18,52,48,12,4,3,0,11,155,0,3,16,33,15,7,0,12,80,29,342,2478,8197,5312,684,141,422,17605
LGA20910,18,109,2311,9168,7788,2054,262,344,22051,3,288,2635,1375,131,8,3,96,4545,0,61,666,2186,727,73,7,65,3789,4,353,3306,3565,861,81,15,163,8336,50,282,1274,395,40,4,0,56,2108,8,201,624,156,11,0,3,35,1042,11,380,587,135,9,0,0,26,1135,0,3,0,0,0,0,0,0,3,65,870,2482,691,60,12,3,119,4296,0,21,117,42,7,0,0,3,193,0,15,32,56,31,5,0,10,154,89,1366,8255,13516,8747,2150,282,633,35037
LGA21010,9,73,758,2731,1214,143,35,115,5082,0,15,32,13,0,0,0,3,65,0,0,0,0,0,0,0,0,0,0,15,38,13,0,0,0,3,61,0,46,207,27,0,0,0,15,304,0,0,32,3,0,0,0,0,38,0,17,20,0,0,0,0,3,41,0,0,0,0,0,0,0,0,0,0,60,258,36,0,0,0,22,379,0,6,9,7,3,3,0,7,33,0,6,7,10,6,5,0,0,34,9,163,1075,2790,1230,148,35,148,5594
LGA21110,18,173,2984,12212,12816,4105,752,502,33568,20,304,3929,2839,409,66,9,134,7711,7,71,778,2679,850,106,14,54,4558,26,375,4709,5519,1256,175,22,191,12272,82,1008,3572,683,78,15,6,214,5665,59,1202,2691,356,28,3,3,86,4426,114,1352,1726,226,10,3,7,88,3530,0,0,0,0,0,0,0,0,0,257,3562,7994,1267,114,17,25,387,13622,3,25,75,60,11,4,3,5,181,0,33,48,55,34,7,0,16,204,307,4166,15816,19112,14230,4305,799,1104,59849
LGA21180,135,295,2675,29429,13896,2192,371,1482,50486,16,190,1721,2503,410,39,0,179,5055,3,36,575,1689,510,83,7,91,3005,22,228,2297,4198,916,125,13,274,8056,34,573,1150,560,35,5,0,111,2463,0,48,91,3,0,0,0,8,149,3,29,59,12,0,0,0,3,108,0,11,13,7,0,0,0,0,34,37,657,1311,578,34,5,3,119,2753,0,3,17,58,31,3,6,29,151,0,10,29,50,8,0,3,20,122,196,1197,6330,34315,14887,2323,392,1921,61562
LGA21270,6,34,329,1277,534,71,17,56,2324,8,8,9,4,0,0,0,3,36,0,0,0,0,0,0,0,0,0,8,8,9,8,0,0,0,3,35,5,22,16,3,0,0,0,6,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22,16,3,0,0,0,6,56,6,5,4,10,0,0,0,0,30,0,0,0,5,0,0,0,3,12,16,72,370,1304,537,71,17,77,2455
LGA21370,29,131,1423,6703,3311,471,61,311,12443,7,149,443,114,14,0,0,47,768,0,0,0,9,0,0,0,0,17,7,150,440,121,12,0,3,49,786,0,83,294,35,0,0,3,22,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,84,302,35,0,0,3,22,446,19,49,20,17,6,0,0,17,124,0,0,6,21,18,0,0,6,52,54,414,2190,6895,3347,471,67,408,13855
LGA21450,29,192,2061,12682,11072,1490,290,514,28330,0,60,816,663,155,10,0,73,1771,0,7,80,384,73,4,0,9,556,3,69,892,1044,227,20,3,82,2330,8,12,70,28,4,0,0,14,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,70,29,3,0,0,14,137,6,64,26,10,9,0,0,6,128,0,0,16,28,21,5,0,8,80,50,338,3059,13796,11338,1512,291,627,31009
LGA21610,122,299,3322,37824,33612,4741,759,1792,82465,13,252,2418,2500,997,83,14,201,6472,0,19,291,1003,385,92,7,35,1836,13,270,2707,3502,1380,176,16,237,8309,21,100,542,170,15,4,0,42,903,0,27,12,0,0,0,0,5,39,0,0,3,5,0,0,0,0,15,0,0,0,3,0,0,0,0,3,21,129,555,183,23,4,0,46,961,11,76,80,53,18,5,0,24,263,3,12,17,44,21,4,0,26,133,173,783,6690,41600,35056,4932,775,2121,92127
LGA21670,16,110,878,2741,891,115,35,148,4932,8,63,189,38,8,0,0,17,318,0,0,0,3,0,0,0,0,3,8,63,190,34,8,0,0,17,317,0,38,25,4,0,0,0,13,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,25,4,0,0,0,13,76,11,37,14,17,4,0,0,6,101,0,0,6,8,3,0,0,0,25,33,247,1115,2808,904,115,33,185,5445
LGA21750,13,115,923,4072,1702,211,50,182,7262,4,116,292,83,4,0,0,33,531,0,4,13,16,4,0,0,0,36,4,118,303,96,4,0,0,33,561,0,18,21,15,0,0,0,3,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,15,0,0,0,3,59,3,33,8,14,4,0,0,7,76,0,5,5,21,9,0,0,3,46,18,293,1257,4212,1719,216,52,230,8005
LGA21830,12,85,720,3078,1403,207,51,148,5697,0,36,48,5,0,0,0,10,102,0,0,0,3,0,0,0,0,5,0,36,47,7,0,0,0,10,105,0,32,63,23,5,0,0,11,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,63,23,3,0,0,11,135,0,3,4,7,8,0,0,0,24,0,0,9,20,12,3,4,8,67,17,156,843,3144,1427,205,53,177,6022
LGA21890,39,391,6162,17178,6204,1133,259,838,32209,12,967,4863,2047,215,33,11,249,8390,27,655,2425,2207,339,29,17,129,5831,40,1618,7289,4248,552,63,25,381,14221,25,1884,2307,299,35,6,3,156,4715,63,492,579,104,4,0,0,32,1279,34,579,1072,75,3,0,0,52,1812,0,0,0,0,0,0,0,0,5,126,2957,3959,475,41,6,3,238,7808,0,45,155,77,15,6,0,5,307,3,24,64,47,16,9,0,28,189,211,5045,17626,22022,6834,1215,290,1487,54736
