LGA_CODE_2016,MOL_SAL_Oth_SOLSE_NWorNAA,MOL_SAL_Oth_SOLSE_Tot,MOL_SAL_Oth_NS,MOL_SAL_Oth_Tot,MOL_SAL_Tot_SEO,MOL_SAL_Tot_SOLSE_VWorW,MOL_SAL_Tot_SOLSE_NWorNAA,MOL_SAL_Tot_SOLSE_Tot,MOL_SAL_Tot_NS,MOL_SAL_Tot_Tot,MOL_Spanish_SEO,MOL_Spanish_SOLSE_VWorW,MOL_Spanish_SOLSE_NWorNAA,MOL_Spanish_SOLSE_Tot,MOL_Spanish_NS,MOL_Spanish_Tot,MOL_Tamil_SEO,MOL_Tamil_SOLSE_VWorW,MOL_Tamil_SOLSE_NWorNAA,MOL_Tamil_SOLSE_Tot,MOL_Tamil_NS,MOL_Tamil_Tot,MOL_Thai_SEO,MOL_Thai_SOLSE_VWorW,MOL_Thai_SOLSE_NWorNAA,MOL_Thai_SOLSE_Tot,MOL_Thai_NS,MOL_Thai_Tot,MOL_Turkish_SEO,MOL_Turkish_SOLSE_VWorW,MOL_Turkish_SOLSE_NWorNAA,MOL_Turkish_SOLSE_Tot,MOL_Turkish_NS,MOL_Turkish_Tot,MOL_Vietnamese_SEO,MOL_Vietnamese_SOLSE_VWorW,MOL_Vietnamese_SOLSE_NWorNAA,MOL_Vietnamese_SOLSE_Tot,MOL_Vietnamese_NS,MOL_Vietnamese_Tot,MOL_Oth_SEO,MOL_Oth_SOLSE_VWorW,MOL_Oth_SOLSE_NWorNAA,MOL_Oth_SOLSE_Tot,MOL_Oth_NS,MOL_Oth_Tot,MOL_Tot_SEO,MOL_Tot_SOLSE_VWorW,MOL_Tot_SOLSE_NWorNAA,MOL_Tot_SOLSE_Tot,MOL_Tot_NS,MOL_Tot_Tot,M_LSatH_NS_SEO,M_LSatH_NS_SOLSE_VWorW,M_LSatH_NS_SOLSE_NWorNAA,M_LSatH_NS_SOLSE_Tot,M_LSatH_NS_NS,M_LSatH_NS_Tot,M_Tot_SEO,M_Tot_SOLSE_VWorW,M_Tot_SOLSE_NWorNAA,M_Tot_SOLSE_Tot,M_Tot_NS,M_Tot_Tot,FSEO_SEO,FSEO_SOLSE_VWorW,FSEO_SOLSE_NWorNAA,FSEO_SOLSE_Tot,FSEO_NS,FSEO_Tot,FOL_Afrikaans_SEO,FOL_Afrikaans_SOLSE_VWorW,FOL_Afrikaans_SOLSE_NWorNAA,FOL_Afrikaans_SOLSE_Tot,FOL_Afrikaans_NS,FOL_Afrikaans_Tot,FOL_Arabic_SEO,FOL_Arabic_SOLSE_VWorW,FOL_Arabic_SOLSE_NWorNAA,FOL_Arabic_SOLSE_Tot,FOL_Arabic_NS,FOL_Arabic_Tot,FOL_AIndLng_SEO,FOL_AIndLng_SOLSE_VWorW,FOL_AIndLng_SOLSE_NWorNAA,FOL_AIndLng_SOLSE_Tot,FOL_AIndLng_NS,FOL_AIndLng_Tot,FOL_CL_Cantones_SEO,FOL_CL_Cantones_SOLSE_VWorW,FOL_CL_Cantones_SOLSE_NWorNAA,FOL_CL_Cantones_SOLSE_Tot,FOL_CL_Cantones_NS,FOL_CL_Cantones_Tot,FOL_CL_Mandarin_SEO,FOL_CL_Mandarin_SOLSE_VWorW,FOL_CL_Mandarin_SOLSE_NWorNAA,FOL_CL_Mandarin_SOLSE_Tot,FOL_CL_Mandarin_NS,FOL_CL_Mandarin_Tot,FOL_CL_Oth_SEO,FOL_CL_Oth_SOLSE_VWorW,FOL_CL_Oth_SOLSE_NWorNAA,FOL_CL_Oth_SOLSE_Tot,FOL_CL_Oth_NS,FOL_CL_Oth_Tot,FOL_CL_Tot_SEO,FOL_CL_Tot_SOLSE_VWorW,FOL_CL_Tot_SOLSE_NWorNAA,FOL_CL_Tot_SOLSE_Tot,FOL_CL_Tot_NS,FOL_CL_Tot_Tot,FOL_Croatian_SEO,FOL_Croatian_SOLSE_VWorW,FOL_Croatian_SOLSE_NWorNAA,FOL_Croatian_SOLSE_Tot,FOL_Croatian_NS,FOL_Croatian_Tot,FOL_Dutch_SEO,FOL_Dutch_SOLSE_VWorW,FOL_Dutch_SOLSE_NWorNAA,FOL_Dutch_SOLSE_Tot,FOL_Dutch_NS,FOL_Dutch_Tot,FOL_French_SEO,FOL_French_SOLSE_VWorW,FOL_French_SOLSE_NWorNAA,FOL_French_SOLSE_Tot,FOL_French_NS,FOL_French_Tot,FOL_German_SEO,FOL_German_SOLSE_VWorW,FOL_German_SOLSE_NWorNAA,FOL_German_SOLSE_Tot,FOL_German_NS,FOL_German_Tot,FOL_Greek_SEO,FOL_Greek_SOLSE_VWorW,FOL_Greek_SOLSE_NWorNAA,FOL_Greek_SOLSE_Tot,FOL_Greek_NS,FOL_Greek_Tot,FOL_IAL_Bengali_SEO,FOL_IAL_Bengali_SOLSE_VWorW,FOL_IAL_Bengali_SOLSE_NWorNAA,FOL_IAL_Bengali_SOLSE_Tot,FOL_IAL_Bengali_NS,FOL_IAL_Bengali_Tot,FOL_IAL_Hindi_SEO,FOL_IAL_Hindi_SOLSE_VWorW,FOL_IAL_Hindi_SOLSE_NWorNAA,FOL_IAL_Hindi_SOLSE_Tot,FOL_IAL_Hindi_NS,FOL_IAL_Hindi_Tot,FOL_IAL_Punjabi_SEO,FOL_IAL_Punjabi_SOLSE_VWorW,FOL_IAL_Punjabi_SOLSE_NWorNAA,FOL_IAL_Punjabi_SOLSE_Tot,FOL_IAL_Punjabi_NS,FOL_IAL_Punjabi_Tot,FOL_IAL_Sinhalese_SEO,FOL_IAL_Sinhalese_SOLSE_VWorW,FOL_IAL_Sinhale_SOLSE_NWorNAA,FOL_IAL_Sinhalese_SOLSE_Tot,FOL_IAL_Sinhalese_NS,FOL_IAL_Sinhalese_Tot,FOL_IAL_Urdu_SEO,FOL_IAL_Urdu_SOLSE_VWorW,FOL_IAL_Urdu_SOLSE_NWorNAA,FOL_IAL_Urdu_SOLSE_Tot,FOL_IAL_Urdu_NS,FOL_IAL_Urdu_Tot,FOL_IAL_Oth_SEO,FOL_IAL_Oth_SOLSE_VWorW,FOL_IAL_Oth_SOLSE_NWorNAA,FOL_IAL_Oth_SOLSE_Tot,FOL_IAL_Oth_NS,FOL_IAL_Oth_Tot,FOL_IAL_Tot_SEO,FOL_IAL_Tot_SOLSE_VWorW,FOL_IAL_Tot_SOLSE_NWorNAA,FOL_IAL_Tot_SOLSE_Tot,FOL_IAL_Tot_NS,FOL_IAL_Tot_Tot,FOL_Italian_SEO,FOL_Italian_SOLSE_VWorW,FOL_Italian_SOLSE_NWorNAA,FOL_Italian_SOLSE_Tot,FOL_Italian_NS,FOL_Italian_Tot,FOL_Japanese_SEO,FOL_Japanese_SOLSE_VWorW,FOL_Japanese_SOLSE_NWorNAA,FOL_Japanese_SOLSE_Tot,FOL_Japanese_NS,FOL_Japanese_Tot,FOL_Korean_SEO,FOL_Korean_SOLSE_VWorW,FOL_Korean_SOLSE_NWorNAA,FOL_Korean_SOLSE_Tot
LGA23190,0,3,0,3,..,32,3,36,0,36,..,9,0,9,0,9,..,3,0,3,0,3,..,0,0,0,0,0,..,12,0,15,0,15,..,0,0,0,0,0,..,74,24,98,0,98,..,305,40,340,5,345,..,31,4,29,501,534,8700,329,41,371,503,9576,9129,..,..,..,..,9129,..,5,0,5,0,5,..,7,0,7,0,7,..,0,0,0,0,0,..,10,3,17,0,17,..,22,6,32,0,32,..,0,0,0,0,0,..,34,12,41,0,41,..,0,0,0,0,0,..,6,0,6,0,6,..,6,0,6,0,6,..,14,0,14,0,14,..,6,0,7,0,7,..,4,0,4,0,4,..,7,0,12,0,12,..,6,0,6,0,6,..,5,0,5,0,5,..,3,0,3,0,3,..,14,0,15,0,15,..,43,0,48,0,50,..,40,7,42,0,48,..,6,0,6,0,6,..,8,0,6
LGA23270,11,180,0,182,..,1184,45,1231,9,1243,..,440,75,518,4,520,..,298,35,335,0,336,..,75,30,113,3,109,..,5419,1170,6591,70,6658,..,666,225,896,10,901,..,7227,2217,9443,131,9578,..,36576,6886,43460,502,43962,..,284,106,393,5342,5729,48583,36858,6986,43849,5841,98273,49014,..,..,..,..,49014,..,50,3,49,3,52,..,6395,1746,8138,88,8228,..,3,0,3,0,3,..,211,84,294,3,297,..,409,128,541,3,541,..,60,27,85,0,85,..,678,239,914,3,922,..,408,63,475,5,482,..,41,0,41,0,39,..,122,3,126,3,126,..,134,5,135,6,140,..,1196,234,1426,24,1453,..,177,20,195,3,199,..,1216,86,1305,12,1316,..,1927,328,2257,24,2279,..,1443,150,1592,12,1607,..,902,147,1043,7,1054,..,533,172,707,6,712,..,6201,901,7093,73,7170,..,2590,349,2943,35,2978,..,59,6,65,0,65,..,35,15,48
LGA23350,0,0,0,0,..,3,0,3,0,3,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,34,3,35,0,41,..,136,9,144,9,150,..,23,0,23,637,659,7049,154,9,166,643,7859,7423,..,..,..,..,7423,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,8,0,9,..,0,0,0,0,0,..,8,0,10,0,10,..,7,0,7,0,7,..,12,0,14,3,17,..,13,0,14,0,16,..,28,0,32,0,32,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,5,..,22,0,22,0,22,..,6,0,6,0,6,..,0,0,0
LGA23430,0,78,0,85,..,618,24,640,3,643,..,435,44,484,6,488,..,337,11,341,0,345,..,80,18,102,3,99,..,302,56,356,3,358,..,573,165,737,6,745,..,2102,373,2474,51,2528,..,15906,2771,18677,183,18861,..,186,25,217,3502,3719,51052,16099,2797,18892,3691,73637,53359,..,..,..,..,53359,..,111,0,111,0,111,..,489,129,616,8,624,..,0,0,0,0,0,..,636,231,870,8,876,..,1769,727,2490,16,2507,..,222,114,337,0,339,..,2621,1079,3699,23,3723,..,226,34,257,0,255,..,115,0,118,3,121,..,411,18,435,3,437,..,315,9,326,0,330,..,2780,763,3543,19,3563,..,100,6,107,0,107,..,585,56,635,3,638,..,444,63,507,7,508,..,288,13,301,0,301,..,95,9,103,3,106,..,287,33,317,0,317,..,1789,180,1973,10,1984,..,1054,169,1221,16,1238,..,254,32,281,0,288,..,122,42,164
LGA23670,0,96,0,96,..,782,26,809,3,812,..,311,31,347,3,346,..,525,19,553,3,555,..,82,11,94,0,94,..,71,9,75,0,75,..,417,115,538,0,539,..,1621,335,1963,48,2006,..,15696,2547,18249,172,18421,..,165,28,193,2661,2852,54043,15865,2577,18442,2829,75317,55447,..,..,..,..,55447,..,95,0,95,0,99,..,497,61,558,3,566,..,3,0,3,0,3,..,1899,588,2479,18,2498,..,3121,1188,4314,27,4338,..,350,89,431,4,438,..,5365,1862,7224,47,7273,..,145,9,159,5,165,..,178,3,184,3,187,..,186,4,192,0,194,..,582,15,595,18,614,..,766,113,879,10,891,..,78,3,84,0,84,..,643,32,680,3,683,..,316,36,354,0,358,..,972,52,1019,7,1024,..,81,4,94,0,94,..,476,37,513,3,517,..,2567,169,2738,12,2752,..,847,94,939,12,947,..,89,21,105,0,111,..,244,118,366
LGA23810,0,11,0,15,..,87,3,90,0,90,..,45,6,48,0,48,..,16,0,16,0,16,..,9,5,18,0,18,..,3,0,4,0,4,..,30,8,38,0,38,..,312,82,394,3,397,..,1967,280,2252,32,2283,..,94,7,107,2762,2865,30643,2066,292,2352,2791,35788,31948,..,..,..,..,31948,..,26,0,30,0,30,..,59,25,85,3,86,..,3,0,3,0,3,..,39,17,58,0,58,..,109,43,151,0,151,..,19,3,22,0,22,..,172,63,231,3,232,..,28,3,33,0,33,..,122,0,124,0,125,..,34,0,32,0,32,..,107,0,112,3,111,..,148,32,181,3,188,..,22,3,23,0,23,..,43,0,45,0,45,..,29,0,25,0,25,..,42,0,41,0,41,..,24,0,24,0,24,..,35,4,37,3,37,..,185,7,192,3,197,..,338,84,424,6,428,..,10,0,10,0,10,..,12,3,14
LGA23940,0,3,0,3,..,27,0,27,0,27,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,24,6,28,0,28,..,103,10,116,0,116,..,7,0,7,409,420,3309,115,10,123,409,3848,3170,..,..,..,..,3170,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,7,6,0,6,..,0,0,0,0,0,..,5,7,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,10,0,10,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0
LGA24130,0,9,0,9,..,26,4,33,0,33,..,38,4,41,0,41,..,0,0,0,0,0,..,4,0,4,0,4,..,15,0,15,0,15,..,9,0,9,0,13,..,111,19,130,10,136,..,864,112,982,21,1000,..,41,3,43,1400,1450,20241,908,114,1024,1419,22685,20781,..,..,..,..,20781,..,22,0,22,0,22,..,10,0,13,0,15,..,0,0,0,0,0,..,10,6,12,0,12,..,48,36,86,0,83,..,5,0,5,0,5,..,65,40,104,0,107,..,39,6,37,0,37,..,33,0,33,0,33,..,55,0,55,0,55,..,102,3,100,0,106,..,62,3,61,3,63,..,0,0,0,0,0,..,7,0,9,0,9,..,12,3,17,0,17,..,8,0,8,0,8,..,4,0,4,0,4,..,3,0,3,0,3,..,34,4,39,0,39,..,145,14,156,0,157,..,14,0,9,0,9,..,3,0,3
LGA24210,4,82,0,82,..,337,17,357,0,359,..,176,11,185,3,187,..,162,3,168,0,170,..,34,6,35,0,35,..,90,12,101,0,101,..,275,55,331,0,331,..,821,151,967,36,1004,..,19378,3763,23135,180,23317,..,106,25,125,1999,2124,30858,19482,3783,23266,2178,56306,31473,..,..,..,..,31473,..,128,0,129,3,129,..,831,85,912,6,922,..,0,0,0,0,0,..,3741,1161,4900,23,4927,..,4756,1913,6669,38,6706,..,381,101,487,4,491,..,8881,3178,12056,69,12123,..,166,18,189,3,192,..,66,0,65,3,65,..,108,3,116,0,116,..,191,3,190,3,197,..,3034,584,3621,31,3652,..,50,0,45,0,45,..,366,12,384,0,380,..,186,25,214,0,214,..,132,7,141,0,145,..,157,17,169,3,171,..,154,6,163,0,163,..,1045,75,1113,6,1116,..,2330,314,2635,35,2671,..,132,18,148,0,151,..,340,147,485
LGA24250,0,0,0,0,..,8,0,8,0,8,..,4,0,4,0,4,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,3,0,3,..,27,0,27,0,27,..,143,12,159,4,166,..,7,0,7,332,345,3768,153,12,166,336,4272,3822,..,..,..,..,3822,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,3,6,0,6,..,19,17,35,0,35,..,3,0,3,0,3,..,20,16,42,0,42,..,0,0,0,0,0,..,4,0,4,0,4,..,7,0,7,0,7,..,32,0,32,0,37,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,9,4,17,0,17,..,4,0,4,0,6,..,7,0,8,0,8,..,0,0,0
LGA24330,6,48,0,48,..,476,29,509,0,511,..,463,80,543,3,545,..,174,23,200,0,201,..,61,13,77,0,77,..,158,21,178,3,183,..,3380,1156,4535,28,4560,..,2189,426,2617,57,2676,..,13919,3155,17074,164,17238,..,103,29,127,2873,3002,21164,14020,3187,17205,3033,41405,20879,..,..,..,..,20879,..,10,0,10,0,12,..,277,63,336,3,344,..,3,0,3,0,3,..,833,437,1267,3,1266,..,1053,344,1393,13,1405,..,143,76,218,0,218,..,2024,850,2877,15,2893,..,209,63,270,0,272,..,42,4,45,0,45,..,107,7,107,0,113,..,113,6,120,3,118,..,685,275,961,4,962,..,207,51,257,0,257,..,343,33,376,0,378,..,137,19,153,0,156,..,77,6,86,0,86,..,126,39,164,8,167,..,417,71,490,0,489,..,1300,220,1524,10,1530,..,607,168,776,4,782,..,117,24,141,0,141,..,72,29,102
LGA24410,0,28,0,28,..,249,13,257,0,259,..,206,23,229,0,229,..,65,3,67,0,67,..,67,8,71,0,77,..,32,0,34,0,34,..,152,44,201,3,202,..,1364,834,2198,38,2238,..,6977,1877,8860,92,8950,..,111,16,132,2069,2194,42250,7094,1894,8986,2156,53398,44768,..,..,..,..,44768,..,103,0,103,0,103,..,142,24,163,0,165,..,3,0,3,0,3,..,535,181,718,3,722,..,1410,560,1967,9,1974,..,90,28,117,0,117,..,2033,766,2799,12,2812,..,68,9,74,0,74,..,170,3,173,0,173,..,113,5,118,0,117,..,250,12,258,3,263,..,308,26,331,3,332,..,32,0,38,0,38,..,279,22,304,0,307,..,239,31,267,4,270,..,198,6,206,3,207,..,38,4,38,0,38,..,172,12,184,0,186,..,964,79,1040,10,1048,..,385,35,421,8,425,..,77,11,89,0,89,..,88,50,138
LGA24600,10,308,0,305,..,1876,48,1926,15,1944,..,1076,104,1183,15,1189,..,482,9,493,3,501,..,446,131,577,4,575,..,152,19,165,3,166,..,693,132,828,6,839,..,2558,274,2836,41,2881,..,25851,4058,29904,217,30122,..,132,36,165,7772,7937,28079,25979,4093,30066,7990,66137,26927,..,..,..,..,26927,..,49,0,49,0,49,..,618,168,789,4,794,..,3,0,3,0,3,..,2317,487,2802,22,2825,..,12551,2212,14765,73,14843,..,734,262,998,4,1000,..,15603,2960,18561,103,18663,..,83,9,95,0,95,..,83,3,86,0,84,..,430,17,446,4,448,..,267,8,278,0,275,..,291,31,320,0,318,..,137,10,148,0,148,..,928,33,964,3,971,..,68,0,71,0,71,..,185,3,189,0,189,..,96,0,93,0,93,..,315,14,333,4,336,..,1723,70,1796,8,1801,..,688,89,776,8,789,..,465,176,639,10,642,..,985,480,1466
LGA24650,7,105,0,105,..,1765,48,1809,12,1821,..,761,76,845,5,847,..,268,22,286,0,285,..,75,19,89,0,96,..,507,49,553,6,558,..,956,319,1273,14,1284,..,2962,550,3514,66,3574,..,18592,2327,20915,204,21121,..,217,35,246,4356,4602,41164,18807,2357,21166,4555,66890,41820,..,..,..,..,41820,..,42,0,48,0,48,..,1075,185,1262,16,1277,..,4,0,4,0,4,..,307,90,404,3,404,..,492,179,667,10,672,..,215,98,313,0,313,..,1011,363,1379,10,1389,..,578,67,640,5,653,..,34,0,35,0,39,..,96,3,96,0,98,..,121,7,127,0,125,..,702,83,778,9,791,..,129,15,142,0,143,..,885,59,949,11,953,..,1019,167,1186,10,1193,..,490,34,520,3,527,..,405,48,448,0,450,..,257,42,299,3,300,..,3183,363,3546,30,3575,..,951,67,1017,12,1034,..,54,3,62,0,62,..,68,31,98
LGA24780,25,60,0,60,..,85,26,111,0,111,..,11,3,14,0,14,..,22,12,34,0,34,..,15,6,23,0,18,..,162,65,224,3,224,..,59,42,102,3,104,..,470,178,644,11,653,..,1934,586,2513,34,2547,..,65,0,65,2215,2277,21652,1995,586,2585,2249,26481,22633,..,..,..,..,22633,..,26,0,26,0,26,..,34,9,43,0,43,..,6,0,6,0,6,..,44,16,62,0,61,..,101,80,177,0,178,..,5,0,6,0,6,..,155,95,251,4,252,..,35,6,37,0,37,..,25,0,25,0,25,..,12,4,19,0,19,..,34,0,34,0,34,..,123,25,152,3,155,..,17,0,17,0,17,..,23,0,25,0,25,..,83,17,94,0,95,..,22,3,26,0,26,..,3,0,3,0,3,..,25,0,29,0,29,..,179,23,198,0,198,..,452,74,530,8,541,..,20,10,30,0,30,..,19,9,27
LGA24850,0,21,0,22,..,78,3,81,0,85,..,44,3,52,0,52,..,14,3,19,0,19,..,15,4,21,0,21,..,40,8,46,0,46,..,10,3,12,0,15,..,190,36,222,3,229,..,1294,191,1485,9,1499,..,48,3,50,1570,1616,17450,1341,193,1534,1576,20570,17237,..,..,..,..,17237,..,19,3,20,0,20,..,44,6,51,0,51,..,0,0,0,0,0,..,20,4,22,0,22,..,56,27,85,0,83,..,10,10,18,0,18,..,87,40,125,0,123,..,22,3,25,0,24,..,15,0,18,0,18,..,23,0,22,0,24,..,54,3,51,0,51,..,50,0,57,0,52,..,3,0,5,0,5,..,50,5,50,0,53,..,58,10,72,0,72,..,29,4,37,0,37,..,16,5,24,0,24,..,4,0,6,0,6,..,164,25,192,3,193,..,177,12,191,0,192,..,19,3,26,0,26,..,7,0,7
LGA24900,3,14,0,14,..,42,3,45,0,45,..,3,0,3,0,3,..,6,3,7,0,7,..,9,0,9,0,9,..,3,0,3,0,3,..,0,0,0,0,0,..,71,15,84,0,83,..,562,99,661,13,670,..,37,0,37,1097,1137,12705,596,100,694,1108,14514,12850,..,..,..,..,12850,..,4,0,4,0,4,..,51,16,69,0,69,..,3,0,3,0,3,..,11,8,19,0,19,..,21,6,27,0,27,..,3,3,6,0,6,..,35,19,47,0,47,..,6,0,6,0,5,..,17,0,17,0,17,..,10,0,10,0,10,..,25,0,25,0,25,..,5,3,14,0,14,..,0,0,3,0,3,..,7,0,7,0,7,..,37,9,43,0,43,..,3,0,3,0,3,..,6,4,11,0,11,..,11,0,13,0,13,..,65,15,73,0,76,..,129,21,148,4,149,..,0,0,0,0,0,..,0,0,0
LGA24970,5,168,0,170,..,1276,86,1356,4,1363,..,371,49,419,4,421,..,1263,28,1287,9,1293,..,139,19,165,0,164,..,130,26,158,0,158,..,1202,203,1398,11,1404,..,2813,419,3232,70,3298,..,37353,6508,43858,325,44184,..,192,39,231,3803,4034,41500,37549,6549,44090,4130,89722,41442,..,..,..,..,41442,..,79,0,79,0,79,..,554,75,632,5,632,..,4,0,4,0,4,..,3558,976,4528,17,4545,..,10632,3626,14255,64,14322,..,739,260,1001,5,1004,..,14926,4864,19784,86,19870,..,218,32,247,5,252,..,91,4,91,4,93,..,382,17,401,3,399,..,358,7,363,8,364,..,4213,1102,5316,49,5362,..,388,22,406,4,416,..,1404,77,1478,6,1483,..,543,65,617,3,613,..,2099,90,2185,17,2201,..,250,23,277,0,277,..,802,56,858,0,858,..,5480,339,5819,27,5845,..,1626,411,2039,21,2066,..,434,70,512,0,507,..,847,373,1224
LGA25060,3,41,0,41,..,305,11,323,0,319,..,502,63,563,3,567,..,134,14,147,0,147,..,51,18,67,3,72,..,273,21,295,0,293,..,958,249,1204,3,1213,..,1576,219,1795,52,1853,..,13824,2139,15961,203,16167,..,145,28,177,3113,3286,36940,13971,2171,16134,3317,56394,38277,..,..,..,..,38277,..,15,0,15,0,15,..,724,140,864,7,867,..,7,0,7,0,7,..,679,336,1015,5,1023,..,893,259,1153,4,1160,..,76,34,111,3,115,..,1649,631,2279,16,2296,..,435,60,500,4,505,..,52,0,52,0,52,..,187,7,190,0,190,..,167,3,173,3,174,..,1567,314,1883,20,1903,..,64,3,65,0,65,..,391,15,409,0,411,..,143,15,160,0,164,..,152,3,154,3,155,..,93,5,97,0,97,..,325,26,347,0,353,..,1170,75,1243,4,1247,..,3441,797,4240,56,4297,..,139,11,159,3,161,..,110,36,145
LGA25150,0,0,0,0,..,17,4,22,0,22,..,41,4,44,0,44,..,7,0,7,0,7,..,6,0,6,0,6,..,3,0,3,0,3,..,16,0,25,0,26,..,115,24,146,0,146,..,758,71,828,6,838,..,25,0,31,949,978,13931,783,72,854,961,15744,14228,..,..,..,..,14228,..,19,0,19,0,19,..,12,0,13,0,14,..,0,0,0,0,0,..,7,0,7,0,7,..,29,5,36,0,33,..,0,0,0,0,0,..,33,11,40,0,46,..,28,7,35,0,40,..,32,0,30,0,30,..,17,0,18,0,18,..,49,0,51,0,51,..,35,3,39,0,38,..,0,0,0,0,0,..,19,0,19,0,19,..,33,8,39,0,39,..,7,3,5,0,5,..,7,0,7,0,7,..,5,3,9,0,9,..,70,14,86,0,86,..,65,10,72,0,72,..,8,0,11,0,11,..,0,0,0
LGA25250,10,114,0,117,..,665,56,725,3,728,..,711,54,763,7,773,..,204,20,225,0,224,..,105,38,145,0,145,..,1209,249,1457,14,1473,..,523,135,660,4,666,..,2080,442,2526,72,2598,..,25808,4177,29983,358,30344,..,185,48,233,4480,4717,44447,25996,4226,30219,4842,79507,46580,..,..,..,..,46580,..,23,0,23,0,23,..,3154,713,3869,35,3908,..,6,0,6,0,6,..,442,131,575,0,576,..,1332,401,1731,16,1746,..,102,19,116,0,119,..,1879,552,2428,14,2447,..,227,46,266,3,270,..,70,0,73,0,73,..,287,14,295,0,299,..,300,15,311,6,322,..,2795,1074,3866,29,3894,..,296,54,348,6,358,..,527,28,554,10,558,..,316,30,350,4,357,..,353,18,368,3,373,..,1247,216,1455,25,1477,..,1221,102,1328,5,1333,..,3960,452,4411,50,4457,..,5309,1728,7042,88,7129,..,233,30,269,4,273,..,124,27,158
LGA25340,0,4,0,6,..,133,4,133,0,136,..,138,17,148,0,148,..,8,0,8,0,8,..,43,5,48,0,48,..,20,0,25,0,25,..,21,8,22,0,22,..,453,98,552,10,561,..,3476,416,3894,49,3937,..,177,9,191,4046,4235,66706,3656,428,4078,4094,74875,71089,..,..,..,..,71089,..,72,0,71,0,71,..,56,3,58,0,58,..,5,0,5,0,5,..,74,13,91,0,86,..,182,47,226,0,227,..,26,3,31,0,31,..,281,63,344,4,348,..,118,18,131,5,131,..,186,7,190,0,194,..,207,3,211,5,213,..,340,19,359,4,362,..,477,98,571,9,581,..,0,0,0,0,0,..,21,0,21,0,21,..,22,4,27,0,27,..,5,0,5,0,6,..,0,0,0,0,0,..,11,0,11,0,11,..,70,4,78,0,77,..,675,72,745,19,760,..,74,6,84,0,84,..,14,0,14
LGA25430,0,0,0,0,..,11,0,11,0,11,..,17,3,14,0,14,..,0,0,0,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,7,0,7,..,39,7,42,4,47,..,248,41,289,4,297,..,15,0,20,1362,1382,7709,261,44,309,1367,9389,8232,..,..,..,..,8232,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,3,5,5,0,5,..,18,25,41,0,41,..,0,0,0,0,0,..,16,31,50,0,50,..,6,0,6,0,6,..,22,0,22,0,22,..,25,0,23,0,23,..,32,0,33,0,37,..,21,0,18,0,18,..,0,0,0,0,0,..,5,0,5,0,5,..,3,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,13,0,9,0,9,..,25,0,25,0,25,..,20,0,20,0,20,..,0,0,0
LGA25490,0,5,0,5,..,30,0,30,0,30,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,25,0,23,0,27,..,142,13,156,0,156,..,27,0,28,609,631,7463,168,11,182,610,8255,7428,..,..,..,..,7428,..,13,0,13,0,13,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,18,23,0,26,..,0,0,0,0,0,..,8,18,27,0,27,..,3,0,3,0,3,..,10,0,10,0,10,..,19,0,19,0,19,..,16,0,16,0,16,..,7,0,10,0,10,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,8,0,8,0,10,..,3,0,7,0,7,..,0,0,0
