SA3_CODE_2016,P_1000_1249_15_19_yrs,P_1000_1249_20_24_yrs,P_1000_1249_25_34_yrs,P_1000_1249_35_44_yrs,P_1000_1249_45_54_yrs,P_1000_1249_55_64_yrs,P_1000_1249_65_74_yrs,P_1000_1249_75_84_yrs,P_1000_1249_85ov,P_1000_1249_Tot,P_1250_1499_15_19_yrs,P_1250_1499_20_24_yrs,P_1250_1499_25_34_yrs,P_1250_1499_35_44_yrs,P_1250_1499_45_54_yrs,P_1250_1499_55_64_yrs,P_1250_1499_65_74_yrs,P_1250_1499_75_84_yrs,P_1250_1499_85ov,P_1250_1499_Tot,P_1500_1749_15_19_yrs,P_1500_1749_20_24_yrs,P_1500_1749_25_34_yrs,P_1500_1749_35_44_yrs,P_1500_1749_45_54_yrs,P_1500_1749_55_64_yrs,P_1500_1749_65_74_yrs,P_1500_1749_75_84_yrs,P_1500_1749_85ov,P_1500_1749_Tot,P_1750_1999_15_19_yrs,P_1750_1999_20_24_yrs,P_1750_1999_25_34_yrs,P_1750_1999_35_44_yrs,P_1750_1999_45_54_yrs,P_1750_1999_55_64_yrs,P_1750_1999_65_74_yrs,P_1750_1999_75_84_yrs,P_1750_1999_85ov,P_1750_1999_Tot,P_2000_2999_15_19_yrs,P_2000_2999_20_24_yrs,P_2000_2999_25_34_yrs,P_2000_2999_35_44_yrs,P_2000_2999_45_54_yrs,P_2000_2999_55_64_yrs,P_2000_2999_65_74_yrs,P_2000_2999_75_84_yrs,P_2000_2999_85ov,P_2000_2999_Tot,P_3000_more_15_19_yrs,P_3000_more_20_24_yrs,P_3000_more_25_34_yrs,P_3000_more_35_44_yrs,P_3000_more_45_54_yrs,P_3000_more_55_64_yrs,P_3000_more_65_74_yrs,P_3000_more_75_84_yrs,P_3000_more_85ov,P_3000_more_Tot,P_PI_NS_15_19_yrs,P_PI_NS_ns_20_24_yrs,P_PI_NS_ns_25_34_yrs,P_PI_NS_ns_35_44_yrs,P_PI_NS_ns_45_54_yrs,P_PI_NS_ns_55_64_yrs,P_PI_NS_ns_65_74_yrs,P_PI_NS_ns_75_84_yrs,P_PI_NS_ns_85_yrs_ovr,P_PI_NS_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
79999,0,3,24,17,12,26,6,0,0,88,0,3,21,18,16,7,9,0,0,69,0,0,17,11,5,13,4,0,0,49,0,0,5,15,12,0,0,0,0,33,0,3,22,10,18,10,0,0,0,58,0,0,6,8,16,8,3,0,0,39,4,47,143,96,111,81,51,12,0,551,32,183,457,396,461,438,278,38,0,2281
80101,32,715,2093,1462,1100,1049,793,261,79,7600,5,352,2137,1386,1038,937,526,119,47,6548,0,119,1667,1622,1238,848,414,97,21,6019,3,21,965,1327,907,605,224,49,19,4119,5,27,1195,2439,2135,1242,304,61,21,7418,6,18,210,652,750,488,146,37,16,2314,373,581,955,767,603,590,569,377,313,5133,5451,8106,15638,14166,11185,10095,8321,3655,1398,78013
80103,0,4,17,6,24,17,10,0,0,70,0,4,11,10,11,10,3,0,0,59,0,3,12,11,17,14,0,0,0,53,0,0,4,3,11,7,0,0,0,33,0,0,7,12,13,6,5,0,0,42,0,0,6,0,10,0,3,0,0,25,20,77,197,132,90,58,36,15,4,625,61,133,308,245,275,220,153,49,17,1455
80104,36,575,1885,1252,798,443,209,46,3,5248,3,283,2029,1298,756,391,134,25,3,4930,3,90,1643,1449,961,413,98,14,0,4671,0,23,938,1194,685,299,59,3,3,3207,0,24,1206,2532,1816,667,93,11,4,6353,3,13,290,847,712,278,38,16,0,2194,246,314,798,643,446,273,142,81,20,2958,4304,5043,14122,13006,8586,4990,2667,1049,210,53975
80105,47,734,1293,432,360,324,259,119,84,3656,11,343,1528,478,359,329,199,81,31,3366,4,125,1423,681,551,363,186,60,38,3416,0,28,775,589,424,278,116,33,24,2280,9,29,1103,1546,1332,718,183,51,28,4999,3,21,202,661,849,532,123,32,19,2436,251,555,1024,581,483,354,280,252,200,3973,3913,7817,11482,6820,5905,4544,2970,1887,1058,46406
80106,4,209,533,175,190,241,240,86,51,1736,0,138,747,246,229,232,167,65,46,1865,3,64,693,331,311,255,178,71,38,1944,0,6,437,299,298,218,137,44,24,1460,0,11,669,866,827,541,281,54,33,3283,0,3,170,618,942,672,267,85,32,2800,76,121,441,277,304,269,228,217,311,2250,1445,1425,4629,3607,3956,3408,2469,1242,881,23075
80107,33,642,1624,1188,1205,1315,595,125,43,6766,12,314,1668,1247,1277,1104,386,72,18,6091,4,95,1299,1375,1477,1062,250,31,12,5608,0,44,690,905,1034,728,155,13,3,3565,3,25,808,1974,2365,1395,228,24,12,6837,5,3,153,489,775,548,91,18,5,2087,360,304,588,571,667,570,459,284,197,4001,5877,5554,11278,11388,12543,11497,6708,2694,923,68469
80108,5,101,275,255,245,238,258,128,35,1538,3,50,317,307,265,215,171,60,20,1406,0,14,332,376,311,226,134,42,11,1447,0,7,182,292,270,184,83,23,9,1043,0,0,272,749,710,359,146,29,7,2272,0,5,71,266,329,196,69,7,3,942,74,51,152,182,158,144,182,193,179,1311,1206,960,2454,3358,3109,2519,2721,1451,586,18358
80109,8,200,618,367,360,340,334,181,89,2491,3,117,602,403,369,313,225,106,48,2198,0,28,555,462,449,338,192,74,37,2130,0,12,272,399,380,259,120,51,17,1510,3,3,395,954,1100,674,181,69,28,3417,3,3,116,500,714,421,130,53,24,1964,110,126,362,290,280,245,239,234,197,2066,2009,1913,4649,4705,4855,3843,3272,2275,1076,28604
80110,3,59,168,85,30,27,16,3,0,391,0,49,248,83,45,21,10,0,0,453,0,11,194,141,53,20,4,0,0,432,0,8,157,88,26,17,3,3,0,309,0,0,133,183,92,37,3,0,0,445,0,0,37,62,48,10,3,0,0,164,13,36,137,64,30,26,9,0,0,313,165,362,1358,897,418,238,120,41,3,3601
80111,0,3,12,11,18,10,0,0,0,50,0,0,13,15,9,4,3,0,0,45,0,0,7,8,8,5,0,0,0,36,0,0,7,9,6,4,3,0,0,27,0,0,6,25,6,10,0,0,0,43,0,0,3,9,7,5,0,0,0,21,12,0,11,14,10,8,3,0,0,55,44,27,97,118,81,71,21,10,3,464
89797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89999,0,9,7,3,3,3,0,0,0,27,0,4,6,7,0,3,0,0,0,21,0,0,6,5,3,8,0,0,0,20,0,0,4,0,0,3,0,0,0,8,0,0,3,0,3,3,0,0,0,13,0,0,0,3,0,4,0,0,0,9,6,9,9,26,6,20,0,3,0,88,35,79,108,107,68,78,24,8,3,506
90101,0,11,28,30,29,20,11,0,0,133,0,3,21,18,20,33,15,0,0,107,0,9,12,19,32,24,14,0,0,112,0,0,22,25,21,12,8,0,0,91,0,7,21,30,43,29,14,0,0,138,0,0,7,9,4,9,4,0,0,33,24,47,145,89,80,62,28,3,0,478,70,106,316,283,302,267,139,30,3,1526
90102,0,0,3,4,9,5,0,0,0,17,0,0,3,3,8,4,0,0,0,18,0,0,3,7,3,0,0,0,0,11,0,0,0,6,0,7,0,0,0,14,0,0,4,5,6,4,0,0,0,20,0,0,0,0,3,0,0,0,0,3,4,3,10,4,7,9,3,4,0,49,25,20,71,71,74,87,55,28,0,430
90103,0,3,11,4,6,0,0,0,0,24,0,3,4,7,0,0,0,0,0,16,0,3,9,3,0,0,0,0,0,8,0,0,0,0,7,0,0,0,0,7,0,0,0,3,8,0,0,0,0,17,0,0,0,0,0,0,0,0,0,3,9,14,21,11,16,8,12,0,0,93,35,39,61,58,59,33,15,6,0,312
90104,0,0,3,22,28,27,11,0,0,97,0,0,3,10,9,7,8,3,0,41,0,0,3,7,10,11,7,0,0,35,0,0,4,7,9,11,3,0,0,31,0,0,6,8,5,7,3,0,0,33,0,0,0,0,3,3,4,0,0,14,9,0,5,15,26,28,27,20,12,140,76,31,115,225,271,311,246,121,45,1450
99797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6
99999,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,8,3,10,0,5,9,11,13,0,0,46
