SA3_CODE_2016,F_China_0_4,F_China_5_14,F_China_15_24,F_China_25_44,F_China_45_54,F_China_55_64,F_China_65_74,F_China_75_84,F_China_85ov,F_China_Tot,F_Croatia_0_4,F_Croatia_5_14,F_Croatia_15_24,F_Croatia_25_44,F_Croatia_45_54,F_Croatia_55_64,F_Croatia_65_74,F_Croatia_75_84,F_Croatia_85ov,F_Croatia_Tot,F_Egypt_0_4,F_Egypt_5_14,F_Egypt_15_24,F_Egypt_25_44,F_Egypt_45_54,F_Egypt_55_64,F_Egypt_65_74,F_Egypt_75_84,F_Egypt_85ov,F_Egypt_Tot,F_England_0_4,F_England_5_14,F_England_15_24,F_England_25_44,F_England_45_54,F_England_55_64,F_England_65_74,F_England_75_84,F_England_85ov,F_England_Tot,F_Fiji_0_4,F_Fiji_5_14,F_Fiji_15_24,F_Fiji_25_44,F_Fiji_45_54,F_Fiji_55_64,F_Fiji_65_74,F_Fiji_75_84,F_Fiji_85ov,F_Fiji_Tot,F_France_0_4,F_France_5_14,F_France_15_24,F_France_25_44,F_France_45_54,F_France_55_64,F_France_65_74,F_France_75_84,F_France_85ov,F_France_Tot,F_Germany_0_4,F_Germany_5_14,F_Germany_15_24,F_Germany_25_44,F_Germany_45_54,F_Germany_55_64,F_Germany_65_74,F_Germany_75_84,F_Germany_85ov,F_Germany_Tot,F_Greece_0_4,F_Greece_5_14,F_Greece_15_24,F_Greece_25_44,F_Greece_45_54,F_Greece_55_64,F_Greece_65_74,F_Greece_75_84,F_Greece_85ov,F_Greece_Tot,F_Hong_Kong_0_4,F_Hong_Kong_5_14,F_Hong_Kong_15_24,F_Hong_Kong_25_44,F_Hong_Kong_45_54,F_Hong_Kong_55_64,F_Hong_Kong_65_74,F_Hong_Kong_75_84,F_Hong_Kong_85ov,F_Hong_Kong_Tot,F_India_0_4,F_India_5_14,F_India_15_24,F_India_25_44,F_India_45_54,F_India_55_64,F_India_65_74,F_India_75_84,F_India_85ov,F_India_Tot,F_Indonesia_0_4,F_Indonesia_5_14,F_Indonesia_15_24,F_Indonesia_25_44,F_Indonesia_45_54,F_Indonesia_55_64,F_Indonesia_65_74,F_Indonesia_75_84,F_Indonesia_85ov,F_Indonesia_Tot,F_Iran_0_4,F_Iran_5_14,F_Iran_15_24,F_Iran_25_44,F_Iran_45_54,F_Iran_55_64,F_Iran_65_74,F_Iran_75_84,F_Iran_85ov,F_Iran_Tot,F_Iraq_0_4,F_Iraq_5_14,F_Iraq_15_24,F_Iraq_25_44,F_Iraq_45_54,F_Iraq_55_64,F_Iraq_65_74,F_Iraq_75_84,F_Iraq_85ov,F_Iraq_Tot,F_Ireland_0_4,F_Ireland_5_14,F_Ireland_15_24,F_Ireland_25_44,F_Ireland_45_54,F_Ireland_55_64,F_Ireland_65_74,F_Ireland_75_84,F_Ireland_85ov,F_Ireland_Tot,F_Italy_0_4,F_Italy_5_14,F_Italy_15_24,F_Italy_25_44,F_Italy_45_54,F_Italy_55_64,F_Italy_65_74,F_Italy_75_84,F_Italy_85ov,F_Italy_Tot,F_Japan_0_4,F_Japan_5_14,F_Japan_15_24,F_Japan_25_44,F_Japan_45_54,F_Japan_55_64,F_Japan_65_74,F_Japan_75_84,F_Japan_85ov,F_Japan_Tot,F_Korea_South_0_4,F_Korea_South_5_14,F_Korea_South_15_24,F_Korea_South_25_44,F_Korea_South_45_54,F_Korea_South_55_64,F_Korea_South_65_74,F_Korea_South_75_84,F_Korea_South_85ov,F_Korea_South_Tot,F_Lebanon_0_4,F_Lebanon_5_14,F_Lebanon_15_24,F_Lebanon_25_44,F_Lebanon_45_54,F_Lebanon_55_64,F_Lebanon_65_74,F_Lebanon_75_84,F_Lebanon_85ov,F_Lebanon_Tot,F_Malaysia_0_4,F_Malaysia_5_14,F_Malaysia_15_24,F_Malaysia_25_44,F_Malaysia_45_54,F_Malaysia_55_64,F_Malaysia_65_74,F_Malaysia_75_84,F_Malaysia_85ov,F_Malaysia_Tot,F_Malta_0_4,F_Malta_5_14,F_Malta_15_24,F_Malta_25_44,F_Malta_45_54,F_Malta_55_64,F_Malta_65_74,F_Malta_75_84,F_Malta_85ov,F_Malta_Tot
20505,0,0,0,11,3,4,0,0,0,21,0,0,0,0,3,3,6,5,0,21,0,0,0,0,0,0,0,0,0,5,0,9,10,57,103,168,182,94,47,674,0,0,0,3,0,4,0,0,0,13,0,0,0,4,0,0,0,0,0,6,0,0,0,10,12,12,46,10,9,85,0,0,0,0,0,5,0,0,0,14,0,0,3,6,0,0,0,0,0,10,0,6,3,56,0,4,4,3,0,82,0,0,0,7,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9,5,4,0,29,0,0,0,0,3,7,14,11,3,42,0,0,0,3,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,3,0,5,0,16,7,12,3,0,0,41,0,0,0,0,0,0,4,0,0,8
20601,0,11,314,351,94,92,26,21,5,911,0,0,0,8,10,12,13,19,6,75,0,9,3,13,5,25,22,15,13,104,12,34,95,516,152,110,73,26,15,1025,0,0,0,22,10,3,3,0,0,43,0,3,23,64,5,4,8,0,0,104,0,10,16,103,27,9,21,9,3,197,0,5,6,29,69,175,396,419,111,1208,0,0,17,63,8,9,0,3,3,114,20,21,49,304,32,26,14,5,9,471,24,23,13,187,8,6,10,0,0,266,3,0,5,63,12,3,0,0,0,93,0,0,0,14,3,7,5,3,0,31,3,7,3,124,21,8,7,3,5,178,3,5,19,119,102,228,477,776,345,2079,0,4,15,125,22,3,7,0,0,177,0,3,15,74,5,0,3,0,0,97,0,0,17,102,140,171,99,43,16,585,0,0,62,181,27,40,22,7,0,339,0,0,0,3,7,13,31,35,19,111
20602,0,14,79,127,53,45,15,16,6,346,0,0,0,7,4,15,12,11,0,50,0,0,0,6,3,5,10,9,4,34,12,38,30,303,136,86,64,18,20,709,0,0,0,4,7,3,4,0,0,14,0,0,3,42,8,3,5,3,0,58,0,4,10,39,12,14,18,4,3,111,0,4,7,37,69,132,368,419,117,1148,0,0,4,30,5,3,3,3,0,51,4,8,30,198,35,10,10,8,0,303,0,0,3,22,7,0,3,5,0,37,0,7,0,36,8,0,0,0,0,48,0,0,0,10,0,0,0,0,0,8,0,3,0,75,12,11,5,3,0,112,0,0,3,31,25,68,179,322,167,806,3,0,3,69,8,8,3,0,3,96,0,0,0,29,3,0,0,3,0,31,0,0,0,16,15,38,24,13,15,122,0,0,7,81,14,21,11,4,3,139,0,0,0,3,0,5,4,10,0,24
20603,4,16,154,304,84,77,27,48,32,746,0,0,0,12,14,15,14,15,4,78,3,11,0,14,9,22,15,17,6,107,9,29,33,211,108,100,76,38,21,624,0,0,0,12,3,3,3,0,0,24,0,0,0,26,3,0,3,3,0,45,0,0,4,38,17,11,38,9,11,128,0,0,4,12,27,54,88,93,30,313,4,4,11,60,25,14,9,0,5,128,32,46,53,564,35,39,34,25,11,848,0,4,21,66,4,4,3,3,3,105,0,5,9,66,4,0,0,0,0,93,0,0,4,14,5,3,0,0,0,23,4,4,5,76,19,12,8,8,6,144,3,3,12,51,51,154,233,326,128,955,0,0,8,56,16,7,0,0,3,87,4,0,22,72,11,0,3,0,0,112,0,0,0,10,18,6,11,14,0,61,3,3,40,151,24,31,15,3,3,280,0,0,0,7,10,27,41,18,3,108
20604,29,87,7824,3827,549,263,117,102,51,12849,0,0,0,18,12,12,11,5,4,72,3,8,7,19,5,18,15,12,6,89,9,27,224,553,192,159,128,38,22,1369,0,0,7,42,8,5,10,0,0,74,3,0,66,161,13,10,7,8,0,267,0,5,45,109,23,19,30,14,7,247,0,0,3,27,16,23,16,25,9,116,5,11,372,473,59,60,22,9,0,1017,166,94,315,1786,62,45,23,7,0,2508,0,16,1086,609,29,23,26,3,0,1785,5,3,18,220,14,8,6,0,0,265,0,0,3,18,3,3,0,0,0,28,4,3,17,144,15,8,7,4,3,203,0,3,64,182,29,50,64,63,62,514,7,4,182,448,55,13,6,0,0,722,8,14,503,1030,46,13,4,0,0,1623,0,0,3,19,4,4,9,3,0,34,10,22,1679,1396,135,121,59,21,5,3444,0,0,0,3,0,11,19,7,3,45
20605,4,34,278,519,134,68,31,27,6,1118,0,0,3,20,11,16,11,11,0,69,0,0,0,14,10,16,23,7,3,84,33,74,171,1088,353,262,200,59,34,2268,0,0,0,33,10,8,0,3,0,55,3,8,29,176,30,6,17,3,0,278,7,7,13,173,61,30,53,14,14,378,0,6,7,26,41,71,195,222,55,630,10,6,16,113,17,15,11,0,3,194,33,44,56,603,44,45,22,12,6,860,0,5,57,144,25,10,10,3,0,255,3,3,3,106,4,7,4,0,0,129,0,0,0,10,3,0,0,3,0,20,3,3,47,459,38,21,12,5,3,598,6,3,20,146,31,40,56,59,19,375,7,0,15,152,31,11,3,0,0,228,3,3,22,130,13,5,3,0,0,177,0,0,0,14,8,4,7,0,0,29,3,6,49,269,50,53,28,6,0,464,0,0,0,3,3,10,15,8,6,53
20606,10,58,476,551,176,88,47,44,9,1456,0,0,0,19,3,9,6,3,0,39,0,3,0,10,4,12,10,16,3,62,12,33,110,525,128,125,100,46,29,1108,0,0,4,23,6,3,5,3,0,38,3,3,16,109,16,6,10,3,3,174,0,0,21,76,7,15,50,19,21,197,0,0,3,30,22,56,154,222,33,528,0,11,28,93,25,26,21,3,3,208,25,26,58,356,25,33,19,13,6,549,0,5,63,82,10,16,7,5,0,182,0,0,3,74,8,7,6,0,0,105,0,0,0,9,0,0,0,0,0,17,0,0,11,205,8,7,10,6,7,253,0,0,15,48,6,23,41,27,21,180,3,4,14,102,27,9,9,3,0,177,0,0,15,94,13,3,0,0,0,130,0,0,0,4,6,0,0,0,0,18,4,5,60,209,42,45,43,5,3,423,0,0,0,0,4,4,3,3,0,17
20607,4,19,163,279,116,117,70,132,30,929,0,0,3,10,15,19,16,19,0,83,0,8,0,9,3,7,13,8,4,56,15,40,127,809,165,150,127,46,7,1486,0,0,0,22,10,9,5,0,0,41,0,4,22,116,12,3,3,3,4,171,0,0,14,107,26,16,38,12,9,223,0,0,4,20,37,71,179,272,62,650,0,6,21,109,21,11,4,4,4,181,6,8,29,192,13,19,17,5,3,295,0,3,30,77,8,3,9,0,0,134,0,3,7,51,3,3,3,0,0,67,0,0,0,4,4,0,0,0,0,12,0,0,6,202,15,21,12,0,4,254,3,0,7,75,21,49,73,139,95,454,0,8,13,114,29,3,3,0,0,178,0,0,14,81,11,3,0,0,0,105,0,0,0,9,13,3,6,3,3,31,0,8,48,208,55,45,29,15,3,413,0,0,0,3,0,8,7,12,3,36
20701,62,455,1187,2388,1214,648,273,179,60,6458,0,0,0,11,19,24,15,24,14,111,0,11,5,18,17,23,34,12,9,120,40,222,185,479,440,345,307,177,143,2334,0,3,3,41,25,14,9,3,0,92,3,18,17,75,27,13,11,7,0,176,3,16,20,64,38,35,121,43,36,386,0,13,10,20,74,124,245,314,88,888,9,70,101,261,186,173,83,37,3,938,45,115,144,1040,175,120,112,35,20,1805,3,15,64,221,40,43,30,11,3,433,0,8,19,184,35,25,23,3,0,299,10,8,13,39,4,4,0,3,0,80,0,11,6,82,42,37,26,21,17,244,0,7,10,48,49,93,229,227,122,787,3,11,34,122,68,17,26,6,7,289,0,31,77,201,74,18,11,0,0,409,0,3,0,11,19,16,13,3,3,67,7,46,190,583,362,348,227,77,18,1854,0,0,0,8,6,17,16,5,7,53
20702,41,221,622,2212,1007,768,342,191,78,5476,0,0,0,11,18,21,54,37,12,146,0,10,12,59,41,68,51,43,12,294,9,51,36,99,104,145,144,138,61,775,0,0,3,15,14,21,8,12,0,75,0,0,3,7,9,5,4,3,0,29,0,3,0,13,12,8,64,41,21,167,0,16,20,37,104,231,482,421,124,1442,10,35,85,446,237,398,156,52,6,1423,10,35,38,343,101,89,71,29,13,728,3,4,16,112,39,20,23,7,0,226,10,77,74,453,128,87,35,8,3,874,0,0,3,26,7,11,0,0,0,50,0,0,0,13,10,13,3,3,3,51,0,8,11,20,60,200,469,480,206,1454,0,14,7,42,16,10,11,0,3,105,7,32,75,154,83,38,8,4,0,397,0,0,3,31,47,60,27,18,3,189,6,96,183,571,336,336,210,66,19,1831,0,0,3,0,4,13,36,25,12,85
20703,53,273,1759,3173,1006,685,278,196,82,7503,0,0,0,0,10,10,17,24,9,72,0,0,3,5,11,5,29,12,11,81,11,54,65,166,178,179,175,160,102,1094,0,0,9,30,20,21,10,17,3,101,0,4,4,19,11,10,3,3,5,59,0,0,16,19,24,23,60,35,27,195,0,3,4,17,30,80,230,225,43,636,9,14,133,304,120,134,54,23,8,806,34,69,184,716,116,88,64,39,14,1322,0,0,71,187,38,26,17,5,9,356,3,22,29,145,20,26,9,6,3,256,0,3,5,7,5,0,0,0,0,23,0,11,3,18,21,19,19,16,8,108,0,0,3,14,19,49,120,150,77,433,3,13,15,91,24,11,12,0,0,166,0,23,71,217,67,27,8,0,0,425,0,0,3,3,6,5,8,0,5,26,10,45,221,624,207,227,127,51,19,1533,0,0,0,0,0,6,12,8,3,31
20801,14,65,165,387,237,114,46,28,9,1066,0,0,0,11,25,14,22,11,4,90,0,0,3,5,17,19,39,15,13,112,46,338,180,582,599,391,348,209,124,2815,0,0,0,18,8,6,4,0,0,35,3,21,13,48,25,11,10,5,4,137,0,10,29,72,80,45,92,56,41,421,0,6,3,16,39,61,105,109,27,369,3,18,26,27,20,21,11,5,0,132,9,14,20,159,67,53,36,28,16,398,0,4,0,32,10,5,5,3,0,61,0,0,0,29,4,12,3,3,0,56,0,0,0,0,7,3,0,0,0,13,3,22,12,102,58,27,24,24,14,290,3,3,5,32,28,50,91,99,68,381,8,35,12,71,40,14,13,3,3,187,0,4,4,30,8,7,0,0,0,59,0,0,5,11,15,14,7,7,0,60,0,4,18,71,51,54,21,10,0,235,0,0,0,0,3,7,17,4,3,42
20802,25,113,1400,1866,514,323,121,74,18,4461,0,0,0,16,20,15,20,16,5,101,0,4,3,14,18,30,49,28,27,172,24,119,106,481,349,268,264,164,134,1899,0,0,0,24,16,15,9,4,3,68,3,39,23,99,24,20,39,22,14,284,0,11,23,77,38,27,139,67,77,458,0,21,25,52,98,184,444,452,100,1367,9,17,59,113,48,33,23,7,0,312,111,232,237,2027,190,114,96,64,22,3094,0,3,43,198,29,16,10,5,0,311,4,5,5,69,10,7,0,0,0,97,0,3,0,5,7,0,4,0,3,22,3,9,6,182,46,26,21,20,12,316,3,12,4,52,45,68,139,171,88,584,16,45,33,253,74,22,16,7,4,466,5,40,68,235,60,15,6,5,0,434,0,0,0,11,12,19,14,16,0,72,3,16,88,293,103,78,48,31,5,672,0,0,0,3,4,13,17,7,3,48
20803,13,78,184,587,251,186,70,44,3,1421,0,0,3,20,17,25,39,21,3,129,0,3,3,13,16,30,38,30,13,144,22,169,158,569,537,403,422,261,164,2703,0,0,0,38,38,25,8,3,0,114,0,3,12,34,19,9,5,3,0,85,7,0,11,73,57,31,72,52,28,331,0,11,8,27,78,125,228,179,47,710,0,3,6,47,15,36,10,0,0,121,13,27,63,507,144,127,75,44,15,1020,0,0,22,55,15,6,8,0,4,111,0,3,8,48,7,4,0,0,3,74,0,0,3,8,4,0,0,0,0,14,4,20,9,96,49,16,41,19,4,266,0,3,10,36,31,79,145,137,42,484,0,16,15,81,44,19,7,0,0,188,0,0,11,51,15,4,0,0,0,87,0,0,0,17,14,20,9,8,0,69,0,10,20,98,43,42,34,9,3,261,0,0,0,0,8,18,15,18,10,70
20804,3,50,563,439,120,83,27,22,9,1310,0,0,0,0,3,7,6,6,0,24,0,0,0,3,0,10,4,9,5,39,9,43,37,128,109,79,81,40,29,555,0,0,0,13,5,3,3,0,0,19,0,0,4,14,3,4,11,3,4,45,0,0,5,20,3,9,26,9,9,84,0,0,0,6,17,42,116,146,38,366,0,10,30,52,14,21,0,0,0,137,23,33,58,389,42,22,22,8,3,608,0,3,28,56,9,7,3,3,0,118,0,0,4,29,4,3,0,0,0,44,0,0,0,0,0,0,0,0,0,3,0,0,6,31,11,14,8,7,3,74,0,0,0,9,7,18,38,31,20,132,0,6,8,38,18,6,4,0,0,77,0,0,14,45,9,5,0,0,0,81,0,0,3,7,5,3,0,3,0,16,0,3,57,104,47,41,26,12,3,295,0,0,0,0,7,3,5,3,0,10
20901,14,69,262,919,307,192,91,44,14,1921,0,0,0,7,34,44,49,43,18,194,0,3,4,18,6,25,42,15,4,124,12,71,74,329,250,290,291,179,101,1593,0,0,4,23,7,4,4,0,0,42,0,6,7,26,13,6,13,0,3,68,0,3,12,54,32,24,107,54,34,323,0,4,7,23,55,119,155,128,49,537,3,8,15,87,26,45,21,10,0,221,16,53,66,559,93,61,53,20,4,931,0,8,18,72,20,10,8,3,3,135,3,16,25,176,25,24,7,4,0,274,0,3,3,26,12,4,0,0,0,48,0,5,4,61,27,27,30,24,3,175,0,5,8,31,50,174,303,325,155,1055,3,10,15,93,35,10,6,3,7,172,0,16,10,67,16,6,0,0,0,121,0,3,3,35,46,41,27,21,3,192,0,13,49,206,92,115,61,19,4,558,0,0,0,3,5,35,49,16,3,107
20902,15,48,445,996,314,293,81,56,17,2256,0,0,3,17,23,25,40,33,8,144,0,7,6,25,18,30,32,17,12,145,6,23,40,189,124,77,64,35,30,585,0,0,7,33,15,16,4,6,0,84,0,3,3,28,8,5,0,0,3,58,0,4,7,48,13,3,25,12,9,114,0,18,22,81,90,219,412,375,101,1314,0,4,34,60,5,17,6,0,0,126,50,64,193,1114,67,55,27,11,6,1594,3,3,12,86,17,7,3,4,0,146,5,13,14,131,16,5,0,0,0,196,3,16,6,71,19,16,3,8,0,139,0,4,3,48,13,12,5,3,10,96,0,8,19,82,114,288,758,930,348,2539,0,3,12,91,21,0,5,0,0,138,0,3,12,34,11,0,0,0,0,63,0,3,9,110,128,117,67,26,9,465,3,17,55,145,28,47,25,5,0,322,0,0,0,13,4,38,52,34,14,152
20903,0,11,19,133,32,26,15,3,0,236,0,0,0,3,11,16,11,6,6,60,0,0,0,4,4,12,14,7,0,45,10,77,93,211,309,274,226,94,39,1330,0,0,0,3,5,4,0,0,0,21,0,0,3,11,3,3,11,0,0,32,0,0,7,32,32,22,67,19,8,196,0,4,3,6,19,22,19,14,5,100,0,4,4,15,3,11,0,0,0,39,0,3,6,45,23,27,20,3,5,124,0,0,0,22,9,0,7,4,0,41,0,5,3,23,5,3,5,0,0,53,0,0,3,3,3,0,0,0,0,10,0,3,3,30,27,17,11,7,0,91,0,0,0,10,45,101,81,40,12,290,0,0,0,12,13,3,0,3,0,37,0,0,3,7,0,0,0,0,0,12,0,0,0,5,6,4,3,0,0,26,0,11,3,39,16,36,15,5,3,132,0,0,3,0,8,16,23,8,0,63
20904,21,57,249,1053,277,220,93,41,7,2015,0,3,6,41,60,72,85,68,7,336,0,32,21,143,58,112,79,37,23,510,14,114,75,283,327,265,260,122,52,1507,3,10,19,162,78,52,17,16,3,363,0,0,0,4,13,11,3,0,0,37,0,3,18,46,28,22,67,20,21,225,4,39,42,97,177,406,608,480,117,1973,7,0,19,81,24,35,6,3,0,175,68,291,425,3531,402,257,123,47,15,5161,3,8,22,136,34,21,9,4,0,235,15,113,104,400,60,30,9,0,0,738,12,68,162,564,228,80,48,20,3,1174,3,21,0,44,20,23,23,14,3,152,6,26,31,99,279,743,874,742,301,3101,0,3,12,43,18,6,3,0,3,84,0,5,13,69,20,10,0,0,0,113,8,19,35,237,242,157,63,31,12,794,5,36,74,230,91,108,43,17,3,605,0,3,3,24,28,170,206,85,29,550
21001,0,12,30,133,72,61,27,17,11,359,0,0,0,10,32,40,74,68,12,242,0,4,3,28,21,28,43,28,15,168,8,18,14,65,88,74,101,57,16,446,0,0,0,8,8,3,8,8,0,34,0,0,0,3,0,3,4,3,0,20,0,0,6,12,10,8,81,27,20,158,0,6,10,10,29,84,158,155,26,471,3,0,3,28,15,19,0,0,0,71,12,27,34,224,59,40,45,15,3,453,0,0,8,25,7,7,3,0,0,43,0,13,11,52,16,16,10,8,4,130,0,3,0,11,8,5,0,3,0,32,0,12,0,22,8,7,16,6,3,68,3,18,10,38,97,292,647,594,201,1898,0,4,0,20,15,3,3,0,3,44,0,0,0,11,11,0,6,0,0,31,0,0,3,17,31,30,20,8,0,113,0,3,6,50,17,23,15,3,0,120,0,0,0,11,19,48,114,81,34,302
21002,0,3,5,12,8,0,4,0,0,39,0,0,0,0,7,6,5,5,0,21,0,0,0,0,0,0,3,0,0,3,0,18,20,86,146,147,126,61,18,625,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,5,0,0,3,6,7,15,34,7,7,85,0,0,0,3,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,4,7,5,4,3,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,3,12,12,11,4,0,3,50,0,0,0,0,11,25,20,10,0,70,0,0,0,3,5,0,0,0,0,12,0,0,0,5,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,4,0,0,0,3,6,3,4,0,0,13,0,0,0,3,3,28,13,3,0,57
21003,3,14,82,289,97,98,25,19,7,635,0,0,0,11,16,12,30,36,14,122,3,10,7,24,14,27,45,50,28,202,0,30,19,144,63,72,45,60,31,465,0,0,6,51,30,7,15,9,0,119,0,0,3,11,0,3,4,4,0,25,0,4,5,27,12,4,45,21,32,144,0,16,8,33,32,102,156,193,83,617,0,3,3,35,3,3,3,0,0,59,35,94,91,886,53,46,28,18,7,1257,0,4,6,70,19,3,3,0,0,113,3,22,29,92,15,3,0,0,0,169,3,24,29,138,56,41,14,18,3,324,0,5,3,23,9,9,3,9,3,62,3,3,11,41,108,290,565,835,385,2246,0,3,10,52,11,3,0,3,0,83,0,3,0,58,5,3,0,0,0,66,3,15,43,273,181,120,67,26,3,728,7,16,21,107,24,14,7,3,0,199,0,0,0,9,7,38,107,135,54,360
21004,0,3,0,27,10,8,3,3,4,56,0,0,0,5,14,9,13,7,0,48,0,0,0,5,0,4,4,4,0,20,3,17,17,101,162,147,161,90,40,739,0,0,0,9,11,15,7,5,0,48,0,0,0,3,10,0,3,3,3,18,0,0,3,6,13,23,46,19,10,115,0,0,0,4,7,3,9,4,4,29,0,0,0,10,0,8,0,0,0,18,4,9,24,86,32,19,12,11,3,207,0,0,0,10,0,0,0,3,0,16,0,4,0,3,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,8,0,0,0,22,13,13,8,5,3,68,0,0,3,3,17,21,42,27,16,123,3,4,0,8,3,0,0,0,0,15,0,0,0,3,3,0,0,0,0,11,0,3,0,3,6,0,0,4,0,24,0,3,7,15,8,15,7,3,0,51,0,0,0,8,6,32,30,8,7,100
21005,4,14,24,178,80,51,30,15,0,390,0,0,0,23,41,82,91,47,7,301,6,20,35,80,63,87,90,57,12,452,0,53,28,106,142,158,136,89,29,736,0,16,29,200,85,65,35,5,4,450,0,0,3,8,9,9,3,3,0,33,0,4,16,35,20,16,60,16,19,191,0,10,32,30,50,83,180,119,28,532,0,0,7,32,18,6,0,0,0,71,69,197,267,2552,281,246,130,50,22,3817,0,16,9,82,17,8,0,3,0,134,10,53,50,147,38,19,20,11,0,346,28,405,779,2318,844,508,239,124,32,5267,0,10,4,13,12,8,3,7,6,70,0,4,10,38,162,388,439,296,92,1432,0,3,0,21,8,0,0,0,4,34,0,0,8,24,3,0,0,0,0,38,20,37,110,609,436,246,119,43,16,1634,5,12,19,90,39,29,15,3,0,204,0,0,3,18,38,131,199,78,32,502
21101,25,147,255,1733,547,384,152,83,36,3356,0,0,0,4,20,36,34,23,4,123,0,10,8,50,51,66,51,21,8,269,6,69,89,331,514,593,687,421,186,2889,0,5,10,48,32,24,13,6,0,135,0,0,0,12,14,9,12,6,5,51,0,9,24,57,43,64,169,160,96,614,0,3,0,17,32,66,91,49,10,278,13,27,63,248,139,158,45,6,3,695,12,92,171,927,329,222,112,70,16,1950,0,11,30,173,54,32,28,9,0,337,3,18,30,154,37,30,13,3,0,286,0,4,13,21,9,9,8,3,0,65,0,7,6,29,33,47,35,32,9,204,0,0,3,17,60,122,141,119,39,520,0,15,11,43,21,10,3,3,0,99,3,29,37,152,55,22,6,3,0,305,0,3,3,14,26,36,6,8,0,91,19,96,165,538,327,352,168,67,16,1741,0,0,0,3,9,30,34,16,3,91
21102,3,19,40,165,83,61,32,26,38,473,0,0,0,0,8,3,4,8,0,24,0,0,3,6,6,8,9,5,5,44,0,25,34,64,105,94,84,46,25,480,0,0,0,7,0,9,0,0,0,14,0,3,0,0,3,3,0,0,0,11,0,0,0,8,10,15,25,10,7,79,0,0,0,3,9,22,18,12,11,77,0,7,12,57,29,39,16,3,3,164,0,4,7,53,19,21,11,6,3,127,0,0,0,9,3,0,0,0,0,20,0,8,4,44,13,14,4,3,0,84,0,0,0,3,0,3,0,0,0,3,0,0,0,3,8,4,3,3,0,30,0,0,0,4,8,36,57,42,21,177,0,5,0,3,3,0,3,0,0,21,0,0,4,18,9,3,0,0,0,36,0,0,0,3,10,3,0,0,0,17,0,19,11,66,47,53,26,13,7,233,0,0,0,4,3,3,4,5,0,23
21103,13,75,132,924,213,196,77,34,3,1674,0,0,0,3,10,15,18,12,3,69,0,4,4,23,7,6,13,3,0,58,8,49,76,290,425,437,512,327,196,2315,0,0,7,23,14,14,8,0,0,65,0,0,0,15,7,8,7,3,0,46,0,8,7,43,38,49,100,73,33,349,0,4,0,10,7,33,35,23,3,124,3,6,18,117,39,38,6,3,0,232,19,80,45,546,83,48,48,17,11,893,0,7,9,73,19,9,6,5,0,129,0,22,21,140,29,18,14,4,0,247,0,0,0,9,4,3,0,0,0,20,3,9,0,24,14,19,28,17,8,123,0,0,5,19,16,52,68,55,34,246,0,6,0,39,6,7,8,5,0,68,3,8,12,70,16,7,9,0,0,130,0,0,0,12,6,5,3,0,0,34,35,73,33,176,85,74,33,17,7,526,0,0,3,5,6,21,19,17,0,63
21104,25,120,242,1438,431,318,161,70,20,2823,0,0,0,3,6,9,14,17,4,55,0,5,0,13,3,14,12,5,4,65,0,36,40,113,131,104,170,136,62,798,0,0,11,18,7,18,3,4,0,61,0,0,0,5,3,3,0,0,3,24,0,3,0,15,20,26,54,24,11,160,0,0,3,3,23,23,73,94,15,238,7,21,26,170,75,83,38,7,0,426,14,53,57,517,95,63,42,21,11,880,0,6,17,103,20,12,9,4,3,173,3,24,18,120,24,14,9,11,4,220,0,0,0,7,7,3,3,0,0,15,3,3,0,18,6,11,12,13,7,65,0,3,0,7,16,45,104,102,31,299,3,3,3,42,21,8,8,0,0,91,0,16,21,83,30,10,3,0,0,166,0,0,0,7,10,3,6,0,0,29,3,61,90,291,132,133,86,21,5,825,0,0,0,0,0,3,15,4,3,26
21105,0,19,39,181,71,51,21,10,0,404,0,0,0,3,12,13,14,14,5,55,0,0,0,6,0,6,13,3,3,32,12,86,108,485,818,956,877,496,195,4032,0,0,4,12,7,12,0,5,0,39,0,5,9,15,12,10,11,5,0,59,0,5,9,56,83,99,154,99,45,548,0,0,0,6,7,11,20,5,4,58,0,4,4,22,16,11,6,0,0,61,3,15,33,158,46,45,37,19,7,367,0,3,4,32,11,17,8,9,4,83,0,3,0,34,6,4,0,0,0,54,0,0,0,4,0,0,0,0,0,6,0,9,0,31,18,23,33,13,0,133,0,0,3,20,23,82,109,106,55,404,0,8,10,39,14,9,10,3,0,87,0,4,3,23,3,7,0,0,0,42,0,5,0,12,3,8,3,0,0,28,11,24,14,46,34,29,14,3,3,179,0,0,0,0,3,16,23,12,0,50
