SA3_CODE_2016,M_SE_Europe_nfd_0_4,M_SE_Europe_nfd_5_14,M_SE_Europe_nfd_15_24,M_SE_Europe_nfd_25_44,M_SE_Europe_nfd_45_54,M_SE_Europe_nfd_55_64,M_SE_Europe_nfd_65_74,M_SE_Europe_nfd_75_84,M_SE_Europe_nfd_85ov,M_SE_Europe_nfd_Tot,M_Sri_Lanka_0_4,M_Sri_Lanka_5_14,M_Sri_Lanka_15_24,M_Sri_Lanka_25_44,M_Sri_Lanka_45_54,M_Sri_Lanka_55_64,M_Sri_Lanka_65_74,M_Sri_Lanka_75_84,M_Sri_Lanka_85ov,M_Sri_Lanka_Tot,M_Taiwan_0_4,M_Taiwan_5_14,M_Taiwan_15_24,M_Taiwan_25_44,M_Taiwan_45_54,M_Taiwan_55_64,M_Taiwan_65_74,M_Taiwan_75_84,M_Taiwan_85ov,M_Taiwan_Tot,M_Thailand_0_4,M_Thailand_5_14,M_Thailand_15_24,M_Thailand_25_44,M_Thailand_45_54,M_Thailand_55_64,M_Thailand_65_74,M_Thailand_75_84,M_Thailand_85ov,M_Thailand_Tot,M_FYROM_0_4,M_FYROM_5_14,M_FYROM_15_24,M_FYROM_25_44,M_FYROM_45_54,M_FYROM_55_64,M_FYROM_65_74,M_FYROM_75_84,M_FYROM_85ov,M_FYROM_Tot,M_Turkey_0_4,M_Turkey_5_14,M_Turkey_15_24,M_Turkey_25_44,M_Turkey_45_54,M_Turkey_55_64,M_Turkey_65_74,M_Turkey_75_84,M_Turkey_85ov,M_Turkey_Tot,M_USA_0_4,M_USA_5_14,M_USA_15_24,M_USA_25_44,M_USA_45_54,M_USA_55_64,M_USA_65_74,M_USA_75_84,M_USA_85ov,M_USA_Tot,M_Vietnam_0_4,M_Vietnam_5_14,M_Vietnam_15_24,M_Vietnam_25_44,M_Vietnam_45_54,M_Vietnam_55_64,M_Vietnam_65_74,M_Vietnam_75_84,M_Vietnam_85ov,M_Vietnam_Tot,M_Wales_0_4,M_Wales_5_14,M_Wales_15_24,M_Wales_25_44,M_Wales_45_54,M_Wales_55_64,M_Wales_65_74,M_Wales_75_84,M_Wales_85ov,M_Wales_Tot,M_Zimbabwe_0_4,M_Zimbabwe_5_14,M_Zimbabwe_15_24,M_Zimbabwe_25_44,M_Zimbabwe_45_54,M_Zimbabwe_55_64,M_Zimbabwe_65_74,M_Zimbabwe_75_84,M_Zimbabwe_85ov,M_Zimbabwe_Tot,M_Elsewhere_0_4,M_Elsewhere_5_14,M_Elsewhere_15_24,M_Elsewhere_25_44,M_Elsewhere_45_54,M_Elsewhere_55_64,M_Elsewhere_65_74,M_Elsewhere_75_84,M_Elsewhere_85ov,M_Elsewhere_Tot,M_COB_NS_0_4,M_COB_NS_5_14,M_COB_NS_15_24,M_COB_NS_25_44,M_COB_NS_45_54,M_COB_NS_55_64,M_COB_NS_65_74,M_COB_NS_75_84,M_COB_NS_85ov,M_COB_NS_Tot,M_Tot_0_4,M_Tot_5_14,M_Tot_15_24,M_Tot_25_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Afghanistan_0_4,F_Afghanistan_5_14,F_Afghanistan_15_24,F_Afghanistan_25_44,F_Afghanistan_45_54,F_Afghanistan_55_64,F_Afghanistan_65_74,F_Afghanistan_75_84,F_Afghanistan_85ov,F_Afghanistan_Tot,F_Australia_0_4,F_Australia_5_14,F_Australia_15_24,F_Australia_25_44,F_Australia_45_54,F_Australia_55_64,F_Australia_65_74,F_Australia_75_84,F_Australia_85ov,F_Australia_Tot,F_Bangladesh_0_4,F_Bangladesh_5_14,F_Bangladesh_15_24,F_Bangladesh_25_44,F_Bangladesh_45_54,F_Bangladesh_55_64,F_Bangladesh_65_74,F_Bangladesh_75_84,F_Bangladesh_85ov,F_Bangladesh_Tot,F_Bosnia_Herzegov_0_4,F_Bosnia_Herzegov_5_14,F_Bosnia_Herzegov_15_24,F_Bosnia_Herzegov_25_44,F_Bosnia_Herzegov_45_54,F_Bosnia_Herzegov_55_64,F_Bosnia_Herzegov_65_74,F_Bosnia_Herzegov_75_84,F_Bosnia_Herzegov_85ov,F_Bosnia_Herzegov_Tot,F_Cambodia_0_4,F_Cambodia_5_14,F_Cambodia_15_24,F_Cambodia_25_44,F_Cambodia_45_54,F_Cambodia_55_64,F_Cambodia_65_74,F_Cambodia_75_84,F_Cambodia_85ov,F_Cambodia_Tot,F_Canada_0_4,F_Canada_5_14,F_Canada_15_24,F_Canada_25_44,F_Canada_45_54,F_Canada_55_64,F_Canada_65_74,F_Canada_75_84,F_Canada_85ov,F_Canada_Tot,F_Chile_0_4,F_Chile_5_14,F_Chile_15_24,F_Chile_25_44,F_Chile_45_54,F_Chile_55_64,F_Chile_65_74,F_Chile_75_84,F_Chile_85ov,F_Chile_Tot
30904,0,0,0,0,3,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,8,14,15,3,0,43,0,0,0,0,0,0,0,0,0,3,0,0,0,4,6,0,5,3,0,19,0,0,0,6,3,0,0,0,0,17,0,0,3,29,27,34,29,13,4,148,29,90,89,195,158,156,102,53,16,892,446,1240,923,1845,1499,1417,1155,456,128,9100,0,0,0,0,0,0,0,0,0,0,397,1029,678,1466,967,929,685,264,62,6476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,8,3,0,0,23,0,0,0,0,0,0,0,0,0,0
30905,0,0,0,0,3,3,3,4,0,13,0,0,0,3,3,0,3,3,0,12,0,3,3,0,0,4,0,0,0,13,0,0,0,4,0,0,0,0,0,15,0,0,0,0,3,0,3,0,0,5,0,0,0,0,3,0,0,0,0,6,0,9,10,23,14,9,17,3,0,82,0,0,0,3,5,4,3,0,0,12,0,0,0,14,11,7,5,4,0,48,0,0,0,12,6,9,6,0,0,32,4,23,20,73,67,58,44,19,7,313,44,131,78,238,133,113,102,44,18,894,1091,2765,2063,3817,2501,1878,1406,601,151,16276,0,0,0,0,0,0,0,0,0,0,978,2301,1536,3032,1576,1290,818,302,116,11948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,3,0,5,27,11,5,3,0,0,56,0,3,0,7,4,0,0,0,0,15
30906,0,0,3,3,3,15,7,6,0,37,0,0,4,11,8,8,6,0,0,42,0,0,3,14,3,4,4,0,0,36,0,9,14,13,0,0,0,0,0,40,3,0,3,0,4,6,0,0,0,13,0,0,0,3,11,0,3,0,0,17,0,17,13,25,22,33,13,8,3,126,0,3,3,16,3,0,3,3,0,32,0,3,6,10,16,9,11,3,3,54,0,0,0,16,9,8,7,0,0,47,4,34,47,221,113,135,108,68,15,740,106,207,217,552,289,267,244,144,84,2111,2279,4750,4265,8654,4561,3700,2838,1359,465,32870,0,0,0,3,0,0,0,0,0,4,1967,3855,3131,6018,2851,2343,1657,770,346,22938,0,3,3,17,0,3,0,0,0,29,0,0,0,9,3,3,0,0,0,18,0,0,0,7,0,3,0,0,0,12,0,3,7,36,18,3,9,0,0,79,0,0,0,3,7,0,3,0,0,19
30907,0,0,0,9,9,13,15,3,0,46,0,5,4,20,11,10,11,0,0,61,0,4,7,22,5,7,10,0,0,57,4,16,9,16,7,0,0,0,0,59,0,0,0,0,4,0,3,0,0,10,0,0,3,12,15,5,4,3,0,49,9,30,21,67,43,24,24,5,0,220,0,3,5,23,11,3,3,0,0,47,0,4,9,24,21,7,10,9,0,90,0,6,18,59,36,23,7,0,0,140,6,75,75,369,204,188,115,74,16,1119,327,574,502,1284,628,448,342,140,46,4282,5012,9928,7783,16952,7896,5521,4254,1651,409,59411,0,0,0,0,4,0,0,0,0,5,4351,7506,5709,11268,4336,3276,2297,874,399,40000,0,0,0,10,0,0,0,0,0,13,0,0,3,22,6,8,3,0,0,46,0,0,0,7,12,3,0,0,0,19,4,15,13,69,23,20,6,3,0,151,0,0,0,12,11,4,6,7,0,33
30908,0,0,0,9,4,8,3,13,0,37,0,3,7,18,7,7,6,3,0,52,0,8,23,43,12,10,9,0,0,110,3,8,12,12,3,7,0,0,0,47,0,0,0,3,3,3,0,0,0,14,0,0,0,8,7,0,0,0,0,25,4,4,30,41,20,20,13,3,0,134,0,0,0,10,10,3,3,3,0,33,0,6,7,16,15,3,8,6,0,54,0,0,7,22,11,3,6,0,0,47,3,44,74,226,94,74,86,66,18,684,85,144,223,395,187,172,144,110,114,1570,1391,3034,3580,6321,2920,2418,2110,1169,450,23385,0,0,0,0,0,0,0,0,0,0,1187,2252,2502,3800,1746,1595,1235,683,399,15390,0,0,3,5,0,0,0,0,0,15,0,0,0,15,15,6,0,3,0,43,0,0,0,0,3,4,3,0,0,13,3,9,11,65,10,14,10,4,3,132,0,0,0,6,3,0,0,3,0,14
30909,0,0,0,8,6,5,15,8,5,47,0,7,7,21,11,3,7,3,0,56,4,4,23,90,11,5,8,0,0,153,3,4,15,31,4,0,4,0,0,60,0,0,0,0,3,3,0,0,0,6,0,0,0,4,4,3,0,4,0,17,3,6,17,42,11,17,17,4,0,120,0,15,32,29,8,7,3,0,0,100,0,0,4,3,10,3,3,3,3,31,0,0,9,23,10,4,3,3,0,47,14,55,155,319,123,137,98,69,24,989,87,293,516,663,349,288,207,124,67,2593,1410,3062,4908,8140,3617,3149,2511,1350,544,28686,0,3,4,6,3,0,0,0,0,13,1213,2234,2837,3866,2006,1840,1610,913,592,17109,0,4,3,21,3,0,0,0,0,34,0,0,3,24,16,24,13,3,0,85,0,0,4,8,11,0,0,3,0,29,0,4,20,49,9,8,3,0,0,97,0,0,0,11,7,5,3,3,0,25
30910,0,0,0,4,8,4,10,3,0,26,0,0,0,4,5,6,5,3,0,25,0,7,17,64,9,10,3,0,0,111,4,8,17,44,9,3,0,0,0,82,0,0,0,4,5,5,0,0,0,15,0,0,0,7,11,0,0,3,0,30,3,6,19,28,11,21,13,5,5,110,0,3,0,18,7,8,4,0,0,48,0,0,3,5,7,6,5,0,0,27,0,0,0,7,4,3,6,0,0,21,19,38,210,573,85,91,90,50,11,1159,97,153,387,931,363,336,292,138,48,2748,788,1646,2764,6332,2655,2463,2373,1092,321,20438,0,0,0,0,0,0,0,0,0,0,593,1130,1521,2237,1444,1382,1225,577,235,10344,0,0,0,9,0,0,0,0,0,7,0,0,3,9,5,0,0,0,0,17,0,3,0,4,0,0,0,0,0,6,0,4,14,44,15,10,7,0,0,92,0,0,5,28,0,4,0,0,0,45
31001,0,0,0,9,10,5,3,9,0,34,0,24,24,142,61,42,25,11,0,327,0,0,7,34,7,3,3,0,0,48,3,7,4,22,9,0,0,0,0,43,0,0,3,3,3,3,3,5,0,17,0,0,0,3,6,0,3,0,0,11,3,7,11,42,13,3,13,7,0,101,20,111,245,1014,720,560,210,95,30,2999,0,0,3,5,12,9,3,0,4,40,0,7,12,39,11,8,3,0,0,80,44,316,416,761,397,256,122,60,16,2397,232,344,368,833,337,235,176,123,42,2695,2731,5031,5483,11427,4724,3429,2056,1097,364,36354,0,5,11,41,6,3,0,3,0,72,2294,3470,3027,4467,1929,1493,1158,675,312,18840,4,38,39,97,0,3,0,0,0,186,0,0,3,13,14,8,3,4,0,40,0,3,0,11,10,3,0,3,0,26,3,3,3,25,3,9,8,0,0,49,0,0,4,14,16,12,13,0,3,62
31002,0,0,0,0,3,6,6,3,0,18,0,0,0,3,0,0,0,0,0,6,0,0,5,14,0,0,3,0,0,15,0,0,3,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,3,0,14,13,10,11,4,0,54,0,0,0,23,11,15,3,0,0,55,0,0,3,4,3,7,7,7,0,31,0,0,3,5,9,8,5,0,0,31,0,9,13,69,30,54,47,26,8,256,141,279,298,582,428,490,378,159,48,2804,1876,4447,3826,6826,4461,4479,3695,1622,401,31626,0,0,0,0,0,0,0,0,0,0,1663,3827,3117,5701,3464,3231,2458,1051,455,24953,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,8,9,6,6,0,0,0,28,0,0,0,6,3,4,0,0,0,13
31003,0,0,0,0,3,3,0,8,0,16,0,7,3,36,10,4,4,0,0,64,0,0,3,8,0,3,0,0,0,18,3,5,6,10,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,24,7,33,25,17,11,0,3,124,0,0,5,13,13,7,4,3,0,43,0,4,7,13,14,9,16,7,3,66,0,3,10,19,15,8,0,0,0,58,9,63,72,258,150,100,89,42,6,780,261,393,498,1061,467,423,278,192,53,3621,4013,7728,7198,13654,6657,5582,3796,1980,630,51240,0,0,0,0,0,0,0,0,0,0,3418,6584,5938,11313,5161,4361,2995,1808,817,42400,0,0,0,3,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,8,0,0,0,6,0,0,0,0,0,5,0,0,3,26,15,15,3,0,0,62,0,0,0,0,7,7,3,0,0,19
31004,0,0,0,8,5,4,4,0,0,19,0,9,10,53,21,14,6,3,0,124,0,0,5,19,4,5,0,0,0,29,0,7,3,17,8,0,0,0,0,32,0,0,0,0,0,3,0,0,0,7,0,0,0,3,0,0,0,0,0,5,4,21,21,47,16,15,4,0,0,135,0,9,24,185,114,97,33,13,3,471,0,7,3,7,9,3,0,4,0,45,0,9,10,53,16,8,5,0,0,103,30,278,426,990,446,315,158,53,8,2714,244,387,414,819,361,264,145,66,29,2721,4245,7265,6181,12935,4912,3382,1877,640,149,41587,0,5,11,25,4,0,0,0,0,45,3553,5211,4166,7848,2512,1790,907,324,114,26432,0,5,4,26,0,0,0,0,0,39,0,0,3,11,5,5,5,3,0,34,0,0,0,9,0,5,0,0,0,17,0,3,8,27,3,7,3,0,3,59,0,0,0,28,20,21,8,3,0,89
31101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,4,0,0,0,0,3,3,0,0,0,6,0,3,0,3,0,0,0,0,0,8,0,0,0,10,8,8,14,6,3,51,19,49,63,131,90,93,92,41,20,607,387,970,801,1457,951,926,822,387,134,6825,0,0,0,0,0,0,0,0,0,0,371,922,697,1242,735,649,597,312,144,5669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
31102,0,0,0,4,3,7,9,0,0,20,0,0,0,9,0,3,0,0,0,20,0,0,3,4,0,3,4,0,0,10,0,3,3,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,7,7,26,15,0,3,0,0,53,0,4,3,16,4,6,3,3,0,42,0,4,11,19,8,3,0,0,0,49,0,0,0,0,3,7,10,3,0,25,0,0,3,5,11,6,3,0,0,29,3,23,54,190,94,85,54,32,10,545,87,158,164,379,176,151,145,82,30,1370,1561,2923,2764,5262,2451,2085,1771,864,251,19935,0,4,13,20,3,0,0,0,0,45,1414,2312,2074,3629,1530,1363,1209,541,167,14242,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,3,0,0,0,19,0,0,0,7,3,0,0,0,0,12,0,0,3,14,0,3,0,0,0,24,0,0,0,3,3,4,3,0,0,14
31103,0,0,0,12,13,29,12,16,3,86,0,11,3,23,5,3,4,4,0,58,8,8,14,121,18,29,17,0,0,222,0,15,20,87,3,0,0,0,0,130,0,0,0,3,4,5,0,0,0,20,0,0,0,4,7,0,0,0,0,9,5,5,10,24,11,6,3,0,0,64,0,6,6,59,37,37,12,0,0,165,0,3,0,5,7,9,7,3,0,25,0,3,4,22,12,13,0,0,0,59,10,136,243,612,346,287,153,62,18,1867,220,418,381,752,384,292,224,102,18,2794,3288,6477,6053,10680,4913,4208,2514,992,270,39393,0,8,15,43,12,4,3,0,0,88,2843,4905,4028,6521,2977,2431,1365,586,278,25935,0,0,0,3,0,0,0,0,0,6,0,0,7,51,32,13,5,0,0,113,0,0,15,107,46,27,16,5,0,219,0,3,0,15,9,3,3,0,0,42,0,0,0,9,9,3,0,0,0,18
31104,0,0,0,0,4,5,3,3,0,13,0,0,0,0,3,0,3,0,0,9,0,0,9,3,3,0,0,0,0,21,0,4,4,25,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,18,13,9,3,3,0,52,0,4,0,13,15,7,3,0,0,42,0,0,4,3,11,7,0,0,0,25,0,0,3,8,8,6,3,0,0,33,0,12,14,100,76,80,38,18,3,348,78,209,189,413,270,191,130,32,11,1514,1646,3917,3188,6015,3455,2488,1647,440,104,22905,0,0,0,0,0,0,0,0,0,0,1498,3385,2618,4807,2293,1572,847,251,58,17330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,13,11,3,0,0,0,29,0,0,6,14,5,4,0,0,0,30,0,0,0,3,7,3,0,0,0,9
31105,0,0,0,3,5,9,8,7,0,33,0,4,10,19,8,10,4,6,0,60,0,0,4,13,4,8,3,0,0,41,0,3,3,24,0,0,0,0,0,40,0,0,0,0,0,0,3,3,0,10,0,0,0,0,0,0,0,0,0,0,0,7,13,26,18,10,9,0,0,82,0,10,3,20,16,11,3,0,0,69,0,0,0,6,14,8,11,3,0,45,0,0,7,24,17,16,9,3,0,82,14,59,105,332,161,162,124,51,6,1013,132,231,260,558,273,214,186,82,26,1959,2198,4229,4223,8063,3578,3241,2458,987,328,29301,0,3,22,48,9,3,3,0,0,88,1884,3261,2953,5212,2150,2051,1412,630,329,19890,0,0,0,3,3,0,0,0,0,6,0,0,0,16,4,4,0,3,0,31,0,4,15,35,23,16,11,4,0,102,0,0,0,14,6,9,3,0,0,34,0,0,0,4,0,8,0,0,0,10
31106,0,0,0,5,12,8,15,7,4,50,0,5,21,89,13,15,11,10,3,169,3,4,14,84,16,25,6,0,0,145,10,72,58,48,4,5,0,0,0,203,0,0,0,5,0,3,3,0,0,13,0,0,7,9,4,0,0,0,0,26,0,10,15,27,11,12,11,0,0,90,3,8,15,51,20,27,13,7,0,137,0,0,0,3,4,10,3,3,0,30,0,8,13,29,18,3,3,3,0,73,32,219,317,741,360,327,217,82,25,2318,190,345,370,732,319,284,252,134,44,2669,3052,5727,5529,11049,4489,3900,3156,1154,312,38367,3,33,87,131,44,4,9,0,0,302,2580,4140,3177,5737,2250,2339,1894,617,289,23027,3,5,9,29,3,3,0,0,0,51,0,0,3,55,22,21,14,7,3,124,0,4,11,46,35,24,14,0,3,139,0,8,6,18,13,9,9,0,3,61,0,0,0,4,3,4,5,0,0,23
31201,0,0,0,0,3,0,0,0,0,3,0,3,0,8,3,0,0,0,0,20,0,0,11,30,0,0,0,0,0,39,0,7,3,6,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,3,0,14,5,3,3,0,0,26,0,4,0,7,8,6,3,0,0,18,0,0,0,3,0,0,3,0,0,8,0,0,3,18,3,6,0,0,0,27,0,8,9,42,26,14,16,10,0,132,153,234,280,1119,457,362,193,64,17,2870,1446,2475,1891,5624,2461,2174,1251,462,133,17917,0,0,0,0,0,0,0,0,0,0,1221,1988,1305,3468,1422,1162,683,335,138,11729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,13,3,4,3,0,0,26,0,0,0,0,0,0,0,0,0,0
31202,0,0,0,0,4,0,5,3,0,16,0,12,0,28,10,8,0,0,0,54,0,3,3,3,3,0,0,0,0,11,3,11,10,12,4,6,0,0,0,32,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,13,8,28,10,17,14,0,0,84,0,4,4,14,4,3,0,0,0,28,0,0,3,6,14,7,7,4,0,43,0,17,28,46,52,45,0,3,0,187,3,31,42,142,95,62,61,26,8,469,219,436,522,1779,1065,858,492,248,76,5680,3957,8215,7110,15369,8692,7547,4591,2158,618,58256,0,0,0,0,0,0,0,0,0,0,3543,6887,5796,11846,6204,5315,3284,1797,831,45503,0,5,3,19,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,4,3,7,5,45,10,17,6,3,6,103,0,0,0,0,0,0,0,0,0,5
31203,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,8,0,0,0,17,0,0,0,0,0,18,0,4,9,3,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,16,0,7,7,0,0,36,0,0,3,6,0,0,0,0,0,9,0,0,3,7,5,0,0,3,0,22,0,0,0,15,5,3,0,0,0,24,0,10,14,42,14,25,17,11,0,136,73,141,206,674,227,210,138,41,14,1720,656,1353,1217,3425,1528,1420,981,335,75,10993,0,0,0,0,0,0,0,0,0,0,501,1075,843,1924,896,879,493,217,78,6905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,33,3,0,4,0,0,42,0,0,0,0,0,0,0,0,0,0
31301,0,0,0,0,0,0,7,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,3,0,0,0,12,0,0,3,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,7,3,15,11,0,0,50,0,0,0,3,0,0,0,0,0,8,0,0,0,7,0,6,9,6,3,30,0,0,0,3,0,3,4,0,0,9,3,3,8,27,25,32,49,36,4,182,39,80,78,191,151,199,260,160,84,1232,584,1658,1350,2475,1896,2514,3265,1772,496,16008,0,0,0,0,0,0,0,0,0,0,567,1388,1076,2061,1494,2060,2330,1149,377,12500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,5,6,0,0,29,0,0,0,0,3,0,0,0,0,3
31302,0,0,0,0,0,0,3,0,0,7,0,0,0,0,3,8,3,0,0,12,0,0,36,101,0,0,4,0,0,146,4,0,11,5,4,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,6,17,15,13,6,3,6,71,0,3,4,15,11,9,3,0,0,43,0,0,3,4,3,3,5,3,0,23,0,0,11,8,8,11,3,0,0,43,4,17,29,117,82,79,62,33,7,433,152,266,291,626,288,338,287,177,146,2565,2720,5070,4620,8653,3988,3459,2756,1192,453,32914,0,0,0,0,0,0,0,0,0,0,2284,4283,3948,6817,3007,2558,1892,776,306,25868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,3,9,3,3,0,0,0,19,0,0,6,11,4,7,3,4,0,39,0,0,0,0,3,3,0,0,0,3
31303,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,6,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,7,6,3,0,0,19,0,0,0,12,0,0,0,0,0,17,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,15,22,10,3,3,5,3,72,29,67,61,134,111,110,94,43,11,658,333,848,870,1991,940,928,811,328,81,7137,0,0,0,0,0,0,0,0,0,0,306,678,512,1041,656,655,531,182,85,4646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
31304,0,0,0,0,8,0,3,3,0,16,0,0,0,0,3,3,5,3,0,23,0,3,7,8,0,3,0,0,0,27,0,4,5,5,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,9,19,18,10,9,0,0,82,0,0,5,3,3,5,0,0,0,13,0,3,0,7,12,11,7,3,0,47,0,0,0,12,9,8,5,0,0,37,3,32,24,115,88,85,52,25,8,434,109,236,209,460,273,231,182,123,76,1903,2065,5057,4458,7449,4366,3464,2576,1126,347,30908,0,0,0,0,0,0,0,0,0,0,1864,4168,3579,6108,3159,2528,1774,759,234,24171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,9,0,3,5,19,7,6,6,0,0,53,0,0,0,3,8,0,0,0,0,11
31305,0,0,0,3,0,7,3,0,0,11,0,0,4,12,5,14,16,4,0,54,0,0,0,7,0,3,0,0,0,17,0,4,0,14,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,4,5,14,26,16,21,20,3,0,100,0,4,4,14,5,7,3,0,0,33,0,0,7,9,9,13,9,5,3,53,0,3,8,10,17,10,3,0,0,44,7,37,49,139,103,63,88,52,24,555,83,160,160,439,315,255,292,178,97,1991,1496,3537,3264,6246,4091,3783,3455,1795,671,28342,0,0,0,0,0,0,0,0,0,0,1372,2774,2440,4783,2831,2903,2478,1482,781,21843,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,16,0,0,0,5,0,0,0,0,0,3,0,3,4,23,19,8,8,3,3,70,0,0,0,8,9,3,0,0,0,21
31401,0,0,0,3,3,8,0,0,0,10,0,3,0,15,12,13,7,0,0,53,0,0,0,9,0,0,3,0,0,12,4,9,4,6,0,0,0,0,0,26,0,0,0,5,3,0,0,0,0,6,0,0,0,3,0,0,0,0,0,11,8,26,26,43,26,25,16,0,4,168,0,0,0,7,8,0,0,0,0,15,0,4,11,15,23,11,4,0,0,76,0,0,7,35,32,32,8,4,0,116,4,42,46,179,128,119,52,28,4,601,83,186,164,440,313,227,171,86,34,1710,2910,6953,5746,10554,6695,4943,3482,1177,288,42751,0,0,0,9,0,0,0,0,0,9,2541,5853,4495,8794,4876,3689,2591,840,314,33995,0,0,0,8,0,0,0,0,0,10,0,0,0,3,3,0,0,0,0,8,0,0,0,3,3,0,4,0,0,8,3,7,11,28,29,12,7,0,0,92,0,0,0,0,0,0,0,0,0,4
31402,0,0,0,0,0,4,4,0,0,9,0,8,3,34,15,15,7,5,0,85,0,0,6,14,4,0,0,0,0,22,0,8,12,17,3,0,0,0,0,38,0,0,0,8,4,0,0,0,0,11,0,0,0,3,3,0,0,0,0,9,3,29,19,43,18,9,3,0,0,126,0,0,0,9,6,8,4,0,0,25,0,9,10,19,21,8,6,9,0,81,0,3,20,60,27,18,7,3,0,132,5,64,65,299,164,65,57,26,11,762,170,226,220,652,247,145,133,58,25,1879,3350,5755,4580,10831,4232,2806,2013,875,302,34738,0,0,0,3,0,0,0,0,0,4,2859,4409,3568,7554,2551,1918,1471,640,434,25406,0,0,0,24,0,0,0,0,0,26,0,0,0,9,0,4,0,0,0,16,0,0,0,6,0,0,0,0,0,10,0,12,7,21,8,8,0,0,0,73,0,0,3,7,5,3,0,0,0,22
