SA3_CODE_2016,A25_34_SOLSE_T_06_10,A25_34_SOLSE_T_11,A25_34_SOLSE_T_12,A25_34_SOLSE_T_13,A25_34_SOLSE_T_14,A25_34_SOLSE_T_15,A25_34_SOLSE_T_16,A25_34_SOLSE_T_YNS,A25_34_SOLSE_T_T,A25_34_L_PinE_NS_B00,A25_34_L_PinE_NS_00_05,A25_34_L_PinE_NS_06_10,A25_34_L_PinE_NS_11,A25_34_L_PinE_NS_12,A25_34_L_PinE_NS_13,A25_34_L_PinE_NS_14,A25_34_L_PinE_NS_15,A25_34_L_PinE_NS_16,A25_34_L_PinE_NS_YNS,A25_34_L_PinE_NS_T,A25_34_T_B00,A25_34_T_00_05,A25_34_T_06_10,A25_34_T_11,A25_34_T_12,A25_34_T_13,A25_34_T_14,A25_34_T_15,A25_34_T_16,A25_34_T_YNS,A25_34_T_T,A35_44_SEO_B00,A35_44_SEO_00_05,A35_44_SEO_06_10,A35_44_SEO_11,A35_44_SEO_12,A35_44_SEO_13,A35_44_SEO_14,A35_44_SEO_15,A35_44_SEO_16,A35_44_SEO_YNS,A35_44_SEO_T,A35_44_SOLSE_VWW_B00,A35_44_SOLSE_VWW_00_05,A35_44_SOLSE_VWW_06_10,A35_44_SOLSE_VWW_11,A35_44_SOLSE_VWW_12,A35_44_SOLSE_VWW_13,A35_44_SOLSE_VWW_14,A35_44_SOLSE_VWW_15,A35_44_SOLSE_VWW_16,A35_44_SOLSE_VWW_YNS,A35_44_SOLSE_VWW_T,A35_44_SOLSE_NWNAA_B00,A35_44_SOLSE_NWNAA_00_05,A35_44_SOLSE_NWNAA_06_10,A35_44_SOLSE_NWNAA_11,A35_44_SOLSE_NWNAA_12,A35_44_SOLSE_NWNAA_13,A35_44_SOLSE_NWNAA_14,A35_44_SOLSE_NWNAA_15,A35_44_SOLSE_NWNAA_16,A35_44_SOLSE_NWNAA_YNS,A35_44_SOLSE_NWNAA_T,A35_44_SOLSE_PinE_NS_B00,A35_44_SOLSE_PinE_NS_00_05,A35_44_SOLSE_PinE_NS_06_10,A35_44_SOLSE_PinE_NS_11,A35_44_SOLSE_PinE_NS_12,A35_44_SOLSE_PinE_NS_13,A35_44_SOLSE_PinE_NS_14,A35_44_SOLSE_PinE_NS_15,A35_44_SOLSE_PinE_NS_16,A35_44_SOLSE_PinE_NS_YNS,A35_44_SOLSE_PinE_NS_T,A35_44_SOLSE_T_B00,A35_44_SOLSE_T_00_05,A35_44_SOLSE_T_06_10,A35_44_SOLSE_T_11,A35_44_SOLSE_T_12,A35_44_SOLSE_T_13,A35_44_SOLSE_T_14,A35_44_SOLSE_T_15,A35_44_SOLSE_T_16,A35_44_SOLSE_T_YNS,A35_44_SOLSE_T_T,A35_44_L_PinE_NS_B00,A35_44_L_PinE_NS_00_05,A35_44_L_PinE_NS_06_10,A35_44_L_PinE_NS_11,A35_44_L_PinE_NS_12,A35_44_L_PinE_NS_13,A35_44_L_PinE_NS_14,A35_44_L_PinE_NS_15,A35_44_L_PinE_NS_16,A35_44_L_PinE_NS_YNS,A35_44_L_PinE_NS_T,A35_44_T_B00,A35_44_T_00_05,A35_44_T_06_10,A35_44_T_11,A35_44_T_12,A35_44_T_13,A35_44_T_14,A35_44_T_15,A35_44_T_16,A35_44_T_YNS,A35_44_T_T,A45_54_SEO_B00,A45_54_SEO_00_05,A45_54_SEO_06_10,A45_54_SEO_11,A45_54_SEO_12,A45_54_SEO_13,A45_54_SEO_14,A45_54_SEO_15,A45_54_SEO_16,A45_54_SEO_YNS,A45_54_SEO_T,A45_54_SOLSE_VWW_B00,A45_54_SOLSE_VWW_00_05,A45_54_SOLSE_VWW_06_10,A45_54_SOLSE_VWW_11,A45_54_SOLSE_VWW_12,A45_54_SOLSE_VWW_13,A45_54_SOLSE_VWW_14,A45_54_SOLSE_VWW_15,A45_54_SOLSE_VWW_16,A45_54_SOLSE_VWW_YNS,A45_54_SOLSE_VWW_T,A45_54_SOLSE_NWNAA_B00,A45_54_SOLSE_NWNAA_00_05,A45_54_SOLSE_NWNAA_06_10,A45_54_SOLSE_NWNAA_11,A45_54_SOLSE_NWNAA_12,A45_54_SOLSE_NWNAA_13,A45_54_SOLSE_NWNAA_14,A45_54_SOLSE_NWNAA_15,A45_54_SOLSE_NWNAA_16,A45_54_SOLSE_NWNAA_YNS,A45_54_SOLSE_NWNAA_T,A45_54_SOLSE_PinE_NS_B00,A45_54_SOLSE_PinE_NS_00_05,A45_54_SOLSE_PinE_NS_06_10,A45_54_SOLSE_PinE_NS_11,A45_54_SOLSE_PinE_NS_12,A45_54_SOLSE_PinE_NS_13,A45_54_SOLSE_PinE_NS_14,A45_54_SOLSE_PinE_NS_15,A45_54_SOLSE_PinE_NS_16,A45_54_SOLSE_PinE_NS_YNS,A45_54_SOLSE_PinE_NS_T,A45_54_SOLSE_T_B00,A45_54_SOLSE_T_00_05,A45_54_SOLSE_T_06_10,A45_54_SOLSE_T_11,A45_54_SOLSE_T_12,A45_54_SOLSE_T_13,A45_54_SOLSE_T_14,A45_54_SOLSE_T_15,A45_54_SOLSE_T_16,A45_54_SOLSE_T_YNS,A45_54_SOLSE_T_T,A45_54_L_PinE_NS_B00,A45_54_L_PinE_NS_00_05,A45_54_L_PinE_NS_06_10,A45_54_L_PinE_NS_11,A45_54_L_PinE_NS_12,A45_54_L_PinE_NS_13,A45_54_L_PinE_NS_14,A45_54_L_PinE_NS_15,A45_54_L_PinE_NS_16,A45_54_L_PinE_NS_YNS,A45_54_L_PinE_NS_T,A45_54_T_B00,A45_54_T_00_05,A45_54_T_06_10,A45_54_T_11,A45_54_T_12,A45_54_T_13,A45_54_T_14,A45_54_T_15,A45_54_T_16,A45_54_T_YNS,A45_54_T_T,A55_64_SEO_B00,A55_64_SEO_00_05,A55_64_SEO_06_10,A55_64_SEO_11,A55_64_SEO_12,A55_64_SEO_13,A55_64_SEO_14,A55_64_SEO_15,A55_64_SEO_16,A55_64_SEO_YNS,A55_64_SEO_T,A55_64_SOLSE_VWW_B00,A55_64_SOLSE_VWW_00_05,A55_64_SOLSE_VWW_06_10,A55_64_SOLSE_VWW_11
20601,1099,199,329,478,500,541,319,117,4209,0,0,0,0,0,0,0,0,0,3,9,986,521,1705,406,555,724,740,727,432,203,6997,870,426,385,81,63,58,37,41,11,45,2021,513,334,509,91,100,87,100,103,51,40,1923,26,23,40,7,13,11,13,9,6,13,156,3,0,4,0,0,0,0,0,0,0,8,542,357,551,97,110,100,116,108,57,50,2092,0,0,0,0,0,0,0,0,0,3,3,1414,783,933,178,175,158,159,147,69,101,4115,955,127,67,19,19,6,8,6,5,37,1244,1042,133,83,13,10,16,4,4,0,32,1340,128,18,20,3,3,7,3,12,12,8,218,4,0,0,0,0,0,0,0,0,0,11,1174,147,108,10,17,22,8,17,12,43,1562,3,0,0,0,0,0,0,0,0,0,3,2128,278,174,31,34,29,17,28,14,78,2810,777,23,13,3,3,3,3,3,3,25,867,1316,23,26,0
20602,488,64,117,156,151,137,88,36,1506,0,0,0,0,0,0,0,0,0,3,3,492,219,792,155,245,258,266,223,127,82,2853,538,264,237,52,53,27,20,15,14,26,1242,267,173,238,22,34,35,25,38,21,17,866,10,11,14,0,4,8,3,7,5,3,72,3,0,0,0,0,0,0,0,0,0,4,281,184,249,26,37,41,31,44,20,20,942,0,0,0,0,0,0,0,0,0,3,5,815,448,491,74,97,71,54,54,31,49,2184,742,110,35,9,10,3,4,3,3,16,931,485,64,35,13,7,8,3,0,6,14,629,56,13,6,5,3,3,8,4,6,0,107,3,0,0,0,0,0,0,0,0,0,9,541,77,46,12,11,11,12,3,13,15,742,0,0,0,0,0,0,0,0,0,0,0,1281,188,80,24,16,14,19,3,11,39,1683,594,12,7,3,0,0,5,0,0,7,644,600,13,4,0
20603,962,174,243,354,373,408,210,80,3428,0,0,0,0,0,0,0,0,0,0,7,597,472,1268,281,362,453,463,494,253,106,4744,420,209,202,43,34,26,13,23,11,28,1009,568,346,408,80,74,65,77,78,41,37,1780,33,34,48,8,4,13,7,6,14,13,186,4,3,5,4,0,0,0,0,0,3,19,609,376,465,94,81,83,90,89,56,49,1986,0,0,0,0,0,0,0,0,0,0,0,1030,584,659,135,115,101,104,109,68,73,2992,751,84,38,6,0,8,8,3,3,23,924,752,116,96,13,21,15,13,5,13,20,1060,109,48,32,9,8,12,8,5,9,18,254,3,0,0,0,0,0,0,0,0,0,7,865,166,132,24,21,21,22,15,22,32,1321,3,0,0,0,0,0,0,0,0,0,3,1617,252,166,30,28,28,30,18,25,57,2247,731,11,15,7,4,5,0,0,0,23,802,802,32,18,3
20604,4357,1122,1525,1993,2789,3429,2245,986,21586,0,0,0,0,0,3,0,0,0,38,47,2257,2557,5446,1493,1959,2465,3355,4123,2674,1234,27562,918,423,483,124,114,99,94,121,49,61,2492,1123,811,1048,227,284,222,336,352,212,142,4766,48,71,117,33,51,55,68,92,70,74,679,5,12,6,4,0,0,0,0,3,6,35,1178,889,1174,266,333,279,404,448,281,222,5483,0,0,0,0,0,0,0,0,0,25,27,2096,1319,1664,391,446,378,499,568,335,313,8008,951,178,150,37,42,26,41,33,25,54,1534,950,237,212,45,49,46,49,66,38,84,1779,128,63,149,34,44,55,42,62,67,87,747,13,0,0,0,0,0,0,0,0,0,16,1087,308,363,77,95,105,97,131,106,174,2543,0,0,3,0,0,0,0,0,0,17,17,2038,484,515,116,141,131,129,164,134,239,4100,968,44,50,27,19,14,17,15,13,30,1185,793,90,70,16
20605,1292,337,437,506,574,658,394,160,5312,0,0,5,0,0,0,4,0,0,10,17,1279,795,2365,809,959,1000,1070,1181,669,293,10419,1132,634,783,188,166,128,135,127,46,75,3419,639,505,645,124,151,129,132,166,97,43,2638,15,5,29,13,9,3,11,15,7,3,112,3,3,3,0,0,0,4,0,0,4,18,652,514,681,139,160,135,143,185,106,48,2772,0,0,4,0,0,0,0,0,0,7,8,1782,1143,1468,325,327,270,281,312,152,131,6193,1564,296,207,43,43,40,23,32,37,57,2351,763,161,142,26,15,35,22,30,15,21,1239,41,24,23,4,3,9,11,16,12,11,149,3,0,0,0,0,0,0,0,0,3,10,807,186,159,31,20,47,42,47,26,35,1394,0,0,0,0,0,0,0,0,0,3,3,2369,488,373,72,66,88,61,77,62,98,3746,1472,75,48,21,12,21,15,21,4,36,1735,803,50,26,9
20606,828,244,293,318,385,512,272,87,3641,0,0,0,0,0,0,0,0,0,3,3,945,581,1472,525,594,693,722,917,483,166,7097,560,243,320,84,66,63,63,70,42,35,1552,405,248,348,56,76,95,92,108,42,22,1500,14,12,17,5,7,6,23,20,12,7,130,0,0,0,0,0,0,0,0,0,0,3,420,261,366,61,85,107,117,127,57,34,1637,0,0,0,0,0,0,0,0,0,0,0,983,508,681,144,152,168,186,197,103,71,3183,700,124,80,22,8,21,25,19,12,18,1028,477,108,78,19,15,14,22,22,13,16,780,34,17,24,9,9,7,16,12,6,16,155,8,0,0,0,0,0,0,0,0,0,5,514,124,105,30,25,23,35,38,26,36,946,3,0,0,0,0,0,0,0,0,0,3,1212,251,182,50,28,43,57,54,40,55,1976,803,43,17,8,4,12,8,4,10,18,921,567,42,20,0
20607,793,194,247,282,341,394,255,111,3469,0,0,0,0,0,0,0,0,0,9,10,1341,747,1599,576,678,709,821,849,537,271,8124,914,426,456,108,99,81,59,75,33,52,2294,615,332,347,64,73,71,62,72,40,40,1716,99,77,88,10,16,11,15,23,8,9,365,3,3,7,0,0,0,0,0,0,0,15,718,414,438,73,91,86,80,96,49,50,2092,0,0,0,0,0,0,0,0,0,3,9,1634,836,893,184,187,166,136,172,79,102,4394,1004,144,96,24,20,16,14,14,12,33,1378,720,138,80,3,19,4,18,21,12,22,1033,332,65,68,13,9,13,6,11,13,22,551,12,4,0,0,0,0,0,0,0,0,16,1059,203,148,19,28,21,30,28,24,48,1601,0,0,0,0,0,0,0,0,0,0,7,2060,346,246,38,51,34,42,46,36,86,2979,946,33,26,3,3,7,4,0,3,17,1045,722,26,13,0
20701,1961,332,450,578,609,649,365,192,6944,0,0,0,0,0,0,0,0,0,3,4,1542,1235,2435,492,645,749,745,798,436,252,9325,1423,456,399,88,82,54,59,61,34,68,2721,1700,895,1003,155,187,226,191,208,125,81,4771,34,57,144,47,59,63,121,110,46,47,733,7,6,3,0,0,3,0,0,0,3,26,1738,964,1155,197,243,295,312,318,166,134,5525,0,0,0,0,0,0,0,0,0,7,6,3166,1424,1551,290,322,352,380,376,202,203,8257,2435,366,193,38,34,14,19,34,4,65,3211,2640,470,368,68,68,75,70,51,30,51,3893,241,101,276,48,69,71,76,70,32,44,1026,9,5,0,0,0,0,0,0,0,0,18,2888,577,642,123,136,144,142,122,65,99,4940,3,0,0,0,0,0,0,0,0,7,4,5326,939,836,158,169,164,168,158,67,172,8152,2447,138,65,11,14,3,10,3,5,63,2763,2481,128,74,12
20702,1521,242,283,292,246,240,118,120,5012,0,0,7,0,0,0,0,0,0,0,4,1165,1223,1647,274,301,307,262,257,128,135,5692,517,157,140,20,35,22,15,18,10,20,946,1569,898,807,138,167,180,172,149,76,42,4195,43,81,120,40,38,58,68,91,38,50,629,3,6,6,0,0,0,0,0,0,0,23,1612,983,935,173,211,246,242,238,117,94,4851,0,0,0,0,0,0,0,0,0,6,7,2134,1140,1070,192,249,265,250,256,125,117,5801,853,162,128,19,20,13,9,13,3,16,1230,2347,491,443,69,60,61,37,51,28,48,3638,348,164,209,42,70,48,91,46,21,42,1079,19,3,0,0,0,0,0,0,0,0,20,2714,658,653,115,130,108,126,99,52,92,4744,3,0,0,0,0,0,0,0,0,5,10,3565,819,779,127,148,116,132,113,56,116,5977,1147,93,39,0,10,3,0,5,3,35,1335,3091,214,96,19
20703,2497,429,490,640,732,739,430,226,7962,0,0,0,0,0,0,0,0,0,3,3,992,1288,2700,489,552,706,785,797,474,257,9029,744,227,163,36,31,29,23,21,17,33,1313,1150,985,922,145,165,168,166,146,81,42,3967,26,87,161,42,48,71,94,102,74,45,751,7,4,3,0,0,0,0,0,0,0,17,1182,1073,1088,187,210,240,262,253,153,86,4729,0,0,0,0,0,0,0,0,0,0,0,1933,1300,1250,217,243,268,281,274,177,119,6041,1122,177,110,17,8,13,3,5,4,14,1477,1590,393,307,40,51,44,43,37,21,53,2583,225,147,246,46,56,63,79,82,43,81,1072,10,0,3,0,0,0,0,0,0,0,14,1830,537,560,86,111,110,124,119,61,129,3669,4,0,0,0,0,0,0,0,0,6,7,2950,714,669,105,123,122,129,122,67,153,5151,1166,52,33,8,5,10,0,3,0,34,1312,1679,143,44,10
20801,346,82,74,91,91,59,49,22,1201,0,0,0,0,0,0,0,0,0,0,3,499,293,580,172,164,144,143,122,76,41,2229,890,484,503,107,103,94,91,97,67,56,2493,483,299,300,56,62,61,74,74,44,32,1491,0,6,19,7,9,23,21,23,11,5,140,3,0,0,0,0,0,0,0,0,0,4,487,309,326,62,78,84,102,95,55,37,1629,3,0,0,0,0,0,0,0,0,0,7,1381,795,825,168,176,170,191,196,125,94,4125,1925,491,368,82,73,58,50,56,26,44,3181,919,195,160,33,31,31,38,39,22,28,1496,41,23,52,4,19,19,14,22,12,9,206,9,0,0,0,0,0,0,0,0,0,12,969,217,216,34,54,47,51,60,25,36,1714,0,0,0,0,0,0,0,0,0,0,0,2891,707,583,122,124,105,105,119,58,82,4892,1993,129,74,13,14,15,18,13,6,35,2308,985,54,24,10
20802,2906,517,602,764,923,842,412,190,8770,0,0,3,0,0,0,0,0,0,4,10,1553,1194,3605,732,823,962,1105,985,504,258,11734,1488,673,490,77,89,62,73,40,23,66,3074,1487,1142,1384,247,246,230,258,218,100,65,5374,20,54,97,24,27,51,59,53,34,23,448,3,5,8,0,3,0,0,3,0,0,25,1513,1203,1484,273,276,277,321,273,133,84,5847,0,0,0,0,0,0,0,0,0,3,4,2997,1878,1968,350,367,348,392,317,151,152,8928,2397,414,264,40,35,19,18,14,14,62,3267,2247,436,347,76,50,41,51,40,19,56,3362,120,49,129,34,33,34,42,39,30,30,537,13,3,0,0,0,0,0,0,0,3,23,2377,487,486,105,84,76,91,77,52,81,3914,0,0,0,0,0,0,0,0,0,0,0,4775,905,743,145,118,94,105,96,64,146,7184,2515,124,54,5,16,3,9,3,3,32,2758,2390,101,68,16
20803,858,141,159,193,172,160,89,53,2582,0,0,0,0,0,0,0,0,0,3,9,912,571,1197,248,282,272,260,211,110,95,4154,1077,551,527,122,107,84,66,47,36,49,2672,819,655,686,110,134,98,88,84,33,33,2736,16,24,48,9,17,18,19,25,13,5,191,4,10,3,0,0,0,0,0,0,0,15,836,685,735,121,144,118,107,106,48,40,2940,0,0,0,0,0,0,0,0,0,0,0,1918,1243,1262,243,253,196,172,154,81,89,5609,1998,377,302,43,51,41,34,27,14,53,2933,1497,311,207,39,27,30,16,13,11,42,2187,108,31,64,22,13,16,13,18,12,12,309,16,6,3,0,0,0,0,0,0,0,21,1618,342,275,54,41,40,30,36,23,50,2517,4,0,0,0,0,0,0,0,0,3,6,3617,715,578,98,92,79,62,62,39,107,5455,2041,110,73,9,3,4,3,4,3,36,2291,1604,83,47,6
20804,652,112,172,209,273,251,144,32,2197,0,0,0,0,0,0,0,0,0,0,0,326,236,811,156,230,261,316,300,176,52,2870,374,127,95,23,23,21,17,22,6,27,739,248,192,232,18,42,35,40,47,25,8,890,3,4,13,3,3,0,11,4,0,0,46,0,0,3,0,0,0,0,0,0,0,4,257,198,247,20,44,35,47,50,29,8,937,0,0,0,0,0,0,0,0,0,0,0,630,325,340,39,63,60,64,74,36,42,1673,578,79,40,5,4,7,10,0,0,6,729,352,71,37,9,7,4,12,8,4,15,512,22,3,18,11,0,5,9,3,0,7,87,0,0,0,0,0,0,0,0,0,0,3,373,77,53,17,8,11,14,11,0,22,600,0,0,0,0,0,0,0,0,0,0,0,953,155,91,26,13,13,26,17,7,32,1327,603,19,16,3,0,3,0,3,3,11,662,412,19,10,0
20901,1137,242,250,316,271,288,140,66,3579,0,0,0,0,0,0,0,0,0,4,11,854,564,1400,320,328,398,333,326,160,100,4778,883,351,329,62,43,32,23,27,8,45,1806,773,710,747,128,137,103,82,79,39,34,2833,32,52,67,21,11,30,13,23,16,10,272,3,7,5,0,0,0,0,0,0,0,12,807,763,824,145,155,132,94,106,51,43,3121,0,0,0,0,0,0,0,0,0,3,4,1697,1118,1150,210,193,163,115,129,56,92,4931,1397,178,116,28,16,11,9,22,4,33,1822,1206,285,205,32,25,21,22,15,15,51,1874,119,38,66,13,12,13,23,16,16,14,338,3,0,0,0,0,0,0,0,0,0,4,1327,327,269,45,39,34,50,28,28,65,2214,0,0,0,0,0,0,0,0,0,0,4,2722,507,391,77,58,48,57,53,40,98,4037,1689,51,39,3,7,11,0,0,0,45,1847,1582,83,39,11
20902,2290,369,556,733,889,794,436,153,7304,0,0,0,0,0,0,3,0,3,5,12,791,733,2635,451,655,818,969,862,493,201,8595,600,258,273,40,36,31,19,23,7,52,1348,829,638,887,109,131,163,151,119,79,58,3147,80,79,154,35,28,59,35,32,22,23,550,4,6,8,0,3,0,4,0,0,3,33,916,720,1048,142,167,220,185,153,95,91,3728,4,0,4,0,0,0,0,0,0,0,4,1524,981,1320,184,200,254,203,175,108,140,5086,826,112,63,5,3,3,10,3,3,34,1060,1574,197,177,21,31,33,20,25,5,54,2134,313,81,119,20,16,37,31,27,13,34,686,15,0,3,0,0,0,0,0,0,3,29,1899,275,301,46,47,62,57,46,21,89,2843,3,0,0,0,0,0,0,0,0,4,8,2731,385,363,51,52,71,67,49,26,126,3912,754,30,23,4,0,7,6,0,3,31,850,1930,53,40,4
20903,116,19,30,19,27,19,15,12,389,0,0,0,0,0,0,0,0,0,0,0,198,134,188,34,52,28,35,28,20,21,737,422,181,176,19,18,26,13,9,6,19,896,174,130,181,25,19,21,22,14,5,0,587,6,3,4,0,0,0,0,3,0,0,22,0,0,0,0,0,0,0,0,0,0,0,182,134,187,23,19,20,28,18,5,3,612,0,0,0,0,0,0,0,0,0,0,0,600,319,360,45,41,45,38,28,9,21,1514,1025,204,157,19,22,14,15,3,0,28,1478,345,59,42,15,15,3,7,3,0,4,506,5,4,9,0,0,0,0,4,0,5,32,4,3,0,0,0,0,0,0,0,0,6,360,73,50,16,10,3,7,5,3,8,538,0,0,0,0,0,0,0,0,0,0,0,1379,274,205,37,30,12,19,8,0,37,2016,1255,66,27,6,3,0,0,0,0,28,1385,483,28,15,0
20904,5056,696,828,1030,836,645,402,258,12735,3,0,4,0,0,0,0,0,0,14,24,2131,1739,5478,765,925,1122,900,708,443,329,14534,901,301,335,89,61,45,37,36,17,67,1892,2420,2005,2947,316,358,306,183,197,84,134,8955,203,199,339,76,87,145,55,60,27,28,1224,25,13,28,0,0,3,0,0,3,3,79,2655,2213,3317,398,445,454,240,255,110,171,10258,3,3,3,0,0,0,0,0,0,3,10,3561,2520,3649,489,511,499,279,292,128,241,12159,1872,225,194,32,33,17,17,9,5,86,2491,4185,795,769,96,109,74,44,56,23,148,6302,786,174,187,49,60,82,46,63,48,111,1599,41,3,9,0,4,0,0,0,0,4,65,5014,972,971,144,167,160,94,116,71,255,7966,3,0,0,0,0,0,0,0,0,5,10,6887,1196,1159,180,205,176,108,129,83,349,10471,2223,97,69,13,11,9,3,8,3,84,2523,4955,255,151,19
21001,313,59,69,116,81,52,41,36,1105,0,0,0,0,0,0,0,0,0,0,0,323,188,397,87,92,130,94,73,47,53,1479,332,118,91,20,10,9,4,6,3,21,622,509,187,249,26,44,36,38,32,12,37,1166,25,10,21,3,5,19,9,3,4,3,106,0,3,0,0,0,3,0,0,0,0,6,533,200,273,29,52,53,42,37,12,40,1281,0,0,0,0,0,0,0,0,0,0,0,867,321,358,56,58,66,49,45,20,61,1896,606,54,24,4,12,8,3,4,3,16,735,950,114,75,10,12,17,7,0,4,38,1224,114,17,6,8,10,12,0,7,7,10,197,5,0,0,0,0,0,0,0,0,0,3,1063,130,82,17,22,29,10,12,7,48,1420,0,0,0,0,0,0,0,0,0,3,3,1671,187,104,27,32,39,13,16,11,64,2163,719,26,8,0,3,3,0,0,0,25,781,1287,33,6,0
21002,21,3,0,3,5,3,6,4,67,0,0,0,0,0,0,0,0,0,0,0,62,24,52,10,10,4,5,7,6,6,189,177,83,58,21,3,0,0,6,0,10,356,39,22,22,3,3,6,3,3,0,0,100,3,3,3,0,0,3,0,0,0,0,14,3,0,0,0,0,0,0,0,0,0,0,40,25,27,3,7,10,9,3,0,0,113,0,0,0,0,0,0,0,0,0,0,3,214,106,80,24,10,9,10,6,0,15,472,469,71,50,4,0,3,4,0,0,20,617,77,9,17,0,0,0,0,0,0,3,112,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,81,7,17,3,0,0,0,0,0,3,121,0,0,0,0,0,0,0,0,0,0,0,544,85,69,6,3,3,9,0,0,22,744,545,27,15,3,0,0,0,0,0,16,607,108,0,3,0
21003,1961,352,499,574,590,524,274,137,5873,0,0,3,0,0,0,0,0,0,3,12,714,589,2210,440,585,632,650,567,302,164,6855,455,188,183,35,27,15,18,10,3,13,949,772,720,940,145,141,150,116,110,52,68,3225,60,67,97,26,40,46,22,32,17,9,416,4,9,9,3,0,0,5,0,0,3,28,840,796,1043,175,182,190,145,138,72,82,3664,0,0,0,0,0,0,0,0,0,0,7,1296,985,1231,206,208,210,157,150,74,98,4617,611,73,48,9,11,3,8,3,0,24,793,1488,174,177,28,22,27,21,26,9,55,2029,204,72,52,14,19,13,4,23,15,18,437,13,3,3,0,0,0,0,0,0,5,25,1711,249,228,44,43,42,22,43,27,81,2487,3,0,0,0,0,0,0,0,0,3,9,2321,322,280,50,50,46,35,51,28,105,3293,539,25,15,4,5,0,4,0,0,25,617,1386,49,30,5
21004,114,28,20,21,23,13,7,8,306,0,0,0,0,0,0,0,0,0,0,0,152,86,178,49,31,32,26,19,25,13,611,249,88,65,24,14,9,11,14,3,7,475,83,64,107,13,19,15,14,10,5,11,338,4,3,5,3,4,5,4,3,0,0,28,0,0,3,0,0,0,0,0,0,0,4,90,67,118,18,18,23,22,11,5,13,377,0,0,0,0,0,0,0,0,0,0,0,337,151,181,41,34,28,31,20,10,21,849,607,91,49,10,9,3,6,7,4,15,798,202,40,45,13,3,11,3,4,0,3,329,11,7,5,0,0,4,0,6,0,0,34,3,0,0,0,0,0,0,0,0,0,3,214,46,50,13,7,13,3,13,0,6,370,0,0,0,0,0,0,0,0,0,0,0,824,140,98,32,19,17,8,12,4,21,1168,723,36,22,0,0,3,0,0,3,26,823,210,18,4,0
21005,4175,688,681,855,767,665,418,220,11613,0,3,0,0,0,0,0,0,0,100,105,2025,1710,4418,744,737,916,820,695,436,369,12868,648,209,201,28,35,26,10,26,3,55,1239,2715,1874,2417,254,297,275,210,192,100,149,8492,365,343,451,104,90,182,119,107,95,54,1918,26,18,24,0,4,0,6,0,0,0,74,3107,2233,2893,363,391,459,332,296,198,201,10482,7,0,0,0,0,0,0,0,0,39,52,3764,2452,3096,388,427,490,339,325,204,295,11775,1366,161,104,16,11,8,6,5,4,60,1741,4763,816,753,101,90,91,74,56,24,159,6918,994,312,349,92,70,152,78,82,84,81,2298,44,10,6,0,0,0,3,0,0,9,77,5802,1141,1105,195,162,244,155,141,107,247,9300,5,3,3,0,0,0,0,0,0,35,42,7176,1298,1208,215,175,252,161,141,110,339,11079,1444,63,36,3,3,8,0,0,0,53,1613,3818,247,164,30
21101,1953,244,302,252,262,231,92,96,5185,3,0,0,0,0,0,0,0,0,3,4,1437,1219,2157,297,346,292,302,261,109,126,6554,1217,286,279,44,48,35,39,16,6,46,2022,1475,1251,1425,214,198,148,112,94,43,56,5014,60,98,191,36,39,51,44,40,13,14,574,3,9,11,0,0,0,0,0,0,0,16,1533,1356,1627,253,233,197,150,131,57,70,5607,3,3,0,0,0,0,0,0,0,3,12,2756,1641,1906,293,283,230,185,142,65,123,7636,2403,268,178,26,30,16,17,3,3,58,2998,2385,772,688,98,53,40,38,24,6,59,4161,310,109,171,43,43,37,36,19,10,42,819,16,4,3,0,0,0,0,0,0,0,26,2713,885,856,145,97,77,71,48,18,94,5002,0,0,0,0,0,0,0,0,0,5,6,5116,1148,1037,170,120,92,92,48,22,159,8003,3177,124,62,10,14,3,3,11,3,66,3468,2922,289,152,20
21102,116,13,11,33,18,13,3,9,391,0,0,0,0,0,0,0,0,0,0,0,173,116,137,13,13,33,18,17,7,14,541,181,48,34,10,4,5,4,6,0,10,307,192,106,98,14,20,20,10,7,3,3,471,7,6,10,3,11,6,6,8,3,5,64,0,0,3,0,0,0,0,0,0,0,3,201,108,109,18,29,20,20,16,4,7,541,0,0,0,0,0,0,0,0,0,0,0,385,160,148,26,34,26,21,23,6,15,848,410,63,52,3,4,3,3,9,0,4,551,305,47,58,10,9,9,5,7,3,9,462,32,11,15,8,8,9,11,5,0,3,103,0,0,0,0,0,0,0,0,0,0,0,343,64,73,22,12,17,18,16,4,11,564,0,0,0,0,0,0,0,0,0,0,0,750,127,120,22,14,16,18,19,4,12,1114,542,23,5,0,0,0,0,0,0,6,587,410,13,12,0
