SED_CODE_2016,Canada_Before_1946,Canada_1946_1955,Canada_1956_1965,Canada_1966_1975,Canada_1976_1985,Canada_1986_1995,Canada_1996_2005,Canada_2006_2010,Canada_2011,Canada_2012,Canada_2013,Canada_2014,Canada_2015,Canada_2016,Canada_Yr_arrival_NS,Canada_Tot,China_exc_SARs_Taiw_Bef_1946,China_exc_SARs_Taiwan_46_55,China_exc_SARs_Taiwan_56_65,China_exc_SARs_Taiwan_66_75,China_exc_SARs_Taiwan_76_85,China_exc_SARs_Taiwan_86_95,China_exc_SARs_Taiwan_96_05,China_exc_SARs_Taiwan_06_10,China_exc_SARs_Taiwan_2011,China_exc_SARs_Taiwan_2012,China_exc_SARs_Taiwan_2013,China_exc_SARs_Taiwan_2014,China_exc_SARs_Taiwan_2015,China_exc_SARs_Taiwan_2016,China_exc_SARs_Tawan_arr_ns,China_exc_SARs_Taiwan_Tot,Croatia_Before_1946,Croatia_1946_1955,Croatia_1956_1965,Croatia_1966_1975,Croatia_1976_1985,Croatia_1986_1995,Croatia_1996_2005,Croatia_2006_2010,Croatia_2011,Croatia_2012,Croatia_2013,Croatia_2014,Croatia_2015,Croatia_2016,Croatia_Yr_arrival_NS,Croatia_Tot,Egypt_Before_1946,Egypt_1946_1955,Egypt_1956_1965,Egypt_1966_1975,Egypt_1976_1985,Egypt_1986_1995,Egypt_1996_2005,Egypt_2006_2010,Egypt_2011,Egypt_2012,Egypt_2013,Egypt_2014,Egypt_2015,Egypt_2016,Egypt_Yr_arrival_NS,Egypt_Tot,Fiji_Before_1946,Fiji_1946_1955,Fiji_1956_1965,Fiji_1966_1975,Fiji_1976_1985,Fiji_1986_1995,Fiji_1996_2005,Fiji_2006_2010,Fiji_2011,Fiji_2012,Fiji_2013,Fiji_2014,Fiji_2015,Fiji_2016,Fiji_Yr_arrival_NS,Fiji_Tot,Germany_Before_1946,Germany_1946_1955,Germany_1956_1965,Germany_1966_1975,Germany_1976_1985,Germany_1986_1995,Germany_1996_2005,Germany_2006_2010,Germany_2011,Germany_2012,Germany_2013,Germany_2014,Germany_2015,Germany_2016,Germany_Yr_arrival_NS,Germany_Tot,Greece_Before_1946,Greece_1946_1955,Greece_1956_1965,Greece_1966_1975,Greece_1976_1985,Greece_1986_1995,Greece_1996_2005,Greece_2006_2010,Greece_2011,Greece_2012,Greece_2013,Greece_2014,Greece_2015,Greece_2016,Greece_Yr_arrival_NS,Greece_Tot,Hng_Kng_SAR_China_Bfre_1946,Hng_Kng_SAR_China_1946_1955,Hng_Kng_SAR_China_1956_1965,Hng_Kng_SAR_China_1966_1975,Hng_Kng_SAR_China_1976_1985,Hng_Kng_SAR_China_1986_1995,Hng_Kng_SAR_China_1996_2005,Hng_Kng_SAR_China_2006_2010,Hong_Kong_SAR_China_2011,Hong_Kong_SAR_China_2012,Hong_Kong_SAR_China_2013,Hong_Kong_SAR_China_2014,Hong_Kong_SAR_China_2015,Hong_Kong_SAR_China_2016,Hng_Kng_SAR_Chna_arrival_ns,Hong_Kong_SAR_China_Tot,India_Before_1946,India_1946_1955,India_1956_1965,India_1966_1975,India_1976_1985,India_1986_1995,India_1996_2005,India_2006_2010,India_2011,India_2012,India_2013,India_2014,India_2015,India_2016,India_Yr_arrival_NS,India_Tot,Indonesia_Before_1946,Indonesia_1946_1955,Indonesia_1956_1965,Indonesia_1966_1975,Indonesia_1976_1985,Indonesia_1986_1995,Indonesia_1996_2005,Indonesia_2006_2010,Indonesia_2011,Indonesia_2012,Indonesia_2013,Indonesia_2014,Indonesia_2015,Indonesia_2016,Indonesia_Yr_arrival_ns,Indonesia_Tot,Iran_Before_1946,Iran_1946_1955,Iran_1956_1965,Iran_1966_1975,Iran_1976_1985,Iran_1986_1995,Iran_1996_2005,Iran_2006_2010,Iran_2011,Iran_2012,Iran_2013,Iran_2014,Iran_2015,Iran_2016,Iran_Yr_arrival_NS,Iran_Tot,Iraq_Before_1946,Iraq_1946_1955,Iraq_1956_1965,Iraq_1966_1975,Iraq_1976_1985,Iraq_1986_1995,Iraq_1996_2005,Iraq_2006_2010,Iraq_2011,Iraq_2012,Iraq_2013,Iraq_2014,Iraq_2015,Iraq_2016,Iraq_Yr_arrival_NS,Iraq_Tot,Ireland_Before_1946,Ireland_1946_1955,Ireland_1956_1965,Ireland_1966_1975,Ireland_1976_1985,Ireland_1986_1995,Ireland_1996_2005,Ireland_2006_2010
SED23901,0,3,3,12,14,10,33,27,3,3,9,0,7,3,4,139,0,7,25,12,24,379,483,425,92,96,96,105,121,78,64,1992,0,5,46,117,3,28,10,0,0,0,0,0,4,0,3,218,0,11,30,29,7,13,12,8,4,0,3,0,3,0,4,125,0,0,4,3,10,16,0,0,6,0,4,0,0,3,0,46,4,81,49,24,21,11,28,27,0,6,0,3,8,4,10,280,4,73,289,171,26,15,3,8,0,8,6,9,0,0,26,628,0,0,8,19,46,82,42,31,3,10,3,10,6,4,3,263,0,9,0,56,28,87,213,330,64,77,91,112,142,96,34,1354,0,3,0,5,4,37,40,22,4,5,7,4,4,6,3,144,0,4,0,3,11,43,36,49,42,39,46,22,18,13,3,325,0,0,0,0,3,14,21,7,0,0,0,4,4,0,0,62,0,4,11,34,21,48,35,25
SED24006,0,0,4,17,13,20,15,12,3,3,3,7,9,8,3,132,6,20,47,56,100,947,982,1094,222,279,324,497,472,235,240,5519,0,10,29,45,3,7,0,0,0,0,0,0,0,0,3,99,0,5,25,36,9,20,9,15,0,0,0,0,3,0,0,127,0,4,3,9,16,17,11,9,0,0,0,0,0,0,0,77,12,76,33,25,19,13,15,16,3,3,9,8,7,5,9,239,3,122,461,163,11,10,10,0,3,7,10,6,5,0,26,837,0,3,22,63,190,306,185,59,16,23,25,15,19,6,24,957,0,9,13,99,61,115,274,272,38,57,59,72,65,49,19,1202,0,3,3,17,30,42,95,31,8,9,12,4,10,0,7,278,0,0,0,6,37,56,32,61,16,24,26,15,17,7,8,304,0,0,0,0,3,5,10,0,0,7,3,5,0,0,0,31,0,3,16,27,22,27,22,29
SED24105,0,0,3,7,6,6,21,3,0,3,3,0,0,0,5,46,0,0,10,10,91,300,519,555,123,95,106,102,117,88,99,2218,0,0,35,106,16,32,52,0,0,0,0,0,0,0,9,252,0,9,32,37,9,11,22,8,0,3,7,3,3,0,3,145,0,0,0,5,14,85,53,26,3,8,16,3,0,0,7,214,3,67,59,36,19,11,24,7,3,0,3,3,3,3,11,253,0,25,185,302,32,18,3,5,10,18,13,3,0,3,23,629,0,0,0,4,34,96,58,10,4,5,5,5,0,0,10,235,0,0,7,269,161,438,744,1482,97,158,187,309,250,205,131,4427,0,3,0,6,25,37,77,49,13,17,20,9,11,11,13,283,0,0,0,0,8,3,7,10,8,13,15,6,7,0,9,81,0,0,0,0,6,7,21,17,11,5,9,3,4,3,0,92,0,4,15,39,21,12,9,9
SED24207,0,0,0,4,0,8,18,10,0,0,0,0,0,0,0,38,0,3,0,3,20,133,325,351,49,47,29,35,34,18,59,1104,0,6,42,291,31,74,83,7,0,4,3,3,4,0,16,552,0,13,23,65,12,75,96,80,19,18,35,17,12,6,18,484,0,0,0,0,17,136,91,107,8,4,11,5,3,7,13,391,0,113,45,28,14,10,43,3,0,0,0,0,0,0,17,276,0,24,115,151,29,12,5,3,4,9,4,3,0,0,14,366,0,0,0,7,27,99,57,24,3,0,0,4,0,3,18,239,0,4,0,102,66,164,798,1408,104,136,184,203,165,131,130,3590,0,0,0,0,9,56,113,47,0,0,3,8,8,7,5,268,0,0,0,0,4,12,13,14,38,21,24,5,7,6,7,157,0,0,0,0,7,22,45,44,10,13,60,31,47,65,33,371,0,3,15,10,10,10,8,9
SED24308,0,0,7,9,7,3,11,3,0,0,0,0,0,0,3,47,0,0,70,0,3,14,31,64,10,10,12,24,19,54,15,323,0,25,220,483,41,99,104,10,3,0,3,0,0,0,40,1034,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,17,0,0,0,0,3,5,0,8,0,3,3,0,0,0,0,23,0,256,95,29,16,11,9,13,0,0,0,3,0,0,33,478,4,12,47,48,0,7,0,0,0,0,0,0,0,0,19,137,0,0,0,0,3,0,3,9,0,3,0,3,0,0,3,37,0,0,3,16,3,5,31,246,21,23,33,43,57,22,16,517,0,0,6,3,0,11,12,7,0,3,3,9,3,3,0,59,0,0,0,0,7,10,16,14,5,42,43,13,28,3,5,174,0,0,0,0,0,4,7,0,0,15,5,0,38,49,22,143,0,11,19,31,11,17,10,6
SED24408,0,0,0,0,3,3,11,12,3,0,0,0,3,0,0,43,0,3,3,3,0,6,22,17,0,0,3,5,9,7,3,91,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,9,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,11,0,47,40,19,11,6,6,3,0,0,0,0,0,0,4,133,0,3,16,10,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,12,0,4,5,3,0,4,18,100,17,29,35,19,12,3,17,262,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,5,3,0,0,4
SED24504,3,0,0,18,19,10,29,14,0,0,0,3,0,0,0,94,0,3,4,3,0,12,25,18,4,7,11,8,5,5,5,115,0,3,28,64,4,5,3,0,0,0,0,0,0,0,0,116,0,9,12,3,4,3,0,0,0,0,0,0,0,0,3,37,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,17,0,127,88,36,32,24,19,16,3,0,3,0,3,3,16,366,0,8,28,18,3,0,3,0,0,0,0,0,0,0,4,62,0,0,3,0,4,0,5,0,0,0,0,3,0,0,3,24,3,7,3,27,6,12,6,52,0,5,3,4,4,5,6,150,0,0,5,6,4,0,3,4,0,0,0,0,0,0,0,22,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,12,12,27,18,27,30,6
SED24606,0,0,4,17,19,23,21,20,7,0,3,10,8,7,12,157,3,19,22,14,31,304,324,408,94,159,161,433,418,215,120,2724,0,9,11,25,0,17,7,0,0,0,0,0,0,0,0,69,0,20,30,29,4,4,5,0,0,0,0,0,4,0,4,98,0,0,3,0,8,12,3,6,0,0,3,0,0,0,0,40,12,80,42,31,20,15,15,16,3,5,8,4,4,0,8,262,0,54,482,197,21,13,0,4,0,4,3,0,3,0,25,816,3,6,16,29,45,85,54,38,7,23,15,28,21,5,11,388,3,6,8,100,20,65,169,471,67,98,110,180,221,184,35,1733,0,3,3,12,12,27,71,35,17,13,5,16,25,28,5,267,0,0,0,3,6,16,15,29,8,21,11,5,10,5,3,153,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,12,0,8,15,31,20,33,11,31
SED24703,0,0,3,10,20,32,54,44,16,11,31,40,70,62,23,414,0,5,16,20,83,459,1148,2434,890,1280,1778,2733,3981,2434,1152,18411,0,3,24,39,0,13,23,5,3,0,0,0,3,0,0,116,0,3,13,39,14,32,22,11,6,0,9,10,11,11,0,189,0,3,0,3,9,31,9,10,3,9,5,3,5,7,3,89,5,62,27,20,25,19,47,42,17,19,21,25,37,39,25,429,0,26,96,53,10,8,7,4,5,8,7,6,9,5,3,237,0,3,7,30,78,213,226,202,69,105,142,156,164,125,97,1608,0,6,0,46,34,88,225,616,248,324,419,745,1158,951,179,5041,0,3,3,6,16,49,303,330,139,233,269,379,479,411,43,2663,0,0,0,3,10,17,23,79,21,55,45,38,47,35,11,385,0,0,0,0,6,8,20,8,4,0,0,3,10,5,3,63,0,7,11,16,11,39,43,62
SED24808,0,0,4,3,5,10,25,8,4,0,7,0,3,0,0,70,0,0,0,3,4,24,39,64,7,8,7,7,13,10,16,204,0,0,24,116,6,21,27,3,0,0,0,0,3,0,6,213,0,10,29,20,15,19,37,12,0,0,10,4,0,0,10,161,0,0,3,0,3,36,39,52,10,13,6,4,0,4,5,171,0,159,69,45,23,15,23,10,3,0,0,0,0,0,13,363,0,10,47,64,5,3,4,0,3,0,0,0,0,0,10,143,0,0,0,5,3,0,4,3,0,0,0,0,0,7,0,32,0,3,7,43,23,36,257,724,46,46,74,121,77,55,42,1549,0,0,3,0,0,8,30,19,7,5,3,3,0,0,0,87,0,0,0,0,0,4,3,3,7,11,4,0,0,0,0,41,0,0,0,0,0,4,17,12,3,0,6,0,0,4,3,45,0,17,16,49,11,37,10,12
SED24904,0,3,0,9,3,0,6,11,0,0,0,0,4,0,0,27,0,0,3,0,3,6,16,45,9,9,18,10,8,9,11,152,6,9,28,22,0,3,0,0,0,0,0,0,0,0,0,75,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,5,12,19,13,0,0,0,3,0,0,9,66,0,66,30,11,17,3,3,5,0,0,4,0,4,0,10,149,0,25,79,42,3,4,0,0,0,0,0,0,0,0,9,174,0,0,0,0,3,9,3,5,0,3,3,13,6,6,12,69,0,4,0,4,0,7,46,194,18,33,27,25,40,31,22,452,0,3,3,0,0,0,9,0,0,0,0,0,4,3,0,25,0,0,0,0,3,0,3,4,3,5,11,0,0,3,3,31,0,0,0,0,0,0,21,9,3,7,4,0,3,0,0,47,0,6,3,7,5,4,6,7
SED25003,0,0,0,3,10,6,10,5,3,4,0,0,3,0,0,48,0,0,7,3,18,72,238,364,40,49,45,43,52,25,45,1002,0,0,23,106,15,29,13,4,0,0,0,0,3,0,4,207,0,15,33,63,25,100,80,56,22,6,20,5,12,3,4,441,0,0,0,3,27,105,72,34,4,6,8,8,6,0,6,278,4,36,16,15,6,3,28,11,3,8,0,0,3,0,4,138,0,67,299,340,64,37,27,11,17,19,18,9,8,0,65,983,0,0,8,3,5,48,19,13,0,0,3,0,6,0,0,102,0,0,3,35,57,186,692,1517,154,181,196,226,184,134,101,3674,0,0,3,0,9,18,51,38,8,11,6,4,0,0,0,145,0,0,0,0,7,39,62,124,87,77,179,7,16,8,8,622,0,0,0,0,9,105,282,155,34,18,47,18,31,20,17,736,0,3,8,27,21,22,4,12
SED25102,0,0,7,24,17,14,21,18,7,0,3,3,4,0,3,122,0,0,0,3,3,21,36,56,5,19,5,25,11,14,6,212,0,0,6,17,3,4,0,0,0,0,0,0,0,0,0,33,0,3,7,10,0,3,0,0,0,0,0,0,0,0,0,27,0,0,3,0,3,13,3,3,0,0,0,0,0,0,0,26,3,129,124,63,42,36,32,29,3,3,3,3,0,0,17,487,0,5,21,23,3,0,5,0,0,0,0,0,0,0,0,57,0,0,0,3,15,8,3,8,0,3,0,3,0,0,4,48,0,5,5,43,13,10,36,70,0,10,3,5,0,0,10,214,0,3,4,6,0,0,14,8,3,0,4,0,0,0,0,47,0,0,0,0,4,12,3,3,4,7,0,0,0,0,0,35,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,5,12,29,14,23,12,19
SED25205,0,0,3,8,11,17,31,26,3,11,3,3,6,0,4,130,0,3,8,11,14,149,171,229,44,40,50,70,118,52,50,1009,0,0,16,41,8,11,16,0,5,0,0,3,0,0,8,106,0,21,37,27,16,13,4,3,0,0,0,0,0,5,3,131,0,0,0,3,14,54,19,8,0,3,0,0,0,0,4,112,0,70,60,49,24,31,59,41,6,8,0,0,10,0,11,356,0,31,253,211,36,27,7,0,4,16,4,4,0,3,16,618,0,0,4,12,18,27,22,8,0,3,0,7,4,0,0,97,0,11,3,108,58,209,188,205,20,35,42,37,28,19,29,994,0,0,3,3,8,9,23,3,3,0,3,0,0,0,0,64,0,0,0,0,8,8,0,18,7,6,12,3,9,0,0,68,0,0,0,3,0,0,7,3,0,0,0,0,0,0,0,9,0,9,19,49,21,42,50,51
SED25302,0,0,9,27,14,21,39,21,6,3,4,4,3,0,0,158,0,0,7,3,3,20,29,30,10,5,18,47,51,16,29,282,0,0,22,38,5,10,4,0,0,0,0,0,0,0,3,89,0,15,17,10,0,7,0,6,0,0,6,0,0,0,0,62,0,3,0,3,3,5,11,0,0,0,0,0,0,0,3,40,3,95,76,46,43,13,51,11,4,11,3,10,0,0,14,389,0,18,52,38,3,4,0,0,0,0,0,0,0,0,3,124,0,0,5,5,14,5,6,8,0,0,3,5,3,0,4,59,3,7,6,31,10,13,22,23,3,3,19,10,3,8,3,160,3,5,7,4,11,0,9,8,0,3,0,0,0,0,3,43,0,0,0,4,6,3,4,4,0,0,0,0,0,0,0,22,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,10,0,4,23,63,36,43,63,58
SED25402,0,0,4,14,4,3,17,11,0,0,0,0,3,8,0,70,0,0,4,0,0,17,49,42,6,14,8,26,41,5,9,229,0,3,12,35,3,0,0,0,0,0,0,0,0,0,0,53,0,0,6,3,3,0,3,8,4,0,0,0,0,4,0,29,0,0,0,0,7,10,6,6,0,0,0,0,0,0,0,37,5,215,81,30,17,4,12,4,0,0,0,0,3,0,8,383,3,10,38,25,4,0,0,0,0,0,0,0,0,0,4,83,0,0,3,0,5,4,6,5,0,0,0,3,0,3,0,23,0,3,3,12,3,0,38,141,9,15,18,14,25,3,7,286,0,4,0,4,3,9,3,3,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,8,0,3,3,4,3,3,3,20,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,9,0,14,24,16,15,16,3,5
SED25501,0,3,0,11,10,15,19,11,3,3,3,0,4,3,0,90,0,5,22,32,125,1263,1856,1847,422,495,635,674,653,300,374,8713,0,0,27,32,3,12,4,3,3,0,0,0,0,0,0,87,0,25,43,47,7,11,3,10,0,7,0,0,0,7,5,156,0,3,3,3,10,45,33,4,3,4,7,3,0,0,3,124,3,83,85,20,9,17,24,21,0,0,0,0,4,0,3,266,0,67,356,242,30,17,10,0,0,4,11,7,0,3,16,777,5,3,14,37,157,435,225,88,22,22,35,37,50,14,35,1171,0,17,9,85,73,403,773,801,158,140,156,195,208,172,62,3250,0,3,8,9,34,56,211,72,6,13,11,10,21,7,4,468,0,0,0,0,10,44,22,41,31,20,11,24,25,0,8,239,0,0,0,0,0,6,8,15,0,3,4,14,3,0,0,66,0,0,23,24,18,15,13,10
SED25605,0,0,4,6,5,8,7,11,3,0,0,0,0,0,3,63,0,7,27,16,81,541,944,899,192,197,199,243,238,120,128,3828,0,3,67,172,14,35,30,0,0,0,0,3,0,0,7,343,0,18,64,119,26,50,22,10,8,0,6,5,3,0,15,339,0,0,0,7,17,59,36,14,7,10,6,4,0,0,0,155,0,87,102,43,25,16,21,10,0,4,3,0,4,0,6,320,0,56,483,583,60,38,30,13,13,33,22,18,11,3,39,1394,0,0,3,17,70,156,101,43,10,14,8,16,13,6,8,477,0,16,13,196,105,322,638,1273,97,134,224,333,258,183,130,3920,0,0,8,11,18,53,136,86,12,6,17,8,11,8,11,392,0,0,0,3,20,25,47,36,11,18,28,6,7,3,0,210,0,0,4,3,3,12,10,7,0,0,4,3,0,0,0,53,0,4,11,16,16,10,5,7
SED25704,0,0,4,0,0,5,3,0,3,0,0,0,0,3,3,29,0,0,0,0,0,7,5,23,0,4,8,3,3,0,4,72,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,17,0,0,0,0,3,0,3,11,0,0,3,0,3,0,0,25,0,52,25,15,3,3,3,8,0,0,0,0,0,0,5,122,0,0,14,14,0,0,0,0,0,3,0,0,0,0,3,38,0,0,0,0,3,4,3,3,0,0,0,3,0,0,3,19,3,4,0,6,0,9,19,155,7,16,18,26,24,14,12,321,0,0,0,0,0,0,9,21,3,3,6,8,4,0,0,54,0,0,0,0,0,0,3,3,3,3,0,0,0,0,0,15,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,13,0,3,10,4,3,3,10,5
SED25802,0,0,3,9,15,3,14,4,0,3,0,0,3,0,4,63,0,3,3,0,4,13,19,39,0,4,3,7,7,3,15,119,0,8,11,48,10,5,0,0,0,0,0,0,0,0,4,84,0,0,3,7,0,3,0,3,0,0,0,0,0,0,0,22,0,0,3,3,0,9,5,6,0,3,0,0,0,0,0,32,0,126,101,28,32,7,16,5,0,0,0,0,0,3,17,341,0,7,13,18,7,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,3,7,5,3,0,0,0,3,0,0,7,31,0,4,6,19,9,13,22,83,4,4,8,13,8,4,4,192,0,3,3,3,0,3,10,4,0,0,0,0,0,0,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,18,31,12,8,9,10
SED25905,0,0,0,6,3,6,14,12,0,0,0,0,0,0,3,53,0,0,45,11,122,218,284,267,43,44,44,59,40,23,42,1246,0,0,40,244,17,46,105,4,0,0,0,0,0,0,13,482,0,7,18,51,21,98,57,69,3,20,36,13,8,3,23,420,0,0,0,0,58,196,149,47,9,8,6,7,5,0,6,496,0,56,80,36,40,20,18,9,0,0,0,0,0,0,10,277,0,16,76,123,9,15,9,3,0,5,9,4,0,0,11,273,0,0,0,4,31,49,30,29,3,3,0,4,5,9,0,173,0,11,3,158,98,415,713,794,60,63,110,141,76,75,68,2782,0,0,0,10,37,36,71,44,9,3,4,4,8,5,7,230,0,0,3,0,3,14,71,41,16,31,97,10,3,10,14,314,0,0,0,3,9,41,56,48,9,0,4,5,3,0,0,170,0,4,13,27,18,13,4,9
SED26005,0,0,0,8,12,6,17,19,3,3,0,0,0,0,0,64,0,0,20,7,52,100,312,496,39,61,61,44,61,39,40,1338,0,0,18,111,17,39,87,4,0,0,0,0,0,0,3,289,0,4,17,31,13,58,110,62,9,7,17,3,3,0,5,348,0,0,4,8,34,183,212,140,7,12,12,5,7,4,9,639,3,39,52,27,33,25,25,5,0,4,0,3,0,0,7,219,0,5,43,59,13,14,3,3,0,3,3,0,0,0,3,147,0,0,0,8,5,27,26,12,0,0,0,0,3,0,0,97,0,3,3,132,122,480,1406,1770,204,183,162,158,127,94,124,4951,0,0,0,5,8,37,103,67,3,18,5,4,11,3,9,286,0,0,0,0,8,31,27,50,35,19,53,16,12,4,4,253,0,0,0,3,3,31,51,125,20,0,26,19,22,10,3,307,0,0,14,24,20,16,7,12
SED26102,0,3,4,18,7,9,25,12,3,3,0,3,3,3,0,95,0,3,3,3,3,14,19,15,0,3,4,0,4,0,4,87,0,12,37,78,3,0,0,0,0,0,3,0,0,0,9,140,0,25,49,17,0,8,0,0,0,0,0,0,0,0,0,95,0,0,6,3,4,0,3,0,0,0,0,0,0,0,0,13,0,102,91,46,22,10,21,12,0,7,0,5,0,0,10,328,0,48,208,109,11,6,5,4,0,0,7,0,0,0,22,420,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,18,0,8,11,24,10,13,5,49,4,8,3,7,0,6,5,148,0,7,3,3,0,4,6,6,0,0,3,0,0,0,0,35,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,9,17,37,15,27,22,8
SED26207,0,3,3,9,7,5,24,9,3,0,3,0,5,0,7,78,0,4,11,6,33,187,177,115,14,20,33,18,28,22,15,673,3,15,138,284,25,25,5,0,0,3,0,0,3,0,23,523,0,37,68,70,17,57,19,22,11,7,11,0,0,12,4,329,0,0,3,5,6,24,15,8,3,3,0,0,0,0,3,69,0,177,65,18,15,7,15,12,4,0,0,3,0,0,9,323,3,88,377,294,30,22,10,4,9,10,10,6,3,4,35,901,0,0,4,12,40,58,24,9,3,0,0,0,0,4,0,153,0,0,4,126,66,99,157,274,29,30,59,55,72,40,36,1053,0,3,0,3,6,10,22,12,0,3,0,0,3,0,0,63,0,0,0,28,17,20,20,21,10,45,105,20,10,0,11,298,0,0,0,8,4,6,17,7,4,0,7,0,0,0,0,55,0,11,14,31,14,25,15,24
SED26303,0,0,4,18,20,20,33,27,17,8,3,12,14,5,7,190,0,3,0,3,27,173,162,159,24,48,63,67,50,45,35,864,0,7,26,62,5,13,18,3,0,0,0,0,0,0,7,136,0,4,27,32,3,14,3,0,0,0,0,0,0,0,6,97,0,0,0,0,13,15,5,10,5,0,0,0,0,0,0,52,0,43,18,23,35,28,51,33,3,8,8,8,6,4,11,272,8,117,1120,846,79,46,18,8,12,34,11,11,12,4,113,2433,0,0,0,7,18,34,20,10,3,3,4,4,4,3,10,115,0,7,4,48,25,32,110,332,35,38,64,87,85,60,19,944,0,0,0,4,9,12,25,18,3,0,3,3,0,3,5,85,0,0,0,3,8,11,14,45,17,19,27,3,6,9,3,172,0,0,0,0,3,3,8,11,0,3,0,0,0,0,0,36,0,7,0,21,21,46,47,71
SED26406,0,0,0,16,17,12,21,32,3,12,3,5,8,10,3,135,0,4,7,15,35,392,776,1321,323,490,603,1017,1404,825,394,7590,0,4,28,31,3,9,4,0,0,0,3,0,0,0,3,96,0,16,47,41,16,26,19,6,4,3,10,3,10,3,7,200,0,0,3,3,7,23,17,8,0,0,0,0,0,0,3,72,3,47,42,19,17,20,36,32,5,8,3,13,8,3,5,255,3,101,923,828,82,32,20,25,30,66,48,39,35,9,94,2318,0,0,4,5,40,92,97,81,19,32,43,72,76,42,21,643,0,12,4,96,68,197,466,1320,196,278,321,530,485,343,113,4438,0,3,0,10,19,43,182,89,15,25,33,52,109,80,6,666,0,0,0,0,3,18,16,41,19,26,46,32,36,11,7,252,0,0,0,0,4,0,9,16,3,0,18,3,4,7,0,62,0,9,18,33,13,35,27,47
SED26504,0,3,0,9,15,12,6,7,3,5,3,0,0,0,3,64,0,0,0,0,0,5,8,20,0,0,3,0,6,0,12,55,0,8,20,21,0,0,3,0,0,0,0,0,0,0,0,51,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,3,0,3,4,8,0,0,0,7,0,0,0,4,25,0,104,63,24,3,9,16,3,0,0,0,0,0,3,9,250,0,9,19,17,4,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,3,6,0,0,0,3,0,0,3,0,20,0,4,5,4,3,0,25,110,12,5,14,18,16,14,9,246,0,0,3,0,0,3,4,7,0,3,0,0,0,0,0,23,0,0,0,0,0,0,4,3,0,0,3,3,0,0,0,14,0,0,0,0,0,0,24,18,3,5,0,0,0,0,0,52,0,8,10,9,4,4,8,5
SED26603,0,0,3,13,11,15,13,20,3,8,3,5,6,0,3,99,0,0,6,4,14,198,313,310,56,59,70,91,63,67,48,1287,0,3,50,83,7,14,17,0,0,0,0,0,0,0,3,178,0,50,93,51,18,28,23,18,3,8,10,3,9,3,6,331,0,0,0,7,29,45,34,21,0,3,4,3,10,0,3,151,0,97,34,16,8,9,28,24,12,3,3,9,7,6,11,271,0,79,558,482,72,41,16,8,0,30,19,14,16,3,44,1383,0,0,0,3,18,23,31,12,0,3,11,9,3,3,7,121,0,3,5,59,28,70,245,880,127,173,218,297,240,162,90,2598,0,0,0,4,11,14,59,53,4,10,7,7,12,7,0,181,0,0,0,3,6,24,34,58,19,63,123,11,22,3,0,365,0,0,0,0,14,57,86,73,19,6,15,5,15,10,9,311,0,10,4,14,14,20,30,47
