SED_CODE_2016,M_Ireland_0_4,M_Ireland_5_14,M_Ireland_15_24,M_Ireland_25_44,M_Ireland_45_54,M_Ireland_55_64,M_Ireland_65_74,M_Ireland_75_84,M_Ireland_85ov,M_Ireland_Tot,M_Italy_0_4,M_Italy_5_14,M_Italy_15_24,M_Italy_25_44,M_Italy_45_54,M_Italy_55_64,M_Italy_65_74,M_Italy_75_84,M_Italy_85ov,M_Italy_Tot,M_Japan_0_4,M_Japan_5_14,M_Japan_15_24,M_Japan_25_44,M_Japan_45_54,M_Japan_55_64,M_Japan_65_74,M_Japan_75_84,M_Japan_85ov,M_Japan_Tot,M_Korea_South_0_4,M_Korea_South_5_14,M_Korea_South_15_24,M_Korea_South_25_44,M_Korea_South_45_54,M_Korea_South_55_64,M_Korea_South_65_74,M_Korea_South_75_84,M_Korea_South_85ov,M_Korea_South_Tot,M_Lebanon_0_4,M_Lebanon_5_14,M_Lebanon_15_24,M_Lebanon_25_44,M_Lebanon_45_54,M_Lebanon_55_64,M_Lebanon_65_74,M_Lebanon_75_84,M_Lebanon_85ov,M_Lebanon_Tot,M_Malaysia_0_4,M_Malaysia_5_14,M_Malaysia_15_24,M_Malaysia_25_44,M_Malaysia_45_54,M_Malaysia_55_64,M_Malaysia_65_74,M_Malaysia_75_84,M_Malaysia_85ov,M_Malaysia_Tot,M_Malta_0_4,M_Malta_5_14,M_Malta_15_24,M_Malta_25_44,M_Malta_45_54,M_Malta_55_64,M_Malta_65_74,M_Malta_75_84,M_Malta_85ov,M_Malta_Tot,M_Mauritius_0_4,M_Mauritius_5_14,M_Mauritius_15_24,M_Mauritius_25_44,M_Mauritius_45_54,M_Mauritius_55_64,M_Mauritius_65_74,M_Mauritius_75_84,M_Mauritius_85ov,M_Mauritius_Tot,M_Myanmar_0_4,M_Myanmar_5_14,M_Myanmar_15_24,M_Myanmar_25_44,M_Myanmar_45_54,M_Myanmar_55_64,M_Myanmar_65_74,M_Myanmar_75_84,M_Myanmar_85ov,M_Myanmar_Tot,M_Nepal_0_4,M_Nepal_5_14,M_Nepal_15_24,M_Nepal_25_44,M_Nepal_45_54,M_Nepal_55_64,M_Nepal_65_74,M_Nepal_75_84,M_Nepal_85ov,M_Nepal_Tot,M_Netherlands_0_4,M_Netherlands_5_14,M_Netherlands_15_24,M_Netherlands_25_44,M_Netherlands_45_54,M_Netherlands_55_64,M_Netherlands_65_74,M_Netherlands_75_84,M_Netherlands_85ov,M_Netherlands_Tot,M_New_Zealand_0_4,M_New_Zealand_5_14,M_New_Zealand_15_24,M_New_Zealand_25_44,M_New_Zealand_45_54,M_New_Zealand_55_64,M_New_Zealand_65_74,M_New_Zealand_75_84,M_New_Zealand_85ov,M_New_Zealand_Tot,M_Nthern_Ireland_0_4,M_Nthern_Ireland_5_14,M_Nthern_Ireland_15_24,M_Nthern_Ireland_25_44,M_Nthern_Ireland_45_54,M_Nthern_Ireland_55_64,M_Nthern_Ireland_65_74,M_Nthern_Ireland_75_84,M_Nthern_Ireland_85ov,M_Nthern_Ireland_Tot,M_Pakistan_0_4,M_Pakistan_5_14,M_Pakistan_15_24,M_Pakistan_25_44,M_Pakistan_45_54,M_Pakistan_55_64,M_Pakistan_65_74,M_Pakistan_75_84,M_Pakistan_85ov,M_Pakistan_Tot,M_PNG_0_4,M_PNG_5_14,M_PNG_15_24,M_PNG_25_44,M_PNG_45_54,M_PNG_55_64,M_PNG_65_74,M_PNG_75_84,M_PNG_85ov,M_PNG_Tot,M_Philippines_0_4,M_Philippines_5_14,M_Philippines_15_24,M_Philippines_25_44,M_Philippines_45_54,M_Philippines_55_64,M_Philippines_65_74,M_Philippines_75_84,M_Philippines_85ov,M_Philippines_Tot,M_Poland_0_4,M_Poland_5_14,M_Poland_15_24,M_Poland_25_44,M_Poland_45_54,M_Poland_55_64,M_Poland_65_74,M_Poland_75_84,M_Poland_85ov,M_Poland_Tot,M_Scotland_0_4,M_Scotland_5_14,M_Scotland_15_24,M_Scotland_25_44,M_Scotland_45_54,M_Scotland_55_64,M_Scotland_65_74,M_Scotland_75_84,M_Scotland_85ov,M_Scotland_Tot,M_Singapore_0_4,M_Singapore_5_14,M_Singapore_15_24,M_Singapore_25_44,M_Singapore_45_54,M_Singapore_55_64,M_Singapore_65_74,M_Singapore_75_84,M_Singapore_85ov,M_Singapore_Tot,M_South_Africa_0_4,M_South_Africa_5_14,M_South_Africa_15_24,M_South_Africa_25_44,M_South_Africa_45_54,M_South_Africa_55_64,M_South_Africa_65_74,M_South_Africa_75_84,M_South_Africa_85ov,M_South_Africa_Tot
SED24308,0,3,0,15,10,16,14,5,3,68,0,0,12,8,27,47,81,61,36,271,0,0,3,0,0,0,0,0,0,8,0,3,3,10,0,3,0,0,0,19,0,0,0,11,10,3,0,4,0,31,0,5,3,20,11,6,0,3,0,49,0,0,0,0,0,17,24,10,0,59,0,0,0,7,0,0,0,0,0,11,3,6,38,65,20,16,11,0,0,160,0,0,0,4,0,0,0,0,0,4,0,0,0,5,3,50,84,40,30,216,3,16,41,130,48,39,26,10,0,308,0,0,0,3,12,10,16,8,3,58,8,29,25,63,5,3,3,0,0,142,0,0,0,3,8,0,0,0,0,6,0,30,62,72,57,19,12,3,0,248,0,0,0,15,14,23,17,14,15,91,0,3,8,21,32,55,52,29,4,202,0,10,8,8,12,5,3,0,0,37,0,0,3,25,3,8,0,0,0,42
SED24408,0,4,0,7,3,3,0,4,3,18,0,4,0,0,3,13,15,7,8,44,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,3,3,0,0,0,0,0,12,0,0,0,0,0,0,4,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,11,40,13,3,3,0,0,62,0,0,0,9,0,0,0,0,0,7,0,3,0,3,6,21,37,17,4,95,3,20,20,60,47,45,27,8,5,233,0,0,0,0,0,4,0,0,0,10,0,0,0,3,0,0,0,0,0,9,0,0,3,3,7,0,0,0,0,9,5,14,12,29,6,3,0,0,0,67,0,0,0,3,0,3,5,0,0,16,0,0,0,8,10,16,17,12,4,63,0,0,0,3,0,0,0,0,0,7,0,5,8,19,10,3,7,0,0,60
SED24504,0,0,0,26,15,8,5,11,4,71,0,0,0,11,13,43,53,22,10,162,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,7,0,0,3,12,11,10,0,0,0,32,0,0,0,4,8,47,57,14,0,130,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,5,0,0,0,16,18,15,46,22,9,132,3,19,9,91,100,78,39,16,0,356,0,0,0,9,3,6,17,8,0,44,0,0,0,3,0,4,0,0,0,3,0,0,0,0,7,0,0,0,0,11,4,11,4,17,3,0,0,0,0,37,0,0,0,9,0,3,6,0,3,25,0,3,3,26,26,31,49,17,8,161,0,3,0,4,7,4,0,0,0,20,0,3,8,27,18,14,12,6,0,80
SED24606,0,4,3,54,14,12,11,3,5,107,0,0,0,28,15,27,52,47,23,193,3,4,10,32,6,6,0,0,0,60,0,5,18,41,7,3,0,0,0,73,0,0,0,3,6,4,4,0,0,18,0,8,41,123,28,41,28,16,4,287,0,0,0,0,0,3,3,3,0,7,0,0,4,16,4,4,6,0,0,36,0,0,3,3,0,0,0,0,0,16,3,0,12,47,0,0,0,0,0,63,0,0,0,7,7,4,16,3,12,55,3,14,47,188,92,73,37,16,12,468,0,0,0,12,5,0,7,0,0,36,0,0,9,28,3,0,0,0,0,42,0,0,0,8,7,0,3,0,0,14,0,4,12,71,7,10,0,3,0,106,0,0,0,11,7,13,23,24,26,106,0,4,0,17,16,20,22,13,9,102,5,12,29,48,15,10,14,4,0,142,0,0,13,90,36,45,40,10,3,232
SED24703,4,3,8,131,18,11,6,4,3,183,0,10,71,298,28,54,67,68,60,647,0,8,104,125,17,6,5,0,0,268,0,7,407,808,31,9,0,0,0,1261,0,0,4,19,11,10,6,5,0,50,3,25,1474,1086,84,55,26,8,4,2761,0,0,0,3,3,12,18,9,4,54,0,0,42,68,3,3,3,0,0,120,0,0,70,21,0,0,0,3,0,93,0,0,17,39,0,0,0,0,0,55,5,0,14,30,7,12,19,6,0,99,5,11,205,631,115,85,41,17,3,1122,3,0,0,21,3,3,0,0,0,35,0,3,52,78,5,0,0,0,0,141,0,0,0,15,5,3,0,0,0,19,3,8,73,244,20,17,6,0,0,366,0,0,3,30,4,3,7,0,0,59,0,0,17,81,26,24,10,5,0,152,8,11,379,321,22,10,11,0,0,767,0,0,41,104,16,14,8,0,0,185
SED24808,0,4,0,16,9,17,33,5,5,91,0,0,4,11,18,64,65,32,4,196,0,0,0,3,0,0,0,0,0,9,0,4,3,9,3,0,0,0,0,20,0,0,7,12,10,4,12,0,0,47,5,10,3,23,10,9,3,3,0,70,3,13,11,34,53,123,135,44,8,418,0,0,0,17,4,5,3,0,0,35,0,13,27,28,10,5,0,0,0,83,0,0,13,9,0,0,0,0,0,22,0,0,0,15,6,27,49,16,6,117,42,137,157,314,121,71,52,7,3,910,0,0,0,4,8,7,15,4,3,48,0,9,4,49,9,10,0,0,0,81,0,0,0,3,3,0,0,0,0,8,4,45,55,155,74,15,12,0,0,362,0,0,0,23,9,20,11,8,0,71,3,3,9,25,34,60,66,23,3,221,3,3,3,12,4,10,7,0,0,42,3,7,18,50,20,12,12,0,0,116
SED24904,0,0,0,8,5,0,6,0,5,25,0,3,4,19,15,59,100,98,50,350,0,0,5,9,0,0,0,0,0,14,0,4,12,16,0,0,0,0,0,38,0,0,0,0,0,3,0,0,0,4,4,3,53,112,17,7,3,0,0,197,0,0,0,0,0,3,8,0,0,5,0,0,0,3,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,15,0,0,0,5,9,17,31,8,0,62,3,20,41,73,50,31,29,10,0,252,0,0,0,3,3,0,4,0,0,16,0,3,3,8,3,0,0,0,0,26,0,0,0,0,3,0,0,0,0,3,0,12,17,36,8,4,0,0,0,79,0,0,0,3,0,3,0,0,0,15,0,0,0,12,11,12,22,10,4,64,0,0,0,0,0,3,0,0,0,3,0,3,14,11,10,4,4,0,0,51
SED25003,0,8,0,22,11,14,7,4,0,67,0,6,19,46,121,264,263,162,72,960,0,4,3,3,3,0,3,0,0,16,0,3,10,20,9,3,0,0,0,45,0,11,6,83,83,49,24,5,0,266,0,9,37,56,21,38,19,5,4,188,0,0,0,6,21,58,64,22,12,179,0,3,6,34,11,25,6,5,0,88,0,0,4,9,0,0,0,0,0,20,0,3,14,55,7,5,0,0,0,85,0,3,0,0,0,11,12,10,0,37,13,63,65,152,50,45,16,0,0,401,0,0,0,0,3,6,7,4,0,20,9,15,13,97,21,8,3,3,0,169,0,0,0,5,0,0,0,0,0,11,0,26,64,135,73,51,23,3,0,378,0,0,0,13,3,15,9,0,3,48,0,5,3,6,11,31,11,16,3,85,7,8,5,24,11,8,0,3,0,58,3,10,10,35,13,7,0,0,0,76
SED25102,0,7,0,18,12,14,11,9,0,73,0,3,0,12,11,22,51,21,17,135,0,3,3,4,3,0,0,0,0,13,0,7,3,5,3,3,0,0,0,23,0,0,0,6,3,0,0,0,0,8,0,8,3,14,7,8,0,0,0,50,0,0,0,0,0,10,8,5,0,25,0,0,0,0,0,7,4,0,0,13,0,4,3,17,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,3,3,22,42,71,119,50,40,345,0,14,24,119,78,69,38,10,0,353,0,3,0,12,6,3,6,3,0,29,0,0,0,5,0,0,0,0,0,6,0,0,0,6,3,0,0,0,0,15,0,8,9,14,0,6,0,0,0,31,0,0,0,12,4,12,4,4,7,46,0,0,5,15,30,29,40,17,6,145,0,4,3,7,5,3,0,0,0,26,0,11,15,52,47,20,21,3,0,165
SED25205,0,20,5,71,22,14,21,7,7,164,0,4,3,25,22,36,63,79,20,258,0,7,3,13,5,3,0,3,0,28,0,3,3,5,3,3,0,0,0,23,0,0,3,3,9,16,7,0,3,38,0,0,0,18,15,20,6,3,0,67,0,0,0,3,0,10,11,9,0,27,0,0,0,26,16,18,13,7,3,81,0,0,0,0,0,3,3,4,0,4,0,0,0,9,0,0,0,0,0,11,3,0,0,17,8,12,24,13,11,85,3,29,43,201,97,67,35,16,3,493,0,0,0,14,10,8,8,13,0,60,0,3,5,10,6,0,4,0,0,32,0,0,0,6,10,3,0,0,0,16,0,12,17,54,28,25,14,0,0,148,0,0,0,34,17,27,18,6,4,105,3,8,11,47,47,46,42,31,10,236,0,4,3,13,4,8,6,3,0,45,0,27,15,92,57,29,21,7,3,253
SED25302,3,26,15,51,36,27,21,11,6,197,0,0,7,19,16,17,54,33,18,167,0,3,4,3,0,0,0,0,0,18,0,0,3,5,0,0,0,0,0,7,0,0,0,3,3,3,0,0,0,14,0,3,3,3,9,14,6,4,0,38,0,0,0,0,0,4,12,3,0,30,0,0,0,3,8,9,3,0,0,18,0,0,0,0,0,0,0,3,0,5,0,0,0,3,0,0,0,0,0,4,0,0,3,13,11,22,64,48,13,172,3,28,45,122,104,79,58,33,9,481,0,0,3,15,18,8,10,6,3,74,0,0,0,0,0,0,0,0,0,9,0,0,0,6,6,3,0,0,0,18,0,3,0,11,0,0,0,0,0,17,0,0,0,9,7,15,8,4,3,44,0,17,13,59,65,54,71,55,15,347,0,3,0,0,8,5,3,0,0,19,0,12,16,57,47,26,23,10,0,195
SED25402,0,3,0,14,4,13,11,9,9,64,0,0,0,0,20,61,85,78,42,293,0,0,0,6,0,0,0,0,0,17,0,3,4,6,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,5,11,6,9,3,0,0,36,0,0,0,3,8,22,69,35,8,148,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,13,0,0,5,11,18,53,110,70,21,284,0,7,20,74,54,62,44,7,3,278,0,0,0,3,3,5,22,9,3,43,0,0,3,15,3,3,0,0,0,25,0,0,0,0,3,0,0,0,0,8,0,9,16,32,11,10,3,0,0,89,0,0,0,4,4,8,10,3,5,38,0,0,3,7,20,55,78,41,12,225,0,0,4,3,0,3,0,0,0,12,0,11,7,20,15,12,4,4,0,70
SED25501,0,3,0,18,7,5,10,14,3,64,0,0,0,12,17,39,70,59,33,221,3,14,13,15,20,3,3,0,0,71,8,59,74,134,85,30,12,3,0,401,0,0,0,0,6,3,5,3,0,22,3,92,216,379,199,207,128,47,15,1281,0,0,0,0,0,4,8,11,3,24,0,0,0,15,10,10,6,3,0,46,0,0,0,6,5,0,3,0,0,15,0,3,4,11,3,3,0,0,0,24,0,7,0,10,12,8,22,15,14,92,3,73,68,88,46,35,31,27,8,381,0,0,0,4,4,0,3,3,0,16,0,17,7,70,15,0,0,0,0,107,0,0,0,3,3,0,0,0,0,3,0,11,19,54,22,13,4,0,0,120,3,3,3,9,12,30,17,12,0,94,0,3,3,4,14,15,22,20,14,97,3,66,81,47,38,45,17,3,3,308,0,15,24,48,32,24,15,8,0,174
SED25605,3,7,0,3,4,3,3,10,0,33,0,0,0,18,37,94,169,181,63,569,0,5,3,10,3,3,5,3,0,37,3,16,18,83,12,10,8,0,0,152,0,0,7,17,16,18,23,10,3,93,5,40,68,247,86,119,96,32,6,696,0,0,0,0,4,9,17,14,0,42,0,0,10,40,30,40,36,35,16,209,0,4,41,119,22,7,5,5,0,201,0,3,0,23,3,3,0,0,0,30,0,0,0,3,3,13,22,23,3,70,3,47,66,115,71,67,30,12,4,411,0,0,0,4,8,3,6,4,3,30,6,17,56,176,23,11,9,3,0,296,0,0,0,5,3,0,0,0,0,12,3,19,44,104,50,34,0,0,0,256,0,0,0,24,19,40,20,18,4,129,0,3,4,15,15,19,38,24,3,122,0,26,28,42,13,10,12,3,0,144,3,16,13,42,26,18,21,10,0,148
SED25704,0,0,0,13,4,4,3,4,4,36,0,0,0,7,6,22,59,57,20,169,0,0,0,3,0,0,0,0,0,5,0,3,5,10,3,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,3,12,28,3,0,0,0,0,48,0,0,0,0,0,8,13,0,0,16,0,0,0,3,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,7,0,0,0,5,0,13,32,17,6,82,0,15,18,69,46,47,33,4,0,232,0,3,0,0,3,0,3,0,0,11,0,0,4,27,3,0,0,0,0,39,0,0,0,0,7,3,3,0,0,8,8,38,17,61,19,3,0,0,0,141,0,0,0,0,0,0,0,0,3,4,0,0,0,3,4,19,14,10,3,53,0,0,0,3,0,0,0,0,0,3,0,7,3,16,3,9,0,0,0,41
SED25802,0,0,0,12,10,11,9,14,3,59,0,0,0,0,12,32,51,47,10,148,0,3,0,0,3,0,0,0,0,13,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,3,3,0,0,18,0,0,3,0,3,10,29,9,0,64,0,0,0,6,4,3,5,0,0,23,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,9,0,0,0,4,15,45,121,72,17,278,3,21,37,93,84,55,48,10,5,349,0,0,0,5,9,5,18,5,3,43,0,0,0,3,0,0,0,0,0,8,0,0,0,3,3,3,0,0,0,16,0,3,12,14,6,4,0,0,0,38,0,0,0,4,0,9,10,4,3,29,0,0,0,13,21,29,62,27,5,157,0,0,4,3,0,3,0,0,0,8,0,11,7,25,17,12,14,0,0,79
SED25905,0,0,0,16,5,9,7,4,0,51,0,0,0,13,31,72,97,76,21,312,0,0,0,3,0,0,0,0,0,10,0,5,3,11,8,3,0,0,0,31,0,3,5,34,38,44,13,4,0,142,0,16,18,40,36,45,21,3,0,187,0,0,0,3,3,12,16,11,0,47,0,4,13,80,61,90,59,26,10,340,0,0,0,3,3,3,0,0,0,9,0,0,0,12,0,0,0,0,0,13,0,0,0,4,11,20,51,31,7,129,13,102,130,221,108,62,25,8,0,660,0,0,0,4,9,6,13,4,0,33,6,46,69,127,55,16,9,0,0,322,0,0,0,3,4,3,0,0,0,8,9,25,34,101,61,49,14,3,0,296,0,0,5,54,39,92,37,16,4,248,0,0,0,25,28,43,40,30,3,162,4,9,9,24,11,22,5,3,0,79,5,9,20,63,44,43,26,3,9,219
SED26005,0,0,0,18,10,8,8,7,0,52,0,0,9,7,26,47,60,29,3,183,0,0,3,0,0,0,0,0,0,4,0,17,15,48,25,3,0,0,0,101,0,0,3,20,28,11,14,3,0,82,4,31,35,69,33,41,14,3,0,228,0,0,0,0,8,16,22,10,0,62,0,19,43,154,116,153,64,18,4,573,0,0,0,14,3,4,0,0,0,28,0,3,5,19,0,3,0,0,0,29,0,0,0,17,5,36,40,26,3,128,22,203,226,357,143,104,31,7,0,1092,0,3,6,6,10,16,5,10,0,50,16,71,74,143,40,12,6,0,0,365,0,0,0,5,5,0,0,0,0,11,7,49,102,217,137,64,21,4,0,600,0,0,4,36,34,21,23,6,3,133,0,9,8,23,46,46,31,17,0,184,5,14,27,22,21,23,5,0,0,120,0,22,54,86,82,47,25,9,3,331
SED26102,0,4,5,11,16,6,13,18,3,72,0,3,3,8,15,61,169,117,47,420,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,4,5,0,0,15,0,0,3,10,4,3,3,0,0,22,0,0,0,0,0,4,18,18,3,51,0,0,0,4,5,8,9,7,0,40,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,14,4,34,58,35,19,158,0,12,11,72,71,87,71,28,5,352,0,0,0,3,4,7,13,9,0,45,0,0,0,0,0,0,0,0,0,3,0,0,0,8,3,3,0,0,0,17,0,3,3,10,0,0,0,0,0,21,0,0,0,7,3,3,10,3,0,20,0,4,3,18,35,40,60,43,15,224,0,4,0,7,0,4,0,0,0,22,0,7,3,19,9,12,19,9,6,83
SED26207,0,3,0,32,11,10,14,13,4,92,3,13,15,53,88,270,566,516,190,1709,0,3,0,7,0,0,0,0,0,10,0,4,6,8,3,4,0,4,0,31,0,0,3,19,30,26,29,8,3,124,0,9,10,44,11,15,9,4,0,104,0,0,0,4,11,41,105,71,18,243,0,0,0,6,3,4,9,0,0,19,0,0,0,0,0,0,0,0,0,3,0,0,5,19,0,0,0,0,0,31,0,0,0,3,0,7,11,11,3,40,3,23,38,98,30,29,16,5,3,243,0,0,0,3,9,5,6,0,0,20,0,5,12,24,3,0,3,0,0,41,0,0,0,0,3,3,0,0,0,8,0,11,19,57,17,19,12,3,3,153,0,0,0,9,13,19,12,15,11,85,0,3,0,22,11,19,17,14,3,86,0,9,5,19,9,3,4,3,0,40,0,0,3,28,13,7,5,0,0,55
SED26303,0,0,4,95,24,19,8,3,5,157,0,3,11,64,46,79,146,254,124,737,0,3,3,20,10,3,0,0,0,39,0,3,8,20,0,0,0,0,0,33,0,0,3,27,26,28,35,30,8,160,0,0,6,77,19,14,6,0,3,136,0,0,0,4,0,14,8,3,3,38,0,0,0,24,0,0,0,3,0,35,0,0,0,0,0,0,0,0,0,4,0,5,28,89,3,0,0,0,0,125,0,0,0,11,7,8,5,0,0,40,3,19,30,385,106,61,24,5,0,648,0,0,0,12,5,7,3,0,0,29,3,0,8,39,3,0,0,0,0,59,0,0,0,11,4,0,0,0,0,12,0,0,10,43,9,4,0,0,0,69,0,0,0,14,0,6,0,0,3,26,0,9,3,58,32,21,18,5,3,142,0,9,3,31,7,3,4,0,0,55,0,3,9,57,12,6,4,0,0,92
SED26406,0,3,0,67,15,6,8,17,6,116,0,6,13,49,35,66,109,154,60,494,9,19,18,39,12,4,0,0,0,103,4,11,58,192,27,15,10,3,0,319,0,0,0,12,5,4,6,3,0,27,3,12,274,264,42,35,23,9,3,665,0,0,0,3,0,10,5,3,0,22,0,0,22,65,22,19,11,10,4,155,0,0,3,9,4,4,0,0,0,22,0,3,31,82,0,0,0,0,0,124,0,0,0,6,3,13,8,7,4,51,11,18,44,193,75,72,28,4,0,449,0,0,0,10,3,5,4,3,0,26,5,3,52,88,3,0,0,0,0,153,3,0,0,10,0,0,0,0,0,16,3,4,24,89,21,12,3,5,0,159,0,3,3,28,10,33,25,13,12,125,0,0,3,25,15,19,15,12,10,108,10,11,156,111,10,13,4,0,0,318,0,3,41,95,39,32,22,9,5,241
SED26504,0,0,0,8,4,3,0,0,3,26,0,0,0,12,19,39,152,136,43,393,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,6,0,0,10,39,8,4,0,0,0,67,0,0,0,0,4,4,7,0,0,18,0,0,0,0,0,0,4,0,0,11,0,0,0,12,0,0,0,0,0,12,0,3,0,26,0,0,0,0,0,28,0,0,0,9,6,17,60,18,7,116,3,20,23,79,53,49,34,14,7,275,0,0,0,3,0,3,4,3,0,19,3,0,0,14,0,0,0,0,0,11,0,0,0,0,4,3,0,0,0,10,3,15,8,33,4,0,0,0,0,66,0,0,0,0,0,4,3,3,3,17,0,0,0,9,4,26,26,24,10,104,0,0,0,4,0,3,0,0,0,8,0,3,3,11,15,10,3,0,0,47
SED26603,0,7,0,51,17,9,7,5,4,93,0,8,7,97,120,227,344,501,236,1546,0,9,12,18,7,0,0,0,0,35,0,7,3,45,0,3,0,0,0,62,3,9,26,203,165,121,87,35,3,653,4,11,25,101,14,24,3,4,0,181,0,0,0,3,10,23,55,68,18,179,0,0,3,36,13,3,4,0,0,56,0,0,3,8,3,3,0,0,0,21,0,10,180,568,14,7,8,0,0,789,0,0,0,12,0,8,9,3,3,43,9,29,41,302,84,27,20,8,4,518,0,0,0,11,3,7,7,0,0,27,26,49,177,577,19,3,0,0,0,853,0,0,0,5,4,0,3,0,0,15,6,27,17,132,28,14,8,3,0,228,0,0,3,22,7,24,12,16,11,87,0,0,6,31,16,11,13,12,9,95,4,5,3,34,9,7,3,3,0,59,0,0,13,33,13,0,4,3,0,66
SED26708,0,7,0,14,11,6,5,7,4,59,0,0,0,3,3,7,29,12,6,69,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,7,7,0,0,0,0,14,0,0,0,0,4,4,10,4,0,26,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,6,0,0,6,10,15,29,60,35,5,154,5,30,45,133,85,59,36,16,0,402,0,0,0,0,4,6,4,4,0,18,0,0,3,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,16,5,36,10,3,0,0,0,72,0,0,0,0,3,4,3,0,0,11,0,0,0,12,15,18,36,12,3,97,0,0,0,4,3,0,0,0,0,6,0,0,0,12,5,4,8,0,0,27
SED26806,0,0,12,291,14,15,13,3,3,348,0,0,28,153,20,25,20,24,7,283,11,4,14,72,21,10,5,0,0,137,0,4,23,79,9,0,0,0,0,114,0,0,0,12,8,3,7,3,0,34,3,11,71,242,39,35,16,9,0,430,0,0,0,9,3,7,6,4,0,28,0,0,7,45,8,9,6,3,3,74,0,0,9,3,3,5,0,0,0,17,0,0,6,43,0,0,0,0,0,56,0,0,10,40,6,10,10,8,0,83,0,19,109,790,147,78,56,17,3,1209,0,0,3,37,3,6,3,0,0,57,0,4,5,42,0,0,3,0,0,58,0,0,6,5,4,0,3,0,0,20,4,3,7,142,19,7,3,3,0,183,0,0,0,44,4,30,27,19,19,145,0,0,7,123,22,19,28,17,3,217,3,11,27,97,11,6,6,5,0,172,4,0,29,177,25,29,23,8,4,298
SED26903,0,4,0,57,17,19,3,3,6,102,0,9,18,103,82,163,346,533,213,1455,0,8,0,14,3,0,0,0,0,28,3,0,4,28,4,0,0,0,0,43,3,4,12,59,82,63,47,29,4,311,0,9,35,117,23,22,14,5,0,230,0,0,0,4,8,20,34,30,15,109,0,4,7,34,6,16,3,5,0,63,0,0,0,9,0,0,0,0,0,8,0,12,68,254,9,4,0,0,0,339,0,0,0,8,4,3,3,9,3,32,3,21,30,242,65,22,15,4,0,402,0,0,0,7,3,0,0,3,0,22,9,19,47,164,5,3,0,0,0,251,0,0,0,8,5,0,0,0,0,20,3,17,18,127,24,21,17,0,0,221,0,0,3,14,3,12,3,0,3,37,0,4,0,20,17,16,12,9,5,80,4,0,3,27,13,0,3,0,0,49,0,0,6,40,3,9,0,0,0,65
SED27003,0,7,0,187,22,9,9,3,3,234,0,4,9,92,18,40,40,40,29,273,0,0,6,34,11,0,3,0,0,61,0,0,8,48,3,3,0,0,0,65,0,0,0,6,4,3,3,0,0,16,5,5,37,165,28,22,18,5,3,282,0,0,0,3,3,5,7,7,0,25,0,0,3,15,0,0,0,0,0,22,0,0,3,0,3,0,0,0,0,12,0,0,14,15,0,0,0,0,0,29,0,0,0,37,9,12,14,0,3,68,3,6,79,768,138,79,36,4,5,1118,0,0,0,30,9,4,4,0,0,43,3,4,10,23,0,0,0,0,0,41,0,0,0,5,10,3,4,0,0,18,0,7,13,78,12,5,3,3,0,119,0,0,0,22,6,12,3,5,0,52,0,4,9,104,24,21,19,11,0,189,3,0,11,72,4,9,0,0,0,98,0,0,14,117,8,11,6,0,0,155
