SA2_MAINCODE_2016,Ireland_2011,Ireland_2012,Ireland_2013,Ireland_2014,Ireland_2015,Ireland_2016,Ireland_Yr_arrival_NS,Ireland_Tot,Italy_Before_1946,Italy_1946_1955,Italy_1956_1965,Italy_1966_1975,Italy_1976_1985,Italy_1986_1995,Italy_1996_2005,Italy_2006_2010,Italy_2011,Italy_2012,Italy_2013,Italy_2014,Italy_2015,Italy_2016,Italy_Yr_arrival_NS,Italy_Tot,Japan_Before_1946,Japan_1946_1955,Japan_1956_1965,Japan_1966_1975,Japan_1976_1985,Japan_1986_1995,Japan_1996_2005,Japan_2006_2010,Japan_2011,Japan_2012,Japan_2013,Japan_2014,Japan_2015,Japan_2016,Japan_Yr_arrival_NS,Japan_Tot,Korea_Rep_Sth_Before_1946,Korea_Rep_Sth_1946_1955,Korea_Rep_Sth_1956_1965,Korea_Rep_Sth_1966_1975,Korea_Rep_Sth_1976_1985,Korea_Rep_Sth_1986_1995,Korea_Rep_Sth_1996_2005,Korea_Rep_Sth_2006_2010,Korea_Republic_South_2011,Korea_Republic_South_2012,Korea_Republic_South_2013,Korea_Republic_South_2014,Korea_Republic_South_2015,Korea_Republic_South_2016,Korea_Repub_Sth_arrival_ns,Korea_Republic_South_Tot,Lebanon_Before_1946,Lebanon_1946_1955,Lebanon_1956_1965,Lebanon_1966_1975,Lebanon_1976_1985,Lebanon_1986_1995,Lebanon_1996_2005,Lebanon_2006_2010,Lebanon_2011,Lebanon_2012,Lebanon_2013,Lebanon_2014,Lebanon_2015,Lebanon_2016,Lebanon_Yr_arrival_NS,Lebanon_Tot,Malaysia_Before_1946,Malaysia_1946_1955,Malaysia_1956_1965,Malaysia_1966_1975,Malaysia_1976_1985,Malaysia_1986_1995,Malaysia_1996_2005,Malaysia_2006_2010,Malaysia_2011,Malaysia_2012,Malaysia_2013,Malaysia_2014,Malaysia_2015,Malaysia_2016,Malaysia_Yr_arrival_ns,Malaysia_Tot,Malta_Before_1946,Malta_1946_1955,Malta_1956_1965,Malta_1966_1975,Malta_1976_1985,Malta_1986_1995,Malta_1996_2005,Malta_2006_2010,Malta_2011,Malta_2012,Malta_2013,Malta_2014,Malta_2015,Malta_2016,Malta_Yr_arrival_NS,Malta_Tot,Netherlands_Before_1946,Netherlands_1946_1955,Netherlands_1956_1965,Netherlands_1966_1975,Netherlands_1976_1985,Netherlands_1986_1995,Netherlands_1996_2005,Netherlands_2006_2010,Netherlands_2011,Netherlands_2012,Netherlands_2013,Netherlands_2014,Netherlands_2015,Netherlands_2016,Netherlands_Yr_arrival_ns,Netherlands_Tot,New_Zealand_Before_1946,New_Zealand_1946_1955,New_Zealand_1956_1965,New_Zealand_1966_1975,New_Zealand_1976_1985,New_Zealand_1986_1995,New_Zealand_1996_2005,New_Zealand_2006_2010,New_Zealand_2011,New_Zealand_2012,New_Zealand_2013,New_Zealand_2014,New_Zealand_2015,New_Zealand_2016,New_Zealand_Yr_arrival_ns,New_Zealand_Tot,Pakistan_Before_1946,Pakistan_1946_1955,Pakistan_1956_1965,Pakistan_1966_1975,Pakistan_1976_1985,Pakistan_1986_1995,Pakistan_1996_2005,Pakistan_2006_2010,Pakistan_2011,Pakistan_2012,Pakistan_2013,Pakistan_2014,Pakistan_2015,Pakistan_2016,Pakistan_Yr_arrival_NS,Pakistan_Tot,Philippines_Before_1946,Philippines_1946_1955,Philippines_1956_1965,Philippines_1966_1975,Philippines_1976_1985,Philippines_1986_1995,Philippines_1996_2005,Philippines_2006_2010,Philippines_2011,Philippines_2012,Philippines_2013,Philippines_2014,Philippines_2015,Philippines_2016,Philippines_Yr_arrival_ns,Philippines_Tot,Poland_Before_1946,Poland_1946_1955,Poland_1956_1965,Poland_1966_1975,Poland_1976_1985,Poland_1986_1995,Poland_1996_2005,Poland_2006_2010,Poland_2011,Poland_2012,Poland_2013,Poland_2014,Poland_2015,Poland_2016,Poland_Yr_arrival_NS,Poland_Tot,Singapore_Before_1946,Singapore_1946_1955,Singapore_1956_1965,Singapore_1966_1975,Singapore_1976_1985,Singapore_1986_1995,Singapore_1996_2005,Singapore_2006_2010,Singapore_2011,Singapore_2012,Singapore_2013,Singapore_2014,Singapore_2015,Singapore_2016,Singapore_Yr_arrival_ns,Singapore_Tot
121021403,0,0,0,0,0,0,3,51,0,7,38,35,0,3,0,0,0,0,0,0,0,0,3,99,0,0,0,0,7,20,24,3,0,0,0,0,0,0,3,71,0,0,0,0,14,41,48,47,10,7,0,3,3,0,3,173,0,0,3,8,4,9,5,0,0,0,0,0,0,0,0,33,0,0,0,11,30,56,15,17,3,0,0,3,0,0,0,133,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,13,0,11,11,3,5,3,18,3,0,0,0,0,0,0,0,47,0,3,17,39,83,59,82,24,6,4,0,9,4,0,0,335,0,0,0,4,3,10,12,0,0,0,0,3,0,0,0,37,0,0,0,12,25,52,46,53,5,0,8,3,4,5,6,224,0,0,0,0,26,12,5,3,0,0,0,0,0,0,0,55,0,0,0,4,9,10,13,3,0,0,0,0,0,0,0,44
121021404,0,0,0,0,0,0,0,49,0,3,5,16,5,0,0,6,0,0,0,0,0,0,0,30,0,0,0,3,3,6,10,0,0,0,0,0,0,0,0,22,0,0,0,0,3,0,22,11,0,0,0,0,0,0,3,39,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,10,19,3,4,0,0,0,0,3,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,10,13,9,7,8,0,0,0,0,0,0,0,0,48,0,0,4,25,50,50,39,15,3,10,0,0,3,0,6,216,0,0,0,0,7,11,7,0,0,0,0,0,0,0,0,23,0,0,0,12,12,30,32,4,8,0,3,3,0,6,3,112,0,0,0,0,9,11,5,3,0,0,0,0,0,0,0,28,0,0,0,0,3,5,4,3,0,0,0,0,0,0,0,19
121021406,0,0,0,0,0,0,0,59,0,6,24,16,3,0,3,0,0,0,0,0,0,0,4,57,0,0,0,3,3,10,21,5,0,0,0,0,0,0,4,41,0,0,0,3,19,61,81,30,0,9,3,3,5,3,5,219,0,33,42,37,21,21,0,5,0,0,0,0,3,0,5,178,0,0,10,9,32,33,40,22,12,4,3,3,0,3,3,174,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,11,10,3,0,6,11,0,0,0,0,0,0,0,3,41,0,3,7,34,60,43,75,30,0,0,3,0,8,4,12,287,0,0,0,0,0,3,4,3,8,0,3,0,0,0,0,28,0,0,0,11,23,44,55,48,3,4,8,3,5,4,4,215,0,0,0,3,22,18,0,0,0,0,0,0,0,0,0,56,0,0,3,3,12,20,20,11,4,0,0,4,0,3,4,83
121021577,0,3,0,0,0,0,0,15,0,8,10,8,0,0,4,0,0,0,0,0,0,0,0,38,0,0,0,3,5,24,49,23,3,9,13,6,6,0,0,137,0,0,0,0,15,79,173,174,24,18,23,13,16,4,16,557,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,3,17,32,26,29,4,3,7,10,3,9,3,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,10,0,0,0,9,20,26,25,27,3,0,4,0,5,0,7,129,0,0,0,0,0,5,11,8,6,14,7,16,15,11,0,91,0,0,0,0,15,60,77,82,22,45,35,27,19,25,10,413,0,0,0,0,3,21,3,0,0,0,0,3,3,0,0,33,0,0,0,3,0,4,20,5,0,0,4,0,3,0,0,46
121021578,0,0,0,0,0,0,0,22,4,13,31,18,3,0,0,0,0,0,0,0,0,0,3,73,0,0,0,0,10,9,19,11,3,0,5,0,0,3,0,67,0,0,0,0,8,42,109,77,7,6,8,5,3,0,3,268,0,0,0,10,3,10,3,3,0,0,0,0,0,0,0,34,0,0,0,8,33,37,16,12,3,5,0,3,3,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,8,4,3,6,4,0,0,0,0,0,0,0,3,33,0,0,6,21,30,34,51,18,3,4,4,0,0,0,6,178,0,0,0,0,0,0,4,0,0,0,0,3,0,3,0,16,0,0,0,6,11,36,15,32,0,19,11,6,19,6,4,154,0,0,3,0,18,26,0,3,0,0,0,0,0,0,3,54,0,0,0,7,3,3,8,15,0,0,0,0,3,0,0,49
121021579,0,0,0,0,0,0,3,25,3,3,11,8,0,0,3,3,0,0,0,0,0,0,4,35,0,0,0,3,3,3,16,8,0,3,0,0,0,7,3,50,0,0,0,3,10,51,93,116,17,12,15,17,14,3,7,359,0,4,3,3,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,5,12,26,26,10,3,3,3,5,3,0,3,108,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,3,0,4,3,4,0,0,0,0,0,0,0,0,21,0,0,3,9,12,20,42,14,4,4,5,0,0,0,4,123,0,0,0,0,0,0,0,0,0,4,0,0,3,4,0,29,0,0,0,3,7,50,40,58,14,4,7,10,18,20,5,236,0,0,0,3,3,10,4,0,0,0,0,0,0,0,0,20,0,0,0,3,0,10,17,7,0,5,3,5,7,0,0,64
121031407,7,5,0,0,0,0,0,52,0,6,17,3,3,0,5,3,3,3,0,0,0,3,9,53,0,0,0,0,14,36,28,25,7,10,12,25,27,9,10,203,0,0,0,6,46,149,207,147,16,21,39,37,18,27,22,740,0,3,0,12,0,3,0,0,0,0,0,0,0,0,0,18,0,0,13,34,84,86,52,71,8,3,16,14,5,0,9,402,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,3,4,11,3,10,7,0,0,0,11,3,0,0,55,4,4,16,36,41,64,86,38,15,20,5,13,7,10,15,374,0,0,0,3,8,7,5,0,0,0,4,3,3,6,0,43,0,0,4,3,10,37,21,17,0,6,9,3,3,5,3,117,0,0,5,4,10,3,13,7,0,0,0,0,0,3,0,40,0,0,3,3,15,23,36,31,3,5,12,3,0,0,5,150
121031408,3,3,7,0,0,0,3,92,0,12,24,10,0,4,3,3,0,0,0,0,3,0,3,74,0,0,0,3,15,37,49,11,6,17,13,8,14,17,22,219,0,0,0,3,30,104,124,64,18,7,8,13,16,26,17,434,0,5,6,10,7,3,3,3,0,0,0,0,0,0,0,36,3,0,6,24,70,88,42,41,15,3,5,3,5,3,3,312,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,8,5,5,3,5,3,6,3,3,7,3,0,0,3,60,3,6,24,58,68,80,92,35,9,5,10,0,3,7,8,416,0,0,0,3,4,6,4,3,0,0,0,0,3,3,0,31,0,0,3,10,23,31,20,15,9,4,13,8,3,9,0,154,0,4,11,3,3,4,6,0,0,0,0,3,0,0,0,33,0,0,9,4,26,26,30,30,3,9,12,14,6,5,4,180
121031409,0,4,3,0,3,0,3,67,0,12,11,3,3,3,3,0,0,0,0,0,3,0,3,39,0,0,3,0,19,29,28,9,0,0,0,0,5,7,3,106,0,0,0,6,39,95,144,57,3,5,15,3,0,0,15,385,0,0,0,3,5,0,0,0,0,0,0,0,0,0,3,19,0,0,3,28,49,46,34,18,8,0,0,0,0,0,3,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,4,0,3,7,3,0,0,0,3,7,0,41,0,9,10,34,50,53,88,26,14,3,16,7,8,5,13,338,0,0,0,5,7,10,8,0,0,0,0,0,3,0,0,27,0,0,0,4,11,14,11,12,0,0,5,0,0,0,0,57,0,7,0,5,10,10,7,0,0,0,0,0,0,0,0,37,0,0,6,10,15,21,30,10,5,3,3,0,3,0,3,104
121031410,4,6,0,0,0,0,0,63,7,28,31,10,0,0,3,3,0,0,0,0,0,0,3,88,0,0,0,4,9,32,24,12,3,3,0,4,0,0,4,97,0,0,0,0,34,69,85,75,26,4,18,8,4,5,7,347,0,0,13,11,3,7,3,0,0,0,0,0,0,0,3,35,0,0,9,24,50,34,26,36,5,0,3,3,8,0,0,201,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,5,0,14,14,9,12,3,14,4,3,0,0,0,0,0,7,85,3,10,24,41,42,52,108,70,6,15,11,3,11,0,16,409,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,17,0,0,0,9,10,9,10,11,6,0,0,0,0,0,3,66,0,3,4,5,12,14,3,4,0,0,4,0,0,0,4,58,0,0,0,8,19,18,39,35,4,0,0,3,7,3,4,146
121031411,0,0,3,0,11,0,3,72,3,20,22,6,0,3,0,4,0,0,0,0,0,0,4,66,0,0,3,5,3,28,26,9,3,0,0,0,4,0,7,87,0,0,0,6,28,97,104,50,6,11,3,0,3,3,5,314,0,0,3,3,3,8,0,0,0,0,0,0,0,0,0,19,0,0,11,25,39,37,32,17,10,0,0,0,4,0,0,178,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,12,0,14,8,7,7,6,3,22,0,0,3,0,0,0,0,69,4,10,23,59,53,50,99,29,0,5,6,4,6,0,9,373,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,17,0,0,3,16,16,12,12,12,0,0,5,3,0,3,0,80,0,10,3,0,21,4,7,0,0,0,0,0,0,0,0,44,3,0,7,3,0,10,21,25,0,0,0,3,0,3,0,79
121031412,4,0,0,0,0,0,0,68,0,22,11,7,0,3,11,0,0,0,0,0,0,0,0,59,0,0,4,3,7,16,28,4,0,0,3,4,3,0,7,78,0,0,0,4,22,66,61,66,6,18,5,0,0,0,11,261,0,0,3,12,4,3,3,0,0,0,0,0,0,0,0,24,0,3,12,17,29,36,26,23,0,6,3,11,3,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,16,7,4,4,3,12,7,0,0,0,7,0,0,0,56,4,8,21,42,71,61,64,25,4,4,7,9,4,0,16,338,0,0,0,0,3,9,3,0,0,0,0,0,3,0,0,20,0,0,0,8,8,23,10,4,7,5,3,0,3,0,3,90,0,3,0,3,9,4,3,3,0,0,0,0,0,0,0,33,0,3,3,7,11,8,28,22,3,8,10,4,0,0,3,105
121041413,5,3,3,6,0,0,3,135,0,13,16,10,6,0,13,7,3,5,8,5,0,8,4,105,0,0,0,6,23,42,66,38,13,27,6,8,21,3,14,266,0,0,0,0,6,19,24,11,3,0,0,5,0,4,5,76,0,0,8,7,0,0,3,0,0,0,0,0,0,0,4,19,0,0,7,9,42,17,23,7,0,0,3,0,0,0,0,112,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,11,8,3,7,6,10,6,3,8,0,0,3,0,0,63,3,8,18,69,100,107,107,64,28,21,5,15,10,0,15,576,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,16,0,0,5,9,27,27,20,10,8,5,0,6,9,3,0,124,0,3,3,3,9,7,11,6,0,0,8,5,0,0,0,56,0,0,8,12,10,14,15,13,3,0,0,3,4,0,3,91
121041414,13,6,7,3,0,3,3,114,3,16,9,3,3,0,6,15,7,4,3,3,3,3,4,83,0,0,0,6,13,47,69,30,10,9,17,25,23,12,10,281,0,0,0,3,12,28,40,37,3,0,5,3,3,0,0,136,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,11,0,0,3,13,43,38,32,26,8,0,3,0,0,6,0,180,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,4,3,6,0,5,11,0,0,0,3,7,5,0,44,0,0,16,36,77,80,115,81,25,24,18,11,9,7,9,530,0,0,0,0,0,0,5,3,0,0,0,3,8,0,0,27,0,0,0,12,18,42,27,30,6,16,19,6,9,15,8,205,0,3,4,6,10,10,8,10,0,3,0,9,5,0,0,71,0,0,3,3,15,15,14,5,0,0,5,0,5,0,0,67
121041415,13,23,3,8,0,15,4,210,0,22,35,21,3,6,10,11,0,11,9,4,17,0,6,160,0,0,0,8,13,38,60,28,7,3,8,8,14,0,8,194,0,0,0,4,7,21,28,16,0,3,3,0,5,3,0,89,0,0,5,4,3,8,0,0,0,0,0,0,0,0,0,23,0,0,9,9,46,19,17,16,3,0,3,13,0,4,5,146,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,10,0,17,3,11,15,9,14,7,0,11,10,14,10,6,3,123,13,13,35,100,142,122,174,82,26,19,18,12,20,12,18,801,0,0,0,0,0,3,3,6,0,0,5,0,0,0,0,15,0,0,0,4,29,33,21,25,11,3,7,6,12,9,0,151,0,3,7,4,23,11,9,11,3,0,5,0,6,3,0,93,0,4,0,11,15,9,34,22,13,0,4,4,8,4,0,126
121041416,12,4,4,3,4,0,0,124,3,12,14,8,4,0,12,7,10,10,9,7,10,3,0,101,0,0,0,5,6,31,62,25,10,9,16,8,8,9,7,210,0,0,0,0,11,27,23,24,0,9,8,0,3,3,0,118,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,8,23,24,24,16,3,3,0,5,0,0,3,111,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,10,4,6,3,3,3,7,7,4,0,10,4,0,3,57,0,6,13,54,80,72,100,82,21,17,15,25,18,9,15,535,0,0,0,0,0,0,0,4,3,0,0,6,0,0,0,14,0,0,0,12,12,37,25,22,7,7,8,7,9,3,4,164,0,3,0,0,14,11,8,11,0,7,3,9,6,3,0,66,0,0,0,3,10,12,18,10,0,4,0,0,3,0,0,67
121041417,6,4,6,3,3,10,0,71,0,5,6,4,0,0,4,9,5,3,3,7,11,0,0,65,0,0,0,7,4,16,23,28,4,13,19,20,34,10,8,184,0,0,0,0,8,21,16,23,3,0,4,3,5,8,0,98,0,0,0,8,0,0,0,0,3,0,0,0,0,0,0,17,0,0,0,15,30,28,16,15,5,3,0,0,4,0,3,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8,3,0,0,0,8,0,3,4,0,0,3,0,0,36,0,0,7,23,33,32,74,39,14,25,11,18,31,23,9,342,0,0,0,0,0,0,3,8,0,4,0,0,0,4,0,20,0,0,0,0,5,29,31,24,15,8,6,3,3,8,3,140,0,0,0,0,6,7,3,0,0,4,3,3,3,0,0,39,0,0,0,3,13,14,12,4,0,0,3,0,5,0,0,54
122011418,12,3,0,9,3,3,0,157,4,24,31,14,3,5,7,9,0,3,0,3,0,0,0,113,0,0,0,5,6,13,24,11,0,5,4,0,0,0,0,81,0,0,0,0,9,10,16,5,0,3,4,3,0,4,0,54,0,0,3,0,3,10,7,0,0,0,0,0,4,0,0,21,0,0,4,13,19,16,6,6,0,0,0,0,0,0,3,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,3,4,0,4,5,10,0,11,7,0,0,3,72,3,6,21,50,80,81,145,81,4,12,16,3,16,7,4,525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,17,16,21,0,0,0,5,0,0,3,67,0,0,3,0,9,3,0,3,0,0,0,3,0,0,0,20,0,0,3,11,5,3,23,11,4,0,11,0,0,0,3,78
122011419,17,11,19,6,14,3,9,202,0,8,13,14,0,3,17,18,11,17,20,19,13,3,6,158,0,0,0,8,3,3,11,13,4,7,4,5,0,10,0,70,0,0,0,0,3,3,11,3,3,3,5,0,11,5,0,57,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3,6,7,6,8,7,3,0,0,0,3,0,0,46,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,11,0,18,13,3,5,0,25,20,0,5,9,5,12,12,0,127,3,4,32,60,104,86,148,93,31,37,32,37,38,28,12,728,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,4,18,9,10,10,0,0,3,4,10,3,3,78,0,3,0,0,4,12,3,3,4,3,7,5,4,3,0,53,0,0,0,5,4,3,9,4,0,0,0,3,0,5,0,40
122021420,0,0,3,3,0,0,3,48,0,5,5,8,5,0,7,0,0,0,0,0,0,0,0,42,0,0,3,0,0,3,4,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,6,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,10,0,0,0,5,3,3,3,0,0,0,0,4,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,14,4,3,8,8,5,0,0,0,0,0,0,3,62,5,4,25,37,54,40,42,21,0,0,0,0,0,0,8,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,3,0,0,0,0,0,0,6,0,24,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,12,0,0,3,5,0,5,0,4,0,0,0,0,4,0,0,24
122021421,0,4,0,0,0,0,4,39,3,18,19,17,0,3,7,0,0,0,0,0,0,0,7,81,0,0,0,0,5,4,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,5,5,3,3,0,0,0,0,0,0,0,0,21,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,23,14,4,8,0,8,4,0,0,0,0,3,0,5,66,0,8,15,31,65,32,43,11,3,0,0,0,0,0,11,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,5,3,3,0,0,0,0,0,0,0,27,0,0,3,0,5,3,0,4,0,0,0,0,0,0,0,18,0,0,0,5,0,3,8,3,0,0,0,3,0,0,0,27
122021422,4,0,0,0,0,0,3,34,0,13,9,9,4,5,7,3,0,0,0,3,0,0,5,51,0,0,3,8,3,4,10,0,0,0,0,0,0,0,0,22,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,15,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,5,3,3,4,0,0,0,0,0,0,0,0,19,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,15,10,4,3,5,17,0,0,0,3,0,0,0,0,60,0,8,8,48,44,43,63,16,16,0,0,5,9,3,3,267,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,5,8,4,0,0,0,0,0,3,0,0,31,0,4,0,0,8,3,4,0,0,3,0,0,0,0,0,25,0,0,0,0,3,3,9,4,0,0,0,0,3,0,3,27
122021423,0,0,0,0,0,0,4,88,0,33,43,22,3,3,5,8,0,0,11,7,7,0,6,138,0,0,3,3,6,14,24,3,0,3,0,0,0,0,0,54,0,0,0,0,3,11,5,12,0,0,0,0,5,3,0,39,0,0,4,9,3,0,4,0,0,0,0,0,0,0,3,21,0,3,3,5,7,5,5,0,0,0,0,0,0,0,0,32,0,5,3,5,0,0,0,0,0,0,0,0,0,0,0,18,0,57,25,14,11,10,15,6,0,0,0,10,0,3,8,165,0,6,20,49,106,104,98,39,6,9,5,4,10,9,20,493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,8,28,20,12,4,6,7,8,3,0,3,101,0,0,4,0,12,12,6,6,0,0,0,0,0,0,0,42,0,0,0,0,3,11,13,3,0,0,0,0,0,0,0,36
122031424,3,0,6,0,3,0,0,59,4,69,164,150,10,22,15,3,0,0,0,0,0,0,17,452,0,0,0,0,9,10,9,3,0,0,0,0,0,0,0,34,0,0,0,0,5,21,20,5,0,4,0,4,4,3,4,80,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,11,0,0,3,3,6,11,5,0,4,0,0,0,0,0,3,33,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,9,0,14,10,3,6,5,4,0,0,5,0,0,0,0,3,49,0,0,17,26,60,75,89,40,3,3,3,0,3,6,5,338,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,10,0,0,0,3,14,48,43,27,0,12,8,4,5,3,4,168,0,0,0,0,17,4,0,0,3,0,0,0,0,0,0,28,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,14
122031425,0,0,0,0,0,0,0,29,0,26,38,30,0,3,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,16,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,3,4,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,18,9,8,3,0,0,0,3,0,0,0,0,0,3,46,0,0,3,18,28,34,26,6,0,0,3,3,3,0,4,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,4,3,18,9,8,0,0,0,0,0,0,0,50,0,0,3,0,6,8,3,0,0,0,0,0,0,0,0,14,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8
122031426,8,5,3,3,0,0,0,109,0,32,70,74,5,10,8,12,4,6,7,3,4,3,6,252,0,0,0,0,3,17,42,24,6,3,6,0,3,6,3,110,0,0,0,0,16,41,39,31,6,7,7,6,13,3,3,168,0,0,0,7,0,3,3,3,0,0,0,0,0,0,0,18,0,0,0,8,14,18,16,4,0,0,0,3,0,0,0,68,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,20,13,14,5,0,13,8,3,3,0,5,9,0,5,106,3,4,22,41,88,102,184,99,23,30,19,10,9,7,29,662,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,8,0,0,0,0,19,106,139,118,23,36,26,33,16,20,11,546,0,3,0,3,26,17,16,7,3,3,0,4,0,0,0,84,0,0,0,7,5,11,11,8,0,0,0,0,0,0,0,45
122031427,7,0,0,0,0,0,0,46,0,17,26,9,0,0,3,0,0,0,0,3,6,0,3,68,0,0,0,8,12,35,31,8,8,3,0,0,0,4,7,115,0,0,0,0,19,13,11,3,4,0,0,3,0,0,0,59,0,0,8,14,16,3,3,0,0,0,0,0,0,0,0,55,0,0,6,9,23,14,12,3,0,0,0,0,0,0,0,61,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,6,0,16,9,10,0,0,4,3,3,0,0,5,0,4,0,48,4,8,17,31,54,42,65,20,0,5,3,3,3,0,12,270,0,0,0,4,3,0,5,0,0,0,0,0,0,0,0,11,0,0,0,7,15,16,8,3,0,0,3,3,0,0,5,63,0,0,5,0,10,4,10,3,0,0,0,0,3,0,0,32,0,0,0,7,10,0,8,15,0,6,0,0,0,0,0,54
122031428,4,0,5,3,0,0,3,133,3,23,43,41,5,3,0,7,0,0,0,4,0,0,3,137,0,0,4,8,19,35,17,25,7,0,0,0,3,7,11,137,0,0,0,0,14,23,25,7,4,0,0,0,0,0,0,69,0,0,9,14,14,7,3,0,3,0,0,0,0,0,0,57,0,0,7,17,20,31,14,5,0,4,0,0,0,0,0,100,0,6,4,0,0,0,0,0,0,0,0,0,0,0,3,15,0,26,13,13,3,5,8,6,0,0,0,5,0,0,7,89,5,4,19,60,83,97,144,52,11,17,13,4,3,4,7,527,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,10,20,32,14,5,0,0,0,0,0,0,0,88,0,0,0,0,7,12,3,4,0,0,4,0,0,0,3,37,0,0,6,8,3,5,16,6,0,0,3,0,0,0,3,59
122031429,9,3,5,3,3,0,0,142,0,41,88,55,8,3,5,13,4,6,6,17,9,6,6,267,0,0,3,0,5,10,22,10,0,0,7,8,0,3,5,73,0,0,0,0,7,11,6,15,3,0,0,3,3,0,0,49,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,11,0,0,0,4,14,6,5,0,4,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,15,9,8,8,5,15,11,3,3,9,8,7,0,0,90,0,9,15,34,99,112,167,81,24,20,25,10,10,7,23,639,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,5,15,36,23,25,4,3,0,12,4,6,4,131,0,0,0,7,10,6,5,5,3,4,5,6,0,0,0,47,0,0,3,5,5,6,10,0,3,3,3,0,3,0,0,41
