SA2_MAINCODE_2016,MSEO_SEO,MSEO_SOLSE_VWorW,MSEO_SOLSE_NWorNAA,MSEO_SOLSE_Tot,MSEO_NS,MSEO_Tot,MOL_Afrikaans_SEO,MOL_Afrikaans_SOLSE_VWorW,MOL_Afrikaans_SOLSE_NWorNAA,MOL_Afrikaans_SOLSE_Tot,MOL_Afrikaans_NS,MOL_Afrikaans_Tot,MOL_Arabic_SEO,MOL_Arabic_SOLSE_VWorW,MOL_Arabic_SOLSE_NWorNAA,MOL_Arabic_SOLSE_Tot,MOL_Arabic_NS,MOL_Arabic_Tot,MOL_AIndLng_SEO,MOL_AIndLng_SOLSE_VWorW,MOL_AIndLng_SOLSE_NWorNAA,MOL_AIndLng_SOLSE_Tot,MOL_AIndLng_NS,MOL_AIndLng_Tot,MOL_CL_Canton_SEO,MOL_CL_Canton_SOLSE_VWorW,MOL_CL_Canton_SOLSE_NWorNAA,MOL_CL_Canton_SOLSE_Tot,MOL_CL_Canton_NS,MOL_CL_Canton_Tot,MOL_CL_Mandarin_SEO,MOL_CL_Mandarin_SOLSE_VWorW,MOL_CL_Mandarin_SOLSE_NWorNAA,MOL_CL_Mandarin_SOLSE_Tot,MOL_CL_Mandarin_NS,MOL_CL_Mandarin_Tot,MOL_CL_Oth_SEO,MOL_CL_Oth_SOLSE_VWorW,MOL_CL_Oth_SOLSE_NWorNAA,MOL_CL_Oth_SOLSE_Tot,MOL_CL_Oth_NS,MOL_CL_Oth_Tot,MOL_CL_Tot_SEO,MOL_CL_Tot_SOLSE_VWorW,MOL_CL_Tot_SOLSE_NWorNAA,MOL_CL_Tot_SOLSE_Tot,MOL_CL_Tot_NS,MOL_CL_Tot_Tot,MOL_Croatian_SEO,MOL_Croatian_SOLSE_VWorW,MOL_Croatian_SOLSE_NWorNAA,MOL_Croatian_SOLSE_Tot,MOL_Croatian_NS,MOL_Croatian_Tot,MOL_Dutch_SEO,MOL_Dutch_SOLSE_VWorW,MOL_Dutch_SOLSE_NWorNAA,MOL_Dutch_SOLSE_Tot,MOL_Dutch_NS,MOL_Dutch_Tot,MOL_French_SEO,MOL_French_SOLSE_VWorW,MOL_French_SOLSE_NWorNAA,MOL_French_SOLSE_Tot,MOL_French_NS,MOL_French_Tot,MOL_German_SEO,MOL_German_SOLSE_VWorW,MOL_German_SOLSE_NWorNAA,MOL_German_SOLSE_Tot,MOL_German_NS,MOL_German_Tot,MOL_Greek_SEO,MOL_Greek_SOLSE_VWorW,MOL_Greek_SOLSE_NWorNAA,MOL_Greek_SOLSE_Tot,MOL_Greek_NS,MOL_Greek_Tot,MOL_IAL_Bengali_SEO,MOL_IAL_Bengali_SOLSE_VWorW,MOL_IAL_Bengali_SOLSE_NWorNAA,MOL_IAL_Bengali_SOLSE_Tot,MOL_IAL_Bengali_NS,MOL_IAL_Bengali_Tot,MOL_IAL_Hindi_SEO,MOL_IAL_Hindi_SOLSE_VWorW,MOL_IAL_Hindi_SOLSE_NWorNAA,MOL_IAL_Hindi_SOLSE_Tot,MOL_IAL_Hindi_NS,MOL_IAL_Hindi_Tot,MOL_IAL_Punjabi_SEO,MOL_IAL_Punjabi_SOLSE_VWorW,MOL_IAL_Punjabi_SOLSE_NWorNAA,MOL_IAL_Punjabi_SOLSE_Tot,MOL_IAL_Punjabi_NS,MOL_IAL_Punjabi_Tot,MOL_IAL_Sinhal_SEO,MOL_IAL_Sinhal_SOLSE_VWorW,MOL_IAL_Sinhal_SOLSE_NWorNAA,MOL_IAL_Sinhal_SOLSE_Tot,MOL_IAL_Sinhal_NS,MOL_IAL_Sinhal_Tot,MOL_IAL_Urdu_SEO,MOL_IAL_Urdu_SOLSE_VWorW,MOL_IAL_Urdu_SOLSE_NWorNAA,MOL_IAL_Urdu_SOLSE_Tot,MOL_IAL_Urdu_NS,MOL_IAL_Urdu_Tot,MOL_IAL_Oth_SEO,MOL_IAL_Oth_SOLSE_VWorW,MOL_IAL_Oth_SOLSE_NWorNAA,MOL_IAL_Oth_SOLSE_Tot,MOL_IAL_Oth_NS,MOL_IAL_Oth_Tot,MOL_IAL_Tot_SEO,MOL_IAL_Tot_SOLSE_VWorW,MOL_IAL_Tot_SOLSE_NWorNAA,MOL_IAL_Tot_SOLSE_Tot,MOL_IAL_Tot_NS,MOL_IAL_Tot_Tot,MOL_Italian_SEO,MOL_Italian_SOLSE_VWorW,MOL_Italian_SOLSE_NWorNAA,MOL_Italian_SOLSE_Tot,MOL_Italian_NS,MOL_Italian_Tot,MOL_Japan_SEO,MOL_Japan_SOLSE_VWorW,MOL_Japan_SOLSE_NWorNAA,MOL_Japan_SOLSE_Tot,MOL_Japan_NS,MOL_Japan_Tot,MOL_Korean_SEO,MOL_Korean_SOLSE_VWorW,MOL_Korean_SOLSE_NWorNAA,MOL_Korean_SOLSE_Tot,MOL_Korean_NS,MOL_Korean_Tot,MOL_Macedon_SEO,MOL_Macedon_SOLSE_VWorW,MOL_Macedon_SOLSE_NWorNAA,MOL_Macedon_SOLSE_Tot,MOL_Macedon_NS,MOL_Macedon_Tot,MOL_Maltese_SEO,MOL_Maltese_SOLSE_VWorW,MOL_Maltese_SOLSE_NWorNAA,MOL_Maltese_SOLSE_Tot,MOL_Maltese_NS,MOL_Maltese_Tot,MOL_Persian_ED_SEO,MOL_Persian_ED_SOLSE_VWorW,MOL_Persian_ED_SOLSE_NWorNAA,MOL_Persian_ED_SOLSE_Tot,MOL_Persian_ED_NS,MOL_Persian_ED_Tot,MOL_Polish_SEO,MOL_Polish_SOLSE_VWorW,MOL_Polish_SOLSE_NWorNAA,MOL_Polish_SOLSE_Tot,MOL_Polish_NS,MOL_Polish_Tot,MOL_Russian_SEO,MOL_Russian_SOLSE_VWorW,MOL_Russian_SOLSE_NWorNAA,MOL_Russian_SOLSE_Tot,MOL_Russian_NS,MOL_Russian_Tot,MOL_Samoan_SEO,MOL_Samoan_SOLSE_VWorW,MOL_Samoan_SOLSE_NWorNAA,MOL_Samoan_SOLSE_Tot,MOL_Samoan_NS,MOL_Samoan_Tot,MOL_Serbian_SEO,MOL_Serbian_SOLSE_VWorW,MOL_Serbian_SOLSE_NWorNAA,MOL_Serbian_SOLSE_Tot,MOL_Serbian_NS,MOL_Serbian_Tot,MOL_SAL_Filipin_SEO,MOL_SAL_Filipin_SOLSE_VWorW,MOL_SAL_Filipin_SOLSE_NWorNAA,MOL_SAL_Filipin_SOLSE_Tot,MOL_SAL_Filipin_NS,MOL_SAL_Filipin_Tot,MOL_SAL_Indon_SEO,MOL_SAL_Indon_SOLSE_VWorW,MOL_SAL_Indon_SOLSE_NWorNAA,MOL_SAL_Indon_SOLSE_Tot,MOL_SAL_Indon_NS,MOL_SAL_Indon_Tot,MOL_SAL_Tagalog_SEO,MOL_SAL_Tagalog_SOLSE_VWorW,MOL_SAL_Tagalog_SOLSE_NWorNAA,MOL_SAL_Tagalog_SOLSE_Tot,MOL_SAL_Tagalog_NS,MOL_SAL_Tagalog_Tot,MOL_SAL_Oth_SEO,MOL_SAL_Oth_SOLSE_VWorW
111031233,8023,..,..,..,..,8023,..,4,0,4,0,4,..,49,28,73,0,72,..,0,0,0,0,0,..,17,7,26,0,26,..,89,21,106,0,106,..,9,3,6,0,6,..,113,31,146,0,146,..,19,0,18,0,18,..,8,0,8,0,8,..,11,0,15,0,11,..,14,0,14,0,14,..,25,3,25,0,25,..,22,0,22,0,22,..,23,0,20,0,23,..,18,0,23,0,23,..,9,0,9,0,9,..,15,3,18,0,18,..,17,3,16,0,16,..,100,12,115,0,111,..,25,0,32,0,32,..,6,3,11,0,11,..,30,16,39,0,39,..,101,11,112,0,112,..,3,0,3,0,3,..,14,0,18,0,18,..,18,6,21,0,21,..,8,0,8,0,8,..,10,0,10,0,10,..,19,3,19,0,19,..,9,0,9,0,9,..,8,0,8,0,8,..,10,0,10,0,10,..,6
111031234,4893,..,..,..,..,4893,..,7,0,7,0,7,..,17,0,17,0,17,..,0,0,0,0,3,..,16,4,15,0,20,..,42,15,61,0,64,..,3,0,4,0,4,..,65,20,84,0,86,..,17,3,21,0,21,..,3,0,3,0,3,..,10,0,11,0,11,..,4,0,4,0,4,..,25,6,25,0,25,..,12,0,12,0,12,..,8,0,8,0,8,..,17,0,17,0,17,..,8,0,9,0,9,..,15,0,11,0,11,..,15,3,18,0,18,..,65,6,70,0,70,..,32,0,33,0,30,..,5,0,3,0,3,..,7,0,7,0,7,..,23,0,22,0,22,..,0,0,0,0,0,..,20,3,23,0,23,..,8,0,8,0,8,..,0,0,0,0,0,..,18,0,18,0,18,..,12,3,11,0,11,..,6,0,3,0,3,..,4,0,4,0,4,..,5,0,5,0,5,..,6
111031235,3476,..,..,..,..,3476,..,3,0,3,0,3,..,0,4,4,0,4,..,0,0,0,0,0,..,4,3,4,0,4,..,9,3,12,0,11,..,0,0,0,0,0,..,12,3,16,0,19,..,3,0,3,0,3,..,5,0,5,0,5,..,7,0,9,0,9,..,17,0,17,0,17,..,11,0,13,0,13,..,3,0,3,0,3,..,7,0,7,0,7,..,3,0,3,0,3,..,3,0,3,0,3,..,3,0,3,0,3,..,3,0,3,0,3,..,18,0,18,0,18,..,15,0,19,0,19,..,7,0,6,0,6,..,0,0,0,0,0,..,11,3,14,0,14,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,9,0,9,0,9,..,0
112011236,7120,..,..,..,..,7120,..,6,0,6,0,6,..,3,0,8,0,8,..,0,0,0,0,0,..,7,3,8,0,8,..,14,4,18,0,15,..,0,0,0,0,0,..,16,7,29,0,30,..,5,0,5,0,5,..,3,0,3,0,3,..,9,0,8,0,8,..,20,0,20,0,20,..,5,0,5,0,5,..,0,0,0,0,0,..,10,0,10,0,10,..,16,4,23,0,20,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,10,0,10,..,36,4,40,0,44,..,23,0,23,0,26,..,13,0,16,3,16,..,5,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,0,..,0
112011237,7393,..,..,..,..,7393,..,15,0,15,0,15,..,3,0,4,0,4,..,5,0,5,0,5,..,7,0,13,0,13,..,8,3,12,0,12,..,0,0,0,0,0,..,18,5,21,0,21,..,3,0,3,0,3,..,22,0,22,4,25,..,16,0,18,0,18,..,22,3,23,0,23,..,3,0,3,0,5,..,0,0,0,0,0,..,7,0,7,0,7,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,12,0,12,0,12,..,28,0,32,0,32,..,6,0,6,0,6,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0
112011238,2348,..,..,..,..,2348,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,4,0,3,0,3,..,0,0,0,0,0,..,3,0,9,0,9,..,0,0,0,0,0,..,5,0,5,0,5,..,12,0,12,0,12,..,14,0,14,0,14,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,4,3,12,0,13,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,3,8,0,10,..,10,0,10,0,11,..,5,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0
112011239,3295,..,..,..,..,3295,..,0,0,0,0,0,..,4,0,3,0,3,..,0,0,0,0,0,..,0,3,4,0,4,..,5,0,5,0,5,..,0,0,0,0,0,..,3,3,6,0,6,..,0,0,0,0,0,..,8,0,8,0,8,..,15,0,17,0,15,..,31,0,31,0,36,..,5,0,5,0,5,..,0,0,0,0,0,..,5,0,5,0,5,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,12,0,12,0,12,..,24,0,24,0,24,..,10,0,9,0,9,..,4,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,3,0,3,0,3,..,3
112011240,3483,..,..,..,..,3483,..,4,0,4,0,4,..,8,0,8,0,8,..,3,0,3,0,3,..,0,0,0,0,0,..,10,0,10,0,10,..,0,0,0,0,0,..,10,0,10,0,10,..,0,0,0,0,0,..,10,0,10,0,10,..,34,0,34,0,34,..,42,0,39,0,39,..,15,0,15,0,15,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,46,4,55,0,54,..,21,3,27,0,27,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,8,..,0,0,0,0,0,..,0
112011241,2376,..,..,..,..,2376,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,3,4,0,4,..,0,0,0,0,3,..,0,0,0,0,0,..,0,3,3,0,4,..,0,0,0,0,0,..,8,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0
112011242,3385,..,..,..,..,3385,..,5,0,5,0,5,..,0,0,3,0,3,..,0,0,0,0,0,..,3,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,5,3,8,0,8,..,0,0,0,0,0,..,7,0,7,0,7,..,21,0,16,0,18,..,21,0,18,0,18,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,7,0,13,0,13,..,8,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,0,0,0,..,0
112011243,3104,..,..,..,..,3104,..,0,0,0,0,0,..,3,0,3,0,3,..,4,0,4,0,4,..,0,0,0,0,0,..,6,0,3,0,3,..,0,0,0,0,0,..,5,0,7,0,7,..,3,0,3,0,3,..,8,0,12,0,12,..,25,0,25,0,25,..,51,0,51,0,50,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,10,0,10,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,10,0,10,..,22,0,22,0,21,..,7,6,19,0,19,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0
112021244,5443,..,..,..,..,5443,..,3,0,3,0,3,..,0,0,0,0,0,..,9,0,9,0,9,..,0,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,8,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,3,0,3,..,9,0,11,0,11,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,10,0,10,0,10,..,0
112021245,3180,..,..,..,..,3180,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,7,4,11,0,11,..,0,0,0,0,0,..,7,4,11,0,11,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,6,0,6,0,6,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,4,0,4,0,4,..,3,0,3,0,3,..,12,0,12,0,12,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0
112021246,5381,..,..,..,..,5381,..,4,0,5,0,5,..,0,0,0,0,0,..,7,0,7,0,7,..,9,0,8,0,8,..,14,3,16,0,16,..,0,0,0,0,0,..,18,3,28,0,28,..,0,0,0,0,0,..,6,0,6,0,6,..,6,0,6,0,6,..,23,0,23,0,23,..,4,0,4,0,4,..,4,0,4,0,4,..,14,0,14,0,14,..,14,0,14,0,14,..,0,0,0,0,0,..,11,0,13,0,13,..,3,0,3,0,3,..,38,3,42,0,42,..,40,8,45,0,44,..,9,0,10,0,10,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,4,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,6,0,6,0,6,..,6,0,6,0,6,..,3
112021247,3231,..,..,..,..,3231,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,10,0,10,..,13,0,14,0,14,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,9,..,7,0,7,0,4,..,4,0,4,0,4,..,3,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0
112021248,6499,..,..,..,..,6499,..,3,0,3,0,3,..,8,0,8,0,8,..,23,3,21,0,21,..,10,4,8,0,8,..,11,6,17,0,17,..,0,0,4,0,4,..,18,9,26,0,26,..,0,0,0,0,0,..,10,0,11,0,11,..,17,0,19,0,19,..,21,0,21,0,21,..,8,0,8,0,8,..,3,0,3,0,3,..,3,0,3,0,3,..,11,0,13,0,13,..,0,0,0,0,0,..,5,0,8,0,8,..,3,0,3,0,3,..,29,3,28,0,28,..,39,5,43,0,43,..,3,6,5,0,5,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,8,0,5,0,5,..,3,0,3,0,3,..,0
112021249,6657,..,..,..,..,6657,..,12,0,12,0,12,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,6,3,5,0,5,..,0,0,0,0,0,..,6,3,12,0,12,..,0,0,0,0,0,..,11,0,17,0,17,..,26,0,28,0,28,..,52,0,52,0,54,..,4,0,4,0,4,..,0,0,0,0,0,..,6,0,6,0,6,..,8,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,14,0,14,0,14,..,40,0,39,0,39,..,10,0,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,3,0,3,..,3,0,3,0,3,..,3
112031250,5783,..,..,..,..,5783,..,8,0,8,0,8,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,3,3,5,0,5,..,0,0,0,0,0,..,11,3,13,0,13,..,3,0,3,0,3,..,0,0,0,0,0,..,20,0,16,0,16,..,8,0,8,0,13,..,8,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,4,0,4,0,4,..,10,0,10,0,10,..,11,0,11,0,11,..,8,3,12,0,12,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,6,0,6,0,6,..,0
112031251,3771,..,..,..,..,3771,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,6,0,6,0,6,..,5,0,9,0,9,..,0,0,0,0,0,..,13,3,11,0,11,..,0,0,0,0,0,..,4,0,4,0,4,..,7,0,7,0,7,..,11,0,11,0,11,..,5,0,5,0,5,..,3,0,3,0,3,..,4,0,4,0,4,..,46,8,55,0,55,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,54,8,63,0,63,..,11,0,11,0,11,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,0
112031252,4279,..,..,..,..,4279,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,7,0,7,0,7,..,19,0,19,0,19,..,16,0,20,0,20,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,21,0,16,0,16,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,19,0,21,0,21,..,11,0,11,0,11,..,4,4,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0
112031253,5806,..,..,..,..,5806,..,3,0,3,5,10,..,3,0,3,0,3,..,3,0,3,0,3,..,3,0,3,3,4,..,3,0,7,3,8,..,0,0,0,0,0,..,11,0,14,3,18,..,0,0,0,0,0,..,7,0,7,0,7,..,14,0,20,0,20,..,20,0,20,0,20,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,3,6,0,6,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,12,3,14,0,14,..,21,0,25,3,26,..,19,7,24,0,24,..,0,0,0,0,0,..,0,0,0,3,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,10,..,5,0,5,0,5,..,0
112031254,8111,..,..,..,..,8111,..,3,0,3,0,3,..,11,4,9,0,9,..,0,0,0,0,0,..,3,3,10,0,10,..,12,3,17,3,24,..,3,0,3,0,3,..,21,10,32,3,34,..,3,0,3,0,3,..,9,0,9,0,9,..,20,0,20,0,20,..,35,0,40,0,40,..,12,0,11,0,11,..,3,0,3,0,3,..,9,0,9,0,9,..,18,5,15,0,15,..,0,0,0,0,0,..,3,0,6,0,6,..,7,0,11,0,11,..,36,8,44,0,44,..,24,5,22,0,27,..,30,6,39,3,36,..,3,6,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,6,0,6,0,6,..,5,0,5,0,5,..,12,0,12,0,12,..,3,0,3,0,3,..,15,0,15,0,15,..,0
112031550,6721,..,..,..,..,6721,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,12,9,23,0,23,..,5,4,8,0,8,..,0,0,0,0,0,..,19,14,29,0,34,..,3,0,3,0,3,..,7,0,7,0,7,..,9,0,9,0,9,..,20,0,26,0,26,..,3,0,3,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,5,3,8,0,8,..,0,0,0,0,0,..,7,0,6,0,6,..,3,0,10,0,10,..,16,4,25,0,25,..,19,0,19,0,18,..,16,3,18,0,18,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,14,0,14,0,11,..,4
112031551,1488,..,..,..,..,1488,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,3,0,0,0,0,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0
112031552,3266,..,..,..,..,3266,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,7,8,14,0,14,..,23,11,31,0,33,..,5,0,5,0,5,..,29,18,49,0,50,..,0,0,0,0,0,..,7,0,7,0,7,..,10,0,13,0,13,..,8,0,8,0,8,..,3,0,3,0,3,..,0,0,0,0,0,..,7,0,3,0,3,..,12,3,15,0,15,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,27,4,27,0,27,..,15,0,15,0,15,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,9,0,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,0
