SA2_MAINCODE_2016,SH_FHs_CF_no_C,SH_FHs_CF_C,SH_FHs_OnePF,SH_FHs_Oth_fam,SH_FHs_Tot,SH_Lone_P_H,SH_Group_H,SH_Tot,SDRTHT_1_S_FHs_CF_no_C,SDRTHT_1_S_FHs_CF_C,SDRTHT_1_S_FHs_OnePF,SDRTHT_1_S_FHs_Oth_fam,SDRTHT_1_S_FHs_Tot,SDRTHT_1_S_Lone_P_H,SDRTHT_1_S_Group_H,SDRTHT_1_S_Tot,SDRTHT_2more_S_FHs_CF_no_C,SDRTHT_2more_S_FHs_CF_C,SDRTHT_2more_S_FHs_OnePF,SDRTHT_2more_S_FHs_Oth_fam,SDRTHT_2more_S_FHs_Tot,SDRTHT_2more_S_Lone_P_H,SDRTHT_2more_S_Group_H,SDRTHT_2more_S_Tot,SDRTHT_Tot_FHs_CF_no_C,SDRTHT_Tot_FHs_CF_C,SDRTHT_Tot_FHs_OnePF,SDRTHT_Tot_FHs_Oth_fam,SDRTHT_Tot_FHs_Tot,SDRTHT_Tot_Lone_P_H,SDRTHT_Tot_Group_H,SDRTHT_Tot_Tot,FoA_1_or_2_SB_FHs_CF_no_C,FoA_1_or_2_SB_FHs_CF_C,FoA_1_or_2_SB_FHs_OnePF,FoA_1_or_2_SB_FHs_Oth_fam,FoA_1_or_2_SB_FHs_Tot,FoA_1_or_2_SB_Lone_P_H,FoA_1_or_2_SB_Group_H,FoA_1_or_2_SB_Tot,FoA_3SB_FHs_CF_no_C,FoA_3SB_FHs_CF_C,FoA_3SB_FHs_OnePF,FoA_3SB_FHs_Oth_fam,FoA_3SB_FHs_Tot,FoA_3SB_Lone_P_H,FoA_3SB_Group_H,FoA_3SB_Tot,FoA_4moSB_FHs_CF_no_C,FoA_4moSB_FHs_CF_C,FoA_4moSB_FHs_OnePF,FoA_4moSB_FHs_Oth_fam,FoA_4moSB_FHs_Tot,FoA_4moSB_Lone_P_H,FoA_4moSB_Group_H,FoA_4moSB_Tot,FoA_Att_to_hous_FHs_CF_no_C,FoA_Att_to_hous_FHs_CF_C,FoA_Att_to_hous_FHs_OnePF,FoA_Att_to_hous_FHs_Oth_fam,FoA_Att_to_hous_FHs_Tot,FoA_Att_to_hous_Lone_P_H,FoA_Att_to_hous_Group_H,FoA_Att_to_hous_Tot,FoA_Tot_FHs_CF_no_C,FoA_Tot_FHs_CF_C,FoA_Tot_FHs_OnePF,FoA_Tot_FHs_Oth_fam,FoA_Tot_FHs_Tot,FoA_Tot_Lone_P_H,FoA_Tot_Group_H,FoA_Tot_Tot,OD_C_FHs_CF_no_C,OD_C_FHs_CF_C,OD_C_FHs_OnePF,OD_C_FHs_Oth_fam,OD_C_FHs_Tot,OD_C_Lone_P_H,OD_C_Group_H,OD_C_Tot,OD_CH_FHs_CF_no_C,OD_CH_FHs_CF_C,OD_CH_FHs_OnePF,OD_CH_FHs_Oth_fam,OD_CH_FHs_Tot,OD_CH_Lone_P_H,OD_CH_Group_H,OD_CH_Tot,OD_Imp_home_T_SO_FHs_CF_no_C,OD_Imp_home_T_SO_FHs_CF_C,OD_Imp_home_T_SO_FHs_OnePF,OD_Imp_home_T_SO_FHs_Oth_fam,OD_Imp_home_T_SO_FHs_Tot,OD_Imp_home_T_SO_Lone_P_H,OD_Imp_home_T_SO_Group_H,OD_Imp_home_T_SO_Tot,OD_HorF_at_to_S_O_FHs_CF_no_C,OD_HorF_at_to_S_O_FHs_CF_C,OD_HorF_at_to_S_O_FHs_OnePF,OD_HorF_at_to_S_O_FHs_Oth_fam,OD_HorF_at_to_S_O_FHs_Tot,OD_HorF_at_to_S_O_Lone_P_H,OD_HorF_at_to_S_O_Group_H,OD_HorF_at_to_S_O_Tot,OD_Tot_FHs_CF_no_C,OD_Tot_FHs_CF_C,OD_Tot_FHs_OnePF,OD_Tot_FHs_Oth_fam,OD_Tot_FHs_Tot,OD_Tot_Lone_P_H,OD_Tot_Group_H,OD_Tot_Tot,DS_NS_FHs_CF_no_C,DS_NS_FHs_CF_C,DS_NS_FHs_OnePF,DS_NS_FHs_Oth_fam,DS_NS_FHs_Tot,DS_NS_Lone_P_H,DS_NS_Group_H,DS_NS_Tot,Tot_FHs_CF_no_C,Tot_FHs_CF_C,Tot_FHs_OnePF,Tot_FHs_Oth_fam,Tot_FHs_Tot,Tot_Lone_P_H,Tot_Group_H,Tot_Tot
306011139,1163,1048,321,7,2539,475,101,3116,18,9,12,0,44,51,3,100,53,14,9,0,73,53,3,136,74,22,22,0,117,108,8,239,23,3,12,0,34,38,3,72,142,54,83,9,286,144,25,465,31,4,3,0,34,31,0,64,0,0,0,0,0,0,0,0,197,59,96,11,356,215,29,602,6,0,0,0,5,5,0,18,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,7,0,7,0,15,7,3,21,12,4,3,0,27,38,0,59,1448,1135,453,14,3054,843,142,4040
306011140,262,333,106,11,710,167,31,913,17,4,16,0,44,35,4,85,9,8,10,0,33,28,7,59,29,18,27,3,75,64,9,143,71,43,50,0,170,133,9,308,4,0,0,0,3,11,4,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,43,56,4,173,149,8,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,5,0,13,372,390,188,15,971,376,51,1397
306011141,951,1726,428,25,3133,437,100,3665,18,21,15,0,54,37,7,104,0,3,3,0,6,5,0,11,22,18,14,0,60,42,5,113,58,27,41,5,137,106,21,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,27,41,5,137,106,20,263,15,0,0,0,17,19,0,40,0,0,0,0,3,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,17,25,0,51,3,6,0,0,6,4,0,11,1053,1783,488,35,3355,613,128,4103
306011142,1276,1464,456,40,3226,583,197,4008,43,18,42,0,107,74,17,193,37,10,19,4,69,80,11,157,77,27,57,5,168,153,27,347,38,16,32,4,91,163,9,261,62,22,45,9,136,98,53,293,17,3,3,0,29,16,6,45,0,0,0,0,0,0,0,0,118,47,79,14,249,276,68,599,0,0,0,0,0,0,0,0,8,4,0,0,12,9,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,0,15,10,0,23,18,4,0,0,31,19,0,47,1509,1545,587,54,3694,1039,298,5035
306011143,408,361,175,22,969,313,80,1361,57,17,52,3,125,145,15,292,87,34,76,8,198,263,28,491,151,48,122,5,325,412,41,782,24,11,23,0,52,74,11,128,57,8,23,3,83,71,14,168,15,5,4,0,17,30,4,54,0,0,0,0,0,0,0,0,87,21,41,3,153,172,23,347,3,0,0,0,3,0,0,3,6,0,0,0,6,8,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,9,10,0,16,6,0,0,0,7,15,0,23,663,427,342,26,1463,920,150,2531
306021144,597,949,407,25,1981,315,74,2370,3,0,4,0,8,6,0,9,3,0,3,0,3,0,0,5,7,0,8,0,12,8,0,17,7,5,19,0,29,17,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,19,0,29,17,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,0,0,7,0,0,5,612,958,428,28,2025,339,81,2441
306021145,195,137,97,10,443,246,113,795,8,4,9,3,22,63,13,97,131,57,65,10,261,263,59,584,138,59,76,15,288,322,72,684,101,56,58,10,225,365,55,645,251,130,107,17,501,422,142,1067,263,91,25,11,390,258,82,726,0,0,0,0,0,3,0,3,615,276,188,31,1117,1048,280,2441,0,0,0,0,0,0,0,0,4,0,3,0,5,11,0,18,0,0,0,0,0,0,0,0,10,3,0,0,18,16,0,36,18,3,4,0,21,29,3,55,14,8,3,0,22,26,4,50,978,485,370,55,1887,1675,470,4032
306021146,757,824,300,35,1912,468,83,2456,55,5,10,3,77,188,3,265,11,10,9,0,26,23,0,47,66,15,22,3,98,214,3,316,11,13,20,6,41,67,3,115,29,17,18,3,67,72,10,144,10,12,0,0,27,12,9,49,0,0,0,0,0,0,0,0,50,43,39,5,136,153,20,304,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,4,0,0,3,0,5,3,0,6,3,0,0,0,3,60,0,66,873,876,361,42,2148,901,99,3148
306021147,771,1175,508,33,2484,501,80,3067,4,0,10,0,12,12,0,27,9,3,15,0,25,26,4,49,10,3,24,0,40,29,4,78,22,18,55,0,100,156,13,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,18,55,0,100,156,13,265,5,0,0,0,8,21,0,29,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,7,0,4,3,4,14,5,3,4,0,18,33,4,52,3,4,0,0,9,3,0,12,815,1206,592,33,2649,717,103,3466
306021148,775,987,371,19,2154,490,80,2715,7,12,27,0,42,37,3,75,0,0,0,0,0,8,0,10,6,12,27,0,42,41,3,87,10,4,16,0,30,30,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,12,0,25,30,0,60,4,0,0,0,7,4,0,10,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,7,0,0,0,10,10,3,14,8,0,0,0,10,9,0,19,798,1002,413,22,2239,570,82,2898
306021149,745,1029,361,31,2163,457,98,2721,44,36,29,0,107,94,5,212,37,26,41,4,116,81,15,215,85,62,76,4,226,172,22,424,15,4,3,0,18,38,0,59,40,15,12,3,64,44,7,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,18,18,3,87,82,9,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,3,0,0,0,0,3,3,0,8,875,1110,453,37,2481,720,130,3332
306021150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306021151,191,222,239,14,660,177,47,883,11,9,37,8,70,79,4,152,17,22,42,0,88,62,3,152,33,38,78,9,152,142,10,302,92,105,147,12,352,438,46,837,43,19,33,4,97,59,13,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,124,175,17,453,495,63,1002,0,0,0,0,0,0,0,0,5,3,3,0,11,57,5,74,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,4,3,0,18,57,5,77,0,0,3,0,6,18,0,28,367,384,497,38,1285,883,128,2290
306021152,195,216,138,15,571,173,49,793,5,14,32,3,56,60,3,119,18,16,8,0,44,55,3,104,26,36,39,3,101,119,7,224,128,95,129,13,366,497,52,919,18,10,10,0,36,54,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,106,139,16,400,560,60,1017,3,0,3,0,6,5,0,16,0,0,0,0,0,4,0,4,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,9,5,3,0,13,11,0,23,0,0,0,0,4,3,0,5,369,364,318,35,1092,862,118,2070
306021153,773,1024,362,21,2176,438,88,2701,3,0,3,0,3,6,0,7,0,4,0,0,10,3,0,11,3,4,3,0,13,8,0,22,12,31,21,0,69,22,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,31,21,0,69,22,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,789,1065,382,17,2252,464,92,2805
306021154,234,187,150,29,592,248,85,934,43,33,29,3,105,178,12,298,26,25,27,4,83,136,18,238,66,58,59,7,196,317,25,535,80,56,62,5,211,297,29,532,139,43,25,3,214,172,47,433,13,3,3,0,17,12,0,26,0,0,0,0,0,0,0,0,235,106,91,11,434,482,68,986,0,0,0,0,0,0,0,0,5,0,0,0,5,8,0,11,0,0,0,0,0,0,0,0,4,0,0,0,5,11,0,19,6,0,0,0,9,16,0,25,4,4,0,0,14,15,0,32,549,354,297,45,1247,1078,184,2512
306021155,331,362,215,10,915,215,65,1196,38,22,27,3,93,89,6,184,10,3,3,0,15,15,0,30,47,24,29,3,108,102,6,215,11,0,9,0,18,8,0,25,36,20,9,0,65,32,7,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,20,17,0,84,36,10,134,0,0,0,0,0,24,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,28,0,35,0,3,0,0,3,0,0,3,424,407,261,19,1111,383,81,1576
306021156,731,733,276,34,1782,518,122,2424,59,54,56,3,169,183,11,366,7,5,10,0,19,12,3,38,59,56,65,4,189,190,17,397,54,28,45,0,128,200,12,341,5,0,4,0,9,19,0,28,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,60,28,50,0,135,221,12,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,7,3,0,13,858,819,388,43,2109,941,154,3205
306021157,239,277,122,6,646,136,37,824,35,24,47,3,111,97,8,223,25,20,45,3,100,67,5,177,67,45,90,10,210,165,17,395,26,27,79,3,137,202,14,351,8,8,16,0,40,25,9,73,27,15,15,0,59,24,8,90,0,0,0,0,0,0,0,0,62,47,112,7,231,252,37,516,19,4,3,0,21,27,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,4,3,0,21,27,0,56,0,0,4,0,9,5,0,14,388,373,333,20,1117,588,92,1801
306031158,516,404,139,12,1074,396,24,1494,0,3,0,0,8,10,0,19,0,0,0,0,0,0,0,0,0,5,0,0,7,10,0,19,3,3,0,0,5,22,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,5,22,0,30,4,0,0,0,9,13,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,3,0,0,0,8,3,0,7,11,0,0,0,14,23,0,40,12,3,0,0,13,4,0,22,543,413,139,16,1113,452,23,1594
306031159,804,723,375,42,1947,690,91,2727,6,7,8,0,24,34,4,56,3,6,5,0,17,17,3,41,13,10,12,0,35,53,3,100,50,51,38,3,149,197,15,359,0,0,5,0,5,0,0,4,3,3,4,0,12,9,0,20,0,0,0,0,0,0,0,0,52,56,46,3,167,209,15,388,0,0,3,0,3,20,0,26,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,10,14,8,4,37,61,11,108,15,14,13,4,45,87,8,135,11,4,0,0,15,12,3,27,898,803,453,53,2200,1048,124,3380
306031160,979,788,286,31,2079,684,77,2835,3,0,3,0,5,10,0,20,0,0,0,0,0,0,0,0,3,0,3,0,5,15,0,23,12,0,3,0,18,10,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,0,18,10,0,27,24,0,0,0,27,39,0,63,6,0,0,0,6,0,0,8,0,0,0,0,0,3,0,5,0,3,0,0,4,6,0,15,25,7,3,0,36,43,0,79,11,3,0,0,18,3,0,23,1031,797,294,29,2152,755,79,2987
306031161,1208,873,319,23,2424,806,134,3365,20,4,15,0,32,64,5,106,0,0,0,0,0,3,0,4,20,4,15,0,32,69,5,106,55,38,39,3,133,146,18,300,6,0,0,0,8,13,0,18,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,63,45,37,3,141,161,18,323,23,3,3,0,31,58,0,91,6,0,0,0,14,19,3,34,3,0,0,0,5,9,0,18,3,3,0,0,5,6,0,12,38,7,5,0,51,100,3,148,11,8,6,0,23,10,0,33,1332,937,375,28,2674,1142,164,3977
306031162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306031163,18,139,119,30,308,15,0,327,5,19,17,0,44,7,0,50,3,0,0,0,0,0,0,6,3,23,17,0,48,5,0,54,4,9,9,0,22,10,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,9,0,22,10,0,35,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,17,9,0,33,12,0,51,0,0,0,0,0,0,0,0,13,17,9,0,32,19,0,52,0,0,0,0,0,0,0,0,38,186,155,35,408,47,5,465
306041164,630,540,226,14,1410,515,72,2004,12,3,6,0,28,43,0,71,0,3,0,0,0,6,0,10,12,3,8,0,28,49,0,82,12,8,21,3,44,69,11,124,3,0,3,0,8,3,0,7,0,0,6,0,3,6,0,14,0,0,0,0,0,0,0,0,16,8,29,3,55,80,10,147,7,0,0,0,10,33,0,45,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,5,8,3,0,0,13,3,0,17,18,3,0,0,25,40,5,67,21,10,5,0,32,20,9,63,707,575,262,14,1561,710,96,2360
306041165,409,271,81,3,764,174,60,997,40,21,20,3,86,63,12,161,87,20,24,4,134,64,36,238,124,42,41,9,219,130,52,396,62,17,23,3,104,120,29,260,22,6,0,0,31,23,12,63,3,0,0,0,5,5,5,17,0,0,0,0,0,0,0,0,92,20,26,5,144,151,48,334,16,0,0,0,16,11,0,30,13,0,0,0,13,22,3,35,0,0,0,0,3,3,0,4,4,0,0,0,4,3,0,3,30,0,0,0,33,41,3,73,0,3,0,0,3,3,3,15,656,335,156,14,1162,497,154,1815
306051166,1179,947,419,37,2584,849,92,3526,31,6,14,0,52,96,3,149,3,0,0,0,4,21,0,24,34,3,15,3,54,115,3,173,52,9,44,7,116,217,14,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,9,41,7,115,217,14,345,24,0,0,0,28,51,3,79,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,4,4,3,0,10,4,3,14,29,3,3,0,33,60,3,101,7,0,0,0,12,7,0,16,1301,974,477,51,2801,1242,112,4160
306051167,627,391,244,26,1286,551,62,1899,3,5,0,0,5,0,0,5,0,0,0,0,0,0,0,6,3,5,0,0,5,0,0,6,6,3,6,0,19,30,3,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,6,0,19,30,3,46,0,0,0,0,7,28,0,36,0,0,0,0,0,3,0,3,3,0,3,0,6,3,3,11,3,0,0,0,3,0,0,5,11,3,5,0,14,35,3,59,3,0,0,0,4,5,0,14,643,404,260,21,1334,627,66,2023
306051168,529,402,172,23,1121,337,81,1547,0,0,0,0,6,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,11,0,0,5,0,11,16,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,3,9,16,0,24,3,3,3,0,10,9,0,19,0,0,0,0,0,3,0,9,0,0,0,0,4,3,0,8,0,0,0,0,0,0,0,0,3,3,4,0,13,17,0,34,3,4,3,0,12,9,0,13,543,411,181,21,1164,386,82,1630
306051169,1168,790,301,20,2274,686,75,3033,11,0,11,0,22,48,0,64,0,0,0,0,0,8,0,12,14,3,9,0,23,52,0,74,4,0,3,0,5,10,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,5,10,0,18,7,0,0,0,6,27,3,31,8,0,0,0,8,16,0,22,4,0,0,0,4,4,0,4,0,0,0,0,3,0,0,5,17,3,0,0,18,45,4,65,0,4,0,0,6,6,0,18,1201,800,312,20,2335,797,79,3211
306051170,1082,1022,446,39,2591,834,93,3525,10,8,18,4,42,35,4,84,0,0,0,0,0,4,0,6,13,8,18,4,48,45,9,98,26,11,19,3,66,95,11,166,0,0,0,0,0,3,0,3,0,4,7,0,10,36,4,49,0,0,0,0,0,0,0,0,28,12,20,3,72,132,15,219,15,0,3,0,19,47,3,73,0,0,0,0,0,0,0,0,3,0,0,0,9,12,3,20,3,3,0,0,9,5,0,11,22,8,5,0,38,60,6,104,9,3,0,0,6,11,3,25,1153,1053,501,46,2753,1085,125,3961
307011171,441,446,137,11,1038,359,31,1428,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,8,0,4,0,12,16,3,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,12,16,3,32,11,0,0,0,11,20,0,30,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,3,0,0,0,0,4,4,0,11,10,0,0,0,12,27,0,42,5,4,3,0,13,13,0,23,468,454,148,17,1079,419,34,1539
307011172,743,819,240,13,1812,499,59,2368,25,20,17,0,56,63,9,128,0,0,4,0,9,5,0,13,26,21,17,0,67,67,9,138,31,13,22,5,69,90,10,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,13,22,5,69,90,10,176,3,0,0,0,5,3,0,8,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,11,5,0,16,0,3,4,0,6,5,0,15,807,859,288,15,1963,661,79,2713
307011173,594,651,198,24,1467,368,56,1895,4,4,0,0,12,14,3,24,8,0,4,0,11,21,0,31,14,3,3,0,21,34,4,53,36,11,19,0,65,142,11,221,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,38,11,19,0,70,143,10,225,3,0,0,0,8,10,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,10,17,0,28,0,0,0,0,3,7,0,12,650,673,226,23,1571,564,72,2213
307011174,481,392,129,14,1015,412,28,1455,6,4,0,0,7,7,4,19,0,0,0,0,0,0,0,0,5,4,0,0,14,9,4,22,0,0,0,0,4,7,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,13,0,0,0,0,4,8,0,8,3,0,0,0,4,4,0,8,0,0,0,0,0,3,0,3,7,0,0,0,7,10,0,14,7,4,0,0,16,25,0,41,18,11,7,0,27,17,0,47,518,411,137,13,1078,467,38,1579
307011175,420,347,94,10,878,297,28,1205,17,6,15,3,32,30,7,68,0,0,0,0,0,0,0,0,17,6,15,3,32,30,7,68,11,3,3,0,15,23,4,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,6,0,11,27,4,41,3,0,0,0,3,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,5,0,0,7,3,0,12,9,3,0,0,11,9,0,24,3,0,4,0,5,8,0,17,459,363,110,9,944,376,40,1355
307011176,581,700,232,16,1527,567,81,2180,18,3,8,0,32,72,3,105,0,4,0,0,4,8,0,16,19,11,5,0,36,78,3,118,14,9,0,0,18,26,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,14,9,5,0,21,27,0,48,3,0,0,0,3,8,0,16,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,8,6,0,16,6,0,0,0,11,3,0,13,628,723,237,16,1600,690,87,2381
307011177,631,659,135,4,1425,496,37,1963,4,0,0,0,3,16,0,20,0,0,0,0,0,0,0,0,4,0,0,0,3,16,0,20,5,0,0,0,5,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,14,8,0,0,0,7,15,0,24,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,3,3,0,0,9,0,0,6,10,7,0,0,16,18,0,39,12,6,0,0,17,4,0,17,658,673,134,4,1471,549,42,2058
307011178,403,297,138,12,844,392,49,1287,15,12,8,0,36,14,3,48,0,0,0,0,0,0,0,0,15,12,8,0,36,14,3,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,9,0,0,0,0,0,3,0,8,3,0,4,0,10,15,0,27,4,3,0,0,10,13,0,22,424,317,145,12,895,437,50,1388
307021179,1105,781,285,28,2200,766,72,3049,4,0,0,0,6,18,0,33,0,0,0,0,0,3,0,3,4,0,0,0,6,21,0,34,0,0,0,0,0,21,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,28,8,0,0,0,12,25,3,30,0,0,0,0,0,0,0,3,0,0,0,0,3,7,0,8,0,3,0,0,3,5,0,8,12,3,3,0,17,31,0,50,14,17,4,0,37,21,0,62,1139,806,299,28,2270,870,81,3218
307021180,739,793,281,20,1830,529,73,2424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,14,0,29,57,8,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,14,0,32,57,8,99,3,4,0,0,3,6,0,15,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,4,0,3,0,0,3,3,0,7,5,9,0,0,9,12,0,23,3,3,0,0,6,3,0,10,759,809,295,20,1875,605,77,2554
307021181,395,296,77,4,781,295,36,1110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,10,3,17,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,13,3,23,0,0,0,0,3,8,0,6,3,0,0,0,3,3,0,6,0,0,0,0,0,0,0,4,0,3,0,0,3,0,0,3,8,3,0,0,8,12,0,24,4,4,0,0,6,0,0,13,409,310,79,10,806,320,42,1172
307021182,632,621,170,24,1440,339,37,1819,6,0,0,0,11,19,0,28,0,0,0,0,3,0,0,8,11,3,0,0,11,17,0,33,3,0,0,0,7,21,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,21,0,27,3,0,0,0,3,11,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,3,0,0,3,7,0,0,0,3,7,0,14,0,3,3,0,3,3,0,14,648,633,177,19,1475,391,38,1912
