SA2_MAINCODE_2016,Count_home_Census_Nt_0_14_yr,Count_hom_Census_Nt_15_24_yr,Count_hom_Census_Nt_25_34_yr,Count_hom_Census_Nt_35_44_yr,Count_hom_Census_Nt_45_54_yr,Count_hom_Census_Nt_55_64_yr,Count_hom_Census_Nt_65_74_yr,Count_hom_Census_Nt_75_84_yr,Count_hom_Census_Nt_85ov,Counted_home_Census_Night_Tot,VisSame_SA2_0_14_yr,VisSame_SA2_15_24_yr,VisSame_SA2_25_34_yr,VisSame_SA2_35_44_yr,VisSame_SA2_45_54_yr,VisSame_SA2_55_64_yr,VisSame_SA2_65_74_yr,VisSame_SA2_75_84_yr,VisSame_SA2_85ov,VisSame_SA2_Total,VisDiff_SA2_NSW_0_14_yr,VisDiff_SA2_NSW_15_24_yr,VisDiff_SA2_NSW_25_34_yr,VisDiff_SA2_NSW_35_44_yr,VisDiff_SA2_NSW_45_54_yr,VisDiff_SA2_NSW_55_64_yr,VisDiff_SA2_NSW_65_74_yr,VisDiff_SA2_NSW_75_84_yr,VisDiff_SA2_NSW_85ov,VisDiff_SA2_NSW_Total,VisDiff_SA2_VIC_0_14_yr,VisDiff_SA2_VIC_15_24_yr,VisDiff_SA2_VIC_25_34_yr,VisDiff_SA2_VIC_35_44_yr,VisDiff_SA2_VIC_45_54_yr,VisDiff_SA2_VIC_55_64_yr,VisDiff_SA2_VIC_65_74_yr,VisDiff_SA2_VIC_75_84_yr,VisDiff_SA2_VIC_85ov,VisDiff_SA2_VIC_Total,VisDiff_SA2_QLD_0_14_yr,VisDiff_SA2_QLD_15_24_yr,VisDiff_SA2_QLD_25_34_yr,VisDiff_SA2_QLD_35_44_yr,VisDiff_SA2_QLD_45_54_yr,VisDiff_SA2_QLD_55_64_yr,VisDiff_SA2_QLD_65_74_yr,VisDiff_SA2_QLD_75_84_yr,VisDiff_SA2_QLD_85ov,VisDiff_SA2_QLD_Total,VisDiff_SA2_SA_0_14_yr,VisDiff_SA2_SA_15_24_yr,VisDiff_SA2_SA_25_34_yr,VisDiff_SA2_SA_35_44_yr,VisDiff_SA2_SA_45_54_yr,VisDiff_SA2_SA_55_64_yr,VisDiff_SA2_SA_65_74_yr,VisDiff_SA2_SA_75_84_yr,VisDiff_SA2_SA_85ov,VisDiff_SA2_SA_Total,VisDiff_SA2_WA_0_14_yr,VisDiff_SA2_WA_15_24_yr,VisDiff_SA2_WA_25_34_yr,VisDiff_SA2_WA_35_44_yr,VisDiff_SA2_WA_45_54_yr,VisDiff_SA2_WA_55_64_yr,VisDiff_SA2_WA_65_74_yr,VisDiff_SA2_WA_75_84_yr,VisDiff_SA2_WA_85ov,VisDiff_SA2_WA_Total,VisDiff_SA2_TAS_0_14_yr,VisDiff_SA2_TAS_15_24_yr,VisDiff_SA2_TAS_25_34_yr,VisDiff_SA2_TAS_35_44_yr,VisDiff_SA2_TAS_45_54_yr,VisDiff_SA2_TAS_55_64_yr,VisDiff_SA2_TAS_65_74_yr,VisDiff_SA2_TAS_75_84_yr,VisDiff_SA2_TAS_85ov,VisDiff_SA2_TAS_Total,VisDiff_SA2_NT_0_14_yr,VisDiff_SA2_NT_15_24_yr,VisDiff_SA2_NT_25_34_yr,VisDiff_SA2_NT_35_44_yr,VisDiff_SA2_NT_45_54_yr,VisDiff_SA2_NT_55_64_yr,VisDiff_SA2_NT_65_74_yr,VisDiff_SA2_NT_75_84_yr,VisDiff_SA2_NT_85ov,VisDiff_SA2_NT_Total,VisDiff_SA2_ACT_0_14_yr,VisDiff_SA2_ACT_15_24_yr,VisDiff_SA2_ACT_25_34_yr,VisDiff_SA2_ACT_35_44_yr,VisDiff_SA2_ACT_45_54_yr,VisDiff_SA2_ACT_55_64_yr,VisDiff_SA2_ACT_65_74_yr,VisDiff_SA2_ACT_75_84_yr,VisDiff_SA2_ACT_85ov,VisDiff_SA2_ACT_Total,VisDiff_SA2_OT_0_14_yr,VisDiff_SA2_OT_15_24_yr,VisDiff_SA2_OT_25_34_yr,VisDiff_SA2_OT_35_44_yr,VisDiff_SA2_OT_45_54_yr,VisDiff_SA2_OT_55_64_yr,VisDiff_SA2_OT_65_74_yr,VisDiff_SA2_OT_75_84_yr,VisDiff_SA2_OT_85ov,VisDiff_SA2_OT_Total,VisDiff_SA2_Tot_0_14_yr,VisDiff_SA2_Tot_15_24_yr,VisDiff_SA2_Tot_25_34_yr,VisDiff_SA2_Tot_35_44_yr,VisDiff_SA2_Tot_45_54_yr,VisDiff_SA2_Tot_55_64_yr,VisDiff_SA2_Tot_65_74_yr,VisDiff_SA2_Tot_75_84_yr,VisDiff_SA2_Tot_85ov,VisDiff_SA2_Tot_Total,Vis_Tot_Visitrs_0_14_yr,Vis_Tot_Visitrs_15_24_yr,Vis_Tot_Visitrs_25_34_yr,Vis_Tot_Visitrs_35_44_yr,Vis_Tot_Visitrs_45_54_yr,Vis_Tot_Visitrs_55_64_yr,Vis_Tot_Visitrs_65_74_yr,Vis_Tot_Visitrs_75_84_yr,Vis_Tot_Visitrs_85ov,Vis_Tot_Visitrs_Total,Total_0_14_yr,Total_15_24_yr,Total_25_34_yr,Total_35_44_yr,Total_45_54_yr,Total_55_64_yr,Total_65_74_yr,Total_75_84_yr,Total_85ov,Total_Total
119041382,2619,1438,1731,2162,2232,1939,1667,1107,537,15430,0,0,0,4,5,3,3,4,0,18,40,32,62,46,58,41,38,32,16,361,0,0,3,0,3,0,3,0,0,9,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,41,35,70,49,62,42,44,39,16,399,45,35,68,52,63,47,53,37,16,414,2658,1475,1802,2212,2295,1986,1715,1147,554,15845
120011383,3667,2282,2613,2953,3035,2645,2048,1164,550,20960,0,0,3,6,0,0,0,0,3,11,50,27,64,51,41,47,28,28,13,352,0,3,0,0,0,0,0,0,0,4,0,0,0,3,3,8,9,0,0,23,0,0,3,3,0,0,0,0,0,7,0,0,0,5,0,3,3,0,0,9,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,53,29,72,66,44,63,42,30,13,416,53,29,73,66,44,63,45,33,14,424,3725,2318,2686,3017,3080,2708,2094,1201,570,21389
120011384,3621,3777,7048,3539,2288,1892,1069,558,241,24038,0,0,4,0,3,0,0,3,3,17,29,116,165,98,113,98,98,104,103,917,0,3,6,4,0,0,0,0,0,15,0,3,3,0,0,4,0,0,0,14,0,5,3,3,0,0,0,0,0,11,0,0,0,4,3,0,3,0,0,7,0,0,3,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,3,4,4,3,3,3,0,0,0,22,0,0,0,0,0,0,0,0,0,0,32,139,186,106,120,103,103,106,103,993,32,142,194,108,126,107,106,108,107,1015,3650,3912,7239,3649,2416,1997,1179,668,345,25053
120011385,3121,1560,2499,2821,2477,1967,1590,934,562,17531,3,0,11,3,4,0,0,0,0,27,42,48,71,64,49,37,44,37,12,405,0,0,0,0,3,0,3,0,3,6,0,0,3,3,0,4,5,0,0,16,0,0,0,0,0,0,3,0,0,4,3,0,0,3,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,42,51,82,71,53,45,58,41,20,451,47,50,91,75,55,44,58,41,20,475,3163,1615,2587,2891,2533,2015,1647,978,582,18009
120011386,3449,1720,2647,3309,2885,2253,1771,1125,547,19703,0,0,0,0,3,0,4,0,0,9,46,43,74,61,56,46,51,36,11,425,0,0,3,0,0,3,0,0,0,5,0,0,3,0,0,3,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,46,48,83,61,64,52,52,41,11,451,46,44,83,61,64,57,57,41,11,462,3489,1765,2731,3365,2949,2307,1832,1164,561,20162
120021387,2662,1133,2073,2673,2416,1874,1420,480,157,14876,0,0,0,0,0,3,0,4,0,6,36,43,85,52,40,35,37,40,40,406,0,3,4,4,3,3,3,0,0,26,0,0,3,8,3,4,5,0,0,24,0,0,0,0,0,3,0,7,0,16,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,3,4,0,0,8,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,3,7,3,0,16,0,0,0,0,0,0,0,0,0,0,40,49,93,69,55,49,55,55,40,499,40,49,93,67,55,52,56,53,40,506,2701,1179,2158,2740,2469,1925,1480,540,192,15379
120021388,4858,2409,4254,4897,3561,2473,1658,790,352,25251,0,0,7,5,3,3,0,4,0,16,38,98,115,69,74,66,45,13,3,531,0,4,6,3,6,6,11,0,0,27,0,3,3,0,0,10,8,3,0,27,0,0,3,0,3,5,5,0,0,12,0,0,0,3,4,3,3,3,0,16,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,38,110,124,80,93,98,69,19,3,639,38,116,130,81,91,95,70,22,4,654,4901,2519,4380,4974,3650,2571,1728,814,359,25907
120021389,2530,995,2087,2725,2054,1470,941,367,177,13352,0,0,0,0,0,0,0,0,0,5,24,46,94,81,57,39,36,13,6,400,0,4,8,3,8,0,3,5,0,33,0,0,0,5,5,3,5,0,0,18,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,32,58,103,95,75,41,43,15,6,466,32,54,107,95,75,41,47,20,6,469,2561,1051,2193,2822,2126,1514,988,385,183,13823
120031390,2989,3201,5845,3335,2741,2308,1512,1098,698,23733,0,9,4,4,3,0,3,0,0,23,52,84,120,75,58,57,58,31,26,547,3,0,4,0,3,6,0,0,0,15,0,3,5,5,3,3,0,0,0,28,0,0,0,0,0,3,0,0,3,9,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,0,0,14,0,0,0,0,0,0,0,0,0,0,51,89,131,80,71,73,62,33,27,614,55,99,141,84,70,71,63,31,29,645,3042,3300,5978,3415,2812,2381,1571,1132,734,24374
120031391,2940,4573,5245,2822,2788,2394,1495,1095,548,23911,0,3,5,0,0,0,0,0,0,12,63,109,159,71,77,79,27,26,14,618,0,7,3,4,0,3,0,0,0,22,0,3,8,3,0,10,3,0,0,24,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,60,122,180,79,86,87,37,30,14,678,62,118,186,79,86,88,37,28,10,696,3009,4696,5432,2905,2873,2486,1531,1122,562,24607
120031392,1713,1190,1534,1543,1528,1126,797,509,139,10084,0,0,0,0,0,0,3,0,0,6,29,33,43,24,22,17,22,17,4,225,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,33,45,31,22,20,29,21,4,241,29,33,45,30,22,20,32,21,4,249,1743,1223,1582,1572,1551,1144,827,528,143,10331
120031393,2914,2082,2368,2360,2391,1851,1411,925,428,16719,0,0,0,0,3,0,0,0,0,9,42,34,86,39,42,32,22,18,13,328,0,0,3,0,0,0,0,0,0,4,0,3,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,48,41,84,42,40,38,21,19,13,350,47,41,89,45,42,38,24,16,15,352,2959,2120,2457,2402,2441,1886,1432,943,434,17075
120031394,2489,1835,3109,2794,2364,1621,1052,660,259,16177,0,0,0,0,3,0,0,3,0,11,34,67,86,57,35,35,35,5,0,352,0,3,0,3,0,0,0,0,0,14,0,0,3,0,4,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,34,74,94,59,46,48,36,13,3,399,34,76,96,59,44,48,41,13,3,411,2526,1910,3203,2852,2414,1669,1090,672,260,16583
120031395,2249,1384,2026,2035,1988,1407,935,626,388,13029,0,0,0,0,4,0,0,0,0,4,28,27,56,39,34,40,25,13,13,279,0,0,5,7,7,7,0,0,0,18,0,0,4,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,28,34,67,47,43,48,32,16,13,320,29,29,67,47,46,46,36,16,13,330,2275,1419,2091,2082,2030,1452,962,642,401,13357
120031396,2471,2233,4998,2286,1513,1175,520,315,98,15604,0,0,6,4,4,7,0,0,0,14,22,56,61,39,20,22,14,9,4,242,4,0,4,0,0,3,3,0,0,17,0,3,3,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,23,66,77,48,25,22,15,9,4,283,23,70,82,52,26,31,15,11,4,304,2491,2306,5076,2338,1539,1206,536,321,98,15906
120031575,3100,4375,5776,2741,2780,2313,1556,1050,631,24318,0,0,3,0,3,0,3,0,0,14,29,75,127,51,49,49,51,39,35,494,0,0,7,0,0,0,0,3,0,10,0,4,0,4,4,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,11,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,29,86,132,57,55,48,55,44,35,542,29,86,138,56,58,51,57,44,38,552,3131,4461,5912,2797,2836,2364,1612,1087,667,24872
120031576,630,508,520,500,463,397,262,133,46,3447,0,0,0,0,0,0,0,0,0,4,12,14,23,9,7,11,3,5,0,79,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12,14,29,11,11,11,3,5,0,86,12,14,29,12,11,11,3,5,0,91,639,521,544,509,468,406,266,137,44,3542
121011398,4944,3528,5556,4780,3228,2423,1773,1015,594,27835,0,3,3,0,6,4,3,0,0,23,46,87,152,80,75,61,50,26,14,589,7,10,27,36,18,18,3,0,3,117,0,9,14,17,23,26,11,3,3,108,0,0,0,6,10,4,3,0,0,33,0,3,4,6,3,6,0,0,0,29,0,0,0,0,0,4,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,0,6,0,3,0,0,16,0,0,0,0,0,0,0,0,0,0,56,106,202,147,138,122,75,27,20,899,57,111,202,147,140,125,79,28,20,918,5002,3636,5759,4929,3370,2548,1857,1039,616,28755
121011399,3544,2188,4172,3479,2440,1937,1290,724,426,20201,0,0,0,3,0,3,4,3,0,14,39,47,93,63,33,46,43,25,27,411,0,0,6,5,0,3,3,0,0,29,3,9,12,3,9,3,8,0,0,43,0,0,3,0,3,0,0,0,0,3,0,0,4,5,0,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,42,53,120,77,49,60,60,27,27,515,42,50,125,81,56,58,65,29,27,531,3583,2242,4292,3561,2489,1997,1355,755,454,20733
121011400,5096,2942,3468,4008,3591,2785,2106,1136,621,25750,0,5,3,0,0,3,0,0,3,21,75,106,118,78,120,100,94,58,56,799,0,12,3,15,15,9,5,0,0,59,3,5,13,15,9,21,14,0,0,85,0,4,3,3,0,7,0,0,0,15,3,0,6,3,0,11,0,0,0,24,0,3,0,0,5,7,0,0,0,14,0,0,0,3,0,0,0,0,0,4,0,0,0,3,5,7,0,0,0,23,0,0,0,0,0,0,0,0,0,0,78,124,146,123,153,156,120,64,57,1018,81,133,153,129,152,160,117,60,58,1043,5179,3072,3620,4134,3744,2947,2226,1197,679,26790
121011401,1560,793,2617,2135,1127,890,583,247,94,10044,0,0,5,0,0,3,3,0,0,13,94,49,133,124,112,130,166,153,105,1055,3,0,10,6,6,3,0,0,0,29,3,0,4,8,8,4,3,0,0,33,0,0,0,0,4,4,0,0,0,13,0,0,4,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,95,49,157,138,131,141,169,150,107,1155,100,56,157,138,131,147,176,150,107,1162,1656,847,2782,2270,1259,1035,751,401,195,11210
121011402,5707,2671,1874,3691,3919,2769,2032,1168,631,24481,0,0,0,0,0,3,0,0,0,4,41,58,63,56,48,57,39,31,18,417,0,0,3,0,0,0,0,3,0,8,0,3,3,5,3,4,8,3,0,32,0,0,3,0,0,0,0,0,0,6,0,0,6,0,0,0,5,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,45,67,81,62,54,68,55,39,18,485,45,67,81,62,55,68,56,39,18,490,5754,2740,1954,3754,3979,2844,2090,1208,654,24967
121021403,3844,2226,1662,2697,2689,2284,1412,629,255,17692,0,3,0,0,0,4,0,0,0,11,36,61,36,43,30,29,18,12,16,276,0,0,0,0,0,0,3,3,3,8,3,0,4,0,0,3,3,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,59,36,47,31,32,23,14,15,308,43,62,36,48,31,37,20,14,15,311,3889,2288,1700,2744,2722,2318,1439,650,266,18008
121021404,2507,1367,898,1710,1826,1403,1029,392,103,11239,0,3,0,0,0,0,0,0,0,10,25,32,25,20,22,20,16,10,5,178,0,0,0,0,0,3,3,0,0,9,0,0,0,0,5,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,35,31,20,23,26,20,10,5,195,25,38,31,21,23,28,20,11,6,205,2532,1401,929,1734,1848,1426,1054,401,107,11441
121021406,3785,2353,1436,2611,2728,2056,1591,931,369,17856,0,10,3,0,0,0,0,0,0,12,45,75,56,53,38,20,29,14,8,331,3,0,0,0,3,3,6,0,0,14,0,6,3,4,0,5,3,0,0,24,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,48,84,59,66,41,33,40,20,8,390,48,95,61,66,42,33,43,20,8,405,3835,2443,1500,2674,2776,2084,1636,944,372,18263
121021577,2071,1141,2559,2194,1363,1007,596,359,158,11451,0,0,3,0,3,3,0,0,0,12,58,76,68,40,37,41,51,50,89,513,0,3,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,58,86,65,39,36,44,58,53,91,529,59,86,73,42,40,47,58,53,91,543,2129,1228,2633,2235,1405,1053,645,412,255,11994
121021578,2056,1105,1256,1701,1483,1218,885,451,229,10390,0,0,0,3,0,0,0,3,0,5,13,23,28,21,20,32,36,31,22,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,13,28,28,21,26,39,43,31,23,240,13,28,32,27,24,39,43,34,19,248,2069,1131,1293,1725,1508,1250,923,488,253,10640
121021579,1920,761,1576,1776,1020,814,599,501,344,9321,0,3,0,4,0,0,0,0,0,10,16,16,36,20,21,15,16,13,16,158,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,3,0,0,8,3,0,0,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,15,36,25,25,18,17,17,17,186,20,20,36,25,25,18,17,17,14,193,1940,783,1612,1805,1045,827,620,521,358,9514
121031407,3891,3082,1987,2607,3271,2428,1677,1019,692,20648,4,0,0,0,0,0,0,0,0,9,46,61,67,32,31,28,41,21,16,334,8,3,0,10,0,0,4,3,0,27,0,0,3,3,3,3,4,0,0,20,0,0,0,0,0,0,3,0,0,4,0,3,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,52,66,71,46,40,35,49,21,19,399,54,66,75,42,40,35,54,21,19,409,3950,3153,2058,2652,3309,2459,1727,1040,708,21061
121031408,4861,2928,2059,3014,3468,2497,1865,1099,576,22359,0,4,0,0,4,3,0,3,0,11,32,47,57,27,42,38,22,16,20,306,0,3,0,3,0,0,0,3,0,11,0,3,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,5,0,3,0,0,0,3,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,32,57,59,31,51,47,31,18,20,353,35,64,59,37,54,50,31,24,20,363,4891,2985,2119,3049,3520,2541,1893,1123,597,22724
121031409,3575,2168,1203,2110,2661,1770,1287,654,329,15744,0,0,3,0,0,0,0,0,0,9,36,90,56,35,34,33,24,16,11,323,0,4,0,0,3,3,0,0,0,16,3,8,3,0,3,0,6,0,0,27,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,6,0,3,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,38,104,60,38,41,38,40,21,9,396,43,104,61,41,41,38,42,23,8,402,3614,2269,1264,2148,2696,1815,1330,677,340,16152
121031410,4221,2351,1496,2729,3015,2231,1856,1347,574,19821,5,0,0,0,0,0,0,0,0,9,32,61,58,36,16,32,19,22,11,278,3,3,0,3,0,0,0,0,0,8,0,3,0,0,3,7,3,3,0,15,0,0,0,0,0,0,6,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,65,59,39,19,40,26,27,13,317,32,65,59,39,20,43,26,27,14,327,4257,2424,1554,2769,3036,2269,1878,1372,584,20145
121031411,3675,2188,1195,2289,2826,2028,1752,1465,1078,18497,4,0,0,0,0,0,0,3,3,12,29,47,53,28,20,42,53,44,64,386,0,0,0,0,0,3,3,3,3,11,0,0,0,0,3,0,4,3,0,18,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,36,49,51,36,32,47,72,55,70,442,37,49,56,32,34,48,73,61,73,454,3711,2240,1246,2323,2859,2076,1824,1523,1153,18952
121031412,3367,2706,1293,1963,2781,2047,1515,987,547,17209,0,3,0,0,0,3,0,0,4,11,92,92,76,49,65,95,86,112,127,795,0,4,0,4,0,0,0,0,3,14,0,4,0,7,3,0,8,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,97,104,80,61,69,101,94,118,133,845,97,105,85,61,69,98,97,115,135,862,3463,2804,1373,2020,2856,2148,1614,1103,676,18066
121041413,2974,1308,3417,3260,2403,2054,1808,752,274,18247,0,0,0,0,0,3,3,3,0,13,42,43,82,59,57,47,66,18,4,420,0,5,3,6,4,3,3,3,0,31,4,4,12,3,6,10,12,3,0,50,0,0,3,0,0,3,0,0,0,13,0,0,0,0,0,4,0,0,0,5,0,0,0,4,0,0,6,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,17,0,0,0,0,0,0,0,0,0,0,48,52,103,67,75,74,91,19,7,544,48,58,104,69,78,79,91,24,7,555,3024,1362,3516,3331,2480,2132,1906,776,272,18804
121041414,2283,1316,4468,3318,2087,1660,1291,575,215,17216,0,0,5,0,0,3,0,0,0,12,56,69,149,95,71,75,84,27,9,634,3,0,0,3,0,0,5,0,0,19,3,0,3,0,5,3,3,0,0,21,0,3,0,0,0,3,0,0,0,10,0,0,3,0,0,0,0,0,0,7,0,0,0,0,3,0,3,0,0,6,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,65,80,161,107,81,84,98,26,10,706,66,80,162,107,85,91,98,28,10,721,2348,1391,4630,3421,2173,1751,1390,605,227,17937
121041415,4876,2679,3247,3922,4089,3189,2786,1434,862,27076,0,3,3,0,0,0,0,0,0,15,88,80,117,75,68,61,57,39,29,606,0,6,3,0,7,0,7,0,0,25,0,3,8,13,11,8,13,0,0,55,0,0,0,3,0,0,8,0,0,6,0,0,12,0,3,0,0,0,0,22,0,0,3,0,0,0,9,0,0,7,0,0,3,0,0,0,0,0,0,6,0,0,0,3,0,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,87,88,146,96,90,76,90,41,30,749,87,95,145,96,90,76,93,43,34,764,4965,2773,3391,4017,4178,3267,2878,1476,895,27844
