SA2_MAINCODE_2016,A0_14_SEO_B00,A0_14_SEO_00_05,A0_14_SEO_06_10,A0_14_SEO_11,A0_14_SEO_12,A0_14_SEO_13,A0_14_SEO_14,A0_14_SEO_15,A0_14_SEO_16,A0_14_SEO_YNS,A0_14_SEO_T,A0_14_SOLSE_VWW_B00,A0_14_SOLSE_VWW_00_05,A0_14_SOLSE_VWW_06_10,A0_14_SOLSE_VWW_11,A0_14_SOLSE_VWW_12,A0_14_SOLSE_VWW_13,A0_14_SOLSE_VWW_14,A0_14_SOLSE_VWW_15,A0_14_SOLSE_VWW_16,A0_14_SOLSE_VWW_YNS,A0_14_SOLSE_VWW_T,A0_14_SOLSE_NWNAA_B00,A0_14_SOLSE_NWNAA_00_05,A0_14_SOLSE_NWNAA_06_10,A0_14_SOLSE_NWNAA_11,A0_14_SOLSE_NWNAA_12,A0_14_SOLSE_NWNAA_13,A0_14_SOLSE_NWNAA_14,A0_14_SOLSE_NWNAA_15,A0_14_SOLSE_NWNAA_16,A0_14_SOLSE_NWNAA_YNS,A0_14_SOLSE_NWNAA_T,A0_14_SOLSE_PinE_NS_B00,A0_14_SOLSE_PinE_NS_00_05,A0_14_SOLSE_PinE_NS_06_10,A0_14_SOLSE_PinE_NS_11,A0_14_SOLSE_PinE_NS_12,A0_14_SOLSE_PinE_NS_13,A0_14_SOLSE_PinE_NS_14,A0_14_SOLSE_PinE_NS_15,A0_14_SOLSE_PinE_NS_16,A0_14_SOLSE_PinE_NS_YNS,A0_14_SOLSE_PinE_NS_T,A0_14_SOLSE_T_B00,A0_14_SOLSE_T_00_05,A0_14_SOLSE_T_06_10,A0_14_SOLSE_T_11,A0_14_SOLSE_T_12,A0_14_SOLSE_T_13,A0_14_SOLSE_T_14,A0_14_SOLSE_T_15,A0_14_SOLSE_T_16,A0_14_SOLSE_T_YNS,A0_14_SOLSE_T_T,A0_14_L_PinE_NS_B00,A0_14_L_PinE_NS_00_05,A0_14_L_PinE_NS_06_10,A0_14_L_PinE_NS_11,A0_14_L_PinE_NS_12,A0_14_L_PinE_NS_13,A0_14_L_PinE_NS_14,A0_14_L_PinE_NS_15,A0_14_L_PinE_NS_16,A0_14_L_PinE_NS_YNS,A0_14_L_PinE_NS_T,A0_14_T_B00,A0_14_T_00_05,A0_14_T_06_10,A0_14_T_11,A0_14_T_12,A0_14_T_13,A0_14_T_14,A0_14_T_15,A0_14_T_16,A0_14_T_YNS,A0_14_T_T,A15_24_SEO_B00,A15_24_SEO_00_05,A15_24_SEO_06_10,A15_24_SEO_11,A15_24_SEO_12,A15_24_SEO_13,A15_24_SEO_14,A15_24_SEO_15,A15_24_SEO_16,A15_24_SEO_YNS,A15_24_SEO_T,A15_24_SOLSE_VWW_B00,A15_24_SOLSE_VWW_00_05,A15_24_SOLSE_VWW_06_10,A15_24_SOLSE_VWW_11,A15_24_SOLSE_VWW_12,A15_24_SOLSE_VWW_13,A15_24_SOLSE_VWW_14,A15_24_SOLSE_VWW_15,A15_24_SOLSE_VWW_16,A15_24_SOLSE_VWW_YNS,A15_24_SOLSE_VWW_T,A15_24_SOLSE_NWNAA_B00,A15_24_SOLSE_NWNAA_00_05,A15_24_SOLSE_NWNAA_06_10,A15_24_SOLSE_NWNAA_11,A15_24_SOLSE_NWNAA_12,A15_24_SOLSE_NWNAA_13,A15_24_SOLSE_NWNAA_14,A15_24_SOLSE_NWNAA_15,A15_24_SOLSE_NWNAA_16,A15_24_SOLSE_NWNAA_YNS,A15_24_SOLSE_NWNAA_T,A15_24_SOLSE_PinE_NS_B00,A15_24_SOLSE_PinE_NS_00_05,A15_24_SOLSE_PinE_NS_06_10,A15_24_SOLSE_PinE_NS_11,A15_24_SOLSE_PinE_NS_12,A15_24_SOLSE_PinE_NS_13,A15_24_SOLSE_PinE_NS_14,A15_24_SOLSE_PinE_NS_15,A15_24_SOLSE_PinE_NS_16,A15_24_SOLSE_PinE_NS_YNS,A15_24_SOLSE_PinE_NS_T,A15_24_SOLSE_T_B00,A15_24_SOLSE_T_00_05,A15_24_SOLSE_T_06_10,A15_24_SOLSE_T_11,A15_24_SOLSE_T_12,A15_24_SOLSE_T_13,A15_24_SOLSE_T_14,A15_24_SOLSE_T_15,A15_24_SOLSE_T_16,A15_24_SOLSE_T_YNS,A15_24_SOLSE_T_T,A15_24_L_PinE_NS_B00,A15_24_L_PinE_NS_00_05,A15_24_L_PinE_NS_06_10,A15_24_L_PinE_NS_11,A15_24_L_PinE_NS_12,A15_24_L_PinE_NS_13,A15_24_L_PinE_NS_14,A15_24_L_PinE_NS_15,A15_24_L_PinE_NS_16,A15_24_L_PinE_NS_YNS,A15_24_L_PinE_NS_T,A15_24_T_B00,A15_24_T_00_05,A15_24_T_06_10,A15_24_T_11,A15_24_T_12,A15_24_T_13,A15_24_T_14,A15_24_T_15,A15_24_T_16,A15_24_T_YNS,A15_24_T_T,A25_34_SEO_B00,A25_34_SEO_00_05,A25_34_SEO_06_10,A25_34_SEO_11,A25_34_SEO_12,A25_34_SEO_13,A25_34_SEO_14,A25_34_SEO_15,A25_34_SEO_16,A25_34_SEO_YNS,A25_34_SEO_T,A25_34_SOLSE_VWW_B00,A25_34_SOLSE_VWW_00_05,A25_34_SOLSE_VWW_06_10,A25_34_SOLSE_VWW_11,A25_34_SOLSE_VWW_12,A25_34_SOLSE_VWW_13,A25_34_SOLSE_VWW_14,A25_34_SOLSE_VWW_15,A25_34_SOLSE_VWW_16,A25_34_SOLSE_VWW_YNS,A25_34_SOLSE_VWW_T,A25_34_SOLSE_NWNAA_B00,A25_34_SOLSE_NWNAA_00_05,A25_34_SOLSE_NWNAA_06_10,A25_34_SOLSE_NWNAA_11,A25_34_SOLSE_NWNAA_12,A25_34_SOLSE_NWNAA_13,A25_34_SOLSE_NWNAA_14,A25_34_SOLSE_NWNAA_15,A25_34_SOLSE_NWNAA_16,A25_34_SOLSE_NWNAA_YNS,A25_34_SOLSE_NWNAA_T,A25_34_SOLSE_PinE_NS_B00,A25_34_SOLSE_PinE_NS_00_05,A25_34_SOLSE_PinE_NS_06_10,A25_34_SOLSE_PinE_NS_11,A25_34_SOLSE_PinE_NS_12,A25_34_SOLSE_PinE_NS_13,A25_34_SOLSE_PinE_NS_14,A25_34_SOLSE_PinE_NS_15,A25_34_SOLSE_PinE_NS_16,A25_34_SOLSE_PinE_NS_YNS,A25_34_SOLSE_PinE_NS_T,A25_34_SOLSE_T_B00,A25_34_SOLSE_T_00_05
108051167,..,0,4,3,0,0,0,0,0,0,8,..,0,0,0,0,0,0,3,0,0,4,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,3,0,0,4,..,0,0,0,0,0,0,0,0,0,0,..,0,4,3,0,0,0,3,0,0,13,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,6,0,4,3,0,0,0,0,0,0,11,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108051168,..,3,8,4,0,0,5,3,0,0,22,..,0,3,0,0,0,0,0,0,0,14,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,3,0,0,0,0,0,0,0,12,..,0,0,0,0,0,0,0,0,0,0,..,3,18,4,0,0,7,4,0,3,40,8,10,8,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,9,10,9,0,0,0,3,0,0,4,31,8,3,0,3,3,0,0,0,0,0,21,0,3,9,0,0,4,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
108051169,..,7,8,3,0,0,3,0,0,0,23,..,0,11,0,8,0,3,4,0,3,35,..,0,0,0,0,0,0,0,3,0,3,..,0,0,0,0,0,0,0,0,0,0,..,0,11,0,8,0,3,3,3,10,42,..,0,0,0,0,0,0,0,0,0,0,..,11,17,5,7,0,11,3,3,15,64,11,10,3,0,0,0,0,3,0,3,23,0,4,8,3,7,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,8,3,7,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,12,14,14,3,4,0,0,0,0,4,55,15,5,15,0,0,3,0,0,0,4,49,9,0,25,3,8,3,10,4,10,3,73,0,0,4,0,0,0,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,9,0
108051170,..,0,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,5,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,8,0,3,6,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,14,5,0,4,6,0,0,0,0,0,3,18,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108051171,..,0,0,0,0,3,0,0,0,0,4,..,0,3,0,0,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,3,0,0,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,0,0,..,0,4,0,0,3,0,0,0,3,11,3,5,0,0,0,3,0,0,0,0,11,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,4,6,0,0,3,0,0,0,0,17,5,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109011172,..,7,28,3,11,0,3,3,4,8,68,..,0,14,3,6,4,3,8,0,0,38,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,14,3,6,4,3,8,5,0,39,..,0,0,0,0,0,0,0,0,0,0,..,7,43,5,21,4,5,10,10,8,110,11,24,14,0,0,0,0,3,7,0,51,0,5,11,3,3,4,0,3,0,0,35,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,10,3,3,4,0,9,0,3,39,0,0,0,0,0,0,0,0,0,0,0,10,24,20,3,3,4,0,9,9,4,86,27,15,14,4,10,3,3,3,0,0,84,7,5,46,8,6,15,6,16,4,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5
109011173,..,3,0,0,0,0,0,3,3,0,11,..,0,18,9,6,3,3,3,3,3,42,..,0,0,0,0,3,4,7,3,4,18,..,0,0,0,0,0,0,0,0,0,0,..,0,18,9,8,4,6,6,3,6,57,..,0,0,0,0,0,0,0,0,0,0,..,3,14,9,8,4,8,9,5,4,68,3,3,13,3,0,0,0,0,0,0,18,0,0,13,6,3,0,3,0,0,0,32,0,0,0,3,0,0,3,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,4,0,3,6,0,0,43,0,0,0,0,0,0,0,0,0,0,0,8,4,27,12,4,0,3,6,0,0,58,10,7,4,4,0,0,3,0,0,4,39,4,4,48,6,12,3,6,0,3,0,102,0,0,3,3,4,0,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,4,4
109011174,..,3,19,0,0,0,3,3,0,0,29,..,0,4,6,6,6,7,3,0,0,42,..,0,0,0,3,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,0,..,0,4,6,7,6,7,8,3,0,46,..,0,0,0,0,0,0,0,0,0,0,..,3,23,10,7,6,10,11,0,0,74,0,14,13,0,0,0,0,0,0,3,39,5,4,11,3,3,3,3,3,0,0,37,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,4,14,3,3,3,4,5,0,0,43,0,0,0,0,0,0,0,0,0,0,0,5,15,30,7,3,3,4,11,4,3,81,17,3,9,3,3,3,3,5,0,0,48,3,11,46,10,9,9,9,12,6,0,120,0,0,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,11
109011175,..,3,8,5,5,0,0,0,3,0,28,..,0,3,0,5,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,0,..,0,3,0,6,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,0,..,3,9,8,15,0,0,0,3,0,36,7,4,7,3,0,0,0,0,0,0,20,0,0,0,0,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,4,8,3,4,0,0,3,0,4,32,4,4,9,0,4,3,0,0,3,0,27,3,3,6,4,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
109011176,..,3,4,3,0,5,8,4,3,0,25,..,0,23,17,13,10,12,9,0,9,88,..,0,6,3,0,3,9,11,3,0,32,..,0,0,0,0,0,0,0,0,0,3,..,0,26,16,13,12,18,18,7,5,120,..,0,0,0,0,0,0,0,0,0,0,..,3,35,23,15,16,26,21,7,8,149,6,6,7,4,0,4,0,3,0,3,39,0,8,29,12,7,7,4,13,0,0,94,0,0,3,0,3,0,8,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,8,36,12,10,9,10,15,3,0,107,0,0,0,0,0,0,0,0,0,0,0,6,11,42,21,16,17,9,21,3,3,144,20,3,17,3,0,0,3,3,0,0,53,5,11,113,21,19,17,14,11,4,8,226,0,0,10,14,4,0,4,4,4,0,40,0,0,3,0,0,0,0,0,0,0,3,7,15
109021177,..,0,0,0,0,4,3,0,3,0,9,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,4,8,0,3,0,15,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,3,6,0,0,0,0,3,0,0,16,0,0,14,0,4,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
109021178,..,0,3,0,0,0,0,3,0,0,7,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,3,0,0,0,0,3,0,0,7,0,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,3,0,0,19,3,0,5,0,0,4,0,3,0,0,27,0,0,6,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
109021179,..,0,3,0,0,0,3,0,0,0,3,..,0,0,0,0,0,0,3,0,0,4,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,3,0,0,3,..,0,0,0,0,0,0,0,0,0,0,..,0,3,0,0,0,3,3,0,0,12,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,3,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,3,12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,3,0,3,11,4,0,6,0,0,0,0,0,0,4,16,3,0,5,0,0,3,3,0,0,0,18,0,0,0,0,0,3,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0
109031180,..,0,0,4,0,0,0,4,0,0,9,..,0,0,0,4,0,0,0,0,0,5,..,0,0,0,0,0,0,3,0,0,3,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,4,0,0,7,0,0,9,..,0,0,0,0,0,0,0,0,0,0,..,0,4,4,4,0,0,3,0,0,13,4,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,16,7,0,3,0,0,0,0,0,0,0,13,0,0,5,0,0,0,4,0,0,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109031181,..,0,3,0,0,0,3,0,0,3,9,..,0,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,0,..,0,7,0,0,0,6,0,0,3,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,3,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,5,0,13,3,3,0,0,0,0,3,0,0,0,12,0,0,4,0,3,0,3,5,4,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
109031182,..,0,0,0,0,8,3,0,0,0,9,..,0,0,0,7,3,0,0,3,0,16,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,7,3,0,0,3,0,12,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,7,7,4,0,3,0,23,6,4,0,0,0,0,0,0,0,0,12,0,0,4,0,3,0,3,7,0,0,20,0,0,0,0,0,0,3,4,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,6,7,3,0,28,0,0,0,0,0,0,0,0,0,0,0,6,9,4,0,7,3,6,7,3,0,36,5,3,3,3,0,0,0,0,0,0,17,0,0,11,0,0,0,4,4,5,0,35,0,0,0,0,0,5,17,13,3,11,47,0,0,0,0,0,0,0,0,0,0,0,0,0
109031183,..,0,4,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,0,..,0,3,3,0,0,0,0,0,0,15,3,3,0,0,0,0,0,0,3,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,18,5,0,3,4,0,0,0,0,0,0,13,0,3,9,3,0,3,3,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
109031184,..,4,9,0,3,3,0,4,3,5,26,..,0,0,0,3,0,0,5,0,0,10,..,0,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,3,0,0,7,0,0,10,..,0,0,0,0,0,0,0,0,0,0,..,4,9,3,3,3,0,7,3,6,37,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,3,3,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,3,0,0,17,7,4,7,0,6,0,0,0,0,5,29,3,3,16,3,0,4,3,6,3,0,36,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3
109031185,..,5,3,0,7,0,3,4,4,0,20,..,0,8,0,3,0,4,0,0,4,27,..,0,0,0,0,0,0,3,0,0,3,..,0,0,0,0,0,0,0,0,0,0,..,0,8,0,3,0,4,3,0,4,28,..,0,0,0,0,0,0,0,0,0,0,..,5,8,0,12,0,9,7,4,4,50,0,0,0,0,0,0,0,0,0,0,10,0,5,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,4,0,0,0,18,3,5,5,9,6,5,0,3,0,3,38,0,0,19,0,3,0,4,5,6,3,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110011186,..,4,40,11,18,19,16,8,3,3,107,..,4,46,3,8,21,34,21,12,7,154,..,0,0,0,0,3,13,18,12,8,53,..,0,0,0,0,0,0,0,0,0,0,..,4,43,3,8,23,49,39,23,14,206,..,0,0,0,0,0,0,0,0,0,0,..,11,79,15,23,42,64,43,28,12,318,40,45,46,9,3,9,4,4,9,5,160,8,33,37,10,18,12,37,57,40,13,264,0,3,0,0,0,3,13,27,21,14,72,0,0,0,0,0,0,0,0,0,0,3,8,32,34,10,18,18,43,91,62,23,336,0,0,0,0,0,0,0,0,0,0,0,47,76,80,15,22,22,46,90,62,38,501,47,20,11,6,7,7,5,14,4,3,123,14,24,104,16,44,45,61,133,75,17,533,0,0,3,0,7,7,8,4,5,3,40,0,0,0,0,0,0,0,0,0,0,4,14,24
110011187,..,0,4,0,0,0,0,0,0,0,7,..,0,0,3,0,0,3,0,0,0,3,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,3,0,0,3,0,0,0,9,..,0,0,0,0,0,0,0,0,0,0,..,0,8,3,0,0,3,0,0,3,14,3,0,5,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,6,5,0,0,0,0,3,0,0,14,3,0,3,0,0,0,3,3,0,0,20,0,0,0,0,0,0,3,3,3,3,17,0,0,0,0,0,0,0,7,0,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0
110011188,..,0,10,0,0,0,0,6,0,0,22,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,10,0,0,0,0,6,0,0,24,7,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,8,4,0,3,0,3,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110011189,..,0,0,0,3,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,3,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,5,0,3,0,0,0,0,0,0,0,10,3,0,4,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
110021190,..,3,6,0,0,0,0,0,0,3,10,..,0,3,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,3,0,0,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,0,0,..,4,6,0,4,0,0,0,0,7,20,3,3,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,3,3,0,0,16,0,0,3,0,0,0,0,0,0,0,12,0,4,10,0,0,0,4,6,0,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
110021191,..,3,4,0,0,0,3,0,0,0,15,..,0,15,7,9,0,5,6,0,7,48,..,0,0,0,0,0,0,0,0,3,0,..,0,0,0,4,0,0,0,0,0,4,..,0,15,7,7,4,5,9,0,9,53,..,0,0,0,0,0,0,0,0,0,0,..,3,14,10,7,7,11,10,0,11,71,0,3,0,0,0,0,3,0,0,0,5,0,0,11,7,6,4,8,4,0,3,41,0,0,0,0,0,0,0,6,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,11,4,6,4,7,8,0,3,49,0,0,0,0,0,0,0,0,0,0,0,0,3,11,4,6,4,13,6,0,3,56,6,0,5,3,5,3,0,0,0,0,26,0,7,8,4,7,11,7,4,0,0,48,0,0,5,0,0,0,5,4,0,4,17,0,0,0,0,0,0,0,0,0,0,3,0,7
110021192,..,11,4,0,0,0,0,0,0,0,17,..,0,6,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,6,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,0,..,11,13,0,0,0,0,0,0,3,26,0,23,5,0,0,0,3,0,0,0,29,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,23,5,0,0,0,3,0,0,0,31,4,12,8,0,0,4,0,0,0,0,32,0,3,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3
