SA4_CODE_2016,F_GrpH_Mem_0_14,F_GrpH_Mem_15_24,F_GrpH_Mem_25_34,F_GrpH_Mem_35_44,F_GrpH_Mem_45_54,F_GrpH_Mem_55_64,F_GrpH_Mem_65_74,F_GrpH_Mem_75_84,F_GrpH_Mem_85ov,F_GrpH_Mem_Tot,F_LonePsn_0_14,F_LonePsn_15_24,F_LonePsn_25_34,F_LonePsn_35_44,F_LonePsn_45_54,F_LonePsn_55_64,F_LonePsn_65_74,F_LonePsn_75_84,F_LonePsn_85ov,F_LonePsn_Tot,F_Vis_within_Aus_0_14,F_Vis_within_Aus_15_24,F_Vis_within_Aus_25_34,F_Vis_within_Aus_35_44,F_Vis_within_Aus_45_54,F_Vis_within_Aus_55_64,F_Vis_within_Aus_65_74,F_Vis_within_Aus_75_84,F_Vis_within_Aus_85ov,F_Vis_within_Aus_Tot,F_Tot_0_14,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_H_or_W_in_RM_0_14,P_H_or_W_in_RM_15_24,P_H_or_W_in_RM_25_34,P_H_or_W_in_RM_35_44,P_H_or_W_in_RM_45_54,P_H_or_W_in_RM_55_64,P_H_or_W_in_RM_65_74,P_H_or_W_in_RM_75_84,P_H_or_W_in_RM_85ov,P_H_or_W_in_RM_Tot,P_Ptn_in_DFM_0_14,P_Ptn_in_DFM_15_24,P_Ptn_in_DFM_25_34,P_Ptn_in_DFM_35_44,P_Ptn_in_DFM_45_54,P_Ptn_in_DFM_55_64,P_Ptn_in_DFM_65_74,P_Ptn_in_DFM_75_84,P_Ptn_in_DFM_85ov,P_Ptn_in_DFM_Tot,P_LonePnt_0_14,P_LonePnt_15_24,P_LonePnt_25_34,P_LonePnt_35_44,P_LonePnt_45_54,P_LonePnt_55_64,P_LonePnt_65_74,P_LonePnt_75_84,P_LonePnt_85ov,P_LonePnt_Tot,P_CU15_0_14,P_CU15_15_24,P_CU15_25_34,P_CU15_35_44,P_CU15_45_54,P_CU15_55_64,P_CU15_65_74,P_CU15_75_84,P_CU15_85ov,P_CU15_Tot,P_DpStu_0_14,P_DpStu_15_24,P_DpStu_25_34,P_DpStu_35_44,P_DpStu_45_54,P_DpStu_55_64,P_DpStu_65_74,P_DpStu_75_84,P_DpStu_85ov,P_DpStu_Tot,P_NDpChl_0_14,P_NDpChl_15_24,P_NDpChl_25_34,P_NDpChl_35_44,P_NDpChl_45_54,P_NDpChl_55_64,P_NDpChl_65_74,P_NDpChl_75_84,P_NDpChl_85ov,P_NDpChl_Tot,P_OthRI_0_14,P_OthRI_15_24,P_OthRI_25_34,P_OthRI_35_44,P_OthRI_45_54,P_OthRI_55_64,P_OthRI_65_74,P_OthRI_75_84,P_OthRI_85ov,P_OthRI_Tot,P_URI_in_FH_0_14,P_URI_in_FH_15_24,P_URI_in_FH_25_34,P_URI_in_FH_35_44,P_URI_in_FH_45_54,P_URI_in_FH_55_64,P_URI_in_FH_65_74,P_URI_in_FH_75_84,P_URI_in_FH_85ov,P_URI_in_FH_Tot,P_GrpH_Mem_0_14,P_GrpH_Mem_15_24,P_GrpH_Mem_25_34,P_GrpH_Mem_35_44,P_GrpH_Mem_45_54,P_GrpH_Mem_55_64,P_GrpH_Mem_65_74,P_GrpH_Mem_75_84,P_GrpH_Mem_85ov,P_GrpH_Mem_Tot,P_LonePsn_0_14,P_LonePsn_15_24,P_LonePsn_25_34,P_LonePsn_35_44,P_LonePsn_45_54,P_LonePsn_55_64,P_LonePsn_65_74,P_LonePsn_75_84,P_LonePsn_85ov,P_LonePsn_Tot,P_Vis_within_Aus_0_14,P_Vis_within_Aus_15_24,P_Vis_within_Aus_25_34,P_Vis_within_Aus_35_44,P_Vis_within_Aus_45_54,P_Vis_within_Aus_55_64,P_Vis_within_Aus_65_74,P_Vis_within_Aus_75_84,P_Vis_within_Aus_85ov,P_Vis_within_Aus_Tot,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
506,..,2547,2442,612,588,576,306,99,32,7207,..,730,2022,1767,2152,3814,4243,3684,2013,20420,502,874,758,361,332,398,368,208,124,3928,42980,29879,37970,31793,28587,24729,16942,9065,3489,225426,..,1885,30974,39822,35053,29840,21191,9003,1889,169662,..,4635,13488,6782,5278,2934,1145,239,39,34538,..,669,2719,4583,5147,2966,1247,824,456,18615,87245,..,..,..,..,..,..,..,..,87245,..,23386,..,..,..,..,..,..,..,23386,..,14494,7795,2391,1331,631,101,3,0,26748,..,4573,3086,816,983,1478,1210,755,424,13320,..,2866,3321,888,548,304,123,45,14,8107,..,6161,7190,2218,1645,1331,686,232,76,19531,..,1706,5134,4619,5375,7019,6780,5035,2693,38360,1053,1722,1783,912,766,695,630,310,161,8025,88302,62099,75488,63034,56115,47199,33112,16458,5751,447551
507,..,1382,1410,445,443,425,267,100,32,4499,..,560,1617,1301,1960,3293,3648,3319,1897,17601,541,743,646,357,330,371,318,196,100,3597,37202,23710,27598,27004,26215,21168,14493,8319,3344,189053,..,910,20497,32570,31730,25996,18262,8726,1848,140544,..,4085,11906,6629,5025,2766,1058,223,42,31736,..,582,2368,4044,4782,2408,914,635,461,16192,74973,..,..,..,..,..,..,..,..,74973,..,20180,..,..,..,..,..,..,..,20180,..,12684,5924,1782,1119,580,81,3,0,22176,..,2454,1557,493,617,938,780,550,366,7766,..,1403,1548,558,385,177,63,22,9,4163,..,2729,3547,1248,1082,914,551,200,65,10336,..,1218,3812,3431,4589,5893,5659,4594,2571,31766,1060,1393,1450,812,716,639,520,317,135,7041,76032,47641,52600,51569,50041,40313,27900,15264,5506,366869
509,..,249,228,85,187,172,129,43,20,1126,..,196,378,330,763,1392,1461,1394,647,6567,219,258,217,123,224,335,274,116,39,1796,11206,5202,6291,7115,8620,8841,6621,3475,1144,58503,..,277,4641,8005,9868,10929,8824,3808,743,47090,..,1246,2841,2137,2123,1591,634,175,16,10761,..,200,736,1122,1315,590,290,235,137,4617,22683,..,..,..,..,..,..,..,..,22683,..,3457,..,..,..,..,..,..,..,3457,..,3465,1216,534,365,187,33,3,0,5806,..,529,240,120,176,267,247,193,119,1891,..,342,214,129,93,83,39,17,6,920,..,623,552,258,430,394,269,91,29,2648,..,511,1064,998,2104,3068,2920,2102,933,13698,441,570,474,304,452,625,537,224,67,3698,23124,11221,11982,13610,16916,17734,13786,6844,2050,117262
510,..,176,299,105,87,68,24,13,3,778,..,192,451,305,423,523,230,73,9,2205,236,195,232,130,155,129,52,11,4,1142,8806,3938,6761,5449,4189,2810,898,256,58,33172,..,325,4583,5792,4279,2760,873,155,16,18780,..,1328,3789,2269,1586,828,152,30,3,9983,..,235,718,753,616,354,118,55,23,2876,17707,..,..,..,..,..,..,..,..,17707,..,1761,..,..,..,..,..,..,..,1761,..,1908,631,220,78,28,0,0,0,2873,..,951,488,307,338,318,166,87,26,2677,..,224,301,129,86,77,24,5,0,847,..,375,679,299,280,192,60,20,7,1921,..,411,1074,897,1127,1287,602,182,29,5614,484,368,577,417,395,309,119,19,3,2691,18193,7883,12847,11089,8783,6152,2112,548,112,67715
511,..,293,260,89,154,125,65,20,6,1015,..,230,474,370,635,939,955,749,297,4649,217,265,239,131,185,247,147,74,27,1533,10925,5760,6961,6804,7124,5986,3828,1900,543,49824,..,338,4871,7184,7839,7044,4728,1898,343,34242,..,1650,3589,2273,1989,1197,436,111,8,11259,..,277,808,1161,1161,517,255,171,77,4425,21812,..,..,..,..,..,..,..,..,21812,..,3372,..,..,..,..,..,..,..,3372,..,3308,1048,416,268,108,17,0,0,5164,..,778,347,192,247,298,259,149,65,2335,..,348,248,108,120,72,42,16,4,957,..,681,692,272,359,304,178,52,20,2558,..,519,1251,1130,1902,2317,1956,1209,454,10729,472,510,538,350,380,459,292,128,40,3159,22281,11771,13399,13087,14262,12309,8164,3733,1006,100019
597,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
599,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,74,125,164,88,86,134,70,14,3,755,74,125,164,88,86,134,70,14,3,755,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,160,270,433,273,261,272,169,29,7,1876,160,270,433,273,261,272,169,29,7,1876
601,..,1269,1035,270,307,354,158,88,27,3496,..,480,1120,1005,1617,2898,3100,2657,1434,14312,377,585,372,220,239,352,300,163,56,2668,18629,12423,13529,13566,14311,13988,10295,5797,2259,104798,..,437,8278,13522,14857,15433,11812,5362,1166,70870,..,2366,6381,4244,3608,2224,887,195,27,19923,..,485,1784,2730,3068,1473,636,421,273,10880,37521,..,..,..,..,..,..,..,..,37521,..,9808,..,..,..,..,..,..,..,9808,..,5736,2803,1058,695,401,61,3,0,10760,..,1033,542,230,299,536,434,356,176,3599,..,793,616,185,174,107,55,15,7,1954,..,2589,2475,687,659,705,370,162,42,7694,..,926,2441,2470,3548,5134,4766,3633,1947,24852,746,1107,907,527,515,622,526,270,81,5303,38272,25290,26232,25649,27414,26629,19544,10424,3716,203170
602,..,577,333,119,164,249,135,53,6,1644,..,404,555,544,1061,1848,2081,1740,867,9099,214,377,210,121,184,282,284,125,48,1836,11267,7572,7132,7754,9171,9231,7312,3897,1384,64713,..,426,4826,7947,9981,10830,8785,3797,737,47330,..,1601,3313,2238,2025,1322,601,128,32,11260,..,319,1007,1537,1663,751,384,299,161,6120,22636,..,..,..,..,..,..,..,..,22636,..,5583,..,..,..,..,..,..,..,5583,..,3885,1424,635,485,221,33,0,0,6684,..,623,254,96,186,289,270,177,105,2005,..,422,192,94,83,74,25,18,9,914,..,1332,848,296,370,459,312,111,18,3743,..,780,1360,1425,2461,3488,3434,2481,1207,16635,432,740,520,300,403,473,486,218,60,3635,23068,15721,13745,14568,17654,17908,14330,7232,2326,126545
603,..,33,49,30,54,83,62,22,3,333,..,34,64,96,242,444,498,319,124,1811,74,88,59,46,63,116,82,26,6,557,2815,1429,1472,1916,2551,2875,2219,873,232,16377,..,60,1013,1865,2719,3423,2896,1013,143,13139,..,278,745,816,859,643,314,48,7,3720,..,68,200,338,323,193,99,89,48,1365,5639,..,..,..,..,..,..,..,..,5639,..,1198,..,..,..,..,..,..,..,1198,..,947,364,192,133,70,5,0,0,1709,..,96,53,15,48,87,67,57,31,457,..,77,40,31,28,19,9,6,0,221,..,77,111,64,124,167,135,43,10,739,..,83,221,314,647,1052,1011,568,195,4097,149,171,132,115,146,218,176,49,14,1169,5784,3053,2892,3749,5035,5884,4714,1876,451,33438
604,..,238,164,75,159,172,104,44,12,952,..,262,384,338,885,1435,1593,1460,691,7045,189,264,178,82,153,260,242,117,45,1520,9000,5581,5367,5930,7439,7321,5924,3240,1106,50907,..,287,3618,5862,7849,8721,7307,3234,596,37470,..,1379,2605,1889,1727,1055,415,120,12,9206,..,286,948,1362,1333,504,250,238,139,5060,18054,..,..,..,..,..,..,..,..,18054,..,4020,..,..,..,..,..,..,..,4020,..,3230,1022,468,353,194,37,0,0,5310,..,361,135,78,151,200,198,117,68,1300,..,278,151,89,71,43,33,14,3,674,..,497,408,189,317,334,218,86,19,2071,..,558,972,1044,2041,2724,2572,2092,934,12931,364,544,414,239,326,448,419,200,67,3023,18415,11443,10273,11216,14165,14233,11454,6086,1839,99133
697,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
699,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,29,41,31,37,29,22,17,0,0,201,29,41,31,37,29,22,17,0,0,201,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,59,92,88,74,66,38,28,3,0,445,59,92,88,74,66,38,28,3,0,445
701,..,480,986,282,275,228,100,26,10,2365,..,165,525,553,619,912,696,388,100,3957,216,268,299,139,186,182,108,33,3,1430,12180,6785,11063,9145,7805,5685,2964,1066,247,56935,..,547,7915,10427,8637,6329,3401,955,119,38338,..,1878,5597,2971,2435,1269,378,60,3,14594,..,203,720,1220,1278,655,314,157,56,4601,24471,..,..,..,..,..,..,..,..,24471,..,4459,..,..,..,..,..,..,..,4459,..,3364,1478,497,254,78,18,0,0,5690,..,838,655,278,298,417,309,206,80,3067,..,699,1099,359,281,182,84,12,4,2712,..,1127,2340,807,711,526,254,66,15,5843,..,428,1389,1355,1651,1958,1391,624,167,8957,429,603,641,353,384,338,195,58,10,3018,24899,14148,21838,18271,15938,11752,6340,2125,441,115756
702,..,178,347,108,121,111,42,18,4,925,..,128,345,274,455,580,338,140,45,2295,241,246,233,156,169,132,49,14,3,1250,9407,5349,6671,5366,4987,3606,1484,516,119,37505,..,1374,4914,5100,4670,3412,1356,333,42,21197,..,847,2295,1654,1258,691,215,38,3,6997,..,347,865,978,870,512,258,104,27,3960,18996,..,..,..,..,..,..,..,..,18996,..,1960,..,..,..,..,..,..,..,1960,..,3016,1265,451,211,54,3,0,0,5004,..,1936,1186,791,817,630,380,174,52,5964,..,292,230,134,117,86,35,9,0,900,..,384,697,260,269,217,89,24,7,1943,..,296,808,688,1111,1263,749,287,68,5271,495,487,457,321,307,253,98,27,8,2445,19494,10933,12724,10356,9644,7111,3172,995,207,74639
797,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,35,21,29,27,29,47,19,3,0,209,35,21,29,27,29,47,19,3,0,209,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,66,40,58,50,57,77,40,4,0,397,66,40,58,50,57,77,40,4,0,397
801,..,3173,2830,441,372,441,183,92,16,7548,..,842,2844,2266,2502,3611,3830,2651,1406,19948,442,862,815,369,363,427,391,214,81,3967,34484,23244,30911,27622,24298,19665,13881,6794,2529,183440,..,982,23541,34242,29238,23561,16743,6933,1505,136749,..,3933,12215,6622,4865,2624,966,194,37,31451,..,347,1628,3580,4476,2288,901,570,338,14130,70328,..,..,..,..,..,..,..,..,70328,..,18460,..,..,..,..,..,..,..,18460,..,9586,5159,1612,900,411,73,3,0,17749,..,2048,1509,490,542,838,743,482,330,6981,..,1831,1684,526,255,156,50,15,7,4529,..,6276,6560,1278,921,850,379,173,41,16477,..,1680,6010,4975,5345,6246,5646,3597,1905,35413,932,1598,1691,886,741,764,647,320,119,7693,71258,46741,60003,54209,47294,37736,26149,12289,4285,359954
897,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,13,32,24,23,13,19,3,0,0,114,13,32,24,23,13,19,3,0,0,114,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,26,57,61,56,35,30,8,0,0,276,26,57,61,56,35,30,8,0,0,276
901,..,3,4,3,3,5,3,3,0,21,..,5,17,17,15,40,35,25,18,173,3,6,6,5,12,17,3,10,0,62,359,136,185,260,268,264,179,80,23,1762,..,13,163,294,290,307,242,74,14,1392,..,16,49,84,78,50,18,3,0,295,..,4,16,29,42,31,13,6,4,143,725,..,..,..,..,..,..,..,..,725,..,112,..,..,..,..,..,..,..,112,..,98,42,20,16,3,0,0,0,185,..,16,9,9,14,9,16,16,4,90,..,7,0,0,5,4,0,0,3,23,..,3,12,4,3,4,4,3,0,30,..,11,24,41,59,100,68,41,22,367,15,11,18,8,24,30,13,12,0,135,742,292,330,496,532,537,368,160,46,3499
997,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,15,0,0,0,3,0,3,3,0,0,15,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,3,3,0,8,4,8,4,0,0,25,3,3,0,8,4,8,4,0,0,25
