SA4_CODE_2016,M_Y12e_15_19,M_Y12e_20_24,M_Y12e_25_34,M_Y12e_35_44,M_Y12e_45_54,M_Y12e_55_64,M_Y12e_65_74,M_Y12e_75_84,M_Y12e_85ov,M_Y12e_Tot,M_Y11e_15_19,M_Y11e_20_24,M_Y11e_25_34,M_Y11e_35_44,M_Y11e_45_54,M_Y11e_55_64,M_Y11e_65_74,M_Y11e_75_84,M_Y11e_85ov,M_Y11e_Tot,M_Y10e_15_19,M_Y10e_20_24,M_Y10e_25_34,M_Y10e_35_44,M_Y10e_45_54,M_Y10e_55_64,M_Y10e_65_74,M_Y10e_75_84,M_Y10e_85ov,M_Y10e_Tot,M_Y9e_15_19,M_Y9e_20_24,M_Y9e_25_34,M_Y9e_35_44,M_Y9e_45_54,M_Y9e_55_64,M_Y9e_65_74,M_Y9e_75_84,M_Y9e_85ov,M_Y9e_Tot,M_Y8b_15_19,M_Y8b_20_24,M_Y8b_25_34,M_Y8b_35_44,M_Y8b_45_54,M_Y8b_55_64,M_Y8b_65_74,M_Y8b_75_84,M_Y8b_85ov,M_Y8b_Tot,M_DNGTS_15_19,M_DNGTS_20_24,M_DNGTS_25_34,M_DNGTS_35_44,M_DNGTS_45_54,M_DNGTS_55_64,M_DNGTS_65_74,M_DNGTS_75_84,M_DNGTS_85_ov,M_DNGTS_Tot,M_Hghst_yr_schl_ns_15_19,M_Hghst_yr_schl_ns_20_24,M_Hghst_yr_schl_ns_25_34,M_Hghst_yr_schl_ns_35_44,M_Hghst_yr_schl_ns_45_54,M_Hghst_yr_schl_ns_55_64,M_Hghst_yr_schl_ns_65_74,M_Hghst_yr_schl_ns_75_84,M_Hghst_yr_schl_ns_85_ovr,M_Hghst_yr_schl_ns_Tot,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Y12e_15_19,F_Y12e_20_24,F_Y12e_25_34,F_Y12e_35_44,F_Y12e_45_54,F_Y12e_55_64,F_Y12e_65_74,F_Y12e_75_84,F_Y12e_85ov,F_Y12e_Tot,F_Y11e_15_19,F_Y11e_20_24,F_Y11e_25_34,F_Y11e_35_44,F_Y11e_45_54,F_Y11e_55_64,F_Y11e_65_74,F_Y11e_75_84,F_Y11e_85ov,F_Y11e_Tot,F_Y10e_15_19,F_Y10e_20_24,F_Y10e_25_34,F_Y10e_35_44,F_Y10e_45_54,F_Y10e_55_64,F_Y10e_65_74,F_Y10e_75_84,F_Y10e_85ov,F_Y10e_Tot,F_Y9e_15_19,F_Y9e_20_24,F_Y9e_25_34,F_Y9e_35_44,F_Y9e_45_54,F_Y9e_55_64,F_Y9e_65_74,F_Y9e_75_84,F_Y9e_85ov,F_Y9e_Tot,F_Y8b_15_19,F_Y8b_20_24,F_Y8b_25_34,F_Y8b_35_44,F_Y8b_45_54,F_Y8b_55_64,F_Y8b_65_74,F_Y8b_75_84,F_Y8b_85ov,F_Y8b_Tot,F_DNGTS_15_19,F_DNGTS_20_24,F_DNGTS_25_34,F_DNGTS_35_44,F_DNGTS_45_54,F_DNGTS_55_64,F_DNGTS_65_74,F_DNGTS_75_84,F_DNGTS_85_ov,F_DNGTS_Tot,F_Hghst_yr_schl_ns_15_19,F_Hghst_yr_schl_ns_20_24,F_Hghst_yr_schl_ns_25_34,F_Hghst_yr_schl_ns_35_44,F_Hghst_yr_schl_ns_45_54,F_Hghst_yr_schl_ns_55_64,F_Hghst_yr_schl_ns_65_74,F_Hghst_yr_schl_ns_75_84,F_Hghst_yr_schl_ns_85_ovr,F_Hghst_yr_schl_ns_Tot,F_Tot_15_19,F_Tot_20_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Y12e_15_19,P_Y12e_20_24,P_Y12e_25_34,P_Y12e_35_44,P_Y12e_45_54,P_Y12e_55_64,P_Y12e_65_74,P_Y12e_75_84,P_Y12e_85ov,P_Y12e_Tot,P_Y11e_15_19,P_Y11e_20_24,P_Y11e_25_34,P_Y11e_35_44,P_Y11e_45_54,P_Y11e_55_64,P_Y11e_65_74,P_Y11e_75_84,P_Y11e_85ov,P_Y11e_Tot,P_Y10e_15_19,P_Y10e_20_24,P_Y10e_25_34,P_Y10e_35_44,P_Y10e_45_54,P_Y10e_55_64,P_Y10e_65_74,P_Y10e_75_84,P_Y10e_85ov,P_Y10e_Tot,P_Y9e_15_19,P_Y9e_20_24,P_Y9e_25_34,P_Y9e_35_44,P_Y9e_45_54,P_Y9e_55_64,P_Y9e_65_74,P_Y9e_75_84,P_Y9e_85ov,P_Y9e_Tot
499,17,73,141,68,66,50,40,8,0,461,4,19,54,36,49,44,17,4,0,218,18,24,52,52,43,44,36,10,3,280,6,12,20,22,14,13,20,6,0,109,0,5,13,16,14,19,18,12,0,97,3,0,3,3,3,4,3,0,0,22,17,39,67,84,98,57,32,4,3,414,70,161,350,276,285,239,168,43,13,1596,8,47,124,68,51,48,23,3,0,379,6,11,19,13,37,19,12,0,0,121,11,7,10,11,42,54,25,10,4,168,0,7,5,8,14,6,5,0,0,52,0,4,3,3,3,6,16,0,3,42,0,0,4,0,0,3,0,0,0,10,10,18,42,38,49,26,15,9,4,202,39,96,209,140,192,164,97,21,7,979,29,121,264,134,116,100,63,7,4,844,12,32,71,45,84,65,23,3,0,345,28,28,71,61,82,98,63,16,3,449,12,20,21,29,26,18,32,10,0,162
501,1087,2115,4593,5226,4150,3810,2719,980,264,24939,482,703,1477,1594,1456,1021,637,191,45,7605,537,807,2134,2867,4694,4410,3078,907,217,19647,103,93,266,318,518,785,944,496,152,3686,26,17,66,102,124,346,743,847,290,2563,8,17,46,33,36,26,29,39,23,252,383,337,968,1081,1198,1110,1033,689,284,7078,2622,4088,9542,11220,12181,11502,9178,4150,1280,65771,1179,2471,6326,7003,5400,4310,2484,1017,314,30503,279,497,1221,1425,1864,1498,783,255,62,7886,368,557,1739,2250,3933,4383,3339,1150,374,18094,83,66,175,189,304,576,818,553,248,3011,23,19,48,64,103,250,564,781,438,2285,5,10,25,26,22,23,28,39,21,203,353,297,767,855,962,1071,1008,889,577,6785,2282,3920,10300,11807,12590,12122,9024,4690,2039,68769,2263,4585,10922,12227,9547,8116,5202,1999,580,55438,760,1201,2696,3015,3327,2519,1422,448,106,15496,897,1366,3864,5114,8624,8796,6423,2060,591,37742,185,159,440,504,820,1366,1762,1053,406,6694
502,713,1462,2370,2453,2112,1818,1804,902,275,13909,238,406,782,781,835,555,447,201,33,4284,344,473,1177,1362,2216,2268,1970,848,159,10819,61,56,153,220,292,422,626,429,120,2380,20,7,44,57,80,198,476,540,205,1626,3,0,14,12,20,15,24,15,4,111,159,183,435,446,547,537,604,508,219,3643,1532,2591,4972,5328,6107,5811,5945,3447,1025,36772,735,1633,3191,3221,2599,2070,1620,863,253,16183,196,295,726,718,1033,879,548,243,59,4705,279,379,1004,1249,2111,2505,2335,1001,290,11145,56,42,92,156,197,422,675,477,177,2294,9,13,25,61,89,143,422,519,261,1539,0,8,9,7,13,24,12,12,10,92,149,166,342,362,433,525,613,628,337,3561,1428,2527,5384,5777,6470,6574,6222,3733,1388,39505,1451,3094,5564,5672,4711,3889,3419,1760,527,30089,437,706,1505,1501,1867,1437,993,447,99,8987,618,850,2182,2610,4327,4775,4309,1849,447,21966,118,95,244,376,486,845,1303,909,297,4672
503,1643,5473,12854,9266,8028,6619,4271,1736,557,50445,112,263,686,428,584,443,301,120,50,2992,82,195,574,609,1092,1113,887,497,201,5256,22,28,77,68,118,143,206,193,100,962,8,28,52,36,44,93,206,270,197,929,0,10,42,16,23,22,35,48,14,205,231,569,1916,1050,922,819,733,448,229,6909,2100,6562,16200,11473,10811,9250,6637,3310,1346,67697,1824,5765,13238,9695,8546,6438,3734,1683,798,51718,102,178,419,354,608,579,441,222,116,3023,73,136,390,465,976,1336,1399,841,531,6145,31,19,50,64,78,128,212,248,203,1032,5,14,45,33,59,115,246,465,399,1383,0,5,31,16,26,29,37,91,68,305,269,637,1744,901,761,778,668,596,497,6848,2303,6754,15916,11521,11054,9409,6741,4146,2607,70455,3462,11243,26092,18959,16577,13053,8003,3420,1357,102166,217,441,1107,779,1196,1023,739,346,167,6019,157,334,965,1076,2063,2446,2293,1338,735,11402,50,48,129,135,195,274,417,438,303,1992
504,2252,5433,12226,10530,7790,5662,3514,1243,291,48938,467,913,1989,1804,2009,1187,593,174,44,9187,570,1099,2733,3066,5054,4376,2591,926,185,20602,120,145,371,391,523,746,766,461,129,3646,26,40,161,205,325,479,801,851,364,3253,5,35,99,98,121,126,90,98,35,708,423,823,2066,1770,1563,1220,956,721,347,9892,3863,8491,19645,17857,17383,13800,9308,4476,1407,96233,2260,5836,14327,12107,8568,5899,3035,1234,311,53573,329,642,1539,1493,2250,1446,678,237,62,8675,424,769,1992,2558,4455,4493,3212,1166,387,19457,90,89,244,344,449,596,788,514,224,3350,14,29,123,262,323,564,867,926,561,3660,6,23,80,113,149,169,136,144,72,888,380,597,1373,1211,1170,1001,1033,884,744,8404,3494,7975,19678,18095,17365,14175,9757,5095,2360,98006,4516,11270,26549,22637,16355,11567,6554,2473,602,102511,796,1551,3536,3300,4256,2633,1273,414,107,17863,987,1867,4720,5627,9515,8867,5801,2094,578,40055,208,233,608,740,975,1342,1557,981,357,6996
505,5086,12788,27767,24934,19675,14141,8535,3158,908,116988,918,1694,4086,3542,3697,2409,1316,475,117,18256,1038,1740,4768,5434,8552,7380,5176,2029,485,36610,204,179,622,640,840,1093,1274,942,356,6162,50,87,326,380,513,721,1282,1528,634,5537,15,71,226,246,270,256,174,192,82,1529,764,1020,3027,2483,2326,1833,1501,1233,663,14846,8082,17586,40825,37665,35867,27828,19260,9559,3239,199915,5211,13323,31808,28443,21451,14128,7443,3106,1052,125965,628,1146,2851,2899,4401,3118,1682,628,201,17549,750,1196,3280,4272,7778,8624,6980,3042,1058,36981,188,127,370,491,670,1089,1545,1222,630,6329,56,74,313,469,513,891,1563,1930,1109,6899,17,42,206,285,320,319,209,332,137,1873,682,988,2550,2120,2020,1841,1806,1758,1396,15164,7524,16893,41380,38987,37153,30004,21230,12017,5580,210761,10296,26110,59576,53372,41132,28264,15978,6263,1956,242948,1546,2839,6937,6439,8099,5526,3000,1101,317,35800,1789,2937,8053,9711,16330,15997,12156,5072,1544,73587,387,306,995,1134,1506,2185,2820,2165,989,12485
506,4701,13753,28405,21850,14921,11073,7037,2725,737,105206,890,1651,3673,3180,3186,2039,1153,429,104,16306,1070,1929,4928,5392,8292,7538,5013,1766,469,36393,212,271,678,821,1030,1311,1457,778,295,6855,58,127,429,494,591,760,1268,1257,532,5521,18,108,381,293,256,191,165,118,49,1578,798,1483,3716,2889,2421,2023,1723,1309,722,17082,7742,19312,42207,34924,30700,24945,17819,8390,2900,188936,4780,13561,30822,23481,16021,11535,6340,2787,841,110170,638,1183,2700,2666,3849,2619,1430,585,141,15815,772,1402,3581,4301,7096,8214,5958,2487,945,34749,175,168,430,603,798,1183,1450,945,545,6298,43,80,307,457,527,927,1297,1541,943,6118,13,51,245,261,269,271,220,220,132,1687,679,1176,2798,2071,1846,1911,1763,1771,1627,15639,7097,17616,40880,33839,30409,26666,18465,10334,5166,190479,9482,27316,59233,45330,30947,22604,13377,5516,1577,215374,1525,2830,6377,5854,7035,4665,2582,1019,244,32129,1836,3328,8515,9694,15386,15753,10973,4254,1413,71146,394,432,1103,1426,1827,2493,2913,1723,838,13149
507,3691,9127,18462,17268,13115,10037,6134,2462,712,81001,718,1364,3101,2917,3174,1725,964,360,74,14395,905,1644,4043,4670,7352,6250,4086,1612,451,31014,188,169,516,583,835,1070,1116,778,303,5559,50,49,125,188,316,584,1115,1355,521,4304,13,19,78,70,78,78,93,109,48,583,706,1189,2854,2410,2208,1695,1451,1220,633,14365,6266,13560,29184,28104,27082,21434,14954,7889,2739,151225,3786,9821,21945,19808,15189,10486,5519,2378,844,89769,479,988,2361,2517,3483,2275,1192,498,159,13960,740,1261,3161,3950,6617,6703,5010,2342,938,30722,180,144,291,458,600,966,1215,933,568,5337,40,34,108,208,317,699,1281,1512,890,5084,4,16,56,97,80,123,97,174,110,762,606,896,2122,1701,1757,1603,1573,1674,1348,13284,5827,13150,30038,28753,28043,22851,15891,9516,4851,158924,7477,18943,40402,37081,28302,20524,11654,4837,1560,170767,1202,2352,5464,5431,6657,3994,2152,856,234,28351,1639,2907,7203,8626,13974,12959,9096,3955,1388,61741,363,318,808,1043,1431,2032,2334,1709,868,10903
509,825,1659,3269,3528,3361,3363,2328,875,223,19422,296,412,872,966,1097,843,613,226,47,5380,487,637,1456,1843,3443,3852,2666,937,163,15496,85,109,217,289,471,779,899,461,120,3437,24,38,79,132,191,402,822,793,313,2785,3,27,42,35,47,42,49,31,14,281,328,415,1141,1050,1165,1217,1034,684,302,7346,2053,3293,7073,7838,9783,10503,8417,4003,1183,54154,770,1684,4282,4557,4041,3599,2148,917,279,22285,203,264,735,831,1409,1238,668,240,51,5634,266,387,1188,1518,2846,3477,2578,1040,276,13579,61,38,118,151,297,491,702,456,174,2495,16,13,40,79,102,245,539,648,394,2070,0,3,31,22,31,27,34,34,18,200,243,248,626,692,919,1026,1001,739,463,5966,1561,2649,7021,7847,9640,10105,7678,4070,1652,52224,1596,3342,7548,8084,7402,6963,4476,1790,498,41709,497,680,1613,1793,2508,2079,1283,460,99,11014,752,1027,2647,3359,6288,7328,5244,1971,439,29073,150,149,336,436,761,1276,1603,919,289,5927
510,395,1341,5295,4280,2503,1505,409,79,16,15818,194,425,1467,1219,1089,521,88,9,0,5019,258,524,2053,2117,2477,1661,379,61,5,9529,83,82,281,305,331,329,144,34,3,1587,44,42,103,125,199,262,212,75,14,1079,7,10,34,34,47,66,65,32,15,309,310,585,2393,2033,1607,993,342,83,22,8375,1294,3012,11626,10113,8255,5335,1635,372,79,41716,385,1423,5026,3553,1910,1110,273,52,5,13750,145,352,863,752,796,393,66,10,3,3384,221,395,1207,1110,1387,1037,269,35,9,5678,75,63,179,173,244,204,82,34,6,1062,36,43,73,103,137,191,143,62,22,816,14,12,24,23,36,59,66,60,27,311,258,429,1337,929,920,574,230,73,31,4769,1138,2713,8709,6642,5441,3569,1122,333,98,29767,782,2764,10320,7840,4419,2620,679,126,20,29567,336,782,2329,1973,1889,914,154,21,3,8403,481,925,3265,3224,3859,2695,652,95,17,15209,160,145,455,473,574,535,224,72,8,2646
511,626,1639,3910,3431,2739,2043,1152,410,98,16050,392,578,1165,1063,1134,735,375,105,23,5564,410,684,1808,1998,3217,2947,1631,428,78,13198,95,89,248,297,513,634,567,275,74,2801,49,39,118,137,173,386,646,507,180,2238,0,4,25,22,34,30,45,23,13,202,389,490,1323,1182,1297,1096,723,415,144,7060,1966,3530,8604,8129,9099,7868,5144,2159,612,47109,742,1792,4640,4173,3036,2049,1037,398,120,17976,217,385,937,930,1390,1011,373,94,35,5370,334,507,1300,1469,2377,2415,1452,529,147,10551,88,57,192,222,276,398,446,267,88,2034,30,38,84,91,146,258,452,444,179,1716,4,8,7,15,23,36,21,33,15,164,330,368,988,860,916,843,654,428,213,5599,1747,3154,8143,7763,8179,7009,4439,2196,797,43412,1369,3433,8555,7597,5776,4087,2186,799,217,34026,614,964,2104,1991,2522,1744,746,196,50,10938,747,1193,3115,3468,5596,5358,3086,962,224,23749,181,153,438,520,794,1035,1016,544,157,4836
597,0,14,61,55,41,20,0,3,0,193,0,0,8,15,17,0,0,0,0,45,0,0,19,26,22,11,0,0,0,84,0,0,3,4,3,0,0,0,0,13,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,26,16,17,8,0,0,0,65,0,17,116,119,94,43,8,3,3,400,0,0,6,4,3,5,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,8,0,3,6,3,8,7,0,0,0,26,0,12,65,56,43,22,0,3,0,211,0,0,8,15,17,0,0,0,0,44,0,3,19,26,21,13,0,0,0,84,0,0,3,4,3,0,0,0,0,13
599,21,116,334,187,127,139,93,15,6,1035,4,25,73,66,59,49,24,3,0,310,15,45,113,107,152,154,105,17,3,713,0,6,26,20,34,42,43,0,0,174,3,0,4,11,15,22,36,11,0,100,0,0,7,4,6,4,0,3,0,25,22,65,218,210,239,130,74,12,0,976,74,259,773,606,638,540,375,58,12,3327,22,126,311,124,93,128,60,6,4,875,3,17,20,21,32,59,25,3,0,178,11,24,46,40,80,140,89,8,0,432,0,4,10,14,9,19,19,5,0,79,0,5,0,0,3,13,15,6,3,46,0,4,0,0,0,4,0,0,0,12,22,65,153,102,103,82,50,11,5,593,57,242,532,305,325,436,254,37,11,2210,47,243,639,317,218,264,147,23,6,1905,9,42,92,90,90,102,47,3,0,487,27,68,151,151,236,296,194,18,3,1145,5,7,36,33,48,64,61,7,0,253
601,1491,4639,8823,7578,5749,5596,3704,1509,587,39665,489,653,1400,1233,1121,784,444,239,54,6425,607,1094,2217,2977,5398,4876,3132,1341,326,21961,97,116,251,255,647,1117,1483,701,169,4839,51,61,136,128,229,515,705,765,450,3035,18,17,42,54,96,78,59,36,12,405,320,488,1073,943,1039,1112,1051,797,299,7121,3066,7068,13936,13163,14281,14070,10582,5389,1902,83457,1540,4918,10110,9223,6954,6054,3383,1609,681,44468,498,613,1305,1272,1350,1107,566,299,114,7115,513,831,1903,2683,5239,5380,4009,1911,709,23174,73,94,163,216,579,1197,1741,863,320,5246,39,51,130,139,162,416,688,955,912,3493,7,17,47,84,86,68,39,49,33,422,366,421,866,798,936,1138,1156,1014,600,7293,3036,6941,14535,14406,15299,15349,11593,6692,3368,91215,3029,9561,18933,16803,12700,11646,7086,3116,1268,84135,988,1265,2709,2500,2467,1892,1012,537,167,13543,1119,1921,4117,5655,10634,10250,7143,3252,1033,45137,172,217,413,469,1226,2310,3225,1563,487,10082
602,808,2432,3594,3222,2439,2768,2017,883,255,18415,423,481,811,782,601,559,343,123,33,4150,589,1094,2040,2569,4614,3941,2533,928,163,18473,66,85,163,223,629,1097,1503,614,131,4501,42,49,111,107,220,433,785,691,392,2827,5,19,36,45,64,57,39,33,14,315,299,340,571,580,795,891,947,582,234,5244,2231,4502,7319,7533,9366,9738,8163,3854,1226,53929,940,2589,4493,4418,3446,3134,1925,884,347,22177,361,466,864,867,870,825,432,199,55,4933,395,676,1558,2170,4257,4060,2895,1204,342,17557,56,69,111,148,416,1039,1550,686,184,4266,18,32,77,96,120,314,529,736,769,2687,3,19,43,76,76,37,33,30,23,342,276,287,574,573,764,892,998,758,424,5548,2057,4137,7708,8350,9954,10306,8362,4497,2141,57509,1748,5023,8082,7644,5887,5908,3934,1766,607,40593,782,945,1674,1645,1472,1382,777,315,91,9084,985,1772,3593,4745,8872,7997,5425,2130,496,36029,124,155,271,369,1047,2140,3052,1296,318,8769
603,176,332,625,795,748,1044,855,291,50,4903,114,90,209,214,220,211,144,48,8,1266,159,231,528,729,1209,1203,768,248,41,5125,14,14,42,71,236,408,485,163,25,1469,8,7,18,27,70,187,271,194,74,852,3,0,6,3,3,5,3,5,0,32,72,55,133,163,249,312,343,210,68,1605,548,726,1561,1996,2742,3368,2872,1159,271,15252,173,357,923,1068,1014,1147,736,218,57,5690,99,97,207,227,272,225,131,42,10,1310,95,117,315,566,1120,1132,778,259,51,4437,17,12,27,42,133,324,388,146,27,1105,3,5,9,18,31,92,162,128,93,552,0,0,3,0,3,8,4,3,8,35,52,53,113,184,220,289,353,203,67,1541,441,641,1598,2107,2794,3216,2554,999,326,14676,349,685,1552,1856,1757,2184,1590,508,106,10591,213,188,419,441,490,436,273,86,20,2572,263,347,845,1294,2334,2340,1547,506,92,9567,28,24,67,114,366,732,873,305,58,2573
604,541,1253,2070,1865,1339,1676,1249,572,127,10693,389,416,810,677,491,414,231,107,25,3559,538,938,1927,2529,4216,3446,2000,724,109,16431,59,62,128,218,561,1117,1484,579,88,4284,25,22,68,86,169,421,682,734,380,2586,4,7,13,15,32,24,24,21,8,150,196,197,364,401,606,717,715,536,208,3946,1761,2892,5368,5792,7410,7812,6398,3266,942,41648,597,1513,2929,2668,2098,1945,1173,555,177,13649,395,387,792,856,806,576,292,98,45,4251,381,668,1540,2162,3982,3574,2405,1007,223,15942,42,39,85,155,442,1041,1543,631,152,4123,13,12,51,65,92,302,479,719,597,2331,0,8,15,16,26,19,23,16,12,127,183,160,352,387,562,685,822,695,377,4220,1611,2785,5764,6299,8015,8139,6730,3723,1584,44647,1142,2766,4994,4533,3435,3622,2426,1125,307,24344,787,801,1601,1534,1300,991,528,200,73,7811,920,1603,3467,4698,8202,7017,4403,1733,331,32367,96,96,215,367,1006,2161,3021,1208,239,8407
697,0,0,10,4,3,0,0,0,0,18,0,0,3,0,3,0,0,0,0,8,0,0,3,4,6,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,6,15,5,10,8,4,0,0,49,0,3,5,0,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,4,3,0,0,18,0,4,11,4,3,6,0,0,0,25,0,0,4,0,3,0,3,0,0,10,0,0,3,4,9,10,3,0,0,22,0,0,0,0,0,0,0,0,0,0
699,7,19,51,24,13,11,19,0,0,141,3,8,3,5,7,3,3,0,0,32,10,17,21,25,23,13,17,0,0,125,3,0,3,6,8,12,3,0,0,32,0,0,0,5,8,4,3,0,0,19,0,0,0,0,0,0,0,0,0,0,7,19,38,28,20,8,4,3,0,130,27,56,120,93,77,52,48,8,0,475,8,13,40,30,20,29,9,3,0,149,5,3,3,4,6,0,0,0,0,27,0,3,10,19,15,18,11,3,0,79,0,5,0,4,4,3,5,0,0,18,0,3,0,0,3,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,4,12,7,17,6,11,0,0,57,23,29,69,54,59,56,38,5,0,343,16,31,94,48,25,41,23,3,0,296,6,11,5,5,16,3,7,0,0,59,7,20,31,38,41,30,28,4,0,203,4,7,3,11,6,14,8,0,0,50
701,853,2966,8036,6214,3903,2727,1489,385,79,26646,313,614,1462,1241,1597,969,305,73,8,6580,293,668,1745,1686,2375,1838,830,219,38,9689,75,88,260,289,385,373,254,95,16,1839,24,31,109,167,228,326,450,231,57,1616,3,18,43,45,48,65,51,40,7,316,420,807,2376,1815,1565,1135,658,205,68,9041,1981,5186,14030,11460,10086,7432,4024,1246,273,55716,834,2909,8915,6791,4239,2612,1179,318,59,27853,186,372,885,941,1358,882,265,79,17,4975,189,425,1101,1111,1724,1493,813,242,54,7148,53,66,201,184,292,323,217,92,28,1468,20,23,112,145,218,359,372,234,91,1569,0,9,41,40,52,91,60,44,21,359,325,535,1539,1082,971,856,490,215,89,6095,1610,4337,12794,10302,8854,6606,3386,1222,356,49466,1682,5878,16952,13005,8142,5335,2667,698,135,54495,504,986,2340,2182,2953,1851,563,157,20,11558,485,1090,2846,2799,4096,3332,1637,462,99,16842,128,154,463,475,674,699,475,188,45,3308
702,359,1050,2747,2148,1601,1247,498,121,15,9783,264,433,834,660,730,489,133,36,3,3573,368,638,1327,1113,1296,977,398,86,13,6219,238,269,552,433,440,287,180,56,4,2467,285,310,637,581,569,523,369,119,30,3417,35,46,100,99,151,123,125,63,22,764,565,776,1482,1101,1075,792,418,134,22,6372,2111,3523,7676,6133,5862,4435,2119,624,116,32600,392,1175,3468,2537,1985,1360,391,105,24,11442,267,470,889,643,721,483,138,31,6,3646,306,555,1189,1039,1222,858,329,98,26,5626,179,237,505,459,377,259,141,47,4,2207,216,279,587,555,607,528,370,131,37,3307,19,31,80,63,123,142,148,112,34,754,474,577,1256,977,967,725,338,120,54,5477,1864,3329,7971,6270,5989,4359,1852,639,192,32472,757,2225,6215,4686,3584,2603,894,228,42,21230,527,903,1719,1298,1457,969,272,59,8,7216,675,1195,2523,2147,2515,1841,726,186,43,11851,418,510,1054,892,822,544,320,103,13,4676
797,0,0,19,11,10,3,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9,0,4,23,16,11,3,0,0,0,61,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,3,0,10,0,0,24,11,10,3,0,0,0,42,0,0,0,0,3,0,0,0,0,6,0,0,3,0,0,0,0,0,0,5,0,3,0,6,0,0,0,0,0,8
799,10,36,76,55,40,48,33,7,0,302,0,10,13,17,28,20,15,0,0,96,4,19,30,40,64,59,45,3,0,255,0,0,0,15,19,22,20,6,0,81,0,0,9,8,23,13,26,0,0,80,0,0,0,0,9,3,3,0,0,12,3,38,89,75,84,60,35,12,0,397,17,98,219,215,257,227,174,20,0,1233,6,43,110,59,43,48,38,0,0,348,0,0,8,15,11,25,3,4,0,71,4,7,13,21,42,59,32,3,0,172,0,0,8,8,12,19,6,0,0,60,0,0,3,12,17,9,6,0,0,44,0,0,5,0,3,0,0,0,0,7,0,35,92,63,74,45,24,0,0,335,14,85,239,180,203,212,105,10,0,1046,14,80,189,117,82,101,68,4,0,655,3,10,27,28,38,48,22,3,0,172,5,22,40,58,103,121,78,3,0,433,0,4,11,25,35,38,28,6,0,144
801,4091,12903,26019,23212,17284,13262,8437,3221,1046,109476,322,543,1140,1034,1234,863,555,207,75,5962,486,1057,2342,2232,4067,3373,2241,1037,316,17148,131,184,274,319,462,584,784,392,133,3259,35,59,135,180,244,481,739,683,282,2839,9,36,96,89,111,80,74,81,30,612,511,1013,2334,1786,1546,1215,1088,824,429,10750,5582,15796,32345,28857,24948,19853,13914,6437,2316,150042,4304,13148,28494,24523,18598,13008,7600,2896,991,113565,301,400,886,897,1179,1035,676,347,141,5853,381,776,1813,1936,4024,4631,3905,1943,711,20124,106,170,243,289,433,775,1039,624,339,4015,37,63,126,182,293,614,973,934,613,3824,3,25,81,82,104,132,127,157,74,775,515,916,1974,1489,1327,1341,1169,1013,967,10709,5661,15493,33616,29396,25940,21536,15477,7904,3831,158864,8400,26055,54510,47740,35878,26270,16041,6111,2039,223040,622,939,2029,1923,2410,1897,1225,550,219,11813,865,1837,4161,4167,8089,7999,6145,2981,1032,37267,234,355,521,604,891,1358,1818,1014,469,7270
