SA4_CODE_2016,M_15_19_CF_Own_CCO,M_15_19_CF_Oth_CCO,M_15_19_CF_Own_CC_Oth_CC,M_15_19_CF_Total,M_15_19_DNPCC,M_15_19_UCC_NS,M_15_19_Total,M_20_24_CF_Own_CCO,M_20_24_CF_Oth_CCO,M_20_24_CF_Own_CC_Oth_CC,M_20_24_CF_Total,M_20_24_DNPCC,M_20_24_UCC_NS,M_20_24_Total,M_25_34_CF_Own_CCO,M_25_34_CF_Oth_CCO,M_25_34_CF_Own_CC_Oth_CC,M_25_34_CF_Total,M_25_34_DNPCC,M_25_34_UCC_NS,M_25_34_Total,M_35_44_CF_Own_CCO,M_35_44_CF_Oth_CCO,M_35_44_CF_Own_CC_Oth_CC,M_35_44_CF_Total,M_35_44_DNPCC,M_35_44_UCC_NS,M_35_44_Total,M_45_54_CF_Own_CCO,M_45_54_CF_Oth_CCO,M_45_54_CF_Own_CC_Oth_CC,M_45_54_CF_Total,M_45_54_DNPCC,M_45_54_UCC_NS,M_45_54_Total,M_55_64_CF_Own_CCO,M_55_64_CF_Oth_CCO,M_55_64_CF_Own_CC_Oth_CC,M_55_64_CF_Total,M_55_64_DNPCC,M_55_64_UCC_NS,M_55_64_Total,M_65_74_CF_Own_CCO,M_65_74_CF_Oth_CCO,M_65_74_CF_Own_CC_Oth_CC,M_65_74_CF_Total,M_65_74_DNPCC,M_65_74_UCC_NS,M_65_74_Total,M_75_84_CF_Own_CCO,M_75_84_CF_Oth_CCO,M_75_84_CF_Own_CC_Oth_CC,M_75_84_CF_Total,M_75_84_DNPCC,M_75_84_UCC_NS,M_75_84_Total,M_85ov_CF_Own_CCO,M_85ov_CF_Oth_CCO,M_85ov_CF_Own_CC_Oth_CC,M_85ov_CF_Total,M_85ov_DNPCC,M_85ov_UCC_NS,M_85ov_Total,M_Tot_CF_Own_CCO,M_Tot_CF_Oth_CCO,M_Tot_CF_Own_CC_Oth_CC,M_Tot_CF_Total,M_Tot_DNPCC,M_Tot_UCC_NS,M_Tot_Total,F_15_19_CF_Own_CCO,F_15_19_CF_Oth_CCO,F_15_19_CF_Own_CC_Oth_CC,F_15_19_CF_Total,F_15_19_DNPCC,F_15_19_UCC_NS,F_15_19_Total,F_20_24_CF_Own_CCO,F_20_24_CF_Oth_CCO,F_20_24_CF_Own_CC_Oth_CC,F_20_24_CF_Total,F_20_24_DNPCC,F_20_24_UCC_NS,F_20_24_Total,F_25_34_CF_Own_CCO,F_25_34_CF_Oth_CCO,F_25_34_CF_Own_CC_Oth_CC,F_25_34_CF_Total,F_25_34_DNPCC,F_25_34_UCC_NS,F_25_34_Total,F_35_44_CF_Own_CCO,F_35_44_CF_Oth_CCO,F_35_44_CF_Own_CC_Oth_CC,F_35_44_CF_Total,F_35_44_DNPCC,F_35_44_UCC_NS,F_35_44_Total,F_45_54_CF_Own_CCO,F_45_54_CF_Oth_CCO,F_45_54_CF_Own_CC_Oth_CC,F_45_54_CF_Total,F_45_54_DNPCC,F_45_54_UCC_NS,F_45_54_Total,F_55_64_CF_Own_CCO,F_55_64_CF_Oth_CCO,F_55_64_CF_Own_CC_Oth_CC,F_55_64_CF_Total,F_55_64_DNPCC,F_55_64_UCC_NS,F_55_64_Total,F_65_74_CF_Own_CCO,F_65_74_CF_Oth_CCO,F_65_74_CF_Own_CC_Oth_CC,F_65_74_CF_Total,F_65_74_DNPCC,F_65_74_UCC_NS,F_65_74_Total,F_75_84_CF_Own_CCO,F_75_84_CF_Oth_CCO,F_75_84_CF_Own_CC_Oth_CC,F_75_84_CF_Total,F_75_84_DNPCC,F_75_84_UCC_NS,F_75_84_Total,F_85ov_CF_Own_CCO,F_85ov_CF_Oth_CCO,F_85ov_CF_Own_CC_Oth_CC,F_85ov_CF_Total,F_85ov_DNPCC,F_85ov_UCC_NS,F_85ov_Total,F_Tot_CF_Own_CCO,F_Tot_CF_Oth_CCO,F_Tot_CF_Own_CC_Oth_CC,F_Tot_CF_Total,F_Tot_DNPCC,F_Tot_UCC_NS,F_Tot_Total,P_15_19_CF_Own_CCO,P_15_19_CF_Oth_CCO,P_15_19_CF_Own_CC_Oth_CC,P_15_19_CF_Total,P_15_19_DNPCC,P_15_19_UCC_NS,P_15_19_Total,P_20_24_CF_Own_CCO,P_20_24_CF_Oth_CCO,P_20_24_CF_Own_CC_Oth_CC,P_20_24_CF_Total,P_20_24_DNPCC,P_20_24_UCC_NS,P_20_24_Total,P_25_34_CF_Own_CCO,P_25_34_CF_Oth_CCO,P_25_34_CF_Own_CC_Oth_CC,P_25_34_CF_Total,P_25_34_DNPCC,P_25_34_UCC_NS,P_25_34_Total,P_35_44_CF_Own_CCO,P_35_44_CF_Oth_CCO,P_35_44_CF_Own_CC_Oth_CC,P_35_44_CF_Total,P_35_44_DNPCC,P_35_44_UCC_NS,P_35_44_Total,P_45_54_CF_Own_CCO,P_45_54_CF_Oth_CCO,P_45_54_CF_Own_CC_Oth_CC,P_45_54_CF_Total,P_45_54_DNPCC,P_45_54_UCC_NS,P_45_54_Total,P_55_64_CF_Own_CCO,P_55_64_CF_Oth_CCO,P_55_64_CF_Own_CC_Oth_CC,P_55_64_CF_Total,P_55_64_DNPCC,P_55_64_UCC_NS,P_55_64_Total,P_65_74_CF_Own_CCO,P_65_74_CF_Oth_CCO,P_65_74_CF_Own_CC_Oth_CC,P_65_74_CF_Total,P_65_74_DNPCC,P_65_74_UCC_NS,P_65_74_Total,P_75_84_CF_Own_CCO,P_75_84_CF_Oth_CCO,P_75_84_CF_Own_CC_Oth_CC,P_75_84_CF_Total,P_75_84_DNPCC,P_75_84_UCC_NS,P_75_84_Total,P_85ov_CF_Own_CCO,P_85ov_CF_Oth_CCO,P_85ov_CF_Own_CC_Oth_CC,P_85ov_CF_Total
404,33,232,4,266,5830,475,6568,134,214,7,355,7277,451,8080,3105,424,57,3590,12276,967,16840,6816,268,135,7222,6720,836,14775,4181,378,96,4656,10009,931,15598,734,1085,25,1850,10819,801,13473,112,1459,6,1576,7357,786,9721,33,407,0,442,4745,591,5776,4,33,0,42,2238,369,2646,15145,4511,341,19995,67265,6211,93475,58,440,4,504,5415,377,6301,343,424,15,779,6680,439,7894,5224,807,203,6227,9885,878,16989,8092,502,381,8981,5014,704,14696,3822,984,151,4960,10055,798,15810,370,2837,28,3237,10399,797,14439,105,2476,10,2588,7390,812,10790,46,503,0,548,6330,817,7701,14,36,0,52,3905,763,4717,18070,9007,794,27874,65082,6384,99334,91,669,8,771,11244,853,12870,473,640,21,1135,13956,890,15981,8332,1234,260,9823,22158,1846,33822,14908,773,519,16198,11731,1544,29477,8003,1360,243,9613,20063,1728,31408,1104,3929,58,5089,21224,1593,27905,213,3929,18,4161,14751,1598,20509,75,914,4,991,11077,1410,13477,17,68,0,88
405,26,138,0,160,2737,384,3288,147,109,3,258,2130,133,2520,1799,183,37,2016,2754,353,5125,3014,152,104,3271,2014,396,5681,1816,307,51,2170,4909,550,7634,327,816,13,1146,6991,658,8791,56,694,6,754,6074,689,7522,12,120,0,134,3026,469,3629,14,7,0,23,968,213,1199,7204,2521,211,9935,31606,3850,45391,27,291,0,318,2329,316,2969,302,187,8,497,1625,166,2285,2597,256,163,3013,1896,282,5194,3698,235,212,4150,1532,337,6019,1591,765,77,2443,4842,463,7745,149,1773,19,1944,6056,616,8612,37,958,3,999,5529,675,7213,10,139,0,156,3207,544,3902,12,9,0,23,1653,326,2003,8432,4610,491,13531,28669,3729,45933,57,427,0,484,5068,705,6253,443,301,12,750,3755,300,4809,4397,431,202,5029,4648,637,10316,6712,384,315,7418,3553,729,11700,3410,1074,131,4608,9753,1016,15377,472,2585,29,3089,13045,1277,17408,94,1654,4,1752,11605,1370,14729,26,259,0,282,6237,1009,7528,26,12,0,42
406,21,144,4,163,1888,310,2365,198,123,15,339,1744,355,2438,1731,198,66,2000,2702,822,5523,2393,171,84,2650,1820,680,5149,1267,314,53,1637,3800,718,6156,190,542,13,741,4450,653,5847,35,375,3,414,3245,506,4165,6,71,0,77,1618,313,2012,6,9,0,11,506,107,627,5849,1946,236,8028,21774,4472,34274,40,254,4,304,1594,292,2184,427,203,38,668,1325,229,2217,2456,290,184,2928,1794,490,5206,2624,249,158,3026,1387,377,4795,1019,729,78,1825,3310,494,5633,81,1101,17,1199,3604,534,5336,19,524,3,549,2979,421,3949,8,85,3,98,1669,354,2119,3,12,3,15,791,217,1024,6677,3440,486,10605,18453,3405,32466,60,396,7,465,3482,603,4551,627,329,56,1009,3067,579,4653,4187,487,250,4924,4490,1312,10728,5016,419,239,5670,3213,1058,9941,2289,1045,134,3462,7116,1214,11794,274,1644,28,1937,8058,1187,11181,59,897,7,961,6229,926,8114,16,153,3,174,3289,664,4128,10,17,8,28
407,33,235,3,277,4392,623,5290,307,172,9,490,3671,444,4603,3052,278,76,3410,4873,929,9214,4983,267,201,5454,3623,1021,10094,2973,541,80,3590,7920,1087,12597,572,1275,17,1862,10687,1065,13618,122,1245,8,1365,9877,1201,12441,16,203,0,220,5238,844,6305,18,8,0,24,1704,402,2128,12077,4224,393,16694,51990,7602,76287,75,495,5,575,3980,493,5038,660,383,28,1075,2784,264,4127,4457,456,299,5213,3228,549,8994,5926,417,385,6720,2717,615,10057,2518,1319,130,3964,7778,820,12561,217,2846,17,3077,9553,959,13589,76,1795,7,1882,9432,1158,12476,15,228,3,248,5486,1003,6736,20,19,0,38,2629,638,3310,13966,7955,872,22796,47582,6510,76886,115,730,11,847,8372,1113,10326,968,557,44,1565,6457,706,8728,7509,736,372,8622,8101,1476,18205,10902,685,581,12169,6346,1632,20150,5494,1856,211,7555,15695,1907,25158,786,4119,34,4934,20236,2027,27200,199,3043,10,3250,19311,2359,24917,34,431,3,469,10722,1852,13044,33,32,0,63
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,0,3,0,3,70,19,95,7,0,0,12,112,34,161,62,15,0,70,204,71,349,53,8,3,64,128,81,280,18,5,0,27,155,103,282,8,10,0,17,165,58,239,0,11,0,11,122,36,168,0,3,0,3,33,3,43,0,0,0,0,10,0,13,151,60,7,210,1004,409,1627,4,9,0,17,50,14,80,20,11,0,30,56,13,99,37,6,0,48,127,36,209,38,15,3,54,49,35,140,16,19,0,30,112,49,192,0,8,0,15,127,25,164,0,14,0,16,68,17,97,0,0,0,0,17,0,21,0,0,0,0,7,0,7,111,83,5,201,615,202,1016,8,8,0,15,119,31,173,24,11,0,43,171,55,266,97,23,0,121,326,111,556,92,20,6,117,185,120,421,33,27,3,57,263,150,474,9,21,0,26,290,87,403,0,26,0,26,191,49,271,0,3,0,3,52,5,59,0,0,0,0
501,35,271,3,310,4717,655,5679,267,171,6,443,3304,349,4095,2980,286,93,3363,5231,959,9550,5899,258,182,6341,3829,1058,11230,3333,411,96,3838,7214,1131,12184,498,986,19,1501,8967,1043,11510,94,904,6,1005,7217,957,9186,21,147,0,162,3371,626,4158,7,5,0,12,1025,241,1280,13136,3443,401,16978,44873,7017,68864,74,435,3,519,4089,585,5188,602,280,31,908,2698,317,3919,5051,441,319,5813,3750,744,10306,7256,408,457,8124,2909,785,11814,3045,1146,141,4333,7360,909,12600,240,2493,23,2759,8380,990,12124,54,1403,10,1466,6634,923,9023,25,204,0,226,3638,822,4693,10,4,0,18,1597,428,2039,16366,6818,976,24159,41047,6497,71705,114,707,5,824,8801,1240,10870,862,448,40,1350,6003,661,8013,8033,733,413,9175,8980,1701,19851,13158,668,632,14462,6743,1845,23043,6379,1558,235,8171,14572,2042,24780,741,3484,41,4260,17344,2033,23633,148,2312,16,2476,13854,1881,18211,45,350,0,390,7009,1446,8844,18,17,0,31
502,13,170,0,188,2493,248,2930,181,123,14,313,2084,201,2598,1721,171,56,1953,2583,435,4972,2592,153,88,2831,2051,455,5328,1411,268,38,1715,3867,530,6112,243,492,6,740,4583,487,5811,58,522,3,583,4814,560,5948,6,100,0,109,2923,429,3454,4,9,0,12,830,190,1025,6238,1989,200,8433,26226,3526,38182,46,244,4,303,2348,236,2891,429,204,30,660,1703,168,2527,2720,264,192,3178,1857,347,5388,3432,233,172,3840,1582,367,5782,1444,664,52,2157,3897,414,6473,131,1405,15,1555,4564,456,6575,31,842,0,867,4806,551,6229,7,93,0,103,3083,549,3740,0,10,0,10,1140,244,1388,8235,3957,466,12664,24987,3342,40991,65,415,4,483,4848,492,5823,605,322,41,970,3788,366,5129,4442,436,255,5124,4446,786,10359,6025,384,258,6664,3629,818,11114,2856,930,88,3871,7767,944,12586,373,1892,26,2296,9148,942,12388,88,1359,3,1449,9619,1113,12177,17,194,0,210,6004,974,7189,4,15,0,13
503,13,201,3,216,4046,296,4562,41,146,3,185,5817,577,6584,1462,289,20,1773,12533,1909,16215,4946,168,90,5202,5193,1081,11479,4093,152,84,4323,5582,909,10817,804,464,12,1288,7164,799,9249,117,1090,7,1213,4775,659,6644,24,292,3,314,2607,396,3312,3,13,0,13,1124,208,1346,11497,2803,226,14526,48849,6835,70201,21,282,0,308,4225,363,4892,67,309,6,387,5763,624,6766,2398,548,90,3032,11154,1759,15940,6226,376,362,6962,3699,877,11532,4126,376,201,4703,5606,750,11059,337,1446,24,1804,6902,707,9415,67,1933,16,2012,4155,574,6742,18,449,3,470,3154,527,4145,8,25,0,33,2152,423,2611,13267,5745,699,19716,46807,6596,73108,33,488,3,523,8276,657,9449,110,451,9,572,11575,1203,13348,3859,836,108,4803,23686,3663,32158,11168,541,453,12160,8891,1954,23008,8220,523,291,9029,11191,1665,21877,1143,1909,39,3094,14069,1502,18664,183,3019,25,3225,8926,1229,13383,43,741,3,789,5756,916,7465,10,38,0,49
504,33,381,0,415,6991,640,8046,330,322,9,656,7037,836,8528,4743,496,86,5327,12261,2086,19674,8274,362,184,8816,7241,1821,17882,4773,527,103,5402,10449,1541,17393,778,1165,22,1969,10687,1151,13803,125,1149,3,1281,7156,883,9317,17,270,0,290,3563,627,4481,5,16,0,23,1081,306,1405,19087,4690,404,24179,66455,9895,100526,77,582,3,662,6181,549,7391,801,541,33,1376,6005,629,8004,7556,880,367,8803,9510,1389,19709,10259,658,517,11426,5486,1209,18121,4355,1382,197,5939,10317,1125,17382,361,2974,29,3367,9919,907,14198,69,1989,16,2075,6750,940,9768,28,303,3,331,4005,768,5102,11,18,0,25,1730,607,2360,23512,9326,1172,34005,59903,8121,102032,115,961,6,1079,13171,1188,15442,1133,865,37,2032,13038,1460,16532,12299,1376,457,14135,21771,3474,39378,18532,1016,692,20240,12732,3027,36003,9131,1912,301,11342,20762,2668,34778,1137,4144,55,5330,20607,2064,27999,197,3136,23,3354,13904,1819,19081,48,577,3,620,7563,1399,9581,17,32,0,49
505,62,723,11,790,15363,1199,17357,464,564,23,1047,15501,1123,17671,9347,1059,195,10594,27167,3124,40892,19447,673,427,20548,14649,2499,37694,11305,967,210,12487,21158,2261,35901,1693,2519,48,4259,21847,1743,27850,256,3187,20,3460,14444,1368,19276,47,728,6,781,7737,1052,9564,11,37,0,49,2620,573,3243,42631,10454,938,54026,140491,14945,209459,133,1313,14,1463,14088,1058,16613,1240,1101,73,2414,13518,997,16924,14940,1900,684,17527,21297,2610,41434,23752,1293,1295,26341,10650,2037,39028,10725,2587,378,13696,21604,1908,37198,818,6875,77,7772,20571,1699,30043,190,5275,30,5492,14155,1594,21242,45,861,4,915,9587,1536,12036,20,45,0,66,4378,1141,5585,51856,21261,2555,75674,129848,14575,220096,195,2039,23,2255,29451,2264,33968,1709,1659,97,3463,29018,2113,34593,24284,2959,871,28124,48468,5736,82322,43197,1968,1721,46885,25301,4532,76723,22030,3560,593,26181,42757,4161,73099,2507,9396,131,12032,42416,3442,57893,443,8458,51,8953,28598,2963,40522,95,1590,5,1692,17327,2585,21602,31,89,3,117
506,88,741,4,843,13718,1139,15700,621,570,20,1210,16605,1560,19372,9436,1049,177,10665,27707,3883,42250,16471,592,365,17427,14604,2938,34973,8373,876,190,9442,18928,2366,30734,1411,2192,33,3642,19412,1925,24972,267,2463,15,2749,13591,1504,17839,35,479,0,518,6791,1088,8394,6,29,0,35,2293,578,2909,36711,9002,812,46528,133643,16971,197142,159,1194,19,1370,12190,978,14540,1506,1159,54,2716,13771,1200,17688,15167,1668,636,17472,20671,2821,40965,19520,1073,947,21543,10321,2031,33891,7565,2429,335,10323,18338,1789,30449,680,5855,69,6607,18348,1759,26714,189,3937,36,4171,12734,1588,18492,31,607,10,644,8193,1506,10346,8,24,0,32,3991,1151,5171,44826,17947,2103,64875,118554,14824,198253,249,1941,27,2214,25912,2114,30237,2122,1733,71,3925,30372,2764,37063,24607,2714,815,28134,48378,6700,83212,35991,1666,1311,38967,24922,4967,68863,15935,3299,527,19765,37264,4156,61189,2094,8047,107,10243,37756,3686,51682,460,6405,49,6915,26326,3093,36331,69,1084,6,1164,14986,2594,18742,12,54,0,68
507,58,578,7,644,11127,1032,12806,512,453,21,987,11345,1269,13593,7396,805,176,8375,17917,2900,29200,14283,575,342,15196,10561,2365,28125,7849,893,184,8919,16006,2173,27099,1254,1908,38,3200,16677,1571,21449,195,2176,12,2382,11309,1279,14969,35,482,8,531,6334,1034,7898,11,23,0,34,2148,558,2745,31592,7886,774,40254,103424,14194,157869,102,1003,4,1111,10374,929,12411,1214,926,51,2192,10058,923,13170,11816,1431,661,13906,13994,2156,30058,17377,1043,983,19402,7743,1640,28785,7538,2284,360,10175,16178,1710,28064,588,5040,54,5681,15730,1470,22881,148,3555,25,3724,10855,1330,15907,45,594,3,639,7453,1442,9527,10,34,3,43,3678,1132,4854,38832,15895,2141,56868,96058,12729,165658,160,1572,17,1753,21501,1958,25210,1728,1377,75,3175,21400,2190,26764,19215,2228,831,22282,31914,5059,59255,31656,1613,1320,34595,18306,4005,56905,15384,3174,542,19100,32178,3885,55163,1841,6945,89,8876,32408,3045,44330,345,5729,35,6108,22162,2611,30873,79,1077,11,1168,13779,2475,17425,19,56,3,82
509,13,217,0,231,3162,530,3918,194,130,3,329,2568,397,3302,2168,194,49,2414,3567,1094,7073,3812,197,124,4135,2700,1006,7840,2329,305,62,2692,5994,1094,9783,463,742,16,1216,8154,1136,10509,63,565,3,625,6808,985,8419,13,91,0,109,3293,605,4005,11,5,0,14,929,242,1183,9068,2438,259,11766,37178,7092,56035,52,323,3,382,2574,420,3370,407,249,21,677,1723,244,2651,3379,361,247,3984,2443,605,7030,4502,336,301,5133,2047,662,7849,2041,855,93,2987,5824,842,9650,177,1802,5,1992,7200,910,10111,46,916,3,966,5819,894,7683,13,141,0,150,3245,678,4078,4,18,0,24,1288,341,1655,10625,5005,667,16302,32170,5600,54073,65,541,6,612,5737,946,7290,608,378,26,1010,4297,648,5948,5546,550,297,6397,6012,1698,14107,8312,532,426,9276,4749,1671,15690,4365,1162,153,5682,11817,1935,19431,644,2548,19,3210,15357,2047,20615,107,1475,8,1594,12626,1880,16103,30,231,3,261,6540,1283,8083,12,26,0,45
510,35,155,3,189,1665,475,2332,250,142,15,410,1998,603,3009,2624,366,80,3074,6220,2343,11633,3641,270,136,4048,4121,1952,10119,1527,306,55,1884,4847,1526,8262,229,306,6,545,3860,941,5343,22,103,3,124,1225,285,1635,4,16,0,21,269,76,372,3,4,0,5,58,11,78,8327,1672,308,10309,24267,8213,42784,71,284,15,372,1291,389,2048,489,241,45,775,1538,400,2716,3087,470,246,3801,3655,1256,8711,3081,361,229,3669,2124,856,6646,836,564,61,1453,3147,842,5439,71,509,13,600,2473,503,3574,16,138,4,154,777,188,1124,3,30,3,31,228,76,333,4,3,0,8,76,25,98,7655,2596,614,10866,15296,4530,30698,109,443,17,561,2956,857,4384,737,379,60,1180,3535,1007,5726,5712,834,326,6871,9870,3599,20349,6719,628,370,7720,6245,2809,16763,2358,865,112,3342,7994,2368,13701,303,821,23,1141,6332,1445,8915,35,243,4,284,2000,473,2764,11,46,4,54,499,149,707,4,3,0,9
511,30,224,5,261,2850,587,3697,232,167,12,410,2643,483,3530,2424,259,87,2765,4512,1328,8604,3494,210,117,3826,3140,1164,8127,1935,348,59,2340,5535,1235,9112,332,508,5,851,6004,1021,7876,40,341,5,384,4092,669,5145,7,54,0,64,1702,397,2163,11,8,0,12,466,137,612,8509,2119,295,10918,30943,7011,48868,52,376,6,439,2539,495,3477,547,261,50,865,1929,365,3161,3514,399,277,4187,2991,968,8143,4123,344,284,4754,2196,821,7770,1560,809,85,2451,4885,844,8181,120,1229,22,1372,4864,782,7015,33,527,3,567,3288,583,4438,14,101,0,119,1673,404,2201,0,3,0,3,628,167,795,9970,4050,731,14748,24997,5427,45174,86,601,14,702,5392,1078,7176,783,429,59,1268,4571,849,6690,5940,656,368,6954,7502,2292,16752,7618,557,406,8582,5343,1979,15898,3497,1159,136,4790,10419,2077,17286,453,1736,29,2222,10868,1797,14886,75,869,5,953,7384,1250,9587,22,161,6,179,3377,806,4364,10,5,3,19
597,0,0,0,0,0,0,0,0,0,0,0,16,3,17,13,0,0,16,80,26,124,25,0,0,28,77,18,120,9,0,0,9,70,17,94,0,0,0,0,29,5,43,0,0,0,0,4,0,8,0,0,0,0,3,0,3,0,0,0,0,3,0,3,51,3,0,59,277,70,408,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,3,3,6,0,0,0,0,3,0,3,0,0,0,0,3,3,8,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,8,26,0,0,0,0,0,0,0,0,0,0,0,15,3,20,12,0,0,17,87,29,127,25,0,0,28,80,18,127,9,0,0,16,75,15,105,0,0,0,0,37,5,43,0,0,0,0,4,0,8,0,0,0,0,3,0,3,0,0,0,0
599,0,4,0,8,56,26,84,4,10,0,15,183,64,254,67,23,5,96,452,224,773,99,12,8,109,282,211,606,46,3,0,54,339,241,638,8,6,0,17,396,122,540,3,11,0,12,283,82,375,0,0,0,0,44,9,58,0,0,0,0,11,0,12,233,73,10,318,2046,972,3336,4,3,0,3,47,19,65,6,6,0,15,171,62,242,52,15,0,67,315,149,534,60,14,0,67,134,102,305,15,18,0,33,193,101,325,3,36,0,35,319,81,442,0,11,0,10,197,49,254,0,5,0,5,26,14,37,0,0,0,0,6,5,11,142,93,5,241,1398,581,2220,3,3,0,10,97,41,151,14,12,4,29,351,123,503,119,38,7,165,772,373,1306,154,23,7,178,415,313,910,66,24,0,87,528,345,957,13,40,0,52,717,200,977,3,22,0,25,476,133,633,0,5,0,3,70,23,98,0,0,0,0
601,38,305,0,345,6043,500,6880,306,244,10,562,6016,507,7088,3741,432,124,4293,8563,1092,13947,6693,315,219,7223,5069,885,13171,4049,488,132,4667,8631,986,14285,780,1313,35,2130,10908,1040,14085,123,1491,3,1620,8044,925,10584,17,337,0,351,4400,640,5388,6,20,0,24,1620,253,1906,15745,4949,520,21213,59295,6829,87329,92,569,3,657,5496,530,6684,720,473,39,1229,5289,431,6952,5541,750,357,6649,7071,821,14541,8211,589,567,9367,4276,768,14411,3796,1268,199,5267,9218,831,15312,311,3275,30,3610,10757,990,15358,74,2424,14,2510,8120,969,11598,31,443,0,474,5311,918,6703,14,23,0,40,2836,489,3368,18781,9810,1215,29807,58367,6753,94929,127,871,7,1007,11533,1026,13565,1026,716,52,1796,11302,944,14042,9275,1182,480,10940,15639,1910,28485,14901,899,786,16588,9345,1652,27577,7844,1757,335,9935,17845,1814,29598,1090,4585,63,5740,21662,2034,29440,197,3921,13,4130,16159,1898,22183,44,783,0,824,9713,1554,12093,15,48,0,66
602,29,175,3,209,3905,448,4563,255,156,9,417,3740,358,4512,2303,245,80,2626,4130,562,7318,3861,177,109,4152,2811,571,7536,2354,343,51,2751,5906,715,9373,427,783,13,1221,7720,794,9741,75,701,0,774,6505,885,8165,14,155,0,164,3137,545,3852,9,3,0,12,1010,202,1230,9320,2739,273,12334,38871,5089,56285,60,318,9,389,3405,444,4235,531,327,26,886,2963,304,4144,3480,424,204,4109,3066,535,7715,4762,334,239,5328,2491,536,8353,2132,833,87,3049,6234,679,9962,175,1876,16,2063,7470,775,10309,66,1118,7,1188,6294,885,8366,18,190,3,210,3607,685,4497,8,7,0,21,1771,350,2141,11227,5425,588,17242,37301,5190,59733,91,498,10,599,7311,895,8806,789,481,34,1299,6703,657,8661,5776,671,284,6737,7193,1104,15036,8617,508,347,9483,5301,1105,15890,4489,1173,136,5803,12141,1391,19336,603,2654,29,3288,15191,1568,20046,134,1821,12,1964,12801,1769,16533,25,345,4,377,6746,1231,8353,15,19,0,31
603,11,25,0,43,839,158,1037,61,24,3,90,589,53,728,552,65,18,631,805,128,1561,1004,43,28,1070,765,163,1998,675,85,20,786,1738,223,2742,150,230,5,386,2710,273,3369,28,179,5,209,2339,323,2875,0,28,0,26,947,181,1159,3,8,0,11,207,55,271,2479,691,78,3253,10945,1558,15753,15,77,0,100,696,113,902,113,45,7,171,422,50,646,794,77,49,924,570,106,1604,1166,85,51,1299,634,174,2107,567,266,22,853,1739,203,2794,57,506,0,563,2395,251,3213,12,290,0,312,1948,298,2555,9,31,0,39,787,167,999,3,3,0,5,260,55,326,2741,1394,136,4272,9451,1417,15142,28,105,3,135,1535,269,1944,174,74,11,259,1005,111,1371,1345,146,70,1553,1377,238,3163,2168,121,78,2369,1399,336,4106,1245,356,47,1638,3473,423,5540,207,743,5,947,5112,530,6583,42,473,7,523,4289,624,5437,7,61,0,70,1742,349,2152,9,9,0,21
604,23,157,0,184,2923,339,3446,260,120,4,386,2322,191,2898,1990,186,64,2240,2777,350,5375,2954,167,87,3218,2180,399,5797,1669,337,44,2058,4805,555,7412,297,657,8,960,6242,613,7818,53,454,3,512,5222,669,6398,9,93,0,101,2717,450,3271,10,10,0,16,750,174,942,7270,2181,216,9672,29941,3742,43356,52,301,3,357,2592,306,3258,515,245,25,782,1849,163,2793,2898,315,199,3405,2004,354,5770,3600,269,198,4070,1884,348,6304,1485,866,67,2417,5105,484,8011,97,1525,15,1636,5916,589,8142,34,754,3,794,5197,741,6732,14,110,0,126,2989,615,3728,12,16,0,19,1288,278,1587,8706,4402,510,13620,28826,3874,46325,82,460,6,547,5515,640,6699,779,366,28,1171,4167,352,5691,4891,497,264,5649,4790,704,11138,6553,441,287,7287,4064,755,12096,3155,1206,114,4472,9918,1039,15425,397,2183,24,2601,12158,1205,15963,82,1213,4,1302,10417,1413,13134,22,207,0,227,5708,1064,6993,23,20,0,38
