SA4_CODE_2016,FOL_Korean_NS,FOL_Korean_Tot,FOL_Macedonian_SEO,FOL_Macedonian_SOLSE_VWorW,FOL_Macedonian_SOLSE_NWorNAA,FOL_Macedonian_SOLSE_Tot,FOL_Macedonian_NS,FOL_Macedonian_Tot,FOL_Maltese_SEO,FOL_Maltese_SOLSE_VWorW,FOL_Maltese_SOLSE_NWorNAA,FOL_Maltese_SOLSE_Tot,FOL_Maltese_NS,FOL_Maltese_Tot,FOL_Persian_ED_SEO,FOL_Persian_ED_SOLSE_VWorW,FOL_Persian_ED_SOLSE_NWorNAA,FOL_Persian_ED_SOLSE_Tot,FOL_Persian_ED_NS,FOL_Persian_ED_Tot,FOL_Polish_SEO,FOL_Polish_SOLSE_VWorW,FOL_Polish_SOLSE_NWorNAA,FOL_Polish_SOLSE_Tot,FOL_Polish_NS,FOL_Polish_Tot,FOL_Russian_SEO,FOL_Russian_SOLSE_VWorW,FOL_Russian_SOLSE_NWorNAA,FOL_Russian_SOLSE_Tot,FOL_Russian_NS,FOL_Russian_Tot,FOL_Samoan_SEO,FOL_Samoan_SOLSE_VWorW,FOL_Samoan_SOLSE_NWorNAA,FOL_Samoan_SOLSE_Tot,FOL_Samoan_NS,FOL_Samoan_Tot,FOL_Serbian_SEO,FOL_Serbian_SOLSE_VWorW,FOL_Serbian_SOLSE_NWorNAA,FOL_Serbian_SOLSE_Tot,FOL_Serbian_NS,FOL_Serbian_Tot,FOL_SAL_Filipino_SEO,FOL_SAL_Filipino_SOLSE_VWorW,FOL_SAL_Filipin_SOLSE_NWorNAA,FOL_SAL_Filipino_SOLSE_Tot,FOL_SAL_Filipino_NS,FOL_SAL_Filipino_Tot,FOL_SAL_Indonesian_SEO,FOL_SAL_Indonesia_SOLSE_VWorW,FOL_SAL_Indones_SOLSE_NWorNAA,FOL_SAL_Indonesian_SOLSE_Tot,FOL_SAL_Indonesian_NS,FOL_SAL_Indonesian_Tot,FOL_SAL_Tagalog_SEO,FOL_SAL_Tagalog_SOLSE_VWorW,FOL_SAL_Tagalog_SOLSE_NWorNAA,FOL_SAL_Tagalog_SOLSE_Tot,FOL_SAL_Tagalog_NS,FOL_SAL_Tagalog_Tot,FOL_SAL_Oth_SEO,FOL_SAL_Oth_SOLSE_VWorW,FOL_SAL_Oth_SOLSE_NWorNAA,FOL_SAL_Oth_SOLSE_Tot,FOL_SAL_Oth_NS,FOL_SAL_Oth_Tot,FOL_SAL_Tot_SEO,FOL_SAL_Tot_SOLSE_VWorW,FOL_SAL_Tot_SOLSE_NWorNAA,FOL_SAL_Tot_SOLSE_Tot,FOL_SAL_Tot_NS,FOL_SAL_Tot_Tot,FOL_Spanish_SEO,FOL_Spanish_SOLSE_VWorW,FOL_Spanish_SOLSE_NWorNAA,FOL_Spanish_SOLSE_Tot,FOL_Spanish_NS,FOL_Spanish_Tot,FOL_Tamil_SEO,FOL_Tamil_SOLSE_VWorW,FOL_Tamil_SOLSE_NWorNAA,FOL_Tamil_SOLSE_Tot,FOL_Tamil_NS,FOL_Tamil_Tot,FOL_Thai_SEO,FOL_Thai_SOLSE_VWorW,FOL_Thai_SOLSE_NWorNAA,FOL_Thai_SOLSE_Tot,FOL_Thai_NS,FOL_Thai_Tot,FOL_Turkish_SEO,FOL_Turkish_SOLSE_VWorW,FOL_Turkish_SOLSE_NWorNAA,FOL_Turkish_SOLSE_Tot,FOL_Turkish_NS,FOL_Turkish_Tot,FOL_Vietnamese_SEO,FOL_Vietnamese_SOLSE_VWorW,FOL_Vietnamese_SOLSE_NWorNAA,FOL_Vietnamese_SOLSE_Tot,FOL_Vietnamese_NS,FOL_Vietnamese_Tot,FOL_Oth_SEO,FOL_Oth_SOLSE_VWorW,FOL_Oth_SOLSE_NWorNAA,FOL_Oth_SOLSE_Tot,FOL_Oth_NS,FOL_Oth_Tot,FOL_Tot_SEO,FOL_Tot_SOLSE_VWorW,FOL_Tot_SOLSE_NWorNAA,FOL_Tot_SOLSE_Tot,FOL_Tot_NS,FOL_Tot_Tot,F_LSatH_NS_SEO,F_LSatH_NS_SOLSE_VWorW,F_LSatH_NS_SOLSE_NWorNAA,F_LSatH_NS_SOLSE_Tot,F_LSatH_NS_NS,F_LSatH_NS_Tot,F_Tot_SEO,F_Tot_SOLSE_VWorW,F_Tot_SOLSE_NWorNAA,F_Tot_SOLSE_Tot,F_Tot_NS,F_Tot_Tot,PSEO_SEO,PSEO_SOLSE_VWorW,PSEO_SOLSE_NWorNAA,PSEO_SOLSE_Tot,PSEO_NS,PSEO_Tot,POL_Afrikaans_SEO,POL_Afrikaans_SOLSE_VWorW,POL_Afrikaans_SOLSE_NWorNAA,POL_Afrikaans_SOLSE_Tot,POL_Afrikaans_NS,POL_Afrikaans_Tot,POL_Arabic_SEO,POL_Arabic_SOLSE_VWorW,POL_Arabic_SOLSE_NWorNAA,POL_Arabic_SOLSE_Tot,POL_Arabic_NS,POL_Arabic_Tot,POL_AIndLng_SEO,POL_AIndLng_SOLSE_VWorW,POL_AIndLng_SOLSE_NWorNAA,POL_AIndLng_SOLSE_Tot,POL_AIndLng_NS,POL_AIndLng_Tot,POL_CL_Cantones_SEO,POL_CL_Cantones_SOLSE_VWorW,POL_CL_Cantones_SOLSE_NWorNAA,POL_CL_Cantones_SOLSE_Tot,POL_CL_Cantones_NS,POL_CL_Cantones_Tot,POL_CL_Mandarin_SEO,POL_CL_Mandarin_SOLSE_VWorW,POL_CL_Mandarin_SOLSE_NWorNAA,POL_CL_Mandarin_SOLSE_Tot,POL_CL_Mandarin_NS,POL_CL_Mandarin_Tot,POL_CL_Oth_SEO,POL_CL_Oth_SOLSE_VWorW,POL_CL_Oth_SOLSE_NWorNAA,POL_CL_Oth_SOLSE_Tot,POL_CL_Oth_NS,POL_CL_Oth_Tot,POL_CL_Tot_SEO,POL_CL_Tot_SOLSE_VWorW,POL_CL_Tot_SOLSE_NWorNAA,POL_CL_Tot_SOLSE_Tot,POL_CL_Tot_NS,POL_CL_Tot_Tot,POL_Croatian_SEO,POL_Croatian_SOLSE_VWorW,POL_Croatian_SOLSE_NWorNAA,POL_Croatian_SOLSE_Tot,POL_Croatian_NS,POL_Croatian_Tot,POL_Dutch_SEO,POL_Dutch_SOLSE_VWorW,POL_Dutch_SOLSE_NWorNAA,POL_Dutch_SOLSE_Tot,POL_Dutch_NS,POL_Dutch_Tot,POL_French_SEO,POL_French_SOLSE_VWorW,POL_French_SOLSE_NWorNAA,POL_French_SOLSE_Tot,POL_French_NS,POL_French_Tot,POL_German_SEO,POL_German_SOLSE_VWorW,POL_German_SOLSE_NWorNAA,POL_German_SOLSE_Tot,POL_German_NS,POL_German_Tot
505,0,392,..,1883,305,2192,23,2219,..,49,0,55,0,53,..,814,171,985,3,985,..,1021,115,1132,8,1147,..,485,69,559,4,558,..,62,3,66,0,67,..,699,112,805,7,813,..,747,19,763,12,778,..,660,45,703,7,704,..,1173,36,1213,7,1218,..,693,52,746,9,746,..,3266,155,3422,30,3455,..,1335,164,1494,15,1512,..,320,29,351,0,351,..,781,132,912,4,923,..,100,48,152,0,152,..,3103,1902,5004,35,5043,..,8912,2228,11141,209,11349,..,46365,9135,55498,595,56096,..,697,106,800,13314,14110,201297,47058,9240,56296,13909,271507,398308,..,..,..,..,398308,..,5226,84,5312,34,5339,..,3924,939,4867,71,4943,..,114,4,118,9,130,..,2967,957,3924,25,3942,..,5276,1767,7044,37,7085,..,604,89,694,8,700,..,8851,2808,11661,63,11727,..,1295,162,1453,13,1465,..,944,15,966,16,977,..,2185,89,2279,22,2304,..,2220,70,2294,23,2314
506,7,1516,..,51,8,56,0,56,..,31,0,34,0,37,..,749,173,918,3,925,..,519,56,572,4,583,..,370,38,405,0,405,..,152,15,161,3,167,..,198,29,230,0,231,..,1485,65,1553,11,1563,..,2477,289,2765,19,2788,..,2202,98,2291,29,2318,..,1399,95,1495,14,1513,..,7565,548,8111,72,8180,..,930,106,1043,10,1048,..,1516,234,1750,19,1771,..,905,175,1081,6,1088,..,372,96,468,4,470,..,903,310,1210,8,1220,..,9872,2218,12093,210,12298,..,53715,10349,64067,606,64671,..,667,127,792,13688,14482,164239,54376,10475,64854,14293,243390,329028,..,..,..,..,329028,..,1906,24,1936,18,1949,..,4019,859,4882,36,4917,..,277,8,282,4,288,..,5793,1451,7246,34,7282,..,16043,5345,21387,103,21492,..,1443,393,1840,14,1848,..,23273,7192,30471,156,30623,..,400,46,445,6,455,..,1177,30,1207,12,1211,..,1937,98,2036,11,2048,..,1344,53,1395,22,1413
507,3,630,..,80,11,88,0,88,..,25,0,27,0,27,..,473,65,538,0,538,..,389,39,428,3,434,..,348,40,391,0,392,..,74,0,76,0,76,..,571,135,700,16,719,..,985,23,1009,7,1012,..,1203,123,1321,8,1331,..,1508,70,1586,20,1602,..,476,29,504,3,512,..,4178,242,4419,39,4457,..,1096,129,1227,13,1243,..,401,28,430,0,432,..,605,111,717,3,719,..,70,5,74,0,79,..,413,121,535,3,535,..,4750,760,5509,122,5630,..,29071,4355,33423,352,33770,..,479,54,534,11929,12462,158488,29551,4405,33955,12283,204728,312660,..,..,..,..,312660,..,1961,37,2004,9,2012,..,1049,105,1157,7,1165,..,102,3,107,5,110,..,2681,540,3223,13,3229,..,6188,1764,7952,58,8011,..,605,101,715,4,715,..,9483,2408,11888,66,11951,..,1877,285,2167,28,2191,..,834,9,841,9,855,..,1443,81,1521,20,1546,..,1600,48,1643,19,1662
509,0,14,..,6,0,7,0,7,..,4,0,4,0,4,..,15,7,16,0,19,..,70,3,78,0,74,..,25,3,26,0,26,..,3,0,3,0,3,..,14,0,15,0,15,..,291,19,310,3,315,..,62,12,78,0,78,..,313,8,324,7,327,..,124,36,161,0,166,..,793,79,874,12,882,..,57,3,58,0,58,..,18,0,22,0,22,..,92,14,103,0,105,..,0,0,0,0,0,..,38,20,61,0,67,..,504,194,697,13,711,..,3031,485,3524,49,3570,..,192,12,206,5419,5622,57101,3225,502,3722,5466,66294,115599,..,..,..,..,115599,..,544,10,549,3,554,..,44,7,50,0,57,..,101,3,106,5,111,..,62,29,85,0,89,..,242,185,422,0,427,..,41,10,54,0,54,..,341,219,568,3,567,..,48,0,46,0,47,..,248,6,255,6,263,..,166,9,170,0,170,..,464,14,476,6,481
510,0,54,..,25,4,25,0,25,..,9,0,9,0,9,..,13,0,13,0,13,..,18,0,18,0,18,..,26,0,23,0,23,..,16,0,16,0,16,..,20,3,20,0,20,..,264,9,271,3,275,..,116,6,130,3,131,..,366,17,375,5,385,..,155,23,180,0,180,..,902,57,955,12,970,..,75,7,75,0,75,..,44,3,43,0,48,..,249,25,272,9,277,..,6,0,7,0,7,..,49,13,57,0,62,..,579,59,635,24,660,..,6374,588,6960,207,7164,..,151,42,190,4918,5108,28339,6522,631,7158,5117,40614,65039,..,..,..,..,65039,..,356,0,358,0,358,..,101,10,108,4,107,..,6231,541,6771,283,7049,..,119,23,142,0,142,..,423,113,536,0,540,..,15,9,31,0,31,..,558,151,702,3,712,..,63,0,65,0,65,..,97,3,100,0,100,..,222,14,234,4,237,..,289,8,293,8,303
511,0,18,..,15,0,13,0,13,..,0,0,0,0,0,..,12,0,18,0,18,..,35,0,31,0,34,..,23,4,31,0,31,..,23,0,23,0,23,..,7,0,9,0,9,..,274,8,279,0,281,..,84,4,92,0,92,..,340,18,357,10,360,..,181,26,211,9,214,..,880,60,932,15,948,..,54,0,52,3,51,..,23,3,30,0,30,..,181,32,214,5,219,..,4,0,3,0,3,..,94,75,171,0,171,..,789,86,874,33,900,..,4645,599,5246,156,5401,..,191,16,207,5326,5530,46243,4839,619,5456,5479,57170,95453,..,..,..,..,95453,..,905,21,926,5,938,..,74,3,81,0,82,..,1782,328,2106,139,2245,..,75,11,91,4,94,..,321,120,441,5,450,..,13,6,24,0,20,..,414,143,552,9,566,..,92,9,96,4,98,..,140,4,146,3,145,..,183,11,199,3,204,..,360,17,379,10,384
597,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,8,8,14,3,0,3,8,26,309,..,..,..,..,309,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,0,0,0,0,0,..,8,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3
599,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,4,0,4,0,4,..,3,0,8,0,8,..,6,0,6,0,6,..,14,3,18,0,18,..,9,0,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,4,0,4,..,47,3,47,0,51,..,235,40,268,9,281,..,3,0,8,575,582,1559,240,40,275,578,2415,3819,..,..,..,..,3819,..,12,0,12,0,12,..,4,0,4,0,4,..,32,0,32,0,35,..,14,10,21,0,25,..,49,38,82,4,87,..,6,0,6,0,6,..,62,45,109,3,114,..,0,0,0,0,3,..,22,4,27,0,27,..,40,5,49,0,49,..,40,0,46,0,46
601,0,155,..,3,0,3,0,3,..,3,0,3,0,3,..,93,61,150,0,150,..,244,31,278,4,278,..,73,9,84,0,84,..,8,0,8,0,8,..,46,7,54,0,55,..,113,0,113,0,113,..,67,9,72,0,72,..,198,7,208,3,211,..,84,0,84,0,84,..,458,17,476,3,476,..,272,28,302,5,307,..,82,7,89,0,89,..,176,29,201,3,200,..,23,7,24,0,24,..,110,46,153,8,165,..,1039,329,1371,31,1406,..,7522,1379,8895,113,9009,..,291,17,306,6068,6375,99040,7807,1392,9202,6177,114422,192382,..,..,..,..,192382,..,169,5,174,0,175,..,449,92,544,0,540,..,40,0,40,0,40,..,538,122,664,4,671,..,2338,458,2797,24,2820,..,173,44,214,8,222,..,3052,628,3674,38,3710,..,180,24,203,0,207,..,377,3,380,3,384,..,485,11,492,3,495,..,797,21,817,7,825
602,0,64,..,3,0,4,0,4,..,0,0,6,0,6,..,45,91,142,0,141,..,61,3,66,0,66,..,42,3,44,0,50,..,0,0,0,0,0,..,6,0,7,0,7,..,48,4,51,0,51,..,28,4,35,0,35,..,125,9,126,4,133,..,44,0,44,0,44,..,246,10,259,4,261,..,60,9,71,0,68,..,40,0,43,0,40,..,57,14,75,0,70,..,11,0,8,0,8,..,49,14,59,0,62,..,454,154,602,9,615,..,2661,670,3332,39,3372,..,179,11,197,4694,4892,63453,2849,680,3527,4732,71716,124207,..,..,..,..,124207,..,94,3,100,0,100,..,177,28,209,7,215,..,16,0,16,0,16,..,162,44,204,4,209,..,680,129,804,8,807,..,30,8,38,0,38,..,873,180,1050,9,1057,..,34,0,34,0,34,..,249,3,256,0,259,..,163,5,174,0,175,..,334,10,347,8,359
603,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,26,6,30,0,30,..,5,6,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,15,0,15,0,18,..,11,3,13,0,14,..,16,0,13,0,13,..,0,0,0,0,0,..,40,3,40,3,43,..,27,3,26,0,26,..,3,0,3,0,3,..,11,0,11,0,11,..,3,0,3,0,3,..,8,0,8,0,8,..,77,9,83,3,84,..,474,53,526,11,531,..,46,3,49,1280,1327,16305,518,52,572,1292,18169,33425,..,..,..,..,33425,..,10,0,10,0,10,..,19,0,18,0,18,..,3,0,6,0,5,..,11,3,13,0,15,..,51,25,74,0,78,..,3,0,3,0,3,..,66,27,94,3,93,..,9,0,7,0,7,..,70,0,70,0,66,..,64,0,66,0,62,..,176,4,183,0,183
604,0,22,..,0,0,0,0,0,..,3,0,0,0,0,..,4,3,4,0,4,..,14,0,15,0,15,..,33,3,34,0,34,..,3,0,3,0,3,..,7,0,7,0,7,..,67,0,67,0,68,..,21,0,21,0,21,..,112,0,116,0,112,..,22,0,20,0,24,..,225,0,223,3,226,..,63,7,72,0,72,..,10,3,17,0,17,..,47,7,51,0,54,..,0,0,0,0,0,..,15,10,26,0,25,..,199,49,242,10,255,..,1260,165,1433,26,1453,..,138,3,145,3219,3365,50946,1401,167,1573,3247,55766,99663,..,..,..,..,99663,..,86,5,93,0,93,..,45,10,55,5,61,..,6,3,9,0,9,..,42,26,68,0,73,..,170,73,242,6,251,..,7,4,6,0,6,..,226,97,322,14,332,..,13,8,22,0,22,..,186,5,188,0,189,..,74,3,73,0,74,..,194,0,196,4,202
697,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,18,0,0,0,0,21,60,..,..,..,..,60,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
699,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,6,0,6,..,23,5,34,0,31,..,3,0,3,55,59,300,29,5,38,56,393,680,..,..,..,..,680,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,3,7,0,7,..,8,3,15,0,12,..,0,0,3,0,3,..,14,8,18,0,23,..,0,0,0,0,0,..,4,0,4,0,4,..,4,0,4,0,4,..,3,0,3,0,3
701,0,130,..,8,0,8,0,8,..,0,0,0,0,0,..,45,9,51,0,51,..,43,3,48,0,44,..,62,5,68,0,68,..,13,0,13,0,13,..,21,0,25,0,25,..,878,36,905,18,922,..,557,73,636,4,637,..,1324,52,1373,15,1390,..,321,38,357,3,362,..,3075,198,3276,40,3313,..,159,17,180,0,181,..,193,26,219,0,219,..,390,107,492,7,499,..,13,7,19,0,19,..,368,167,534,3,540,..,1767,353,2115,52,2168,..,11977,1922,13898,180,14079,..,171,23,199,6470,6672,44199,12150,1950,14096,6651,64939,92942,..,..,..,..,92942,..,197,3,198,0,198,..,253,16,271,3,278,..,993,93,1086,46,1129,..,484,165,646,6,654,..,1341,495,1833,15,1849,..,473,144,613,3,620,..,2301,802,3101,22,3119,..,28,3,35,0,32,..,156,4,159,0,159,..,430,46,470,6,483,..,560,19,576,0,580
702,0,37,..,4,0,4,0,4,..,3,0,3,0,3,..,10,0,11,0,11,..,6,0,6,0,7,..,11,0,11,0,11,..,39,3,39,0,45,..,0,0,0,0,0,..,190,3,194,6,196,..,41,3,47,0,47,..,227,14,235,8,243,..,38,0,39,6,38,..,487,19,515,15,528,..,51,3,60,0,60,..,14,0,14,0,14,..,82,16,95,0,95,..,3,0,3,0,3,..,56,36,94,0,94,..,840,97,941,38,975,..,17247,2419,19662,530,20193,..,212,71,284,5084,5372,18588,17459,2489,19947,5612,44157,38304,..,..,..,..,38304,..,110,0,110,3,109,..,79,3,85,0,84,..,28263,4383,32648,890,33536,..,63,12,74,0,75,..,215,89,304,0,303,..,26,10,35,0,35,..,298,113,417,0,421,..,9,0,11,0,11,..,62,0,62,0,69,..,129,14,141,4,147,..,229,10,235,3,237
797,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,3,0,3,..,0,0,0,4,4,10,4,0,3,4,14,27,..,..,..,..,27,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
799,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,4,0,4,0,4,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,26,0,26,0,26,..,179,29,206,13,218,..,27,12,41,255,296,642,209,40,241,268,1157,1364,..,..,..,..,1364,..,3,0,3,0,3,..,0,0,0,0,0,..,223,54,272,15,290,..,0,0,0,0,0,..,6,3,8,0,8,..,0,0,3,0,3,..,12,3,10,0,10,..,0,0,0,0,0,..,18,0,18,0,18,..,14,0,14,0,20,..,18,0,18,0,22
801,13,1218,..,269,36,306,0,304,..,84,0,89,0,88,..,384,52,436,5,441,..,524,60,587,8,596,..,456,52,512,0,517,..,232,13,249,3,258,..,476,81,556,9,561,..,748,7,761,4,769,..,651,54,706,0,710,..,976,20,999,7,1010,..,281,10,296,4,297,..,2656,100,2756,24,2777,..,1586,175,1761,6,1767,..,829,68,901,12,906,..,585,121,704,4,709,..,122,17,135,4,134,..,1746,529,2276,17,2293,..,6212,1092,7306,144,7456,..,39045,5677,44724,419,45140,..,413,62,474,10030,10504,145783,39456,5741,45198,10451,201425,288639,..,..,..,..,288639,..,640,11,653,3,651,..,2543,448,2990,35,3029,..,121,3,125,0,124,..,3130,702,3834,17,3854,..,10170,2161,12337,57,12395,..,731,220,946,0,953,..,14032,3083,17118,83,17195,..,2041,219,2254,15,2272,..,563,13,579,3,585,..,1964,63,2020,24,2047,..,1862,34,1896,15,1913
897,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
899,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,6,0,6,..,0,0,0,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,31,10,42,0,41,..,3,0,3,30,32,160,31,10,41,26,228,355,..,..,..,..,355,..,0,0,0,0,0,..,10,3,9,0,15,..,3,0,3,0,3,..,3,0,4,0,4,..,15,3,14,0,14,..,0,0,0,0,0,..,16,4,20,0,20,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
901,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,10,0,10,..,0,3,3,0,3,..,22,0,23,0,23,..,212,120,332,10,343,..,240,128,365,10,376,..,0,0,3,0,3,..,0,0,3,0,3,..,3,0,7,0,7,..,0,0,0,0,0,..,0,3,4,0,4,..,384,7,390,6,402,..,829,210,1042,20,1062,..,16,5,15,197,217,812,842,217,1061,215,2090,1688,..,..,..,..,1688,..,16,0,23,0,23,..,8,0,8,0,8,..,31,0,34,0,38,..,54,18,72,0,72,..,196,134,325,0,325,..,14,15,38,0,35,..,260,169,438,0,436,..,0,0,0,0,0,..,4,0,4,0,4,..,4,0,4,0,4,..,17,0,17,0,17
997,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,4,..,..,..,..,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
999,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,4,0,11,0,10,..,0,0,0,4,4,21,4,0,11,3,28,40,..,..,..,..,40,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
