SA4_CODE_2016,A75_84_L_PinE_NS_14,A75_84_L_PinE_NS_15,A75_84_L_PinE_NS_16,A75_84_L_PinE_NS_YNS,A75_84_L_PinE_NS_T,A75_84_T_B00,A75_84_T_00_05,A75_84_T_06_10,A75_84_T_11,A75_84_T_12,A75_84_T_13,A75_84_T_14,A75_84_T_15,A75_84_T_16,A75_84_T_YNS,A75_84_T_T,A85ov_SEO_B00,A85ov_SEO_00_05,A85ov_SEO_06_10,A85ov_SEO_11,A85ov_SEO_12,A85ov_SEO_13,A85ov_SEO_14,A85ov_SEO_15,A85ov_SEO_16,A85ov_SEO_YNS,A85ov_SEO_T,A85ov_SOLSE_VWW_B00,A85ov_SOLSE_VWW_00_05,A85ov_SOLSE_VWW_06_10,A85ov_SOLSE_VWW_11,A85ov_SOLSE_VWW_12,A85ov_SOLSE_VWW_13,A85ov_SOLSE_VWW_14,A85ov_SOLSE_VWW_15,A85ov_SOLSE_VWW_16,A85ov_SOLSE_VWW_YNS,A85ov_SOLSE_VWW_T,A85ov_SOLSE_NWNAA_B00,A85ov_SOLSE_NWNAA_00_05,A85ov_SOLSE_NWNAA_06_10,A85ov_SOLSE_NWNAA_11,A85ov_SOLSE_NWNAA_12,A85ov_SOLSE_NWNAA_13,A85ov_SOLSE_NWNAA_14,A85ov_SOLSE_NWNAA_15,A85ov_SOLSE_NWNAA_16,A85ov_SOLSE_NWNAA_YNS,A85ov_SOLSE_NWNAA_T,A85ov_SOLSE_PinE_NS_B00,A85ov_SOLSE_PinE_NS_00_05,A85ov_SOLSE_PinE_NS_06_10,A85ov_SOLSE_PinE_NS_11,A85ov_SOLSE_PinE_NS_12,A85ov_SOLSE_PinE_NS_13,A85ov_SOLSE_PinE_NS_14,A85ov_SOLSE_PinE_NS_15,A85ov_SOLSE_PinE_NS_16,A85ov_SOLSE_PinE_NS_YNS,A85ov_SOLSE_PinE_NS_T,A85ov_SOLSE_T_B00,A85ov_SOLSE_T_00_05,A85ov_SOLSE_T_06_10,A85ov_SOLSE_T_11,A85ov_SOLSE_T_12,A85ov_SOLSE_T_13,A85ov_SOLSE_T_14,A85ov_SOLSE_T_15,A85ov_SOLSE_T_16,A85ov_SOLSE_T_YNS,A85ov_SOLSE_T_T,A85ov_L_PinE_NS_B00,A85ov_L_PinE_NS_00_05,A85ov_L_PinE_NS_06_10,A85ov_L_PinE_NS_11,A85ov_L_PinE_NS_12,A85ov_L_PinE_NS_13,A85ov_L_PinE_NS_14,A85ov_L_PinE_NS_15,A85ov_L_PinE_NS_16,A85ov_L_PinE_NS_YNS,A85ov_L_PinE_NS_T,A85ov_T_B00,A85ov_T_00_05,A85ov_T_06_10,A85ov_T_11,A85ov_T_12,A85ov_T_13,A85ov_T_14,A85ov_T_15,A85ov_T_16,A85ov_T_YNS,A85ov_T_T,T_SEO_B00,T_SEO_00_05,T_SEO_06_10,T_SEO_11,T_SEO_12,T_SEO_13,T_SEO_14,T_SEO_15,T_SEO_16,T_SEO_YNS,T_SEO_T,T_SOLSE_VWW_B00,T_SOLSE_VWW_00_05,T_SOLSE_VWW_06_10,T_SOLSE_VWW_11,T_SOLSE_VWW_12,T_SOLSE_VWW_13,T_SOLSE_VWW_14,T_SOLSE_VWW_15,T_SOLSE_VWW_16,T_SOLSE_VWW_YNS,T_SOLSE_VWW_T,T_SOLSE_NWNAA_B00,T_SOLSE_NWNAA_00_05,T_SOLSE_NWNAA_06_10,T_SOLSE_NWNAA_11,T_SOLSE_NWNAA_12,T_SOLSE_NWNAA_13,T_SOLSE_NWNAA_14,T_SOLSE_NWNAA_15,T_SOLSE_NWNAA_16,T_SOLSE_NWNAA_YNS,T_SOLSE_NWNAA_T,T_SOLSE_PinE_NS_B00,T_SOLSE_PinE_NS_00_05,T_SOLSE_PinE_NS_06_10,T_SOLSE_PinE_NS_11,T_SOLSE_PinE_NS_12,T_SOLSE_PinE_NS_13,T_SOLSE_PinE_NS_14,T_SOLSE_PinE_NS_15,T_SOLSE_PinE_NS_16,T_SOLSE_PinE_NS_YNS,T_SOLSE_PinE_NS_T,T_SOLSE_T_B00,T_SOLSE_T_00_05,T_SOLSE_T_06_10,T_SOLSE_T_11,T_SOLSE_T_12,T_SOLSE_T_13,T_SOLSE_T_14,T_SOLSE_T_15,T_SOLSE_T_16,T_SOLSE_T_YNS,T_SOLSE_T_T,T_L_PinE_NS_B00,T_L_PinE_NS_00_05,T_L_PinE_NS_06_10,T_L_PinE_NS_11,T_L_PinE_NS_12,T_L_PinE_NS_13,T_L_PinE_NS_14,T_L_PinE_NS_15,T_L_PinE_NS_16,T_L_PinE_NS_YNS,T_L_PinE_NS_T,T_T_B00,T_T_00_05,T_T_06_10,T_T_11,T_T_12,T_T_13,T_T_14,T_T_15,T_T_16,T_T_YNS,T_T_T
507,0,0,0,32,67,7412,211,174,20,16,17,24,13,9,271,8168,1610,45,31,4,0,4,4,3,0,152,1852,509,12,5,0,0,0,0,0,3,40,568,374,16,10,0,4,0,0,0,0,17,417,7,0,0,0,0,0,0,0,0,5,11,893,19,14,0,4,0,0,3,3,61,997,44,0,0,0,0,0,0,0,0,45,96,2546,71,41,3,4,4,4,5,6,263,2945,46211,7776,13112,3199,3672,2527,1911,1542,621,1982,82556,15183,4806,10996,2294,2823,2415,2009,1859,940,813,44145,2390,400,858,171,263,281,314,389,284,348,5700,123,36,49,18,27,9,11,9,7,35,336,17699,5243,11906,2484,3115,2705,2339,2261,1234,1196,50182,138,8,13,5,0,4,6,8,4,316,505,64055,13026,25029,5692,6788,5235,4262,3804,1860,3495,133240
509,0,0,0,3,30,1880,49,20,3,3,5,9,3,0,83,2045,444,3,3,0,0,0,0,0,0,35,495,94,0,0,0,0,0,0,0,0,7,103,15,0,3,0,0,0,0,0,0,10,25,0,0,0,0,0,0,0,0,0,0,3,112,0,3,0,0,0,0,0,0,14,135,8,0,0,0,0,0,0,0,0,8,16,564,3,7,0,0,0,0,0,0,62,644,12710,1234,1358,263,354,228,195,193,79,677,17287,1280,418,1252,236,304,301,220,270,142,201,4619,86,31,187,24,42,69,56,94,77,106,783,11,4,9,8,0,8,0,4,3,10,56,1378,457,1446,268,346,372,277,364,220,318,5452,48,5,7,0,0,0,0,3,0,520,590,14141,1690,2817,531,704,604,473,558,300,1515,23334
510,0,0,0,0,3,138,3,8,0,3,0,0,0,0,5,156,12,0,0,0,0,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,18,4520,1014,2144,570,690,405,335,216,118,405,10426,931,574,1962,416,508,457,415,421,205,208,6098,58,20,51,14,30,25,45,99,47,52,444,11,6,19,0,8,7,7,3,0,9,65,1002,597,2031,436,545,493,462,521,258,263,6606,17,4,12,0,0,13,3,3,0,30,78,5543,1622,4185,1001,1234,907,804,744,372,701,17111
511,0,0,0,3,9,836,20,16,0,3,3,0,0,3,51,929,185,6,3,0,0,4,0,0,0,18,223,34,0,0,0,0,0,0,0,0,6,45,13,0,0,0,0,0,0,0,0,8,25,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,19,70,0,0,0,0,0,0,0,0,0,0,3,242,5,3,0,0,4,0,0,0,38,292,7272,1130,2099,660,666,387,285,239,120,512,13372,1123,565,1783,515,553,418,332,313,164,172,5930,166,26,78,19,24,38,33,47,53,57,537,16,5,22,4,6,0,3,3,9,4,75,1310,595,1878,543,585,455,365,360,226,228,6537,27,5,11,0,0,0,0,0,3,41,85,8604,1721,3987,1203,1253,841,646,598,352,780,19990
597,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,15,21,3,5,0,3,5,0,17,116,13,3,9,3,10,0,7,0,3,3,49,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,13,3,9,3,10,0,10,3,3,3,46,0,0,0,0,0,0,0,0,0,0,0,57,19,26,8,17,0,17,9,3,18,168
599,0,0,0,3,3,25,0,0,0,0,0,0,0,0,4,28,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,11,482,40,97,29,31,23,37,47,72,49,908,57,35,37,10,17,26,39,64,64,37,384,13,3,3,0,0,0,13,9,18,23,84,4,0,3,0,0,0,0,0,0,3,7,72,34,43,9,17,22,49,76,88,66,480,7,0,0,0,0,0,0,0,0,93,102,557,76,137,35,51,50,82,128,158,211,1484
601,0,0,0,6,21,2622,33,26,8,5,8,9,12,11,111,2838,689,10,6,0,4,0,0,0,0,79,789,257,0,0,0,0,0,0,0,0,21,283,65,4,3,0,0,5,0,0,0,11,84,3,0,0,0,0,0,0,0,0,0,8,325,3,0,0,0,6,0,0,0,32,372,3,0,0,0,0,0,0,0,0,7,13,1021,8,11,3,3,6,0,0,0,118,1170,13183,1285,1300,286,255,240,246,226,165,552,17736,3235,1131,2218,439,578,690,765,874,556,312,10806,344,106,233,93,111,184,210,222,253,162,1915,36,10,13,3,0,8,9,12,7,16,113,3613,1244,2467,530,689,883,987,1112,817,489,12836,33,0,0,0,0,0,3,0,0,56,96,16830,2528,3763,818,942,1127,1235,1338,986,1100,30671
602,0,0,0,3,11,1612,14,9,4,3,7,3,0,7,68,1735,421,5,3,0,0,0,0,3,0,39,470,100,0,0,0,0,0,0,0,0,9,110,20,0,3,3,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,124,0,3,3,0,0,0,0,0,14,143,7,0,0,0,0,0,0,0,0,4,8,547,6,8,4,0,0,0,3,0,56,620,8577,632,690,112,98,119,128,133,75,396,10945,1226,385,865,215,224,326,327,300,233,137,4243,88,24,140,73,60,159,158,108,150,81,1042,9,4,6,3,0,0,3,3,7,7,43,1326,409,1010,286,285,488,491,411,393,228,5325,33,0,3,5,0,0,0,0,0,26,62,9938,1043,1701,394,381,609,621,546,466,644,16335
603,0,0,0,0,4,442,3,9,0,0,0,0,0,0,12,470,74,0,0,0,0,0,0,0,0,9,81,8,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,4,87,0,0,0,0,0,0,0,0,8,97,3027,224,253,27,29,20,25,27,13,128,3773,355,56,78,13,32,17,23,28,12,16,628,17,5,0,3,3,4,3,9,4,13,63,0,0,0,0,0,0,0,0,0,0,3,376,63,78,16,36,16,29,36,16,26,694,13,0,0,0,0,0,0,0,0,3,17,3409,282,332,43,64,40,51,58,32,157,4477
604,0,0,0,3,11,1206,14,7,3,0,0,0,0,0,58,1290,281,0,0,0,0,0,0,0,0,25,308,31,0,0,0,0,0,0,0,0,3,38,9,0,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,0,3,47,0,0,0,0,0,0,0,0,6,54,3,0,0,0,0,0,0,0,0,5,5,330,0,3,0,0,0,0,0,0,31,369,6088,399,451,98,87,54,52,63,36,269,7592,694,184,341,67,106,77,71,99,49,50,1744,53,8,19,5,10,8,16,34,18,28,199,11,0,3,0,0,0,0,0,3,4,20,758,192,362,75,116,85,90,135,72,83,1960,30,3,0,0,0,0,0,3,0,13,45,6876,593,810,168,197,141,147,201,107,367,9601
697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,3,3,0,0,0,6,18
699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,8,7,3,4,0,5,3,3,0,87,9,0,6,0,0,3,0,6,8,3,42,0,0,0,0,0,0,3,4,0,3,6,0,0,0,0,0,0,0,0,0,0,0,11,0,6,0,3,3,3,9,8,5,50,0,0,0,0,0,0,0,0,0,7,4,60,6,13,3,7,4,11,13,14,14,139
701,0,0,0,3,4,965,12,18,3,8,4,3,0,4,56,1069,110,3,0,0,0,0,0,0,0,11,123,48,0,0,0,0,0,0,0,0,6,56,43,3,0,0,0,0,0,0,0,3,50,0,0,0,0,0,0,0,0,0,3,3,90,3,0,0,0,0,0,0,0,6,105,0,0,0,0,0,0,0,0,0,6,6,202,6,3,0,0,0,3,0,0,18,238,7530,1120,1957,538,661,519,459,492,274,545,14092,4314,1357,4888,951,1156,1290,1265,1430,817,538,17996,849,121,383,77,108,182,186,237,229,202,2583,52,9,38,6,9,14,8,15,7,14,171,5216,1481,5314,1042,1267,1487,1462,1682,1056,751,20750,16,4,3,0,3,3,0,0,4,102,136,12767,2598,7277,1585,1921,2010,1918,2169,1335,1393,34979
702,0,0,0,0,0,198,4,0,0,0,0,3,0,4,9,227,23,0,0,0,0,0,0,0,0,0,24,9,0,0,0,0,0,0,0,0,0,14,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,4,21,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,7,48,2606,434,648,177,255,213,291,311,191,215,5342,695,456,1258,256,296,256,254,312,167,195,4150,70,12,47,10,14,28,34,57,44,69,388,9,3,13,5,0,10,3,3,4,5,59,774,475,1326,272,310,291,291,371,217,275,4595,9,3,0,0,0,0,0,0,0,24,33,3385,915,1969,455,567,501,585,679,405,514,9970
797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,22,11,27,0,0,0,0,0,0,0,0,5,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,11,40,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,33,11,53
799,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,22,17,7,6,8,16,25,16,13,267,26,0,13,8,6,4,13,25,14,11,126,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,3,26,0,13,8,6,3,13,32,16,14,134,0,0,0,0,0,0,0,0,0,0,3,163,26,29,15,7,15,26,57,33,31,402
801,0,0,0,18,25,5225,71,87,15,17,14,16,12,3,166,5615,1013,8,5,0,0,0,0,0,0,69,1097,576,7,0,0,0,0,3,0,0,35,624,321,10,9,0,0,0,0,3,0,18,361,8,0,0,0,0,0,0,0,0,3,13,905,14,13,0,0,0,3,5,0,61,995,6,0,0,0,0,0,0,0,0,27,28,1926,25,17,0,0,0,3,3,0,151,2126,27294,3133,3237,998,973,800,881,906,501,1006,39730,18909,7611,11678,2340,2582,2839,3533,3947,2447,1213,57094,2383,564,1081,239,327,420,640,755,686,507,7600,151,38,66,8,11,17,23,17,17,19,378,21446,8218,12817,2583,2920,3278,4199,4716,3151,1744,65068,47,5,12,0,0,3,8,3,3,149,237,48784,11364,16069,3581,3895,4084,5085,5629,3655,2893,105039
897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,3,12,0,0,3,4,7,0,0,51,8,3,10,4,0,0,9,3,11,3,55,0,0,0,0,0,0,0,5,4,0,16,3,0,0,0,0,0,0,0,0,0,3,12,7,12,4,0,3,9,7,12,3,71,0,0,0,0,0,0,0,0,0,6,6,42,7,18,5,4,3,7,14,12,6,130
901,0,0,0,0,0,53,0,0,0,0,0,3,0,0,3,60,9,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,4,11,272,44,47,6,8,8,14,8,7,27,443,261,52,71,17,11,14,20,26,18,61,544,164,9,15,0,0,4,5,7,3,22,228,3,0,0,0,0,0,0,0,0,3,9,428,54,93,17,10,17,29,27,23,80,780,0,0,0,0,0,0,0,0,0,225,231,703,96,144,23,18,26,42,36,34,333,1452
997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,13,0,0,0,0,0,0,0,3,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,13,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,3,3,8,22
