SA4_CODE_2016,M_15_19y_DUDW_LT_5_h,M_15_19y_DUDW_5_14_h,M_15_19y_DUDW_15_29_h,M_15_19y_DUDW_30_h_mo,M_15_19y_DNUDW,M_15_19y_UDW_NS,M_15_19y_Total,M_20_24y_DUDW_LT_5_h,M_20_24y_DUDW_5_14_h,M_20_24y_DUDW_15_29_h,M_20_24y_DUDW_30_h_mo,M_20_24y_DNUDW,M_20_24y_UDW_NS,M_20_24y_Total,M_25_34y_DUDW_LT_5_h,M_25_34y_DUDW_5_14_h,M_25_34y_DUDW_15_29_h,M_25_34y_DUDW_30_h_mo,M_25_34y_DNUDW,M_25_34y_UDW_NS,M_25_34y_Total,M_35_44y_DUDW_LT_5_h,M_35_44y_DUDW_5_14_h,M_35_44y_DUDW_15_29_h,M_35_44y_DUDW_30_h_mo,M_35_44y_DNUDW,M_35_44y_UDW_NS,M_35_44y_Total,M_45_54y_DUDW_LT_5_h,M_45_54y_DUDW_5_14_h,M_45_54y_DUDW_15_29_h,M_45_54y_DUDW_30_h_mo,M_45_54y_DNUDW,M_45_54y_UDW_NS,M_45_54y_Total,M_55_64y_DUDW_LT_5_h,M_55_64y_DUDW_5_14_h,M_55_64y_DUDW_15_29_h,M_55_64y_DUDW_30_h_mo,M_55_64y_DNUDW,M_55_64y_UDW_NS,M_55_64y_Total,M_65_74y_DUDW_LT_5_h,M_65_74y_DUDW_5_14_h,M_65_74y_DUDW_15_29_h,M_65_74y_DUDW_30_h_mo,M_65_74y_DNUDW,M_65_74y_UDW_NS,M_65_74y_Total,M_75_84y_DUDW_LT_5_h,M_75_84y_DUDW_5_14_h,M_75_84y_DUDW_15_29_h,M_75_84y_DUDW_30_h_mo,M_75_84y_DNUDW,M_75_84y_UDW_NS,M_75_84y_Total,M_85y_ov_DUDW_LT_5_h,M_85y_ov_DUDW_5_14_h,M_85y_ov_DUDW_15_29_h,M_85y_ov_DUDW_30_h_mo,M_85y_ov_DNUDW,M_85y_ov_UDW_NS,M_85y_ov_Total,M_Tot_DUDW_LT_5_h,M_Tot_DUDW_5_14_h,M_Tot_DUDW_15_29_h,M_Tot_DUDW_30_h_mo,M_Tot_DNUDW,M_Tot_UDW_NS,M_Tot_Total,F_15_19y_DUDW_LT_5_h,F_15_19y_DUDW_5_14_h,F_15_19y_DUDW_15_29_h,F_15_19y_DUDW_30_h_mo,F_15_19y_DNUDW,F_15_19y_UDW_NS,F_15_19y_Total,F_20_24y_DUDW_LT_5_h,F_20_24y_DUDW_5_14_h,F_20_24y_DUDW_15_29_h,F_20_24y_DUDW_30_h_mo,F_20_24y_DNUDW,F_20_24y_UDW_NS,F_20_24y_Total,F_25_34y_DUDW_LT_5_h,F_25_34y_DUDW_5_14_h,F_25_34y_DUDW_15_29_h,F_25_34y_DUDW_30_h_mo,F_25_34y_DNUDW,F_25_34y_UDW_NS,F_25_34y_Total,F_35_44y_DUDW_LT_5_h,F_35_44y_DUDW_5_14_h,F_35_44y_DUDW_15_29_h,F_35_44y_DUDW_30_h_mo,F_35_44y_DNUDW,F_35_44y_UDW_NS,F_35_44y_Total,F_45_54y_DUDW_LT_5_h,F_45_54y_DUDW_5_14_h,F_45_54y_DUDW_15_29_h,F_45_54y_DUDW_30_h_mo,F_45_54y_DNUDW,F_45_54y_UDW_NS,F_45_54y_Total,F_55_64y_DUDW_LT_5_h,F_55_64y_DUDW_5_14_h,F_55_64y_DUDW_15_29_h,F_55_64y_DUDW_30_h_mo,F_55_64y_DNUDW,F_55_64y_UDW_NS,F_55_64y_Total,F_65_74y_DUDW_LT_5_h,F_65_74y_DUDW_5_14_h,F_65_74y_DUDW_15_29_h,F_65_74y_DUDW_30_h_mo,F_65_74y_DNUDW,F_65_74y_UDW_NS,F_65_74y_Total,F_75_84y_DUDW_LT_5_h,F_75_84y_DUDW_5_14_h,F_75_84y_DUDW_15_29_h,F_75_84y_DUDW_30_h_mo,F_75_84y_DNUDW,F_75_84y_UDW_NS,F_75_84y_Total,F_85y_ov_DUDW_LT_5_h,F_85y_ov_DUDW_5_14_h,F_85y_ov_DUDW_15_29_h,F_85y_ov_DUDW_30_h_mo,F_85y_ov_DNUDW,F_85y_ov_UDW_NS,F_85y_ov_Total,F_Tot_DUDW_LT_5_h,F_Tot_DUDW_5_14_h,F_Tot_DUDW_15_29_h,F_Tot_DUDW_30_h_mo,F_Tot_DNUDW,F_Tot_UDW_NS,F_Tot_Total,P_15_19y_DUDW_LT_5_h,P_15_19y_DUDW_5_14_h,P_15_19y_DUDW_15_29_h,P_15_19y_DUDW_30_h_mo,P_15_19y_DNUDW,P_15_19y_UDW_NS,P_15_19y_Total,P_20_24y_DUDW_LT_5_h,P_20_24y_DUDW_5_14_h,P_20_24y_DUDW_15_29_h,P_20_24y_DUDW_30_h_mo,P_20_24y_DNUDW,P_20_24y_UDW_NS,P_20_24y_Total,P_25_34y_DUDW_LT_5_h,P_25_34y_DUDW_5_14_h,P_25_34y_DUDW_15_29_h,P_25_34y_DUDW_30_h_mo,P_25_34y_DNUDW,P_25_34y_UDW_NS,P_25_34y_Total,P_35_44y_DUDW_LT_5_h,P_35_44y_DUDW_5_14_h,P_35_44y_DUDW_15_29_h,P_35_44y_DUDW_30_h_mo,P_35_44y_DNUDW,P_35_44y_UDW_NS,P_35_44y_Total,P_45_54y_DUDW_LT_5_h,P_45_54y_DUDW_5_14_h,P_45_54y_DUDW_15_29_h,P_45_54y_DUDW_30_h_mo,P_45_54y_DNUDW,P_45_54y_UDW_NS,P_45_54y_Total,P_55_64y_DUDW_LT_5_h,P_55_64y_DUDW_5_14_h,P_55_64y_DUDW_15_29_h,P_55_64y_DUDW_30_h_mo,P_55_64y_DNUDW,P_55_64y_UDW_NS,P_55_64y_Total,P_65_74y_DUDW_LT_5_h,P_65_74y_DUDW_5_14_h,P_65_74y_DUDW_15_29_h,P_65_74y_DUDW_30_h_mo,P_65_74y_DNUDW,P_65_74y_UDW_NS,P_65_74y_Total,P_75_84y_DUDW_LT_5_h,P_75_84y_DUDW_5_14_h,P_75_84y_DUDW_15_29_h,P_75_84y_DUDW_30_h_mo,P_75_84y_DNUDW,P_75_84y_UDW_NS,P_75_84y_Total,P_85y_ov_DUDW_LT_5_h,P_85y_ov_DUDW_5_14_h,P_85y_ov_DUDW_15_29_h,P_85y_ov_DUDW_30_h_mo
601,2905,481,52,27,2900,512,6880,2820,1128,172,77,2366,518,7088,4702,4062,812,328,2914,1127,13947,3748,4746,1272,483,1992,924,13171,3929,5157,1291,519,2342,1051,14285,3452,4659,1409,608,2874,1091,14085,1750,2883,1449,870,2648,982,10584,727,1113,663,512,1665,712,5388,235,305,150,137,795,283,1906,24273,24539,7273,3567,20487,7194,87329,3074,715,110,54,2205,532,6684,2462,1765,389,317,1578,443,6952,2880,4768,2099,2202,1739,851,14541,1649,4916,3199,2694,1155,786,14411,1847,5889,3366,1835,1513,858,15312,1783,5328,3134,1988,2082,1042,15358,787,2595,2559,2252,2358,1050,11598,526,1194,1010,991,1976,1002,6703,330,462,261,177,1577,552,3368,15345,27628,16142,12519,16175,7120,94929,5976,1194,157,82,5101,1045,13565,5283,2889,564,400,3944,964,14042,7584,8826,2912,2530,4653,1978,28485,5402,9658,4476,3182,3149,1710,27577,5779,11046,4659,2356,3851,1910,29598,5231,9985,4542,2588,4954,2135,29440,2541,5480,4004,3123,5008,2029,22183,1257,2310,1671,1500,3641,1713,12093,560,771,417,321
602,1844,366,31,18,1829,474,4563,1608,798,131,56,1526,386,4512,2413,2113,487,243,1473,594,7318,2009,2561,712,354,1279,620,7536,2465,2987,836,415,1886,778,9373,2211,2832,981,552,2302,859,9741,1108,1953,1123,805,2202,970,8165,423,677,430,385,1351,595,3852,139,143,76,84,553,234,1230,14220,14429,4811,2910,14398,5515,56285,1799,516,89,43,1342,450,4235,1206,1204,302,283,818,335,4144,1205,2371,1279,1574,708,579,7715,787,2491,1880,1870,765,550,8353,1083,3394,2196,1510,1066,712,9962,1003,3110,2192,1657,1498,850,10309,502,1635,1661,1782,1803,977,8366,334,681,642,683,1413,752,4497,194,242,126,126,1070,389,2141,8124,15626,10369,9537,10494,5589,59733,3640,874,121,65,3171,924,8806,2817,2006,433,342,2350,716,8661,3618,4478,1762,1816,2185,1174,15036,2799,5051,2600,2229,2044,1168,15890,3551,6380,3036,1926,2953,1495,19336,3214,5939,3172,2206,3799,1708,20046,1610,3590,2785,2593,4009,1945,16533,757,1357,1065,1068,2759,1344,8353,335,381,199,202
603,417,97,6,3,345,168,1037,253,128,28,18,247,64,728,440,450,137,62,332,138,1561,466,653,233,126,336,181,1998,638,865,293,164,527,258,2742,653,1012,405,267,734,303,3369,415,695,420,333,655,356,2875,126,205,142,128,357,203,1159,34,27,19,25,108,66,271,3427,4141,1680,1115,3643,1744,15753,379,117,13,15,271,117,902,160,179,45,78,130,59,646,204,468,274,394,148,106,1604,170,611,502,473,169,179,2107,308,930,645,424,265,220,2794,303,938,696,583,433,266,3213,134,469,553,613,455,326,2555,70,132,157,168,278,201,999,36,37,21,20,134,71,326,1756,3873,2916,2770,2280,1546,15142,789,216,19,23,610,283,1944,405,301,76,91,379,124,1371,645,922,416,454,484,244,3163,639,1261,738,596,509,360,4106,946,1799,938,592,790,477,5540,948,1947,1103,846,1165,568,6583,541,1166,981,945,1110,685,5437,194,331,293,292,634,398,2152,66,71,42,44
604,1387,281,38,26,1369,345,3446,1050,516,101,58,987,202,2898,1604,1681,397,202,1111,385,5375,1522,1882,593,313,1060,423,5797,1902,2304,650,349,1604,601,7412,1782,2175,776,470,1932,681,7818,863,1521,844,620,1829,728,6398,369,543,402,358,1083,510,3271,86,111,94,58,399,190,942,10566,11013,3892,2452,11365,4064,43356,1366,432,75,27,1043,310,3258,749,807,260,258,549,171,2793,736,1693,1053,1392,544,351,5770,536,1927,1454,1499,526,359,6304,772,2786,1687,1291,964,513,8011,799,2275,1766,1441,1221,637,8142,363,1210,1274,1523,1578,790,6732,252,523,539,587,1155,671,3728,148,176,110,89,764,288,1587,5714,11836,8219,8120,8348,4094,46325,2757,715,114,59,2406,651,6699,1801,1317,357,317,1534,369,5691,2337,3376,1449,1589,1654,731,11138,2054,3809,2054,1814,1582,784,12096,2673,5093,2335,1638,2570,1120,15425,2582,4452,2544,1914,3156,1316,15963,1221,2730,2114,2141,3408,1516,13134,616,1067,938,940,2239,1187,6993,239,288,204,151
697,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,9,4,15,0,0,0,0,3,3,5,0,0,0,3,8,0,10,0,0,0,0,4,0,8,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,3,31,3,49,0,0,0,0,0,0,0,0,0,0,3,3,0,4,4,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,4,0,18,0,0,0,0,0,0,0,0,0,0,3,5,0,8,4,0,0,0,14,4,23,0,0,0,0,3,3,5,3,0,0,3,8,0,15,0,0,0,0,5,0,12,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
699,7,4,0,0,12,3,34,12,4,3,0,22,18,56,28,16,0,0,39,34,120,18,11,4,0,34,22,93,12,12,4,4,27,20,77,9,16,0,3,16,7,52,9,5,3,3,15,11,48,0,0,0,0,3,6,8,0,0,0,0,0,0,0,88,72,17,11,164,123,481,8,8,0,0,12,3,33,3,7,5,3,15,7,29,12,16,10,9,16,12,69,17,14,4,8,10,7,54,11,18,3,5,10,13,59,13,16,10,3,14,4,56,6,6,3,3,10,9,38,0,3,0,0,3,0,5,0,0,0,0,0,0,0,60,81,33,28,85,58,350,18,9,3,0,31,6,62,18,11,5,3,35,21,90,37,33,7,9,51,41,183,33,24,10,10,39,29,147,21,30,11,6,37,37,135,16,26,7,8,37,13,113,9,15,6,11,22,17,84,0,0,0,0,9,4,12,0,0,0,0
701,1631,388,38,21,1355,606,4039,1610,808,118,54,1743,855,5198,4205,3237,579,222,3361,2451,14046,2966,3204,797,360,2306,1839,11472,2485,2941,701,340,2047,1568,10094,1668,2070,553,289,1705,1136,7434,635,991,395,259,1138,609,4021,137,236,123,98,460,195,1246,40,40,14,11,115,51,273,15371,13924,3326,1661,14224,9318,57821,1465,453,68,28,1051,498,3560,1295,1119,269,202,886,584,4355,2666,3765,1439,1653,1736,1559,12810,1347,3282,1822,1605,1150,1106,10315,1213,3224,1493,908,1042,979,8858,835,2232,1097,678,922,848,6612,308,780,623,522,693,456,3393,112,224,171,141,382,194,1226,41,37,22,5,187,58,356,9286,15121,7003,5746,8039,6290,51481,3092,843,101,46,2402,1106,7600,2907,1933,390,259,2626,1446,9555,6869,6999,2018,1867,5093,4013,26858,4311,6485,2622,1962,3454,2947,21789,3703,6169,2198,1254,3085,2546,18951,2503,4308,1654,971,2627,1984,14042,942,1775,1013,781,1825,1071,7413,253,453,294,237,837,389,2470,78,79,40,22
702,1102,479,107,28,963,738,3420,1054,631,183,68,864,742,3544,2149,1843,514,227,1528,1438,7695,1560,1618,529,228,1149,1058,6143,1510,1510,457,191,1173,1036,5881,1014,1139,324,143,1036,775,4439,350,453,158,106,647,403,2119,97,114,48,35,202,134,624,14,11,7,3,55,21,116,8856,7797,2332,1028,7626,6350,33985,963,562,174,54,632,633,3023,963,785,315,169,570,560,3357,1764,2139,998,841,1024,1224,7988,1105,1792,993,732,756,908,6283,1104,1839,871,465,839,892,6009,788,1249,633,347,683,670,4366,282,391,242,185,452,310,1852,89,99,52,57,227,115,639,22,14,16,8,85,39,192,7077,8875,4289,2857,5263,5352,33722,2069,1040,281,83,1595,1378,6446,2015,1415,494,240,1437,1301,6905,3919,3981,1515,1064,2553,2662,15691,2664,3409,1523,953,1909,1967,12427,2616,3354,1330,655,2008,1930,11887,1803,2395,955,496,1719,1443,8810,633,839,397,289,1098,714,3969,189,215,97,90,430,243,1266,38,30,25,13
797,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,19,5,23,0,0,0,0,12,5,16,0,0,0,0,4,3,11,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,35,20,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,3,9,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,17,3,30,0,0,0,0,12,11,19,0,0,0,0,4,3,9,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
799,7,5,0,0,4,3,16,18,16,0,0,26,35,98,31,28,11,9,55,102,219,30,28,14,3,47,95,215,36,28,3,5,66,112,257,31,43,13,7,71,63,229,30,37,9,9,53,40,174,0,4,0,0,7,11,20,0,0,0,0,0,0,0,186,182,49,30,322,456,1240,0,6,0,0,3,0,17,11,7,0,0,27,40,85,44,20,16,12,50,94,239,19,28,23,12,24,80,180,28,37,12,4,30,88,203,33,58,26,15,34,49,212,10,24,12,14,24,19,105,0,3,0,0,6,5,10,0,0,0,0,0,0,0,145,180,85,62,198,375,1043,6,12,0,0,5,3,32,35,19,0,4,49,74,183,68,49,19,24,108,198,457,45,49,31,17,73,170,396,66,68,17,9,104,198,461,62,101,39,16,101,117,438,43,63,27,20,75,56,278,0,6,3,3,9,13,38,0,0,0,0
801,6013,1055,72,34,4427,753,12350,6451,2713,261,95,5212,1092,15829,11912,9779,1518,549,6178,2434,32368,8524,10805,2759,887,3997,1908,28875,7173,9775,2373,669,3382,1586,24959,4993,7537,2285,744,3085,1217,19870,2685,4810,1971,838,2548,1071,13929,998,1760,845,468,1592,779,6436,334,416,227,135,796,413,2316,49097,48642,12309,4425,31206,11248,156932,6186,1549,150,53,3502,681,12124,6204,3790,610,358,3585,981,15525,8207,11756,4152,3787,3705,2035,33639,3864,10765,6364,4724,2203,1516,29423,3552,10817,5661,2621,1967,1341,25955,2826,8115,4621,2459,2221,1317,21558,1260,4348,3755,2753,2260,1122,15503,748,1749,1460,1190,1802,970,7913,420,555,305,232,1399,923,3839,33262,53434,27076,18171,22641,10897,165485,12201,2604,217,87,7926,1438,24468,12658,6504,871,452,8795,2075,31354,20120,21539,5669,4336,9879,4466,66008,12382,21568,9121,5613,6203,3421,58298,10726,20592,8034,3289,5344,2925,50915,7823,15648,6905,3205,5306,2533,41426,3944,9157,5734,3589,4813,2191,29428,1745,3502,2306,1662,3395,1747,14352,753,972,533,367
897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,7,0,0,0,3,3,16,14,3,0,0,9,3,36,24,6,3,0,21,9,63,10,9,4,0,21,22,67,7,4,3,0,15,18,43,5,4,3,0,14,15,38,6,3,0,0,3,4,15,0,0,0,0,3,0,5,0,0,0,0,0,0,0,73,39,7,3,92,82,297,8,4,0,0,7,4,20,16,4,0,0,9,8,42,16,12,3,0,4,3,44,11,5,5,0,9,9,40,3,18,0,0,7,5,26,3,12,4,0,8,6,34,4,4,0,0,4,0,9,0,0,0,0,4,0,4,0,0,0,0,3,0,3,61,53,7,5,47,30,209,12,4,0,0,11,10,35,30,13,0,0,20,14,79,42,20,3,0,27,15,108,20,20,9,3,32,30,107,10,24,3,0,19,18,68,10,16,3,0,18,21,78,7,3,3,0,7,7,24,0,0,0,0,3,3,8,0,0,0,0
901,33,13,0,0,35,19,101,26,14,0,3,32,63,134,46,56,6,3,71,144,329,79,86,24,17,47,98,345,78,95,31,14,73,87,371,68,91,25,24,87,59,359,52,45,31,16,66,42,255,8,17,6,6,39,16,95,4,3,0,4,7,3,28,397,418,129,84,460,533,2013,29,15,0,0,30,24,107,13,18,4,4,16,10,63,46,59,28,27,43,37,240,36,100,41,49,36,28,290,38,103,55,31,53,56,332,36,100,51,50,51,49,340,22,52,36,29,38,27,210,8,16,10,15,22,17,91,3,3,3,0,13,3,29,230,469,241,213,307,252,1702,66,28,4,0,64,44,205,32,35,3,4,49,71,199,92,113,34,35,107,182,566,111,186,63,64,85,122,633,111,204,85,41,126,140,707,103,189,83,69,139,114,701,69,99,64,48,107,76,463,14,35,21,23,65,27,182,8,8,3,4
997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,21,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,4,0,3,0,0,0,0,4,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,4,8,4,30,0,0,0,0,0,4,3,0,0,0,0,5,4,10,0,0,0,0,0,0,0,3,0,0,0,3,0,5,0,3,0,0,3,0,9,0,0,0,0,3,0,11,0,3,0,0,7,0,13,0,0,0,0,0,0,0,0,0,0,0
